"","date","HCCI"
"1922","2015-10-27",11.85
"1923","2015-10-28",11.99
"1924","2015-10-29",11.96
"1925","2015-10-30",11.92
"1926","2015-11-02",12
"1927","2015-11-03",11.97
"1928","2015-11-04",11.94
"1929","2015-11-05",11.55
"1930","2015-11-06",11.43
"1931","2015-11-09",11.33
"1932","2015-11-10",11.24
"1933","2015-11-11",11.35
"1934","2015-11-12",10.82
"1935","2015-11-13",11.02
"1936","2015-11-16",10.9
"1937","2015-11-17",10.34
"1938","2015-11-18",10.41
"1939","2015-11-19",10.45
"1940","2015-11-20",10.49
"1941","2015-11-23",10.67
"1942","2015-11-24",10.65
"1943","2015-11-25",10.69
"1944","2015-11-27",10.9
"1945","2015-11-30",10.9
"1946","2015-12-01",10.98
"1947","2015-12-02",11
"1948","2015-12-03",10
"1949","2015-12-04",9.85
"1950","2015-12-07",9.78
"1951","2015-12-08",10.02
"1952","2015-12-09",10.13
"1953","2015-12-10",9.99
"1954","2015-12-11",9.81
"1955","2015-12-14",9.87
"1956","2015-12-15",9.94
"1957","2015-12-16",9.87
"1958","2015-12-17",9.52
"1959","2015-12-18",9.12
"1960","2015-12-21",9.16
"1961","2015-12-22",9.18
"1962","2015-12-23",9.85
"1963","2015-12-24",9.8
"1964","2015-12-28",10.15
"1965","2015-12-29",10.37
"1966","2015-12-30",10.63
"1967","2015-12-31",10.6
"1968","2016-01-04",10.27
"1969","2016-01-05",10.4
"1970","2016-01-06",10.15
"1971","2016-01-07",9.82
"1972","2016-01-08",9.88
"1973","2016-01-11",9.54
"1974","2016-01-12",8.8
"1975","2016-01-13",8.39
"1976","2016-01-14",8.75
"1977","2016-01-15",8.44
"1978","2016-01-19",8.53
"1979","2016-01-20",9.04
"1980","2016-01-21",9.11
"1981","2016-01-22",9.54
"1982","2016-01-25",9.44
"1983","2016-01-26",9.68
"1984","2016-01-27",9.52
"1985","2016-01-28",9.1
"1986","2016-01-29",9.54
"1987","2016-02-01",9.46
"1988","2016-02-02",8.86
"1989","2016-02-03",8.67
"1990","2016-02-04",8.53
"1991","2016-02-05",8.18
"1992","2016-02-08",8.39
"1993","2016-02-09",8.09
"1994","2016-02-10",7.43
"1995","2016-02-11",7.7
"1996","2016-02-12",7.59
"1997","2016-02-16",7.69
"1998","2016-02-17",8.01
"1999","2016-02-18",8.01
"2000","2016-02-19",7.76
"2001","2016-02-22",7.71
"2002","2016-02-23",7.6
"2003","2016-02-24",7.56
"2004","2016-02-25",7.45
"2005","2016-02-26",7.64
"2006","2016-02-29",7.68
"2007","2016-03-01",8.01
"2008","2016-03-02",8.28
"2009","2016-03-03",8.39
"2010","2016-03-04",8.81
"2011","2016-03-07",9.44
"2012","2016-03-08",8.91
"2013","2016-03-09",8.96
"2014","2016-03-10",8.48
"2015","2016-03-11",8.8
"2016","2016-03-14",8.97
"2017","2016-03-15",8.24
"2018","2016-03-16",8.33
"2019","2016-03-17",9.15
"2020","2016-03-18",8.98
"2021","2016-03-21",9.23
"2022","2016-03-22",9.2
"2023","2016-03-23",8.96
"2024","2016-03-24",9.2
"2025","2016-03-28",9.08
"2026","2016-03-29",9.82
"2027","2016-03-30",9.73
"2028","2016-03-31",9.94
"2029","2016-04-01",9.82
"2030","2016-04-04",9.95
"2031","2016-04-05",10.05
"2032","2016-04-06",10.1
"2033","2016-04-07",10.23
"2034","2016-04-08",10.18
"2035","2016-04-11",10.15
"2036","2016-04-12",10.49
"2037","2016-04-13",10.75
"2038","2016-04-14",10.77
"2039","2016-04-15",10.67
"2040","2016-04-18",10.78
"2041","2016-04-19",10.41
"2042","2016-04-20",10.89
"2043","2016-04-21",10.79
"2044","2016-04-22",10.73
"2045","2016-04-25",10.69
"2046","2016-04-26",10.86
"2047","2016-04-27",10.78
"2048","2016-04-28",10.7
"2049","2016-04-29",10.4
"2050","2016-05-02",10.59
"2051","2016-05-03",10.57
"2052","2016-05-04",10.58
"2053","2016-05-05",9.94
"2054","2016-05-06",9.9
"2055","2016-05-09",10.3
"2056","2016-05-10",10.32
"2057","2016-05-11",10.06
"2058","2016-05-12",9.99
"2059","2016-05-13",9.99
"2060","2016-05-16",10.02
"2061","2016-05-17",10.05
"2062","2016-05-18",10.09
"2063","2016-05-19",9.96
"2064","2016-05-20",10.32
"2065","2016-05-23",10.43
"2066","2016-05-24",11.22
"2067","2016-05-25",11.53
"2068","2016-05-26",11.26
"2069","2016-05-27",11.47
"2070","2016-05-31",11.9
"2071","2016-06-01",11.98
"2072","2016-06-02",12.08
"2073","2016-06-03",12.21
"2074","2016-06-06",12.22
"2075","2016-06-07",12.05
"2076","2016-06-08",12.43
"2077","2016-06-09",12.46
"2078","2016-06-10",12.2
"2079","2016-06-13",12.51
"2080","2016-06-14",12.59
"2081","2016-06-15",12.89
"2082","2016-06-16",12.84
"2083","2016-06-17",13.01
"2084","2016-06-20",13.08
"2085","2016-06-21",13.1
"2086","2016-06-22",13.04
"2087","2016-06-23",13
"2088","2016-06-24",12.78
"2089","2016-06-27",12.15
"2090","2016-06-28",12.34
"2091","2016-06-29",12.25
"2092","2016-06-30",12.21
"2093","2016-07-01",12.18
"2094","2016-07-05",12
"2095","2016-07-06",12.08
"2096","2016-07-07",12.3
"2097","2016-07-08",12.5
"2098","2016-07-11",12.73
"2099","2016-07-12",12.7
"2100","2016-07-13",12.53
"2101","2016-07-14",12.75
"2102","2016-07-15",12.8
"2103","2016-07-18",12.87
"2104","2016-07-19",12.83
"2105","2016-07-20",12.71
"2106","2016-07-21",12.58
"2107","2016-07-22",12.43
"2108","2016-07-25",11.99
"2109","2016-07-26",12.14
"2110","2016-07-27",12.07
"2111","2016-07-28",13.09
"2112","2016-07-29",12.61
"2113","2016-08-01",12.54
"2114","2016-08-02",12.62
"2115","2016-08-03",12.71
"2116","2016-08-04",12.84
"2117","2016-08-05",12.84
"2118","2016-08-08",12.84
"2119","2016-08-09",12.8
"2120","2016-08-10",12.66
"2121","2016-08-11",12.7
"2122","2016-08-12",12.5
"2123","2016-08-15",12.5
"2124","2016-08-16",12.48
"2125","2016-08-17",12.39
"2126","2016-08-18",12.35
"2127","2016-08-19",12.33
"2128","2016-08-22",12.31
"2129","2016-08-23",12.59
"2130","2016-08-24",13.26
"2131","2016-08-25",13.46
"2132","2016-08-26",13.77
"2133","2016-08-29",13.72
"2134","2016-08-30",13.9
"2135","2016-08-31",13.81
"2136","2016-09-01",13.35
"2137","2016-09-02",13.16
"2138","2016-09-06",13.35
"2139","2016-09-07",13.33
"2140","2016-09-08",13.35
"2141","2016-09-09",12.75
"2142","2016-09-12",13.35
"2143","2016-09-13",12.77
"2144","2016-09-14",13.02
"2145","2016-09-15",13.33
"2146","2016-09-16",13.21
"2147","2016-09-19",12.89
"2148","2016-09-20",13.54
"2149","2016-09-21",13.47
"2150","2016-09-22",13.58
"2151","2016-09-23",13.43
"2152","2016-09-26",13.25
"2153","2016-09-27",13.17
"2154","2016-09-28",13.49
"2155","2016-09-29",13.43
"2156","2016-09-30",13.28
"2157","2016-10-03",13.42
"2158","2016-10-04",13.3
"2159","2016-10-05",13.24
"2160","2016-10-06",13.24
"2161","2016-10-07",13.16
"2162","2016-10-10",13.2
"2163","2016-10-11",13.1
"2164","2016-10-12",13.15
"2165","2016-10-13",12.75
"2166","2016-10-14",12.75
"2167","2016-10-17",13
"2168","2016-10-18",13
"2169","2016-10-19",13.1
"2170","2016-10-20",12.8
"2171","2016-10-21",12.65
"2172","2016-10-24",13.35
"2173","2016-10-25",13.2
"2174","2016-10-26",12.8
"2175","2016-10-27",12.85
"2176","2016-10-28",12.9
"2177","2016-10-31",13.1
"2178","2016-11-01",13.25
"2179","2016-11-02",13
"2180","2016-11-03",12.55
"2181","2016-11-04",13.05
"2182","2016-11-07",13.25
"2183","2016-11-08",13.4
"2184","2016-11-09",14
"2185","2016-11-10",14.05
"2186","2016-11-11",14.15
"2187","2016-11-14",14.15
"2188","2016-11-15",15.35
"2189","2016-11-16",15
"2190","2016-11-17",14.95
"2191","2016-11-18",15.05
"2192","2016-11-21",15.15
"2193","2016-11-22",15.4
"2194","2016-11-23",15.95
"2195","2016-11-25",16.4
"2196","2016-11-28",16.4
"2197","2016-11-29",16.299999
"2198","2016-11-30",16.299999
"2199","2016-12-01",16.049999
"2200","2016-12-02",14.8
"2201","2016-12-05",15.6
"2202","2016-12-06",15.9
"2203","2016-12-07",15.9
"2204","2016-12-08",15.95
"2205","2016-12-09",15.8
"2206","2016-12-12",15.45
"2207","2016-12-13",15.4
"2208","2016-12-14",14.75
"2209","2016-12-15",14.65
"2210","2016-12-16",15.85
"2211","2016-12-19",15.9
"2212","2016-12-20",15.85
"2213","2016-12-21",15.45
"2214","2016-12-22",15.8
"2215","2016-12-23",15.9
"2216","2016-12-27",15.8
"2217","2016-12-28",15.85
"2218","2016-12-29",15.6
"2219","2016-12-30",15.7
"2220","2017-01-03",15.35
"2221","2017-01-04",15.5
"2222","2017-01-05",15.4
"2223","2017-01-06",15.1
"2224","2017-01-09",14.6
"2225","2017-01-10",14.9
"2226","2017-01-11",14.9
"2227","2017-01-12",14.4
"2228","2017-01-13",14.9
"2229","2017-01-17",14.5
"2230","2017-01-18",14.5
"2231","2017-01-19",14.3
"2232","2017-01-20",14.3
"2233","2017-01-23",14.85
"2234","2017-01-24",15.15
"2235","2017-01-25",15.35
"2236","2017-01-26",15
"2237","2017-01-27",14.9
"2238","2017-01-30",14.85
"2239","2017-01-31",14.95
"2240","2017-02-01",15
"2241","2017-02-02",15.05
"2242","2017-02-03",15.05
"2243","2017-02-06",15
"2244","2017-02-07",15.05
"2245","2017-02-08",15
"2246","2017-02-09",15.15
"2247","2017-02-10",15.2
"2248","2017-02-13",15.35
"2249","2017-02-14",15.45
"2250","2017-02-15",15.5
"2251","2017-02-16",15.3
"2252","2017-02-17",15.4
"2253","2017-02-21",15.15
"2254","2017-02-22",15.1
"2255","2017-02-23",15.1
"2256","2017-02-24",15.05
"2257","2017-02-27",15.05
"2258","2017-02-28",14.9
"2259","2017-03-01",15.75
"2260","2017-03-02",14.7
"2261","2017-03-03",14.45
"2262","2017-03-06",14
"2263","2017-03-07",13.95
"2264","2017-03-08",13.75
"2265","2017-03-09",13.7
"2266","2017-03-10",13.7
"2267","2017-03-13",13.9
"2268","2017-03-14",13.75
"2269","2017-03-15",13.5
"2270","2017-03-16",13.55
"2271","2017-03-17",14
"2272","2017-03-20",13.7
"2273","2017-03-21",13.2
"2274","2017-03-22",13.1
"2275","2017-03-23",13.25
"2276","2017-03-24",13.45
"2277","2017-03-27",13.3
"2278","2017-03-28",13.3
"2279","2017-03-29",13.6
"2280","2017-03-30",13.65
"2281","2017-03-31",13.7
"2282","2017-04-03",13.6
"2283","2017-04-04",13.55
"2284","2017-04-05",13.35
"2285","2017-04-06",14.7
"2286","2017-04-07",15.05
"2287","2017-04-10",15.25
"2288","2017-04-11",15.35
"2289","2017-04-12",14.65
"2290","2017-04-13",14.4
"2291","2017-04-17",14.65
"2292","2017-04-18",14.85
"2293","2017-04-19",14.6
"2294","2017-04-20",14.35
"2295","2017-04-21",14.4
"2296","2017-04-24",15.65
"2297","2017-04-25",16
"2298","2017-04-26",15.85
"2299","2017-04-27",15.7
"2300","2017-04-28",15.05
"2301","2017-05-01",15.85
"2302","2017-05-02",15.5
"2303","2017-05-03",15.3
"2304","2017-05-04",15
"2305","2017-05-05",14.9
"2306","2017-05-08",14.75
"2307","2017-05-09",15.25
"2308","2017-05-10",15.75
"2309","2017-05-11",16
"2310","2017-05-12",15.85
"2311","2017-05-15",16.1
"2312","2017-05-16",15.6
"2313","2017-05-17",15.6
"2314","2017-05-18",15.65
"2315","2017-05-19",15.85
"2316","2017-05-22",16.200001
"2317","2017-05-23",16
"2318","2017-05-24",15.5
"2319","2017-05-25",15.55
"2320","2017-05-26",15.15
"2321","2017-05-30",15.25
"2322","2017-05-31",15.25
"2323","2017-06-01",15.6
"2324","2017-06-02",15.55
"2325","2017-06-05",15.1
"2326","2017-06-06",15.35
"2327","2017-06-07",15.2
"2328","2017-06-08",15.1
"2329","2017-06-09",15.5
"2330","2017-06-12",15.6
"2331","2017-06-13",15.35
"2332","2017-06-14",14.95
"2333","2017-06-15",14.65
"2334","2017-06-16",14.45
"2335","2017-06-19",15
"2336","2017-06-20",15.05
"2337","2017-06-21",15
"2338","2017-06-22",15.25
"2339","2017-06-23",15.3
"2340","2017-06-26",15.35
"2341","2017-06-27",15.55
"2342","2017-06-28",16
"2343","2017-06-29",15.8
"2344","2017-06-30",15.9
"2345","2017-07-03",15.9
"2346","2017-07-05",16
"2347","2017-07-06",15.95
"2348","2017-07-07",16.25
"2349","2017-07-10",16.200001
"2350","2017-07-11",16.25
"2351","2017-07-12",15.95
"2352","2017-07-13",15.95
"2353","2017-07-14",15.9
"2354","2017-07-17",15.75
"2355","2017-07-18",15.95
"2356","2017-07-19",16
"2357","2017-07-20",16.1
"2358","2017-07-21",16.200001
"2359","2017-07-24",16.15
"2360","2017-07-25",16.1
"2361","2017-07-26",18.35
"2362","2017-07-27",18.6
"2363","2017-07-28",18.549999
"2364","2017-07-31",18.799999
"2365","2017-08-01",19.15
"2366","2017-08-02",18.9
"2367","2017-08-03",18.75
"2368","2017-08-04",18.700001
"2369","2017-08-07",18.75
"2370","2017-08-08",18.85
"2371","2017-08-09",18.75
"2372","2017-08-10",18.549999
"2373","2017-08-11",18.549999
"2374","2017-08-14",18.85
"2375","2017-08-15",18.5
"2376","2017-08-16",18.200001
"2377","2017-08-17",18.4
"2378","2017-08-18",18.299999
"2379","2017-08-21",18.200001
"2380","2017-08-22",18.15
"2381","2017-08-23",19.15
"2382","2017-08-24",18.6
"2383","2017-08-25",18.799999
"2384","2017-08-28",19.6
"2385","2017-08-29",19.65
"2386","2017-08-30",19.4
"2387","2017-08-31",19.5
"2388","2017-09-01",20.25
"2389","2017-09-05",19.93
"2390","2017-09-06",19.950001
"2391","2017-09-07",20.5
"2392","2017-09-08",20.5
"2393","2017-09-11",20.299999
"2394","2017-09-12",20.200001
"2395","2017-09-13",20.200001
"2396","2017-09-14",20.049999
"2397","2017-09-15",20.25
"2398","2017-09-18",20.25
"2399","2017-09-19",20.299999
"2400","2017-09-20",20.65
"2401","2017-09-21",20.5
"2402","2017-09-22",20.5
"2403","2017-09-25",20.65
"2404","2017-09-26",20.799999
"2405","2017-09-27",21.85
"2406","2017-09-28",21.75
"2407","2017-09-29",21.75
"2408","2017-10-02",21.85
"2409","2017-10-03",21.700001
"2410","2017-10-04",21.549999
"2411","2017-10-05",21.75
"2412","2017-10-06",21.25
"2413","2017-10-09",22
"2414","2017-10-10",21.450001
"2415","2017-10-11",21.549999
"2416","2017-10-12",21.549999
"2417","2017-10-13",21.35
"2418","2017-10-16",21.35
"2419","2017-10-17",21.950001
"2420","2017-10-18",21.65
"2421","2017-10-19",20.35
"2422","2017-10-20",19.83
"2423","2017-10-23",18.85
"2424","2017-10-24",19.4
"2425","2017-10-25",19.200001
"2426","2017-10-26",19.35
"2427","2017-10-27",19.200001
"2428","2017-10-30",19.200001
"2429","2017-10-31",19.549999
"2430","2017-11-01",19.450001
"2431","2017-11-02",19.85
"2432","2017-11-03",20
"2433","2017-11-06",20.200001
"2434","2017-11-07",19.6
"2435","2017-11-08",19.5
"2436","2017-11-09",19.4
"2437","2017-11-10",19.25
"2438","2017-11-13",18.950001
"2439","2017-11-14",19.200001
"2440","2017-11-15",18.35
"2441","2017-11-16",18.4
"2442","2017-11-17",18.299999
"2443","2017-11-20",18.65
"2444","2017-11-21",19.1
"2445","2017-11-22",18.950001
"2446","2017-11-24",19.049999
"2447","2017-11-27",18.950001
"2448","2017-11-28",19.1
"2449","2017-11-29",19.4
"2450","2017-11-30",19.15
"2451","2017-12-01",19.299999
"2452","2017-12-04",19.299999
"2453","2017-12-05",19.25
"2454","2017-12-06",19.450001
"2455","2017-12-07",19.450001
"2456","2017-12-08",19.4
"2457","2017-12-11",19.15
"2458","2017-12-12",19.799999
"2459","2017-12-13",19.85
"2460","2017-12-14",20.35
"2461","2017-12-15",20.85
"2462","2017-12-18",21.549999
"2463","2017-12-19",21.15
"2464","2017-12-20",21.299999
"2465","2017-12-21",21.799999
"2466","2017-12-22",21.4
"2467","2017-12-26",21.700001
"2468","2017-12-27",21.700001
"2469","2017-12-28",22.35
"2470","2017-12-29",21.75
"2471","2018-01-02",21.9
"2472","2018-01-03",21.75
"2473","2018-01-04",22.35
"2474","2018-01-05",22.549999
"2475","2018-01-08",22.35
"2476","2018-01-09",22.4
"2477","2018-01-10",22.549999
"2478","2018-01-11",23.1
"2479","2018-01-12",24.049999
"2480","2018-01-16",24.15
"2481","2018-01-17",23.85
"2482","2018-01-18",22.85
"2483","2018-01-19",22.6
"2484","2018-01-22",22.85
"2485","2018-01-23",22.950001
"2486","2018-01-24",22.799999
"2487","2018-01-25",22.9
"2488","2018-01-26",22.75
"2489","2018-01-29",22.549999
"2490","2018-01-30",22.1
"2491","2018-01-31",21.75
"2492","2018-02-01",21.799999
"2493","2018-02-02",21.1
"2494","2018-02-05",20.1
"2495","2018-02-06",20.65
"2496","2018-02-07",20.549999
"2497","2018-02-08",19.950001
"2498","2018-02-09",20.299999
"2499","2018-02-12",20.299999
"2500","2018-02-13",19.9
"2501","2018-02-14",20.4
"2502","2018-02-15",20.5
"2503","2018-02-16",21.049999
"2504","2018-02-20",20.450001
"2505","2018-02-21",20.5
"2506","2018-02-22",20.200001
"2507","2018-02-23",20.35
"2508","2018-02-26",20.450001
"2509","2018-02-27",20
"2510","2018-02-28",20
"2511","2018-03-01",23.450001
"2512","2018-03-02",23.950001
"2513","2018-03-05",23
"2514","2018-03-06",23.549999
"2515","2018-03-07",23.299999
"2516","2018-03-08",23.35
"2517","2018-03-09",23.85
"2518","2018-03-12",23.75
"2519","2018-03-13",23.35
"2520","2018-03-14",23.35
"2521","2018-03-15",23.200001
"2522","2018-03-16",23.799999
"2523","2018-03-19",23.35
"2524","2018-03-20",23.15
"2525","2018-03-21",23.35
"2526","2018-03-22",22.6
"2527","2018-03-23",22.799999
"2528","2018-03-26",23.35
"2529","2018-03-27",23.299999
"2530","2018-03-28",23.049999
"2531","2018-03-29",23.549999
"2532","2018-04-02",22.75
"2533","2018-04-03",23.1
"2534","2018-04-04",23.15
"2535","2018-04-05",23
"2536","2018-04-06",22.5
"2537","2018-04-09",22.200001
"2538","2018-04-10",22.75
"2539","2018-04-11",22.4
"2540","2018-04-12",22.65
"2541","2018-04-13",22.35
"2542","2018-04-16",22.200001
"2543","2018-04-17",22.65
"2544","2018-04-18",22.700001
"2545","2018-04-19",22.85
"2546","2018-04-20",22.700001
"2547","2018-04-23",22.799999
"2548","2018-04-24",22.950001
"2549","2018-04-25",22.65
"2550","2018-04-26",21.950001
"2551","2018-04-27",21.9
"2552","2018-04-30",21.15
"2553","2018-05-01",20.950001
"2554","2018-05-02",20.65
"2555","2018-05-03",19.1
"2556","2018-05-04",19.73
"2557","2018-05-07",19.75
"2558","2018-05-08",20.4
"2559","2018-05-09",20.4
"2560","2018-05-10",20.549999
"2561","2018-05-11",20.5
"2562","2018-05-14",19.700001
"2563","2018-05-15",19.450001
"2564","2018-05-16",19.700001
"2565","2018-05-17",19.75
"2566","2018-05-18",19.65
"2567","2018-05-21",20.4
"2568","2018-05-22",20.15
"2569","2018-05-23",20.200001
"2570","2018-05-24",20.25
"2571","2018-05-25",20.35
"2572","2018-05-29",20.549999
"2573","2018-05-30",20.9
"2574","2018-05-31",20.299999
"2575","2018-06-01",20.6
"2576","2018-06-04",20.6
"2577","2018-06-05",21.049999
"2578","2018-06-06",20.75
"2579","2018-06-07",20.5
"2580","2018-06-08",20.799999
"2581","2018-06-11",20.799999
"2582","2018-06-12",20.25
"2583","2018-06-13",19.549999
"2584","2018-06-14",19.299999
"2585","2018-06-15",19.15
"2586","2018-06-18",19.450001
"2587","2018-06-19",19.75
"2588","2018-06-20",20.1
"2589","2018-06-21",20
"2590","2018-06-22",20
"2591","2018-06-25",19.549999
"2592","2018-06-26",20.200001
"2593","2018-06-27",20
"2594","2018-06-28",20.1
"2595","2018-06-29",20.1
"2596","2018-07-02",20.35
"2597","2018-07-03",20.299999
"2598","2018-07-05",20.35
"2599","2018-07-06",20.15
"2600","2018-07-09",20.35
"2601","2018-07-10",20.1
"2602","2018-07-11",19.700001
"2603","2018-07-12",19.85
"2604","2018-07-13",19.9
"2605","2018-07-16",19.549999
"2606","2018-07-17",19
"2607","2018-07-18",19.15
"2608","2018-07-19",19.35
"2609","2018-07-20",19.75
"2610","2018-07-23",19.200001
"2611","2018-07-24",19.299999
"2612","2018-07-25",19.700001
"2613","2018-07-26",23.9
"2614","2018-07-27",22.950001
"2615","2018-07-30",23.450001
"2616","2018-07-31",24.1
"2617","2018-08-01",24.200001
"2618","2018-08-02",24.049999
"2619","2018-08-03",23.9
"2620","2018-08-06",23.85
"2621","2018-08-07",23.799999
"2622","2018-08-08",23.549999
"2623","2018-08-09",23.700001
"2624","2018-08-10",23.450001
"2625","2018-08-13",23.1
"2626","2018-08-14",23.25
"2627","2018-08-15",22.65
"2628","2018-08-16",22.299999
"2629","2018-08-17",22.65
"2630","2018-08-20",22.549999
"2631","2018-08-21",23.15
"2632","2018-08-22",23.200001
"2633","2018-08-23",23.6
"2634","2018-08-24",23.549999
"2635","2018-08-27",23.200001
"2636","2018-08-28",22.75
"2637","2018-08-29",22.65
"2638","2018-08-30",23.5
"2639","2018-08-31",23.299999
"2640","2018-09-04",23.6
"2641","2018-09-05",23.6
"2642","2018-09-06",23
"2643","2018-09-07",22.299999
"2644","2018-09-10",22.549999
"2645","2018-09-11",22.4
"2646","2018-09-12",21.799999
"2647","2018-09-13",21.4
"2648","2018-09-14",21.65
"2649","2018-09-17",21.049999
"2650","2018-09-18",21
"2651","2018-09-19",20.950001
"2652","2018-09-20",21.049999
"2653","2018-09-21",20.6
"2654","2018-09-24",20.5
"2655","2018-09-25",22
"2656","2018-09-26",21.049999
"2657","2018-09-27",21.35
"2658","2018-09-28",21.35
"2659","2018-10-01",20.91
"2660","2018-10-02",20.549999
"2661","2018-10-03",20.809999
"2662","2018-10-04",19.959999
"2663","2018-10-05",19.66
"2664","2018-10-08",20.190001
"2665","2018-10-09",20.440001
"2666","2018-10-10",20.25
"2667","2018-10-11",20.68
"2668","2018-10-12",20.57
"2669","2018-10-15",20.959999
"2670","2018-10-16",22.02
"2671","2018-10-17",21.440001
"2672","2018-10-18",22.1
"2673","2018-10-19",22.190001
"2674","2018-10-22",22.5
"2675","2018-10-23",22.85
"2676","2018-10-24",23.33
"2677","2018-10-25",22.959999
"2678","2018-10-26",22.959999
"2679","2018-10-29",22.450001
"2680","2018-10-30",22.58
"2681","2018-10-31",22.99
"2682","2018-11-01",23.219999
"2683","2018-11-02",23.34
"2684","2018-11-05",22.950001
"2685","2018-11-06",22.719999
"2686","2018-11-07",23.84
"2687","2018-11-08",23.700001
"2688","2018-11-09",24.049999
"2689","2018-11-12",24.209999
"2690","2018-11-13",24.26
"2691","2018-11-14",24.65
"2692","2018-11-15",25.709999
"2693","2018-11-16",27.190001
"2694","2018-11-19",27.200001
"2695","2018-11-20",25.809999
"2696","2018-11-21",25.52
"2697","2018-11-23",25.219999
"2698","2018-11-26",26.16
"2699","2018-11-27",26.200001
"2700","2018-11-28",27.51
"2701","2018-11-29",27.85
"2702","2018-11-30",28.01
"2703","2018-12-03",27.360001
"2704","2018-12-04",26.469999
"2705","2018-12-06",25.969999
"2706","2018-12-07",25.620001
"2707","2018-12-10",24.9
"2708","2018-12-11",24.360001
"2709","2018-12-12",24.65
"2710","2018-12-13",25.25
"2711","2018-12-14",25.01
"2712","2018-12-17",25
"2713","2018-12-18",24.290001
"2714","2018-12-19",23.360001
"2715","2018-12-20",22.780001
"2716","2018-12-21",21.290001
"2717","2018-12-24",21.9
"2718","2018-12-26",22.110001
"2719","2018-12-27",21.91
"2720","2018-12-28",22.360001
"2721","2018-12-31",23.01
"2722","2019-01-02",23.540001
"2723","2019-01-03",23.459999
"2724","2019-01-04",24
"2725","2019-01-07",24.34
"2726","2019-01-08",25.049999
"2727","2019-01-09",24.870001
"2728","2019-01-10",24.73
"2729","2019-01-11",25.01
"2730","2019-01-14",24.85
"2731","2019-01-15",25.379999
"2732","2019-01-16",25.26
"2733","2019-01-17",25.540001
"2734","2019-01-18",26.83
"2735","2019-01-22",26.82
"2736","2019-01-23",27.15
"2737","2019-01-24",27
"2738","2019-01-25",26.940001
"2739","2019-01-28",25.799999
"2740","2019-01-29",25.620001
"2741","2019-01-30",25.58
"2742","2019-01-31",25.6
"2743","2019-02-01",24.969999
"2744","2019-02-04",25.02
"2745","2019-02-05",24.91
"2746","2019-02-06",24.76
"2747","2019-02-07",24.379999
"2748","2019-02-08",24.620001
"2749","2019-02-11",25.01
"2750","2019-02-12",25.65
"2751","2019-02-13",25.51
"2752","2019-02-14",25.379999
"2753","2019-02-15",26.030001
"2754","2019-02-19",26.379999
"2755","2019-02-20",25.950001
"2756","2019-02-21",26.76
"2757","2019-02-22",26.34
"2758","2019-02-25",27.129999
"2759","2019-02-26",27.15
"2760","2019-02-27",26.459999
"2761","2019-02-28",24.16
"2762","2019-03-01",25.030001
"2763","2019-03-04",25.16
"2764","2019-03-05",24.309999
"2765","2019-03-06",24.959999
"2766","2019-03-07",25.25
"2767","2019-03-08",24.290001
"2768","2019-03-11",24.209999
"2769","2019-03-12",23.860001
"2770","2019-03-13",23.82
"2771","2019-03-14",24.34
"2772","2019-03-15",24.629999
"2773","2019-03-18",24.68
"2774","2019-03-19",25.27
"2775","2019-03-20",25.209999
"2776","2019-03-21",26.049999
"2777","2019-03-22",25.870001
"2778","2019-03-25",26.24
"2779","2019-03-26",26.82
"2780","2019-03-27",27.01
"2781","2019-03-28",27.07
"2782","2019-03-29",27.450001
"2783","2019-04-01",27.540001
"2784","2019-04-02",26.190001
"2785","2019-04-03",26.43
"2786","2019-04-04",26.41
"2787","2019-04-05",26.17
"2788","2019-04-08",26.15
"2789","2019-04-09",25.719999
"2790","2019-04-10",26.16
"2791","2019-04-11",26.41
"2792","2019-04-12",26.629999
"2793","2019-04-15",27.08
"2794","2019-04-16",27.450001
"2795","2019-04-17",27.27
"2796","2019-04-18",27.709999
"2797","2019-04-22",27.18
"2798","2019-04-23",27.73
"2799","2019-04-24",26.59
"2800","2019-04-25",27.309999
"2801","2019-04-26",27.93
"2802","2019-04-29",28.57
"2803","2019-04-30",28.73
"2804","2019-05-01",28.75
"2805","2019-05-02",26.91
"2806","2019-05-03",26.780001
"2807","2019-05-06",26.559999
"2808","2019-05-07",26.469999
"2809","2019-05-08",26.92
"2810","2019-05-09",27.68
"2811","2019-05-10",28.110001
"2812","2019-05-13",27.549999
"2813","2019-05-14",27.940001
"2814","2019-05-15",27.76
"2815","2019-05-16",27.790001
"2816","2019-05-17",27.84
"2817","2019-05-20",27.879999
"2818","2019-05-21",27.860001
"2819","2019-05-22",28.02
"2820","2019-05-23",27.83
"2821","2019-05-24",27.24
"2822","2019-05-28",26.379999
"2823","2019-05-29",25.6
"2824","2019-05-30",25.34
"2825","2019-05-31",25
"2826","2019-06-03",25.389999
"2827","2019-06-04",25.440001
"2828","2019-06-05",26.49
"2829","2019-06-06",26.26
"2830","2019-06-07",26.719999
"2831","2019-06-10",26.219999
"2832","2019-06-11",25.68
"2833","2019-06-12",25.450001
"2834","2019-06-13",25.51
"2835","2019-06-14",25.889999
"2836","2019-06-17",25.9
"2837","2019-06-18",25.6
"2838","2019-06-19",25.59
"2839","2019-06-20",26.440001
"2840","2019-06-21",26.23
"2841","2019-06-24",25.870001
"2842","2019-06-25",25.68
"2843","2019-06-26",24.940001
"2844","2019-06-27",26.16
