"","date","YRCW"
"2947","2018-09-14",9.78
"2948","2018-09-17",9.64
"2949","2018-09-18",9.78
"2950","2018-09-19",9.65
"2951","2018-09-20",9.51
"2952","2018-09-21",9.37
"2953","2018-09-24",9.25
"2954","2018-09-25",9.22
"2955","2018-09-26",9.24
"2956","2018-09-27",9.03
"2957","2018-09-28",8.98
"2958","2018-10-01",8.85
"2959","2018-10-02",8.78
"2960","2018-10-03",9.51
"2961","2018-10-04",9.23
"2962","2018-10-05",9.23
"2963","2018-10-08",9.29
"2964","2018-10-09",9.52
"2965","2018-10-10",8.92
"2966","2018-10-11",8.66
"2967","2018-10-12",8.57
"2968","2018-10-15",8.54
"2969","2018-10-16",8.82
"2970","2018-10-17",8.76
"2971","2018-10-18",8.41
"2972","2018-10-19",8.42
"2973","2018-10-22",8.45
"2974","2018-10-23",8.23
"2975","2018-10-24",7.64
"2976","2018-10-25",7.94
"2977","2018-10-26",7.81
"2978","2018-10-29",7.76
"2979","2018-10-30",8.09
"2980","2018-10-31",8.26
"2981","2018-11-01",6.13
"2982","2018-11-02",6.05
"2983","2018-11-05",6.43
"2984","2018-11-06",6.42
"2985","2018-11-07",6.69
"2986","2018-11-08",6.92
"2987","2018-11-09",5.96
"2988","2018-11-12",6
"2989","2018-11-13",5.88
"2990","2018-11-14",5.77
"2991","2018-11-15",5.94
"2992","2018-11-16",5.82
"2993","2018-11-19",6.01
"2994","2018-11-20",5.92
"2995","2018-11-21",6.06
"2996","2018-11-23",6.11
"2997","2018-11-26",6.21
"2998","2018-11-27",6.1
"2999","2018-11-28",6.06
"3000","2018-11-29",5.72
"3001","2018-11-30",5.66
"3002","2018-12-03",5.8
"3003","2018-12-04",5.19
"3004","2018-12-06",5.21
"3005","2018-12-07",5.11
"3006","2018-12-10",4.96
"3007","2018-12-11",4.75
"3008","2018-12-12",4.6
"3009","2018-12-13",4.43
"3010","2018-12-14",3.17
"3011","2018-12-17",3.5
"3012","2018-12-18",3.62
"3013","2018-12-19",3.6
"3014","2018-12-20",3.45
"3015","2018-12-21",3.15
"3016","2018-12-24",2.94
"3017","2018-12-26",2.66
"3018","2018-12-27",3.03
"3019","2018-12-28",3.22
"3020","2018-12-31",3.15
"3021","2019-01-02",3.36
"3022","2019-01-03",3.41
"3023","2019-01-04",3.58
"3024","2019-01-07",3.87
"3025","2019-01-08",4.11
"3026","2019-01-09",4.33
"3027","2019-01-10",4.33
"3028","2019-01-11",5.25
"3029","2019-01-14",5.65
"3030","2019-01-15",5.65
"3031","2019-01-16",5.55
"3032","2019-01-17",5.68
"3033","2019-01-18",5.9
"3034","2019-01-22",5.57
"3035","2019-01-23",5.63
"3036","2019-01-24",5.65
"3037","2019-01-25",5.78
"3038","2019-01-28",5.82
"3039","2019-01-29",5.75
"3040","2019-01-30",5.95
"3041","2019-01-31",6.24
"3042","2019-02-01",6.39
"3043","2019-02-04",6.6
"3044","2019-02-05",6.82
"3045","2019-02-06",6.89
"3046","2019-02-07",6.68
"3047","2019-02-08",6.75
"3048","2019-02-11",6.8
"3049","2019-02-12",7.07
"3050","2019-02-13",7.28
"3051","2019-02-14",7.22
"3052","2019-02-15",7.28
"3053","2019-02-19",7.64
"3054","2019-02-20",8.2
"3055","2019-02-21",8.18
"3056","2019-02-22",8.27
"3057","2019-02-25",8.36
"3058","2019-02-26",8.19
"3059","2019-02-27",8.15
"3060","2019-02-28",7.67
"3061","2019-03-01",7.72
"3062","2019-03-04",7.62
"3063","2019-03-05",7.07
"3064","2019-03-06",6.62
"3065","2019-03-07",6.6
"3066","2019-03-08",6.48
"3067","2019-03-11",6.8
"3068","2019-03-12",7.07
"3069","2019-03-13",7.16
"3070","2019-03-14",7.17
"3071","2019-03-15",7.14
"3072","2019-03-18",7.25
"3073","2019-03-19",6.81
"3074","2019-03-20",6.51
"3075","2019-03-21",6.65
"3076","2019-03-22",6.65
"3077","2019-03-25",6.74
"3078","2019-03-26",6.8
"3079","2019-03-27",6.7
"3080","2019-03-28",6.82
"3081","2019-03-29",6.69
"3082","2019-04-01",7.29
"3083","2019-04-02",7.26
"3084","2019-04-03",7.16
"3085","2019-04-04",7.35
"3086","2019-04-05",7.59
"3087","2019-04-08",7.86
"3088","2019-04-09",7.78
"3089","2019-04-10",7.87
"3090","2019-04-11",8.4
"3091","2019-04-12",8.16
"3092","2019-04-15",7.55
"3093","2019-04-16",7.81
"3094","2019-04-17",7.86
"3095","2019-04-18",8.04
"3096","2019-04-22",7.93
"3097","2019-04-23",8.02
"3098","2019-04-24",8.25
"3099","2019-04-25",7.6
"3100","2019-04-26",7.57
"3101","2019-04-29",7.37
"3102","2019-04-30",6.81
"3103","2019-05-01",6.61
"3104","2019-05-02",6.74
"3105","2019-05-03",7.14
"3106","2019-05-06",7.43
"3107","2019-05-07",7.02
"3108","2019-05-08",5.76
"3109","2019-05-09",5.7
"3110","2019-05-10",5.37
"3111","2019-05-13",4.93
"3112","2019-05-14",5.36
"3113","2019-05-15",5.44
"3114","2019-05-16",5.53
"3115","2019-05-17",5.37
"3116","2019-05-20",5.29
"3117","2019-05-21",5.25
"3118","2019-05-22",4.99
"3119","2019-05-23",4.74
"3120","2019-05-24",4.73
"3121","2019-05-28",4.7
"3122","2019-05-29",4.59
"3123","2019-05-30",4.48
"3124","2019-05-31",4.26
"3125","2019-06-03",4.1
"3126","2019-06-04",4.23
"3127","2019-06-05",4.19
"3128","2019-06-06",4.01
"3129","2019-06-07",3.96
"3130","2019-06-10",4.17
"3131","2019-06-11",4.2
"3132","2019-06-12",4.21
"3133","2019-06-13",4.36
"3134","2019-06-14",4.14
"3135","2019-06-17",4.08
"3136","2019-06-18",4.17
"3137","2019-06-19",4.1
"3138","2019-06-20",4.09
"3139","2019-06-21",4.23
"3140","2019-06-24",3.86
"3141","2019-06-25",3.68
"3142","2019-06-26",3.79
"3143","2019-06-27",3.87
"3144","2019-06-28",4.03
"3145","2019-07-01",4.25
"3146","2019-07-02",3.93
"3147","2019-07-03",3.95
"3148","2019-07-05",3.78
"3149","2019-07-08",3.54
"3150","2019-07-09",3.54
"3151","2019-07-10",3.46
"3152","2019-07-11",3.38
"3153","2019-07-12",3.68
"3154","2019-07-15",3.54
"3155","2019-07-16",3.61
"3156","2019-07-17",3.37
"3157","2019-07-18",3.19
"3158","2019-07-19",3.23
"3159","2019-07-22",3.27
"3160","2019-07-23",3.28
"3161","2019-07-24",3.36
"3162","2019-07-25",3.25
"3163","2019-07-26",3.35
"3164","2019-07-29",3.18
"3165","2019-07-30",3.18
"3166","2019-07-31",3.26
"3167","2019-08-01",3.01
"3168","2019-08-02",3.07
"3169","2019-08-05",2.99
"3170","2019-08-06",3.08
"3171","2019-08-07",3.29
"3172","2019-08-08",3.53
"3173","2019-08-09",2.65
"3174","2019-08-12",2.67
"3175","2019-08-13",2.69
"3176","2019-08-14",2.55
"3177","2019-08-15",2.22
"3178","2019-08-16",2.51
"3179","2019-08-19",2.62
"3180","2019-08-20",2.53
"3181","2019-08-21",2.41
"3182","2019-08-22",2.33
"3183","2019-08-23",2.2
"3184","2019-08-26",2.15
"3185","2019-08-27",2
"3186","2019-08-28",2.02
"3187","2019-08-29",2.14
"3188","2019-08-30",2.18
"3189","2019-09-03",2
"3190","2019-09-04",2.03
"3191","2019-09-05",2.24
"3192","2019-09-06",2.4
"3193","2019-09-09",2.58
"3194","2019-09-10",3.46
"3195","2019-09-11",4.4
"3196","2019-09-12",4.49
"3197","2019-09-13",4.6
"3198","2019-09-16",4.34
"3199","2019-09-17",4.54
"3200","2019-09-18",4.27
"3201","2019-09-19",4.03
"3202","2019-09-20",3.56
"3203","2019-09-23",3.58
"3204","2019-09-24",3.12
"3205","2019-09-25",3.21
"3206","2019-09-26",2.94
"3207","2019-09-27",3.05
"3208","2019-09-30",3.02
"3209","2019-10-01",2.91
"3210","2019-10-02",2.88
"3211","2019-10-03",3.12
"3212","2019-10-04",3.49
"3213","2019-10-07",3.46
"3214","2019-10-08",3.34
"3215","2019-10-09",3.4
"3216","2019-10-10",3.41
"3217","2019-10-11",3.58
"3218","2019-10-14",3.58
"3219","2019-10-15",3.86
"3220","2019-10-16",4.07
"3221","2019-10-17",4.3
"3222","2019-10-18",4.3
"3223","2019-10-21",4.52
"3224","2019-10-22",4.45
"3225","2019-10-23",4.55
"3226","2019-10-24",4.42
"3227","2019-10-25",4.58
"3228","2019-10-28",4.55
"3229","2019-10-29",4.41
"3230","2019-10-30",3.79
"3231","2019-10-31",3.35
"3232","2019-11-01",3.41
"3233","2019-11-04",4.29
"3234","2019-11-05",4.19
"3235","2019-11-06",4.23
"3236","2019-11-07",4.4
"3237","2019-11-08",4.26
"3238","2019-11-11",4.13
"3239","2019-11-12",3.8
"3240","2019-11-13",3.59
"3241","2019-11-14",3.64
"3242","2019-11-15",3.62
"3243","2019-11-18",3.46
"3244","2019-11-19",3.41
"3245","2019-11-20",3.48
"3246","2019-11-21",3.37
"3247","2019-11-22",3.27
"3248","2019-11-25",3.34
"3249","2019-11-26",3.29
"3250","2019-11-27",3.47
"3251","2019-11-29",3.49
"3252","2019-12-02",3.37
"3253","2019-12-03",3.09
"3254","2019-12-04",3.13
"3255","2019-12-05",3.16
"3256","2019-12-06",3.19
"3257","2019-12-09",3.06
"3258","2019-12-10",2.97
"3259","2019-12-11",2.93
"3260","2019-12-12",2.68
"3261","2019-12-13",2.69
"3262","2019-12-16",2.51
"3263","2019-12-17",2.5
"3264","2019-12-18",2.6
"3265","2019-12-19",2.47
"3266","2019-12-20",2.51
"3267","2019-12-23",2.36
"3268","2019-12-24",2.32
"3269","2019-12-26",2.31
"3270","2019-12-27",2.37
"3271","2019-12-30",2.32
"3272","2019-12-31",2.55
"3273","2020-01-02",2.58
"3274","2020-01-03",2.57
"3275","2020-01-06",2.56
"3276","2020-01-07",2.55
"3277","2020-01-08",2.41
"3278","2020-01-09",2.3
"3279","2020-01-10",2.28
"3280","2020-01-13",2.39
"3281","2020-01-14",2.78
"3282","2020-01-15",2.78
"3283","2020-01-16",3.19
"3284","2020-01-17",3.05
"3285","2020-01-21",2.7
"3286","2020-01-22",2.42
"3287","2020-01-23",2.37
"3288","2020-01-24",2.21
"3289","2020-01-27",2.14
"3290","2020-01-28",2.26
"3291","2020-01-29",2.32
"3292","2020-01-30",2.34
"3293","2020-01-31",2.26
"3294","2020-02-03",2.24
"3295","2020-02-04",2.55
"3296","2020-02-05",2.79
"3297","2020-02-06",2.44
"3298","2020-02-07",2.31
"3299","2020-02-10",2.31
"3300","2020-02-11",2.38
"3301","2020-02-12",2.56
"3302","2020-02-13",2.42
"3303","2020-02-14",2.32
"3304","2020-02-18",2.29
"3305","2020-02-19",2.32
"3306","2020-02-20",2.29
"3307","2020-02-21",2.27
"3308","2020-02-24",2.26
"3309","2020-02-25",2.11
"3310","2020-02-26",2.01
"3311","2020-02-27",1.86
"3312","2020-02-28",2.12
"3313","2020-03-02",1.99
"3314","2020-03-03",1.95
"3315","2020-03-04",2
"3316","2020-03-05",1.86
"3317","2020-03-06",1.83
"3318","2020-03-09",1.64
"3319","2020-03-10",1.77
"3320","2020-03-11",1.64
"3321","2020-03-12",1.46
"3322","2020-03-13",1.74
"3323","2020-03-16",1.5
"3324","2020-03-17",2.03
"3325","2020-03-18",1.82
"3326","2020-03-19",1.98
"3327","2020-03-20",1.86
"3328","2020-03-23",1.72
"3329","2020-03-24",1.86
"3330","2020-03-25",1.74
"3331","2020-03-26",1.82
"3332","2020-03-27",1.71
"3333","2020-03-30",1.63
"3334","2020-03-31",1.68
"3335","2020-04-01",1.54
"3336","2020-04-02",1.46
"3337","2020-04-03",1.36
"3338","2020-04-06",1.41
"3339","2020-04-07",1.36
"3340","2020-04-08",1.36
"3341","2020-04-09",1.62
"3342","2020-04-13",1.55
"3343","2020-04-14",1.75
"3344","2020-04-15",1.75
"3345","2020-04-16",1.74
"3346","2020-04-17",1.75
"3347","2020-04-20",1.69
"3348","2020-04-21",1.58
"3349","2020-04-22",1.59
"3350","2020-04-23",1.54
"3351","2020-04-24",1.55
"3352","2020-04-27",1.58
"3353","2020-04-28",1.64
"3354","2020-04-29",1.67
"3355","2020-04-30",1.72
"3356","2020-05-01",1.61
"3357","2020-05-04",1.53
"3358","2020-05-05",1.58
"3359","2020-05-06",1.49
"3360","2020-05-07",1.51
"3361","2020-05-08",1.5
"3362","2020-05-11",1.48
"3363","2020-05-12",1.7
"3364","2020-05-13",1.57
"3365","2020-05-14",1.53
"3366","2020-05-15",1.45
"3367","2020-05-18",1.42
"3368","2020-05-19",1.41
"3369","2020-05-20",1.4
"3370","2020-05-21",1.41
"3371","2020-05-22",1.4
"3372","2020-05-26",1.59
"3373","2020-05-27",1.73
"3374","2020-05-28",1.58
"3375","2020-05-29",1.48
"3376","2020-06-01",1.43
"3377","2020-06-02",1.49
"3378","2020-06-03",1.67
"3379","2020-06-04",1.76
"3380","2020-06-05",2.07
"3381","2020-06-08",2.38
"3382","2020-06-09",2.12
"3383","2020-06-10",1.84
"3384","2020-06-11",1.93
"3385","2020-06-12",1.84
"3386","2020-06-15",1.8
"3387","2020-06-16",1.83
"3388","2020-06-17",1.77
"3389","2020-06-18",1.77
"3390","2020-06-19",1.78
"3391","2020-06-22",1.67
"3392","2020-06-23",1.65
"3393","2020-06-24",1.56
"3394","2020-06-25",1.57
"3395","2020-06-26",1.61
"3396","2020-06-29",1.74
"3397","2020-06-30",1.85
"3398","2020-07-01",3.23
"3399","2020-07-02",3.04
"3400","2020-07-06",2.88
"3401","2020-07-07",2.87
"3402","2020-07-08",2.55
"3403","2020-07-09",2.93
"3404","2020-07-10",3.49
"3405","2020-07-13",3.01
"3406","2020-07-14",3.04
"3407","2020-07-15",3.08
"3408","2020-07-16",3.4
"3409","2020-07-17",3.57
"3410","2020-07-20",2.6
"3411","2020-07-21",2.71
"3412","2020-07-22",2.64
"3413","2020-07-23",2.52
"3414","2020-07-24",2.47
"3415","2020-07-27",2.51
"3416","2020-07-28",2.56
"3417","2020-07-29",2.7
"3418","2020-07-30",2.59
"3419","2020-07-31",2.72
"3420","2020-08-03",2.88
"3421","2020-08-04",3.07
"3422","2020-08-05",3.21
"3423","2020-08-06",3.16
"3424","2020-08-07",3.38
"3425","2020-08-10",3.68
"3426","2020-08-11",4.01
"3427","2020-08-12",4
"3428","2020-08-13",4.32
"3429","2020-08-14",4.21
"3430","2020-08-17",4.22
"3431","2020-08-18",4.24
"3432","2020-08-19",4.69
"3433","2020-08-20",5.06
"3434","2020-08-21",4.87
"3435","2020-08-24",5.1
"3436","2020-08-25",4.26
"3437","2020-08-26",4.38
"3438","2020-08-27",4.34
"3439","2020-08-28",4.34
"3440","2020-08-31",4.17
"3441","2020-09-01",4.22
"3442","2020-09-02",4.25
"3443","2020-09-03",4.24
"3444","2020-09-04",4.16
"3445","2020-09-08",4.16
"3446","2020-09-09",4.29
"3447","2020-09-10",4.25
"3448","2020-09-11",4.13
"3449","2020-09-14",4.21
"3450","2020-09-15",4.14
"3451","2020-09-16",4.17
"3452","2020-09-17",4.37
"3453","2020-09-18",4.18
"3454","2020-09-21",4.03
"3455","2020-09-22",3.94
"3456","2020-09-23",3.65
"3457","2020-09-24",3.73
"3458","2020-09-25",3.82
"3459","2020-09-28",3.91
"3460","2020-09-29",3.82
"3461","2020-09-30",3.92
"3462","2020-10-01",4.13
"3463","2020-10-02",4.24
"3464","2020-10-05",4.45
"3465","2020-10-06",4.53
"3466","2020-10-07",4.8
"3467","2020-10-08",4.9
"3468","2020-10-09",4.99
"3469","2020-10-12",5.32
"3470","2020-10-13",4.96
"3471","2020-10-14",4.9
"3472","2020-10-15",5.03
"3473","2020-10-16",4.87
"3474","2020-10-19",4.71
"3475","2020-10-20",4.72
"3476","2020-10-21",4.69
"3477","2020-10-22",4.68
"3478","2020-10-23",4.46
"3479","2020-10-26",4.26
"3480","2020-10-27",4.2
"3481","2020-10-28",3.91
"3482","2020-10-29",4.11
"3483","2020-10-30",3.92
"3484","2020-11-02",4.2
"3485","2020-11-03",3.9
"3486","2020-11-04",3.81
"3487","2020-11-05",4.2
"3488","2020-11-06",4.11
"3489","2020-11-09",4.1
"3490","2020-11-10",4.17
"3491","2020-11-11",4.11
"3492","2020-11-12",4.08
"3493","2020-11-13",4.24
"3494","2020-11-16",4.66
"3495","2020-11-17",4.97
"3496","2020-11-18",5.13
"3497","2020-11-19",5.24
"3498","2020-11-20",5.06
"3499","2020-11-23",5.27
"3500","2020-11-24",5.99
"3501","2020-11-25",6.09
"3502","2020-11-27",6.24
