"","date","VG"
"2868","2018-05-23",11.33
"2869","2018-05-24",11.33
"2870","2018-05-25",11.24
"2871","2018-05-29",11.33
"2872","2018-05-30",11.43
"2873","2018-05-31",11.45
"2874","2018-06-01",11.59
"2875","2018-06-04",11.68
"2876","2018-06-05",11.65
"2877","2018-06-06",11.56
"2878","2018-06-07",11.19
"2879","2018-06-08",11.68
"2880","2018-06-11",11.58
"2881","2018-06-12",12.05
"2882","2018-06-13",12.09
"2883","2018-06-14",12.43
"2884","2018-06-15",12.4
"2885","2018-06-18",12.37
"2886","2018-06-19",12.34
"2887","2018-06-20",12.44
"2888","2018-06-21",12.12
"2889","2018-06-22",12.31
"2890","2018-06-25",12.19
"2891","2018-06-26",12.48
"2892","2018-06-27",12.3
"2893","2018-06-28",12.81
"2894","2018-06-29",12.89
"2895","2018-07-02",12.88
"2896","2018-07-03",12.95
"2897","2018-07-05",13.09
"2898","2018-07-06",13.2
"2899","2018-07-09",13.03
"2900","2018-07-10",13.17
"2901","2018-07-11",13.51
"2902","2018-07-12",13.49
"2903","2018-07-13",13.3
"2904","2018-07-16",13.33
"2905","2018-07-17",13.45
"2906","2018-07-18",13.21
"2907","2018-07-19",13.43
"2908","2018-07-20",13.36
"2909","2018-07-23",13.22
"2910","2018-07-24",13.03
"2911","2018-07-25",13.32
"2912","2018-07-26",13.33
"2913","2018-07-27",12.88
"2914","2018-07-30",12.74
"2915","2018-07-31",12.81
"2916","2018-08-01",13.19
"2917","2018-08-02",13.69
"2918","2018-08-03",13.73
"2919","2018-08-06",13.26
"2920","2018-08-07",13.82
"2921","2018-08-08",13.65
"2922","2018-08-09",13.7
"2923","2018-08-10",13.66
"2924","2018-08-13",13.7
"2925","2018-08-14",14.36
"2926","2018-08-15",14.12
"2927","2018-08-16",14.23
"2928","2018-08-17",14.56
"2929","2018-08-20",14.48
"2930","2018-08-21",14.3
"2931","2018-08-22",14.34
"2932","2018-08-23",14.24
"2933","2018-08-24",14.26
"2934","2018-08-27",14.07
"2935","2018-08-28",14.13
"2936","2018-08-29",14.03
"2937","2018-08-30",13.96
"2938","2018-08-31",14.18
"2939","2018-09-04",14.18
"2940","2018-09-05",14.19
"2941","2018-09-06",14.14
"2942","2018-09-07",14.24
"2943","2018-09-10",14.55
"2944","2018-09-11",14.44
"2945","2018-09-12",14.35
"2946","2018-09-13",14.08
"2947","2018-09-14",14.23
"2948","2018-09-17",14.04
"2949","2018-09-18",14.01
"2950","2018-09-19",13.31
"2951","2018-09-20",13.58
"2952","2018-09-21",13.59
"2953","2018-09-24",13.86
"2954","2018-09-25",14.32
"2955","2018-09-26",14.35
"2956","2018-09-27",14.3
"2957","2018-09-28",14.16
"2958","2018-10-01",14.01
"2959","2018-10-02",14.26
"2960","2018-10-03",14.56
"2961","2018-10-04",14.41
"2962","2018-10-05",14.18
"2963","2018-10-08",13.96
"2964","2018-10-09",13.93
"2965","2018-10-10",13.01
"2966","2018-10-11",12.94
"2967","2018-10-12",13.09
"2968","2018-10-15",13.2
"2969","2018-10-16",13.75
"2970","2018-10-17",13.87
"2971","2018-10-18",13.58
"2972","2018-10-19",13.45
"2973","2018-10-22",13.78
"2974","2018-10-23",13.55
"2975","2018-10-24",13.16
"2976","2018-10-25",13.37
"2977","2018-10-26",13.09
"2978","2018-10-29",12.68
"2979","2018-10-30",12.92
"2980","2018-10-31",13.26
"2981","2018-11-01",13.18
"2982","2018-11-02",11.53
"2983","2018-11-05",11.22
"2984","2018-11-06",11.45
"2985","2018-11-07",11.72
"2986","2018-11-08",11.69
"2987","2018-11-09",11.22
"2988","2018-11-12",11.27
"2989","2018-11-13",11.05
"2990","2018-11-14",10.77
"2991","2018-11-15",10.83
"2992","2018-11-16",10.99
"2993","2018-11-19",10.65
"2994","2018-11-20",10.42
"2995","2018-11-21",10.63
"2996","2018-11-23",10.72
"2997","2018-11-26",10.82
"2998","2018-11-27",10.62
"2999","2018-11-28",10.71
"3000","2018-11-29",10.78
"3001","2018-11-30",10.59
"3002","2018-12-03",10.85
"3003","2018-12-04",10.04
"3004","2018-12-06",10.25
"3005","2018-12-07",10.1
"3006","2018-12-10",10.08
"3007","2018-12-11",10.11
"3008","2018-12-12",9.97
"3009","2018-12-13",9.65
"3010","2018-12-14",9.49
"3011","2018-12-17",9.09
"3012","2018-12-18",9.09
"3013","2018-12-19",8.97
"3014","2018-12-20",8.66
"3015","2018-12-21",8.19
"3016","2018-12-24",8.1
"3017","2018-12-26",8.58
"3018","2018-12-27",8.44
"3019","2018-12-28",8.56
"3020","2018-12-31",8.73
"3021","2019-01-02",8.68
"3022","2019-01-03",8.44
"3023","2019-01-04",9.07
"3024","2019-01-07",8.99
"3025","2019-01-08",9.15
"3026","2019-01-09",9.2
"3027","2019-01-10",9.12
"3028","2019-01-11",9.14
"3029","2019-01-14",9.01
"3030","2019-01-15",9.24
"3031","2019-01-16",9.24
"3032","2019-01-17",9.33
"3033","2019-01-18",9.43
"3034","2019-01-22",9.25
"3035","2019-01-23",9.17
"3036","2019-01-24",9.21
"3037","2019-01-25",9.16
"3038","2019-01-28",9.06
"3039","2019-01-29",8.99
"3040","2019-01-30",9.1
"3041","2019-01-31",9.11
"3042","2019-02-01",9.13
"3043","2019-02-04",9.59
"3044","2019-02-05",9.59
"3045","2019-02-06",9.38
"3046","2019-02-07",9.38
"3047","2019-02-08",9.42
"3048","2019-02-11",9.5
"3049","2019-02-12",9.73
"3050","2019-02-13",9.73
"3051","2019-02-14",9.7
"3052","2019-02-15",9.98
"3053","2019-02-19",9.98
"3054","2019-02-20",10.19
"3055","2019-02-21",9.75
"3056","2019-02-22",10.13
"3057","2019-02-25",10
"3058","2019-02-26",9.83
"3059","2019-02-27",10.55
"3060","2019-02-28",10.28
"3061","2019-03-01",10.26
"3062","2019-03-04",9.89
"3063","2019-03-05",9.68
"3064","2019-03-06",9.77
"3065","2019-03-07",9.81
"3066","2019-03-08",9.88
"3067","2019-03-11",10.18
"3068","2019-03-12",10.02
"3069","2019-03-13",10.17
"3070","2019-03-14",10.15
"3071","2019-03-15",10.21
"3072","2019-03-18",10.18
"3073","2019-03-19",10
"3074","2019-03-20",9.84
"3075","2019-03-21",10.1
"3076","2019-03-22",9.6
"3077","2019-03-25",9.55
"3078","2019-03-26",9.72
"3079","2019-03-27",9.72
"3080","2019-03-28",9.96
"3081","2019-03-29",10.04
"3082","2019-04-01",10.06
"3083","2019-04-02",9.99
"3084","2019-04-03",9.79
"3085","2019-04-04",9.78
"3086","2019-04-05",9.82
"3087","2019-04-08",9.75
"3088","2019-04-09",9.78
"3089","2019-04-10",9.64
"3090","2019-04-11",9.69
"3091","2019-04-12",9.35
"3092","2019-04-15",9.11
"3093","2019-04-16",9.37
"3094","2019-04-17",9.22
"3095","2019-04-18",9.3
"3096","2019-04-22",9.47
"3097","2019-04-23",9.49
"3098","2019-04-24",9.48
"3099","2019-04-25",9.53
"3100","2019-04-26",9.52
"3101","2019-04-29",9.55
"3102","2019-04-30",9.72
"3103","2019-05-01",9.71
"3104","2019-05-02",9.97
"3105","2019-05-03",10.24
"3106","2019-05-06",10.45
"3107","2019-05-07",10.45
"3108","2019-05-08",11.66
"3109","2019-05-09",11.5
"3110","2019-05-10",11.62
"3111","2019-05-13",11.28
"3112","2019-05-14",11.39
"3113","2019-05-15",11.48
"3114","2019-05-16",11.55
"3115","2019-05-17",11.52
"3116","2019-05-20",11.44
"3117","2019-05-21",11.8
"3118","2019-05-22",11.94
"3119","2019-05-23",11.53
"3120","2019-05-24",11.65
"3121","2019-05-28",11.39
"3122","2019-05-29",11.62
"3123","2019-05-30",11.71
"3124","2019-05-31",11.84
"3125","2019-06-03",11.58
"3126","2019-06-04",11.81
"3127","2019-06-05",11.78
"3128","2019-06-06",11.85
"3129","2019-06-07",11.85
"3130","2019-06-10",12.12
"3131","2019-06-11",11.73
"3132","2019-06-12",11.49
"3133","2019-06-13",11.65
"3134","2019-06-14",11.55
"3135","2019-06-17",11.71
"3136","2019-06-18",11.65
"3137","2019-06-19",11.86
"3138","2019-06-20",11.72
"3139","2019-06-21",11.55
"3140","2019-06-24",11.48
"3141","2019-06-25",11.3
"3142","2019-06-26",11.2
"3143","2019-06-27",11.62
"3144","2019-06-28",11.33
"3145","2019-07-01",11.55
"3146","2019-07-02",11.59
"3147","2019-07-03",12.3
"3148","2019-07-05",12.61
"3149","2019-07-08",12.73
"3150","2019-07-09",12.82
"3151","2019-07-10",12.8
"3152","2019-07-11",12.94
"3153","2019-07-12",12.99
"3154","2019-07-15",12.8
"3155","2019-07-16",12.8
"3156","2019-07-17",12.81
"3157","2019-07-18",12.55
"3158","2019-07-19",12.54
"3159","2019-07-22",12.39
"3160","2019-07-23",12.37
"3161","2019-07-24",12.48
"3162","2019-07-25",12.25
"3163","2019-07-26",12.5
"3164","2019-07-29",12.43
"3165","2019-07-30",12.61
"3166","2019-07-31",12.4
"3167","2019-08-01",12.07
"3168","2019-08-02",11.99
"3169","2019-08-05",11.71
"3170","2019-08-06",13.43
"3171","2019-08-07",12.73
"3172","2019-08-08",13.07
"3173","2019-08-09",13.21
"3174","2019-08-12",13.39
"3175","2019-08-13",13.66
"3176","2019-08-14",13.13
"3177","2019-08-15",13.14
"3178","2019-08-16",13.41
"3179","2019-08-19",13.42
"3180","2019-08-20",13.35
"3181","2019-08-21",13.5
"3182","2019-08-22",13.37
"3183","2019-08-23",13.01
"3184","2019-08-26",13.31
"3185","2019-08-27",13.02
"3186","2019-08-28",13.1
"3187","2019-08-29",13.22
"3188","2019-08-30",13.22
"3189","2019-09-03",13.16
"3190","2019-09-04",12.97
"3191","2019-09-05",12.83
"3192","2019-09-06",12.76
"3193","2019-09-09",12.45
"3194","2019-09-10",12.63
"3195","2019-09-11",12.94
"3196","2019-09-12",13.08
"3197","2019-09-13",12.85
"3198","2019-09-16",12.88
"3199","2019-09-17",12.83
"3200","2019-09-18",12.74
"3201","2019-09-19",12.48
"3202","2019-09-20",12.23
"3203","2019-09-23",12.41
"3204","2019-09-24",12.29
"3205","2019-09-25",12.18
"3206","2019-09-26",12.01
"3207","2019-09-27",11.49
"3208","2019-09-30",11.3
"3209","2019-10-01",11.08
"3210","2019-10-02",10.54
"3211","2019-10-03",10.64
"3212","2019-10-04",10.51
"3213","2019-10-07",10.73
"3214","2019-10-08",10.31
"3215","2019-10-09",10.56
"3216","2019-10-10",10.58
"3217","2019-10-11",10.62
"3218","2019-10-14",10.51
"3219","2019-10-15",10.59
"3220","2019-10-16",10.56
"3221","2019-10-17",10.64
"3222","2019-10-18",10.38
"3223","2019-10-21",10.35
"3224","2019-10-22",9.84
"3225","2019-10-23",9.98
"3226","2019-10-24",9.98
"3227","2019-10-25",9.87
"3228","2019-10-28",9.99
"3229","2019-10-29",9.79
"3230","2019-10-30",9.83
"3231","2019-10-31",9.77
"3232","2019-11-01",9.85
"3233","2019-11-04",9.85
"3234","2019-11-05",10.06
"3235","2019-11-06",8.37
"3236","2019-11-07",8.32
"3237","2019-11-08",7.97
"3238","2019-11-11",8.17
"3239","2019-11-12",8.07
"3240","2019-11-13",7.82
"3241","2019-11-14",7.69
"3242","2019-11-15",7.73
"3243","2019-11-18",7.43
"3244","2019-11-19",7.4
"3245","2019-11-20",7.22
"3246","2019-11-21",7.46
"3247","2019-11-22",7.55
"3248","2019-11-25",7.72
"3249","2019-11-26",7.6
"3250","2019-11-27",7.82
"3251","2019-11-29",7.91
"3252","2019-12-02",7.55
"3253","2019-12-03",7.36
"3254","2019-12-04",7.41
"3255","2019-12-05",7.25
"3256","2019-12-06",7.37
"3257","2019-12-09",7.27
"3258","2019-12-10",7.24
"3259","2019-12-11",7.31
"3260","2019-12-12",7.18
"3261","2019-12-13",7.13
"3262","2019-12-16",7.38
"3263","2019-12-17",7.39
"3264","2019-12-18",7.39
"3265","2019-12-19",7.51
"3266","2019-12-20",7.48
"3267","2019-12-23",7.22
"3268","2019-12-24",7.38
"3269","2019-12-26",7.28
"3270","2019-12-27",7.08
"3271","2019-12-30",7.12
"3272","2019-12-31",7.41
"3273","2020-01-02",7.42
"3274","2020-01-03",7.47
"3275","2020-01-06",7.59
"3276","2020-01-07",7.41
"3277","2020-01-08",7.51
"3278","2020-01-09",7.51
"3279","2020-01-10",7.52
"3280","2020-01-13",7.67
"3281","2020-01-14",8.29
"3282","2020-01-15",8.87
"3283","2020-01-16",8.96
"3284","2020-01-17",8.5
"3285","2020-01-21",8.72
"3286","2020-01-22",8.75
"3287","2020-01-23",8.82
"3288","2020-01-24",8.7
"3289","2020-01-27",8.42
"3290","2020-01-28",8.81
"3291","2020-01-29",8.66
"3292","2020-01-30",8.85
"3293","2020-01-31",8.87
"3294","2020-02-03",9.12
"3295","2020-02-04",9.01
"3296","2020-02-05",9.2
"3297","2020-02-06",9.19
"3298","2020-02-07",9.38
"3299","2020-02-10",9.47
"3300","2020-02-11",9.14
"3301","2020-02-12",9.34
"3302","2020-02-13",9.34
"3303","2020-02-14",9.07
"3304","2020-02-18",10.7
"3305","2020-02-19",10.08
"3306","2020-02-20",9.84
"3307","2020-02-21",9.99
"3308","2020-02-24",9.9
"3309","2020-02-25",9.67
"3310","2020-02-26",9.49
"3311","2020-02-27",8.92
"3312","2020-02-28",8.96
"3313","2020-03-02",8.8
"3314","2020-03-03",8.71
"3315","2020-03-04",9.15
"3316","2020-03-05",8.79
"3317","2020-03-06",8.33
"3318","2020-03-09",7.54
"3319","2020-03-10",7.8
"3320","2020-03-11",7.25
"3321","2020-03-12",5.84
"3322","2020-03-13",6.52
"3323","2020-03-16",6.1
"3324","2020-03-17",5.61
"3325","2020-03-18",4.53
"3326","2020-03-19",5.01
"3327","2020-03-20",5.19
"3328","2020-03-23",5.68
"3329","2020-03-24",6.48
"3330","2020-03-25",6.69
"3331","2020-03-26",6.88
"3332","2020-03-27",7.1
"3333","2020-03-30",6.94
"3334","2020-03-31",7.23
"3335","2020-04-01",6.74
"3336","2020-04-02",6.89
"3337","2020-04-03",7.08
"3338","2020-04-06",7.83
"3339","2020-04-07",7.78
"3340","2020-04-08",7.85
"3341","2020-04-09",8.46
"3342","2020-04-13",8.04
"3343","2020-04-14",8
"3344","2020-04-15",7.76
"3345","2020-04-16",7.69
"3346","2020-04-17",7.83
"3347","2020-04-20",8.15
"3348","2020-04-21",7.88
"3349","2020-04-22",8.22
"3350","2020-04-23",8.19
"3351","2020-04-24",8.19
"3352","2020-04-27",8.12
"3353","2020-04-28",8.39
"3354","2020-04-29",8.44
"3355","2020-04-30",8.36
"3356","2020-05-01",8.09
"3357","2020-05-04",8.57
"3358","2020-05-05",8.3
"3359","2020-05-06",8.45
"3360","2020-05-07",9.06
"3361","2020-05-08",9.38
"3362","2020-05-11",9.39
"3363","2020-05-12",9.2
"3364","2020-05-13",8.97
"3365","2020-05-14",8.88
"3366","2020-05-15",9.15
"3367","2020-05-18",9.18
"3368","2020-05-19",9.16
"3369","2020-05-20",9.47
"3370","2020-05-21",9.22
"3371","2020-05-22",9.39
"3372","2020-05-26",9.47
"3373","2020-05-27",9.75
"3374","2020-05-28",9.7
"3375","2020-05-29",9.63
"3376","2020-06-01",9.7
"3377","2020-06-02",9.81
"3378","2020-06-03",10.05
"3379","2020-06-04",10.76
"3380","2020-06-05",10.71
"3381","2020-06-08",10.54
"3382","2020-06-09",10.45
"3383","2020-06-10",10.42
"3384","2020-06-11",9.1
"3385","2020-06-12",9.57
"3386","2020-06-15",9.04
"3387","2020-06-16",9.66
"3388","2020-06-17",9.18
"3389","2020-06-18",9.44
"3390","2020-06-19",9.9
"3391","2020-06-22",10.07
"3392","2020-06-23",9.83
"3393","2020-06-24",9.5
"3394","2020-06-25",9.82
"3395","2020-06-26",9.5
"3396","2020-06-29",9.74
"3397","2020-06-30",10.06
"3398","2020-07-01",10.1
"3399","2020-07-02",10.21
"3400","2020-07-06",10.41
"3401","2020-07-07",10.85
"3402","2020-07-08",10.88
"3403","2020-07-09",11.39
"3404","2020-07-10",11.04
"3405","2020-07-13",10.6
"3406","2020-07-14",10.69
"3407","2020-07-15",10.84
"3408","2020-07-16",10.79
"3409","2020-07-17",10.85
"3410","2020-07-20",11.5
"3411","2020-07-21",11.55
"3412","2020-07-22",11.65
"3413","2020-07-23",11.65
"3414","2020-07-24",11.52
"3415","2020-07-27",11.56
"3416","2020-07-28",11.45
"3417","2020-07-29",11.73
"3418","2020-07-30",11.66
"3419","2020-07-31",11.95
"3420","2020-08-03",12.31
"3421","2020-08-04",12.38
"3422","2020-08-05",12.75
"3423","2020-08-06",12.53
"3424","2020-08-07",12.53
"3425","2020-08-10",12.2
"3426","2020-08-11",11.95
"3427","2020-08-12",11.73
"3428","2020-08-13",11.99
"3429","2020-08-14",11.86
"3430","2020-08-17",11.77
"3431","2020-08-18",11.05
"3432","2020-08-19",11.67
"3433","2020-08-20",11.49
"3434","2020-08-21",11.29
"3435","2020-08-24",11.17
"3436","2020-08-25",11.2
"3437","2020-08-26",11.21
"3438","2020-08-27",11.08
"3439","2020-08-28",11.32
"3440","2020-08-31",11.45
"3441","2020-09-01",11.87
"3442","2020-09-02",11.75
"3443","2020-09-03",11.07
"3444","2020-09-04",10.5
"3445","2020-09-08",10.31
"3446","2020-09-09",10.35
"3447","2020-09-10",10.13
"3448","2020-09-11",10.2
"3449","2020-09-14",10.11
"3450","2020-09-15",10.07
"3451","2020-09-16",10.14
"3452","2020-09-17",10.11
"3453","2020-09-18",10.31
"3454","2020-09-21",10.34
"3455","2020-09-22",10.54
"3456","2020-09-23",9.89
"3457","2020-09-24",9.64
"3458","2020-09-25",10.13
"3459","2020-09-28",10.25
"3460","2020-09-29",10.24
"3461","2020-09-30",10.23
"3462","2020-10-01",10.13
"3463","2020-10-02",10.15
"3464","2020-10-05",10.25
"3465","2020-10-06",10.24
"3466","2020-10-07",10.21
"3467","2020-10-08",10.43
"3468","2020-10-09",10.64
"3469","2020-10-12",11.08
"3470","2020-10-13",10.59
"3471","2020-10-14",10.59
"3472","2020-10-15",10.73
"3473","2020-10-16",10.91
"3474","2020-10-19",11.04
"3475","2020-10-20",11.15
"3476","2020-10-21",10.96
"3477","2020-10-22",10.92
"3478","2020-10-23",10.69
"3479","2020-10-26",10.13
"3480","2020-10-27",10.69
"3481","2020-10-28",10.42
"3482","2020-10-29",10.86
"3483","2020-10-30",10.58
"3484","2020-11-02",10.58
"3485","2020-11-03",10.94
"3486","2020-11-04",11.38
"3487","2020-11-05",12.72
"3488","2020-11-06",12.71
"3489","2020-11-09",12.42
"3490","2020-11-10",12.11
"3491","2020-11-11",12.13
"3492","2020-11-12",12.66
"3493","2020-11-13",12.87
"3494","2020-11-16",13.02
"3495","2020-11-17",13.26
"3496","2020-11-18",12.81
"3497","2020-11-19",12.93
"3498","2020-11-20",13.02
"3499","2020-11-23",13.03
"3500","2020-11-24",12.68
"3501","2020-11-25",12.91
"3502","2020-11-27",12.93
