"","date","FENG"
"1935","2019-01-23",3.46
"1936","2019-01-24",3.42
"1937","2019-01-25",3.45
"1938","2019-01-28",3.75
"1939","2019-01-29",3.59
"1940","2019-01-30",3.9
"1941","2019-01-31",3.97
"1942","2019-02-01",3.75
"1943","2019-02-04",3.72
"1944","2019-02-05",3.69
"1945","2019-02-06",3.57
"1946","2019-02-07",3.38
"1947","2019-02-08",3.45
"1948","2019-02-11",3.42
"1949","2019-02-12",3.38
"1950","2019-02-13",3.41
"1951","2019-02-14",3.37
"1952","2019-02-15",3.32
"1953","2019-02-19",3.38
"1954","2019-02-20",3.43
"1955","2019-02-21",3.52
"1956","2019-02-22",3.6
"1957","2019-02-25",4.75
"1958","2019-02-26",4.68
"1959","2019-02-27",4.84
"1960","2019-02-28",4.78
"1961","2019-03-01",4.73
"1962","2019-03-04",4.81
"1963","2019-03-05",4.75
"1964","2019-03-06",4.65
"1965","2019-03-07",4.3
"1966","2019-03-08",4.2
"1967","2019-03-11",4.2
"1968","2019-03-12",4.2
"1969","2019-03-13",4.13
"1970","2019-03-14",4
"1971","2019-03-15",4.18
"1972","2019-03-18",4.12
"1973","2019-03-19",4.4
"1974","2019-03-20",4.22
"1975","2019-03-21",4.27
"1976","2019-03-22",4.15
"1977","2019-03-25",4.08
"1978","2019-03-26",4.05
"1979","2019-03-27",4
"1980","2019-03-28",3.99
"1981","2019-03-29",4.21
"1982","2019-04-01",4.15
"1983","2019-04-02",4.13
"1984","2019-04-03",4.25
"1985","2019-04-04",4.36
"1986","2019-04-05",4.46
"1987","2019-04-08",4.51
"1988","2019-04-09",4.47
"1989","2019-04-10",4.56
"1990","2019-04-11",4.45
"1991","2019-04-12",4.38
"1992","2019-04-15",4.31
"1993","2019-04-16",4.36
"1994","2019-04-17",4.3
"1995","2019-04-18",4.34
"1996","2019-04-22",4.29
"1997","2019-04-23",4.45
"1998","2019-04-24",4.3
"1999","2019-04-25",4.3
"2000","2019-04-26",4.27
"2001","2019-04-29",4.38
"2002","2019-04-30",4.35
"2003","2019-05-01",4.3
"2004","2019-05-02",4.28
"2005","2019-05-03",4.36
"2006","2019-05-06",4.15
"2007","2019-05-07",4.1
"2008","2019-05-08",4.08
"2009","2019-05-09",4
"2010","2019-05-10",4.01
"2011","2019-05-13",3.86
"2012","2019-05-14",3.87
"2013","2019-05-15",4.1
"2014","2019-05-16",4.04
"2015","2019-05-17",3.93
"2016","2019-05-20",3.82
"2017","2019-05-21",3.8
"2018","2019-05-22",3.7
"2019","2019-05-23",3.55
"2020","2019-05-24",3.41
"2021","2019-05-28",3.44
"2022","2019-05-29",3.57
"2023","2019-05-30",3.61
"2024","2019-05-31",3.76
"2025","2019-06-03",3.63
"2026","2019-06-04",3.55
"2027","2019-06-05",3.46
"2028","2019-06-06",3.45
"2029","2019-06-07",3.44
"2030","2019-06-10",3.55
"2031","2019-06-11",3.54
"2032","2019-06-12",3.52
"2033","2019-06-13",3.68
"2034","2019-06-14",3.56
"2035","2019-06-17",3.54
"2036","2019-06-18",3.58
"2037","2019-06-19",3.47
"2038","2019-06-20",3.57
"2039","2019-06-21",3.6
"2040","2019-06-24",3.58
"2041","2019-06-25",3.59
"2042","2019-06-26",3.6
"2043","2019-06-27",3.64
"2044","2019-06-28",3.25
"2045","2019-07-01",3.25
"2046","2019-07-02",3.24
"2047","2019-07-03",3.2
"2048","2019-07-05",3.12
"2049","2019-07-08",3.04
"2050","2019-07-09",3
"2051","2019-07-10",2.98
"2052","2019-07-11",2.98
"2053","2019-07-12",2.96
"2054","2019-07-15",2.94
"2055","2019-07-16",2.91
"2056","2019-07-17",2.88
"2057","2019-07-18",2.85
"2058","2019-07-19",2.82
"2059","2019-07-22",2.69
"2060","2019-07-23",2.9
"2061","2019-07-24",2.98
"2062","2019-07-25",2.89
"2063","2019-07-26",2.91
"2064","2019-07-29",2.91
"2065","2019-07-30",2.86
"2066","2019-07-31",2.86
"2067","2019-08-01",2.68
"2068","2019-08-02",2.7
"2069","2019-08-05",2.63
"2070","2019-08-06",2.63
"2071","2019-08-07",2.68
"2072","2019-08-08",2.76
"2073","2019-08-09",2.71
"2074","2019-08-12",2.76
"2075","2019-08-13",3.11
"2076","2019-08-14",3.15
"2077","2019-08-15",3.05
"2078","2019-08-16",3.14
"2079","2019-08-19",3.11
"2080","2019-08-20",3.15
"2081","2019-08-21",3.15
"2082","2019-08-22",3.13
"2083","2019-08-23",3.1
"2084","2019-08-26",3.13
"2085","2019-08-27",3.09
"2086","2019-08-28",3.09
"2087","2019-08-29",3.11
"2088","2019-08-30",3.03
"2089","2019-09-03",2.9
"2090","2019-09-04",2.93
"2091","2019-09-05",2.92
"2092","2019-09-06",2.93
"2093","2019-09-09",2.93
"2094","2019-09-10",3.09
"2095","2019-09-11",3.17
"2096","2019-09-12",3.09
"2097","2019-09-13",3.08
"2098","2019-09-16",3.05
"2099","2019-09-17",2.99
"2100","2019-09-18",3.01
"2101","2019-09-19",2.98
"2102","2019-09-20",2.97
"2103","2019-09-23",3
"2104","2019-09-24",2.95
"2105","2019-09-25",2.9
"2106","2019-09-26",2.86
"2107","2019-09-27",2.6
"2108","2019-09-30",2.56
"2109","2019-10-01",2.57
"2110","2019-10-02",2.57
"2111","2019-10-03",2.59
"2112","2019-10-04",2.49
"2113","2019-10-07",2.45
"2114","2019-10-08",2.29
"2115","2019-10-09",2.28
"2116","2019-10-10",2.3
"2117","2019-10-11",2.32
"2118","2019-10-14",2.35
"2119","2019-10-15",2.3
"2120","2019-10-16",2.29
"2121","2019-10-17",2.25
"2122","2019-10-18",2.25
"2123","2019-10-21",2.41
"2124","2019-10-22",2.55
"2125","2019-10-23",2.48
"2126","2019-10-24",2.46
"2127","2019-10-25",2.65
"2128","2019-10-28",2.8
"2129","2019-10-29",2.79
"2130","2019-10-30",2.76
"2131","2019-10-31",2.72
"2132","2019-11-01",2.71
"2133","2019-11-04",2.72
"2134","2019-11-05",2.69
"2135","2019-11-06",2.69
"2136","2019-11-07",2.72
"2137","2019-11-08",2.77
"2138","2019-11-11",2.79
"2139","2019-11-12",3
"2140","2019-11-13",3.04
"2141","2019-11-14",3.36
"2142","2019-11-15",3.32
"2143","2019-11-18",3.34
"2144","2019-11-19",3.39
"2145","2019-11-20",3.44
"2146","2019-11-21",3.47
"2147","2019-11-22",3.33
"2148","2019-11-25",3.31
"2149","2019-11-26",3.21
"2150","2019-11-27",3.16
"2151","2019-11-29",3.08
"2152","2019-12-02",3.13
"2153","2019-12-03",3.15
"2154","2019-12-04",3.14
"2155","2019-12-05",3.18
"2156","2019-12-06",3.31
"2157","2019-12-09",3.25
"2158","2019-12-10",3.27
"2159","2019-12-11",3.28
"2160","2019-12-12",3.27
"2161","2019-12-13",3.34
"2162","2019-12-16",2.07
"2163","2019-12-17",2.14
"2164","2019-12-18",2.17
"2165","2019-12-19",2.13
"2166","2019-12-20",2.03
"2167","2019-12-23",2
"2168","2019-12-24",2.1
"2169","2019-12-26",2.07
"2170","2019-12-27",2.02
"2171","2019-12-30",1.97
"2172","2019-12-31",1.96
"2173","2020-01-02",2.02
"2174","2020-01-03",2.01
"2175","2020-01-06",1.99
"2176","2020-01-07",1.98
"2177","2020-01-08",1.99
"2178","2020-01-09",2
"2179","2020-01-10",2
"2180","2020-01-13",1.98
"2181","2020-01-14",1.98
"2182","2020-01-15",1.95
"2183","2020-01-16",1.94
"2184","2020-01-17",1.96
"2185","2020-01-21",2
"2186","2020-01-22",2
"2187","2020-01-23",1.99
"2188","2020-01-24",1.97
"2189","2020-01-27",1.95
"2190","2020-01-28",1.94
"2191","2020-01-29",1.95
"2192","2020-01-30",1.92
"2193","2020-01-31",1.81
"2194","2020-02-03",1.8
"2195","2020-02-04",1.88
"2196","2020-02-05",1.89
"2197","2020-02-06",1.93
"2198","2020-02-07",1.94
"2199","2020-02-10",1.93
"2200","2020-02-11",1.94
"2201","2020-02-12",1.99
"2202","2020-02-13",1.95
"2203","2020-02-14",1.97
"2204","2020-02-18",1.91
"2205","2020-02-19",1.97
"2206","2020-02-20",1.99
"2207","2020-02-21",1.94
"2208","2020-02-24",1.85
"2209","2020-02-25",1.82
"2210","2020-02-26",1.82
"2211","2020-02-27",1.77
"2212","2020-02-28",1.74
"2213","2020-03-02",1.78
"2214","2020-03-03",1.76
"2215","2020-03-04",1.83
"2216","2020-03-05",1.84
"2217","2020-03-06",1.78
"2218","2020-03-09",1.68
"2219","2020-03-10",1.69
"2220","2020-03-11",1.52
"2221","2020-03-12",1.38
"2222","2020-03-13",1.51
"2223","2020-03-16",1.44
"2224","2020-03-17",1.4
"2225","2020-03-18",1.36
"2226","2020-03-19",1.29
"2227","2020-03-20",1.33
"2228","2020-03-23",1.23
"2229","2020-03-24",1.27
"2230","2020-03-25",1.27
"2231","2020-03-26",1.29
"2232","2020-03-27",1.25
"2233","2020-03-30",1.22
"2234","2020-03-31",1.24
"2235","2020-04-01",1.19
"2236","2020-04-02",1.18
"2237","2020-04-03",1.18
"2238","2020-04-06",1.2
"2239","2020-04-07",1.22
"2240","2020-04-08",1.23
"2241","2020-04-09",1.21
"2242","2020-04-13",1.35
"2243","2020-04-14",1.32
"2244","2020-04-15",1.34
"2245","2020-04-16",1.41
"2246","2020-04-17",1.43
"2247","2020-04-20",1.37
"2248","2020-04-21",1.32
"2249","2020-04-22",1.4
"2250","2020-04-23",1.36
"2251","2020-04-24",1.33
"2252","2020-04-27",1.35
"2253","2020-04-28",1.38
"2254","2020-04-29",1.45
"2255","2020-04-30",1.43
"2256","2020-05-01",1.39
"2257","2020-05-04",1.36
"2258","2020-05-05",1.34
"2259","2020-05-06",1.34
"2260","2020-05-07",1.38
"2261","2020-05-08",1.42
"2262","2020-05-11",1.43
"2263","2020-05-12",1.38
"2264","2020-05-13",1.31
"2265","2020-05-14",1.32
"2266","2020-05-15",1.32
"2267","2020-05-18",1.35
"2268","2020-05-19",1.34
"2269","2020-05-20",1.34
"2270","2020-05-21",1.33
"2271","2020-05-22",1.31
"2272","2020-05-26",1.39
"2273","2020-05-27",1.32
"2274","2020-05-28",1.32
"2275","2020-05-29",1.26
"2276","2020-06-01",1.29
"2277","2020-06-02",1.34
"2278","2020-06-03",1.36
"2279","2020-06-04",1.35
"2280","2020-06-05",1.42
"2281","2020-06-08",1.42
"2282","2020-06-09",1.39
"2283","2020-06-10",1.56
"2284","2020-06-11",1.48
"2285","2020-06-12",1.53
"2286","2020-06-15",1.5
"2287","2020-06-16",1.5
"2288","2020-06-17",1.46
"2289","2020-06-18",1.55
"2290","2020-06-19",1.62
"2291","2020-06-22",1.55
"2292","2020-06-23",1.57
"2293","2020-06-24",1.52
"2294","2020-06-25",1.51
"2295","2020-06-26",1.49
"2296","2020-06-29",1.52
"2297","2020-06-30",1.48
"2298","2020-07-01",1.46
"2299","2020-07-02",1.48
"2300","2020-07-06",1.57
"2301","2020-07-07",1.56
"2302","2020-07-08",1.66
"2303","2020-07-09",1.69
"2304","2020-07-10",1.76
"2305","2020-07-13",1.72
"2306","2020-07-14",1.7
"2307","2020-07-15",1.68
"2308","2020-07-16",1.67
"2309","2020-07-17",1.6
"2310","2020-07-20",1.63
"2311","2020-07-21",1.55
"2312","2020-07-22",1.52
"2313","2020-07-23",1.5
"2314","2020-07-24",1.48
"2315","2020-07-27",1.5
"2316","2020-07-28",1.5
"2317","2020-07-29",1.48
"2318","2020-07-30",1.49
"2319","2020-07-31",1.48
"2320","2020-08-03",1.46
"2321","2020-08-04",1.49
"2322","2020-08-05",1.45
"2323","2020-08-06",1.5
"2324","2020-08-07",1.5
"2325","2020-08-10",1.57
"2326","2020-08-11",1.7
"2327","2020-08-12",1.73
"2328","2020-08-13",1.76
"2329","2020-08-14",1.84
"2330","2020-08-17",1.93
"2331","2020-08-18",1.79
"2332","2020-08-19",1.65
"2333","2020-08-20",1.67
"2334","2020-08-21",1.6
"2335","2020-08-24",1.58
"2336","2020-08-25",1.54
"2337","2020-08-26",1.54
"2338","2020-08-27",1.54
"2339","2020-08-28",1.58
"2340","2020-08-31",1.51
"2341","2020-09-01",1.54
"2342","2020-09-02",1.51
"2343","2020-09-03",1.45
"2344","2020-09-04",1.46
"2345","2020-09-08",1.42
"2346","2020-09-09",1.41
"2347","2020-09-10",1.43
"2348","2020-09-11",1.42
"2349","2020-09-14",1.42
"2350","2020-09-15",1.42
"2351","2020-09-16",1.43
"2352","2020-09-17",1.43
"2353","2020-09-18",1.36
"2354","2020-09-21",1.26
"2355","2020-09-22",1.3
"2356","2020-09-23",1.27
"2357","2020-09-24",1.26
"2358","2020-09-25",1.23
"2359","2020-09-28",1.24
"2360","2020-09-29",1.24
"2361","2020-09-30",1.23
"2362","2020-10-01",1.32
"2363","2020-10-02",1.39
"2364","2020-10-05",1.39
"2365","2020-10-06",1.38
"2366","2020-10-07",1.41
"2367","2020-10-08",1.4
"2368","2020-10-09",1.41
"2369","2020-10-12",1.4
"2370","2020-10-13",1.39
"2371","2020-10-14",1.33
"2372","2020-10-15",1.34
"2373","2020-10-16",1.38
"2374","2020-10-19",1.42
"2375","2020-10-20",1.43
"2376","2020-10-21",1.42
"2377","2020-10-22",1.4
"2378","2020-10-23",1.41
"2379","2020-10-26",1.38
"2380","2020-10-27",1.39
"2381","2020-10-28",1.38
"2382","2020-10-29",1.36
"2383","2020-10-30",1.34
"2384","2020-11-02",1.32
"2385","2020-11-03",1.36
"2386","2020-11-04",1.38
"2387","2020-11-05",1.39
"2388","2020-11-06",1.38
"2389","2020-11-09",1.39
"2390","2020-11-10",1.39
"2391","2020-11-11",1.45
"2392","2020-11-12",1.52
"2393","2020-11-13",1.64
"2394","2020-11-16",1.62
"2395","2020-11-17",1.6
"2396","2020-11-18",1.54
"2397","2020-11-19",2.33
"2398","2020-11-20",2.4
"2399","2020-11-23",2.27
"2400","2020-11-24",2.38
"2401","2020-11-25",2.4
"2402","2020-11-27",2.4
