"","date","VRTU"
"1907","2015-03-02",40.57
"1908","2015-03-03",39.799999
"1909","2015-03-04",39.130001
"1910","2015-03-05",39.240002
"1911","2015-03-06",38.220001
"1912","2015-03-09",38.720001
"1913","2015-03-10",38.5
"1914","2015-03-11",38.5
"1915","2015-03-12",40.200001
"1916","2015-03-13",40.130001
"1917","2015-03-16",40.459999
"1918","2015-03-17",40.560001
"1919","2015-03-18",41.41
"1920","2015-03-19",41.540001
"1921","2015-03-20",42.400002
"1922","2015-03-23",42.009998
"1923","2015-03-24",41.52
"1924","2015-03-25",39.970001
"1925","2015-03-26",39.880001
"1926","2015-03-27",40.32
"1927","2015-03-30",41.73
"1928","2015-03-31",41.380001
"1929","2015-04-01",40.990002
"1930","2015-04-02",40.540001
"1931","2015-04-06",40.990002
"1932","2015-04-07",40.169998
"1933","2015-04-08",40.419998
"1934","2015-04-09",40.34
"1935","2015-04-10",40.48
"1936","2015-04-13",40.34
"1937","2015-04-14",40.43
"1938","2015-04-15",40.41
"1939","2015-04-16",40.220001
"1940","2015-04-17",40.139999
"1941","2015-04-20",40.790001
"1942","2015-04-21",40.490002
"1943","2015-04-22",40.48
"1944","2015-04-23",41.139999
"1945","2015-04-24",40.400002
"1946","2015-04-27",40.330002
"1947","2015-04-28",40.549999
"1948","2015-04-29",40.02
"1949","2015-04-30",39.799999
"1950","2015-05-01",40.43
"1951","2015-05-04",40.84
"1952","2015-05-05",40.34
"1953","2015-05-06",40.650002
"1954","2015-05-07",40.830002
"1955","2015-05-08",40.639999
"1956","2015-05-11",40.799999
"1957","2015-05-12",43.869999
"1958","2015-05-13",45.66
"1959","2015-05-14",45.25
"1960","2015-05-15",45.650002
"1961","2015-05-18",45.459999
"1962","2015-05-19",45.169998
"1963","2015-05-20",45.630001
"1964","2015-05-21",45.41
"1965","2015-05-22",44.869999
"1966","2015-05-26",44.619999
"1967","2015-05-27",45.41
"1968","2015-05-28",45.23
"1969","2015-05-29",45.5
"1970","2015-06-01",45.860001
"1971","2015-06-02",46.349998
"1972","2015-06-03",46.669998
"1973","2015-06-04",46.950001
"1974","2015-06-05",47.82
"1975","2015-06-08",48.400002
"1976","2015-06-09",48.68
"1977","2015-06-10",48.939999
"1978","2015-06-11",48.799999
"1979","2015-06-12",48.630001
"1980","2015-06-15",48.889999
"1981","2015-06-16",49
"1982","2015-06-17",48.700001
"1983","2015-06-18",49.240002
"1984","2015-06-19",49.810001
"1985","2015-06-22",50.240002
"1986","2015-06-23",50.07
"1987","2015-06-24",50.119999
"1988","2015-06-25",50.900002
"1989","2015-06-26",51.779999
"1990","2015-06-29",51.060001
"1991","2015-06-30",51.400002
"1992","2015-07-01",51.91
"1993","2015-07-02",51.18
"1994","2015-07-06",50.830002
"1995","2015-07-07",49.889999
"1996","2015-07-08",49.029999
"1997","2015-07-09",48.970001
"1998","2015-07-10",49.740002
"1999","2015-07-13",50.639999
"2000","2015-07-14",51.5
"2001","2015-07-15",51.169998
"2002","2015-07-16",51.41
"2003","2015-07-17",51.490002
"2004","2015-07-20",51.900002
"2005","2015-07-21",51.41
"2006","2015-07-22",51.650002
"2007","2015-07-23",51.169998
"2008","2015-07-24",49.610001
"2009","2015-07-27",48.970001
"2010","2015-07-28",48.700001
"2011","2015-07-29",47.119999
"2012","2015-07-30",47.970001
"2013","2015-07-31",47.939999
"2014","2015-08-03",47.709999
"2015","2015-08-04",48.349998
"2016","2015-08-05",49.169998
"2017","2015-08-06",48.939999
"2018","2015-08-07",49.57
"2019","2015-08-10",50.099998
"2020","2015-08-11",50.5
"2021","2015-08-12",49.529999
"2022","2015-08-13",49.119999
"2023","2015-08-14",50.259998
"2024","2015-08-17",49.669998
"2025","2015-08-18",49.080002
"2026","2015-08-19",48.279999
"2027","2015-08-20",48.82
"2028","2015-08-21",48.639999
"2029","2015-08-24",49.060001
"2030","2015-08-25",48.529999
"2031","2015-08-26",50.25
"2032","2015-08-27",50.869999
"2033","2015-08-28",52.34
"2034","2015-08-31",52.919998
"2035","2015-09-01",51.779999
"2036","2015-09-02",53.23
"2037","2015-09-03",52.209999
"2038","2015-09-04",52.080002
"2039","2015-09-08",53.419998
"2040","2015-09-09",52.709999
"2041","2015-09-10",53.18
"2042","2015-09-11",53.48
"2043","2015-09-14",52.880001
"2044","2015-09-15",52.799999
"2045","2015-09-16",53.029999
"2046","2015-09-17",53.380001
"2047","2015-09-18",52.299999
"2048","2015-09-21",52.939999
"2049","2015-09-22",52.650002
"2050","2015-09-23",53.23
"2051","2015-09-24",52.59
"2052","2015-09-25",52.560001
"2053","2015-09-28",51.610001
"2054","2015-09-29",50.709999
"2055","2015-09-30",51.310001
"2056","2015-10-01",51.32
"2057","2015-10-02",51.279999
"2058","2015-10-05",52.619999
"2059","2015-10-06",52.720001
"2060","2015-10-07",53.41
"2061","2015-10-08",53.32
"2062","2015-10-09",53.919998
"2063","2015-10-12",54.240002
"2064","2015-10-13",53.299999
"2065","2015-10-14",52.419998
"2066","2015-10-15",55.490002
"2067","2015-10-16",56.990002
"2068","2015-10-19",57.450001
"2069","2015-10-20",56.990002
"2070","2015-10-21",56.34
"2071","2015-10-22",56.490002
"2072","2015-10-23",57.459999
"2073","2015-10-26",56.459999
"2074","2015-10-27",56.509998
"2075","2015-10-28",57.52
"2076","2015-10-29",57.040001
"2077","2015-10-30",57.43
"2078","2015-11-02",56.849998
"2079","2015-11-03",55.830002
"2080","2015-11-04",57.549999
"2081","2015-11-05",52.02
"2082","2015-11-06",53.84
"2083","2015-11-09",52.509998
"2084","2015-11-10",52.32
"2085","2015-11-11",51.630001
"2086","2015-11-12",51.709999
"2087","2015-11-13",51.48
"2088","2015-11-16",51.5
"2089","2015-11-17",49.580002
"2090","2015-11-18",49.639999
"2091","2015-11-19",48.380001
"2092","2015-11-20",48.869999
"2093","2015-11-23",48.650002
"2094","2015-11-24",49.560001
"2095","2015-11-25",49.490002
"2096","2015-11-27",49.82
"2097","2015-11-30",49.25
"2098","2015-12-01",49.349998
"2099","2015-12-02",48.34
"2100","2015-12-03",47.349998
"2101","2015-12-04",48.459999
"2102","2015-12-07",46.790001
"2103","2015-12-08",46.91
"2104","2015-12-09",46.009998
"2105","2015-12-10",46.130001
"2106","2015-12-11",45.009998
"2107","2015-12-14",44.610001
"2108","2015-12-15",44.52
"2109","2015-12-16",44.48
"2110","2015-12-17",43.610001
"2111","2015-12-18",42.279999
"2112","2015-12-21",42.18
"2113","2015-12-22",41.689999
"2114","2015-12-23",41.509998
"2115","2015-12-24",41.77
"2116","2015-12-28",41.09
"2117","2015-12-29",41.77
"2118","2015-12-30",41.860001
"2119","2015-12-31",41.34
"2120","2016-01-04",39.950001
"2121","2016-01-05",40.970001
"2122","2016-01-06",40.759998
"2123","2016-01-07",39.799999
"2124","2016-01-08",39.900002
"2125","2016-01-11",40.540001
"2126","2016-01-12",41.66
"2127","2016-01-13",41.540001
"2128","2016-01-14",41.509998
"2129","2016-01-15",42.48
"2130","2016-01-19",43.119999
"2131","2016-01-20",44.82
"2132","2016-01-21",45.150002
"2133","2016-01-22",45.02
"2134","2016-01-25",44.439999
"2135","2016-01-26",44.099998
"2136","2016-01-27",43.110001
"2137","2016-01-28",43.419998
"2138","2016-01-29",44.720001
"2139","2016-02-01",45.080002
"2140","2016-02-02",45.040001
"2141","2016-02-03",45.040001
"2142","2016-02-04",44.849998
"2143","2016-02-05",42.740002
"2144","2016-02-08",37.389999
"2145","2016-02-09",33.779999
"2146","2016-02-10",33.049999
"2147","2016-02-11",32.75
"2148","2016-02-12",32.23
"2149","2016-02-16",32.259998
"2150","2016-02-17",33.34
"2151","2016-02-18",32.66
"2152","2016-02-19",33.860001
"2153","2016-02-22",34.040001
"2154","2016-02-23",34.48
"2155","2016-02-24",34.119999
"2156","2016-02-25",34.310001
"2157","2016-02-26",35.25
"2158","2016-02-29",35.400002
"2159","2016-03-01",35.939999
"2160","2016-03-02",35.389999
"2161","2016-03-03",35.5
"2162","2016-03-04",35.450001
"2163","2016-03-07",35.66
"2164","2016-03-08",35.09
"2165","2016-03-09",35.560001
"2166","2016-03-10",34.709999
"2167","2016-03-11",34.77
"2168","2016-03-14",34.939999
"2169","2016-03-15",34.450001
"2170","2016-03-16",34.57
"2171","2016-03-17",34.52
"2172","2016-03-18",35.310001
"2173","2016-03-21",34.869999
"2174","2016-03-22",34.43
"2175","2016-03-23",33.400002
"2176","2016-03-24",33.939999
"2177","2016-03-28",33.610001
"2178","2016-03-29",35.950001
"2179","2016-03-30",37.360001
"2180","2016-03-31",37.459999
"2181","2016-04-01",37.91
"2182","2016-04-04",37.240002
"2183","2016-04-05",36.75
"2184","2016-04-06",36.709999
"2185","2016-04-07",35.810001
"2186","2016-04-08",36.369999
"2187","2016-04-11",36.169998
"2188","2016-04-12",36.34
"2189","2016-04-13",37.740002
"2190","2016-04-14",37.889999
"2191","2016-04-15",38.139999
"2192","2016-04-18",37.610001
"2193","2016-04-19",37.02
"2194","2016-04-20",37.759998
"2195","2016-04-21",37.18
"2196","2016-04-22",37.169998
"2197","2016-04-25",36.529999
"2198","2016-04-26",37.330002
"2199","2016-04-27",36.860001
"2200","2016-04-28",36.459999
"2201","2016-04-29",35.540001
"2202","2016-05-02",35.919998
"2203","2016-05-03",34.900002
"2204","2016-05-04",35.52
"2205","2016-05-05",35.549999
"2206","2016-05-06",35.880001
"2207","2016-05-09",35.959999
"2208","2016-05-10",36.330002
"2209","2016-05-11",35.529999
"2210","2016-05-12",35.68
"2211","2016-05-13",35.189999
"2212","2016-05-16",32.119999
"2213","2016-05-17",31.01
"2214","2016-05-18",33.34
"2215","2016-05-19",32.450001
"2216","2016-05-20",32.490002
"2217","2016-05-23",32.009998
"2218","2016-05-24",33.689999
"2219","2016-05-25",34.52
"2220","2016-05-26",34.830002
"2221","2016-05-27",35.200001
"2222","2016-05-31",35.23
"2223","2016-06-01",35.5
"2224","2016-06-02",35.099998
"2225","2016-06-03",34.400002
"2226","2016-06-06",35.18
"2227","2016-06-07",34.959999
"2228","2016-06-08",34.91
"2229","2016-06-09",34.330002
"2230","2016-06-10",34.150002
"2231","2016-06-13",33.369999
"2232","2016-06-14",33.450001
"2233","2016-06-15",34.029999
"2234","2016-06-16",34.169998
"2235","2016-06-17",33.779999
"2236","2016-06-20",34.439999
"2237","2016-06-21",34.650002
"2238","2016-06-22",34.919998
"2239","2016-06-23",35.27
"2240","2016-06-24",32.290001
"2241","2016-06-27",28.030001
"2242","2016-06-28",28.24
"2243","2016-06-29",28.84
"2244","2016-06-30",28.879999
"2245","2016-07-01",29.110001
"2246","2016-07-05",27.790001
"2247","2016-07-06",27.5
"2248","2016-07-07",27.290001
"2249","2016-07-08",27.93
"2250","2016-07-11",28.219999
"2251","2016-07-12",28.360001
"2252","2016-07-13",28.77
"2253","2016-07-14",29.01
"2254","2016-07-15",28.200001
"2255","2016-07-18",27.879999
"2256","2016-07-19",27.129999
"2257","2016-07-20",27.9
"2258","2016-07-21",27.129999
"2259","2016-07-22",27.790001
"2260","2016-07-25",27.99
"2261","2016-07-26",27.84
"2262","2016-07-27",28.32
"2263","2016-07-28",27.540001
"2264","2016-07-29",27.200001
"2265","2016-08-01",27.709999
"2266","2016-08-02",27.09
"2267","2016-08-03",27.26
"2268","2016-08-04",26.309999
"2269","2016-08-05",26.85
"2270","2016-08-08",26.379999
"2271","2016-08-09",22.43
"2272","2016-08-10",22.6
"2273","2016-08-11",22.469999
"2274","2016-08-12",22.120001
"2275","2016-08-15",22.040001
"2276","2016-08-16",21.389999
"2277","2016-08-17",21.440001
"2278","2016-08-18",21.35
"2279","2016-08-19",21.35
"2280","2016-08-22",21.459999
"2281","2016-08-23",22.67
"2282","2016-08-24",23.540001
"2283","2016-08-25",23.549999
"2284","2016-08-26",24.43
"2285","2016-08-29",25.24
"2286","2016-08-30",25.93
"2287","2016-08-31",26.23
"2288","2016-09-01",26.209999
"2289","2016-09-02",26.190001
"2290","2016-09-06",26.15
"2291","2016-09-07",25.950001
"2292","2016-09-08",25.91
"2293","2016-09-09",25.68
"2294","2016-09-12",26.200001
"2295","2016-09-13",25.360001
"2296","2016-09-14",24.959999
"2297","2016-09-15",25.17
"2298","2016-09-16",24.58
"2299","2016-09-19",24.9
"2300","2016-09-20",25.110001
"2301","2016-09-21",25.16
"2302","2016-09-22",25.139999
"2303","2016-09-23",24.35
"2304","2016-09-26",24.32
"2305","2016-09-27",24.059999
"2306","2016-09-28",24.040001
"2307","2016-09-29",24.67
"2308","2016-09-30",24.68
"2309","2016-10-03",23.77
"2310","2016-10-04",22.83
"2311","2016-10-05",23.809999
"2312","2016-10-06",23.610001
"2313","2016-10-07",22.85
"2314","2016-10-10",23.469999
"2315","2016-10-11",22.629999
"2316","2016-10-12",22.4
"2317","2016-10-13",21.889999
"2318","2016-10-14",21.870001
"2319","2016-10-17",21.98
"2320","2016-10-18",21.84
"2321","2016-10-19",21.67
"2322","2016-10-20",21.389999
"2323","2016-10-21",21.07
"2324","2016-10-24",21.290001
"2325","2016-10-25",20.74
"2326","2016-10-26",20.299999
"2327","2016-10-27",19.629999
"2328","2016-10-28",19.360001
"2329","2016-10-31",18.940001
"2330","2016-11-01",19.209999
"2331","2016-11-02",19.17
"2332","2016-11-03",18.49
"2333","2016-11-04",19.110001
"2334","2016-11-07",19.49
"2335","2016-11-08",18.92
"2336","2016-11-09",18.799999
"2337","2016-11-10",19.780001
"2338","2016-11-11",19.959999
"2339","2016-11-14",19.9
"2340","2016-11-15",19.1
"2341","2016-11-16",19.57
"2342","2016-11-17",19.82
"2343","2016-11-18",19.76
"2344","2016-11-21",19.75
"2345","2016-11-22",21.459999
"2346","2016-11-23",21.719999
"2347","2016-11-25",21.74
"2348","2016-11-28",22.559999
"2349","2016-11-29",22.459999
"2350","2016-11-30",22.219999
"2351","2016-12-01",22.68
"2352","2016-12-02",22.190001
"2353","2016-12-05",22.18
"2354","2016-12-06",22.370001
"2355","2016-12-07",23.959999
"2356","2016-12-08",24.190001
"2357","2016-12-09",23.91
"2358","2016-12-12",24.549999
"2359","2016-12-13",25.139999
"2360","2016-12-14",24.870001
"2361","2016-12-15",24.67
"2362","2016-12-16",25.030001
"2363","2016-12-19",25.15
"2364","2016-12-20",24.91
"2365","2016-12-21",24.98
"2366","2016-12-22",24.65
"2367","2016-12-23",24.709999
"2368","2016-12-27",25.25
"2369","2016-12-28",24.959999
"2370","2016-12-29",24.82
"2371","2016-12-30",25.120001
"2372","2017-01-03",25.129999
"2373","2017-01-04",25.799999
"2374","2017-01-05",25.59
"2375","2017-01-06",27.190001
"2376","2017-01-09",27.08
"2377","2017-01-10",27.129999
"2378","2017-01-11",27.18
"2379","2017-01-12",27.459999
"2380","2017-01-13",27.610001
"2381","2017-01-17",27.51
"2382","2017-01-18",27.23
"2383","2017-01-19",27.07
"2384","2017-01-20",26.85
"2385","2017-01-23",26.559999
"2386","2017-01-24",26.940001
"2387","2017-01-25",27.969999
"2388","2017-01-26",26.440001
"2389","2017-01-27",26.01
"2390","2017-01-30",25.379999
"2391","2017-01-31",25.48
"2392","2017-02-01",25.440001
"2393","2017-02-02",25.459999
"2394","2017-02-03",25.84
"2395","2017-02-06",25.65
"2396","2017-02-07",25.309999
"2397","2017-02-08",25.690001
"2398","2017-02-09",28.16
"2399","2017-02-10",28.23
"2400","2017-02-13",28.52
"2401","2017-02-14",29.139999
"2402","2017-02-15",29.309999
"2403","2017-02-16",28.9
"2404","2017-02-17",28.5
"2405","2017-02-21",28.860001
"2406","2017-02-22",28.799999
"2407","2017-02-23",28.559999
"2408","2017-02-24",28.35
"2409","2017-02-27",30.49
"2410","2017-02-28",31.01
"2411","2017-03-01",31.75
"2412","2017-03-02",32.27
"2413","2017-03-03",31.75
"2414","2017-03-06",33.150002
"2415","2017-03-07",31.5
"2416","2017-03-08",32.18
"2417","2017-03-09",32.119999
"2418","2017-03-10",32.119999
"2419","2017-03-13",32.490002
"2420","2017-03-14",32.759998
"2421","2017-03-15",32.029999
"2422","2017-03-16",32.189999
"2423","2017-03-17",31.66
"2424","2017-03-20",31.299999
"2425","2017-03-21",30.9
"2426","2017-03-22",29.280001
"2427","2017-03-23",29.5
"2428","2017-03-24",30.309999
"2429","2017-03-27",30.41
"2430","2017-03-28",30.49
"2431","2017-03-29",29.91
"2432","2017-03-30",29.98
"2433","2017-03-31",30.219999
"2434","2017-04-03",27.889999
"2435","2017-04-04",27.809999
"2436","2017-04-05",27.860001
"2437","2017-04-06",27.57
"2438","2017-04-07",27.299999
"2439","2017-04-10",27.48
"2440","2017-04-11",27.57
"2441","2017-04-12",27.42
"2442","2017-04-13",27.459999
"2443","2017-04-17",27.5
"2444","2017-04-18",27.98
"2445","2017-04-19",29.17
"2446","2017-04-20",28.48
"2447","2017-04-21",29.299999
"2448","2017-04-24",29.18
"2449","2017-04-25",30.77
"2450","2017-04-26",30.98
"2451","2017-04-27",30.83
"2452","2017-04-28",30.98
"2453","2017-05-01",30.790001
"2454","2017-05-02",30.84
"2455","2017-05-03",30.549999
"2456","2017-05-04",30.889999
"2457","2017-05-05",31.540001
"2458","2017-05-08",31.6
"2459","2017-05-09",32.48
"2460","2017-05-10",31.99
"2461","2017-05-11",31.129999
"2462","2017-05-12",31.35
"2463","2017-05-15",32.400002
"2464","2017-05-16",27.370001
"2465","2017-05-17",26.24
"2466","2017-05-18",27.540001
"2467","2017-05-19",28.200001
"2468","2017-05-22",29.17
"2469","2017-05-23",28.43
"2470","2017-05-24",29.09
"2471","2017-05-25",29.620001
"2472","2017-05-26",29.77
"2473","2017-05-30",29.67
"2474","2017-05-31",29.02
"2475","2017-06-01",29.35
"2476","2017-06-02",28.24
"2477","2017-06-05",28.309999
"2478","2017-06-06",29
"2479","2017-06-07",28.860001
"2480","2017-06-08",28.889999
"2481","2017-06-09",28.530001
"2482","2017-06-12",28.450001
"2483","2017-06-13",29.200001
"2484","2017-06-14",29.65
"2485","2017-06-15",30
"2486","2017-06-16",29.68
"2487","2017-06-19",29.940001
"2488","2017-06-20",29.85
"2489","2017-06-21",30.450001
"2490","2017-06-22",29.9
"2491","2017-06-23",29.870001
"2492","2017-06-26",30.469999
"2493","2017-06-27",29.709999
"2494","2017-06-28",30.610001
"2495","2017-06-29",29.77
"2496","2017-06-30",29.4
"2497","2017-07-03",29.58
"2498","2017-07-05",29.120001
"2499","2017-07-06",28.75
"2500","2017-07-07",29.049999
"2501","2017-07-10",29.879999
"2502","2017-07-11",30.1
"2503","2017-07-12",31.08
"2504","2017-07-13",30.92
"2505","2017-07-14",31.870001
"2506","2017-07-17",31.9
"2507","2017-07-18",31.77
"2508","2017-07-19",32.720001
"2509","2017-07-20",33.060001
"2510","2017-07-21",33.349998
"2511","2017-07-24",33.330002
"2512","2017-07-25",33.450001
"2513","2017-07-26",34.029999
"2514","2017-07-27",33.740002
"2515","2017-07-28",33.630001
"2516","2017-07-31",33.150002
"2517","2017-08-01",33.700001
"2518","2017-08-02",32.75
"2519","2017-08-03",32.66
"2520","2017-08-04",33.139999
"2521","2017-08-07",31.879999
"2522","2017-08-08",33.299999
"2523","2017-08-09",33.509998
"2524","2017-08-10",35.02
"2525","2017-08-11",35.990002
"2526","2017-08-14",37.41
"2527","2017-08-15",36.869999
"2528","2017-08-16",36.830002
"2529","2017-08-17",36.490002
"2530","2017-08-18",36.27
"2531","2017-08-21",35.669998
"2532","2017-08-22",35.91
"2533","2017-08-23",35.720001
"2534","2017-08-24",35.560001
"2535","2017-08-25",35.349998
"2536","2017-08-28",35.32
"2537","2017-08-29",35.380001
"2538","2017-08-30",35.73
"2539","2017-08-31",36.32
"2540","2017-09-01",36.139999
"2541","2017-09-05",35.75
"2542","2017-09-06",35.610001
"2543","2017-09-07",35.369999
"2544","2017-09-08",35.5
"2545","2017-09-11",36.099998
"2546","2017-09-12",36.169998
"2547","2017-09-13",35.689999
"2548","2017-09-14",35.02
"2549","2017-09-15",35.060001
"2550","2017-09-18",35.59
"2551","2017-09-19",35.650002
"2552","2017-09-20",36.25
"2553","2017-09-21",36.299999
"2554","2017-09-22",36.599998
"2555","2017-09-25",36.799999
"2556","2017-09-26",37.040001
"2557","2017-09-27",38.009998
"2558","2017-09-28",37.860001
"2559","2017-09-29",37.779999
"2560","2017-10-02",38.240002
"2561","2017-10-03",37.869999
"2562","2017-10-04",37.630001
"2563","2017-10-05",38.16
"2564","2017-10-06",37.77
"2565","2017-10-09",38.849998
"2566","2017-10-10",38.720001
"2567","2017-10-11",38.07
"2568","2017-10-12",38.27
"2569","2017-10-13",38.34
"2570","2017-10-16",37.990002
"2571","2017-10-17",38.400002
"2572","2017-10-18",38.220001
"2573","2017-10-19",37.830002
"2574","2017-10-20",38.150002
"2575","2017-10-23",37.900002
"2576","2017-10-24",37.599998
"2577","2017-10-25",37.580002
"2578","2017-10-26",38.23
"2579","2017-10-27",38.349998
"2580","2017-10-30",36.93
"2581","2017-10-31",38.16
"2582","2017-11-01",37.5
"2583","2017-11-02",37.66
"2584","2017-11-03",37.459999
"2585","2017-11-06",38.040001
"2586","2017-11-07",37.610001
"2587","2017-11-08",43.939999
"2588","2017-11-09",45.610001
"2589","2017-11-10",44.419998
"2590","2017-11-13",45.349998
"2591","2017-11-14",46.110001
"2592","2017-11-15",45.599998
"2593","2017-11-16",45.689999
"2594","2017-11-17",46.740002
"2595","2017-11-20",47.560001
"2596","2017-11-21",48.52
"2597","2017-11-22",47.540001
"2598","2017-11-24",47.650002
"2599","2017-11-27",47.18
"2600","2017-11-28",47.82
"2601","2017-11-29",47.029999
"2602","2017-11-30",46.349998
"2603","2017-12-01",45.580002
"2604","2017-12-04",45.080002
"2605","2017-12-05",45.240002
"2606","2017-12-06",44.98
"2607","2017-12-07",44.669998
"2608","2017-12-08",44.810001
"2609","2017-12-11",45.150002
"2610","2017-12-12",45.23
"2611","2017-12-13",45.119999
"2612","2017-12-14",44.349998
"2613","2017-12-15",45.009998
"2614","2017-12-18",45.869999
"2615","2017-12-19",45.330002
"2616","2017-12-20",45.360001
"2617","2017-12-21",45.849998
"2618","2017-12-22",45.700001
"2619","2017-12-26",45.470001
"2620","2017-12-27",45.130001
"2621","2017-12-28",44.98
"2622","2017-12-29",44.080002
"2623","2018-01-02",44.389999
"2624","2018-01-03",44.439999
"2625","2018-01-04",45.73
"2626","2018-01-05",45.849998
"2627","2018-01-08",45.82
"2628","2018-01-09",45.75
"2629","2018-01-10",46.099998
"2630","2018-01-11",46.939999
"2631","2018-01-12",45.77
"2632","2018-01-16",46.02
"2633","2018-01-17",47.619999
"2634","2018-01-18",47.529999
"2635","2018-01-19",48.009998
"2636","2018-01-22",46.700001
"2637","2018-01-23",47.16
"2638","2018-01-24",46.299999
"2639","2018-01-25",48.150002
"2640","2018-01-26",48.150002
"2641","2018-01-29",46.860001
"2642","2018-01-30",45.490002
"2643","2018-01-31",44.619999
"2644","2018-02-01",45.02
"2645","2018-02-02",43.599998
"2646","2018-02-05",42.959999
"2647","2018-02-06",42.77
"2648","2018-02-07",42.040001
"2649","2018-02-08",46.330002
"2650","2018-02-09",46.740002
"2651","2018-02-12",47.75
"2652","2018-02-13",48.32
"2653","2018-02-14",49.540001
"2654","2018-02-15",49.490002
"2655","2018-02-16",49.25
"2656","2018-02-20",49.560001
"2657","2018-02-21",49.330002
"2658","2018-02-22",49.619999
"2659","2018-02-23",49.959999
"2660","2018-02-26",49.169998
"2661","2018-02-27",48.02
"2662","2018-02-28",47.720001
"2663","2018-03-01",47.529999
"2664","2018-03-02",48.759998
"2665","2018-03-05",49.009998
"2666","2018-03-06",49.34
"2667","2018-03-07",49.98
"2668","2018-03-08",50.009998
"2669","2018-03-09",49.990002
"2670","2018-03-12",50.48
"2671","2018-03-13",51.5
"2672","2018-03-14",51.060001
"2673","2018-03-15",49.549999
"2674","2018-03-16",49.18
"2675","2018-03-19",50
"2676","2018-03-20",49.919998
"2677","2018-03-21",49.900002
"2678","2018-03-22",49.209999
"2679","2018-03-23",47.66
"2680","2018-03-26",49.099998
"2681","2018-03-27",47.509998
"2682","2018-03-28",47.669998
"2683","2018-03-29",48.459999
"2684","2018-04-02",46.970001
"2685","2018-04-03",48.099998
"2686","2018-04-04",44.689999
"2687","2018-04-05",44.459999
"2688","2018-04-06",43.830002
"2689","2018-04-09",44.32
"2690","2018-04-10",45.720001
"2691","2018-04-11",45.759998
"2692","2018-04-12",46.939999
"2693","2018-04-13",46.970001
"2694","2018-04-16",48.369999
"2695","2018-04-17",48.43
"2696","2018-04-18",48
"2697","2018-04-19",47.900002
"2698","2018-04-20",47.73
"2699","2018-04-23",47.709999
"2700","2018-04-24",47.59
"2701","2018-04-25",47.060001
"2702","2018-04-26",48
"2703","2018-04-27",47.720001
"2704","2018-04-30",48.139999
"2705","2018-05-01",48.84
"2706","2018-05-02",48.549999
"2707","2018-05-03",48.790001
"2708","2018-05-04",48.68
"2709","2018-05-07",48.650002
"2710","2018-05-08",49.220001
"2711","2018-05-09",49.689999
"2712","2018-05-10",50.91
"2713","2018-05-11",50.389999
"2714","2018-05-14",49.650002
"2715","2018-05-15",48.23
"2716","2018-05-16",47.630001
"2717","2018-05-17",47.369999
"2718","2018-05-18",47.59
"2719","2018-05-21",47.73
"2720","2018-05-22",48.93
"2721","2018-05-23",48.599998
"2722","2018-05-24",48.349998
"2723","2018-05-25",47.139999
"2724","2018-05-29",46.939999
"2725","2018-05-30",47.610001
"2726","2018-05-31",48.549999
"2727","2018-06-01",50.290001
"2728","2018-06-04",51.400002
"2729","2018-06-05",52.16
"2730","2018-06-06",52.07
"2731","2018-06-07",51.150002
"2732","2018-06-08",51.630001
"2733","2018-06-11",52.43
"2734","2018-06-12",53.610001
"2735","2018-06-13",51.310001
"2736","2018-06-14",51.139999
"2737","2018-06-15",50.959999
"2738","2018-06-18",50.549999
"2739","2018-06-19",50.360001
"2740","2018-06-20",49.880001
"2741","2018-06-21",48.939999
"2742","2018-06-22",48.43
"2743","2018-06-25",47.59
"2744","2018-06-26",48.529999
"2745","2018-06-27",47.98
"2746","2018-06-28",48.400002
"2747","2018-06-29",48.68
"2748","2018-07-02",49.060001
"2749","2018-07-03",49.799999
"2750","2018-07-05",50.619999
"2751","2018-07-06",51.200001
"2752","2018-07-09",51.68
"2753","2018-07-10",52.23
"2754","2018-07-11",53.009998
"2755","2018-07-12",54.389999
"2756","2018-07-13",54.209999
"2757","2018-07-16",54.52
"2758","2018-07-17",54.330002
"2759","2018-07-18",54.029999
"2760","2018-07-19",54.150002
"2761","2018-07-20",54.130001
"2762","2018-07-23",54.950001
"2763","2018-07-24",53.869999
"2764","2018-07-25",54.23
"2765","2018-07-26",54.450001
"2766","2018-07-27",53.220001
"2767","2018-07-30",51.93
"2768","2018-07-31",52.830002
"2769","2018-08-01",53
"2770","2018-08-02",53.400002
"2771","2018-08-03",52.380001
"2772","2018-08-06",53.470001
"2773","2018-08-07",54.220001
"2774","2018-08-08",52.970001
"2775","2018-08-09",52.669998
"2776","2018-08-10",52.639999
"2777","2018-08-13",51.75
"2778","2018-08-14",51.66
"2779","2018-08-15",51.98
"2780","2018-08-16",51.810001
"2781","2018-08-17",53.389999
"2782","2018-08-20",54.540001
"2783","2018-08-21",54.59
"2784","2018-08-22",56.220001
"2785","2018-08-23",56.790001
"2786","2018-08-24",57.57
"2787","2018-08-27",56.990002
"2788","2018-08-28",57
"2789","2018-08-29",56.990002
"2790","2018-08-30",56.869999
"2791","2018-08-31",58.259998
"2792","2018-09-04",58.060001
"2793","2018-09-05",57.139999
"2794","2018-09-06",57.25
"2795","2018-09-07",56.740002
"2796","2018-09-10",56.23
"2797","2018-09-11",56.360001
"2798","2018-09-12",56.34
"2799","2018-09-13",57.259998
"2800","2018-09-14",58.299999
"2801","2018-09-17",55.959999
