"","date","TLYS"
"1929","2020-01-03",12.09
"1930","2020-01-06",12.07
"1931","2020-01-07",12.02
"1932","2020-01-08",12.06
"1933","2020-01-09",11.97
"1934","2020-01-10",11.68
"1935","2020-01-13",9.08
"1936","2020-01-14",8.88
"1937","2020-01-15",8.59
"1938","2020-01-16",8.73
"1939","2020-01-17",8.56
"1940","2020-01-21",8.51
"1941","2020-01-22",8.79
"1942","2020-01-23",8.77
"1943","2020-01-24",8.86
"1944","2020-01-27",8.66
"1945","2020-01-28",8.79
"1946","2020-01-29",8.63
"1947","2020-01-30",8.63
"1948","2020-01-31",8.5
"1949","2020-02-03",8.5
"1950","2020-02-04",8.5
"1951","2020-02-05",8.79
"1952","2020-02-06",8.77
"1953","2020-02-07",8.75
"1954","2020-02-10",8.8
"1955","2020-02-11",7.9
"1956","2020-02-12",7.94
"1957","2020-02-13",7.74
"1958","2020-02-14",7.41
"1959","2020-02-18",7.36
"1960","2020-02-19",7.3
"1961","2020-02-20",7.38
"1962","2020-02-21",7.13
"1963","2020-02-24",6.86
"1964","2020-02-25",6.63
"1965","2020-02-26",6.49
"1966","2020-02-27",6.41
"1967","2020-02-28",6.5
"1968","2020-03-02",6.11
"1969","2020-03-03",5.97
"1970","2020-03-04",6.27
"1971","2020-03-05",6.03
"1972","2020-03-06",5.82
"1973","2020-03-09",5.31
"1974","2020-03-10",5.34
"1975","2020-03-11",4.67
"1976","2020-03-12",4.34
"1977","2020-03-13",5.1
"1978","2020-03-16",3.9
"1979","2020-03-17",4.07
"1980","2020-03-18",3.7
"1981","2020-03-19",4.15
"1982","2020-03-20",3.99
"1983","2020-03-23",3.81
"1984","2020-03-24",4.32
"1985","2020-03-25",4.41
"1986","2020-03-26",4.55
"1987","2020-03-27",4.33
"1988","2020-03-30",4.22
"1989","2020-03-31",4.13
"1990","2020-04-01",3.72
"1991","2020-04-02",3.63
"1992","2020-04-03",3.61
"1993","2020-04-06",4.1
"1994","2020-04-07",4.37
"1995","2020-04-08",4.49
"1996","2020-04-09",5.14
"1997","2020-04-13",4.97
"1998","2020-04-14",4.97
"1999","2020-04-15",4.71
"2000","2020-04-16",4.57
"2001","2020-04-17",4.88
"2002","2020-04-20",4.6
"2003","2020-04-21",4.47
"2004","2020-04-22",4.14
"2005","2020-04-23",4.17
"2006","2020-04-24",4.32
"2007","2020-04-27",4.75
"2008","2020-04-28",5.2
"2009","2020-04-29",5.69
"2010","2020-04-30",5.89
"2011","2020-05-01",5.57
"2012","2020-05-04",5.22
"2013","2020-05-05",4.59
"2014","2020-05-06",4.64
"2015","2020-05-07",4.76
"2016","2020-05-08",5.13
"2017","2020-05-11",4.82
"2018","2020-05-12",4.44
"2019","2020-05-13",4.06
"2020","2020-05-14",4.08
"2021","2020-05-15",4.35
"2022","2020-05-18",4.67
"2023","2020-05-19",4.53
"2024","2020-05-20",4.39
"2025","2020-05-21",4.91
"2026","2020-05-22",4.95
"2027","2020-05-26",5.28
"2028","2020-05-27",5.8
"2029","2020-05-28",5.53
"2030","2020-05-29",5.12
"2031","2020-06-01",5.7
"2032","2020-06-02",6.06
"2033","2020-06-03",6.3
"2034","2020-06-04",6.15
"2035","2020-06-05",6.4
"2036","2020-06-08",6.92
"2037","2020-06-09",6.66
"2038","2020-06-10",6.28
"2039","2020-06-11",5.88
"2040","2020-06-12",6.26
"2041","2020-06-15",6
"2042","2020-06-16",6.15
"2043","2020-06-17",5.74
"2044","2020-06-18",5.76
"2045","2020-06-19",5.7
"2046","2020-06-22",5.95
"2047","2020-06-23",5.81
"2048","2020-06-24",5.46
"2049","2020-06-25",5.38
"2050","2020-06-26",5.37
"2051","2020-06-29",5.82
"2052","2020-06-30",5.67
"2053","2020-07-01",5.18
"2054","2020-07-02",5.41
"2055","2020-07-06",5.37
"2056","2020-07-07",5.32
"2057","2020-07-08",5.33
"2058","2020-07-09",5.38
"2059","2020-07-10",5.6
"2060","2020-07-13",5.53
"2061","2020-07-14",5.55
"2062","2020-07-15",6
"2063","2020-07-16",6.52
"2064","2020-07-17",6.74
"2065","2020-07-20",6.37
"2066","2020-07-21",6.32
"2067","2020-07-22",6.23
"2068","2020-07-23",6.25
"2069","2020-07-24",6.08
"2070","2020-07-27",6
"2071","2020-07-28",6.1
"2072","2020-07-29",6.28
"2073","2020-07-30",6.16
"2074","2020-07-31",6.01
"2075","2020-08-03",5.91
"2076","2020-08-04",6.18
"2077","2020-08-05",6.16
"2078","2020-08-06",5.91
"2079","2020-08-07",5.99
"2080","2020-08-10",6.19
"2081","2020-08-11",6.03
"2082","2020-08-12",5.89
"2083","2020-08-13",5.87
"2084","2020-08-14",5.95
"2085","2020-08-17",6.05
"2086","2020-08-18",5.95
"2087","2020-08-19",5.78
"2088","2020-08-20",5.8
"2089","2020-08-21",5.84
"2090","2020-08-24",6.16
"2091","2020-08-25",6.14
"2092","2020-08-26",6.1
"2093","2020-08-27",5.93
"2094","2020-08-28",6.26
"2095","2020-08-31",6.34
"2096","2020-09-01",6.45
"2097","2020-09-02",6.63
"2098","2020-09-03",6.92
"2099","2020-09-04",7.32
"2100","2020-09-08",7.44
"2101","2020-09-09",7.34
"2102","2020-09-10",7.47
"2103","2020-09-11",7.66
"2104","2020-09-14",7.96
"2105","2020-09-15",7.75
"2106","2020-09-16",7.68
"2107","2020-09-17",7.59
"2108","2020-09-18",7.17
"2109","2020-09-21",6.64
"2110","2020-09-22",6.7
"2111","2020-09-23",6.48
"2112","2020-09-24",6.45
"2113","2020-09-25",6.24
"2114","2020-09-28",6.42
"2115","2020-09-29",6.09
"2116","2020-09-30",6.03
"2117","2020-10-01",5.99
"2118","2020-10-02",6.21
"2119","2020-10-05",6.46
"2120","2020-10-06",6.24
"2121","2020-10-07",6.37
"2122","2020-10-08",6.66
"2123","2020-10-09",6.7
"2124","2020-10-12",6.76
"2125","2020-10-13",6.76
"2126","2020-10-14",6.71
"2127","2020-10-15",6.97
"2128","2020-10-16",7.12
"2129","2020-10-19",6.99
"2130","2020-10-20",6.81
"2131","2020-10-21",6.7
"2132","2020-10-22",6.71
"2133","2020-10-23",6.91
"2134","2020-10-26",6.63
"2135","2020-10-27",6.49
"2136","2020-10-28",6.15
"2137","2020-10-29",6.28
"2138","2020-10-30",6.14
"2139","2020-11-02",6.42
"2140","2020-11-03",6.69
"2141","2020-11-04",6.29
"2142","2020-11-05",6.49
"2143","2020-11-06",6.44
"2144","2020-11-09",7.35
"2145","2020-11-10",7.6
"2146","2020-11-11",7.58
"2147","2020-11-12",7.4
"2148","2020-11-13",7.49
"2149","2020-11-16",7.93
"2150","2020-11-17",8
"2151","2020-11-18",7.98
"2152","2020-11-19",8.21
"2153","2020-11-20",7.99
"2154","2020-11-23",8.46
"2155","2020-11-24",8.6
"2156","2020-11-25",8.8
"2157","2020-11-27",8.9
