"","date","FN"
"1890","2017-12-26",28.469999
"1891","2017-12-27",28.57
"1892","2017-12-28",28.860001
"1893","2017-12-29",28.700001
"1894","2018-01-02",29.1
"1895","2018-01-03",28.99
"1896","2018-01-04",29.35
"1897","2018-01-05",29.370001
"1898","2018-01-08",29.84
"1899","2018-01-09",29.370001
"1900","2018-01-10",29.16
"1901","2018-01-11",29.48
"1902","2018-01-12",29.049999
"1903","2018-01-16",28.870001
"1904","2018-01-17",29.110001
"1905","2018-01-18",28.68
"1906","2018-01-19",27.74
"1907","2018-01-22",26
"1908","2018-01-23",26.42
"1909","2018-01-24",25.299999
"1910","2018-01-25",25.299999
"1911","2018-01-26",25.93
"1912","2018-01-29",25.129999
"1913","2018-01-30",25
"1914","2018-01-31",24.809999
"1915","2018-02-01",25.48
"1916","2018-02-02",25
"1917","2018-02-05",24.049999
"1918","2018-02-06",30
"1919","2018-02-07",29.74
"1920","2018-02-08",29.040001
"1921","2018-02-09",29.530001
"1922","2018-02-12",28.6
"1923","2018-02-13",28.66
"1924","2018-02-14",29.219999
"1925","2018-02-15",29.51
"1926","2018-02-16",29.139999
"1927","2018-02-20",28.549999
"1928","2018-02-21",28.09
"1929","2018-02-22",27.65
"1930","2018-02-23",28.639999
"1931","2018-02-26",29.719999
"1932","2018-02-27",30.07
"1933","2018-02-28",30.15
"1934","2018-03-01",30.110001
"1935","2018-03-02",30.92
"1936","2018-03-05",30.940001
"1937","2018-03-06",31.969999
"1938","2018-03-07",32.380001
"1939","2018-03-08",32.830002
"1940","2018-03-09",33.84
"1941","2018-03-12",32.669998
"1942","2018-03-13",32.560001
"1943","2018-03-14",32.48
"1944","2018-03-15",33
"1945","2018-03-16",33.400002
"1946","2018-03-19",33.02
"1947","2018-03-20",33.360001
"1948","2018-03-21",33.669998
"1949","2018-03-22",33.439999
"1950","2018-03-23",32.540001
"1951","2018-03-26",31.68
"1952","2018-03-27",31.18
"1953","2018-03-28",30.4
"1954","2018-03-29",31.379999
"1955","2018-04-02",30.870001
"1956","2018-04-03",31.07
"1957","2018-04-04",31.35
"1958","2018-04-05",31.190001
"1959","2018-04-06",30.610001
"1960","2018-04-09",30.85
"1961","2018-04-10",32.080002
"1962","2018-04-11",33.73
"1963","2018-04-12",33.490002
"1964","2018-04-13",33.450001
"1965","2018-04-16",30.17
"1966","2018-04-17",31.299999
"1967","2018-04-18",31.33
"1968","2018-04-19",30.25
"1969","2018-04-20",30.280001
"1970","2018-04-23",29.799999
"1971","2018-04-24",29.83
"1972","2018-04-25",28.629999
"1973","2018-04-26",28.610001
"1974","2018-04-27",28.16
"1975","2018-04-30",28.209999
"1976","2018-05-01",29.74
"1977","2018-05-02",30.84
"1978","2018-05-03",31.370001
"1979","2018-05-04",32.450001
"1980","2018-05-07",33
"1981","2018-05-08",35.509998
"1982","2018-05-09",35.849998
"1983","2018-05-10",35.400002
"1984","2018-05-11",35.509998
"1985","2018-05-14",36.080002
"1986","2018-05-15",35.790001
"1987","2018-05-16",36.919998
"1988","2018-05-17",36.619999
"1989","2018-05-18",36.490002
"1990","2018-05-21",36.990002
"1991","2018-05-22",36.830002
"1992","2018-05-23",36.860001
"1993","2018-05-24",36.450001
"1994","2018-05-25",36.849998
"1995","2018-05-29",37.490002
"1996","2018-05-30",36
"1997","2018-05-31",35.130001
"1998","2018-06-01",36.139999
"1999","2018-06-04",36
"2000","2018-06-05",36.509998
"2001","2018-06-06",36.700001
"2002","2018-06-07",36.950001
"2003","2018-06-08",36.950001
"2004","2018-06-11",37.59
"2005","2018-06-12",37.389999
"2006","2018-06-13",36.810001
"2007","2018-06-14",37.540001
"2008","2018-06-15",37.02
"2009","2018-06-18",36.98
"2010","2018-06-19",36.23
"2011","2018-06-20",37.009998
"2012","2018-06-21",36.970001
"2013","2018-06-22",36.66
"2014","2018-06-25",35.200001
"2015","2018-06-26",36.029999
"2016","2018-06-27",35.939999
"2017","2018-06-28",36.220001
"2018","2018-06-29",36.889999
"2019","2018-07-02",37.040001
"2020","2018-07-03",36.220001
"2021","2018-07-05",37.43
"2022","2018-07-06",38.169998
"2023","2018-07-09",38.450001
"2024","2018-07-10",38.610001
"2025","2018-07-11",38.57
"2026","2018-07-12",39.380001
"2027","2018-07-13",38.860001
"2028","2018-07-16",39.209999
"2029","2018-07-17",39.689999
"2030","2018-07-18",39.950001
"2031","2018-07-19",40.029999
"2032","2018-07-20",39.939999
"2033","2018-07-23",39.98
"2034","2018-07-24",39.23
"2035","2018-07-25",39.810001
"2036","2018-07-26",39.720001
"2037","2018-07-27",38.59
"2038","2018-07-30",38.459999
"2039","2018-07-31",39.119999
"2040","2018-08-01",39.560001
"2041","2018-08-02",39.5
"2042","2018-08-03",39.669998
"2043","2018-08-06",39.93
"2044","2018-08-07",41.43
"2045","2018-08-08",41.419998
"2046","2018-08-09",41.939999
"2047","2018-08-10",42.09
"2048","2018-08-13",41.84
"2049","2018-08-14",43.290001
"2050","2018-08-15",42.41
"2051","2018-08-16",43.459999
"2052","2018-08-17",43.66
"2053","2018-08-20",44
"2054","2018-08-21",46.75
"2055","2018-08-22",47.66
"2056","2018-08-23",48.02
"2057","2018-08-24",47.830002
"2058","2018-08-27",48.07
"2059","2018-08-28",47.759998
"2060","2018-08-29",48.060001
"2061","2018-08-30",47.990002
"2062","2018-08-31",47.869999
"2063","2018-09-04",46.200001
"2064","2018-09-05",46.73
"2065","2018-09-06",46.27
"2066","2018-09-07",46.200001
"2067","2018-09-10",46.529999
"2068","2018-09-11",46.419998
"2069","2018-09-12",46.669998
"2070","2018-09-13",46.529999
"2071","2018-09-14",46.389999
"2072","2018-09-17",45.869999
"2073","2018-09-18",45.59
"2074","2018-09-19",45.290001
"2075","2018-09-20",45.759998
"2076","2018-09-21",45.52
"2077","2018-09-24",45.950001
"2078","2018-09-25",45.830002
"2079","2018-09-26",45.93
"2080","2018-09-27",46.299999
"2081","2018-09-28",46.259998
"2082","2018-10-01",45.360001
"2083","2018-10-02",46.02
"2084","2018-10-03",46.970001
"2085","2018-10-04",46.240002
"2086","2018-10-05",44.84
"2087","2018-10-08",44.540001
"2088","2018-10-09",44.060001
"2089","2018-10-10",43.310001
"2090","2018-10-11",43.110001
"2091","2018-10-12",44.310001
"2092","2018-10-15",44.200001
"2093","2018-10-16",45.830002
"2094","2018-10-17",46.299999
"2095","2018-10-18",45.799999
"2096","2018-10-19",44.990002
"2097","2018-10-22",44.720001
"2098","2018-10-23",44.09
"2099","2018-10-24",41.880001
"2100","2018-10-25",42.919998
"2101","2018-10-26",41.970001
"2102","2018-10-29",41.330002
"2103","2018-10-30",43.279999
"2104","2018-10-31",43.32
"2105","2018-11-01",45.830002
"2106","2018-11-02",46.549999
"2107","2018-11-05",45.200001
"2108","2018-11-06",50
"2109","2018-11-07",52.759998
"2110","2018-11-08",52.009998
"2111","2018-11-09",51.16
"2112","2018-11-12",48.400002
"2113","2018-11-13",49.650002
"2114","2018-11-14",49.73
"2115","2018-11-15",51.630001
"2116","2018-11-16",52.18
"2117","2018-11-19",51.299999
"2118","2018-11-20",50.52
"2119","2018-11-21",50.509998
"2120","2018-11-23",51.299999
"2121","2018-11-26",50.82
"2122","2018-11-27",50.77
"2123","2018-11-28",52.490002
"2124","2018-11-29",52.77
"2125","2018-11-30",52.73
"2126","2018-12-03",53.299999
"2127","2018-12-04",52.16
"2128","2018-12-06",48.689999
"2129","2018-12-07",47.970001
"2130","2018-12-10",46.889999
"2131","2018-12-11",47.740002
"2132","2018-12-12",49.18
"2133","2018-12-13",48.689999
"2134","2018-12-14",49.130001
"2135","2018-12-17",48.919998
"2136","2018-12-18",51.099998
"2137","2018-12-19",50.220001
"2138","2018-12-20",50.48
"2139","2018-12-21",48.66
"2140","2018-12-24",46.91
"2141","2018-12-26",49.59
"2142","2018-12-27",49.68
"2143","2018-12-28",50.740002
"2144","2018-12-31",51.310001
"2145","2019-01-02",50.919998
"2146","2019-01-03",47.540001
"2147","2019-01-04",49.470001
"2148","2019-01-07",50.810001
"2149","2019-01-08",51.619999
"2150","2019-01-09",54.259998
"2151","2019-01-10",55.93
"2152","2019-01-11",57
"2153","2019-01-14",54.18
"2154","2019-01-15",54.619999
"2155","2019-01-16",54.619999
"2156","2019-01-17",54.130001
"2157","2019-01-18",54.330002
"2158","2019-01-22",53.990002
"2159","2019-01-23",52.040001
"2160","2019-01-24",55.830002
"2161","2019-01-25",57.759998
"2162","2019-01-28",56.41
"2163","2019-01-29",55.389999
"2164","2019-01-30",55.209999
"2165","2019-01-31",56.84
"2166","2019-02-01",56.98
"2167","2019-02-04",57
"2168","2019-02-05",52.080002
"2169","2019-02-06",53.639999
"2170","2019-02-07",51.91
"2171","2019-02-08",51.349998
"2172","2019-02-11",53.099998
"2173","2019-02-12",53.290001
"2174","2019-02-13",53.560001
"2175","2019-02-14",54.59
"2176","2019-02-15",55.240002
"2177","2019-02-19",55.5
"2178","2019-02-20",56.700001
"2179","2019-02-21",56.18
"2180","2019-02-22",57.389999
"2181","2019-02-25",58.689999
"2182","2019-02-26",59.34
"2183","2019-02-27",58.040001
"2184","2019-02-28",58.5
"2185","2019-03-01",57.959999
"2186","2019-03-04",57.93
"2187","2019-03-05",56.099998
"2188","2019-03-06",54.549999
"2189","2019-03-07",53.529999
"2190","2019-03-08",54.259998
"2191","2019-03-11",55.93
"2192","2019-03-12",55.459999
"2193","2019-03-13",56.169998
"2194","2019-03-14",55.119999
"2195","2019-03-15",54.310001
"2196","2019-03-18",53.560001
"2197","2019-03-19",53.490002
"2198","2019-03-20",53.02
"2199","2019-03-21",54.43
"2200","2019-03-22",51.369999
"2201","2019-03-25",51.810001
"2202","2019-03-26",52.009998
"2203","2019-03-27",51.740002
"2204","2019-03-28",52.299999
"2205","2019-03-29",52.360001
"2206","2019-04-01",53.84
"2207","2019-04-02",54.98
"2208","2019-04-03",54.650002
"2209","2019-04-04",55.34
"2210","2019-04-05",55.200001
"2211","2019-04-08",55.84
"2212","2019-04-09",55.650002
"2213","2019-04-10",57.610001
"2214","2019-04-11",57.720001
"2215","2019-04-12",58.98
"2216","2019-04-15",58.689999
"2217","2019-04-16",60.490002
"2218","2019-04-17",60.150002
"2219","2019-04-18",60.029999
"2220","2019-04-22",60.279999
"2221","2019-04-23",61.23
"2222","2019-04-24",60.580002
"2223","2019-04-25",59.900002
"2224","2019-04-26",59.98
"2225","2019-04-29",59.950001
"2226","2019-04-30",60.52
"2227","2019-05-01",59.82
"2228","2019-05-02",60.43
"2229","2019-05-03",62.009998
"2230","2019-05-06",60.09
"2231","2019-05-07",59.720001
"2232","2019-05-08",58.959999
"2233","2019-05-09",58.639999
"2234","2019-05-10",58.77
"2235","2019-05-13",56.799999
"2236","2019-05-14",57.34
"2237","2019-05-15",57.59
"2238","2019-05-16",54.099998
"2239","2019-05-17",47.82
"2240","2019-05-20",45.57
"2241","2019-05-21",46.540001
"2242","2019-05-22",46.040001
"2243","2019-05-23",44.75
"2244","2019-05-24",44.709999
"2245","2019-05-28",43.459999
"2246","2019-05-29",43.310001
"2247","2019-05-30",43.75
"2248","2019-05-31",42.639999
"2249","2019-06-03",42.599998
"2250","2019-06-04",45.119999
"2251","2019-06-05",44.73
"2252","2019-06-06",46.209999
"2253","2019-06-07",46.419998
"2254","2019-06-10",46.700001
"2255","2019-06-11",46.990002
"2256","2019-06-12",46.299999
"2257","2019-06-13",48.220001
"2258","2019-06-14",47.639999
"2259","2019-06-17",48.689999
"2260","2019-06-18",49.869999
"2261","2019-06-19",49.25
"2262","2019-06-20",50.41
"2263","2019-06-21",49.650002
"2264","2019-06-24",48.470001
"2265","2019-06-25",47.529999
"2266","2019-06-26",48.709999
"2267","2019-06-27",49.91
"2268","2019-06-28",49.669998
"2269","2019-07-01",51.950001
"2270","2019-07-02",50.759998
"2271","2019-07-03",51.189999
"2272","2019-07-05",51.099998
"2273","2019-07-08",50.220001
"2274","2019-07-09",50.810001
"2275","2019-07-10",51.290001
"2276","2019-07-11",51.16
"2277","2019-07-12",52.060001
"2278","2019-07-15",52.040001
"2279","2019-07-16",52.220001
"2280","2019-07-17",52.490002
"2281","2019-07-18",52.279999
"2282","2019-07-19",52.369999
"2283","2019-07-22",52.59
"2284","2019-07-23",53.959999
"2285","2019-07-24",54.860001
"2286","2019-07-25",54.290001
"2287","2019-07-26",54.57
"2288","2019-07-29",54.939999
"2289","2019-07-30",54.299999
"2290","2019-07-31",53.68
"2291","2019-08-01",52.740002
"2292","2019-08-02",50.990002
"2293","2019-08-05",49.52
"2294","2019-08-06",50.560001
"2295","2019-08-07",50.77
"2296","2019-08-08",53.77
"2297","2019-08-09",53.880001
"2298","2019-08-12",53.509998
"2299","2019-08-13",55.060001
"2300","2019-08-14",52.66
"2301","2019-08-15",52.849998
"2302","2019-08-16",55.57
"2303","2019-08-19",56.459999
"2304","2019-08-20",46.459999
"2305","2019-08-21",48
"2306","2019-08-22",48.389999
"2307","2019-08-23",47.59
"2308","2019-08-26",48.810001
"2309","2019-08-27",48.41
"2310","2019-08-28",48.52
"2311","2019-08-29",50.709999
"2312","2019-08-30",50.490002
"2313","2019-09-03",50.18
"2314","2019-09-04",51.32
"2315","2019-09-05",53.779999
"2316","2019-09-06",53.830002
"2317","2019-09-09",54.580002
"2318","2019-09-10",55.029999
"2319","2019-09-11",55.380001
"2320","2019-09-12",55.509998
"2321","2019-09-13",55.98
"2322","2019-09-16",55.220001
"2323","2019-09-17",55.759998
"2324","2019-09-18",54.48
"2325","2019-09-19",53.110001
"2326","2019-09-20",52.880001
"2327","2019-09-23",52.52
"2328","2019-09-24",52.18
"2329","2019-09-25",53.5
"2330","2019-09-26",53.150002
"2331","2019-09-27",51.619999
"2332","2019-09-30",52.299999
"2333","2019-10-01",51.66
"2334","2019-10-02",50.650002
"2335","2019-10-03",50.540001
"2336","2019-10-04",51.029999
"2337","2019-10-07",50.740002
"2338","2019-10-08",48.779999
"2339","2019-10-09",48.400002
"2340","2019-10-10",48.689999
"2341","2019-10-11",50
"2342","2019-10-14",50.400002
"2343","2019-10-15",51.48
"2344","2019-10-16",51.259998
"2345","2019-10-17",52.209999
"2346","2019-10-18",52.779999
"2347","2019-10-21",53.970001
"2348","2019-10-22",54.459999
"2349","2019-10-23",53.080002
"2350","2019-10-24",53.369999
"2351","2019-10-25",53.799999
"2352","2019-10-28",54.389999
"2353","2019-10-29",53.27
"2354","2019-10-30",54.32
"2355","2019-10-31",56.23
"2356","2019-11-01",58.450001
"2357","2019-11-04",60.599998
"2358","2019-11-05",57.560001
"2359","2019-11-06",57.209999
"2360","2019-11-07",57.240002
"2361","2019-11-08",58.790001
"2362","2019-11-11",58.77
"2363","2019-11-12",59.25
"2364","2019-11-13",59.75
"2365","2019-11-14",59.889999
"2366","2019-11-15",60.860001
"2367","2019-11-18",61.040001
"2368","2019-11-19",61.43
"2369","2019-11-20",60.810001
"2370","2019-11-21",59.990002
"2371","2019-11-22",59.599998
"2372","2019-11-25",60.560001
"2373","2019-11-26",60.5
"2374","2019-11-27",61.189999
"2375","2019-11-29",60.490002
"2376","2019-12-02",59.119999
"2377","2019-12-03",58.689999
"2378","2019-12-04",59.5
"2379","2019-12-05",59.740002
"2380","2019-12-06",60.380001
"2381","2019-12-09",59.5
"2382","2019-12-10",58.599998
"2383","2019-12-11",60.73
"2384","2019-12-12",63.009998
"2385","2019-12-13",62.619999
"2386","2019-12-16",63.77
"2387","2019-12-17",64.639999
"2388","2019-12-18",64.349998
"2389","2019-12-19",64.980003
"2390","2019-12-20",64.43
"2391","2019-12-23",64.410004
"2392","2019-12-24",64.790001
"2393","2019-12-26",65.400002
"2394","2019-12-27",64.57
"2395","2019-12-30",64.949997
"2396","2019-12-31",64.839996
"2397","2020-01-02",66.160004
"2398","2020-01-03",65.949997
"2399","2020-01-06",64.779999
"2400","2020-01-07",65.699997
"2401","2020-01-08",66.07
"2402","2020-01-09",65.779999
"2403","2020-01-10",64.839996
"2404","2020-01-13",66.220001
"2405","2020-01-14",66.029999
"2406","2020-01-15",66.349998
"2407","2020-01-16",64.510002
"2408","2020-01-17",66.660004
"2409","2020-01-21",66.150002
"2410","2020-01-22",67.68
"2411","2020-01-23",67.949997
"2412","2020-01-24",67.07
"2413","2020-01-27",65.550003
"2414","2020-01-28",67.519997
"2415","2020-01-29",66.809998
"2416","2020-01-30",66.519997
"2417","2020-01-31",63.040001
"2418","2020-02-03",63.709999
"2419","2020-02-04",67.709999
"2420","2020-02-05",67.139999
"2421","2020-02-06",65.720001
"2422","2020-02-07",64.480003
"2423","2020-02-10",65.720001
"2424","2020-02-11",67
"2425","2020-02-12",68.040001
"2426","2020-02-13",67.699997
"2427","2020-02-14",64.989998
"2428","2020-02-18",62.950001
"2429","2020-02-19",63.41
"2430","2020-02-20",63.240002
"2431","2020-02-21",61.290001
"2432","2020-02-24",58.049999
"2433","2020-02-25",56.299999
"2434","2020-02-26",57.220001
"2435","2020-02-27",54.869999
"2436","2020-02-28",55.119999
"2437","2020-03-02",57.5
"2438","2020-03-03",56.310001
"2439","2020-03-04",59.41
"2440","2020-03-05",60.509998
"2441","2020-03-06",59.32
"2442","2020-03-09",53.759998
"2443","2020-03-10",55.48
"2444","2020-03-11",51.080002
"2445","2020-03-12",48.18
"2446","2020-03-13",52.849998
"2447","2020-03-16",49.959999
"2448","2020-03-17",50.419998
"2449","2020-03-18",47.549999
"2450","2020-03-19",49.380001
"2451","2020-03-20",47.779999
"2452","2020-03-23",49.630001
"2453","2020-03-24",54.5
"2454","2020-03-25",52.419998
"2455","2020-03-26",53.23
"2456","2020-03-27",48.34
"2457","2020-03-30",52.720001
"2458","2020-03-31",54.560001
"2459","2020-04-01",53.919998
"2460","2020-04-02",53.900002
"2461","2020-04-03",52.650002
"2462","2020-04-06",57.650002
"2463","2020-04-07",59.09
"2464","2020-04-08",58.880001
"2465","2020-04-09",60.299999
"2466","2020-04-13",58.470001
"2467","2020-04-14",62.73
"2468","2020-04-15",61.279999
"2469","2020-04-16",62.639999
"2470","2020-04-17",61.509998
"2471","2020-04-20",61.200001
"2472","2020-04-21",61.279999
"2473","2020-04-22",62.540001
"2474","2020-04-23",64.059998
"2475","2020-04-24",64.540001
"2476","2020-04-27",65.769997
"2477","2020-04-28",64.489998
"2478","2020-04-29",64.910004
"2479","2020-04-30",62.75
"2480","2020-05-01",59.639999
"2481","2020-05-04",58.740002
"2482","2020-05-05",58.02
"2483","2020-05-06",58.150002
"2484","2020-05-07",58.869999
"2485","2020-05-08",61.349998
"2486","2020-05-11",61.549999
"2487","2020-05-12",59.41
"2488","2020-05-13",57.119999
"2489","2020-05-14",55.93
"2490","2020-05-15",54.950001
"2491","2020-05-18",58.259998
"2492","2020-05-19",60.389999
"2493","2020-05-20",63.279999
"2494","2020-05-21",62.549999
"2495","2020-05-22",62.669998
"2496","2020-05-26",63.779999
"2497","2020-05-27",64.870003
"2498","2020-05-28",63.650002
"2499","2020-05-29",63.939999
"2500","2020-06-01",65.849998
"2501","2020-06-02",66
"2502","2020-06-03",66.440002
"2503","2020-06-04",65.269997
"2504","2020-06-05",66.290001
"2505","2020-06-08",67.57
"2506","2020-06-09",67.010002
"2507","2020-06-10",66.160004
"2508","2020-06-11",60.330002
"2509","2020-06-12",60.84
"2510","2020-06-15",61.66
"2511","2020-06-16",63.919998
"2512","2020-06-17",63
"2513","2020-06-18",61.400002
"2514","2020-06-19",60.189999
"2515","2020-06-22",60.41
"2516","2020-06-23",60.380001
"2517","2020-06-24",58.560001
"2518","2020-06-25",59.200001
"2519","2020-06-26",59.349998
"2520","2020-06-29",60.200001
"2521","2020-06-30",62.419998
"2522","2020-07-01",61.259998
"2523","2020-07-02",62.779999
"2524","2020-07-06",64.32
"2525","2020-07-07",64.050003
"2526","2020-07-08",63.259998
"2527","2020-07-09",65.120003
"2528","2020-07-10",64.330002
"2529","2020-07-13",62.720001
"2530","2020-07-14",64.160004
"2531","2020-07-15",65.019997
"2532","2020-07-16",63.720001
"2533","2020-07-17",64.650002
"2534","2020-07-20",66.550003
"2535","2020-07-21",67.25
"2536","2020-07-22",67.889999
"2537","2020-07-23",69.230003
"2538","2020-07-24",68.5
"2539","2020-07-27",69.800003
"2540","2020-07-28",69.349998
"2541","2020-07-29",71.339996
"2542","2020-07-30",72.129997
"2543","2020-07-31",72.629997
"2544","2020-08-03",73.639999
"2545","2020-08-04",73.540001
"2546","2020-08-05",75.629997
"2547","2020-08-06",75.839996
"2548","2020-08-07",76.400002
"2549","2020-08-10",72.650002
"2550","2020-08-11",73.089996
"2551","2020-08-12",74.68
"2552","2020-08-13",74.349998
"2553","2020-08-14",73.059998
"2554","2020-08-17",74.440002
"2555","2020-08-18",72.690002
"2556","2020-08-19",74.370003
"2557","2020-08-20",70.050003
"2558","2020-08-21",69.120003
"2559","2020-08-24",69.610001
"2560","2020-08-25",71.339996
"2561","2020-08-26",71.339996
"2562","2020-08-27",70.050003
"2563","2020-08-28",70.220001
"2564","2020-08-31",69.779999
"2565","2020-09-01",68.010002
"2566","2020-09-02",68.720001
"2567","2020-09-03",64.129997
"2568","2020-09-04",63.990002
"2569","2020-09-08",62.959999
"2570","2020-09-09",62.59
"2571","2020-09-10",59.529999
"2572","2020-09-11",59.439999
"2573","2020-09-14",60.459999
"2574","2020-09-15",61.439999
"2575","2020-09-16",62.200001
"2576","2020-09-17",61.68
"2577","2020-09-18",62.169998
"2578","2020-09-21",62.189999
"2579","2020-09-22",62.049999
"2580","2020-09-23",60.939999
"2581","2020-09-24",62.27
"2582","2020-09-25",61.610001
"2583","2020-09-28",63
"2584","2020-09-29",63.330002
"2585","2020-09-30",63.029999
"2586","2020-10-01",62.970001
"2587","2020-10-02",62.57
"2588","2020-10-05",63.549999
"2589","2020-10-06",63.549999
"2590","2020-10-07",63.599998
"2591","2020-10-08",64.370003
"2592","2020-10-09",64.669998
"2593","2020-10-12",65.339996
"2594","2020-10-13",64.339996
"2595","2020-10-14",63.139999
"2596","2020-10-15",63.43
"2597","2020-10-16",63.09
"2598","2020-10-19",63.75
"2599","2020-10-20",63.799999
"2600","2020-10-21",63.09
"2601","2020-10-22",63.599998
"2602","2020-10-23",63.73
"2603","2020-10-26",62.470001
"2604","2020-10-27",62.16
"2605","2020-10-28",59.919998
"2606","2020-10-29",60.830002
"2607","2020-10-30",60.02
"2608","2020-11-02",61.18
"2609","2020-11-03",63.68
"2610","2020-11-04",64.82
"2611","2020-11-05",66.379997
"2612","2020-11-06",66.480003
"2613","2020-11-09",67.279999
"2614","2020-11-10",67.019997
"2615","2020-11-11",68.629997
"2616","2020-11-12",66.559998
"2617","2020-11-13",69.769997
"2618","2020-11-16",71.25
"2619","2020-11-17",71.019997
"2620","2020-11-18",69.150002
"2621","2020-11-19",69.82
"2622","2020-11-20",70.330002
"2623","2020-11-23",70.529999
"2624","2020-11-24",69.989998
"2625","2020-11-25",68.860001
"2626","2020-11-27",69
