"","date","NEPH"
"2880","2018-06-11",6.03
"2881","2018-06-12",6.21
"2882","2018-06-13",6.12
"2883","2018-06-14",6.21
"2884","2018-06-15",6.03
"2885","2018-06-18",5.85
"2886","2018-06-19",6.12
"2887","2018-06-20",5.85
"2888","2018-06-21",5.76
"2889","2018-06-22",5.94
"2890","2018-06-25",5.85
"2891","2018-06-26",5.22
"2892","2018-06-27",5.31
"2893","2018-06-28",5.4
"2894","2018-06-29",5.49
"2895","2018-07-02",5.67
"2896","2018-07-03",5.58
"2897","2018-07-05",5.67
"2898","2018-07-06",5.49
"2899","2018-07-09",5.31
"2900","2018-07-10",5.31
"2901","2018-07-11",5.85
"2902","2018-07-12",5.85
"2903","2018-07-13",5.85
"2904","2018-07-16",6.12
"2905","2018-07-17",5.94
"2906","2018-07-18",5.76
"2907","2018-07-19",5.76
"2908","2018-07-20",5.67
"2909","2018-07-23",5.49
"2910","2018-07-24",5.4
"2911","2018-07-25",5.49
"2912","2018-07-26",5.94
"2913","2018-07-27",5.94
"2914","2018-07-30",5.4
"2915","2018-07-31",5.94
"2916","2018-08-01",6.03
"2917","2018-08-02",5.67
"2918","2018-08-03",5.85
"2919","2018-08-06",6.03
"2920","2018-08-07",5.94
"2921","2018-08-08",6.12
"2922","2018-08-09",5.58
"2923","2018-08-10",5.58
"2924","2018-08-13",5.58
"2925","2018-08-14",5.4
"2926","2018-08-15",5.31
"2927","2018-08-16",5.4
"2928","2018-08-17",5.49
"2929","2018-08-20",5.31
"2930","2018-08-21",5.31
"2931","2018-08-22",5.31
"2932","2018-08-23",5.31
"2933","2018-08-24",5.31
"2934","2018-08-27",5.31
"2935","2018-08-28",5.22
"2936","2018-08-29",5.22
"2937","2018-08-30",5.49
"2938","2018-08-31",5.49
"2939","2018-09-04",5.4
"2940","2018-09-05",5.58
"2941","2018-09-06",5.49
"2942","2018-09-07",5.4
"2943","2018-09-10",5.58
"2944","2018-09-11",5.49
"2945","2018-09-12",5.49
"2946","2018-09-13",5.58
"2947","2018-09-14",5.58
"2948","2018-09-17",5.31
"2949","2018-09-18",5.4
"2950","2018-09-19",5.31
"2951","2018-09-20",5.31
"2952","2018-09-21",5.22
"2953","2018-09-24",5.31
"2954","2018-09-25",5.76
"2955","2018-09-26",5.58
"2956","2018-09-27",5.4
"2957","2018-09-28",5.4
"2958","2018-10-01",5.85
"2959","2018-10-02",5.76
"2960","2018-10-03",6.39
"2961","2018-10-04",6.12
"2962","2018-10-05",5.85
"2963","2018-10-08",5.67
"2964","2018-10-09",5.67
"2965","2018-10-10",5.4
"2966","2018-10-11",5.58
"2967","2018-10-12",5.49
"2968","2018-10-15",5.49
"2969","2018-10-16",5.67
"2970","2018-10-17",5.22
"2971","2018-10-18",5.22
"2972","2018-10-19",5.31
"2973","2018-10-22",5.22
"2974","2018-10-23",5.22
"2975","2018-10-24",5.22
"2976","2018-10-25",5.22
"2977","2018-10-26",5.13
"2978","2018-10-29",5.13
"2979","2018-10-30",5.4
"2980","2018-10-31",5.04
"2981","2018-11-01",5.76
"2982","2018-11-02",5.76
"2983","2018-11-05",5.76
"2984","2018-11-06",5.76
"2985","2018-11-07",5.49
"2986","2018-11-08",5.4
"2987","2018-11-09",5.4
"2988","2018-11-12",5.22
"2989","2018-11-13",5.13
"2990","2018-11-14",5.4
"2991","2018-11-15",5.13
"2992","2018-11-16",5.04
"2993","2018-11-19",4.86
"2994","2018-11-20",5.22
"2995","2018-11-21",5.4
"2996","2018-11-23",5.4
"2997","2018-11-26",5.4
"2998","2018-11-27",5.4
"2999","2018-11-28",5.31
"3000","2018-11-29",5.67
"3001","2018-11-30",6.21
"3002","2018-12-03",6.12
"3003","2018-12-04",6.21
"3004","2018-12-06",6.12
"3005","2018-12-07",6.12
"3006","2018-12-10",6.03
"3007","2018-12-11",5.94
"3008","2018-12-12",5.76
"3009","2018-12-13",5.4
"3010","2018-12-14",5.58
"3011","2018-12-17",5.58
"3012","2018-12-18",5.85
"3013","2018-12-19",5.85
"3014","2018-12-20",5.4
"3015","2018-12-21",5.13
"3016","2018-12-24",5.13
"3017","2018-12-26",5.4
"3018","2018-12-27",5.13
"3019","2018-12-28",5.13
"3020","2018-12-31",5.13
"3021","2019-01-02",5.31
"3022","2019-01-03",4.95
"3023","2019-01-04",5.31
"3024","2019-01-07",4.95
"3025","2019-01-08",4.77
"3026","2019-01-09",4.95
"3027","2019-01-10",4.86
"3028","2019-01-11",4.86
"3029","2019-01-14",4.77
"3030","2019-01-15",5.22
"3031","2019-01-16",5.13
"3032","2019-01-17",4.95
"3033","2019-01-18",5.4
"3034","2019-01-22",5.22
"3035","2019-01-23",5.4
"3036","2019-01-24",5.4
"3037","2019-01-25",5.31
"3038","2019-01-28",5.4
"3039","2019-01-29",5.22
"3040","2019-01-30",5.31
"3041","2019-01-31",5.31
"3042","2019-02-01",5.31
"3043","2019-02-04",5.22
"3044","2019-02-05",5.22
"3045","2019-02-06",5.22
"3046","2019-02-07",5.13
"3047","2019-02-08",5.22
"3048","2019-02-11",4.86
"3049","2019-02-12",5.31
"3050","2019-02-13",5.31
"3051","2019-02-14",5.31
"3052","2019-02-15",5.31
"3053","2019-02-19",5.13
"3054","2019-02-20",5.22
"3055","2019-02-21",4.86
"3056","2019-02-22",5.13
"3057","2019-02-25",4.77
"3058","2019-02-26",4.86
"3059","2019-02-27",4.95
"3060","2019-02-28",4.68
"3061","2019-03-01",5.04
"3062","2019-03-04",5.13
"3063","2019-03-05",5.13
"3064","2019-03-06",5.04
"3065","2019-03-07",5.04
"3066","2019-03-08",5.04
"3067","2019-03-11",5.040005
"3068","2019-03-12",4.860005
"3069","2019-03-13",5.040005
"3070","2019-03-14",4.770005
"3071","2019-03-15",4.860005
"3072","2019-03-18",4.860005
"3073","2019-03-19",4.590004
"3074","2019-03-20",4.680005
"3075","2019-03-21",4.680005
"3076","2019-03-22",4.320004
"3077","2019-03-25",4.050004
"3078","2019-03-26",4.050004
"3079","2019-03-27",4.050004
"3080","2019-03-28",4.320004
"3081","2019-03-29",4.320004
"3082","2019-04-01",4.230004
"3083","2019-04-02",4.320004
"3084","2019-04-03",4.500004
"3085","2019-04-04",4.320004
"3086","2019-04-05",4.500004
"3087","2019-04-08",4.860005
"3088","2019-04-09",4.680005
"3089","2019-04-10",4.770005
"3090","2019-04-11",4.680005
"3091","2019-04-12",4.590004
"3092","2019-04-15",4.500004
"3093","2019-04-16",4.590004
"3094","2019-04-17",4.410005
"3095","2019-04-18",4.230004
"3096","2019-04-22",4.230004
"3097","2019-04-23",4.500004
"3098","2019-04-24",4.500004
"3099","2019-04-25",4.410005
"3100","2019-04-26",4.950005
"3101","2019-04-29",5.310005
"3102","2019-04-30",5.580006
"3103","2019-05-01",5.490005
"3104","2019-05-02",5.400005
"3105","2019-05-03",5.220005
"3106","2019-05-06",4.950005
"3107","2019-05-07",5.490005
"3108","2019-05-08",5.400005
"3109","2019-05-09",5.400005
"3110","2019-05-10",5.580006
"3111","2019-05-13",5.220005
"3112","2019-05-14",5.220005
"3113","2019-05-15",5.490005
"3114","2019-05-16",5.490005
"3115","2019-05-17",5.490005
"3116","2019-05-20",5.310005
"3117","2019-05-21",5.220005
"3118","2019-05-22",5.130005
"3119","2019-05-23",5.040005
"3120","2019-05-24",5.310005
"3121","2019-05-28",5.310005
"3122","2019-05-29",5.220005
"3123","2019-05-30",5.040005
"3124","2019-05-31",4.950005
"3125","2019-06-03",5.040005
"3126","2019-06-04",4.950005
"3127","2019-06-05",5.220005
"3128","2019-06-06",5.220005
"3129","2019-06-07",5.310005
"3130","2019-06-10",5.040005
"3131","2019-06-11",5.310005
"3132","2019-06-12",5.130005
"3133","2019-06-13",5.220005
"3134","2019-06-14",5.580006
"3135","2019-06-17",6.120006
"3136","2019-06-18",5.940006
"3137","2019-06-19",5.850006
"3138","2019-06-20",5.760006
"3139","2019-06-21",5.490005
"3140","2019-06-24",5.490005
"3141","2019-06-25",5.490005
"3142","2019-06-26",5.490005
"3143","2019-06-27",5.400005
"3144","2019-06-28",5.490005
"3145","2019-07-01",5.400005
"3146","2019-07-02",5.670006
"3147","2019-07-03",5.670006
"3148","2019-07-05",5.580006
"3149","2019-07-08",5.670006
"3150","2019-07-09",5.580006
"3151","2019-07-10",5
"3152","2019-07-11",5.85
"3153","2019-07-12",5.87
"3154","2019-07-15",6.15
"3155","2019-07-16",6.37
"3156","2019-07-17",6.37
"3157","2019-07-18",6.37
"3158","2019-07-19",6.37
"3159","2019-07-22",5.95
"3160","2019-07-23",6.19
"3161","2019-07-24",6.19
"3162","2019-07-25",6.19
"3163","2019-07-26",6.19
"3164","2019-07-29",6.09
"3165","2019-07-30",6.2
"3166","2019-07-31",6.25
"3167","2019-08-01",6.2
"3168","2019-08-02",6.35
"3169","2019-08-05",6.3
"3170","2019-08-06",6
"3171","2019-08-07",6.3
"3172","2019-08-08",6.3
"3173","2019-08-09",6.3
"3174","2019-08-12",6.3
"3175","2019-08-13",6.65
"3176","2019-08-14",6.53
"3177","2019-08-15",7.05
"3178","2019-08-16",7
"3179","2019-08-19",6.65
"3180","2019-08-20",7.1
"3181","2019-08-21",6.95
"3182","2019-08-22",6.85
"3183","2019-08-23",6.85
"3184","2019-08-26",6.95
"3185","2019-08-27",6.68
"3186","2019-08-28",6.67
"3187","2019-08-29",6.68
"3188","2019-08-30",6.53
"3189","2019-09-03",6.26
"3190","2019-09-04",6.25
"3191","2019-09-05",6.52
"3192","2019-09-06",6.11
"3193","2019-09-09",6.45
"3194","2019-09-10",6.51
"3195","2019-09-11",7.35
"3196","2019-09-12",7.4
"3197","2019-09-13",7.6
"3198","2019-09-16",7.92
"3199","2019-09-17",8.15
"3200","2019-09-18",8.3
"3201","2019-09-19",8.9
"3202","2019-09-20",8.52
"3203","2019-09-23",8.79
"3204","2019-09-24",8.67
"3205","2019-09-25",8.4
"3206","2019-09-26",8.45
"3207","2019-09-27",8
"3208","2019-09-30",8.05
"3209","2019-10-01",8.6
"3210","2019-10-02",8.35
"3211","2019-10-03",8.75
"3212","2019-10-04",9.2
"3213","2019-10-07",10
"3214","2019-10-08",9.45
"3215","2019-10-09",9.07
"3216","2019-10-10",8.9
"3217","2019-10-11",9.25
"3218","2019-10-14",9.61
"3219","2019-10-15",10.06
"3220","2019-10-16",10.45
"3221","2019-10-17",11.35
"3222","2019-10-18",10.78
"3223","2019-10-21",9.75
"3224","2019-10-22",10
"3225","2019-10-23",9.61
"3226","2019-10-24",9.5
"3227","2019-10-25",9.06
"3228","2019-10-28",9.57
"3229","2019-10-29",9.63
"3230","2019-10-30",9.01
"3231","2019-10-31",9.02
"3232","2019-11-01",8.85
"3233","2019-11-04",8.77
"3234","2019-11-05",8.63
"3235","2019-11-06",8.35
"3236","2019-11-07",8.03
"3237","2019-11-08",9
"3238","2019-11-11",8.55
"3239","2019-11-12",8.31
"3240","2019-11-13",8.35
"3241","2019-11-14",8.35
"3242","2019-11-15",8.35
"3243","2019-11-18",8.05
"3244","2019-11-19",7.95
"3245","2019-11-20",7.95
"3246","2019-11-21",8.1
"3247","2019-11-22",8
"3248","2019-11-25",8.2
"3249","2019-11-26",8.2
"3250","2019-11-27",8.42
"3251","2019-11-29",8.35
"3252","2019-12-02",8.15
"3253","2019-12-03",8.16
"3254","2019-12-04",7.91
"3255","2019-12-05",8.15
"3256","2019-12-06",8.08
"3257","2019-12-09",8.22
"3258","2019-12-10",8.06
"3259","2019-12-11",8.25
"3260","2019-12-12",8.39
"3261","2019-12-13",8.3
"3262","2019-12-16",8.57
"3263","2019-12-17",9
"3264","2019-12-18",8.61
"3265","2019-12-19",9.1
"3266","2019-12-20",9.26
"3267","2019-12-23",9.24
"3268","2019-12-24",9.25
"3269","2019-12-26",9.9
"3270","2019-12-27",10.14
"3271","2019-12-30",9.35
"3272","2019-12-31",9.95
"3273","2020-01-02",9.31
"3274","2020-01-03",8.85
"3275","2020-01-06",10.03
"3276","2020-01-07",9.94
"3277","2020-01-08",9.85
"3278","2020-01-09",10.07
"3279","2020-01-10",10.29
"3280","2020-01-13",9.92
"3281","2020-01-14",9.65
"3282","2020-01-15",9.79
"3283","2020-01-16",9.98
"3284","2020-01-17",9.32
"3285","2020-01-21",9.74
"3286","2020-01-22",9.5
"3287","2020-01-23",9.56
"3288","2020-01-24",9.62
"3289","2020-01-27",9.42
"3290","2020-01-28",9.45
"3291","2020-01-29",9.45
"3292","2020-01-30",9.45
"3293","2020-01-31",8.95
"3294","2020-02-03",9.15
"3295","2020-02-04",9.15
"3296","2020-02-05",9.3
"3297","2020-02-06",9.37
"3298","2020-02-07",8.82
"3299","2020-02-10",9.34
"3300","2020-02-11",9.2
"3301","2020-02-12",8.86
"3302","2020-02-13",8.72
"3303","2020-02-14",8.78
"3304","2020-02-18",8.88
"3305","2020-02-19",8.89
"3306","2020-02-20",8.82
"3307","2020-02-21",8.82
"3308","2020-02-24",8.78
"3309","2020-02-25",8.65
"3310","2020-02-26",8.31
"3311","2020-02-27",8.2
"3312","2020-02-28",7.87
"3313","2020-03-02",8.95
"3314","2020-03-03",9
"3315","2020-03-04",8.88
"3316","2020-03-05",8.25
"3317","2020-03-06",8.35
"3318","2020-03-09",8.22
"3319","2020-03-10",8.16
"3320","2020-03-11",7.47
"3321","2020-03-12",6.49
"3322","2020-03-13",6.8
"3323","2020-03-16",5.99
"3324","2020-03-17",6.47
"3325","2020-03-18",6
"3326","2020-03-19",6.83
"3327","2020-03-20",6.7
"3328","2020-03-23",6.25
"3329","2020-03-24",6.29
"3330","2020-03-25",6.25
"3331","2020-03-26",6.28
"3332","2020-03-27",6.5
"3333","2020-03-30",6.1
"3334","2020-03-31",6.3
"3335","2020-04-01",6.15
"3336","2020-04-02",6.15
"3337","2020-04-03",6.43
"3338","2020-04-06",6.71
"3339","2020-04-07",7.25
"3340","2020-04-08",7.35
"3341","2020-04-09",7.9
"3342","2020-04-13",7.85
"3343","2020-04-14",7.39
"3344","2020-04-15",7.09
"3345","2020-04-16",7.35
"3346","2020-04-17",8
"3347","2020-04-20",9.05
"3348","2020-04-21",8.65
"3349","2020-04-22",8.75
"3350","2020-04-23",9.35
"3351","2020-04-24",8.99
"3352","2020-04-27",8.9
"3353","2020-04-28",8.76
"3354","2020-04-29",8.53
"3355","2020-04-30",8.5
"3356","2020-05-01",8.2
"3357","2020-05-04",8.1
"3358","2020-05-05",8.64
"3359","2020-05-06",9.3
"3360","2020-05-07",8.6
"3361","2020-05-08",8.35
"3362","2020-05-11",7.72
"3363","2020-05-12",7.55
"3364","2020-05-13",6.94
"3365","2020-05-14",7.17
"3366","2020-05-15",7.15
"3367","2020-05-18",7.07
"3368","2020-05-19",7.19
"3369","2020-05-20",7.75
"3370","2020-05-21",7.51
"3371","2020-05-22",7.75
"3372","2020-05-26",7.45
"3373","2020-05-27",7.6
"3374","2020-05-28",7.8
"3375","2020-05-29",7.8
"3376","2020-06-01",7.8
"3377","2020-06-02",7.8
"3378","2020-06-03",8
"3379","2020-06-04",8.1
"3380","2020-06-05",7.9
"3381","2020-06-08",7.95
"3382","2020-06-09",8
"3383","2020-06-10",8.1
"3384","2020-06-11",7.7
"3385","2020-06-12",7.98
"3386","2020-06-15",8
"3387","2020-06-16",8.1
"3388","2020-06-17",8.2
"3389","2020-06-18",8.4
"3390","2020-06-19",8.45
"3391","2020-06-22",8.14
"3392","2020-06-23",8.1
"3393","2020-06-24",8.12
"3394","2020-06-25",8.4
"3395","2020-06-26",8.56
"3396","2020-06-29",8.1
"3397","2020-06-30",8.39
"3398","2020-07-01",8.07
"3399","2020-07-02",8.05
"3400","2020-07-06",8.1
"3401","2020-07-07",8.06
"3402","2020-07-08",7.5
"3403","2020-07-09",7.6
"3404","2020-07-10",7.36
"3405","2020-07-13",7.48
"3406","2020-07-14",7.49
"3407","2020-07-15",7.4
"3408","2020-07-16",7.26
"3409","2020-07-17",7.49
"3410","2020-07-20",7.28
"3411","2020-07-21",7.32
"3412","2020-07-22",7.38
"3413","2020-07-23",7.68
"3414","2020-07-24",7.6
"3415","2020-07-27",7.76
"3416","2020-07-28",7.8
"3417","2020-07-29",8.01
"3418","2020-07-30",8.19
"3419","2020-07-31",8.11
"3420","2020-08-03",8.25
"3421","2020-08-04",8.45
"3422","2020-08-05",8.26
"3423","2020-08-06",8
"3424","2020-08-07",7.84
"3425","2020-08-10",7.52
"3426","2020-08-11",7.89
"3427","2020-08-12",7.6
"3428","2020-08-13",7.7
"3429","2020-08-14",7.5
"3430","2020-08-17",7.5
"3431","2020-08-18",7.42
"3432","2020-08-19",7.43
"3433","2020-08-20",7.25
"3434","2020-08-21",7.16
"3435","2020-08-24",7.07
"3436","2020-08-25",7
"3437","2020-08-26",6.8
"3438","2020-08-27",6.79
"3439","2020-08-28",6.81
"3440","2020-08-31",6.7
"3441","2020-09-01",7.06
"3442","2020-09-02",7.1
"3443","2020-09-03",7.1
"3444","2020-09-04",6.93
"3445","2020-09-08",7.43
"3446","2020-09-09",7.41
"3447","2020-09-10",6.81
"3448","2020-09-11",6.9
"3449","2020-09-14",7.39
"3450","2020-09-15",7.05
"3451","2020-09-16",6.9
"3452","2020-09-17",6.68
"3453","2020-09-18",6.13
"3454","2020-09-21",6.33
"3455","2020-09-22",5.97
"3456","2020-09-23",5.9
"3457","2020-09-24",5.58
"3458","2020-09-25",6.43
"3459","2020-09-28",6.85
"3460","2020-09-29",7.01
"3461","2020-09-30",7.23
"3462","2020-10-01",7.1
"3463","2020-10-02",7.04
"3464","2020-10-05",6.98
"3465","2020-10-06",6.86
"3466","2020-10-07",6.79
"3467","2020-10-08",6.84
"3468","2020-10-09",6.84
"3469","2020-10-12",7
"3470","2020-10-13",6.85
"3471","2020-10-14",6.64
"3472","2020-10-15",6.57
"3473","2020-10-16",6.55
"3474","2020-10-19",6.71
"3475","2020-10-20",6.63
"3476","2020-10-21",6.65
"3477","2020-10-22",6.65
"3478","2020-10-23",6.88
"3479","2020-10-26",6.5
"3480","2020-10-27",6.48
"3481","2020-10-28",6.34
"3482","2020-10-29",6.4
"3483","2020-10-30",6.48
"3484","2020-11-02",6.4
"3485","2020-11-03",6.5
"3486","2020-11-04",6.36
"3487","2020-11-05",6.24
"3488","2020-11-06",6.02
"3489","2020-11-09",6.19
"3490","2020-11-10",6.25
"3491","2020-11-11",6.25
"3492","2020-11-12",6.25
"3493","2020-11-13",6.26
"3494","2020-11-16",5.98
"3495","2020-11-17",6
"3496","2020-11-18",5.98
"3497","2020-11-19",5.86
"3498","2020-11-20",5.86
"3499","2020-11-23",5.94
"3500","2020-11-24",5.94
"3501","2020-11-25",6.19
"3502","2020-11-27",6.06
