"","date","ACTG"
"1903","2014-07-24",14.98
"1904","2014-07-25",17.49
"1905","2014-07-28",18.24
"1906","2014-07-29",17.540001
"1907","2014-07-30",17.43
"1908","2014-07-31",17.059999
"1909","2014-08-01",16.66
"1910","2014-08-04",16.76
"1911","2014-08-05",16.83
"1912","2014-08-06",17.15
"1913","2014-08-07",17.059999
"1914","2014-08-08",17.200001
"1915","2014-08-11",17.32
"1916","2014-08-12",17.01
"1917","2014-08-13",17.32
"1918","2014-08-14",17.09
"1919","2014-08-15",17.110001
"1920","2014-08-18",16.9
"1921","2014-08-19",17.110001
"1922","2014-08-20",17.26
"1923","2014-08-21",17.65
"1924","2014-08-22",17.26
"1925","2014-08-25",17.1
"1926","2014-08-26",17.4
"1927","2014-08-27",17.540001
"1928","2014-08-28",17.709999
"1929","2014-08-29",17.790001
"1930","2014-09-02",17.799999
"1931","2014-09-03",17.57
"1932","2014-09-04",17.58
"1933","2014-09-05",17.719999
"1934","2014-09-08",17.629999
"1935","2014-09-09",17.27
"1936","2014-09-10",17.27
"1937","2014-09-11",17.52
"1938","2014-09-12",17.719999
"1939","2014-09-15",17.549999
"1940","2014-09-16",17.209999
"1941","2014-09-17",16.99
"1942","2014-09-18",17.299999
"1943","2014-09-19",17.02
"1944","2014-09-22",16.620001
"1945","2014-09-23",16.18
"1946","2014-09-24",16.299999
"1947","2014-09-25",15.87
"1948","2014-09-26",15.9
"1949","2014-09-29",15.92
"1950","2014-09-30",15.48
"1951","2014-10-01",15.16
"1952","2014-10-02",15.26
"1953","2014-10-03",15.49
"1954","2014-10-06",14.93
"1955","2014-10-07",14.31
"1956","2014-10-08",14.7
"1957","2014-10-09",14.44
"1958","2014-10-10",14.28
"1959","2014-10-13",14.23
"1960","2014-10-14",14.41
"1961","2014-10-15",14.7
"1962","2014-10-16",14.61
"1963","2014-10-17",15.03
"1964","2014-10-20",14.73
"1965","2014-10-21",15.25
"1966","2014-10-22",15.23
"1967","2014-10-23",15.43
"1968","2014-10-24",16.9
"1969","2014-10-27",17.01
"1970","2014-10-28",17.5
"1971","2014-10-29",16.83
"1972","2014-10-30",17.42
"1973","2014-10-31",18
"1974","2014-11-03",17.75
"1975","2014-11-04",17.690001
"1976","2014-11-05",17.799999
"1977","2014-11-06",17.93
"1978","2014-11-07",18.110001
"1979","2014-11-10",18.41
"1980","2014-11-11",18.440001
"1981","2014-11-12",18.77
"1982","2014-11-13",18.75
"1983","2014-11-14",18.67
"1984","2014-11-17",18.26
"1985","2014-11-18",18.25
"1986","2014-11-19",18.049999
"1987","2014-11-20",18.32
"1988","2014-11-21",18.379999
"1989","2014-11-24",18.74
"1990","2014-11-25",19.459999
"1991","2014-11-26",19.5
"1992","2014-11-28",19.02
"1993","2014-12-01",18.48
"1994","2014-12-02",18.969999
"1995","2014-12-03",19.110001
"1996","2014-12-04",18.889999
"1997","2014-12-05",19.120001
"1998","2014-12-08",18.190001
"1999","2014-12-09",18.940001
"2000","2014-12-10",18.379999
"2001","2014-12-11",18.309999
"2002","2014-12-12",17.870001
"2003","2014-12-15",17.389999
"2004","2014-12-16",17.360001
"2005","2014-12-17",17.809999
"2006","2014-12-18",18.450001
"2007","2014-12-19",18.790001
"2008","2014-12-22",18.559999
"2009","2014-12-23",18.25
"2010","2014-12-24",18.139999
"2011","2014-12-26",18.15
"2012","2014-12-29",17.9
"2013","2014-12-30",17.74
"2014","2014-12-31",16.940001
"2015","2015-01-02",16.719999
"2016","2015-01-05",16.66
"2017","2015-01-06",16.59
"2018","2015-01-07",16.67
"2019","2015-01-08",16.51
"2020","2015-01-09",16.4
"2021","2015-01-12",16.030001
"2022","2015-01-13",16.01
"2023","2015-01-14",15.53
"2024","2015-01-15",15.49
"2025","2015-01-16",16.110001
"2026","2015-01-20",15.98
"2027","2015-01-21",13.39
"2028","2015-01-22",13.52
"2029","2015-01-23",13.61
"2030","2015-01-26",13.45
"2031","2015-01-27",13.22
"2032","2015-01-28",13.04
"2033","2015-01-29",13.62
"2034","2015-01-30",12.52
"2035","2015-02-02",12.64
"2036","2015-02-03",13.15
"2037","2015-02-04",12.92
"2038","2015-02-05",12.98
"2039","2015-02-06",13.36
"2040","2015-02-09",13.17
"2041","2015-02-10",12.96
"2042","2015-02-11",12.98
"2043","2015-02-12",13.09
"2044","2015-02-13",13.13
"2045","2015-02-17",13.16
"2046","2015-02-18",13.31
"2047","2015-02-19",13.28
"2048","2015-02-20",12.83
"2049","2015-02-23",12.63
"2050","2015-02-24",12.95
"2051","2015-02-25",13
"2052","2015-02-26",12.58
"2053","2015-02-27",12.54
"2054","2015-03-02",12.59
"2055","2015-03-03",12.26
"2056","2015-03-04",12
"2057","2015-03-05",11.92
"2058","2015-03-06",11.52
"2059","2015-03-09",11.59
"2060","2015-03-10",11.1
"2061","2015-03-11",11.31
"2062","2015-03-12",11.55
"2063","2015-03-13",11.3
"2064","2015-03-16",10.96
"2065","2015-03-17",10.74
"2066","2015-03-18",11.13
"2067","2015-03-19",10.93
"2068","2015-03-20",11.12
"2069","2015-03-23",11.42
"2070","2015-03-24",11.22
"2071","2015-03-25",10.94
"2072","2015-03-26",10.78
"2073","2015-03-27",10.62
"2074","2015-03-30",10.35
"2075","2015-03-31",10.7
"2076","2015-04-01",10.68
"2077","2015-04-02",10.6
"2078","2015-04-06",10.85
"2079","2015-04-07",10.71
"2080","2015-04-08",10.64
"2081","2015-04-09",10.8
"2082","2015-04-10",10.73
"2083","2015-04-13",10.84
"2084","2015-04-14",11.07
"2085","2015-04-15",11.13
"2086","2015-04-16",10.69
"2087","2015-04-17",10.12
"2088","2015-04-20",10.01
"2089","2015-04-21",9.91
"2090","2015-04-22",9.83
"2091","2015-04-23",10.02
"2092","2015-04-24",11.1
"2093","2015-04-27",11.24
"2094","2015-04-28",11.38
"2095","2015-04-29",11.34
"2096","2015-04-30",11.02
"2097","2015-05-01",10.63
"2098","2015-05-04",10.67
"2099","2015-05-05",10.18
"2100","2015-05-06",10.33
"2101","2015-05-07",10.23
"2102","2015-05-08",10.18
"2103","2015-05-11",10.22
"2104","2015-05-12",10.21
"2105","2015-05-13",10.2
"2106","2015-05-14",10.25
"2107","2015-05-15",10.37
"2108","2015-05-18",10.47
"2109","2015-05-19",10.42
"2110","2015-05-20",10.53
"2111","2015-05-21",10.56
"2112","2015-05-22",10.33
"2113","2015-05-26",10.18
"2114","2015-05-27",10.42
"2115","2015-05-28",10.41
"2116","2015-05-29",10.21
"2117","2015-06-01",10.19
"2118","2015-06-02",10.36
"2119","2015-06-03",10.56
"2120","2015-06-04",10.23
"2121","2015-06-05",10.29
"2122","2015-06-08",10.13
"2123","2015-06-09",10.08
"2124","2015-06-10",10.06
"2125","2015-06-11",9.97
"2126","2015-06-12",9.84
"2127","2015-06-15",9.67
"2128","2015-06-16",9.74
"2129","2015-06-17",9.7
"2130","2015-06-18",9.82
"2131","2015-06-19",9.69
"2132","2015-06-22",9.62
"2133","2015-06-23",9.74
"2134","2015-06-24",9.62
"2135","2015-06-25",9.4
"2136","2015-06-26",9
"2137","2015-06-29",8.63
"2138","2015-06-30",8.77
"2139","2015-07-01",8.48
"2140","2015-07-02",8.24
"2141","2015-07-06",8.11
"2142","2015-07-07",8.05
"2143","2015-07-08",7.97
"2144","2015-07-09",8.02
"2145","2015-07-10",8.21
"2146","2015-07-13",8.27
"2147","2015-07-14",8.3
"2148","2015-07-15",8.49
"2149","2015-07-16",8.64
"2150","2015-07-17",8.79
"2151","2015-07-20",8.61
"2152","2015-07-21",8.5
"2153","2015-07-22",8.6
"2154","2015-07-23",9.44
"2155","2015-07-24",9.38
"2156","2015-07-27",9.73
"2157","2015-07-28",9.72
"2158","2015-07-29",9.55
"2159","2015-07-30",9.51
"2160","2015-07-31",9.41
"2161","2015-08-03",9.08
"2162","2015-08-04",9.14
"2163","2015-08-05",8.99
"2164","2015-08-06",9.02
"2165","2015-08-07",8.85
"2166","2015-08-10",8.77
"2167","2015-08-11",8.86
"2168","2015-08-12",8.88
"2169","2015-08-13",8.76
"2170","2015-08-14",8.57
"2171","2015-08-17",8.98
"2172","2015-08-18",8.7
"2173","2015-08-19",9
"2174","2015-08-20",8.79
"2175","2015-08-21",8.87
"2176","2015-08-24",8.72
"2177","2015-08-25",8.88
"2178","2015-08-26",8.94
"2179","2015-08-27",9.33
"2180","2015-08-28",9.43
"2181","2015-08-31",9.52
"2182","2015-09-01",8.98
"2183","2015-09-02",9.13
"2184","2015-09-03",9.14
"2185","2015-09-04",9.23
"2186","2015-09-08",9.15
"2187","2015-09-09",9.17
"2188","2015-09-10",9.2
"2189","2015-09-11",9.27
"2190","2015-09-14",9.21
"2191","2015-09-15",9.28
"2192","2015-09-16",9.29
"2193","2015-09-17",9.13
"2194","2015-09-18",9.32
"2195","2015-09-21",9.64
"2196","2015-09-22",9.3
"2197","2015-09-23",9.35
"2198","2015-09-24",9.82
"2199","2015-09-25",9.77
"2200","2015-09-28",9.84
"2201","2015-09-29",9.59
"2202","2015-09-30",9.08
"2203","2015-10-01",8.62
"2204","2015-10-02",8.86
"2205","2015-10-05",9.48
"2206","2015-10-06",9.5
"2207","2015-10-07",9.71
"2208","2015-10-08",9.73
"2209","2015-10-09",9.9
"2210","2015-10-12",9.64
"2211","2015-10-13",9.42
"2212","2015-10-14",9.29
"2213","2015-10-15",9.2
"2214","2015-10-16",9.15
"2215","2015-10-19",8.92
"2216","2015-10-20",9.06
"2217","2015-10-21",8.64
"2218","2015-10-22",8.79
"2219","2015-10-23",7.4
"2220","2015-10-26",7.23
"2221","2015-10-27",7.02
"2222","2015-10-28",6.96
"2223","2015-10-29",6.65
"2224","2015-10-30",6.66
"2225","2015-11-02",6.8
"2226","2015-11-03",6.91
"2227","2015-11-04",6.71
"2228","2015-11-05",6.71
"2229","2015-11-06",6.51
"2230","2015-11-09",6.4
"2231","2015-11-10",6.42
"2232","2015-11-11",6.3
"2233","2015-11-12",6.06
"2234","2015-11-13",5.98
"2235","2015-11-16",5.65
"2236","2015-11-17",5.26
"2237","2015-11-18",5.29
"2238","2015-11-19",5.26
"2239","2015-11-20",5.47
"2240","2015-11-23",5.26
"2241","2015-11-24",5.48
"2242","2015-11-25",5.67
"2243","2015-11-27",5.69
"2244","2015-11-30",5.91
"2245","2015-12-01",5.98
"2246","2015-12-02",6.07
"2247","2015-12-03",5.97
"2248","2015-12-04",5.99
"2249","2015-12-07",6.07
"2250","2015-12-08",6.17
"2251","2015-12-09",5.95
"2252","2015-12-10",6.24
"2253","2015-12-11",5.87
"2254","2015-12-14",5.45
"2255","2015-12-15",5.53
"2256","2015-12-16",5.61
"2257","2015-12-17",5.53
"2258","2015-12-18",4.42
"2259","2015-12-21",4.39
"2260","2015-12-22",3.96
"2261","2015-12-23",4.06
"2262","2015-12-24",4.12
"2263","2015-12-28",4.18
"2264","2015-12-29",4.33
"2265","2015-12-30",4.3
"2266","2015-12-31",4.29
"2267","2016-01-04",4.18
"2268","2016-01-05",3.93
"2269","2016-01-06",4.18
"2270","2016-01-07",3.77
"2271","2016-01-08",3.8
"2272","2016-01-11",3.6
"2273","2016-01-12",3.58
"2274","2016-01-13",3.49
"2275","2016-01-14",3.8
"2276","2016-01-15",3.67
"2277","2016-01-19",3.47
"2278","2016-01-20",3.66
"2279","2016-01-21",3.84
"2280","2016-01-22",3.8
"2281","2016-01-25",3.67
"2282","2016-01-26",3.85
"2283","2016-01-27",3.6
"2284","2016-01-28",3.62
"2285","2016-01-29",3.74
"2286","2016-02-01",3.73
"2287","2016-02-02",3.53
"2288","2016-02-03",3.52
"2289","2016-02-04",3.75
"2290","2016-02-05",3.62
"2291","2016-02-08",3.67
"2292","2016-02-09",3.63
"2293","2016-02-10",3.42
"2294","2016-02-11",3.41
"2295","2016-02-12",3.46
"2296","2016-02-16",3.72
"2297","2016-02-17",3.87
"2298","2016-02-18",3.81
"2299","2016-02-19",3.81
"2300","2016-02-22",3.86
"2301","2016-02-23",3.76
"2302","2016-02-24",3.81
"2303","2016-02-25",3.78
"2304","2016-02-26",2.98
"2305","2016-02-29",3.16
"2306","2016-03-01",3.12
"2307","2016-03-02",3.16
"2308","2016-03-03",3.3
"2309","2016-03-04",3.34
"2310","2016-03-07",3.55
"2311","2016-03-08",3.54
"2312","2016-03-09",3.6
"2313","2016-03-10",3.48
"2314","2016-03-11",3.53
"2315","2016-03-14",3.71
"2316","2016-03-15",3.68
"2317","2016-03-16",3.72
"2318","2016-03-17",3.8
"2319","2016-03-18",3.83
"2320","2016-03-21",4.13
"2321","2016-03-22",3.95
"2322","2016-03-23",3.76
"2323","2016-03-24",3.69
"2324","2016-03-28",3.8
"2325","2016-03-29",3.94
"2326","2016-03-30",3.91
"2327","2016-03-31",3.79
"2328","2016-04-01",3.95
"2329","2016-04-04",3.99
"2330","2016-04-05",3.93
"2331","2016-04-06",4.04
"2332","2016-04-07",4.01
"2333","2016-04-08",3.97
"2334","2016-04-11",3.88
"2335","2016-04-12",3.97
"2336","2016-04-13",3.93
"2337","2016-04-14",4.01
"2338","2016-04-15",4.03
"2339","2016-04-18",4.1
"2340","2016-04-19",4.08
"2341","2016-04-20",4.18
"2342","2016-04-21",4.31
"2343","2016-04-22",4.35
"2344","2016-04-25",4.23
"2345","2016-04-26",4.55
"2346","2016-04-27",4.43
"2347","2016-04-28",4.6
"2348","2016-04-29",4.82
"2349","2016-05-02",4.73
"2350","2016-05-03",4.61
"2351","2016-05-04",4.61
"2352","2016-05-05",4.57
"2353","2016-05-06",4.63
"2354","2016-05-09",4.59
"2355","2016-05-10",4.62
"2356","2016-05-11",4.7
"2357","2016-05-12",4.63
"2358","2016-05-13",4.59
"2359","2016-05-16",4.7
"2360","2016-05-17",4.72
"2361","2016-05-18",4.66
"2362","2016-05-19",4.64
"2363","2016-05-20",4.98
"2364","2016-05-23",5.08
"2365","2016-05-24",5.21
"2366","2016-05-25",5.35
"2367","2016-05-26",5.32
"2368","2016-05-27",5.23
"2369","2016-05-31",5.16
"2370","2016-06-01",5.22
"2371","2016-06-02",5.37
"2372","2016-06-03",5.12
"2373","2016-06-06",5.2
"2374","2016-06-07",4.95
"2375","2016-06-08",5.14
"2376","2016-06-09",4.97
"2377","2016-06-10",5.09
"2378","2016-06-13",4.94
"2379","2016-06-14",4.96
"2380","2016-06-15",4.77
"2381","2016-06-16",4.63
"2382","2016-06-17",4.8
"2383","2016-06-20",4.85
"2384","2016-06-21",4.67
"2385","2016-06-22",4.53
"2386","2016-06-23",4.77
"2387","2016-06-24",4.55
"2388","2016-06-27",4.21
"2389","2016-06-28",4.13
"2390","2016-06-29",4.34
"2391","2016-06-30",4.4
"2392","2016-07-01",4.36
"2393","2016-07-05",4.25
"2394","2016-07-06",4.29
"2395","2016-07-07",4.32
"2396","2016-07-08",4.43
"2397","2016-07-11",4.5
"2398","2016-07-12",4.6
"2399","2016-07-13",4.55
"2400","2016-07-14",4.61
"2401","2016-07-15",4.63
"2402","2016-07-18",4.61
"2403","2016-07-19",4.61
"2404","2016-07-20",4.71
"2405","2016-07-21",4.62
"2406","2016-07-22",4.79
"2407","2016-07-25",4.63
"2408","2016-07-26",4.77
"2409","2016-07-27",5.03
"2410","2016-07-28",5.09
"2411","2016-07-29",5.41
"2412","2016-08-01",5.75
"2413","2016-08-02",5.91
"2414","2016-08-03",5.9
"2415","2016-08-04",5.65
"2416","2016-08-05",5.84
"2417","2016-08-08",5.99
"2418","2016-08-09",6.25
"2419","2016-08-10",6.27
"2420","2016-08-11",6.27
"2421","2016-08-12",6.27
"2422","2016-08-15",6.28
"2423","2016-08-16",6.32
"2424","2016-08-17",6.22
"2425","2016-08-18",6.09
"2426","2016-08-19",6.21
"2427","2016-08-22",6.27
"2428","2016-08-23",6.04
"2429","2016-08-24",6.1
"2430","2016-08-25",6.06
"2431","2016-08-26",5.87
"2432","2016-08-29",5.93
"2433","2016-08-30",5.92
"2434","2016-08-31",5.98
"2435","2016-09-01",6.82
"2436","2016-09-02",7
"2437","2016-09-06",6.87
"2438","2016-09-07",6.86
"2439","2016-09-08",6.65
"2440","2016-09-09",6.47
"2441","2016-09-12",6.44
"2442","2016-09-13",6.23
"2443","2016-09-14",6.07
"2444","2016-09-15",6.56
"2445","2016-09-16",6.53
"2446","2016-09-19",6.36
"2447","2016-09-20",6.39
"2448","2016-09-21",6.4
"2449","2016-09-22",6.46
"2450","2016-09-23",6.33
"2451","2016-09-26",6.37
"2452","2016-09-27",6.38
"2453","2016-09-28",6.54
"2454","2016-09-29",6.31
"2455","2016-09-30",6.52
"2456","2016-10-03",6.42
"2457","2016-10-04",6.36
"2458","2016-10-05",6.37
"2459","2016-10-06",6.26
"2460","2016-10-07",6.09
"2461","2016-10-10",6.13
"2462","2016-10-11",5.95
"2463","2016-10-12",6
"2464","2016-10-13",5.95
"2465","2016-10-14",5.74
"2466","2016-10-17",6
"2467","2016-10-18",6.1
"2468","2016-10-19",6.1
"2469","2016-10-20",6.1
"2470","2016-10-21",6.15
"2471","2016-10-24",5.9
"2472","2016-10-25",6.15
"2473","2016-10-26",5.95
"2474","2016-10-27",6.25
"2475","2016-10-28",6.05
"2476","2016-10-31",5.85
"2477","2016-11-01",5.8
"2478","2016-11-02",5.8
"2479","2016-11-03",5.6
"2480","2016-11-04",5.7
"2481","2016-11-07",5.75
"2482","2016-11-08",5.8
"2483","2016-11-09",5.95
"2484","2016-11-10",5.9
"2485","2016-11-11",5.95
"2486","2016-11-14",5.75
"2487","2016-11-15",6.05
"2488","2016-11-16",6.4
"2489","2016-11-17",6.5
"2490","2016-11-18",6.8
"2491","2016-11-21",7.18
"2492","2016-11-22",7.4
"2493","2016-11-23",7.4
"2494","2016-11-25",7.4
"2495","2016-11-28",7.05
"2496","2016-11-29",7.15
"2497","2016-11-30",6.9
"2498","2016-12-01",6.8
"2499","2016-12-02",7.05
"2500","2016-12-05",7
"2501","2016-12-06",7.3
"2502","2016-12-07",7.2
"2503","2016-12-08",7.3
"2504","2016-12-09",7.55
"2505","2016-12-12",7.1
"2506","2016-12-13",7.05
"2507","2016-12-14",7.15
"2508","2016-12-15",7.2
"2509","2016-12-16",7.25
"2510","2016-12-19",7.1
"2511","2016-12-20",7.45
"2512","2016-12-21",7.1
"2513","2016-12-22",6.75
"2514","2016-12-23",6.8
"2515","2016-12-27",6.5
"2516","2016-12-28",6.4
"2517","2016-12-29",6.4
"2518","2016-12-30",6.5
"2519","2017-01-03",6.75
"2520","2017-01-04",6.95
"2521","2017-01-05",7.1
"2522","2017-01-06",6.7
"2523","2017-01-09",6.35
"2524","2017-01-10",6.4
"2525","2017-01-11",6.35
"2526","2017-01-12",6.2
"2527","2017-01-13",6.2
"2528","2017-01-17",5.9
"2529","2017-01-18",6.15
"2530","2017-01-19",5.8
"2531","2017-01-20",5.85
"2532","2017-01-23",5.7
"2533","2017-01-24",5.9
"2534","2017-01-25",6
"2535","2017-01-26",5.8
"2536","2017-01-27",5.8
"2537","2017-01-30",5.95
"2538","2017-01-31",5.85
"2539","2017-02-01",5.9
"2540","2017-02-02",5.85
"2541","2017-02-03",5.9
"2542","2017-02-06",5.75
"2543","2017-02-07",5.85
"2544","2017-02-08",5.7
"2545","2017-02-09",5.65
"2546","2017-02-10",5.85
"2547","2017-02-13",5.8
"2548","2017-02-14",5.9
"2549","2017-02-15",5.95
"2550","2017-02-16",5.8
"2551","2017-02-17",5.9
"2552","2017-02-21",5.8
"2553","2017-02-22",5.75
"2554","2017-02-23",5.7
"2555","2017-02-24",5.8
"2556","2017-02-27",5.9
"2557","2017-02-28",5.85
"2558","2017-03-01",6.2
"2559","2017-03-02",5.9
"2560","2017-03-03",6
"2561","2017-03-06",5.75
"2562","2017-03-07",5.8
"2563","2017-03-08",5.75
"2564","2017-03-09",5.75
"2565","2017-03-10",5.2
"2566","2017-03-13",5.15
"2567","2017-03-14",5.1
"2568","2017-03-15",5.4
"2569","2017-03-16",5.7
"2570","2017-03-17",5.5
"2571","2017-03-20",5.4
"2572","2017-03-21",5.25
"2573","2017-03-22",5.15
"2574","2017-03-23",5.25
"2575","2017-03-24",5.45
"2576","2017-03-27",5.45
"2577","2017-03-28",5.6
"2578","2017-03-29",5.6
"2579","2017-03-30",5.55
"2580","2017-03-31",5.75
"2581","2017-04-03",5.7
"2582","2017-04-04",5.65
"2583","2017-04-05",5.45
"2584","2017-04-06",5.4
"2585","2017-04-07",5.55
"2586","2017-04-10",5.4
"2587","2017-04-11",5.45
"2588","2017-04-12",5.2
"2589","2017-04-13",5.1
"2590","2017-04-17",5.05
"2591","2017-04-18",5.15
"2592","2017-04-19",5.2
"2593","2017-04-20",5.2
"2594","2017-04-21",5.2
"2595","2017-04-24",5.15
"2596","2017-04-25",5.2
"2597","2017-04-26",5.25
"2598","2017-04-27",5.3
"2599","2017-04-28",5.45
"2600","2017-05-01",5.35
"2601","2017-05-02",5.2
"2602","2017-05-03",5.1
"2603","2017-05-04",4.95
"2604","2017-05-05",4.85
"2605","2017-05-08",5.05
"2606","2017-05-09",4.9
"2607","2017-05-10",5.15
"2608","2017-05-11",5
"2609","2017-05-12",4.75
"2610","2017-05-15",4.55
"2611","2017-05-16",4.7
"2612","2017-05-17",4.5
"2613","2017-05-18",4.55
"2614","2017-05-19",4.5
"2615","2017-05-22",4.55
"2616","2017-05-23",4.4
"2617","2017-05-24",4.4
"2618","2017-05-25",4.4
"2619","2017-05-26",4.25
"2620","2017-05-30",4
"2621","2017-05-31",3.95
"2622","2017-06-01",4
"2623","2017-06-02",3.95
"2624","2017-06-05",3.9
"2625","2017-06-06",4.1
"2626","2017-06-07",4.1
"2627","2017-06-08",4
"2628","2017-06-09",4.2
"2629","2017-06-12",3.95
"2630","2017-06-13",4
"2631","2017-06-14",3.85
"2632","2017-06-15",3.8
"2633","2017-06-16",3.8
"2634","2017-06-19",4
"2635","2017-06-20",3.95
"2636","2017-06-21",3.9
"2637","2017-06-22",4.05
"2638","2017-06-23",4.1
"2639","2017-06-26",4.15
"2640","2017-06-27",4.4
"2641","2017-06-28",4.5
"2642","2017-06-29",4.3
"2643","2017-06-30",4.1
"2644","2017-07-03",4.15
"2645","2017-07-05",4.1
"2646","2017-07-06",3.9
"2647","2017-07-07",4
"2648","2017-07-10",3.9
"2649","2017-07-11",3.9
"2650","2017-07-12",3.95
"2651","2017-07-13",4
"2652","2017-07-14",4
"2653","2017-07-17",3.95
"2654","2017-07-18",4
"2655","2017-07-19",4.15
"2656","2017-07-20",4.05
"2657","2017-07-21",4.05
"2658","2017-07-24",3.95
"2659","2017-07-25",3.95
"2660","2017-07-26",4
"2661","2017-07-27",4.15
"2662","2017-07-28",3.6
"2663","2017-07-31",3.45
"2664","2017-08-01",3.4
"2665","2017-08-02",3.25
"2666","2017-08-03",3.45
"2667","2017-08-04",3.5
"2668","2017-08-07",3.35
"2669","2017-08-08",3.25
"2670","2017-08-09",3.1
"2671","2017-08-10",3.05
"2672","2017-08-11",3
"2673","2017-08-14",3.05
"2674","2017-08-15",2.95
"2675","2017-08-16",2.9
"2676","2017-08-17",2.9
"2677","2017-08-18",2.95
"2678","2017-08-21",3
"2679","2017-08-22",3.05
"2680","2017-08-23",3.1
"2681","2017-08-24",3.45
"2682","2017-08-25",3.3
"2683","2017-08-28",3.2
"2684","2017-08-29",3.4
"2685","2017-08-30",3.35
"2686","2017-08-31",3.25
"2687","2017-09-01",3.4
"2688","2017-09-05",3.35
"2689","2017-09-06",3.45
"2690","2017-09-07",3.4
"2691","2017-09-08",3.75
"2692","2017-09-11",3.85
"2693","2017-09-12",4
"2694","2017-09-13",3.85
"2695","2017-09-14",4.05
"2696","2017-09-15",4.05
"2697","2017-09-18",4.05
"2698","2017-09-19",4.45
"2699","2017-09-20",4.45
"2700","2017-09-21",5.05
"2701","2017-09-22",4.95
"2702","2017-09-25",4.85
"2703","2017-09-26",5.05
"2704","2017-09-27",4.65
"2705","2017-09-28",4.1
"2706","2017-09-29",4.55
"2707","2017-10-02",4.65
"2708","2017-10-03",4.65
"2709","2017-10-04",4.3
"2710","2017-10-05",4.22
"2711","2017-10-06",4.05
"2712","2017-10-09",4.1
"2713","2017-10-10",4.3
"2714","2017-10-11",4.35
"2715","2017-10-12",4.2
"2716","2017-10-13",4.2
"2717","2017-10-16",3.95
"2718","2017-10-17",3.9
"2719","2017-10-18",4.15
"2720","2017-10-19",4.1
"2721","2017-10-20",4.2
"2722","2017-10-23",4.2
"2723","2017-10-24",4.2
"2724","2017-10-25",4.1
"2725","2017-10-26",4.25
"2726","2017-10-27",4.35
"2727","2017-10-30",4.5
"2728","2017-10-31",4.5
"2729","2017-11-01",4.47
"2730","2017-11-02",4.45
"2731","2017-11-03",4.45
"2732","2017-11-06",4.45
"2733","2017-11-07",4.2
"2734","2017-11-08",4.15
"2735","2017-11-09",4
"2736","2017-11-10",4
"2737","2017-11-13",3.95
"2738","2017-11-14",4.1
"2739","2017-11-15",4.15
"2740","2017-11-16",4.2
"2741","2017-11-17",4.2
"2742","2017-11-20",4.15
"2743","2017-11-21",4.15
"2744","2017-11-22",4.3
"2745","2017-11-24",4.3
"2746","2017-11-27",4.2
"2747","2017-11-28",4.35
"2748","2017-11-29",4.25
"2749","2017-11-30",4.2
"2750","2017-12-01",4.25
"2751","2017-12-04",4.25
"2752","2017-12-05",4.15
"2753","2017-12-06",4.1
"2754","2017-12-07",4.15
"2755","2017-12-08",4.15
"2756","2017-12-11",4.3
"2757","2017-12-12",4.3
"2758","2017-12-13",4.3
"2759","2017-12-14",4.3
"2760","2017-12-15",4.25
"2761","2017-12-18",4.35
"2762","2017-12-19",4.3
"2763","2017-12-20",4.3
"2764","2017-12-21",4.28
"2765","2017-12-22",4.3
"2766","2017-12-26",4.25
"2767","2017-12-27",4.2
"2768","2017-12-28",4.18
"2769","2017-12-29",4.05
"2770","2018-01-02",4
"2771","2018-01-03",3.83
"2772","2018-01-04",3.95
"2773","2018-01-05",3.85
"2774","2018-01-08",3.95
"2775","2018-01-09",3.83
"2776","2018-01-10",3.8
"2777","2018-01-11",3.8
"2778","2018-01-12",3.75
"2779","2018-01-16",3.75
"2780","2018-01-17",3.75
"2781","2018-01-18",3.75
"2782","2018-01-19",3.8
"2783","2018-01-22",3.9
"2784","2018-01-23",3.95
"2785","2018-01-24",3.95
"2786","2018-01-25",3.95
"2787","2018-01-26",4.05
"2788","2018-01-29",3.95
"2789","2018-01-30",3.88
"2790","2018-01-31",3.65
"2791","2018-02-01",3.7
"2792","2018-02-02",3.65
"2793","2018-02-05",3.5
"2794","2018-02-06",3.5
"2795","2018-02-07",3.45
"2796","2018-02-08",3.5
"2797","2018-02-09",3.55
"2798","2018-02-12",3.6
"2799","2018-02-13",3.6
"2800","2018-02-14",3.55
"2801","2018-02-15",3.65
"2802","2018-02-16",3.55
"2803","2018-02-20",3.55
"2804","2018-02-21",3.55
"2805","2018-02-22",3.5
"2806","2018-02-23",3.48
"2807","2018-02-26",3.55
"2808","2018-02-27",3.55
"2809","2018-02-28",3.45
"2810","2018-03-01",3.45
"2811","2018-03-02",3.55
"2812","2018-03-05",3.55
"2813","2018-03-06",3.65
"2814","2018-03-07",3.7
"2815","2018-03-08",3.65
"2816","2018-03-09",3.6
"2817","2018-03-12",3.7
"2818","2018-03-13",3.7
"2819","2018-03-14",3.6
"2820","2018-03-15",3.7
"2821","2018-03-16",3.85
"2822","2018-03-19",3.7
"2823","2018-03-20",3.55
"2824","2018-03-21",3.6
"2825","2018-03-22",3.5
"2826","2018-03-23",3.45
"2827","2018-03-26",3.4
"2828","2018-03-27",3.35
"2829","2018-03-28",3.35
"2830","2018-03-29",3.5
"2831","2018-04-02",3.4
"2832","2018-04-03",3.35
"2833","2018-04-04",3.4
"2834","2018-04-05",3.55
"2835","2018-04-06",3.5
