"","date","BSBR"
"1935","2017-06-14",7.53
"1936","2017-06-15",7.43
"1937","2017-06-16",7.47
"1938","2017-06-19",7.55
"1939","2017-06-20",7.4
"1940","2017-06-21",7.38
"1941","2017-06-22",7.42
"1942","2017-06-23",7.38
"1943","2017-06-26",7.6
"1944","2017-06-27",7.46
"1945","2017-06-28",7.45
"1946","2017-06-29",7.46
"1947","2017-06-30",7.53
"1948","2017-07-03",7.6
"1949","2017-07-05",7.67
"1950","2017-07-06",7.57
"1951","2017-07-07",7.72
"1952","2017-07-10",7.79
"1953","2017-07-11",7.93
"1954","2017-07-12",8.27
"1955","2017-07-13",8.27
"1956","2017-07-14",8.34
"1957","2017-07-17",8.35
"1958","2017-07-18",8.44
"1959","2017-07-19",8.24
"1960","2017-07-20",8.25
"1961","2017-07-21",8.18
"1962","2017-07-24",7.94
"1963","2017-07-25",8.01
"1964","2017-07-26",8.24
"1965","2017-07-27",8.18
"1966","2017-07-28",8.11
"1967","2017-07-31",8.13
"1968","2017-08-01",8.22
"1969","2017-08-02",8.4
"1970","2017-08-03",8.33
"1971","2017-08-04",8.29
"1972","2017-08-07",8.45
"1973","2017-08-08",8.63
"1974","2017-08-09",8.5
"1975","2017-08-10",8.32
"1976","2017-08-11",8.54
"1977","2017-08-14",8.62
"1978","2017-08-15",8.65
"1979","2017-08-16",8.74
"1980","2017-08-17",8.42
"1981","2017-08-18",8.63
"1982","2017-08-21",8.56
"1983","2017-08-22",8.7
"1984","2017-08-23",8.83
"1985","2017-08-24",8.91
"1986","2017-08-25",8.84
"1987","2017-08-28",8.83
"1988","2017-08-29",8.83
"1989","2017-08-30",8.85
"1990","2017-08-31",8.81
"1991","2017-09-01",8.95
"1992","2017-09-05",8.98
"1993","2017-09-06",9.31
"1994","2017-09-07",9.26
"1995","2017-09-08",9.11
"1996","2017-09-11",9.34
"1997","2017-09-12",9.18
"1998","2017-09-13",9.19
"1999","2017-09-14",8.96
"2000","2017-09-15",9.15
"2001","2017-09-18",9.08
"2002","2017-09-19",9.05
"2003","2017-09-20",8.99
"2004","2017-09-21",8.93
"2005","2017-09-22",9.14
"2006","2017-09-25",8.92
"2007","2017-09-26",8.78
"2008","2017-09-27",8.66
"2009","2017-09-28",8.6
"2010","2017-09-29",8.74
"2011","2017-10-02",8.75
"2012","2017-10-03",9.02
"2013","2017-10-04",8.87
"2014","2017-10-05",9.05
"2015","2017-10-06",9.08
"2016","2017-10-09",9.17
"2017","2017-10-10",9.48
"2018","2017-10-11",9.36
"2019","2017-10-12",9.31
"2020","2017-10-13",9.49
"2021","2017-10-16",9.76
"2022","2017-10-17",9.62
"2023","2017-10-18",9.55
"2024","2017-10-19",9.46
"2025","2017-10-20",9.34
"2026","2017-10-23",9.24
"2027","2017-10-24",9.32
"2028","2017-10-25",9.5
"2029","2017-10-26",8.99
"2030","2017-10-27",9.18
"2031","2017-10-30",8.94
"2032","2017-10-31",8.69
"2033","2017-11-01",8.86
"2034","2017-11-02",8.87
"2035","2017-11-03",8.8
"2036","2017-11-06",9.03
"2037","2017-11-07",8.83
"2038","2017-11-08",9.2
"2039","2017-11-09",9
"2040","2017-11-10",8.89
"2041","2017-11-13",8.88
"2042","2017-11-14",8.53
"2043","2017-11-15",8.66
"2044","2017-11-16",9.04
"2045","2017-11-17",9.2
"2046","2017-11-20",9.25
"2047","2017-11-21",9.32
"2048","2017-11-22",9.39
"2049","2017-11-24",9.35
"2050","2017-11-27",9.32
"2051","2017-11-28",9.25
"2052","2017-11-29",9.03
"2053","2017-11-30",8.75
"2054","2017-12-01",8.89
"2055","2017-12-04",9.27
"2056","2017-12-05",9.33
"2057","2017-12-06",9.5
"2058","2017-12-07",9.49
"2059","2017-12-08",9.64
"2060","2017-12-11",9.65
"2061","2017-12-12",9.91
"2062","2017-12-13",9.53
"2063","2017-12-14",9.44
"2064","2017-12-15",9.53
"2065","2017-12-18",9.55
"2066","2017-12-19",9.41
"2067","2017-12-20",9.39
"2068","2017-12-21",9.63
"2069","2017-12-22",9.46
"2070","2017-12-26",9.6
"2071","2017-12-27",9.55
"2072","2017-12-28",9.53
"2073","2017-12-29",9.67
"2074","2018-01-02",9.99
"2075","2018-01-03",10.01
"2076","2018-01-04",10.12
"2077","2018-01-05",10.21
"2078","2018-01-08",9.93
"2079","2018-01-09",9.89
"2080","2018-01-10",9.89
"2081","2018-01-11",10.08
"2082","2018-01-12",10.07
"2083","2018-01-16",10.02
"2084","2018-01-17",10.13
"2085","2018-01-18",10.06
"2086","2018-01-19",10.24
"2087","2018-01-22",10.5
"2088","2018-01-23",10.35
"2089","2018-01-24",11.07
"2090","2018-01-25",11.19
"2091","2018-01-26",11.58
"2092","2018-01-29",11.17
"2093","2018-01-30",11.14
"2094","2018-01-31",11.26
"2095","2018-02-01",11.52
"2096","2018-02-02",11.16
"2097","2018-02-05",10.72
"2098","2018-02-06",11.18
"2099","2018-02-07",10.74
"2100","2018-02-08",10.49
"2101","2018-02-09",10.64
"2102","2018-02-12",10.64
"2103","2018-02-13",10.78
"2104","2018-02-14",11.13
"2105","2018-02-15",11.22
"2106","2018-02-16",11.23
"2107","2018-02-20",11.07
"2108","2018-02-21",11.19
"2109","2018-02-22",11.35
"2110","2018-02-23",11.62
"2111","2018-02-26",11.83
"2112","2018-02-27",11.56
"2113","2018-02-28",11.28
"2114","2018-03-01",11.22
"2115","2018-03-02",11.19
"2116","2018-03-05",11.34
"2117","2018-03-06",11.31
"2118","2018-03-07",11.2
"2119","2018-03-08",11.08
"2120","2018-03-09",11.22
"2121","2018-03-12",11.36
"2122","2018-03-13",11.24
"2123","2018-03-14",11.32
"2124","2018-03-15",11.25
"2125","2018-03-16",11.39
"2126","2018-03-19",11.32
"2127","2018-03-20",11.34
"2128","2018-03-21",11.39
"2129","2018-03-22",11.15
"2130","2018-03-23",11.09
"2131","2018-03-26",11.29
"2132","2018-03-27",11.25
"2133","2018-03-28",11.43
"2134","2018-03-29",12.02
"2135","2018-04-02",11.91
"2136","2018-04-03",11.85
"2137","2018-04-04",11.8
"2138","2018-04-05",11.87
"2139","2018-04-06",11.47
"2140","2018-04-09",11.18
"2141","2018-04-10",11.21
"2142","2018-04-11",11.47
"2143","2018-04-12",11.57
"2144","2018-04-13",11.32
"2145","2018-04-16",10.89
"2146","2018-04-17",11.1
"2147","2018-04-18",11.55
"2148","2018-04-19",11.59
"2149","2018-04-20",11.34
"2150","2018-04-23",11.3
"2151","2018-04-24",11.31
"2152","2018-04-25",10.89
"2153","2018-04-26",10.9
"2154","2018-04-27",11.02
"2155","2018-04-30",10.84
"2156","2018-05-01",10.77
"2157","2018-05-02",10.4
"2158","2018-05-03",10.24
"2159","2018-05-04",10.26
"2160","2018-05-07",10.13
"2161","2018-05-08",9.94
"2162","2018-05-09",9.9
"2163","2018-05-10",10.38
"2164","2018-05-11",10.12
"2165","2018-05-14",9.95
"2166","2018-05-15",9.77
"2167","2018-05-16",9.99
"2168","2018-05-17",9.62
"2169","2018-05-18",9.42
"2170","2018-05-21",9.44
"2171","2018-05-22",9.67
"2172","2018-05-23",9.65
"2173","2018-05-24",9.53
"2174","2018-05-25",9.36
"2175","2018-05-29",8.9
"2176","2018-05-30",8.96
"2177","2018-05-31",8.95
"2178","2018-06-01",9.25
"2179","2018-06-04",9.47
"2180","2018-06-05",9.18
"2181","2018-06-06",8.72
"2182","2018-06-07",8.09
"2183","2018-06-08",8.49
"2184","2018-06-11",8.23
"2185","2018-06-12",8.21
"2186","2018-06-13",8.14
"2187","2018-06-14",7.71
"2188","2018-06-15",7.76
"2189","2018-06-18",7.69
"2190","2018-06-19",8.09
"2191","2018-06-20",8.07
"2192","2018-06-21",7.78
"2193","2018-06-22",7.92
"2194","2018-06-25",7.7
"2195","2018-06-26",7.55
"2196","2018-06-27",7.25
"2197","2018-06-28",7.46
"2198","2018-06-29",7.5
"2199","2018-07-02",7.38
"2200","2018-07-03",7.59
"2201","2018-07-05",7.47
"2202","2018-07-06",7.64
"2203","2018-07-09",7.71
"2204","2018-07-10",7.76
"2205","2018-07-11",7.67
"2206","2018-07-12",8.04
"2207","2018-07-13",8.13
"2208","2018-07-16",8.11
"2209","2018-07-17",8.42
"2210","2018-07-18",8.43
"2211","2018-07-19",8.36
"2212","2018-07-20",8.92
"2213","2018-07-23",8.76
"2214","2018-07-24",8.96
"2215","2018-07-25",9.62
"2216","2018-07-26",9.35
"2217","2018-07-27",9.61
"2218","2018-07-30",9.82
"2219","2018-07-31",9.66
"2220","2018-08-01",9.64
"2221","2018-08-02",9.66
"2222","2018-08-03",10.19
"2223","2018-08-06",10.05
"2224","2018-08-07",9.79
"2225","2018-08-08",9.72
"2226","2018-08-09",9.68
"2227","2018-08-10",9.15
"2228","2018-08-13",9.12
"2229","2018-08-14",9.25
"2230","2018-08-15",9.09
"2231","2018-08-16",9.02
"2232","2018-08-17",8.82
"2233","2018-08-20",8.75
"2234","2018-08-21",8.4
"2235","2018-08-22",8.67
"2236","2018-08-23",8.22
"2237","2018-08-24",8.27
"2238","2018-08-27",8.46
"2239","2018-08-28",8.29
"2240","2018-08-29",8.57
"2241","2018-08-30",8.25
"2242","2018-08-31",8.48
"2243","2018-09-04",7.99
"2244","2018-09-05",8.08
"2245","2018-09-06",8.29
"2246","2018-09-07",8.48
"2247","2018-09-10",8.37
"2248","2018-09-11",7.9
"2249","2018-09-12",8.07
"2250","2018-09-13",8
"2251","2018-09-14",8.14
"2252","2018-09-17",8.43
"2253","2018-09-18",8.64
"2254","2018-09-19",8.56
"2255","2018-09-20",8.72
"2256","2018-09-21",9.03
"2257","2018-09-24",8.7
"2258","2018-09-25",8.72
"2259","2018-09-26",8.82
"2260","2018-09-27",9.08
"2261","2018-09-28",8.81
"2262","2018-10-01",8.72
"2263","2018-10-02",9.51
"2264","2018-10-03",10.15
"2265","2018-10-04",10.16
"2266","2018-10-05",10.22
"2267","2018-10-08",11.07
"2268","2018-10-09",11.23
"2269","2018-10-10",10.55
"2270","2018-10-11",10.39
"2271","2018-10-12",10.74
"2272","2018-10-15",10.61
"2273","2018-10-16",10.94
"2274","2018-10-17",11.16
"2275","2018-10-18",10.77
"2276","2018-10-19",10.8
"2277","2018-10-22",11.1
"2278","2018-10-23",11.21
"2279","2018-10-24",10.75
"2280","2018-10-25",11.35
"2281","2018-10-26",11.81
"2282","2018-10-29",11.46
"2283","2018-10-30",12.06
"2284","2018-10-31",11.33
"2285","2018-11-01",11.35
"2286","2018-11-02",11.57
"2287","2018-11-05",11.13
"2288","2018-11-06",11.13
"2289","2018-11-07",11.1
"2290","2018-11-08",10.93
"2291","2018-11-09",11.22
"2292","2018-11-12",11.17
"2293","2018-11-13",10.92
"2294","2018-11-14",11.01
"2295","2018-11-15",11.35
"2296","2018-11-16",11.44
"2297","2018-11-19",11.33
"2298","2018-11-20",11.05
"2299","2018-11-21",11.14
"2300","2018-11-23",11.09
"2301","2018-11-26",10.39
"2302","2018-11-27",10.9
"2303","2018-11-28",11.24
"2304","2018-11-29",11.38
"2305","2018-11-30",11.2
"2306","2018-12-03",11.28
"2307","2018-12-04",11.04
"2308","2018-12-06",11.29
"2309","2018-12-07",11.17
"2310","2018-12-10",10.86
"2311","2018-12-11",10.79
"2312","2018-12-12",11.07
"2313","2018-12-13",11.26
"2314","2018-12-14",11.25
"2315","2018-12-17",10.99
"2316","2018-12-18",11.3
"2317","2018-12-19",11.1
"2318","2018-12-20",11.11
"2319","2018-12-21",10.79
"2320","2018-12-24",10.75
"2321","2018-12-26",10.87
"2322","2018-12-27",10.94
"2323","2018-12-28",11.01
"2324","2018-12-31",11.13
"2325","2019-01-02",12.16
"2326","2019-01-03",12.39
"2327","2019-01-04",12.8
"2328","2019-01-07",12.75
"2329","2019-01-08",12.55
"2330","2019-01-09",12.74
"2331","2019-01-10",12.78
"2332","2019-01-11",12.77
"2333","2019-01-14",13.02
"2334","2019-01-15",12.6
"2335","2019-01-16",12.55
"2336","2019-01-17",12.62
"2337","2019-01-18",12.87
"2338","2019-01-22",12.63
"2339","2019-01-23",13.25
"2340","2019-01-24",13.14
"2341","2019-01-25",13.2
"2342","2019-01-28",13.17
"2343","2019-01-29",13.2
"2344","2019-01-30",13.05
"2345","2019-01-31",13.3
"2346","2019-02-01",13.3
"2347","2019-02-04",13.7
"2348","2019-02-05",13.56
"2349","2019-02-06",12.88
"2350","2019-02-07",12.87
"2351","2019-02-08",13.1
"2352","2019-02-11",12.87
"2353","2019-02-12",13.18
"2354","2019-02-13",12.78
"2355","2019-02-14",13.17
"2356","2019-02-15",13.26
"2357","2019-02-19",13.28
"2358","2019-02-20",12.99
"2359","2019-02-21",12.92
"2360","2019-02-22",12.93
"2361","2019-02-25",12.7
"2362","2019-02-26",12.65
"2363","2019-02-27",12.49
"2364","2019-02-28",11.98
"2365","2019-03-01",11.75
"2366","2019-03-04",11.78
"2367","2019-03-05",11.79
"2368","2019-03-06",11.39
"2369","2019-03-07",11.37
"2370","2019-03-08",11.5
"2371","2019-03-11",11.94
"2372","2019-03-12",11.97
"2373","2019-03-13",12.36
"2374","2019-03-14",12.13
"2375","2019-03-15",12.09
"2376","2019-03-18",12.33
"2377","2019-03-19",12.2
"2378","2019-03-20",12.08
"2379","2019-03-21",11.71
"2380","2019-03-22",11.07
"2381","2019-03-25",11.3
"2382","2019-03-26",11.42
"2383","2019-03-27",10.58
"2384","2019-03-28",11.08
"2385","2019-03-29",11.23
"2386","2019-04-01",11.52
"2387","2019-04-02",11.45
"2388","2019-04-03",11.3
"2389","2019-04-04",11.62
"2390","2019-04-05",11.83
"2391","2019-04-08",11.79
"2392","2019-04-09",11.64
"2393","2019-04-10",11.76
"2394","2019-04-11",11.52
"2395","2019-04-12",11.45
"2396","2019-04-15",11.5
"2397","2019-04-16",11.66
"2398","2019-04-17",11.19
"2399","2019-04-18",11.45
"2400","2019-04-22",11.57
"2401","2019-04-23",11.71
"2402","2019-04-24",11.38
"2403","2019-04-25",11.47
"2404","2019-04-26",11.61
"2405","2019-04-29",11.6
"2406","2019-04-30",11.45
"2407","2019-05-01",11.33
"2408","2019-05-02",11.37
"2409","2019-05-03",11.46
"2410","2019-05-06",11.12
"2411","2019-05-07",10.98
"2412","2019-05-08",11.33
"2413","2019-05-09",11.09
"2414","2019-05-10",11.05
"2415","2019-05-13",10.58
"2416","2019-05-14",10.92
"2417","2019-05-15",10.72
"2418","2019-05-16",10.4
"2419","2019-05-17",10.11
"2420","2019-05-20",10.39
"2421","2019-05-21",10.91
"2422","2019-05-22",10.79
"2423","2019-05-23",10.56
"2424","2019-05-24",10.66
"2425","2019-05-28",11
"2426","2019-05-29",11.28
"2427","2019-05-30",11.49
"2428","2019-05-31",11.52
"2429","2019-06-03",11.53
"2430","2019-06-04",11.7
"2431","2019-06-05",11.36
"2432","2019-06-06",11.49
"2433","2019-06-07",11.55
"2434","2019-06-10",11.39
"2435","2019-06-11",11.54
"2436","2019-06-12",11.35
"2437","2019-06-13",11.33
"2438","2019-06-14",11.07
"2439","2019-06-17",11.06
"2440","2019-06-18",11.45
"2441","2019-06-19",11.58
"2442","2019-06-20",11.88
"2443","2019-06-21",11.8
"2444","2019-06-24",12.02
"2445","2019-06-25",11.69
"2446","2019-06-26",11.78
"2447","2019-06-27",11.83
"2448","2019-06-28",11.87
"2449","2019-07-01",11.92
"2450","2019-07-02",11.9
"2451","2019-07-03",12.06
"2452","2019-07-05",12.46
"2453","2019-07-08",12.2
"2454","2019-07-09",12.24
"2455","2019-07-10",12.39
"2456","2019-07-11",12.35
"2457","2019-07-12",12.37
"2458","2019-07-15",12.22
"2459","2019-07-16",12.31
"2460","2019-07-17",12.41
"2461","2019-07-18",12.8
"2462","2019-07-19",12.42
"2463","2019-07-22",12.42
"2464","2019-07-23",12.31
"2465","2019-07-24",12.14
"2466","2019-07-25",11.86
"2467","2019-07-26",11.98
"2468","2019-07-29",11.91
"2469","2019-07-30",11.56
"2470","2019-07-31",11.28
"2471","2019-08-01",11.04
"2472","2019-08-02",10.89
"2473","2019-08-05",10.47
"2474","2019-08-06",10.66
"2475","2019-08-07",10.86
"2476","2019-08-08",11.29
"2477","2019-08-09",11.12
"2478","2019-08-12",10.87
"2479","2019-08-13",10.98
"2480","2019-08-14",10.39
"2481","2019-08-15",10.57
"2482","2019-08-16",10.61
"2483","2019-08-19",10.35
"2484","2019-08-20",10.32
"2485","2019-08-21",10.41
"2486","2019-08-22",10.26
"2487","2019-08-23",9.86
"2488","2019-08-26",9.83
"2489","2019-08-27",9.78
"2490","2019-08-28",9.88
"2491","2019-08-29",10.14
"2492","2019-08-30",10.25
"2493","2019-09-03",9.87
"2494","2019-09-04",10.13
"2495","2019-09-05",10.48
"2496","2019-09-06",10.75
"2497","2019-09-09",10.98
"2498","2019-09-10",10.88
"2499","2019-09-11",10.89
"2500","2019-09-12",10.91
"2501","2019-09-13",11.01
"2502","2019-09-16",10.79
"2503","2019-09-17",10.9
"2504","2019-09-18",10.86
"2505","2019-09-19",10.66
"2506","2019-09-20",10.59
"2507","2019-09-23",10.42
"2508","2019-09-24",10.57
"2509","2019-09-25",10.67
"2510","2019-09-26",10.77
"2511","2019-09-27",11.07
"2512","2019-09-30",10.89
"2513","2019-10-01",10.8
"2514","2019-10-02",10.56
"2515","2019-10-03",10.75
"2516","2019-10-04",10.97
"2517","2019-10-07",10.57
"2518","2019-10-08",10.61
"2519","2019-10-09",10.86
"2520","2019-10-10",11.02
"2521","2019-10-11",11.2
"2522","2019-10-14",11.26
"2523","2019-10-15",11
"2524","2019-10-16",11.21
"2525","2019-10-17",11.08
"2526","2019-10-18",11.11
"2527","2019-10-21",11.09
"2528","2019-10-22",11.69
"2529","2019-10-23",12.01
"2530","2019-10-24",12.06
"2531","2019-10-25",12.25
"2532","2019-10-28",12.35
"2533","2019-10-29",12.22
"2534","2019-10-30",12.03
"2535","2019-10-31",11.74
"2536","2019-11-01",11.77
"2537","2019-11-04",11.74
"2538","2019-11-05",11.95
"2539","2019-11-06",11.6
"2540","2019-11-07",11.57
"2541","2019-11-08",11.13
"2542","2019-11-11",11.25
"2543","2019-11-12",10.97
"2544","2019-11-13",10.76
"2545","2019-11-14",10.87
"2546","2019-11-15",11
"2547","2019-11-18",10.81
"2548","2019-11-19",10.75
"2549","2019-11-20",10.67
"2550","2019-11-21",10.88
"2551","2019-11-22",10.97
"2552","2019-11-25",10.84
"2553","2019-11-26",10.56
"2554","2019-11-27",10.42
"2555","2019-11-29",10.39
"2556","2019-12-02",10.5
"2557","2019-12-03",10.57
"2558","2019-12-04",10.71
"2559","2019-12-05",10.78
"2560","2019-12-06",10.74
"2561","2019-12-09",10.71
"2562","2019-12-10",10.69
"2563","2019-12-11",10.73
"2564","2019-12-12",10.86
"2565","2019-12-13",10.8
"2566","2019-12-16",11.04
"2567","2019-12-17",11.03
"2568","2019-12-18",11.36
"2569","2019-12-19",11.49
"2570","2019-12-20",11.48
"2571","2019-12-23",11.56
"2572","2019-12-24",11.55
"2573","2019-12-26",11.85
"2574","2019-12-27",11.89
"2575","2019-12-30",12.21
"2576","2019-12-31",12.13
"2577","2020-01-02",12.64
"2578","2020-01-03",12.59
"2579","2020-01-06",11.64
"2580","2020-01-07",11.57
"2581","2020-01-08",11.5
"2582","2020-01-09",11.29
"2583","2020-01-10",11.13
"2584","2020-01-13",11.17
"2585","2020-01-14",11.13
"2586","2020-01-15",10.71
"2587","2020-01-16",10.78
"2588","2020-01-17",11.08
"2589","2020-01-21",10.35
"2590","2020-01-22",10.4
"2591","2020-01-23",10.63
"2592","2020-01-24",10.5
"2593","2020-01-27",10.32
"2594","2020-01-28",10.33
"2595","2020-01-29",10.07
"2596","2020-01-30",10.09
"2597","2020-01-31",9.7
"2598","2020-02-03",9.85
"2599","2020-02-04",9.86
"2600","2020-02-05",9.93
"2601","2020-02-06",9.69
"2602","2020-02-07",9.69
"2603","2020-02-10",9.87
"2604","2020-02-11",9.8
"2605","2020-02-12",9.76
"2606","2020-02-13",9.57
"2607","2020-02-14",9.49
"2608","2020-02-18",9.29
"2609","2020-02-19",9.41
"2610","2020-02-20",9.38
"2611","2020-02-21",9.29
"2612","2020-02-24",8.72
"2613","2020-02-25",8.62
"2614","2020-02-26",8.57
"2615","2020-02-27",8.5
"2616","2020-02-28",8.71
"2617","2020-03-02",8.77
"2618","2020-03-03",8.55
"2619","2020-03-04",8.38
"2620","2020-03-05",8.14
"2621","2020-03-06",7.87
"2622","2020-03-09",6.8
"2623","2020-03-10",7.25
"2624","2020-03-11",6.52
"2625","2020-03-12",5.55
"2626","2020-03-13",6.33
"2627","2020-03-16",5.22
"2628","2020-03-17",5.5
"2629","2020-03-18",4.8
"2630","2020-03-19",5
"2631","2020-03-20",4.99
"2632","2020-03-23",4.67
"2633","2020-03-24",5.47
"2634","2020-03-25",5.87
"2635","2020-03-26",5.98
"2636","2020-03-27",5.36
"2637","2020-03-30",5.41
"2638","2020-03-31",5.17
"2639","2020-04-01",4.68
"2640","2020-04-02",4.84
"2641","2020-04-03",4.47
"2642","2020-04-06",4.93
"2643","2020-04-07",5.19
"2644","2020-04-08",5.36
"2645","2020-04-09",5.44
"2646","2020-04-13",5.29
"2647","2020-04-14",5.41
"2648","2020-04-15",5.14
"2649","2020-04-16",4.91
"2650","2020-04-17",5.07
"2651","2020-04-20",4.84
"2652","2020-04-21",4.64
"2653","2020-04-22",4.66
"2654","2020-04-23",4.52
"2655","2020-04-24",4.14
"2656","2020-04-27",4.31
"2657","2020-04-28",4.89
"2658","2020-04-29",5.25
"2659","2020-04-30",4.92
"2660","2020-05-01",4.69
"2661","2020-05-04",4.66
"2662","2020-05-05",4.55
"2663","2020-05-06",4.37
"2664","2020-05-07",4.12
"2665","2020-05-08",4.35
"2666","2020-05-11",4.26
"2667","2020-05-12",4.02
"2668","2020-05-13",3.91
"2669","2020-05-14",4.11
"2670","2020-05-15",3.97
"2671","2020-05-18",4.33
"2672","2020-05-19",4.13
"2673","2020-05-20",4.23
"2674","2020-05-21",4.52
"2675","2020-05-22",4.5
"2676","2020-05-26",4.73
"2677","2020-05-27",4.93
"2678","2020-05-28",4.73
"2679","2020-05-29",4.7
"2680","2020-06-01",4.95
"2681","2020-06-02",5.39
"2682","2020-06-03",5.76
"2683","2020-06-04",5.99
"2684","2020-06-05",6.29
"2685","2020-06-08",6.74
"2686","2020-06-09",6.54
"2687","2020-06-10",6.24
"2688","2020-06-11",5.65
"2689","2020-06-12",5.98
"2690","2020-06-15",5.78
"2691","2020-06-16",5.83
"2692","2020-06-17",5.88
"2693","2020-06-18",5.76
"2694","2020-06-19",5.75
"2695","2020-06-22",5.81
"2696","2020-06-23",5.86
"2697","2020-06-24",5.42
"2698","2020-06-25",5.51
"2699","2020-06-26",5.23
"2700","2020-06-29",5.36
"2701","2020-06-30",5.22
"2702","2020-07-01",5.33
"2703","2020-07-02",5.36
"2704","2020-07-06",5.58
"2705","2020-07-07",5.3
"2706","2020-07-08",5.51
"2707","2020-07-09",5.4
"2708","2020-07-10",5.48
"2709","2020-07-13",5.33
"2710","2020-07-14",5.41
"2711","2020-07-15",5.47
"2712","2020-07-16",5.47
"2713","2020-07-17",5.51
"2714","2020-07-20",5.59
"2715","2020-07-21",5.86
"2716","2020-07-22",5.81
"2717","2020-07-23",5.58
"2718","2020-07-24",5.6
"2719","2020-07-27",5.75
"2720","2020-07-28",5.8
"2721","2020-07-29",6.01
"2722","2020-07-30",6.03
"2723","2020-07-31",5.72
"2724","2020-08-03",5.55
"2725","2020-08-04",5.47
"2726","2020-08-05",5.45
"2727","2020-08-06",5.54
"2728","2020-08-07",5.41
"2729","2020-08-10",5.51
"2730","2020-08-11",5.56
"2731","2020-08-12",5.42
"2732","2020-08-13",5.39
"2733","2020-08-14",5.36
"2734","2020-08-17",5.17
"2735","2020-08-18",5.32
"2736","2020-08-19",5.23
"2737","2020-08-20",5.17
"2738","2020-08-21",5.13
"2739","2020-08-24",5.23
"2740","2020-08-25",5.27
"2741","2020-08-26",5.06
"2742","2020-08-27",5.19
"2743","2020-08-28",5.37
"2744","2020-08-31",5.17
"2745","2020-09-01",5.42
"2746","2020-09-02",5.37
"2747","2020-09-03",5.6
"2748","2020-09-04",5.74
"2749","2020-09-08",5.58
"2750","2020-09-09",5.63
"2751","2020-09-10",5.41
"2752","2020-09-11",5.33
"2753","2020-09-14",5.43
"2754","2020-09-15",5.34
"2755","2020-09-16",5.35
"2756","2020-09-17",5.36
"2757","2020-09-18",5.05
"2758","2020-09-21",5.03
"2759","2020-09-22",5.03
"2760","2020-09-23",4.78
"2761","2020-09-24",4.96
"2762","2020-09-25",4.9
"2763","2020-09-28",4.92
"2764","2020-09-29",4.77
"2765","2020-09-30",4.94
"2766","2020-10-01",4.91
"2767","2020-10-02",5.01
"2768","2020-10-05",5.07
"2769","2020-10-06",5.08
"2770","2020-10-07",5.04
"2771","2020-10-08",5.47
"2772","2020-10-09",5.64
"2773","2020-10-12",5.68
"2774","2020-10-13",5.66
"2775","2020-10-14",5.64
"2776","2020-10-15",5.58
"2777","2020-10-16",5.42
"2778","2020-10-19",5.51
"2779","2020-10-20",5.64
"2780","2020-10-21",5.67
"2781","2020-10-22",5.93
"2782","2020-10-23",5.96
"2783","2020-10-26",6.1
"2784","2020-10-27",5.79
"2785","2020-10-28",5.52
"2786","2020-10-29",5.73
"2787","2020-10-30",5.54
"2788","2020-11-02",5.56
"2789","2020-11-03",5.62
"2790","2020-11-04",5.6
"2791","2020-11-05",5.84
"2792","2020-11-06",5.92
"2793","2020-11-09",6.34
"2794","2020-11-10",6.8
"2795","2020-11-11",6.63
"2796","2020-11-12",6.41
"2797","2020-11-13",6.54
"2798","2020-11-16",7
"2799","2020-11-17",7.29
"2800","2020-11-18",7.18
"2801","2020-11-19",7.33
"2802","2020-11-20",7
"2803","2020-11-23",7.11
"2804","2020-11-24",7.47
"2805","2020-11-25",7.53
"2806","2020-11-27",7.54
