"","date","ATOS"
"1910","2020-06-11",3.08
"1911","2020-06-12",3.08
"1912","2020-06-15",3.06
"1913","2020-06-16",3
"1914","2020-06-17",3.09
"1915","2020-06-18",3.05
"1916","2020-06-19",3.18
"1917","2020-06-22",3.65
"1918","2020-06-23",3.62
"1919","2020-06-24",4.05
"1920","2020-06-25",4.04
"1921","2020-06-26",3.98
"1922","2020-06-29",3.93
"1923","2020-06-30",3.8
"1924","2020-07-01",3.83
"1925","2020-07-02",3.72
"1926","2020-07-06",3.38
"1927","2020-07-07",3.5
"1928","2020-07-08",3.65
"1929","2020-07-09",3.71
"1930","2020-07-10",3.69
"1931","2020-07-13",3.36
"1932","2020-07-14",3.57
"1933","2020-07-15",3.96
"1934","2020-07-16",4
"1935","2020-07-17",4.24
"1936","2020-07-20",4.02
"1937","2020-07-21",3.7
"1938","2020-07-22",4.15
"1939","2020-07-23",3.87
"1940","2020-07-24",3.84
"1941","2020-07-27",3.9
"1942","2020-07-28",3.97
"1943","2020-07-29",4.35
"1944","2020-07-30",3.96
"1945","2020-07-31",3.78
"1946","2020-08-03",4.01
"1947","2020-08-04",3.87
"1948","2020-08-05",3.88
"1949","2020-08-06",3.86
"1950","2020-08-07",3.83
"1951","2020-08-10",3.97
"1952","2020-08-11",3.78
"1953","2020-08-12",3.6
"1954","2020-08-13",3.39
"1955","2020-08-14",3.71
"1956","2020-08-17",3.71
"1957","2020-08-18",3.71
"1958","2020-08-19",3.64
"1959","2020-08-20",3.45
"1960","2020-08-21",3.38
"1961","2020-08-24",3.02
"1962","2020-08-25",3.09
"1963","2020-08-26",2.94
"1964","2020-08-27",2.6
"1965","2020-08-28",2.63
"1966","2020-08-31",2.55
"1967","2020-09-01",2.51
"1968","2020-09-02",2.3
"1969","2020-09-03",2.23
"1970","2020-09-04",2.07
"1971","2020-09-08",2.15
"1972","2020-09-09",2.09
"1973","2020-09-10",2.05
"1974","2020-09-11",1.98
"1975","2020-09-14",2.19
"1976","2020-09-15",2.33
"1977","2020-09-16",2.25
"1978","2020-09-17",2.32
"1979","2020-09-18",2.44
"1980","2020-09-21",2.42
"1981","2020-09-22",2.35
"1982","2020-09-23",2.4
"1983","2020-09-24",2.31
"1984","2020-09-25",2.42
"1985","2020-09-28",2.36
"1986","2020-09-29",2.52
"1987","2020-09-30",2.42
"1988","2020-10-01",2.43
"1989","2020-10-02",2.4
"1990","2020-10-05",2.3
"1991","2020-10-06",2.26
"1992","2020-10-07",2.34
"1993","2020-10-08",2.36
"1994","2020-10-09",2.33
"1995","2020-10-12",2.25
"1996","2020-10-13",2.33
"1997","2020-10-14",2.18
"1998","2020-10-15",2.18
"1999","2020-10-16",2.11
"2000","2020-10-19",2
"2001","2020-10-20",1.93
"2002","2020-10-21",1.88
"2003","2020-10-22",1.86
"2004","2020-10-23",1.83
"2005","2020-10-26",1.66
"2006","2020-10-27",1.6
"2007","2020-10-28",1.57
"2008","2020-10-29",1.55
"2009","2020-10-30",1.49
"2010","2020-11-02",1.5
"2011","2020-11-03",1.58
"2012","2020-11-04",1.54
"2013","2020-11-05",1.6
"2014","2020-11-06",1.56
"2015","2020-11-09",1.37
"2016","2020-11-10",1.36
"2017","2020-11-11",1.42
"2018","2020-11-12",1.42
"2019","2020-11-13",1.57
"2020","2020-11-16",1.51
"2021","2020-11-17",1.49
"2022","2020-11-18",1.51
"2023","2020-11-19",1.53
"2024","2020-11-20",1.54
"2025","2020-11-23",1.43
"2026","2020-11-24",1.57
"2027","2020-11-25",1.57
"2028","2020-11-27",1.74
