"","date","VIRC"
"1936","2014-09-10",2.73
"1937","2014-09-11",2.9
"1938","2014-09-12",2.8
"1939","2014-09-15",2.8
"1940","2014-09-16",2.79
"1941","2014-09-17",2.8
"1942","2014-09-18",2.76
"1943","2014-09-19",2.67
"1944","2014-09-22",2.7
"1945","2014-09-23",2.7
"1946","2014-09-24",2.7
"1947","2014-09-25",2.63
"1948","2014-09-26",2.66
"1949","2014-09-29",2.66
"1950","2014-09-30",2.61
"1951","2014-10-01",2.56
"1952","2014-10-02",2.59
"1953","2014-10-03",2.48
"1954","2014-10-06",2.51
"1955","2014-10-07",2.61
"1956","2014-10-08",2.61
"1957","2014-10-09",2.58
"1958","2014-10-10",2.55
"1959","2014-10-13",2.53
"1960","2014-10-14",2.44
"1961","2014-10-15",2.44
"1962","2014-10-16",2.39
"1963","2014-10-17",2.35
"1964","2014-10-20",2.36
"1965","2014-10-21",2.4
"1966","2014-10-22",2.36
"1967","2014-10-23",2.31
"1968","2014-10-24",2.31
"1969","2014-10-27",2.3
"1970","2014-10-28",2.36
"1971","2014-10-29",2.34
"1972","2014-10-30",2.38
"1973","2014-10-31",2.71
"1974","2014-11-03",2.59
"1975","2014-11-04",2.51
"1976","2014-11-05",2.51
"1977","2014-11-06",2.55
"1978","2014-11-07",2.58
"1979","2014-11-10",2.51
"1980","2014-11-11",2.51
"1981","2014-11-12",2.51
"1982","2014-11-13",2.38
"1983","2014-11-14",2.56
"1984","2014-11-17",2.65
"1985","2014-11-18",2.7
"1986","2014-11-19",2.6
"1987","2014-11-20",2.46
"1988","2014-11-21",2.49
"1989","2014-11-24",2.68
"1990","2014-11-25",2.53
"1991","2014-11-26",2.62
"1992","2014-11-28",2.76
"1993","2014-12-01",2.73
"1994","2014-12-02",2.68
"1995","2014-12-03",2.61
"1996","2014-12-04",2.65
"1997","2014-12-05",2.76
"1998","2014-12-08",2.81
"1999","2014-12-09",2.94
"2000","2014-12-10",2.58
"2001","2014-12-11",2.5
"2002","2014-12-12",2.42
"2003","2014-12-15",2.55
"2004","2014-12-16",2.56
"2005","2014-12-17",2.61
"2006","2014-12-18",2.62
"2007","2014-12-19",2.5
"2008","2014-12-22",2.56
"2009","2014-12-23",2.54
"2010","2014-12-24",2.55
"2011","2014-12-26",2.47
"2012","2014-12-29",2.48
"2013","2014-12-30",2.44
"2014","2014-12-31",2.44
"2015","2015-01-02",2.45
"2016","2015-01-05",2.51
"2017","2015-01-06",2.48
"2018","2015-01-07",2.47
"2019","2015-01-08",2.49
"2020","2015-01-09",2.44
"2021","2015-01-12",2.47
"2022","2015-01-13",2.47
"2023","2015-01-14",2.48
"2024","2015-01-15",2.47
"2025","2015-01-16",2.48
"2026","2015-01-20",2.48
"2027","2015-01-21",2.47
"2028","2015-01-22",2.49
"2029","2015-01-23",2.47
"2030","2015-01-26",2.4
"2031","2015-01-27",2.4
"2032","2015-01-28",2.43
"2033","2015-01-29",2.43
"2034","2015-01-30",2.41
"2035","2015-02-02",2.36
"2036","2015-02-03",2.44
"2037","2015-02-04",2.42
"2038","2015-02-05",2.47
"2039","2015-02-06",2.41
"2040","2015-02-09",2.44
"2041","2015-02-10",2.36
"2042","2015-02-11",2.42
"2043","2015-02-12",2.37
"2044","2015-02-13",2.45
"2045","2015-02-17",2.46
"2046","2015-02-18",2.46
"2047","2015-02-19",2.45
"2048","2015-02-20",2.45
"2049","2015-02-23",2.35
"2050","2015-02-24",2.4
"2051","2015-02-25",2.39
"2052","2015-02-26",2.4
"2053","2015-02-27",2.4
"2054","2015-03-02",2.35
"2055","2015-03-03",2.58
"2056","2015-03-04",2.41
"2057","2015-03-05",2.38
"2058","2015-03-06",2.44
"2059","2015-03-09",2.44
"2060","2015-03-10",2.4
"2061","2015-03-11",2.46
"2062","2015-03-12",2.63
"2063","2015-03-13",2.45
"2064","2015-03-16",2.45
"2065","2015-03-17",2.55
"2066","2015-03-18",2.55
"2067","2015-03-19",2.53
"2068","2015-03-20",2.62
"2069","2015-03-23",2.63
"2070","2015-03-24",2.64
"2071","2015-03-25",2.6
"2072","2015-03-26",2.85
"2073","2015-03-27",2.7
"2074","2015-03-30",2.73
"2075","2015-03-31",2.72
"2076","2015-04-01",2.6
"2077","2015-04-02",2.68
"2078","2015-04-06",2.66
"2079","2015-04-07",2.78
"2080","2015-04-08",2.75
"2081","2015-04-09",2.63
"2082","2015-04-10",2.75
"2083","2015-04-13",2.69
"2084","2015-04-14",2.61
"2085","2015-04-15",2.69
"2086","2015-04-16",2.62
"2087","2015-04-17",2.66
"2088","2015-04-20",2.73
"2089","2015-04-21",3.14
"2090","2015-04-22",2.8
"2091","2015-04-23",2.78
"2092","2015-04-24",2.78
"2093","2015-04-27",2.72
"2094","2015-04-28",2.69
"2095","2015-04-29",2.71
"2096","2015-04-30",2.65
"2097","2015-05-01",2.66
"2098","2015-05-04",2.77
"2099","2015-05-05",2.75
"2100","2015-05-06",2.58
"2101","2015-05-07",2.55
"2102","2015-05-08",2.6
"2103","2015-05-11",2.6
"2104","2015-05-12",2.6
"2105","2015-05-13",2.64
"2106","2015-05-14",2.63
"2107","2015-05-15",2.65
"2108","2015-05-18",2.56
"2109","2015-05-19",2.55
"2110","2015-05-20",2.61
"2111","2015-05-21",2.54
"2112","2015-05-22",2.57
"2113","2015-05-26",2.56
"2114","2015-05-27",2.54
"2115","2015-05-28",2.6
"2116","2015-05-29",2.63
"2117","2015-06-01",2.63
"2118","2015-06-02",2.63
"2119","2015-06-03",2.62
"2120","2015-06-04",2.54
"2121","2015-06-05",2.51
"2122","2015-06-08",2.54
"2123","2015-06-09",2.55
"2124","2015-06-10",2.58
"2125","2015-06-11",2.57
"2126","2015-06-12",2.59
"2127","2015-06-15",2.64
"2128","2015-06-16",2.71
"2129","2015-06-17",2.74
"2130","2015-06-18",2.87
"2131","2015-06-19",2.74
"2132","2015-06-22",2.76
"2133","2015-06-23",2.88
"2134","2015-06-24",2.83
"2135","2015-06-25",2.8
"2136","2015-06-26",2.85
"2137","2015-06-29",2.88
"2138","2015-06-30",2.85
"2139","2015-07-01",2.84
"2140","2015-07-02",2.91
"2141","2015-07-06",2.9
"2142","2015-07-07",2.89
"2143","2015-07-08",2.87
"2144","2015-07-09",2.84
"2145","2015-07-10",2.84
"2146","2015-07-13",2.75
"2147","2015-07-14",2.81
"2148","2015-07-15",2.83
"2149","2015-07-16",2.77
"2150","2015-07-17",2.77
"2151","2015-07-20",2.71
"2152","2015-07-21",2.73
"2153","2015-07-22",2.73
"2154","2015-07-23",2.7
"2155","2015-07-24",2.68
"2156","2015-07-27",2.71
"2157","2015-07-28",2.75
"2158","2015-07-29",2.58
"2159","2015-07-30",2.6
"2160","2015-07-31",2.59
"2161","2015-08-03",2.58
"2162","2015-08-04",2.58
"2163","2015-08-05",2.54
"2164","2015-08-06",2.55
"2165","2015-08-07",2.51
"2166","2015-08-10",2.57
"2167","2015-08-11",2.54
"2168","2015-08-12",2.51
"2169","2015-08-13",2.5
"2170","2015-08-14",2.52
"2171","2015-08-17",2.53
"2172","2015-08-18",2.52
"2173","2015-08-19",2.52
"2174","2015-08-20",2.47
"2175","2015-08-21",2.52
"2176","2015-08-24",2.46
"2177","2015-08-25",2.5
"2178","2015-08-26",2.68
"2179","2015-08-27",2.7
"2180","2015-08-28",2.68
"2181","2015-08-31",2.62
"2182","2015-09-01",2.67
"2183","2015-09-02",2.58
"2184","2015-09-03",2.54
"2185","2015-09-04",2.6
"2186","2015-09-08",2.54
"2187","2015-09-09",2.5
"2188","2015-09-10",2.99
"2189","2015-09-11",2.85
"2190","2015-09-14",2.85
"2191","2015-09-15",2.81
"2192","2015-09-16",2.85
"2193","2015-09-17",2.86
"2194","2015-09-18",2.88
"2195","2015-09-21",2.93
"2196","2015-09-22",2.84
"2197","2015-09-23",2.9
"2198","2015-09-24",2.91
"2199","2015-09-25",2.86
"2200","2015-09-28",2.87
"2201","2015-09-29",2.99
"2202","2015-09-30",2.99
"2203","2015-10-01",3.02
"2204","2015-10-02",3.08
"2205","2015-10-05",3.17
"2206","2015-10-06",3.19
"2207","2015-10-07",3.28
"2208","2015-10-08",3.27
"2209","2015-10-09",3.31
"2210","2015-10-12",3.3
"2211","2015-10-13",3.34
"2212","2015-10-14",3.37
"2213","2015-10-15",3.37
"2214","2015-10-16",3.37
"2215","2015-10-19",3.58
"2216","2015-10-20",3.55
"2217","2015-10-21",3.67
"2218","2015-10-22",3.64
"2219","2015-10-23",3.7
"2220","2015-10-26",3.71
"2221","2015-10-27",3.66
"2222","2015-10-28",3.74
"2223","2015-10-29",3.7
"2224","2015-10-30",3.62
"2225","2015-11-02",3.73
"2226","2015-11-03",3.75
"2227","2015-11-04",3.84
"2228","2015-11-05",3.74
"2229","2015-11-06",3.59
"2230","2015-11-09",3.64
"2231","2015-11-10",3.73
"2232","2015-11-11",3.56
"2233","2015-11-12",3.66
"2234","2015-11-13",3.49
"2235","2015-11-16",3.41
"2236","2015-11-17",3.43
"2237","2015-11-18",3.45
"2238","2015-11-19",3.43
"2239","2015-11-20",3.37
"2240","2015-11-23",3.38
"2241","2015-11-24",3.37
"2242","2015-11-25",3.22
"2243","2015-11-27",3.33
"2244","2015-11-30",3.26
"2245","2015-12-01",3.36
"2246","2015-12-02",3.26
"2247","2015-12-03",3.27
"2248","2015-12-04",3.27
"2249","2015-12-07",3.16
"2250","2015-12-08",3.16
"2251","2015-12-09",3.15
"2252","2015-12-10",3.18
"2253","2015-12-11",3.15
"2254","2015-12-14",3.15
"2255","2015-12-15",3.16
"2256","2015-12-16",3.16
"2257","2015-12-17",3.17
"2258","2015-12-18",3.39
"2259","2015-12-21",3.31
"2260","2015-12-22",3.32
"2261","2015-12-23",3.32
"2262","2015-12-24",3.32
"2263","2015-12-28",3.36
"2264","2015-12-29",3.25
"2265","2015-12-30",3.27
"2266","2015-12-31",3.33
"2267","2016-01-04",3.51
"2268","2016-01-05",3.39
"2269","2016-01-06",3.41
"2270","2016-01-07",3.45
"2271","2016-01-08",3.44
"2272","2016-01-11",3.46
"2273","2016-01-12",3.43
"2274","2016-01-13",3.3
"2275","2016-01-14",3.29
"2276","2016-01-15",3.22
"2277","2016-01-19",3.15
"2278","2016-01-20",3
"2279","2016-01-21",3.01
"2280","2016-01-22",2.99
"2281","2016-01-25",3.03
"2282","2016-01-26",3.14
"2283","2016-01-27",3.11
"2284","2016-01-28",3.17
"2285","2016-01-29",3.1
"2286","2016-02-01",3.13
"2287","2016-02-02",3.15
"2288","2016-02-03",3.11
"2289","2016-02-04",3.13
"2290","2016-02-05",3.17
"2291","2016-02-08",3.18
"2292","2016-02-09",3.18
"2293","2016-02-10",3.22
"2294","2016-02-11",3.33
"2295","2016-02-12",3.33
"2296","2016-02-16",3.39
"2297","2016-02-17",3.39
"2298","2016-02-18",3.39
"2299","2016-02-19",3.35
"2300","2016-02-22",3.35
"2301","2016-02-23",3.28
"2302","2016-02-24",3.28
"2303","2016-02-25",3.36
"2304","2016-02-26",3.27
"2305","2016-02-29",3.25
"2306","2016-03-01",3.28
"2307","2016-03-02",3.28
"2308","2016-03-03",3.17
"2309","2016-03-04",3.15
"2310","2016-03-07",3.08
"2311","2016-03-08",3.04
"2312","2016-03-09",3.05
"2313","2016-03-10",3.06
"2314","2016-03-11",3.07
"2315","2016-03-14",3.04
"2316","2016-03-15",3.04
"2317","2016-03-16",3.06
"2318","2016-03-17",3.13
"2319","2016-03-18",3.08
"2320","2016-03-21",3.18
"2321","2016-03-22",3.15
"2322","2016-03-23",3.1
"2323","2016-03-24",3.23
"2324","2016-03-28",3.23
"2325","2016-03-29",3.09
"2326","2016-03-30",3.19
"2327","2016-03-31",3.08
"2328","2016-04-01",3.13
"2329","2016-04-04",3.11
"2330","2016-04-05",3.1
"2331","2016-04-06",3.15
"2332","2016-04-07",3.13
"2333","2016-04-08",3.16
"2334","2016-04-11",3.21
"2335","2016-04-12",3.16
"2336","2016-04-13",3.15
"2337","2016-04-14",3.14
"2338","2016-04-15",3.13
"2339","2016-04-18",3.13
"2340","2016-04-19",3.36
"2341","2016-04-20",3.24
"2342","2016-04-21",3.15
"2343","2016-04-22",3.16
"2344","2016-04-25",3.15
"2345","2016-04-26",3.18
"2346","2016-04-27",3.27
"2347","2016-04-28",3.27
"2348","2016-04-29",3.25
"2349","2016-05-02",3.35
"2350","2016-05-03",3.37
"2351","2016-05-04",3.47
"2352","2016-05-05",3.59
"2353","2016-05-06",3.71
"2354","2016-05-09",3.74
"2355","2016-05-10",3.85
"2356","2016-05-11",3.91
"2357","2016-05-12",3.9
"2358","2016-05-13",3.91
"2359","2016-05-16",3.82
"2360","2016-05-17",3.83
"2361","2016-05-18",3.87
"2362","2016-05-19",3.8
"2363","2016-05-20",3.81
"2364","2016-05-23",3.71
"2365","2016-05-24",3.75
"2366","2016-05-25",3.78
"2367","2016-05-26",3.81
"2368","2016-05-27",3.8
"2369","2016-05-31",3.53
"2370","2016-06-01",3.62
"2371","2016-06-02",3.55
"2372","2016-06-03",3.61
"2373","2016-06-06",3.58
"2374","2016-06-07",3.64
"2375","2016-06-08",3.61
"2376","2016-06-09",3.56
"2377","2016-06-10",3.95
"2378","2016-06-13",3.94
"2379","2016-06-14",3.93
"2380","2016-06-15",3.94
"2381","2016-06-16",3.94
"2382","2016-06-17",3.98
"2383","2016-06-20",4
"2384","2016-06-21",3.9
"2385","2016-06-22",3.99
"2386","2016-06-23",4.06
"2387","2016-06-24",4.15
"2388","2016-06-27",4.11
"2389","2016-06-28",4.26
"2390","2016-06-29",4.29
"2391","2016-06-30",4.35
"2392","2016-07-01",4.43
"2393","2016-07-05",4.49
"2394","2016-07-06",4.79
"2395","2016-07-07",4.66
"2396","2016-07-08",4.67
"2397","2016-07-11",4.62
"2398","2016-07-12",4.78
"2399","2016-07-13",4.85
"2400","2016-07-14",4.84
"2401","2016-07-15",4.85
"2402","2016-07-18",4.83
"2403","2016-07-19",4.68
"2404","2016-07-20",4.55
"2405","2016-07-21",4.45
"2406","2016-07-22",4.35
"2407","2016-07-25",4.47
"2408","2016-07-26",4.55
"2409","2016-07-27",4.62
"2410","2016-07-28",4.64
"2411","2016-07-29",4.53
"2412","2016-08-01",4.26
"2413","2016-08-02",4.2
"2414","2016-08-03",4.23
"2415","2016-08-04",4.31
"2416","2016-08-05",4.42
"2417","2016-08-08",4.46
"2418","2016-08-09",4.38
"2419","2016-08-10",4.34
"2420","2016-08-11",4.43
"2421","2016-08-12",4.43
"2422","2016-08-15",4.3
"2423","2016-08-16",4.3
"2424","2016-08-17",4.3
"2425","2016-08-18",4.36
"2426","2016-08-19",4.24
"2427","2016-08-22",4.23
"2428","2016-08-23",4.23
"2429","2016-08-24",4.21
"2430","2016-08-25",4.25
"2431","2016-08-26",4.2
"2432","2016-08-29",4.24
"2433","2016-08-30",4.24
"2434","2016-08-31",4.24
"2435","2016-09-01",4.2
"2436","2016-09-02",4.19
"2437","2016-09-06",4.21
"2438","2016-09-07",4.37
"2439","2016-09-08",4.3
"2440","2016-09-09",4.26
"2441","2016-09-12",4.3
"2442","2016-09-13",4.31
"2443","2016-09-14",4.19
"2444","2016-09-15",4.14
"2445","2016-09-16",4.37
"2446","2016-09-19",4.23
"2447","2016-09-20",4.1
"2448","2016-09-21",4.2
"2449","2016-09-22",4.16
"2450","2016-09-23",4.28
"2451","2016-09-26",4.17
"2452","2016-09-27",4.17
"2453","2016-09-28",4.13
"2454","2016-09-29",4.15
"2455","2016-09-30",4.2
"2456","2016-10-03",4.21
"2457","2016-10-04",4.27
"2458","2016-10-05",4.1
"2459","2016-10-06",4.25
"2460","2016-10-07",4.31
"2461","2016-10-10",4.35
"2462","2016-10-11",4.35
"2463","2016-10-12",4.3
"2464","2016-10-13",4.3
"2465","2016-10-14",4.25
"2466","2016-10-17",4.2
"2467","2016-10-18",4.45
"2468","2016-10-19",4.4
"2469","2016-10-20",4.35
"2470","2016-10-21",4.4
"2471","2016-10-24",4.4
"2472","2016-10-25",4.4
"2473","2016-10-26",4.4
"2474","2016-10-27",4.4
"2475","2016-10-28",4.35
"2476","2016-10-31",4.35
"2477","2016-11-01",4.35
"2478","2016-11-02",4.3
"2479","2016-11-03",4.25
"2480","2016-11-04",4.2
"2481","2016-11-07",4.25
"2482","2016-11-08",4.25
"2483","2016-11-09",4.3
"2484","2016-11-10",4.4
"2485","2016-11-11",4.6
"2486","2016-11-14",4.55
"2487","2016-11-15",4.55
"2488","2016-11-16",4.55
"2489","2016-11-17",4.4
"2490","2016-11-18",4
"2491","2016-11-21",3.95
"2492","2016-11-22",4.05
"2493","2016-11-23",4.1
"2494","2016-11-25",4.15
"2495","2016-11-28",4.05
"2496","2016-11-29",4.15
"2497","2016-11-30",4.15
"2498","2016-12-01",4.15
"2499","2016-12-02",4.1
"2500","2016-12-05",4.25
"2501","2016-12-06",4.2
"2502","2016-12-07",4.35
"2503","2016-12-08",4.2
"2504","2016-12-09",4.05
"2505","2016-12-12",4
"2506","2016-12-13",3.9
"2507","2016-12-14",4
"2508","2016-12-15",4
"2509","2016-12-16",3.85
"2510","2016-12-19",3.85
"2511","2016-12-20",3.9
"2512","2016-12-21",3.9
"2513","2016-12-22",3.85
"2514","2016-12-23",3.9
"2515","2016-12-27",3.85
"2516","2016-12-28",3.95
"2517","2016-12-29",4.05
"2518","2016-12-30",4.3
"2519","2017-01-03",4.4
"2520","2017-01-04",4.4
"2521","2017-01-05",4.35
"2522","2017-01-06",4.45
"2523","2017-01-09",4.35
"2524","2017-01-10",4.3
"2525","2017-01-11",4.2
"2526","2017-01-12",4.06
"2527","2017-01-13",4.1
"2528","2017-01-17",4.05
"2529","2017-01-18",3.95
"2530","2017-01-19",3.95
"2531","2017-01-20",4.01
"2532","2017-01-23",4.4
"2533","2017-01-24",4.46
"2534","2017-01-25",4.55
"2535","2017-01-26",4.5
"2536","2017-01-27",4.45
"2537","2017-01-30",4.4
"2538","2017-01-31",4.4
"2539","2017-02-01",4.45
"2540","2017-02-02",4.55
"2541","2017-02-03",4.32
"2542","2017-02-06",4.3
"2543","2017-02-07",4.3
"2544","2017-02-08",4.35
"2545","2017-02-09",4.15
"2546","2017-02-10",4.25
"2547","2017-02-13",4.25
"2548","2017-02-14",4.25
"2549","2017-02-15",4.25
"2550","2017-02-16",4.2
"2551","2017-02-17",4.2
"2552","2017-02-21",4.2
"2553","2017-02-22",4.25
"2554","2017-02-23",4.2
"2555","2017-02-24",4.15
"2556","2017-02-27",4.2
"2557","2017-02-28",4.15
"2558","2017-03-01",4.15
"2559","2017-03-02",4.15
"2560","2017-03-03",4.2
"2561","2017-03-06",4.05
"2562","2017-03-07",4.05
"2563","2017-03-08",4.1
"2564","2017-03-09",4.05
"2565","2017-03-10",3.95
"2566","2017-03-13",4
"2567","2017-03-14",3.9
"2568","2017-03-15",3.9
"2569","2017-03-16",3.95
"2570","2017-03-17",4.15
"2571","2017-03-20",4
"2572","2017-03-21",3.95
"2573","2017-03-22",3.8
"2574","2017-03-23",3.85
"2575","2017-03-24",4
"2576","2017-03-27",4
"2577","2017-03-28",4
"2578","2017-03-29",3.75
"2579","2017-03-30",3.9
"2580","2017-03-31",3.95
"2581","2017-04-03",3.8
"2582","2017-04-04",3.8
"2583","2017-04-05",4
"2584","2017-04-06",3.8
"2585","2017-04-07",3.8
"2586","2017-04-10",3.7
"2587","2017-04-11",3.65
"2588","2017-04-12",3.65
"2589","2017-04-13",3.8
"2590","2017-04-17",3.8
"2591","2017-04-18",3.75
"2592","2017-04-19",3.85
"2593","2017-04-20",3.95
"2594","2017-04-21",4.45
"2595","2017-04-24",4.4
"2596","2017-04-25",4.65
"2597","2017-04-26",4.6
"2598","2017-04-27",4.5
"2599","2017-04-28",4.5
"2600","2017-05-01",4.6
"2601","2017-05-02",4.5
"2602","2017-05-03",4.3
"2603","2017-05-04",4.25
"2604","2017-05-05",4.2
"2605","2017-05-08",4.15
"2606","2017-05-09",4
"2607","2017-05-10",4.05
"2608","2017-05-11",4.05
"2609","2017-05-12",4.15
"2610","2017-05-15",4.2
"2611","2017-05-16",4.3
"2612","2017-05-17",4.15
"2613","2017-05-18",4.25
"2614","2017-05-19",4.45
"2615","2017-05-22",4.55
"2616","2017-05-23",4.6
"2617","2017-05-24",4.55
"2618","2017-05-25",4.5
"2619","2017-05-26",4.55
"2620","2017-05-30",4.55
"2621","2017-05-31",4.55
"2622","2017-06-01",4.55
"2623","2017-06-02",4.5
"2624","2017-06-05",4.55
"2625","2017-06-06",4.55
"2626","2017-06-07",4.55
"2627","2017-06-08",4.45
"2628","2017-06-09",4.5
"2629","2017-06-12",4.85
"2630","2017-06-13",4.9
"2631","2017-06-14",4.95
"2632","2017-06-15",4.9
"2633","2017-06-16",4.65
"2634","2017-06-19",4.55
"2635","2017-06-20",5
"2636","2017-06-21",4.95
"2637","2017-06-22",5.05
"2638","2017-06-23",5.1
"2639","2017-06-26",5.25
"2640","2017-06-27",5.35
"2641","2017-06-28",5.3
"2642","2017-06-29",5.35
"2643","2017-06-30",5.35
"2644","2017-07-03",5.34
"2645","2017-07-05",5.25
"2646","2017-07-06",5.05
"2647","2017-07-07",5.15
"2648","2017-07-10",5.35
"2649","2017-07-11",5.2
"2650","2017-07-12",5.3
"2651","2017-07-13",5.3
"2652","2017-07-14",5.25
"2653","2017-07-17",5.3
"2654","2017-07-18",5.45
"2655","2017-07-19",5.7
"2656","2017-07-20",5.65
"2657","2017-07-21",5.65
"2658","2017-07-24",5.6
"2659","2017-07-25",5.45
"2660","2017-07-26",5.5
"2661","2017-07-27",5.5
"2662","2017-07-28",5.4
"2663","2017-07-31",5.45
"2664","2017-08-01",5.44
"2665","2017-08-02",5.35
"2666","2017-08-03",5.45
"2667","2017-08-04",5.45
"2668","2017-08-07",5.5
"2669","2017-08-08",5.4
"2670","2017-08-09",5.45
"2671","2017-08-10",5.34
"2672","2017-08-11",5.35
"2673","2017-08-14",5.45
"2674","2017-08-15",5.5
"2675","2017-08-16",5.55
"2676","2017-08-17",5.5
"2677","2017-08-18",5.35
"2678","2017-08-21",5.35
"2679","2017-08-22",5
"2680","2017-08-23",5.1
"2681","2017-08-24",4.9
"2682","2017-08-25",5
"2683","2017-08-28",5.1
"2684","2017-08-29",5.09
"2685","2017-08-30",5.2
"2686","2017-08-31",5.2
"2687","2017-09-01",5.25
"2688","2017-09-05",5.5
"2689","2017-09-06",5.7
"2690","2017-09-07",5.7
"2691","2017-09-08",5.85
"2692","2017-09-11",5.9
"2693","2017-09-12",5.9
"2694","2017-09-13",5.95
"2695","2017-09-14",6
"2696","2017-09-15",5.65
"2697","2017-09-18",5.95
"2698","2017-09-19",5.8
"2699","2017-09-20",5.8
"2700","2017-09-21",5.75
"2701","2017-09-22",5.7
"2702","2017-09-25",5.3
"2703","2017-09-26",5.4
"2704","2017-09-27",5.35
"2705","2017-09-28",5.45
"2706","2017-09-29",5.5
"2707","2017-10-02",5.55
"2708","2017-10-03",5.65
"2709","2017-10-04",5.8
"2710","2017-10-05",5.7
"2711","2017-10-06",5.8
"2712","2017-10-09",5.78
"2713","2017-10-10",5.68
"2714","2017-10-11",5.7
"2715","2017-10-12",5.65
"2716","2017-10-13",5.4
"2717","2017-10-16",5.7
"2718","2017-10-17",5.65
"2719","2017-10-18",5.8
"2720","2017-10-19",5.75
"2721","2017-10-20",5.7
"2722","2017-10-23",5.75
"2723","2017-10-24",5.7
"2724","2017-10-25",5.55
"2725","2017-10-26",5.8
"2726","2017-10-27",5.9
"2727","2017-10-30",5.7
"2728","2017-10-31",5.9
"2729","2017-11-01",5.7
"2730","2017-11-02",5.55
"2731","2017-11-03",5.65
"2732","2017-11-06",5.4
"2733","2017-11-07",5.45
"2734","2017-11-08",5.35
"2735","2017-11-09",5.1
"2736","2017-11-10",5.2
"2737","2017-11-13",5.2
"2738","2017-11-14",5.2
"2739","2017-11-15",5.1
"2740","2017-11-16",5.15
"2741","2017-11-17",5.15
"2742","2017-11-20",5.25
"2743","2017-11-21",5.35
"2744","2017-11-22",5.55
"2745","2017-11-24",5.7
"2746","2017-11-27",5.75
"2747","2017-11-28",5.75
"2748","2017-11-29",5.7
"2749","2017-11-30",5.65
"2750","2017-12-01",5.65
"2751","2017-12-04",5.4
"2752","2017-12-05",5.4
"2753","2017-12-06",5.35
"2754","2017-12-07",5.25
"2755","2017-12-08",5.28
"2756","2017-12-11",5.2
"2757","2017-12-12",5.4
"2758","2017-12-13",5.15
"2759","2017-12-14",5.15
"2760","2017-12-15",4.9
"2761","2017-12-18",4.65
"2762","2017-12-19",4.5
"2763","2017-12-20",4.7
"2764","2017-12-21",4.75
"2765","2017-12-22",4.9
"2766","2017-12-26",4.75
"2767","2017-12-27",4.65
"2768","2017-12-28",4.75
"2769","2017-12-29",5.05
"2770","2018-01-02",4.95
"2771","2018-01-03",4.78
"2772","2018-01-04",4.85
"2773","2018-01-05",4.75
"2774","2018-01-08",4.8
"2775","2018-01-09",4.8
"2776","2018-01-10",4.8
"2777","2018-01-11",4.85
"2778","2018-01-12",4.75
"2779","2018-01-16",4.8
"2780","2018-01-17",4.65
"2781","2018-01-18",4.65
"2782","2018-01-19",4.55
"2783","2018-01-22",4.53
"2784","2018-01-23",4.7
"2785","2018-01-24",4.6
"2786","2018-01-25",4.63
"2787","2018-01-26",4.7
"2788","2018-01-29",4.7
"2789","2018-01-30",4.65
"2790","2018-01-31",4.7
"2791","2018-02-01",4.68
"2792","2018-02-02",4.65
"2793","2018-02-05",4.6
"2794","2018-02-06",4.68
"2795","2018-02-07",4.7
"2796","2018-02-08",4.25
"2797","2018-02-09",4.3
"2798","2018-02-12",4.25
"2799","2018-02-13",4.25
"2800","2018-02-14",4.2
"2801","2018-02-15",4.2
"2802","2018-02-16",4.2
"2803","2018-02-20",4.2
"2804","2018-02-21",4.4
"2805","2018-02-22",4.6
"2806","2018-02-23",4.7
"2807","2018-02-26",4.65
"2808","2018-02-27",4.5
"2809","2018-02-28",4.5
"2810","2018-03-01",4.5
"2811","2018-03-02",4.45
"2812","2018-03-05",4.45
"2813","2018-03-06",4.4
"2814","2018-03-07",4.4
"2815","2018-03-08",4.45
"2816","2018-03-09",4.5
"2817","2018-03-12",4.43
"2818","2018-03-13",4.35
"2819","2018-03-14",4.3
"2820","2018-03-15",4.4
"2821","2018-03-16",4.4
"2822","2018-03-19",4.4
"2823","2018-03-20",4.3
"2824","2018-03-21",4.35
"2825","2018-03-22",4.3
"2826","2018-03-23",4.3
"2827","2018-03-26",4.4
"2828","2018-03-27",4.25
"2829","2018-03-28",4.05
"2830","2018-03-29",4.1
"2831","2018-04-02",4.1
"2832","2018-04-03",4.25
"2833","2018-04-04",4.3
"2834","2018-04-05",4.3
"2835","2018-04-06",4.1
"2836","2018-04-09",4.25
"2837","2018-04-10",4.25
"2838","2018-04-11",4.25
"2839","2018-04-12",4.25
"2840","2018-04-13",4.25
"2841","2018-04-16",4.25
"2842","2018-04-17",4.3
"2843","2018-04-18",4.3
"2844","2018-04-19",4.25
"2845","2018-04-20",4.33
"2846","2018-04-23",4.39
"2847","2018-04-24",4.25
"2848","2018-04-25",4.2
"2849","2018-04-26",4.05
"2850","2018-04-27",4.15
"2851","2018-04-30",4.15
"2852","2018-05-01",4.2
"2853","2018-05-02",4.2
"2854","2018-05-03",4.15
"2855","2018-05-04",4.2
"2856","2018-05-07",4.25
"2857","2018-05-08",4.2
"2858","2018-05-09",4.15
"2859","2018-05-10",4.15
"2860","2018-05-11",4.3
"2861","2018-05-14",4.3
"2862","2018-05-15",4.3
"2863","2018-05-16",4.25
"2864","2018-05-17",4.3
"2865","2018-05-18",4.3
"2866","2018-05-21",4.3
"2867","2018-05-22",4.35
"2868","2018-05-23",4.45
"2869","2018-05-24",4.4
