"","date","FCRD"
"1935","2017-12-26",9.15
"1936","2017-12-27",9.16
"1937","2017-12-28",9.11
"1938","2017-12-29",9.05
"1939","2018-01-02",9.25
"1940","2018-01-03",9.19
"1941","2018-01-04",9.14
"1942","2018-01-05",9.12
"1943","2018-01-08",9.16
"1944","2018-01-09",9.12
"1945","2018-01-10",9.13
"1946","2018-01-11",9.18
"1947","2018-01-12",9.17
"1948","2018-01-16",9.16
"1949","2018-01-17",9.14
"1950","2018-01-18",9.1
"1951","2018-01-19",9.06
"1952","2018-01-22",9.05
"1953","2018-01-23",9.02
"1954","2018-01-24",8.97
"1955","2018-01-25",8.96
"1956","2018-01-26",8.95
"1957","2018-01-29",8.86
"1958","2018-01-30",8.74
"1959","2018-01-31",8.64
"1960","2018-02-01",8.65
"1961","2018-02-02",8.48
"1962","2018-02-05",8.3
"1963","2018-02-06",8.69
"1964","2018-02-07",8.72
"1965","2018-02-08",8.58
"1966","2018-02-09",8.55
"1967","2018-02-12",8.58
"1968","2018-02-13",8.49
"1969","2018-02-14",8.45
"1970","2018-02-15",8.42
"1971","2018-02-16",8.43
"1972","2018-02-20",8.4
"1973","2018-02-21",8.39
"1974","2018-02-22",8.4
"1975","2018-02-23",8.4
"1976","2018-02-26",8.47
"1977","2018-02-27",8.4
"1978","2018-02-28",8.3
"1979","2018-03-01",8.34
"1980","2018-03-02",8.33
"1981","2018-03-05",8.46
"1982","2018-03-06",8.51
"1983","2018-03-07",8.24
"1984","2018-03-08",8.29
"1985","2018-03-09",8.3
"1986","2018-03-12",8.25
"1987","2018-03-13",8.2
"1988","2018-03-14",8.1
"1989","2018-03-15",8.14
"1990","2018-03-16",8.14
"1991","2018-03-19",7.9
"1992","2018-03-20",7.87
"1993","2018-03-21",7.91
"1994","2018-03-22",7.92
"1995","2018-03-23",7.81
"1996","2018-03-26",7.82
"1997","2018-03-27",7.75
"1998","2018-03-28",7.76
"1999","2018-03-29",7.77
"2000","2018-04-02",7.76
"2001","2018-04-03",7.83
"2002","2018-04-04",7.79
"2003","2018-04-05",7.86
"2004","2018-04-06",7.85
"2005","2018-04-09",7.97
"2006","2018-04-10",7.93
"2007","2018-04-11",7.88
"2008","2018-04-12",7.89
"2009","2018-04-13",7.92
"2010","2018-04-16",7.87
"2011","2018-04-17",7.88
"2012","2018-04-18",7.87
"2013","2018-04-19",7.82
"2014","2018-04-20",7.81
"2015","2018-04-23",7.79
"2016","2018-04-24",7.83
"2017","2018-04-25",7.83
"2018","2018-04-26",7.79
"2019","2018-04-27",7.88
"2020","2018-04-30",7.91
"2021","2018-05-01",7.84
"2022","2018-05-02",7.83
"2023","2018-05-03",7.77
"2024","2018-05-04",7.75
"2025","2018-05-07",7.75
"2026","2018-05-08",7.76
"2027","2018-05-09",7.79
"2028","2018-05-10",7.84
"2029","2018-05-11",7.87
"2030","2018-05-14",7.84
"2031","2018-05-15",7.8
"2032","2018-05-16",7.82
"2033","2018-05-17",7.88
"2034","2018-05-18",7.88
"2035","2018-05-21",7.82
"2036","2018-05-22",7.8
"2037","2018-05-23",7.79
"2038","2018-05-24",7.78
"2039","2018-05-25",7.77
"2040","2018-05-29",7.76
"2041","2018-05-30",7.84
"2042","2018-05-31",7.86
"2043","2018-06-01",7.84
"2044","2018-06-04",7.96
"2045","2018-06-05",7.92
"2046","2018-06-06",8
"2047","2018-06-07",8.09
"2048","2018-06-08",8.15
"2049","2018-06-11",8.35
"2050","2018-06-12",8.4
"2051","2018-06-13",8.33
"2052","2018-06-14",8.14
"2053","2018-06-15",7.93
"2054","2018-06-18",7.95
"2055","2018-06-19",7.95
"2056","2018-06-20",7.95
"2057","2018-06-21",7.9
"2058","2018-06-22",7.88
"2059","2018-06-25",7.92
"2060","2018-06-26",7.91
"2061","2018-06-27",7.95
"2062","2018-06-28",7.86
"2063","2018-06-29",7.82
"2064","2018-07-02",8.06
"2065","2018-07-03",8.14
"2066","2018-07-05",8.11
"2067","2018-07-06",8.14
"2068","2018-07-09",8.25
"2069","2018-07-10",8.25
"2070","2018-07-11",8.16
"2071","2018-07-12",8.14
"2072","2018-07-13",8.14
"2073","2018-07-16",8.2
"2074","2018-07-17",8.25
"2075","2018-07-18",8.29
"2076","2018-07-19",8.25
"2077","2018-07-20",8.22
"2078","2018-07-23",8.22
"2079","2018-07-24",8.18
"2080","2018-07-25",8.13
"2081","2018-07-26",8.03
"2082","2018-07-27",7.87
"2083","2018-07-30",7.93
"2084","2018-07-31",7.97
"2085","2018-08-01",7.93
"2086","2018-08-02",7.94
"2087","2018-08-03",7.96
"2088","2018-08-06",7.95
"2089","2018-08-07",7.88
"2090","2018-08-08",7.84
"2091","2018-08-09",8.07
"2092","2018-08-10",8.19
"2093","2018-08-13",8.25
"2094","2018-08-14",8.42
"2095","2018-08-15",8.4
"2096","2018-08-16",8.4
"2097","2018-08-17",8.43
"2098","2018-08-20",8.43
"2099","2018-08-21",8.48
"2100","2018-08-22",8.43
"2101","2018-08-23",8.43
"2102","2018-08-24",8.47
"2103","2018-08-27",8.5
"2104","2018-08-28",8.52
"2105","2018-08-29",8.54
"2106","2018-08-30",8.56
"2107","2018-08-31",8.55
"2108","2018-09-04",8.56
"2109","2018-09-05",8.56
"2110","2018-09-06",8.63
"2111","2018-09-07",8.59
"2112","2018-09-10",8.71
"2113","2018-09-11",8.72
"2114","2018-09-12",8.74
"2115","2018-09-13",8.64
"2116","2018-09-14",8.35
"2117","2018-09-17",8.29
"2118","2018-09-18",8.12
"2119","2018-09-19",8.05
"2120","2018-09-20",7.99
"2121","2018-09-21",8.21
"2122","2018-09-24",8.16
"2123","2018-09-25",8.1
"2124","2018-09-26",8.14
"2125","2018-09-27",8.14
"2126","2018-09-28",8.07
"2127","2018-10-01",8.12
"2128","2018-10-02",8.11
"2129","2018-10-03",8.1
"2130","2018-10-04",8.04
"2131","2018-10-05",8.04
"2132","2018-10-08",7.92
"2133","2018-10-09",8.02
"2134","2018-10-10",7.87
"2135","2018-10-11",7.81
"2136","2018-10-12",7.76
"2137","2018-10-15",7.77
"2138","2018-10-16",7.84
"2139","2018-10-17",7.76
"2140","2018-10-18",7.76
"2141","2018-10-19",7.83
"2142","2018-10-22",7.76
"2143","2018-10-23",7.69
"2144","2018-10-24",7.65
"2145","2018-10-25",7.7
"2146","2018-10-26",7.65
"2147","2018-10-29",7.67
"2148","2018-10-30",7.7
"2149","2018-10-31",7.7
"2150","2018-11-01",7.69
"2151","2018-11-02",7.62
"2152","2018-11-05",7.59
"2153","2018-11-06",7.65
"2154","2018-11-07",7.67
"2155","2018-11-08",7.39
"2156","2018-11-09",7.25
"2157","2018-11-12",7.13
"2158","2018-11-13",7.15
"2159","2018-11-14",7.25
"2160","2018-11-15",7.16
"2161","2018-11-16",7.19
"2162","2018-11-19",7.25
"2163","2018-11-20",7.05
"2164","2018-11-21",7.09
"2165","2018-11-23",7.16
"2166","2018-11-26",7.09
"2167","2018-11-27",7.09
"2168","2018-11-28",7.16
"2169","2018-11-29",7.15
"2170","2018-11-30",7.17
"2171","2018-12-03",7.21
"2172","2018-12-04",7.15
"2173","2018-12-06",7.17
"2174","2018-12-07",7.27
"2175","2018-12-10",7.12
"2176","2018-12-11",7.23
"2177","2018-12-12",7.23
"2178","2018-12-13",6.82
"2179","2018-12-14",6.6
"2180","2018-12-17",6.23
"2181","2018-12-18",6.28
"2182","2018-12-19",6.33
"2183","2018-12-20",5.91
"2184","2018-12-21",5.95
"2185","2018-12-24",6.01
"2186","2018-12-26",6.19
"2187","2018-12-27",6.23
"2188","2018-12-28",6.19
"2189","2018-12-31",6.08
"2190","2019-01-02",6.19
"2191","2019-01-03",6.24
"2192","2019-01-04",6.43
"2193","2019-01-07",6.65
"2194","2019-01-08",6.71
"2195","2019-01-09",6.59
"2196","2019-01-10",6.46
"2197","2019-01-11",6.54
"2198","2019-01-14",6.37
"2199","2019-01-15",6.41
"2200","2019-01-16",6.46
"2201","2019-01-17",6.54
"2202","2019-01-18",6.57
"2203","2019-01-22",6.56
"2204","2019-01-23",6.54
"2205","2019-01-24",6.62
"2206","2019-01-25",6.75
"2207","2019-01-28",6.78
"2208","2019-01-29",6.76
"2209","2019-01-30",6.85
"2210","2019-01-31",6.91
"2211","2019-02-01",6.88
"2212","2019-02-04",6.9
"2213","2019-02-05",6.9
"2214","2019-02-06",6.86
"2215","2019-02-07",6.8
"2216","2019-02-08",6.78
"2217","2019-02-11",6.75
"2218","2019-02-12",6.77
"2219","2019-02-13",6.75
"2220","2019-02-14",6.74
"2221","2019-02-15",6.76
"2222","2019-02-19",6.8
"2223","2019-02-20",6.88
"2224","2019-02-21",6.95
"2225","2019-02-22",7.4
"2226","2019-02-25",7.37
"2227","2019-02-26",7.37
"2228","2019-02-27",7.23
"2229","2019-02-28",6.94
"2230","2019-03-01",6.86
"2231","2019-03-04",6.91
"2232","2019-03-05",6.8
"2233","2019-03-06",6.79
"2234","2019-03-07",6.67
"2235","2019-03-08",6.61
"2236","2019-03-11",6.74
"2237","2019-03-12",6.72
"2238","2019-03-13",6.72
"2239","2019-03-14",6.72
"2240","2019-03-15",6.71
"2241","2019-03-18",6.79
"2242","2019-03-19",6.53
"2243","2019-03-20",6.48
"2244","2019-03-21",6.55
"2245","2019-03-22",6.51
"2246","2019-03-25",6.51
"2247","2019-03-26",6.57
"2248","2019-03-27",6.56
"2249","2019-03-28",6.61
"2250","2019-03-29",6.56
"2251","2019-04-01",6.57
"2252","2019-04-02",6.59
"2253","2019-04-03",6.59
"2254","2019-04-04",6.59
"2255","2019-04-05",6.69
"2256","2019-04-08",6.68
"2257","2019-04-09",6.6
"2258","2019-04-10",6.61
"2259","2019-04-11",6.61
"2260","2019-04-12",6.64
"2261","2019-04-15",6.65
"2262","2019-04-16",6.74
"2263","2019-04-17",6.76
"2264","2019-04-18",6.67
"2265","2019-04-22",6.76
"2266","2019-04-23",6.78
"2267","2019-04-24",6.75
"2268","2019-04-25",6.71
"2269","2019-04-26",6.79
"2270","2019-04-29",6.89
"2271","2019-04-30",6.84
"2272","2019-05-01",6.82
"2273","2019-05-02",6.8
"2274","2019-05-03",6.89
"2275","2019-05-06",6.96
"2276","2019-05-07",6.87
"2277","2019-05-08",6.86
"2278","2019-05-09",6.91
"2279","2019-05-10",6.75
"2280","2019-05-13",6.64
"2281","2019-05-14",6.66
"2282","2019-05-15",6.66
"2283","2019-05-16",6.69
"2284","2019-05-17",6.67
"2285","2019-05-20",6.69
"2286","2019-05-21",6.64
"2287","2019-05-22",6.65
"2288","2019-05-23",6.65
"2289","2019-05-24",6.67
"2290","2019-05-28",6.71
"2291","2019-05-29",6.72
"2292","2019-05-30",6.68
"2293","2019-05-31",6.58
"2294","2019-06-03",6.61
"2295","2019-06-04",6.66
"2296","2019-06-05",6.6
"2297","2019-06-06",6.67
"2298","2019-06-07",6.63
"2299","2019-06-10",6.65
"2300","2019-06-11",6.65
"2301","2019-06-12",6.71
"2302","2019-06-13",6.51
"2303","2019-06-14",6.59
"2304","2019-06-17",6.54
"2305","2019-06-18",6.53
"2306","2019-06-19",6.51
"2307","2019-06-20",6.41
"2308","2019-06-21",6.75
"2309","2019-06-24",6.59
"2310","2019-06-25",6.62
"2311","2019-06-26",6.66
"2312","2019-06-27",6.65
"2313","2019-06-28",6.64
"2314","2019-07-01",6.61
"2315","2019-07-02",6.62
"2316","2019-07-03",6.67
"2317","2019-07-05",6.66
"2318","2019-07-08",6.65
"2319","2019-07-09",6.66
"2320","2019-07-10",6.66
"2321","2019-07-11",6.61
"2322","2019-07-12",6.63
"2323","2019-07-15",6.65
"2324","2019-07-16",6.65
"2325","2019-07-17",6.64
"2326","2019-07-18",6.6
"2327","2019-07-19",6.61
"2328","2019-07-22",6.64
"2329","2019-07-23",6.64
"2330","2019-07-24",6.65
"2331","2019-07-25",6.63
"2332","2019-07-26",6.6
"2333","2019-07-29",6.66
"2334","2019-07-30",6.69
"2335","2019-07-31",6.66
"2336","2019-08-01",6.6
"2337","2019-08-02",6.65
"2338","2019-08-05",6.56
"2339","2019-08-06",6.54
"2340","2019-08-07",6.51
"2341","2019-08-08",6.56
"2342","2019-08-09",6.53
"2343","2019-08-12",6.51
"2344","2019-08-13",6.56
"2345","2019-08-14",6.5
"2346","2019-08-15",6.42
"2347","2019-08-16",6.63
"2348","2019-08-19",6.69
"2349","2019-08-20",6.73
"2350","2019-08-21",6.69
"2351","2019-08-22",6.71
"2352","2019-08-23",6.71
"2353","2019-08-26",6.7
"2354","2019-08-27",6.7
"2355","2019-08-28",6.7
"2356","2019-08-29",6.66
"2357","2019-08-30",6.67
"2358","2019-09-03",6.67
"2359","2019-09-04",6.68
"2360","2019-09-05",6.69
"2361","2019-09-06",6.75
"2362","2019-09-09",6.86
"2363","2019-09-10",6.95
"2364","2019-09-11",7.01
"2365","2019-09-12",6.96
"2366","2019-09-13",6.79
"2367","2019-09-16",6.74
"2368","2019-09-17",6.7
"2369","2019-09-18",6.71
"2370","2019-09-19",6.67
"2371","2019-09-20",6.9
"2372","2019-09-23",6.76
"2373","2019-09-24",6.73
"2374","2019-09-25",6.73
"2375","2019-09-26",6.84
"2376","2019-09-27",6.87
"2377","2019-09-30",6.8
"2378","2019-10-01",6.7
"2379","2019-10-02",6.62
"2380","2019-10-03",6.5
"2381","2019-10-04",6.64
"2382","2019-10-07",6.68
"2383","2019-10-08",6.68
"2384","2019-10-09",6.68
"2385","2019-10-10",6.72
"2386","2019-10-11",6.76
"2387","2019-10-14",6.72
"2388","2019-10-15",6.85
"2389","2019-10-16",6.89
"2390","2019-10-17",6.92
"2391","2019-10-18",6.92
"2392","2019-10-21",6.93
"2393","2019-10-22",6.89
"2394","2019-10-23",6.95
"2395","2019-10-24",6.95
"2396","2019-10-25",6.95
"2397","2019-10-28",6.96
"2398","2019-10-29",6.94
"2399","2019-10-30",6.94
"2400","2019-10-31",6.95
"2401","2019-11-01",6.98
"2402","2019-11-04",6.94
"2403","2019-11-05",6.83
"2404","2019-11-06",6.9
"2405","2019-11-07",6.86
"2406","2019-11-08",6.89
"2407","2019-11-11",6.87
"2408","2019-11-12",6.85
"2409","2019-11-13",6.78
"2410","2019-11-14",6.74
"2411","2019-11-15",6.74
"2412","2019-11-18",6.75
"2413","2019-11-19",6.78
"2414","2019-11-20",6.74
"2415","2019-11-21",6.72
"2416","2019-11-22",6.77
"2417","2019-11-25",6.82
"2418","2019-11-26",6.83
"2419","2019-11-27",6.79
"2420","2019-11-29",6.83
"2421","2019-12-02",6.75
"2422","2019-12-03",6.71
"2423","2019-12-04",6.75
"2424","2019-12-05",6.75
"2425","2019-12-06",6.82
"2426","2019-12-09",6.84
"2427","2019-12-10",6.89
"2428","2019-12-11",6.86
"2429","2019-12-12",6.86
"2430","2019-12-13",6.64
"2431","2019-12-16",6.47
"2432","2019-12-17",6.42
"2433","2019-12-18",6.48
"2434","2019-12-19",6.5
"2435","2019-12-20",6.47
"2436","2019-12-23",6.52
"2437","2019-12-24",6.52
"2438","2019-12-26",6.48
"2439","2019-12-27",6.45
"2440","2019-12-30",6.44
"2441","2019-12-31",6.31
"2442","2020-01-02",6.35
"2443","2020-01-03",6.5
"2444","2020-01-06",6.45
"2445","2020-01-07",6.36
"2446","2020-01-08",6.36
"2447","2020-01-09",6.38
"2448","2020-01-10",6.39
"2449","2020-01-13",6.38
"2450","2020-01-14",6.37
"2451","2020-01-15",6.33
"2452","2020-01-16",6.35
"2453","2020-01-17",6.37
"2454","2020-01-21",6.39
"2455","2020-01-22",6.42
"2456","2020-01-23",6.42
"2457","2020-01-24",6.34
"2458","2020-01-27",6.4
"2459","2020-01-28",6.43
"2460","2020-01-29",6.43
"2461","2020-01-30",6.47
"2462","2020-01-31",6.49
"2463","2020-02-03",6.54
"2464","2020-02-04",6.51
"2465","2020-02-05",6.62
"2466","2020-02-06",6.62
"2467","2020-02-07",6.61
"2468","2020-02-10",6.6
"2469","2020-02-11",6.62
"2470","2020-02-12",6.57
"2471","2020-02-13",6.78
"2472","2020-02-14",6.82
"2473","2020-02-18",6.85
"2474","2020-02-19",6.85
"2475","2020-02-20",6.8
"2476","2020-02-21",6.7
"2477","2020-02-24",6.44
"2478","2020-02-25",6.24
"2479","2020-02-26",6.23
"2480","2020-02-27",5.91
"2481","2020-02-28",5.79
"2482","2020-03-02",6.03
"2483","2020-03-03",5.99
"2484","2020-03-04",6.06
"2485","2020-03-05",5.97
"2486","2020-03-06",5.31
"2487","2020-03-09",4.4
"2488","2020-03-10",4.66
"2489","2020-03-11",3.85
"2490","2020-03-12",3.04
"2491","2020-03-13",3.8
"2492","2020-03-16",2.74
"2493","2020-03-17",2.67
"2494","2020-03-18",2.25
"2495","2020-03-19",2.56
"2496","2020-03-20",2.1
"2497","2020-03-23",1.56
"2498","2020-03-24",1.58
"2499","2020-03-25",1.69
"2500","2020-03-26",1.98
"2501","2020-03-27",2.94
"2502","2020-03-30",2.64
"2503","2020-03-31",2.65
"2504","2020-04-01",2.31
"2505","2020-04-02",2.2
"2506","2020-04-03",2.11
"2507","2020-04-06",2.12
"2508","2020-04-07",2.21
"2509","2020-04-08",2.43
"2510","2020-04-09",2.69
"2511","2020-04-13",2.86
"2512","2020-04-14",3.05
"2513","2020-04-15",2.84
"2514","2020-04-16",2.9
"2515","2020-04-17",3.04
"2516","2020-04-20",3.13
"2517","2020-04-21",3.08
"2518","2020-04-22",3.22
"2519","2020-04-23",3.2
"2520","2020-04-24",3.2
"2521","2020-04-27",3.21
"2522","2020-04-28",3.19
"2523","2020-04-29",3.21
"2524","2020-04-30",3.24
"2525","2020-05-01",3.18
"2526","2020-05-04",3.15
"2527","2020-05-05",3.09
"2528","2020-05-06",3.2
"2529","2020-05-07",3.13
"2530","2020-05-08",2.98
"2531","2020-05-11",2.98
"2532","2020-05-12",2.85
"2533","2020-05-13",2.69
"2534","2020-05-14",2.7
"2535","2020-05-15",2.78
"2536","2020-05-18",2.83
"2537","2020-05-19",2.71
"2538","2020-05-20",2.9
"2539","2020-05-21",2.89
"2540","2020-05-22",2.87
"2541","2020-05-26",2.92
"2542","2020-05-27",2.97
"2543","2020-05-28",3.01
"2544","2020-05-29",3.05
"2545","2020-06-01",3.23
"2546","2020-06-02",3.19
"2547","2020-06-03",3.19
"2548","2020-06-04",3.18
"2549","2020-06-05",3.25
"2550","2020-06-08",3.36
"2551","2020-06-09",3.31
"2552","2020-06-10",3.21
"2553","2020-06-11",3.03
"2554","2020-06-12",3.02
"2555","2020-06-15",3.04
"2556","2020-06-16",2.96
"2557","2020-06-17",2.9
"2558","2020-06-18",2.92
"2559","2020-06-19",2.95
"2560","2020-06-22",2.94
"2561","2020-06-23",2.92
"2562","2020-06-24",3.12
"2563","2020-06-25",3.14
"2564","2020-06-26",3.23
"2565","2020-06-29",3.25
"2566","2020-06-30",3.24
"2567","2020-07-01",3.34
"2568","2020-07-02",3.28
"2569","2020-07-06",3.26
"2570","2020-07-07",3.27
"2571","2020-07-08",3.28
"2572","2020-07-09",3.28
"2573","2020-07-10",3.29
"2574","2020-07-13",3.31
"2575","2020-07-14",3.36
"2576","2020-07-15",3.37
"2577","2020-07-16",3.35
"2578","2020-07-17",3.45
"2579","2020-07-20",3.45
"2580","2020-07-21",3.38
"2581","2020-07-22",3.46
"2582","2020-07-23",3.54
"2583","2020-07-24",3.54
"2584","2020-07-27",3.58
"2585","2020-07-28",3.55
"2586","2020-07-29",3.63
"2587","2020-07-30",3.59
"2588","2020-07-31",3.61
"2589","2020-08-03",3.58
"2590","2020-08-04",3.46
"2591","2020-08-05",3.42
"2592","2020-08-06",3.41
"2593","2020-08-07",3.47
"2594","2020-08-10",3.48
"2595","2020-08-11",3.47
"2596","2020-08-12",3.5
"2597","2020-08-13",3.49
"2598","2020-08-14",3.42
"2599","2020-08-17",3.4
"2600","2020-08-18",3.42
"2601","2020-08-19",3.38
"2602","2020-08-20",3.34
"2603","2020-08-21",3.34
"2604","2020-08-24",3.33
"2605","2020-08-25",3.28
"2606","2020-08-26",3.21
"2607","2020-08-27",3.19
"2608","2020-08-28",3.15
"2609","2020-08-31",3.11
"2610","2020-09-01",3.08
"2611","2020-09-02",3.05
"2612","2020-09-03",2.94
"2613","2020-09-04",3.03
"2614","2020-09-08",2.97
"2615","2020-09-09",2.98
"2616","2020-09-10",2.96
"2617","2020-09-11",2.96
"2618","2020-09-14",2.89
"2619","2020-09-15",2.91
"2620","2020-09-16",2.87
"2621","2020-09-17",2.85
"2622","2020-09-18",2.73
"2623","2020-09-21",2.63
"2624","2020-09-22",2.62
"2625","2020-09-23",2.55
"2626","2020-09-24",2.55
"2627","2020-09-25",2.51
"2628","2020-09-28",2.53
"2629","2020-09-29",2.39
"2630","2020-09-30",2.48
"2631","2020-10-01",2.39
"2632","2020-10-02",2.44
"2633","2020-10-05",2.46
"2634","2020-10-06",2.43
"2635","2020-10-07",2.49
"2636","2020-10-08",2.57
"2637","2020-10-09",2.56
"2638","2020-10-12",2.55
"2639","2020-10-13",2.52
"2640","2020-10-14",2.57
"2641","2020-10-15",2.55
"2642","2020-10-16",2.54
"2643","2020-10-19",2.51
"2644","2020-10-20",2.52
"2645","2020-10-21",2.53
"2646","2020-10-22",2.49
"2647","2020-10-23",2.6
"2648","2020-10-26",2.65
"2649","2020-10-27",2.65
"2650","2020-10-28",2.79
"2651","2020-10-29",2.66
"2652","2020-10-30",2.74
"2653","2020-11-02",2.78
"2654","2020-11-03",2.8
"2655","2020-11-04",2.75
"2656","2020-11-05",2.95
"2657","2020-11-06",3.11
"2658","2020-11-09",3.18
"2659","2020-11-10",3.22
"2660","2020-11-11",3.25
"2661","2020-11-12",3.12
"2662","2020-11-13",3.12
"2663","2020-11-16",3.16
"2664","2020-11-17",3.17
"2665","2020-11-18",3.21
"2666","2020-11-19",3.28
"2667","2020-11-20",3.35
"2668","2020-11-23",3.48
"2669","2020-11-24",3.64
"2670","2020-11-25",3.7
"2671","2020-11-27",3.75
