"","date","CSIQ"
"1916","2014-08-12",24.969999
"1917","2014-08-13",31.030001
"1918","2014-08-14",32.400002
"1919","2014-08-15",33.25
"1920","2014-08-18",34.529999
"1921","2014-08-19",34.650002
"1922","2014-08-20",35.200001
"1923","2014-08-21",34.630001
"1924","2014-08-22",35.029999
"1925","2014-08-25",35.43
"1926","2014-08-26",35.48
"1927","2014-08-27",34.98
"1928","2014-08-28",35.25
"1929","2014-08-29",35.439999
"1930","2014-09-02",38.34
"1931","2014-09-03",37.290001
"1932","2014-09-04",37.720001
"1933","2014-09-05",38.580002
"1934","2014-09-08",39.310001
"1935","2014-09-09",38.09
"1936","2014-09-10",39.07
"1937","2014-09-11",39.02
"1938","2014-09-12",39.740002
"1939","2014-09-15",37.740002
"1940","2014-09-16",37.529999
"1941","2014-09-17",40.290001
"1942","2014-09-18",39.709999
"1943","2014-09-19",39.189999
"1944","2014-09-22",37.599998
"1945","2014-09-23",37.849998
"1946","2014-09-24",38.669998
"1947","2014-09-25",37.889999
"1948","2014-09-26",37.880001
"1949","2014-09-29",37.209999
"1950","2014-09-30",35.77
"1951","2014-10-01",34.189999
"1952","2014-10-02",34.779999
"1953","2014-10-03",34.459999
"1954","2014-10-06",33.43
"1955","2014-10-07",32.689999
"1956","2014-10-08",32.830002
"1957","2014-10-09",30.280001
"1958","2014-10-10",28.559999
"1959","2014-10-13",26.23
"1960","2014-10-14",26.129999
"1961","2014-10-15",26.959999
"1962","2014-10-16",28.549999
"1963","2014-10-17",27.719999
"1964","2014-10-20",28.620001
"1965","2014-10-21",30.85
"1966","2014-10-22",29.26
"1967","2014-10-23",29.85
"1968","2014-10-24",29.540001
"1969","2014-10-27",28.85
"1970","2014-10-28",30.23
"1971","2014-10-29",29.59
"1972","2014-10-30",29.75
"1973","2014-10-31",31.9
"1974","2014-11-03",31.620001
"1975","2014-11-04",30.469999
"1976","2014-11-05",29.700001
"1977","2014-11-06",30.57
"1978","2014-11-07",30.27
"1979","2014-11-10",31.719999
"1980","2014-11-11",31.469999
"1981","2014-11-12",28.08
"1982","2014-11-13",25.73
"1983","2014-11-14",26.93
"1984","2014-11-17",26.370001
"1985","2014-11-18",27.360001
"1986","2014-11-19",26.780001
"1987","2014-11-20",27.379999
"1988","2014-11-21",27.57
"1989","2014-11-24",27.790001
"1990","2014-11-25",27.219999
"1991","2014-11-26",27.469999
"1992","2014-11-28",24.290001
"1993","2014-12-01",22.219999
"1994","2014-12-02",23.209999
"1995","2014-12-03",23.200001
"1996","2014-12-04",23.809999
"1997","2014-12-05",24.93
"1998","2014-12-08",24.110001
"1999","2014-12-09",24.15
"2000","2014-12-10",23.09
"2001","2014-12-11",23.690001
"2002","2014-12-12",23.01
"2003","2014-12-15",22.280001
"2004","2014-12-16",22.02
"2005","2014-12-17",21.620001
"2006","2014-12-18",21.110001
"2007","2014-12-19",21.91
"2008","2014-12-22",22.370001
"2009","2014-12-23",22.610001
"2010","2014-12-24",22.82
"2011","2014-12-26",23.440001
"2012","2014-12-29",23.6
"2013","2014-12-30",23.65
"2014","2014-12-31",24.190001
"2015","2015-01-02",24.690001
"2016","2015-01-05",23.139999
"2017","2015-01-06",22.280001
"2018","2015-01-07",21.940001
"2019","2015-01-08",22.9
"2020","2015-01-09",22.9
"2021","2015-01-12",21.92
"2022","2015-01-13",22.280001
"2023","2015-01-14",22.16
"2024","2015-01-15",21.389999
"2025","2015-01-16",21.290001
"2026","2015-01-20",19.209999
"2027","2015-01-21",19.25
"2028","2015-01-22",19.01
"2029","2015-01-23",19.299999
"2030","2015-01-26",19.969999
"2031","2015-01-27",20.360001
"2032","2015-01-28",19.77
"2033","2015-01-29",19.809999
"2034","2015-01-30",20.389999
"2035","2015-02-02",21.32
"2036","2015-02-03",26.690001
"2037","2015-02-04",25.719999
"2038","2015-02-05",25.34
"2039","2015-02-06",25.66
"2040","2015-02-09",26.67
"2041","2015-02-10",27.129999
"2042","2015-02-11",27.440001
"2043","2015-02-12",29.139999
"2044","2015-02-13",28.84
"2045","2015-02-17",29.68
"2046","2015-02-18",29.290001
"2047","2015-02-19",28.389999
"2048","2015-02-20",28.950001
"2049","2015-02-23",28.469999
"2050","2015-02-24",29.969999
"2051","2015-02-25",29.73
"2052","2015-02-26",29.57
"2053","2015-02-27",29.629999
"2054","2015-03-02",30.42
"2055","2015-03-03",30.34
"2056","2015-03-04",30.18
"2057","2015-03-05",34.599998
"2058","2015-03-06",33.549999
"2059","2015-03-09",32.310001
"2060","2015-03-10",31.65
"2061","2015-03-11",31.92
"2062","2015-03-12",32.049999
"2063","2015-03-13",32.02
"2064","2015-03-16",31.639999
"2065","2015-03-17",34.23
"2066","2015-03-18",34.580002
"2067","2015-03-19",34.700001
"2068","2015-03-20",34.880001
"2069","2015-03-23",35.790001
"2070","2015-03-24",36.029999
"2071","2015-03-25",34.799999
"2072","2015-03-26",34.59
"2073","2015-03-27",34.48
"2074","2015-03-30",33.119999
"2075","2015-03-31",33.389999
"2076","2015-04-01",33.810001
"2077","2015-04-02",33.889999
"2078","2015-04-06",34.189999
"2079","2015-04-07",33.919998
"2080","2015-04-08",34.119999
"2081","2015-04-09",34.130001
"2082","2015-04-10",34.540001
"2083","2015-04-13",35.220001
"2084","2015-04-14",35.07
"2085","2015-04-15",35.59
"2086","2015-04-16",35.990002
"2087","2015-04-17",34.82
"2088","2015-04-20",35.25
"2089","2015-04-21",35.849998
"2090","2015-04-22",36.240002
"2091","2015-04-23",36.490002
"2092","2015-04-24",36.360001
"2093","2015-04-27",35.650002
"2094","2015-04-28",37.73
"2095","2015-04-29",37.119999
"2096","2015-04-30",35.400002
"2097","2015-05-01",36.259998
"2098","2015-05-04",36.439999
"2099","2015-05-05",35.919998
"2100","2015-05-06",34.639999
"2101","2015-05-07",34.279999
"2102","2015-05-08",37.099998
"2103","2015-05-11",39.09
"2104","2015-05-12",38.790001
"2105","2015-05-13",38.990002
"2106","2015-05-14",38.73
"2107","2015-05-15",38.849998
"2108","2015-05-18",37.060001
"2109","2015-05-19",34.959999
"2110","2015-05-20",33.310001
"2111","2015-05-21",34.029999
"2112","2015-05-22",33.709999
"2113","2015-05-26",33.310001
"2114","2015-05-27",33.259998
"2115","2015-05-28",33.689999
"2116","2015-05-29",32.66
"2117","2015-06-01",32.349998
"2118","2015-06-02",32.169998
"2119","2015-06-03",32.060001
"2120","2015-06-04",31.52
"2121","2015-06-05",33.16
"2122","2015-06-08",32.200001
"2123","2015-06-09",31.23
"2124","2015-06-10",32.540001
"2125","2015-06-11",33.41
"2126","2015-06-12",32.779999
"2127","2015-06-15",33.18
"2128","2015-06-16",32.720001
"2129","2015-06-17",33.240002
"2130","2015-06-18",33.200001
"2131","2015-06-19",32.310001
"2132","2015-06-22",32.029999
"2133","2015-06-23",32.860001
"2134","2015-06-24",32.360001
"2135","2015-06-25",32.139999
"2136","2015-06-26",29.75
"2137","2015-06-29",28.25
"2138","2015-06-30",28.6
"2139","2015-07-01",27.25
"2140","2015-07-02",27.4
"2141","2015-07-06",25.84
"2142","2015-07-07",26.26
"2143","2015-07-08",24.57
"2144","2015-07-09",25.639999
"2145","2015-07-10",25.83
"2146","2015-07-13",26.440001
"2147","2015-07-14",26.639999
"2148","2015-07-15",26.23
"2149","2015-07-16",26.860001
"2150","2015-07-17",26.549999
"2151","2015-07-20",26.360001
"2152","2015-07-21",26.139999
"2153","2015-07-22",25.84
"2154","2015-07-23",25.67
"2155","2015-07-24",25.25
"2156","2015-07-27",24.790001
"2157","2015-07-28",25.74
"2158","2015-07-29",27.209999
"2159","2015-07-30",26.77
"2160","2015-07-31",26.860001
"2161","2015-08-03",24.75
"2162","2015-08-04",24.57
"2163","2015-08-05",26.549999
"2164","2015-08-06",25.73
"2165","2015-08-07",25.049999
"2166","2015-08-10",25.950001
"2167","2015-08-11",24.870001
"2168","2015-08-12",24.290001
"2169","2015-08-13",24.549999
"2170","2015-08-14",24.74
"2171","2015-08-17",24.23
"2172","2015-08-18",24.690001
"2173","2015-08-19",20.200001
"2174","2015-08-20",18.780001
"2175","2015-08-21",17.4
"2176","2015-08-24",16.280001
"2177","2015-08-25",17.110001
"2178","2015-08-26",17.200001
"2179","2015-08-27",18.23
"2180","2015-08-28",18.83
"2181","2015-08-31",18.719999
"2182","2015-09-01",18.01
"2183","2015-09-02",18.42
"2184","2015-09-03",18.59
"2185","2015-09-04",18.32
"2186","2015-09-08",18.860001
"2187","2015-09-09",19.18
"2188","2015-09-10",19.370001
"2189","2015-09-11",18.959999
"2190","2015-09-14",18.719999
"2191","2015-09-15",19.129999
"2192","2015-09-16",19.709999
"2193","2015-09-17",20.5
"2194","2015-09-18",19.08
"2195","2015-09-21",19.040001
"2196","2015-09-22",18.209999
"2197","2015-09-23",17.16
"2198","2015-09-24",17.18
"2199","2015-09-25",17.030001
"2200","2015-09-28",15.72
"2201","2015-09-29",15.86
"2202","2015-09-30",16.620001
"2203","2015-10-01",16.67
"2204","2015-10-02",18.77
"2205","2015-10-05",19.540001
"2206","2015-10-06",19.42
"2207","2015-10-07",20.309999
"2208","2015-10-08",20.6
"2209","2015-10-09",21.120001
"2210","2015-10-12",20.639999
"2211","2015-10-13",20.59
"2212","2015-10-14",21.129999
"2213","2015-10-15",21.6
"2214","2015-10-16",21.700001
"2215","2015-10-19",21.74
"2216","2015-10-20",21.65
"2217","2015-10-21",20.73
"2218","2015-10-22",21.02
"2219","2015-10-23",20.68
"2220","2015-10-26",21.66
"2221","2015-10-27",20.65
"2222","2015-10-28",21.67
"2223","2015-10-29",21.440001
"2224","2015-10-30",21.83
"2225","2015-11-02",22.65
"2226","2015-11-03",23.23
"2227","2015-11-04",23.25
"2228","2015-11-05",22.85
"2229","2015-11-06",23.57
"2230","2015-11-09",23.030001
"2231","2015-11-10",22.25
"2232","2015-11-11",22.83
"2233","2015-11-12",21.879999
"2234","2015-11-13",21.309999
"2235","2015-11-16",21.540001
"2236","2015-11-17",20.209999
"2237","2015-11-18",21.18
"2238","2015-11-19",20.57
"2239","2015-11-20",20.9
"2240","2015-11-23",21.129999
"2241","2015-11-24",21.85
"2242","2015-11-25",22.309999
"2243","2015-11-27",22.5
"2244","2015-11-30",23.030001
"2245","2015-12-01",23.459999
"2246","2015-12-02",23.879999
"2247","2015-12-03",24.15
"2248","2015-12-04",24.6
"2249","2015-12-07",24.16
"2250","2015-12-08",24.1
"2251","2015-12-09",23.620001
"2252","2015-12-10",24.190001
"2253","2015-12-11",23.459999
"2254","2015-12-14",24.639999
"2255","2015-12-15",25.4
"2256","2015-12-16",27.280001
"2257","2015-12-17",26.559999
"2258","2015-12-18",27.07
"2259","2015-12-21",28.5
"2260","2015-12-22",27.92
"2261","2015-12-23",28.93
"2262","2015-12-24",29.33
"2263","2015-12-28",29.27
"2264","2015-12-29",28.940001
"2265","2015-12-30",28.639999
"2266","2015-12-31",28.959999
"2267","2016-01-04",27.98
"2268","2016-01-05",27.5
"2269","2016-01-06",27.280001
"2270","2016-01-07",22.99
"2271","2016-01-08",23.5
"2272","2016-01-11",22.360001
"2273","2016-01-12",21.719999
"2274","2016-01-13",20.629999
"2275","2016-01-14",20.280001
"2276","2016-01-15",18.790001
"2277","2016-01-19",18.74
"2278","2016-01-20",18.110001
"2279","2016-01-21",19.030001
"2280","2016-01-22",19.959999
"2281","2016-01-25",19.389999
"2282","2016-01-26",20.16
"2283","2016-01-27",19.870001
"2284","2016-01-28",19.379999
"2285","2016-01-29",20.17
"2286","2016-02-01",20.41
"2287","2016-02-02",19.459999
"2288","2016-02-03",19.190001
"2289","2016-02-04",20.120001
"2290","2016-02-05",19.440001
"2291","2016-02-08",18.370001
"2292","2016-02-09",17.77
"2293","2016-02-10",17.389999
"2294","2016-02-11",15.8
"2295","2016-02-12",16.389999
"2296","2016-02-16",19.290001
"2297","2016-02-17",19.24
"2298","2016-02-18",19.41
"2299","2016-02-19",19.780001
"2300","2016-02-22",21
"2301","2016-02-23",20.42
"2302","2016-02-24",21.809999
"2303","2016-02-25",21.58
"2304","2016-02-26",22.379999
"2305","2016-02-29",22.77
"2306","2016-03-01",22.799999
"2307","2016-03-02",23.48
"2308","2016-03-03",22.540001
"2309","2016-03-04",22.540001
"2310","2016-03-07",22.73
"2311","2016-03-08",21.360001
"2312","2016-03-09",21.76
"2313","2016-03-10",18.889999
"2314","2016-03-11",19.85
"2315","2016-03-14",19.6
"2316","2016-03-15",19.76
"2317","2016-03-16",20.110001
"2318","2016-03-17",20.969999
"2319","2016-03-18",20.540001
"2320","2016-03-21",20.129999
"2321","2016-03-22",19.83
"2322","2016-03-23",18.76
"2323","2016-03-24",18.85
"2324","2016-03-28",18.629999
"2325","2016-03-29",19.27
"2326","2016-03-30",19.41
"2327","2016-03-31",19.280001
"2328","2016-04-01",19.01
"2329","2016-04-04",17.99
"2330","2016-04-05",17.98
"2331","2016-04-06",17.83
"2332","2016-04-07",17.32
"2333","2016-04-08",17.32
"2334","2016-04-11",17.24
"2335","2016-04-12",17.5
"2336","2016-04-13",18.4
"2337","2016-04-14",18.360001
"2338","2016-04-15",18.02
"2339","2016-04-18",18.540001
"2340","2016-04-19",18.18
"2341","2016-04-20",18.92
"2342","2016-04-21",18.959999
"2343","2016-04-22",19.040001
"2344","2016-04-25",18.290001
"2345","2016-04-26",18.74
"2346","2016-04-27",18.99
"2347","2016-04-28",18.690001
"2348","2016-04-29",17.91
"2349","2016-05-02",17.52
"2350","2016-05-03",16.57
"2351","2016-05-04",16.370001
"2352","2016-05-05",16.120001
"2353","2016-05-06",15.9
"2354","2016-05-09",15.46
"2355","2016-05-10",15.46
"2356","2016-05-11",17.379999
"2357","2016-05-12",17.040001
"2358","2016-05-13",16.91
"2359","2016-05-16",17.5
"2360","2016-05-17",17.4
"2361","2016-05-18",17.4
"2362","2016-05-19",17.379999
"2363","2016-05-20",18.059999
"2364","2016-05-23",18.540001
"2365","2016-05-24",19.139999
"2366","2016-05-25",19.559999
"2367","2016-05-26",18.82
"2368","2016-05-27",18.719999
"2369","2016-05-31",18.68
"2370","2016-06-01",18.66
"2371","2016-06-02",18.059999
"2372","2016-06-03",17.51
"2373","2016-06-06",18.23
"2374","2016-06-07",18.24
"2375","2016-06-08",18.07
"2376","2016-06-09",17.889999
"2377","2016-06-10",16.379999
"2378","2016-06-13",15.85
"2379","2016-06-14",15.86
"2380","2016-06-15",15.73
"2381","2016-06-16",15.63
"2382","2016-06-17",15.76
"2383","2016-06-20",16.09
"2384","2016-06-21",15.84
"2385","2016-06-22",15.83
"2386","2016-06-23",16.25
"2387","2016-06-24",14.83
"2388","2016-06-27",13.8
"2389","2016-06-28",14.52
"2390","2016-06-29",14.88
"2391","2016-06-30",15.12
"2392","2016-07-01",15.26
"2393","2016-07-05",14.82
"2394","2016-07-06",15.09
"2395","2016-07-07",14.84
"2396","2016-07-08",15.03
"2397","2016-07-11",15.67
"2398","2016-07-12",15.89
"2399","2016-07-13",15.24
"2400","2016-07-14",14.96
"2401","2016-07-15",14.56
"2402","2016-07-18",14.78
"2403","2016-07-19",14.41
"2404","2016-07-20",14.76
"2405","2016-07-21",14.62
"2406","2016-07-22",14.58
"2407","2016-07-25",14.78
"2408","2016-07-26",14.89
"2409","2016-07-27",14.88
"2410","2016-07-28",14.39
"2411","2016-07-29",14.2
"2412","2016-08-01",14.77
"2413","2016-08-02",14.38
"2414","2016-08-03",14.23
"2415","2016-08-04",14.2
"2416","2016-08-05",14.57
"2417","2016-08-08",14.66
"2418","2016-08-09",14.45
"2419","2016-08-10",13.16
"2420","2016-08-11",13.09
"2421","2016-08-12",12.91
"2422","2016-08-15",13.25
"2423","2016-08-16",13.08
"2424","2016-08-17",12.21
"2425","2016-08-18",14.35
"2426","2016-08-19",13.9
"2427","2016-08-22",13.37
"2428","2016-08-23",13.46
"2429","2016-08-24",12.89
"2430","2016-08-25",12.98
"2431","2016-08-26",13.13
"2432","2016-08-29",13.09
"2433","2016-08-30",13.18
"2434","2016-08-31",12.89
"2435","2016-09-01",12.97
"2436","2016-09-02",13.14
"2437","2016-09-06",13.67
"2438","2016-09-07",13.42
"2439","2016-09-08",13.67
"2440","2016-09-09",13.04
"2441","2016-09-12",13.02
"2442","2016-09-13",12.66
"2443","2016-09-14",12.12
"2444","2016-09-15",12.14
"2445","2016-09-16",11.85
"2446","2016-09-19",12.02
"2447","2016-09-20",12.04
"2448","2016-09-21",12.37
"2449","2016-09-22",12.56
"2450","2016-09-23",12.96
"2451","2016-09-26",12.67
"2452","2016-09-27",13.17
"2453","2016-09-28",13.61
"2454","2016-09-29",14.12
"2455","2016-09-30",13.74
"2456","2016-10-03",13.98
"2457","2016-10-04",13.77
"2458","2016-10-05",14.71
"2459","2016-10-06",14.84
"2460","2016-10-07",14.35
"2461","2016-10-10",14.66
"2462","2016-10-11",14.52
"2463","2016-10-12",14.71
"2464","2016-10-13",15.09
"2465","2016-10-14",14.99
"2466","2016-10-17",14.7
"2467","2016-10-18",14.87
"2468","2016-10-19",15.53
"2469","2016-10-20",15.7
"2470","2016-10-21",15.75
"2471","2016-10-24",15.46
"2472","2016-10-25",15.22
"2473","2016-10-26",15.3
"2474","2016-10-27",14.99
"2475","2016-10-28",14.76
"2476","2016-10-31",14.44
"2477","2016-11-01",14.66
"2478","2016-11-02",14.42
"2479","2016-11-03",12.87
"2480","2016-11-04",12.3
"2481","2016-11-07",12.76
"2482","2016-11-08",13.31
"2483","2016-11-09",11.52
"2484","2016-11-10",11.51
"2485","2016-11-11",11.78
"2486","2016-11-14",11.9
"2487","2016-11-15",11.73
"2488","2016-11-16",11.81
"2489","2016-11-17",11.68
"2490","2016-11-18",11.7
"2491","2016-11-21",10.68
"2492","2016-11-22",10.65
"2493","2016-11-23",10.83
"2494","2016-11-25",11.58
"2495","2016-11-28",11.52
"2496","2016-11-29",11.37
"2497","2016-11-30",11.53
"2498","2016-12-01",11.28
"2499","2016-12-02",11.07
"2500","2016-12-05",11.79
"2501","2016-12-06",11.99
"2502","2016-12-07",12.72
"2503","2016-12-08",12.65
"2504","2016-12-09",12.78
"2505","2016-12-12",12.68
"2506","2016-12-13",12.41
"2507","2016-12-14",12.16
"2508","2016-12-15",12.22
"2509","2016-12-16",12.5
"2510","2016-12-19",12.71
"2511","2016-12-20",12.53
"2512","2016-12-21",12.32
"2513","2016-12-22",12.57
"2514","2016-12-23",12.33
"2515","2016-12-27",13.12
"2516","2016-12-28",12.42
"2517","2016-12-29",12.17
"2518","2016-12-30",12.18
"2519","2017-01-03",12.67
"2520","2017-01-04",12.85
"2521","2017-01-05",12.72
"2522","2017-01-06",12.7
"2523","2017-01-09",12.61
"2524","2017-01-10",12.58
"2525","2017-01-11",12.84
"2526","2017-01-12",12.4
"2527","2017-01-13",12.45
"2528","2017-01-17",12.63
"2529","2017-01-18",12.44
"2530","2017-01-19",12.49
"2531","2017-01-20",12.54
"2532","2017-01-23",12.63
"2533","2017-01-24",12.49
"2534","2017-01-25",12.58
"2535","2017-01-26",12.53
"2536","2017-01-27",12.58
"2537","2017-01-30",11.75
"2538","2017-01-31",11.71
"2539","2017-02-01",11.96
"2540","2017-02-02",11.85
"2541","2017-02-03",12.16
"2542","2017-02-06",12.1
"2543","2017-02-07",12.02
"2544","2017-02-08",11.95
"2545","2017-02-09",12.02
"2546","2017-02-10",12.47
"2547","2017-02-13",13.11
"2548","2017-02-14",13.63
"2549","2017-02-15",13.79
"2550","2017-02-16",13.41
"2551","2017-02-17",14.12
"2552","2017-02-21",15.36
"2553","2017-02-22",14.08
"2554","2017-02-23",14.7
"2555","2017-02-24",14.8
"2556","2017-02-27",15.13
"2557","2017-02-28",14.72
"2558","2017-03-01",14.45
"2559","2017-03-02",14.67
"2560","2017-03-03",14.5
"2561","2017-03-06",13.74
"2562","2017-03-07",13.38
"2563","2017-03-08",13.43
"2564","2017-03-09",13.28
"2565","2017-03-10",13.47
"2566","2017-03-13",13.72
"2567","2017-03-14",13.58
"2568","2017-03-15",13.91
"2569","2017-03-16",14.26
"2570","2017-03-17",13.74
"2571","2017-03-20",13.55
"2572","2017-03-21",12.33
"2573","2017-03-22",11.96
"2574","2017-03-23",11.64
"2575","2017-03-24",11.15
"2576","2017-03-27",11.33
"2577","2017-03-28",11.57
"2578","2017-03-29",11.56
"2579","2017-03-30",11.81
"2580","2017-03-31",12.27
"2581","2017-04-03",12.23
"2582","2017-04-04",12.35
"2583","2017-04-05",12.3
"2584","2017-04-06",12.65
"2585","2017-04-07",12.68
"2586","2017-04-10",13.16
"2587","2017-04-11",13.08
"2588","2017-04-12",12.79
"2589","2017-04-13",12.72
"2590","2017-04-17",13.42
"2591","2017-04-18",13.44
"2592","2017-04-19",13.46
"2593","2017-04-20",13.51
"2594","2017-04-21",13.4
"2595","2017-04-24",13.68
"2596","2017-04-25",13.93
"2597","2017-04-26",13.97
"2598","2017-04-27",13.68
"2599","2017-04-28",13.3
"2600","2017-05-01",13.09
"2601","2017-05-02",13.24
"2602","2017-05-03",13.5
"2603","2017-05-04",12.71
"2604","2017-05-05",13.31
"2605","2017-05-08",13.45
"2606","2017-05-09",13.74
"2607","2017-05-10",13.69
"2608","2017-05-11",13.27
"2609","2017-05-12",13.11
"2610","2017-05-15",13.24
"2611","2017-05-16",12.94
"2612","2017-05-17",12.28
"2613","2017-05-18",12.53
"2614","2017-05-19",12.98
"2615","2017-05-22",13.01
"2616","2017-05-23",13.27
"2617","2017-05-24",13.3
"2618","2017-05-25",13.72
"2619","2017-05-26",13.24
"2620","2017-05-30",13.54
"2621","2017-05-31",12.81
"2622","2017-06-01",12.91
"2623","2017-06-02",12.8
"2624","2017-06-05",12.69
"2625","2017-06-06",12.59
"2626","2017-06-07",12.55
"2627","2017-06-08",12.88
"2628","2017-06-09",12.63
"2629","2017-06-12",12.82
"2630","2017-06-13",13.14
"2631","2017-06-14",12.95
"2632","2017-06-15",12.65
"2633","2017-06-16",12.8
"2634","2017-06-19",13.03
"2635","2017-06-20",13.05
"2636","2017-06-21",13.99
"2637","2017-06-22",15.07
"2638","2017-06-23",15.78
"2639","2017-06-26",15.62
"2640","2017-06-27",15.39
"2641","2017-06-28",15.98
"2642","2017-06-29",15.99
"2643","2017-06-30",15.92
"2644","2017-07-03",16
"2645","2017-07-05",15.46
"2646","2017-07-06",15.24
"2647","2017-07-07",15.56
"2648","2017-07-10",15.67
"2649","2017-07-11",15.73
"2650","2017-07-12",16.370001
"2651","2017-07-13",16.34
"2652","2017-07-14",16.83
"2653","2017-07-17",16.620001
"2654","2017-07-18",16.75
"2655","2017-07-19",17.42
"2656","2017-07-20",17.02
"2657","2017-07-21",16.59
"2658","2017-07-24",16.719999
"2659","2017-07-25",16.57
"2660","2017-07-26",16.549999
"2661","2017-07-27",16.34
"2662","2017-07-28",16.780001
"2663","2017-07-31",16.940001
"2664","2017-08-01",16.99
"2665","2017-08-02",16.5
"2666","2017-08-03",16.610001
"2667","2017-08-04",16.709999
"2668","2017-08-07",17.629999
"2669","2017-08-08",17.43
"2670","2017-08-09",17.209999
"2671","2017-08-10",16.549999
"2672","2017-08-11",17.200001
"2673","2017-08-14",16.639999
"2674","2017-08-15",16.940001
"2675","2017-08-16",16.969999
"2676","2017-08-17",16.4
"2677","2017-08-18",16.629999
"2678","2017-08-21",14.99
"2679","2017-08-22",15.07
"2680","2017-08-23",15.18
"2681","2017-08-24",15.57
"2682","2017-08-25",15.47
"2683","2017-08-28",15.38
"2684","2017-08-29",15.53
"2685","2017-08-30",15.61
"2686","2017-08-31",15.71
"2687","2017-09-01",16.1
"2688","2017-09-05",16
"2689","2017-09-06",16.040001
"2690","2017-09-07",16.35
"2691","2017-09-08",16.299999
"2692","2017-09-11",16.65
"2693","2017-09-12",16.5
"2694","2017-09-13",16.52
"2695","2017-09-14",17.299999
"2696","2017-09-15",17.27
"2697","2017-09-18",16.799999
"2698","2017-09-19",16.709999
"2699","2017-09-20",16.02
"2700","2017-09-21",15.86
"2701","2017-09-22",16.459999
"2702","2017-09-25",16.040001
"2703","2017-09-26",16.07
"2704","2017-09-27",16.73
"2705","2017-09-28",16.82
"2706","2017-09-29",16.84
"2707","2017-10-02",16.700001
"2708","2017-10-03",16.74
"2709","2017-10-04",16.74
"2710","2017-10-05",16.530001
"2711","2017-10-06",16.530001
"2712","2017-10-09",15.95
"2713","2017-10-10",15.94
"2714","2017-10-11",15.75
"2715","2017-10-12",16.059999
"2716","2017-10-13",16.26
"2717","2017-10-16",15.99
"2718","2017-10-17",15.98
"2719","2017-10-18",15.75
"2720","2017-10-19",15.75
"2721","2017-10-20",15.94
"2722","2017-10-23",16.42
"2723","2017-10-24",16.68
"2724","2017-10-25",16.120001
"2725","2017-10-26",16.110001
"2726","2017-10-27",16.92
"2727","2017-10-30",17.42
"2728","2017-10-31",17.610001
"2729","2017-11-01",17.75
"2730","2017-11-02",18.49
"2731","2017-11-03",18.790001
"2732","2017-11-06",18.76
"2733","2017-11-07",18.76
"2734","2017-11-08",18.870001
"2735","2017-11-09",16.84
"2736","2017-11-10",17.790001
"2737","2017-11-13",17.73
"2738","2017-11-14",17.450001
"2739","2017-11-15",17.459999
"2740","2017-11-16",17.549999
"2741","2017-11-17",17.790001
"2742","2017-11-20",18.129999
"2743","2017-11-21",18.09
"2744","2017-11-22",18.15
"2745","2017-11-24",18.07
"2746","2017-11-27",18.209999
"2747","2017-11-28",18.370001
"2748","2017-11-29",17.73
"2749","2017-11-30",17.969999
"2750","2017-12-01",17.969999
"2751","2017-12-04",16.120001
"2752","2017-12-05",16.5
"2753","2017-12-06",16.559999
"2754","2017-12-07",17.120001
"2755","2017-12-08",17.25
"2756","2017-12-11",17.790001
"2757","2017-12-12",17.809999
"2758","2017-12-13",17.6
"2759","2017-12-14",17.690001
"2760","2017-12-15",17.360001
"2761","2017-12-18",17.549999
"2762","2017-12-19",17.41
"2763","2017-12-20",17.15
"2764","2017-12-21",17.190001
"2765","2017-12-22",17.1
"2766","2017-12-26",16.879999
"2767","2017-12-27",17.15
"2768","2017-12-28",16.9
"2769","2017-12-29",16.860001
"2770","2018-01-02",17.139999
"2771","2018-01-03",17.07
"2772","2018-01-04",17.059999
"2773","2018-01-05",17.01
"2774","2018-01-08",17.1
"2775","2018-01-09",16.950001
"2776","2018-01-10",16.93
"2777","2018-01-11",17.299999
"2778","2018-01-12",16.549999
"2779","2018-01-16",16.389999
"2780","2018-01-17",16.32
"2781","2018-01-18",15.86
"2782","2018-01-19",15.8
"2783","2018-01-22",15.77
"2784","2018-01-23",15.64
"2785","2018-01-24",15.54
"2786","2018-01-25",15.94
"2787","2018-01-26",16.049999
"2788","2018-01-29",16.030001
"2789","2018-01-30",15.61
"2790","2018-01-31",15.41
"2791","2018-02-01",15.51
"2792","2018-02-02",15.41
"2793","2018-02-05",15.34
"2794","2018-02-06",15.44
"2795","2018-02-07",15.43
"2796","2018-02-08",15.15
"2797","2018-02-09",14.89
"2798","2018-02-12",15.51
"2799","2018-02-13",15.83
"2800","2018-02-14",15.78
"2801","2018-02-15",15.87
"2802","2018-02-16",15.73
"2803","2018-02-20",15.73
"2804","2018-02-21",15.64
"2805","2018-02-22",15.55
"2806","2018-02-23",15.46
"2807","2018-02-26",15.79
"2808","2018-02-27",15.52
"2809","2018-02-28",15.7
"2810","2018-03-01",15.77
"2811","2018-03-02",15.85
"2812","2018-03-05",16.23
"2813","2018-03-06",16.41
"2814","2018-03-07",16.4
"2815","2018-03-08",16.459999
"2816","2018-03-09",16.190001
"2817","2018-03-12",16.190001
"2818","2018-03-13",16.129999
"2819","2018-03-14",15.96
"2820","2018-03-15",15.74
"2821","2018-03-16",15.49
"2822","2018-03-19",16.6
"2823","2018-03-20",16.719999
"2824","2018-03-21",17.15
"2825","2018-03-22",16.940001
"2826","2018-03-23",17.08
