"","date","GLDD"
"1937","2014-09-11",7.46
"1938","2014-09-12",7.18
"1939","2014-09-15",6.95
"1940","2014-09-16",6.96
"1941","2014-09-17",6.98
"1942","2014-09-18",6.98
"1943","2014-09-19",6.76
"1944","2014-09-22",6.73
"1945","2014-09-23",6.65
"1946","2014-09-24",6.65
"1947","2014-09-25",6.47
"1948","2014-09-26",6.54
"1949","2014-09-29",6.45
"1950","2014-09-30",6.18
"1951","2014-10-01",6.05
"1952","2014-10-02",6.1
"1953","2014-10-03",6.27
"1954","2014-10-06",6.23
"1955","2014-10-07",6.09
"1956","2014-10-08",6.12
"1957","2014-10-09",5.92
"1958","2014-10-10",5.86
"1959","2014-10-13",6.03
"1960","2014-10-14",6.2
"1961","2014-10-15",6.62
"1962","2014-10-16",6.59
"1963","2014-10-17",6.49
"1964","2014-10-20",6.51
"1965","2014-10-21",6.5
"1966","2014-10-22",6.39
"1967","2014-10-23",6.57
"1968","2014-10-24",6.48
"1969","2014-10-27",6.28
"1970","2014-10-28",6.7
"1971","2014-10-29",6.56
"1972","2014-10-30",6.85
"1973","2014-10-31",6.99
"1974","2014-11-03",6.75
"1975","2014-11-04",6.85
"1976","2014-11-05",7.03
"1977","2014-11-06",6.88
"1978","2014-11-07",7.23
"1979","2014-11-10",7.38
"1980","2014-11-11",7.13
"1981","2014-11-12",7.16
"1982","2014-11-13",7.12
"1983","2014-11-14",7.23
"1984","2014-11-17",7.07
"1985","2014-11-18",7.07
"1986","2014-11-19",7.15
"1987","2014-11-20",7.43
"1988","2014-11-21",7.56
"1989","2014-11-24",7.67
"1990","2014-11-25",7.67
"1991","2014-11-26",7.74
"1992","2014-11-28",7.58
"1993","2014-12-01",7.59
"1994","2014-12-02",7.78
"1995","2014-12-03",8.02
"1996","2014-12-04",7.95
"1997","2014-12-05",8.07
"1998","2014-12-08",8.01
"1999","2014-12-09",8.32
"2000","2014-12-10",8.02
"2001","2014-12-11",8.02
"2002","2014-12-12",8
"2003","2014-12-15",7.98
"2004","2014-12-16",7.98
"2005","2014-12-17",8.24
"2006","2014-12-18",8.15
"2007","2014-12-19",8.17
"2008","2014-12-22",8.17
"2009","2014-12-23",8.32
"2010","2014-12-24",8.44
"2011","2014-12-26",8.5
"2012","2014-12-29",8.49
"2013","2014-12-30",8.71
"2014","2014-12-31",8.56
"2015","2015-01-02",8.38
"2016","2015-01-05",8.13
"2017","2015-01-06",8
"2018","2015-01-07",8.1
"2019","2015-01-08",8.24
"2020","2015-01-09",8.06
"2021","2015-01-12",7.89
"2022","2015-01-13",8
"2023","2015-01-14",7.93
"2024","2015-01-15",7.72
"2025","2015-01-16",7.79
"2026","2015-01-20",7.63
"2027","2015-01-21",7.75
"2028","2015-01-22",7.84
"2029","2015-01-23",7.84
"2030","2015-01-26",8
"2031","2015-01-27",7.79
"2032","2015-01-28",7.73
"2033","2015-01-29",7.98
"2034","2015-01-30",7.77
"2035","2015-02-02",7.98
"2036","2015-02-03",8.17
"2037","2015-02-04",8.02
"2038","2015-02-05",8.02
"2039","2015-02-06",7.95
"2040","2015-02-09",7.96
"2041","2015-02-10",7.88
"2042","2015-02-11",7.81
"2043","2015-02-12",7.62
"2044","2015-02-13",7.58
"2045","2015-02-17",7.6
"2046","2015-02-18",7.62
"2047","2015-02-19",7.56
"2048","2015-02-20",7.42
"2049","2015-02-23",7.18
"2050","2015-02-24",6.45
"2051","2015-02-25",6.23
"2052","2015-02-26",6.12
"2053","2015-02-27",6.1
"2054","2015-03-02",6.11
"2055","2015-03-03",5.98
"2056","2015-03-04",5.93
"2057","2015-03-05",5.98
"2058","2015-03-06",5.87
"2059","2015-03-09",5.86
"2060","2015-03-10",5.63
"2061","2015-03-11",5.74
"2062","2015-03-12",5.9
"2063","2015-03-13",5.8
"2064","2015-03-16",5.72
"2065","2015-03-17",5.66
"2066","2015-03-18",5.88
"2067","2015-03-19",5.85
"2068","2015-03-20",5.93
"2069","2015-03-23",5.97
"2070","2015-03-24",6.1
"2071","2015-03-25",6.05
"2072","2015-03-26",6.05
"2073","2015-03-27",6.1
"2074","2015-03-30",6.1
"2075","2015-03-31",6.01
"2076","2015-04-01",5.93
"2077","2015-04-02",5.9
"2078","2015-04-06",6.13
"2079","2015-04-07",6.11
"2080","2015-04-08",6.08
"2081","2015-04-09",5.93
"2082","2015-04-10",5.93
"2083","2015-04-13",6.07
"2084","2015-04-14",6.13
"2085","2015-04-15",6.26
"2086","2015-04-16",6.12
"2087","2015-04-17",5.85
"2088","2015-04-20",5.98
"2089","2015-04-21",5.85
"2090","2015-04-22",5.81
"2091","2015-04-23",5.84
"2092","2015-04-24",5.96
"2093","2015-04-27",6.03
"2094","2015-04-28",6.16
"2095","2015-04-29",6.01
"2096","2015-04-30",5.8
"2097","2015-05-01",5.77
"2098","2015-05-04",5.75
"2099","2015-05-05",6
"2100","2015-05-06",5.5
"2101","2015-05-07",5.66
"2102","2015-05-08",5.62
"2103","2015-05-11",5.73
"2104","2015-05-12",5.76
"2105","2015-05-13",5.56
"2106","2015-05-14",5.78
"2107","2015-05-15",5.85
"2108","2015-05-18",5.77
"2109","2015-05-19",5.73
"2110","2015-05-20",5.71
"2111","2015-05-21",5.74
"2112","2015-05-22",5.63
"2113","2015-05-26",5.6
"2114","2015-05-27",5.71
"2115","2015-05-28",5.59
"2116","2015-05-29",5.56
"2117","2015-06-01",5.67
"2118","2015-06-02",5.61
"2119","2015-06-03",5.85
"2120","2015-06-04",5.73
"2121","2015-06-05",5.7
"2122","2015-06-08",5.75
"2123","2015-06-09",5.72
"2124","2015-06-10",5.89
"2125","2015-06-11",5.96
"2126","2015-06-12",6
"2127","2015-06-15",5.94
"2128","2015-06-16",5.9
"2129","2015-06-17",5.92
"2130","2015-06-18",5.95
"2131","2015-06-19",5.98
"2132","2015-06-22",6.02
"2133","2015-06-23",6.1
"2134","2015-06-24",6.08
"2135","2015-06-25",6.02
"2136","2015-06-26",6.08
"2137","2015-06-29",5.99
"2138","2015-06-30",5.96
"2139","2015-07-01",5.86
"2140","2015-07-02",5.99
"2141","2015-07-06",5.88
"2142","2015-07-07",5.84
"2143","2015-07-08",5.72
"2144","2015-07-09",5.67
"2145","2015-07-10",5.68
"2146","2015-07-13",5.84
"2147","2015-07-14",5.87
"2148","2015-07-15",5.78
"2149","2015-07-16",5.81
"2150","2015-07-17",5.9
"2151","2015-07-20",5.68
"2152","2015-07-21",5.69
"2153","2015-07-22",5.68
"2154","2015-07-23",5.4
"2155","2015-07-24",5.23
"2156","2015-07-27",5.19
"2157","2015-07-28",5.18
"2158","2015-07-29",5.15
"2159","2015-07-30",5.1
"2160","2015-07-31",5.07
"2161","2015-08-03",5.33
"2162","2015-08-04",5.88
"2163","2015-08-05",5.97
"2164","2015-08-06",5.92
"2165","2015-08-07",5.69
"2166","2015-08-10",5.77
"2167","2015-08-11",5.75
"2168","2015-08-12",5.63
"2169","2015-08-13",5.61
"2170","2015-08-14",5.64
"2171","2015-08-17",5.58
"2172","2015-08-18",5.64
"2173","2015-08-19",5.68
"2174","2015-08-20",5.4
"2175","2015-08-21",5.39
"2176","2015-08-24",5.2
"2177","2015-08-25",5.1
"2178","2015-08-26",5.29
"2179","2015-08-27",5.29
"2180","2015-08-28",5.42
"2181","2015-08-31",5.55
"2182","2015-09-01",5.26
"2183","2015-09-02",5.5
"2184","2015-09-03",5.47
"2185","2015-09-04",5.3
"2186","2015-09-08",5.4
"2187","2015-09-09",5.4
"2188","2015-09-10",5.37
"2189","2015-09-11",5.27
"2190","2015-09-14",5.26
"2191","2015-09-15",5.32
"2192","2015-09-16",5.39
"2193","2015-09-17",5.47
"2194","2015-09-18",5.21
"2195","2015-09-21",5.21
"2196","2015-09-22",5.19
"2197","2015-09-23",5.16
"2198","2015-09-24",5.31
"2199","2015-09-25",5.24
"2200","2015-09-28",5
"2201","2015-09-29",5.08
"2202","2015-09-30",5.04
"2203","2015-10-01",4.99
"2204","2015-10-02",5.12
"2205","2015-10-05",5.56
"2206","2015-10-06",5.67
"2207","2015-10-07",5.6
"2208","2015-10-08",5.61
"2209","2015-10-09",5.73
"2210","2015-10-12",5.79
"2211","2015-10-13",5.7
"2212","2015-10-14",5.59
"2213","2015-10-15",5.57
"2214","2015-10-16",5.33
"2215","2015-10-19",4.22
"2216","2015-10-20",4.32
"2217","2015-10-21",4.2
"2218","2015-10-22",4.25
"2219","2015-10-23",4.26
"2220","2015-10-26",4.12
"2221","2015-10-27",3.91
"2222","2015-10-28",4.12
"2223","2015-10-29",4.01
"2224","2015-10-30",4
"2225","2015-11-02",4.2
"2226","2015-11-03",4.05
"2227","2015-11-04",4.03
"2228","2015-11-05",4.25
"2229","2015-11-06",4.29
"2230","2015-11-09",4.13
"2231","2015-11-10",4.16
"2232","2015-11-11",4.2
"2233","2015-11-12",4.13
"2234","2015-11-13",4.12
"2235","2015-11-16",4.02
"2236","2015-11-17",3.99
"2237","2015-11-18",4.16
"2238","2015-11-19",4.3
"2239","2015-11-20",4.29
"2240","2015-11-23",4.29
"2241","2015-11-24",4.3
"2242","2015-11-25",4.3
"2243","2015-11-27",4.3
"2244","2015-11-30",4.53
"2245","2015-12-01",4.59
"2246","2015-12-02",4.68
"2247","2015-12-03",4.57
"2248","2015-12-04",4.49
"2249","2015-12-07",4.45
"2250","2015-12-08",4.39
"2251","2015-12-09",4.25
"2252","2015-12-10",4.33
"2253","2015-12-11",4.2
"2254","2015-12-14",4.01
"2255","2015-12-15",3.68
"2256","2015-12-16",3.94
"2257","2015-12-17",4
"2258","2015-12-18",4.02
"2259","2015-12-21",3.91
"2260","2015-12-22",4.03
"2261","2015-12-23",4.12
"2262","2015-12-24",4.15
"2263","2015-12-28",3.93
"2264","2015-12-29",4.07
"2265","2015-12-30",4.01
"2266","2015-12-31",3.96
"2267","2016-01-04",3.86
"2268","2016-01-05",3.79
"2269","2016-01-06",3.68
"2270","2016-01-07",3.48
"2271","2016-01-08",3.45
"2272","2016-01-11",3.52
"2273","2016-01-12",3.33
"2274","2016-01-13",3.16
"2275","2016-01-14",3.22
"2276","2016-01-15",3.21
"2277","2016-01-19",3.18
"2278","2016-01-20",3.06
"2279","2016-01-21",3.04
"2280","2016-01-22",3.15
"2281","2016-01-25",3.07
"2282","2016-01-26",3.25
"2283","2016-01-27",3.22
"2284","2016-01-28",3.2
"2285","2016-01-29",3.44
"2286","2016-02-01",3.41
"2287","2016-02-02",3.35
"2288","2016-02-03",3.48
"2289","2016-02-04",3.66
"2290","2016-02-05",3.42
"2291","2016-02-08",3.46
"2292","2016-02-09",3.21
"2293","2016-02-10",3.26
"2294","2016-02-11",3.2
"2295","2016-02-12",3.28
"2296","2016-02-16",3.3
"2297","2016-02-17",3.59
"2298","2016-02-18",3.47
"2299","2016-02-19",3.44
"2300","2016-02-22",3.52
"2301","2016-02-23",3.5
"2302","2016-02-24",3.4
"2303","2016-02-25",3.36
"2304","2016-02-26",3.32
"2305","2016-02-29",3.4
"2306","2016-03-01",3.49
"2307","2016-03-02",3.48
"2308","2016-03-03",3.45
"2309","2016-03-04",3.5
"2310","2016-03-07",3.81
"2311","2016-03-08",3.64
"2312","2016-03-09",3.63
"2313","2016-03-10",3.78
"2314","2016-03-11",4.02
"2315","2016-03-14",3.82
"2316","2016-03-15",3.6
"2317","2016-03-16",3.74
"2318","2016-03-17",3.99
"2319","2016-03-18",4.29
"2320","2016-03-21",4.3
"2321","2016-03-22",4.3
"2322","2016-03-23",4.25
"2323","2016-03-24",4.42
"2324","2016-03-28",4.26
"2325","2016-03-29",4.43
"2326","2016-03-30",4.33
"2327","2016-03-31",4.46
"2328","2016-04-01",4.24
"2329","2016-04-04",4.11
"2330","2016-04-05",4.11
"2331","2016-04-06",4.1
"2332","2016-04-07",4.06
"2333","2016-04-08",3.97
"2334","2016-04-11",4.1
"2335","2016-04-12",4.31
"2336","2016-04-13",4.61
"2337","2016-04-14",4.51
"2338","2016-04-15",4.5
"2339","2016-04-18",4.73
"2340","2016-04-19",4.76
"2341","2016-04-20",4.65
"2342","2016-04-21",4.6
"2343","2016-04-22",4.57
"2344","2016-04-25",4.45
"2345","2016-04-26",4.72
"2346","2016-04-27",4.73
"2347","2016-04-28",4.42
"2348","2016-04-29",4.57
"2349","2016-05-02",4.61
"2350","2016-05-03",4.49
"2351","2016-05-04",4.49
"2352","2016-05-05",4.52
"2353","2016-05-06",4.51
"2354","2016-05-09",4.51
"2355","2016-05-10",4.56
"2356","2016-05-11",4.49
"2357","2016-05-12",4.39
"2358","2016-05-13",4.43
"2359","2016-05-16",4.47
"2360","2016-05-17",4.16
"2361","2016-05-18",4.2
"2362","2016-05-19",4.23
"2363","2016-05-20",4.38
"2364","2016-05-23",4.24
"2365","2016-05-24",4.42
"2366","2016-05-25",4.4
"2367","2016-05-26",4.34
"2368","2016-05-27",4.55
"2369","2016-05-31",4.56
"2370","2016-06-01",4.63
"2371","2016-06-02",4.6
"2372","2016-06-03",4.6
"2373","2016-06-06",4.84
"2374","2016-06-07",4.81
"2375","2016-06-08",5.08
"2376","2016-06-09",4.67
"2377","2016-06-10",4.61
"2378","2016-06-13",4.64
"2379","2016-06-14",4.82
"2380","2016-06-15",4.73
"2381","2016-06-16",4.85
"2382","2016-06-17",4.81
"2383","2016-06-20",4.85
"2384","2016-06-21",4.8
"2385","2016-06-22",4.67
"2386","2016-06-23",4.76
"2387","2016-06-24",4.5
"2388","2016-06-27",4.17
"2389","2016-06-28",4.26
"2390","2016-06-29",4.32
"2391","2016-06-30",4.36
"2392","2016-07-01",4.34
"2393","2016-07-05",4.28
"2394","2016-07-06",4.21
"2395","2016-07-07",4.35
"2396","2016-07-08",4.62
"2397","2016-07-11",4.75
"2398","2016-07-12",4.91
"2399","2016-07-13",4.83
"2400","2016-07-14",4.81
"2401","2016-07-15",4.81
"2402","2016-07-18",4.76
"2403","2016-07-19",4.63
"2404","2016-07-20",4.47
"2405","2016-07-21",4.54
"2406","2016-07-22",4.49
"2407","2016-07-25",4.46
"2408","2016-07-26",4.47
"2409","2016-07-27",4.45
"2410","2016-07-28",4.45
"2411","2016-07-29",4.44
"2412","2016-08-01",4.41
"2413","2016-08-02",4.3
"2414","2016-08-03",4.36
"2415","2016-08-04",3.69
"2416","2016-08-05",3.73
"2417","2016-08-08",3.86
"2418","2016-08-09",3.83
"2419","2016-08-10",3.88
"2420","2016-08-11",3.91
"2421","2016-08-12",3.83
"2422","2016-08-15",3.88
"2423","2016-08-16",3.84
"2424","2016-08-17",3.77
"2425","2016-08-18",3.87
"2426","2016-08-19",3.84
"2427","2016-08-22",3.82
"2428","2016-08-23",3.88
"2429","2016-08-24",3.89
"2430","2016-08-25",3.89
"2431","2016-08-26",3.85
"2432","2016-08-29",3.81
"2433","2016-08-30",3.86
"2434","2016-08-31",3.86
"2435","2016-09-01",3.85
"2436","2016-09-02",3.88
"2437","2016-09-06",3.88
"2438","2016-09-07",3.89
"2439","2016-09-08",3.88
"2440","2016-09-09",3.7
"2441","2016-09-12",3.77
"2442","2016-09-13",3.82
"2443","2016-09-14",3.75
"2444","2016-09-15",3.72
"2445","2016-09-16",3.67
"2446","2016-09-19",3.71
"2447","2016-09-20",3.65
"2448","2016-09-21",3.62
"2449","2016-09-22",3.67
"2450","2016-09-23",3.62
"2451","2016-09-26",3.55
"2452","2016-09-27",3.59
"2453","2016-09-28",3.58
"2454","2016-09-29",3.56
"2455","2016-09-30",3.5
"2456","2016-10-03",3.47
"2457","2016-10-04",3.48
"2458","2016-10-05",3.51
"2459","2016-10-06",3.52
"2460","2016-10-07",3.47
"2461","2016-10-10",3.62
"2462","2016-10-11",3.54
"2463","2016-10-12",3.56
"2464","2016-10-13",3.49
"2465","2016-10-14",3.56
"2466","2016-10-17",3.65
"2467","2016-10-18",3.65
"2468","2016-10-19",3.72
"2469","2016-10-20",3.62
"2470","2016-10-21",3.67
"2471","2016-10-24",3.71
"2472","2016-10-25",3.69
"2473","2016-10-26",3.64
"2474","2016-10-27",3.64
"2475","2016-10-28",3.65
"2476","2016-10-31",3.55
"2477","2016-11-01",3.55
"2478","2016-11-02",3.2
"2479","2016-11-03",3.13
"2480","2016-11-04",3.05
"2481","2016-11-07",3.2
"2482","2016-11-08",3.5
"2483","2016-11-09",3.9
"2484","2016-11-10",4.05
"2485","2016-11-11",4.1
"2486","2016-11-14",4.2
"2487","2016-11-15",4.45
"2488","2016-11-16",4.4
"2489","2016-11-17",4.5
"2490","2016-11-18",4.5
"2491","2016-11-21",4.6
"2492","2016-11-22",4.65
"2493","2016-11-23",4.65
"2494","2016-11-25",4.6
"2495","2016-11-28",4.5
"2496","2016-11-29",4.45
"2497","2016-11-30",4.25
"2498","2016-12-01",4.3
"2499","2016-12-02",4.3
"2500","2016-12-05",4.4
"2501","2016-12-06",4.55
"2502","2016-12-07",4.85
"2503","2016-12-08",4.7
"2504","2016-12-09",4.75
"2505","2016-12-12",4.7
"2506","2016-12-13",4.6
"2507","2016-12-14",4.6
"2508","2016-12-15",4.45
"2509","2016-12-16",4.5
"2510","2016-12-19",4.35
"2511","2016-12-20",4.75
"2512","2016-12-21",4.5
"2513","2016-12-22",4.55
"2514","2016-12-23",4.6
"2515","2016-12-27",4.5
"2516","2016-12-28",4.4
"2517","2016-12-29",4.25
"2518","2016-12-30",4.2
"2519","2017-01-03",4.5
"2520","2017-01-04",4.7
"2521","2017-01-05",4.47
"2522","2017-01-06",4.45
"2523","2017-01-09",4.35
"2524","2017-01-10",4.5
"2525","2017-01-11",4.45
"2526","2017-01-12",4.4
"2527","2017-01-13",4.5
"2528","2017-01-17",4.35
"2529","2017-01-18",4.55
"2530","2017-01-19",4.45
"2531","2017-01-20",4.55
"2532","2017-01-23",4.55
"2533","2017-01-24",5
"2534","2017-01-25",5.05
"2535","2017-01-26",5.15
"2536","2017-01-27",5.3
"2537","2017-01-30",5.2
"2538","2017-01-31",5.2
"2539","2017-02-01",5.15
"2540","2017-02-02",4.95
"2541","2017-02-03",5.1
"2542","2017-02-06",4.85
"2543","2017-02-07",4.8
"2544","2017-02-08",4.9
"2545","2017-02-09",4.95
"2546","2017-02-10",5
"2547","2017-02-13",5.05
"2548","2017-02-14",4.95
"2549","2017-02-15",5
"2550","2017-02-16",4.95
"2551","2017-02-17",4.95
"2552","2017-02-21",4.85
"2553","2017-02-22",4.65
"2554","2017-02-23",4.55
"2555","2017-02-24",4.5
"2556","2017-02-27",4.45
"2557","2017-02-28",4.35
"2558","2017-03-01",4.45
"2559","2017-03-02",4.55
"2560","2017-03-03",4.5
"2561","2017-03-06",4.65
"2562","2017-03-07",4.5
"2563","2017-03-08",4.3
"2564","2017-03-09",4.25
"2565","2017-03-10",4.4
"2566","2017-03-13",4.28
"2567","2017-03-14",4.2
"2568","2017-03-15",4.3
"2569","2017-03-16",4.55
"2570","2017-03-17",4.4
"2571","2017-03-20",4.15
"2572","2017-03-21",4
"2573","2017-03-22",3.95
"2574","2017-03-23",4.1
"2575","2017-03-24",4.3
"2576","2017-03-27",4.25
"2577","2017-03-28",4.2
"2578","2017-03-29",4.4
"2579","2017-03-30",4.4
"2580","2017-03-31",4
"2581","2017-04-03",4.1
"2582","2017-04-04",4.15
"2583","2017-04-05",4.15
"2584","2017-04-06",4.35
"2585","2017-04-07",4.65
"2586","2017-04-10",4.55
"2587","2017-04-11",4.55
"2588","2017-04-12",4.45
"2589","2017-04-13",4.45
"2590","2017-04-17",4.5
"2591","2017-04-18",4.5
"2592","2017-04-19",4.45
"2593","2017-04-20",4.45
"2594","2017-04-21",4.45
"2595","2017-04-24",4.55
"2596","2017-04-25",4.6
"2597","2017-04-26",4.8
"2598","2017-04-27",4.8
"2599","2017-04-28",4.55
"2600","2017-05-01",4.6
"2601","2017-05-02",4.7
"2602","2017-05-03",4.7
"2603","2017-05-04",4.55
"2604","2017-05-05",4.45
"2605","2017-05-08",4.55
"2606","2017-05-09",4.45
"2607","2017-05-10",4.5
"2608","2017-05-11",4.75
"2609","2017-05-12",4.85
"2610","2017-05-15",4.9
"2611","2017-05-16",4.6
"2612","2017-05-17",4.45
"2613","2017-05-18",4.5
"2614","2017-05-19",4.45
"2615","2017-05-22",4.5
"2616","2017-05-23",4.35
"2617","2017-05-24",4.1
"2618","2017-05-25",4
"2619","2017-05-26",4.2
"2620","2017-05-30",4.2
"2621","2017-05-31",4.15
"2622","2017-06-01",4.2
"2623","2017-06-02",4.3
"2624","2017-06-05",4.15
"2625","2017-06-06",4.25
"2626","2017-06-07",4.15
"2627","2017-06-08",4.2
"2628","2017-06-09",4.25
"2629","2017-06-12",4.15
"2630","2017-06-13",4.15
"2631","2017-06-14",4.05
"2632","2017-06-15",4
"2633","2017-06-16",3.8
"2634","2017-06-19",4
"2635","2017-06-20",3.95
"2636","2017-06-21",4
"2637","2017-06-22",4
"2638","2017-06-23",4.1
"2639","2017-06-26",4.15
"2640","2017-06-27",4.25
"2641","2017-06-28",4.25
"2642","2017-06-29",4.3
"2643","2017-06-30",4.3
"2644","2017-07-03",4.3
"2645","2017-07-05",4.25
"2646","2017-07-06",4.2
"2647","2017-07-07",4.2
"2648","2017-07-10",4.2
"2649","2017-07-11",4.2
"2650","2017-07-12",4.3
"2651","2017-07-13",4.35
"2652","2017-07-14",4.35
"2653","2017-07-17",4.35
"2654","2017-07-18",4.25
"2655","2017-07-19",4.2
"2656","2017-07-20",4.25
"2657","2017-07-21",4.1
"2658","2017-07-24",4.15
"2659","2017-07-25",4.1
"2660","2017-07-26",4
"2661","2017-07-27",4.05
"2662","2017-07-28",3.95
"2663","2017-07-31",3.95
"2664","2017-08-01",4
"2665","2017-08-02",3.75
"2666","2017-08-03",3.7
"2667","2017-08-04",3.75
"2668","2017-08-07",3.8
"2669","2017-08-08",3.8
"2670","2017-08-09",3.7
"2671","2017-08-10",3.7
"2672","2017-08-11",3.75
"2673","2017-08-14",4.1
"2674","2017-08-15",4
"2675","2017-08-16",3.85
"2676","2017-08-17",3.85
"2677","2017-08-18",3.85
"2678","2017-08-21",3.78
"2679","2017-08-22",3.7
"2680","2017-08-23",3.65
"2681","2017-08-24",3.73
"2682","2017-08-25",3.8
"2683","2017-08-28",3.85
"2684","2017-08-29",4
"2685","2017-08-30",3.95
"2686","2017-08-31",4.05
"2687","2017-09-01",4.05
"2688","2017-09-05",3.95
"2689","2017-09-06",3.95
"2690","2017-09-07",4.35
"2691","2017-09-08",4.15
"2692","2017-09-11",4.15
"2693","2017-09-12",4.35
"2694","2017-09-13",4.55
"2695","2017-09-14",4.6
"2696","2017-09-15",4.8
"2697","2017-09-18",5.1
"2698","2017-09-19",4.9
"2699","2017-09-20",4.75
"2700","2017-09-21",4.7
"2701","2017-09-22",4.7
"2702","2017-09-25",4.65
"2703","2017-09-26",4.75
"2704","2017-09-27",4.95
"2705","2017-09-28",4.95
"2706","2017-09-29",4.85
"2707","2017-10-02",4.95
"2708","2017-10-03",5.05
"2709","2017-10-04",5.1
"2710","2017-10-05",5
"2711","2017-10-06",5.3
"2712","2017-10-09",5.2
"2713","2017-10-10",5.3
"2714","2017-10-11",5.3
"2715","2017-10-12",5.2
"2716","2017-10-13",5.25
"2717","2017-10-16",5.25
"2718","2017-10-17",5.2
"2719","2017-10-18",5.2
"2720","2017-10-19",5.2
"2721","2017-10-20",5.2
"2722","2017-10-23",5.05
"2723","2017-10-24",5
"2724","2017-10-25",5.1
"2725","2017-10-26",5.2
"2726","2017-10-27",5.2
"2727","2017-10-30",5.03
"2728","2017-10-31",5.1
"2729","2017-11-01",5.1
"2730","2017-11-02",5.15
"2731","2017-11-03",5.05
"2732","2017-11-06",5.15
"2733","2017-11-07",4.85
"2734","2017-11-08",4.65
"2735","2017-11-09",4.7
"2736","2017-11-10",4.75
"2737","2017-11-13",4.47
"2738","2017-11-14",4.4
"2739","2017-11-15",4.5
"2740","2017-11-16",4.5
"2741","2017-11-17",4.6
"2742","2017-11-20",4.8
"2743","2017-11-21",4.85
"2744","2017-11-22",4.8
"2745","2017-11-24",4.95
"2746","2017-11-27",4.85
"2747","2017-11-28",5.05
"2748","2017-11-29",5
"2749","2017-11-30",5
"2750","2017-12-01",5.05
"2751","2017-12-04",5.25
"2752","2017-12-05",5.3
"2753","2017-12-06",5.2
"2754","2017-12-07",5.1
"2755","2017-12-08",5.15
"2756","2017-12-11",5.1
"2757","2017-12-12",5.18
"2758","2017-12-13",5.65
"2759","2017-12-14",5.2
"2760","2017-12-15",5.3
"2761","2017-12-18",5.4
"2762","2017-12-19",5.25
"2763","2017-12-20",5.4
"2764","2017-12-21",5.45
"2765","2017-12-22",5.4
"2766","2017-12-26",5.4
"2767","2017-12-27",5.4
"2768","2017-12-28",5.4
"2769","2017-12-29",5.4
"2770","2018-01-02",5.25
"2771","2018-01-03",5.15
"2772","2018-01-04",5.05
"2773","2018-01-05",5.05
"2774","2018-01-08",5
"2775","2018-01-09",4.9
"2776","2018-01-10",4.9
"2777","2018-01-11",5.1
"2778","2018-01-12",5.2
"2779","2018-01-16",5.15
"2780","2018-01-17",5.1
"2781","2018-01-18",5.05
"2782","2018-01-19",5.05
"2783","2018-01-22",5
"2784","2018-01-23",4.9
"2785","2018-01-24",4.85
"2786","2018-01-25",4.9
"2787","2018-01-26",4.95
"2788","2018-01-29",4.9
"2789","2018-01-30",4.7
"2790","2018-01-31",4.7
"2791","2018-02-01",4.6
"2792","2018-02-02",4.5
"2793","2018-02-05",4.25
"2794","2018-02-06",4.35
"2795","2018-02-07",4.4
"2796","2018-02-08",4.3
"2797","2018-02-09",4.4
"2798","2018-02-12",4.35
"2799","2018-02-13",4.5
"2800","2018-02-14",4.6
"2801","2018-02-15",4.6
"2802","2018-02-16",4.55
"2803","2018-02-20",4.45
"2804","2018-02-21",4.53
"2805","2018-02-22",4.6
"2806","2018-02-23",4.5
"2807","2018-02-26",4.65
"2808","2018-02-27",4.65
"2809","2018-02-28",4.55
"2810","2018-03-01",4.55
"2811","2018-03-02",4.6
"2812","2018-03-05",4.7
"2813","2018-03-06",4.65
"2814","2018-03-07",4.7
"2815","2018-03-08",4.8
"2816","2018-03-09",4.95
"2817","2018-03-12",5.05
"2818","2018-03-13",5
"2819","2018-03-14",5.05
"2820","2018-03-15",5.05
"2821","2018-03-16",5.05
"2822","2018-03-19",5
"2823","2018-03-20",4.95
"2824","2018-03-21",4.7
"2825","2018-03-22",4.45
"2826","2018-03-23",4.35
"2827","2018-03-26",4.35
"2828","2018-03-27",4.3
"2829","2018-03-28",4.35
"2830","2018-03-29",4.6
"2831","2018-04-02",4.6
"2832","2018-04-03",4.45
"2833","2018-04-04",4.6
"2834","2018-04-05",4.6
"2835","2018-04-06",4.5
"2836","2018-04-09",4.6
"2837","2018-04-10",4.75
"2838","2018-04-11",4.7
"2839","2018-04-12",4.65
"2840","2018-04-13",4.6
"2841","2018-04-16",4.6
"2842","2018-04-17",4.55
"2843","2018-04-18",4.47
"2844","2018-04-19",4.6
"2845","2018-04-20",4.6
"2846","2018-04-23",4.6
"2847","2018-04-24",4.47
"2848","2018-04-25",4.5
"2849","2018-04-26",4.65
"2850","2018-04-27",4.65
"2851","2018-04-30",4.6
"2852","2018-05-01",4.5
"2853","2018-05-02",4.85
"2854","2018-05-03",4.9
"2855","2018-05-04",4.95
"2856","2018-05-07",5.1
"2857","2018-05-08",5.05
"2858","2018-05-09",5.05
"2859","2018-05-10",5
"2860","2018-05-11",5.1
"2861","2018-05-14",4.9
"2862","2018-05-15",4.95
"2863","2018-05-16",4.95
"2864","2018-05-17",4.9
"2865","2018-05-18",4.88
"2866","2018-05-21",5
"2867","2018-05-22",4.95
"2868","2018-05-23",4.8
"2869","2018-05-24",4.85
"2870","2018-05-25",4.95
"2871","2018-05-29",4.95
"2872","2018-05-30",5
"2873","2018-05-31",5.03
