"","date","CHFS"
"1946","2019-11-08",23.1
"1947","2019-11-11",21.9
"1948","2019-11-12",21
"1949","2019-11-13",19.799999
"1950","2019-11-14",18.9
"1951","2019-11-15",19.5
"1952","2019-11-18",19.799999
"1953","2019-11-19",19.799999
"1954","2019-11-20",21.6
"1955","2019-11-21",22.200001
"1956","2019-11-22",24.299999
"1957","2019-11-25",23.700001
"1958","2019-11-26",22.799999
"1959","2019-11-27",24.299999
"1960","2019-11-29",27
"1961","2019-12-02",28.5
"1962","2019-12-03",27.9
"1963","2019-12-04",26.700001
"1964","2019-12-05",25.200001
"1965","2019-12-06",22.200001
"1966","2019-12-09",23.700001
"1967","2019-12-10",22.200001
"1968","2019-12-11",22.200001
"1969","2019-12-12",24
"1970","2019-12-13",23.700001
"1971","2019-12-16",22.799999
"1972","2019-12-17",22.200001
"1973","2019-12-18",22.200001
"1974","2019-12-19",21.9
"1975","2019-12-20",21
"1976","2019-12-23",23.1
"1977","2019-12-24",24.299999
"1978","2019-12-26",24.299999
"1979","2019-12-27",25.200001
"1980","2019-12-30",25.5
"1981","2019-12-31",25.799999
"1982","2020-01-02",26.700001
"1983","2020-01-03",26.1
"1984","2020-01-06",25.799999
"1985","2020-01-07",24.6
"1986","2020-01-08",24.9
"1987","2020-01-09",27
"1988","2020-01-10",28.5
"1989","2020-01-13",31.5
"1990","2020-01-14",30.9
"1991","2020-01-15",34.200001
"1992","2020-01-16",33
"1993","2020-01-17",33
"1994","2020-01-21",32.700001
"1995","2020-01-22",27.9
"1996","2020-01-23",24.299999
"1997","2020-01-24",14.4
"1998","2020-01-27",13.5
"1999","2020-01-28",12.9
"2000","2020-01-29",12.6
"2001","2020-01-30",12.9
"2002","2020-01-31",14.4
"2003","2020-02-03",12.6
"2004","2020-02-04",13.5
"2005","2020-02-05",13.5
"2006","2020-02-06",13.2
"2007","2020-02-07",12.6
"2008","2020-02-10",13.5
"2009","2020-02-11",13.5
"2010","2020-02-12",12.9
"2011","2020-02-13",12
"2012","2020-02-14",10.8
"2013","2020-02-18",10.8
"2014","2020-02-19",11.4
"2015","2020-02-20",11.1
"2016","2020-02-21",12.3
"2017","2020-02-24",12.9
"2018","2020-02-25",12
"2019","2020-02-26",10.8
"2020","2020-02-27",10.2
"2021","2020-02-28",14.1
"2022","2020-03-02",18.6
"2023","2020-03-03",13.5
"2024","2020-03-04",13.2
"2025","2020-03-05",13.2
"2026","2020-03-06",12.3
"2027","2020-03-09",10.2
"2028","2020-03-10",10.5
"2029","2020-03-11",9.3
"2030","2020-03-12",11.4
"2031","2020-03-13",11.7
"2032","2020-03-16",15.6
"2033","2020-03-17",12.3
"2034","2020-03-18",11.4
"2035","2020-03-19",11.1
"2036","2020-03-20",9.6
"2037","2020-03-23",9.6
"2038","2020-03-24",9.9
"2039","2020-03-25",11.1
"2040","2020-03-26",11.1
"2041","2020-03-27",14.1
"2042","2020-03-30",13.2
"2043","2020-03-31",13.2
"2044","2020-04-01",13.2
"2045","2020-04-02",13.2
"2046","2020-04-03",12.9
"2047","2020-04-06",12.6
"2048","2020-04-07",11.4
"2049","2020-04-08",12
"2050","2020-04-09",12.3
"2051","2020-04-13",12.6
"2052","2020-04-14",13.8
"2053","2020-04-15",13.2
"2054","2020-04-16",12.9
"2055","2020-04-17",12.3
"2056","2020-04-20",12.3
"2057","2020-04-21",12.6
"2058","2020-04-22",12.6
"2059","2020-04-23",12.9
"2060","2020-04-24",12.9
"2061","2020-04-27",12.6
"2062","2020-04-28",12.3
"2063","2020-04-29",12
"2064","2020-04-30",12.3
"2065","2020-05-01",12.6
"2066","2020-05-04",12
"2067","2020-05-05",12.3
"2068","2020-05-06",12
"2069","2020-05-07",11.7
"2070","2020-05-08",11.700011
"2071","2020-05-11",12.300013
"2072","2020-05-12",11.700011
"2073","2020-05-13",11.100011
"2074","2020-05-14",10.20001
"2075","2020-05-15",10.50001
"2076","2020-05-18",10.20001
"2077","2020-05-19",10.20001
"2078","2020-05-20",10.50001
"2079","2020-05-21",10.20001
"2080","2020-05-22",10.50001
"2081","2020-05-26",12.000012
"2082","2020-05-27",11.400011
"2083","2020-05-28",11.400011
"2084","2020-05-29",11.4
"2085","2020-06-01",10.8
"2086","2020-06-02",10.5
"2087","2020-06-03",11.1
"2088","2020-06-04",14.1
"2089","2020-06-05",13.5
"2090","2020-06-08",14.4
"2091","2020-06-09",14.4
"2092","2020-06-10",13.8
"2093","2020-06-11",12.6
"2094","2020-06-12",13.5
"2095","2020-06-15",15.3
"2096","2020-06-16",15.3
"2097","2020-06-17",13.2
"2098","2020-06-18",13.2
"2099","2020-06-19",13.8
"2100","2020-06-22",14.1
"2101","2020-06-23",14.7
"2102","2020-06-24",14.7
"2103","2020-06-25",14.7
"2104","2020-06-26",14.7
"2105","2020-06-29",15
"2106","2020-06-30",14.4
"2107","2020-07-01",15.3
"2108","2020-07-02",14.7
"2109","2020-07-06",16.200001
"2110","2020-07-07",18
"2111","2020-07-08",17.1
"2112","2020-07-09",20.4
"2113","2020-07-10",18.299999
"2114","2020-07-13",17.700001
"2115","2020-07-14",16.5
"2116","2020-07-15",16.5
"2117","2020-07-16",17.4
"2118","2020-07-17",17.700001
"2119","2020-07-20",19.799999
"2120","2020-07-21",19.799999
"2121","2020-07-22",19.799999
"2122","2020-07-23",19.5
"2123","2020-07-24",24.299999
"2124","2020-07-27",26.1
"2125","2020-07-28",24
"2126","2020-07-29",22.5
"2127","2020-07-30",24.6
"2128","2020-07-31",25.5
"2129","2020-08-03",30
"2130","2020-08-04",28.799999
"2131","2020-08-05",25.200001
"2132","2020-08-06",21.9
"2133","2020-08-07",20.4
"2134","2020-08-10",20.4
"2135","2020-08-11",18.299999
"2136","2020-08-12",18.6
"2137","2020-08-13",16.200001
"2138","2020-08-14",15.6
"2139","2020-08-17",15.6
"2140","2020-08-18",15
"2141","2020-08-19",16.200001
"2142","2020-08-20",14.7
"2143","2020-08-21",13.8
"2144","2020-08-24",11.1
"2145","2020-08-25",11.1
"2146","2020-08-26",10.8
"2147","2020-08-27",10.8
"2148","2020-08-28",11.1
"2149","2020-08-31",11.1
"2150","2020-09-01",10.5
"2151","2020-09-02",10.2
"2152","2020-09-03",9.6
"2153","2020-09-04",9.3
"2154","2020-09-08",9
"2155","2020-09-09",9.6
"2156","2020-09-10",9.9
"2157","2020-09-11",9.6
"2158","2020-09-14",9.3
"2159","2020-09-15",10.2
"2160","2020-09-16",10.2
"2161","2020-09-17",9.9
"2162","2020-09-18",9.9
"2163","2020-09-21",10.2
"2164","2020-09-22",9.6
"2165","2020-09-23",9.3
"2166","2020-09-24",8.7
"2167","2020-09-25",8.7
"2168","2020-09-28",8.7
"2169","2020-09-29",9
"2170","2020-09-30",8.7
"2171","2020-10-01",11.4
"2172","2020-10-02",10.8
"2173","2020-10-05",11.4
"2174","2020-10-06",10.2
"2175","2020-10-07",10.2
"2176","2020-10-08",9.9
"2177","2020-10-09",10.2
"2178","2020-10-12",9.6
"2179","2020-10-13",10.2
"2180","2020-10-14",9.6
"2181","2020-10-15",9.6
"2182","2020-10-16",8.4
"2183","2020-10-19",6.98
"2184","2020-10-20",7.03
"2185","2020-10-21",6.79
"2186","2020-10-22",6.63
"2187","2020-10-23",6.54
"2188","2020-10-26",6.42
"2189","2020-10-27",7.08
"2190","2020-10-28",6.36
"2191","2020-10-29",6.37
"2192","2020-10-30",6.09
"2193","2020-11-02",6.31
"2194","2020-11-03",6.35
"2195","2020-11-04",6.27
"2196","2020-11-05",6.3
"2197","2020-11-06",6.28
"2198","2020-11-09",6.53
"2199","2020-11-10",6.11
"2200","2020-11-11",6.02
"2201","2020-11-12",6.03
"2202","2020-11-13",6.07
"2203","2020-11-16",6.06
"2204","2020-11-17",6.22
"2205","2020-11-18",6.55
"2206","2020-11-19",6.86
"2207","2020-11-20",6.72
"2208","2020-11-23",6.84
"2209","2020-11-24",7.18
"2210","2020-11-25",7.07
"2211","2020-11-27",7
