"","date","VSTM"
"1934","2019-10-03",1.22
"1935","2019-10-04",1.19
"1936","2019-10-07",1.18
"1937","2019-10-08",1.15
"1938","2019-10-09",1.12
"1939","2019-10-10",1.12
"1940","2019-10-11",1.09
"1941","2019-10-14",1.09
"1942","2019-10-15",1.11
"1943","2019-10-16",1.12
"1944","2019-10-17",1.13
"1945","2019-10-18",1.13
"1946","2019-10-21",1.13
"1947","2019-10-22",1.13
"1948","2019-10-23",1.35
"1949","2019-10-24",1.35
"1950","2019-10-25",1.3
"1951","2019-10-28",1.33
"1952","2019-10-29",1.25
"1953","2019-10-30",1.08
"1954","2019-10-31",1.09
"1955","2019-11-01",1.09
"1956","2019-11-04",1.08
"1957","2019-11-05",1.09
"1958","2019-11-06",1.1
"1959","2019-11-07",1.09
"1960","2019-11-08",1.09
"1961","2019-11-11",1.08
"1962","2019-11-12",1.03
"1963","2019-11-13",1
"1964","2019-11-14",0.95
"1965","2019-11-15",0.9
"1966","2019-11-18",0.86
"1967","2019-11-19",0.89
"1968","2019-11-20",0.89
"1969","2019-11-21",0.9
"1970","2019-11-22",1.12
"1971","2019-11-25",1.16
"1972","2019-11-26",1.32
"1973","2019-11-27",1.32
"1974","2019-11-29",1.37
"1975","2019-12-02",1.39
"1976","2019-12-03",1.42
"1977","2019-12-04",1.37
"1978","2019-12-05",1.25
"1979","2019-12-06",1.32
"1980","2019-12-09",1.37
"1981","2019-12-10",1.41
"1982","2019-12-11",1.44
"1983","2019-12-12",1.36
"1984","2019-12-13",1.34
"1985","2019-12-16",1.35
"1986","2019-12-17",1.27
"1987","2019-12-18",1.2
"1988","2019-12-19",1.3
"1989","2019-12-20",1.33
"1990","2019-12-23",1.35
"1991","2019-12-24",1.37
"1992","2019-12-26",1.39
"1993","2019-12-27",1.4
"1994","2019-12-30",1.41
"1995","2019-12-31",1.34
"1996","2020-01-02",1.33
"1997","2020-01-03",1.3
"1998","2020-01-06",1.31
"1999","2020-01-07",1.26
"2000","2020-01-08",1.72
"2001","2020-01-09",1.8
"2002","2020-01-10",1.76
"2003","2020-01-13",1.83
"2004","2020-01-14",1.93
"2005","2020-01-15",2.05
"2006","2020-01-16",1.97
"2007","2020-01-17",1.9
"2008","2020-01-21",1.79
"2009","2020-01-22",1.91
"2010","2020-01-23",1.94
"2011","2020-01-24",1.87
"2012","2020-01-27",1.78
"2013","2020-01-28",1.84
"2014","2020-01-29",1.91
"2015","2020-01-30",1.79
"2016","2020-01-31",1.88
"2017","2020-02-03",1.88
"2018","2020-02-04",2.17
"2019","2020-02-05",2.17
"2020","2020-02-06",2.05
"2021","2020-02-07",1.98
"2022","2020-02-10",2.08
"2023","2020-02-11",2.02
"2024","2020-02-12",2.07
"2025","2020-02-13",2.01
"2026","2020-02-14",2
"2027","2020-02-18",2.06
"2028","2020-02-19",2.12
"2029","2020-02-20",2.1
"2030","2020-02-21",2.18
"2031","2020-02-24",2.06
"2032","2020-02-25",1.97
"2033","2020-02-26",2.01
"2034","2020-02-27",1.91
"2035","2020-02-28",2.79
"2036","2020-03-02",2.98
"2037","2020-03-03",2.93
"2038","2020-03-04",2.97
"2039","2020-03-05",3.04
"2040","2020-03-06",3.38
"2041","2020-03-09",2.88
"2042","2020-03-10",2.98
"2043","2020-03-11",2.44
"2044","2020-03-12",1.84
"2045","2020-03-13",1.93
"2046","2020-03-16",1.63
"2047","2020-03-17",1.96
"2048","2020-03-18",1.66
"2049","2020-03-19",1.86
"2050","2020-03-20",1.87
"2051","2020-03-23",1.98
"2052","2020-03-24",2.18
"2053","2020-03-25",2.28
"2054","2020-03-26",2.56
"2055","2020-03-27",2.52
"2056","2020-03-30",2.56
"2057","2020-03-31",2.64
"2058","2020-04-01",2.48
"2059","2020-04-02",2.59
"2060","2020-04-03",2.47
"2061","2020-04-06",2.65
"2062","2020-04-07",2.92
"2063","2020-04-08",2.93
"2064","2020-04-09",3
"2065","2020-04-13",3.06
"2066","2020-04-14",3.18
"2067","2020-04-15",3.02
"2068","2020-04-16",3.04
"2069","2020-04-17",3.18
"2070","2020-04-20",3.88
"2071","2020-04-21",3.81
"2072","2020-04-22",4.2
"2073","2020-04-23",3.99
"2074","2020-04-24",4.13
"2075","2020-04-27",2.11
"2076","2020-04-28",1.88
"2077","2020-04-29",1.81
"2078","2020-04-30",1.89
"2079","2020-05-01",1.75
"2080","2020-05-04",1.92
"2081","2020-05-05",1.87
"2082","2020-05-06",1.85
"2083","2020-05-07",1.83
"2084","2020-05-08",1.98
"2085","2020-05-11",1.9
"2086","2020-05-12",1.83
"2087","2020-05-13",1.76
"2088","2020-05-14",1.75
"2089","2020-05-15",1.73
"2090","2020-05-18",1.8
"2091","2020-05-19",1.83
"2092","2020-05-20",1.94
"2093","2020-05-21",1.94
"2094","2020-05-22",1.86
"2095","2020-05-26",1.8
"2096","2020-05-27",1.75
"2097","2020-05-28",1.76
"2098","2020-05-29",1.86
"2099","2020-06-01",1.92
"2100","2020-06-02",1.89
"2101","2020-06-03",1.87
"2102","2020-06-04",1.83
"2103","2020-06-05",1.88
"2104","2020-06-08",1.91
"2105","2020-06-09",1.89
"2106","2020-06-10",1.8
"2107","2020-06-11",1.69
"2108","2020-06-12",1.76
"2109","2020-06-15",1.75
"2110","2020-06-16",1.77
"2111","2020-06-17",1.74
"2112","2020-06-18",1.8
"2113","2020-06-19",1.8
"2114","2020-06-22",1.85
"2115","2020-06-23",1.91
"2116","2020-06-24",1.85
"2117","2020-06-25",1.89
"2118","2020-06-26",1.74
"2119","2020-06-29",1.7
"2120","2020-06-30",1.72
"2121","2020-07-01",1.68
"2122","2020-07-02",1.67
"2123","2020-07-06",1.61
"2124","2020-07-07",1.5
"2125","2020-07-08",1.53
"2126","2020-07-09",1.45
"2127","2020-07-10",1.45
"2128","2020-07-13",1.32
"2129","2020-07-14",1.4
"2130","2020-07-15",1.43
"2131","2020-07-16",1.38
"2132","2020-07-17",1.47
"2133","2020-07-20",1.5
"2134","2020-07-21",1.48
"2135","2020-07-22",1.43
"2136","2020-07-23",1.38
"2137","2020-07-24",1.46
"2138","2020-07-27",1.42
"2139","2020-07-28",1.41
"2140","2020-07-29",1.37
"2141","2020-07-30",1.35
"2142","2020-07-31",1.34
"2143","2020-08-03",1.42
"2144","2020-08-04",1.48
"2145","2020-08-05",1.53
"2146","2020-08-06",1.48
"2147","2020-08-07",1.48
"2148","2020-08-10",1.48
"2149","2020-08-11",1.45
"2150","2020-08-12",1.54
"2151","2020-08-13",1.52
"2152","2020-08-14",1.47
"2153","2020-08-17",1.47
"2154","2020-08-18",1.45
"2155","2020-08-19",1.42
"2156","2020-08-20",1.4
"2157","2020-08-21",1.36
"2158","2020-08-24",1.3
"2159","2020-08-25",1.32
"2160","2020-08-26",1.32
"2161","2020-08-27",1.26
"2162","2020-08-28",1.32
"2163","2020-08-31",1.26
"2164","2020-09-01",1.24
"2165","2020-09-02",1.24
"2166","2020-09-03",1.17
"2167","2020-09-04",1.15
"2168","2020-09-08",1.11
"2169","2020-09-09",1.18
"2170","2020-09-10",1.21
"2171","2020-09-11",1.22
"2172","2020-09-14",1.4
"2173","2020-09-15",1.41
"2174","2020-09-16",1.38
"2175","2020-09-17",1.36
"2176","2020-09-18",1.39
"2177","2020-09-21",1.31
"2178","2020-09-22",1.3
"2179","2020-09-23",1.25
"2180","2020-09-24",1.21
"2181","2020-09-25",1.27
"2182","2020-09-28",1.27
"2183","2020-09-29",1.23
"2184","2020-09-30",1.21
"2185","2020-10-01",1.26
"2186","2020-10-02",1.27
"2187","2020-10-05",1.33
"2188","2020-10-06",1.27
"2189","2020-10-07",1.36
"2190","2020-10-08",1.34
"2191","2020-10-09",1.4
"2192","2020-10-12",1.34
"2193","2020-10-13",1.37
"2194","2020-10-14",1.32
"2195","2020-10-15",1.3
"2196","2020-10-16",1.31
"2197","2020-10-19",1.28
"2198","2020-10-20",1.25
"2199","2020-10-21",1.22
"2200","2020-10-22",1.23
"2201","2020-10-23",1.22
"2202","2020-10-26",1.22
"2203","2020-10-27",1.24
"2204","2020-10-28",1.15
"2205","2020-10-29",1.24
"2206","2020-10-30",1.2
"2207","2020-11-02",1.22
"2208","2020-11-03",1.23
"2209","2020-11-04",1.24
"2210","2020-11-05",1.28
"2211","2020-11-06",1.22
"2212","2020-11-09",1.31
"2213","2020-11-10",1.43
"2214","2020-11-11",1.43
"2215","2020-11-12",1.51
"2216","2020-11-13",1.54
"2217","2020-11-16",1.52
"2218","2020-11-17",1.48
"2219","2020-11-18",1.46
"2220","2020-11-19",1.47
"2221","2020-11-20",1.48
"2222","2020-11-23",1.47
"2223","2020-11-24",1.58
"2224","2020-11-25",1.7
"2225","2020-11-27",1.99
