"","date","NYMX"
"2871","2018-05-29",3.62
"2872","2018-05-30",3.58
"2873","2018-05-31",3.52
"2874","2018-06-01",3.54
"2875","2018-06-04",3.48
"2876","2018-06-05",3.38
"2877","2018-06-06",3.53
"2878","2018-06-07",3.68
"2879","2018-06-08",3.53
"2880","2018-06-11",3.49
"2881","2018-06-12",3.44
"2882","2018-06-13",3.44
"2883","2018-06-14",3.43
"2884","2018-06-15",3.4
"2885","2018-06-18",3.39
"2886","2018-06-19",3.35
"2887","2018-06-20",3.12
"2888","2018-06-21",3.25
"2889","2018-06-22",3.89
"2890","2018-06-25",3.55
"2891","2018-06-26",3.58
"2892","2018-06-27",3.41
"2893","2018-06-28",3.43
"2894","2018-06-29",3.36
"2895","2018-07-02",3.7
"2896","2018-07-03",3.56
"2897","2018-07-05",3.61
"2898","2018-07-06",3.65
"2899","2018-07-09",3.53
"2900","2018-07-10",3.4
"2901","2018-07-11",3.36
"2902","2018-07-12",3.4
"2903","2018-07-13",3.38
"2904","2018-07-16",3.37
"2905","2018-07-17",3.44
"2906","2018-07-18",3.39
"2907","2018-07-19",3.39
"2908","2018-07-20",3.32
"2909","2018-07-23",3.33
"2910","2018-07-24",3.25
"2911","2018-07-25",3.26
"2912","2018-07-26",3.2
"2913","2018-07-27",3.14
"2914","2018-07-30",3.16
"2915","2018-07-31",3.21
"2916","2018-08-01",3.18
"2917","2018-08-02",3.24
"2918","2018-08-03",3.24
"2919","2018-08-06",3.21
"2920","2018-08-07",3.13
"2921","2018-08-08",3.18
"2922","2018-08-09",3.17
"2923","2018-08-10",3.19
"2924","2018-08-13",3.09
"2925","2018-08-14",3.02
"2926","2018-08-15",2.71
"2927","2018-08-16",2.65
"2928","2018-08-17",2.65
"2929","2018-08-20",2.64
"2930","2018-08-21",2.74
"2931","2018-08-22",2.71
"2932","2018-08-23",2.64
"2933","2018-08-24",2.52
"2934","2018-08-27",2.59
"2935","2018-08-28",2.57
"2936","2018-08-29",2.58
"2937","2018-08-30",2.58
"2938","2018-08-31",2.62
"2939","2018-09-04",2.59
"2940","2018-09-05",2.55
"2941","2018-09-06",2.6
"2942","2018-09-07",2.63
"2943","2018-09-10",2.64
"2944","2018-09-11",2.61
"2945","2018-09-12",2.62
"2946","2018-09-13",2.57
"2947","2018-09-14",2.59
"2948","2018-09-17",2.58
"2949","2018-09-18",2.53
"2950","2018-09-19",2.68
"2951","2018-09-20",2.69
"2952","2018-09-21",2.67
"2953","2018-09-24",2.57
"2954","2018-09-25",2.55
"2955","2018-09-26",2.52
"2956","2018-09-27",2.52
"2957","2018-09-28",2.46
"2958","2018-10-01",2.42
"2959","2018-10-02",2.34
"2960","2018-10-03",2.53
"2961","2018-10-04",2.51
"2962","2018-10-05",2.36
"2963","2018-10-08",2.38
"2964","2018-10-09",2.43
"2965","2018-10-10",2.23
"2966","2018-10-11",2.16
"2967","2018-10-12",1.94
"2968","2018-10-15",1.76
"2969","2018-10-16",1.86
"2970","2018-10-17",1.76
"2971","2018-10-18",1.74
"2972","2018-10-19",1.69
"2973","2018-10-22",1.61
"2974","2018-10-23",1.73
"2975","2018-10-24",1.61
"2976","2018-10-25",1.63
"2977","2018-10-26",1.69
"2978","2018-10-29",1.82
"2979","2018-10-30",1.81
"2980","2018-10-31",1.75
"2981","2018-11-01",1.91
"2982","2018-11-02",2
"2983","2018-11-05",1.85
"2984","2018-11-06",1.99
"2985","2018-11-07",2.05
"2986","2018-11-08",2.2
"2987","2018-11-09",2.05
"2988","2018-11-12",1.86
"2989","2018-11-13",1.95
"2990","2018-11-14",1.99
"2991","2018-11-15",1.96
"2992","2018-11-16",1.94
"2993","2018-11-19",1.77
"2994","2018-11-20",1.75
"2995","2018-11-21",1.88
"2996","2018-11-23",1.84
"2997","2018-11-26",1.65
"2998","2018-11-27",1.76
"2999","2018-11-28",1.86
"3000","2018-11-29",1.81
"3001","2018-11-30",1.83
"3002","2018-12-03",1.84
"3003","2018-12-04",1.73
"3004","2018-12-06",1.75
"3005","2018-12-07",1.76
"3006","2018-12-10",1.65
"3007","2018-12-11",1.68
"3008","2018-12-12",1.68
"3009","2018-12-13",1.66
"3010","2018-12-14",1.6
"3011","2018-12-17",1.6
"3012","2018-12-18",1.44
"3013","2018-12-19",1.49
"3014","2018-12-20",1.41
"3015","2018-12-21",1.33
"3016","2018-12-24",1.48
"3017","2018-12-26",1.43
"3018","2018-12-27",1.42
"3019","2018-12-28",1.42
"3020","2018-12-31",1.31
"3021","2019-01-02",1.57
"3022","2019-01-03",1.58
"3023","2019-01-04",1.68
"3024","2019-01-07",1.71
"3025","2019-01-08",1.7
"3026","2019-01-09",1.75
"3027","2019-01-10",1.75
"3028","2019-01-11",1.85
"3029","2019-01-14",1.84
"3030","2019-01-15",1.92
"3031","2019-01-16",1.95
"3032","2019-01-17",2.14
"3033","2019-01-18",2.26
"3034","2019-01-22",2.26
"3035","2019-01-23",2.23
"3036","2019-01-24",2.21
"3037","2019-01-25",2.17
"3038","2019-01-28",2.13
"3039","2019-01-29",2.1
"3040","2019-01-30",2.08
"3041","2019-01-31",2.21
"3042","2019-02-01",2.29
"3043","2019-02-04",2.22
"3044","2019-02-05",2.15
"3045","2019-02-06",2.2
"3046","2019-02-07",2.32
"3047","2019-02-08",2.3
"3048","2019-02-11",2.29
"3049","2019-02-12",2.32
"3050","2019-02-13",2.48
"3051","2019-02-14",2.47
"3052","2019-02-15",2.71
"3053","2019-02-19",2.6
"3054","2019-02-20",2.59
"3055","2019-02-21",2.41
"3056","2019-02-22",2.25
"3057","2019-02-25",2.12
"3058","2019-02-26",2.12
"3059","2019-02-27",2.12
"3060","2019-02-28",2.17
"3061","2019-03-01",2.13
"3062","2019-03-04",2.07
"3063","2019-03-05",2.05
"3064","2019-03-06",1.97
"3065","2019-03-07",1.88
"3066","2019-03-08",1.93
"3067","2019-03-11",2.06
"3068","2019-03-12",2.05
"3069","2019-03-13",2.23
"3070","2019-03-14",2.1
"3071","2019-03-15",2.18
"3072","2019-03-18",2.17
"3073","2019-03-19",2.24
"3074","2019-03-20",2.24
"3075","2019-03-21",2.3
"3076","2019-03-22",2.35
"3077","2019-03-25",2.12
"3078","2019-03-26",2.09
"3079","2019-03-27",2.01
"3080","2019-03-28",2.03
"3081","2019-03-29",1.97
"3082","2019-04-01",1.99
"3083","2019-04-02",2.08
"3084","2019-04-03",2.09
"3085","2019-04-04",2.12
"3086","2019-04-05",2.07
"3087","2019-04-08",2.1
"3088","2019-04-09",2.06
"3089","2019-04-10",2.08
"3090","2019-04-11",2
"3091","2019-04-12",1.81
"3092","2019-04-15",1.79
"3093","2019-04-16",1.89
"3094","2019-04-17",2
"3095","2019-04-18",2.09
"3096","2019-04-22",1.92
"3097","2019-04-23",1.93
"3098","2019-04-24",1.87
"3099","2019-04-25",1.85
"3100","2019-04-26",1.82
"3101","2019-04-29",1.82
"3102","2019-04-30",1.83
"3103","2019-05-01",1.81
"3104","2019-05-02",1.81
"3105","2019-05-03",1.8
"3106","2019-05-06",1.81
"3107","2019-05-07",1.73
"3108","2019-05-08",1.72
"3109","2019-05-09",1.61
"3110","2019-05-10",1.71
"3111","2019-05-13",1.56
"3112","2019-05-14",1.59
"3113","2019-05-15",1.7
"3114","2019-05-16",1.63
"3115","2019-05-17",1.63
"3116","2019-05-20",1.7
"3117","2019-05-21",1.64
"3118","2019-05-22",1.68
"3119","2019-05-23",1.54
"3120","2019-05-24",1.59
"3121","2019-05-28",1.68
"3122","2019-05-29",1.82
"3123","2019-05-30",1.64
"3124","2019-05-31",1.59
"3125","2019-06-03",1.6
"3126","2019-06-04",1.62
"3127","2019-06-05",1.56
"3128","2019-06-06",1.47
"3129","2019-06-07",1.48
"3130","2019-06-10",1.52
"3131","2019-06-11",1.48
"3132","2019-06-12",1.33
"3133","2019-06-13",1.53
"3134","2019-06-14",1.62
"3135","2019-06-17",1.65
"3136","2019-06-18",1.69
"3137","2019-06-19",1.82
"3138","2019-06-20",1.79
"3139","2019-06-21",1.9
"3140","2019-06-24",1.73
"3141","2019-06-25",1.68
"3142","2019-06-26",1.52
"3143","2019-06-27",1.58
"3144","2019-06-28",1.45
"3145","2019-07-01",1.41
"3146","2019-07-02",1.51
"3147","2019-07-03",1.46
"3148","2019-07-05",1.44
"3149","2019-07-08",1.47
"3150","2019-07-09",1.67
"3151","2019-07-10",1.71
"3152","2019-07-11",1.74
"3153","2019-07-12",1.75
"3154","2019-07-15",1.62
"3155","2019-07-16",1.71
"3156","2019-07-17",1.65
"3157","2019-07-18",1.65
"3158","2019-07-19",1.62
"3159","2019-07-22",1.6
"3160","2019-07-23",1.69
"3161","2019-07-24",1.71
"3162","2019-07-25",1.7
"3163","2019-07-26",1.72
"3164","2019-07-29",1.68
"3165","2019-07-30",1.74
"3166","2019-07-31",1.72
"3167","2019-08-01",1.89
"3168","2019-08-02",1.86
"3169","2019-08-05",1.85
"3170","2019-08-06",1.86
"3171","2019-08-07",1.83
"3172","2019-08-08",1.78
"3173","2019-08-09",1.77
"3174","2019-08-12",1.74
"3175","2019-08-13",1.82
"3176","2019-08-14",1.78
"3177","2019-08-15",1.69
"3178","2019-08-16",1.67
"3179","2019-08-19",1.74
"3180","2019-08-20",1.79
"3181","2019-08-21",1.76
"3182","2019-08-22",1.73
"3183","2019-08-23",1.69
"3184","2019-08-26",1.66
"3185","2019-08-27",1.62
"3186","2019-08-28",1.7
"3187","2019-08-29",1.7
"3188","2019-08-30",1.67
"3189","2019-09-03",1.65
"3190","2019-09-04",1.64
"3191","2019-09-05",1.72
"3192","2019-09-06",1.74
"3193","2019-09-09",1.8
"3194","2019-09-10",1.8
"3195","2019-09-11",1.82
"3196","2019-09-12",1.83
"3197","2019-09-13",1.86
"3198","2019-09-16",1.91
"3199","2019-09-17",1.93
"3200","2019-09-18",1.99
"3201","2019-09-19",2.12
"3202","2019-09-20",2.04
"3203","2019-09-23",2.03
"3204","2019-09-24",1.89
"3205","2019-09-25",1.92
"3206","2019-09-26",1.94
"3207","2019-09-27",1.89
"3208","2019-09-30",1.83
"3209","2019-10-01",1.83
"3210","2019-10-02",1.88
"3211","2019-10-03",1.91
"3212","2019-10-04",1.98
"3213","2019-10-07",2.03
"3214","2019-10-08",1.95
"3215","2019-10-09",2
"3216","2019-10-10",2.05
"3217","2019-10-11",1.95
"3218","2019-10-14",1.9
"3219","2019-10-15",1.92
"3220","2019-10-16",1.85
"3221","2019-10-17",1.73
"3222","2019-10-18",1.78
"3223","2019-10-21",1.85
"3224","2019-10-22",1.83
"3225","2019-10-23",1.97
"3226","2019-10-24",2.17
"3227","2019-10-25",2.1
"3228","2019-10-28",2.09
"3229","2019-10-29",2.01
"3230","2019-10-30",2
"3231","2019-10-31",1.95
"3232","2019-11-01",1.97
"3233","2019-11-04",1.9
"3234","2019-11-05",1.86
"3235","2019-11-06",1.8
"3236","2019-11-07",1.91
"3237","2019-11-08",1.9
"3238","2019-11-11",1.86
"3239","2019-11-12",1.89
"3240","2019-11-13",1.84
"3241","2019-11-14",1.82
"3242","2019-11-15",1.81
"3243","2019-11-18",1.79
"3244","2019-11-19",1.74
"3245","2019-11-20",1.9
"3246","2019-11-21",1.91
"3247","2019-11-22",1.85
"3248","2019-11-25",1.92
"3249","2019-11-26",1.87
"3250","2019-11-27",1.93
"3251","2019-11-29",1.87
"3252","2019-12-02",1.89
"3253","2019-12-03",1.84
"3254","2019-12-04",1.84
"3255","2019-12-05",1.86
"3256","2019-12-06",1.88
"3257","2019-12-09",1.96
"3258","2019-12-10",1.97
"3259","2019-12-11",2
"3260","2019-12-12",2.27
"3261","2019-12-13",2.26
"3262","2019-12-16",2.28
"3263","2019-12-17",2.17
"3264","2019-12-18",2.07
"3265","2019-12-19",2.12
"3266","2019-12-20",2.2
"3267","2019-12-23",2.19
"3268","2019-12-24",2.16
"3269","2019-12-26",2.4
"3270","2019-12-27",2.42
"3271","2019-12-30",2.25
"3272","2019-12-31",2.2
"3273","2020-01-02",2.35
"3274","2020-01-03",2.95
"3275","2020-01-06",3.25
"3276","2020-01-07",3.03
"3277","2020-01-08",3.07
"3278","2020-01-09",3.06
"3279","2020-01-10",2.99
"3280","2020-01-13",2.95
"3281","2020-01-14",2.91
"3282","2020-01-15",3.07
"3283","2020-01-16",3.11
"3284","2020-01-17",3.06
"3285","2020-01-21",3
"3286","2020-01-22",3.11
"3287","2020-01-23",2.98
"3288","2020-01-24",2.91
"3289","2020-01-27",2.86
"3290","2020-01-28",3.06
"3291","2020-01-29",3.25
"3292","2020-01-30",3.88
"3293","2020-01-31",3.61
"3294","2020-02-03",3.73
"3295","2020-02-04",3.7
"3296","2020-02-05",3.77
"3297","2020-02-06",3.21
"3298","2020-02-07",3.09
"3299","2020-02-10",3.28
"3300","2020-02-11",3.13
"3301","2020-02-12",3.03
"3302","2020-02-13",3.14
"3303","2020-02-14",3.17
"3304","2020-02-18",3.12
"3305","2020-02-19",3.13
"3306","2020-02-20",3.22
"3307","2020-02-21",3.22
"3308","2020-02-24",3.08
"3309","2020-02-25",3
"3310","2020-02-26",2.98
"3311","2020-02-27",2.77
"3312","2020-02-28",2.86
"3313","2020-03-02",2.68
"3314","2020-03-03",2.57
"3315","2020-03-04",2.8
"3316","2020-03-05",2.71
"3317","2020-03-06",2.7
"3318","2020-03-09",2.53
"3319","2020-03-10",2.56
"3320","2020-03-11",2.29
"3321","2020-03-12",2.02
"3322","2020-03-13",2.13
"3323","2020-03-16",1.92
"3324","2020-03-17",2.17
"3325","2020-03-18",1.86
"3326","2020-03-19",1.81
"3327","2020-03-20",1.81
"3328","2020-03-23",1.69
"3329","2020-03-24",1.81
"3330","2020-03-25",2.02
"3331","2020-03-26",2.14
"3332","2020-03-27",2.17
"3333","2020-03-30",2.18
"3334","2020-03-31",2.34
"3335","2020-04-01",2.1
"3336","2020-04-02",2.14
"3337","2020-04-03",2.1
"3338","2020-04-06",2.13
"3339","2020-04-07",2.12
"3340","2020-04-08",2.12
"3341","2020-04-09",2.16
"3342","2020-04-13",2.33
"3343","2020-04-14",2.31
"3344","2020-04-15",2.27
"3345","2020-04-16",2.2
"3346","2020-04-17",2.35
"3347","2020-04-20",2.54
"3348","2020-04-21",2.61
"3349","2020-04-22",2.66
"3350","2020-04-23",2.77
"3351","2020-04-24",2.9
"3352","2020-04-27",3.05
"3353","2020-04-28",3.01
"3354","2020-04-29",2.99
"3355","2020-04-30",2.93
"3356","2020-05-01",2.9
"3357","2020-05-04",3.07
"3358","2020-05-05",3.21
"3359","2020-05-06",3.16
"3360","2020-05-07",3.11
"3361","2020-05-08",3.05
"3362","2020-05-11",3.15
"3363","2020-05-12",3.25
"3364","2020-05-13",3.1
"3365","2020-05-14",3.01
"3366","2020-05-15",3.06
"3367","2020-05-18",3.2
"3368","2020-05-19",3.26
"3369","2020-05-20",3.4
"3370","2020-05-21",3.44
"3371","2020-05-22",3.45
"3372","2020-05-26",3.42
"3373","2020-05-27",3.36
"3374","2020-05-28",3.4
"3375","2020-05-29",3.46
"3376","2020-06-01",3.46
"3377","2020-06-02",3.71
"3378","2020-06-03",3.95
"3379","2020-06-04",3.84
"3380","2020-06-05",3.89
"3381","2020-06-08",3.85
"3382","2020-06-09",3.87
"3383","2020-06-10",3.96
"3384","2020-06-11",3.73
"3385","2020-06-12",4.1
"3386","2020-06-15",4.6
"3387","2020-06-16",4.15
"3388","2020-06-17",3.76
"3389","2020-06-18",3.14
"3390","2020-06-19",3.55
"3391","2020-06-22",3.55
"3392","2020-06-23",3.6
"3393","2020-06-24",3.33
"3394","2020-06-25",3.96
"3395","2020-06-26",3.94
"3396","2020-06-29",3.52
"3397","2020-06-30",3.55
"3398","2020-07-01",3.61
"3399","2020-07-02",3.66
"3400","2020-07-06",3.65
"3401","2020-07-07",3.49
"3402","2020-07-08",3.47
"3403","2020-07-09",3.31
"3404","2020-07-10",3.22
"3405","2020-07-13",3.1
"3406","2020-07-14",3.27
"3407","2020-07-15",3.45
"3408","2020-07-16",3.41
"3409","2020-07-17",3.46
"3410","2020-07-20",3.4
"3411","2020-07-21",3.4
"3412","2020-07-22",3.42
"3413","2020-07-23",3.47
"3414","2020-07-24",3.36
"3415","2020-07-27",3.39
"3416","2020-07-28",3.28
"3417","2020-07-29",3.22
"3418","2020-07-30",3.18
"3419","2020-07-31",3.22
"3420","2020-08-03",3.27
"3421","2020-08-04",3.28
"3422","2020-08-05",3.3
"3423","2020-08-06",3.29
"3424","2020-08-07",3.19
"3425","2020-08-10",3.15
"3426","2020-08-11",3.02
"3427","2020-08-12",2.75
"3428","2020-08-13",2.56
"3429","2020-08-14",2.69
"3430","2020-08-17",2.76
"3431","2020-08-18",2.67
"3432","2020-08-19",2.78
"3433","2020-08-20",2.77
"3434","2020-08-21",2.79
"3435","2020-08-24",2.74
"3436","2020-08-25",2.68
"3437","2020-08-26",2.68
"3438","2020-08-27",2.65
"3439","2020-08-28",2.55
"3440","2020-08-31",2.52
"3441","2020-09-01",2.51
"3442","2020-09-02",2.46
"3443","2020-09-03",2.39
"3444","2020-09-04",2.56
"3445","2020-09-08",2.51
"3446","2020-09-09",2.46
"3447","2020-09-10",2.45
"3448","2020-09-11",2.58
"3449","2020-09-14",2.58
"3450","2020-09-15",2.5
"3451","2020-09-16",2.46
"3452","2020-09-17",2.37
"3453","2020-09-18",2.43
"3454","2020-09-21",2.41
"3455","2020-09-22",2.39
"3456","2020-09-23",2.49
"3457","2020-09-24",2.3
"3458","2020-09-25",2.37
"3459","2020-09-28",2.51
"3460","2020-09-29",2.6
"3461","2020-09-30",2.46
"3462","2020-10-01",2.54
"3463","2020-10-02",2.36
"3464","2020-10-05",2.43
"3465","2020-10-06",2.36
"3466","2020-10-07",2.39
"3467","2020-10-08",2.32
"3468","2020-10-09",2.2
"3469","2020-10-12",2.15
"3470","2020-10-13",2.31
"3471","2020-10-14",2.25
"3472","2020-10-15",2.35
"3473","2020-10-16",2.37
"3474","2020-10-19",2.34
"3475","2020-10-20",2.39
"3476","2020-10-21",2.38
"3477","2020-10-22",2.35
"3478","2020-10-23",2.29
"3479","2020-10-26",2.18
"3480","2020-10-27",2.07
"3481","2020-10-28",1.95
"3482","2020-10-29",1.98
"3483","2020-10-30",1.92
"3484","2020-11-02",2.01
"3485","2020-11-03",2.11
"3486","2020-11-04",2.06
"3487","2020-11-05",2.16
"3488","2020-11-06",2.13
"3489","2020-11-09",2.03
"3490","2020-11-10",1.9
"3491","2020-11-11",2
"3492","2020-11-12",2.04
"3493","2020-11-13",1.96
"3494","2020-11-16",1.99
"3495","2020-11-17",1.99
"3496","2020-11-18",1.98
"3497","2020-11-19",2.1
"3498","2020-11-20",2.03
"3499","2020-11-23",1.92
"3500","2020-11-24",2.1
"3501","2020-11-25",2.06
"3502","2020-11-27",2.04
