"","date","AWH"
"1945","2014-09-23",1.88
"1946","2014-09-24",1.86
"1947","2014-09-25",1.82
"1948","2014-09-26",1.92
"1949","2014-09-29",1.83
"1950","2014-09-30",1.79
"1951","2014-10-01",1.76
"1952","2014-10-02",1.83
"1953","2014-10-03",1.86
"1954","2014-10-06",1.75
"1955","2014-10-07",1.78
"1956","2014-10-08",1.65
"1957","2014-10-09",1.66
"1958","2014-10-10",1.63
"1959","2014-10-13",1.58
"1960","2014-10-14",1.5
"1961","2014-10-15",1.48
"1962","2014-10-16",1.55
"1963","2014-10-17",1.58
"1964","2014-10-20",1.6
"1965","2014-10-21",1.58
"1966","2014-10-22",1.6
"1967","2014-10-23",1.55
"1968","2014-10-24",1.6
"1969","2014-10-27",1.6
"1970","2014-10-28",1.6
"1971","2014-10-29",1.58
"1972","2014-10-30",1.59
"1973","2014-10-31",1.6
"1974","2014-11-03",1.54
"1975","2014-11-04",1.48
"1976","2014-11-05",1.45
"1977","2014-11-06",1.51
"1978","2014-11-07",1.46
"1979","2014-11-10",1.45
"1980","2014-11-11",1.47
"1981","2014-11-12",1.66
"1982","2014-11-13",1.75
"1983","2014-11-14",1.46
"1984","2014-11-17",1.32
"1985","2014-11-18",1.37
"1986","2014-11-19",1.5
"1987","2014-11-20",1.5
"1988","2014-11-21",1.53
"1989","2014-11-24",1.58
"1990","2014-11-25",1.59
"1991","2014-11-26",1.6
"1992","2014-11-28",1.58
"1993","2014-12-01",1.43
"1994","2014-12-02",1.43
"1995","2014-12-03",1.37
"1996","2014-12-04",1.37
"1997","2014-12-05",1.33
"1998","2014-12-08",1.27
"1999","2014-12-09",1.21
"2000","2014-12-10",1.24
"2001","2014-12-11",1.3
"2002","2014-12-12",1.43
"2003","2014-12-15",1.44
"2004","2014-12-16",1.43
"2005","2014-12-17",1.37
"2006","2014-12-18",1.44
"2007","2014-12-19",1.49
"2008","2014-12-22",1.48
"2009","2014-12-23",1.66
"2010","2014-12-24",1.81
"2011","2014-12-26",1.99
"2012","2014-12-29",2.07
"2013","2014-12-30",1.93
"2014","2014-12-31",1.99
"2015","2015-01-02",1.95
"2016","2015-01-05",1.97
"2017","2015-01-06",1.97
"2018","2015-01-07",2.02
"2019","2015-01-08",2.02
"2020","2015-01-09",1.99
"2021","2015-01-12",1.99
"2022","2015-01-13",1.99
"2023","2015-01-14",1.88
"2024","2015-01-15",1.72
"2025","2015-01-16",1.91
"2026","2015-01-20",1.93
"2027","2015-01-21",1.79
"2028","2015-01-22",1.83
"2029","2015-01-23",1.85
"2030","2015-01-26",1.74
"2031","2015-01-27",1.74
"2032","2015-01-28",1.73
"2033","2015-01-29",1.73
"2034","2015-01-30",1.76
"2035","2015-02-02",1.85
"2036","2015-02-03",1.82
"2037","2015-02-04",1.87
"2038","2015-02-05",1.85
"2039","2015-02-06",1.85
"2040","2015-02-09",1.98
"2041","2015-02-10",2.05
"2042","2015-02-11",2.02
"2043","2015-02-12",1.96
"2044","2015-02-13",2.08
"2045","2015-02-17",1.99
"2046","2015-02-18",2
"2047","2015-02-19",2.01
"2048","2015-02-20",1.96
"2049","2015-02-23",1.89
"2050","2015-02-24",1.86
"2051","2015-02-25",1.86
"2052","2015-02-26",1.86
"2053","2015-02-27",1.86
"2054","2015-03-02",1.89
"2055","2015-03-03",1.86
"2056","2015-03-04",1.79
"2057","2015-03-05",1.77
"2058","2015-03-06",1.8
"2059","2015-03-09",1.65
"2060","2015-03-10",1.66
"2061","2015-03-11",1.75
"2062","2015-03-12",1.7
"2063","2015-03-13",1.67
"2064","2015-03-16",1.81
"2065","2015-03-17",1.77
"2066","2015-03-18",1.97
"2067","2015-03-19",2.07
"2068","2015-03-20",2.21
"2069","2015-03-23",1.92
"2070","2015-03-24",1.94
"2071","2015-03-25",1.85
"2072","2015-03-26",1.85
"2073","2015-03-27",1.85
"2074","2015-03-30",1.84
"2075","2015-03-31",1.77
"2076","2015-04-01",1.74
"2077","2015-04-02",1.78
"2078","2015-04-06",1.82
"2079","2015-04-07",1.84
"2080","2015-04-08",1.84
"2081","2015-04-09",1.83
"2082","2015-04-10",1.86
"2083","2015-04-13",1.83
"2084","2015-04-14",1.84
"2085","2015-04-15",1.8
"2086","2015-04-16",1.84
"2087","2015-04-17",1.82
"2088","2015-04-20",1.83
"2089","2015-04-21",1.82
"2090","2015-04-22",1.8
"2091","2015-04-23",1.84
"2092","2015-04-24",1.8
"2093","2015-04-27",1.75
"2094","2015-04-28",1.8
"2095","2015-04-29",1.81
"2096","2015-04-30",1.8
"2097","2015-05-01",1.76
"2098","2015-05-04",1.7
"2099","2015-05-05",1.74
"2100","2015-05-06",1.9
"2101","2015-05-07",1.86
"2102","2015-05-08",1.83
"2103","2015-05-11",1.75
"2104","2015-05-12",1.87
"2105","2015-05-13",1.83
"2106","2015-05-14",1.81
"2107","2015-05-15",1.86
"2108","2015-05-18",1.93
"2109","2015-05-19",2.06
"2110","2015-05-20",2.14
"2111","2015-05-21",2.13
"2112","2015-05-22",2.12
"2113","2015-05-26",2.21
"2114","2015-05-27",2.07
"2115","2015-05-28",2.1
"2116","2015-05-29",2.06
"2117","2015-06-01",2.09
"2118","2015-06-02",2.16
"2119","2015-06-03",2.18
"2120","2015-06-04",2.23
"2121","2015-06-05",2.27
"2122","2015-06-08",2.23
"2123","2015-06-09",2.19
"2124","2015-06-10",2.24
"2125","2015-06-11",2.22
"2126","2015-06-12",2.21
"2127","2015-06-15",2.2
"2128","2015-06-16",2.19
"2129","2015-06-17",2.15
"2130","2015-06-18",2.16
"2131","2015-06-19",2.07
"2132","2015-06-22",2.11
"2133","2015-06-23",2.07
"2134","2015-06-24",2.16
"2135","2015-06-25",2.12
"2136","2015-06-26",2.2
"2137","2015-06-29",2.08
"2138","2015-06-30",2.07
"2139","2015-07-01",2.08
"2140","2015-07-02",2.05
"2141","2015-07-06",2.03
"2142","2015-07-07",1.95
"2143","2015-07-08",1.86
"2144","2015-07-09",1.92
"2145","2015-07-10",1.96
"2146","2015-07-13",2.04
"2147","2015-07-14",1.96
"2148","2015-07-15",1.95
"2149","2015-07-16",1.98
"2150","2015-07-17",2.07
"2151","2015-07-20",2.01
"2152","2015-07-21",2.06
"2153","2015-07-22",2.11
"2154","2015-07-23",2.14
"2155","2015-07-24",2.05
"2156","2015-07-27",2.03
"2157","2015-07-28",2.13
"2158","2015-07-29",2.05
"2159","2015-07-30",2.06
"2160","2015-07-31",2
"2161","2015-08-03",2.01
"2162","2015-08-04",1.97
"2163","2015-08-05",1.97
"2164","2015-08-06",1.95
"2165","2015-08-07",1.89
"2166","2015-08-10",1.89
"2167","2015-08-11",1.86
"2168","2015-08-12",1.88
"2169","2015-08-13",1.86
"2170","2015-08-14",1.93
"2171","2015-08-17",1.88
"2172","2015-08-18",1.94
"2173","2015-08-19",1.96
"2174","2015-08-20",1.92
"2175","2015-08-21",1.96
"2176","2015-08-24",1.87
"2177","2015-08-25",1.89
"2178","2015-08-26",1.89
"2179","2015-08-27",1.9
"2180","2015-08-28",1.94
"2181","2015-08-31",2.04
"2182","2015-09-01",2.07
"2183","2015-09-02",2.15
"2184","2015-09-03",2.23
"2185","2015-09-04",2.27
"2186","2015-09-08",2.1
"2187","2015-09-09",2.1
"2188","2015-09-10",2.1
"2189","2015-09-11",2.08
"2190","2015-09-14",2.02
"2191","2015-09-15",1.95
"2192","2015-09-16",2.05
"2193","2015-09-17",2.05
"2194","2015-09-18",2.23
"2195","2015-09-21",1.96
"2196","2015-09-22",2
"2197","2015-09-23",2.05
"2198","2015-09-24",1.99
"2199","2015-09-25",2.01
"2200","2015-09-28",2.01
"2201","2015-09-29",2
"2202","2015-09-30",2
"2203","2015-10-01",2
"2204","2015-10-02",2.04
"2205","2015-10-05",2.05
"2206","2015-10-06",2.08
"2207","2015-10-07",2.1
"2208","2015-10-08",2.08
"2209","2015-10-09",2.1
"2210","2015-10-12",2.08
"2211","2015-10-13",2.14
"2212","2015-10-14",2.06
"2213","2015-10-15",2.18
"2214","2015-10-16",2.15
"2215","2015-10-19",2.12
"2216","2015-10-20",2.01
"2217","2015-10-21",2.13
"2218","2015-10-22",2.1
"2219","2015-10-23",2.09
"2220","2015-10-26",2.08
"2221","2015-10-27",2.03
"2222","2015-10-28",2.06
"2223","2015-10-29",2
"2224","2015-10-30",1.96
"2225","2015-11-02",2
"2226","2015-11-03",2.01
"2227","2015-11-04",2
"2228","2015-11-05",1.98
"2229","2015-11-06",1.97
"2230","2015-11-09",1.95
"2231","2015-11-10",1.9
"2232","2015-11-11",1.86
"2233","2015-11-12",1.78
"2234","2015-11-13",1.84
"2235","2015-11-16",1.78
"2236","2015-11-17",1.78
"2237","2015-11-18",1.82
"2238","2015-11-19",1.85
"2239","2015-11-20",1.84
"2240","2015-11-23",1.83
"2241","2015-11-24",1.79
"2242","2015-11-25",1.8
"2243","2015-11-27",1.79
"2244","2015-11-30",1.79
"2245","2015-12-01",1.88
"2246","2015-12-02",1.89
"2247","2015-12-03",1.93
"2248","2015-12-04",1.88
"2249","2015-12-07",1.89
"2250","2015-12-08",1.97
"2251","2015-12-09",1.88
"2252","2015-12-10",1.88
"2253","2015-12-11",1.85
"2254","2015-12-14",1.88
"2255","2015-12-15",1.77
"2256","2015-12-16",1.78
"2257","2015-12-17",1.73
"2258","2015-12-18",1.77
"2259","2015-12-21",1.75
"2260","2015-12-22",1.8
"2261","2015-12-23",1.8
"2262","2015-12-24",1.73
"2263","2015-12-28",1.77
"2264","2015-12-29",1.82
"2265","2015-12-30",1.81
"2266","2015-12-31",1.8
"2267","2016-01-04",1.78
"2268","2016-01-05",1.79
"2269","2016-01-06",1.78
"2270","2016-01-07",1.77
"2271","2016-01-08",1.78
"2272","2016-01-11",1.7
"2273","2016-01-12",1.66
"2274","2016-01-13",1.65
"2275","2016-01-14",1.63
"2276","2016-01-15",1.54
"2277","2016-01-19",1.47
"2278","2016-01-20",1.53
"2279","2016-01-21",1.53
"2280","2016-01-22",1.54
"2281","2016-01-25",1.54
"2282","2016-01-26",1.58
"2283","2016-01-27",1.59
"2284","2016-01-28",1.64
"2285","2016-01-29",1.53
"2286","2016-02-01",1.58
"2287","2016-02-02",1.55
"2288","2016-02-03",1.55
"2289","2016-02-04",1.4
"2290","2016-02-05",1.37
"2291","2016-02-08",1.24
"2292","2016-02-09",1.15
"2293","2016-02-10",1.18
"2294","2016-02-11",1.17
"2295","2016-02-12",1.25
"2296","2016-02-16",1.23
"2297","2016-02-17",1.38
"2298","2016-02-18",1.35
"2299","2016-02-19",1.4
"2300","2016-02-22",1.42
"2301","2016-02-23",1.41
"2302","2016-02-24",1.31
"2303","2016-02-25",1.37
"2304","2016-02-26",1.6
"2305","2016-02-29",1.62
"2306","2016-03-01",1.51
"2307","2016-03-02",1.48
"2308","2016-03-03",1.65
"2309","2016-03-04",1.55
"2310","2016-03-07",1.56
"2311","2016-03-08",1.5
"2312","2016-03-09",1.6
"2313","2016-03-10",1.53
"2314","2016-03-11",1.5
"2315","2016-03-14",1.56
"2316","2016-03-15",1.48
"2317","2016-03-16",1.54
"2318","2016-03-17",1.57
"2319","2016-03-18",1.57
"2320","2016-03-21",1.67
"2321","2016-03-22",1.65
"2322","2016-03-23",1.55
"2323","2016-03-24",1.45
"2324","2016-03-28",1.53
"2325","2016-03-29",1.48
"2326","2016-03-30",1.53
"2327","2016-03-31",1.47
"2328","2016-04-01",1.49
"2329","2016-04-04",1.47
"2330","2016-04-05",1.38
"2331","2016-04-06",1.33
"2332","2016-04-07",1.29
"2333","2016-04-08",1.32
"2334","2016-04-11",1.51
"2335","2016-04-12",1.48
"2336","2016-04-13",1.51
"2337","2016-04-14",1.42
"2338","2016-04-15",1.45
"2339","2016-04-18",1.45
"2340","2016-04-19",1.45
"2341","2016-04-20",1.43
"2342","2016-04-21",1.41
"2343","2016-04-22",1.36
"2344","2016-04-25",1.43
"2345","2016-04-26",1.37
"2346","2016-04-27",1.35
"2347","2016-04-28",1.31
"2348","2016-04-29",1.39
"2349","2016-05-02",1.3
"2350","2016-05-03",1.28
"2351","2016-05-04",1.26
"2352","2016-05-05",1.21
"2353","2016-05-06",1.2
"2354","2016-05-09",1.24
"2355","2016-05-10",1.2
"2356","2016-05-11",1.22
"2357","2016-05-12",1.11
"2358","2016-05-13",1.13
"2359","2016-05-16",1.14
"2360","2016-05-17",1.23
"2361","2016-05-18",1.3
"2362","2016-05-19",1.3
"2363","2016-05-20",1.23
"2364","2016-05-23",1.25
"2365","2016-05-24",1.15
"2366","2016-05-25",1.3
"2367","2016-05-26",1.3
"2368","2016-05-27",1.21
"2369","2016-05-31",1.23
"2370","2016-06-01",1.21
"2371","2016-06-02",1.23
"2372","2016-06-03",1.26
"2373","2016-06-06",1.3
"2374","2016-06-07",1.27
"2375","2016-06-08",1.25
"2376","2016-06-09",1.29
"2377","2016-06-10",1.27
"2378","2016-06-13",1.25
"2379","2016-06-14",1.23
"2380","2016-06-15",1.24
"2381","2016-06-16",1.24
"2382","2016-06-17",1.27
"2383","2016-06-20",1.24
"2384","2016-06-21",1.25
"2385","2016-06-22",1.25
"2386","2016-06-23",1.24
"2387","2016-06-24",1.2
"2388","2016-06-27",1.01
"2389","2016-06-28",1.04
"2390","2016-06-29",1.04
"2391","2016-06-30",1.11
"2392","2016-07-01",1.1
"2393","2016-07-05",1.06
"2394","2016-07-06",1.03
"2395","2016-07-07",1.07
"2396","2016-07-08",1.08
"2397","2016-07-11",1.07
"2398","2016-07-12",1.14
"2399","2016-07-13",1.15
"2400","2016-07-14",1.28
"2401","2016-07-15",1.23
"2402","2016-07-18",1.19
"2403","2016-07-19",1.13
"2404","2016-07-20",1.16
"2405","2016-07-21",1.18
"2406","2016-07-22",1.19
"2407","2016-07-25",1.18
"2408","2016-07-26",1.2
"2409","2016-07-27",1.31
"2410","2016-07-28",1.36
"2411","2016-07-29",1.37
"2412","2016-08-01",1.38
"2413","2016-08-02",1.28
"2414","2016-08-03",1.3
"2415","2016-08-04",1.37
"2416","2016-08-05",1.41
"2417","2016-08-08",1.39
"2418","2016-08-09",1.34
"2419","2016-08-10",1.3
"2420","2016-08-11",1.34
"2421","2016-08-12",1.36
"2422","2016-08-15",1.31
"2423","2016-08-16",1.22
"2424","2016-08-17",1.23
"2425","2016-08-18",1.28
"2426","2016-08-19",1.29
"2427","2016-08-22",1.27
"2428","2016-08-23",1.29
"2429","2016-08-24",1.26
"2430","2016-08-25",1.32
"2431","2016-08-26",1.33
"2432","2016-08-29",1.42
"2433","2016-08-30",1.38
"2434","2016-08-31",1.41
"2435","2016-09-01",1.37
"2436","2016-09-02",1.35
"2437","2016-09-06",1.39
"2438","2016-09-07",1.31
"2439","2016-09-08",1.37
"2440","2016-09-09",1.4
"2441","2016-09-12",1.39
"2442","2016-09-13",1.38
"2443","2016-09-14",1.35
"2444","2016-09-15",1.34
"2445","2016-09-16",1.25
"2446","2016-09-19",1.4
"2447","2016-09-20",1.39
"2448","2016-09-21",1.38
"2449","2016-09-22",1.32
"2450","2016-09-23",1.36
"2451","2016-09-26",1.36
"2452","2016-09-27",1.38
"2453","2016-09-28",1.33
"2454","2016-09-29",1.29
"2455","2016-09-30",1.3
"2456","2016-10-03",1.24
"2457","2016-10-04",1.24
"2458","2016-10-05",1.22
"2459","2016-10-06",1.19
"2460","2016-10-07",1.16
"2461","2016-10-10",1.15
"2462","2016-10-11",1.11
"2463","2016-10-12",1.15
"2464","2016-10-13",1.18
"2465","2016-10-14",1.1
"2466","2016-10-17",1.16
"2467","2016-10-18",1.15
"2468","2016-10-19",1.14
"2469","2016-10-20",1.04
"2470","2016-10-21",1.11
"2471","2016-10-24",1.11
"2472","2016-10-25",1.1
"2473","2016-10-26",1.1
"2474","2016-10-27",1.05
"2475","2016-10-28",1.01
"2476","2016-10-31",0.97
"2477","2016-11-01",1
"2478","2016-11-02",0.91
"2479","2016-11-03",0.9
"2480","2016-11-04",0.92
"2481","2016-11-07",0.9
"2482","2016-11-08",0.89
"2483","2016-11-09",0.92
"2484","2016-11-10",1.13
"2485","2016-11-11",1.24
"2486","2016-11-14",1.22
"2487","2016-11-15",1.21
"2488","2016-11-16",1.18
"2489","2016-11-17",1.18
"2490","2016-11-18",1.13
"2491","2016-11-21",1.14
"2492","2016-11-22",1.2
"2493","2016-11-23",1.19
"2494","2016-11-25",1.23
"2495","2016-11-28",1.19
"2496","2016-11-29",1.2
"2497","2016-11-30",1.2
"2498","2016-12-01",1.21
"2499","2016-12-02",1.2
"2500","2016-12-05",1.17
"2501","2016-12-06",1.16
"2502","2016-12-07",1.13
"2503","2016-12-08",1.13
"2504","2016-12-09",1.13
"2505","2016-12-12",1.17
"2506","2016-12-13",1.19
"2507","2016-12-14",1.14
"2508","2016-12-15",1.15
"2509","2016-12-16",1.14
"2510","2016-12-19",1.14
"2511","2016-12-20",1.07
"2512","2016-12-21",1.09
"2513","2016-12-22",1.03
"2514","2016-12-23",1.05
"2515","2016-12-27",1.01
"2516","2016-12-28",1
"2517","2016-12-29",0.97
"2518","2016-12-30",0.95
"2519","2017-01-03",1.1
"2520","2017-01-04",1.09
"2521","2017-01-05",1.13
"2522","2017-01-06",1.29
"2523","2017-01-09",1.25
"2524","2017-01-10",1.19
"2525","2017-01-11",1.27
"2526","2017-01-12",1.26
"2527","2017-01-13",1.26
"2528","2017-01-17",1.25
"2529","2017-01-18",1.25
"2530","2017-01-19",1.29
"2531","2017-01-20",1.31
"2532","2017-01-23",1.24
"2533","2017-01-24",1.26
"2534","2017-01-25",1.29
"2535","2017-01-26",1.19
"2536","2017-01-27",1.22
"2537","2017-01-30",1.2
"2538","2017-01-31",1.24
"2539","2017-02-01",1.26
"2540","2017-02-02",1.27
"2541","2017-02-03",1.27
"2542","2017-02-06",1.31
"2543","2017-02-07",1.32
"2544","2017-02-08",1.33
"2545","2017-02-09",1.38
"2546","2017-02-10",1.4
"2547","2017-02-13",1.39
"2548","2017-02-14",1.6
"2549","2017-02-15",1.77
"2550","2017-02-16",1.67
"2551","2017-02-17",1.75
"2552","2017-02-21",2.07
"2553","2017-02-22",2.12
"2554","2017-02-23",2.13
"2555","2017-02-24",2.1
"2556","2017-02-27",2.4
"2557","2017-02-28",2.31
"2558","2017-03-01",2.35
"2559","2017-03-02",2.62
"2560","2017-03-03",2.6
"2561","2017-03-06",2.45
"2562","2017-03-07",2.4
"2563","2017-03-08",2.27
"2564","2017-03-09",2.25
"2565","2017-03-10",2.4
"2566","2017-03-13",2.42
"2567","2017-03-14",2.35
"2568","2017-03-15",2.2
"2569","2017-03-16",2.2
"2570","2017-03-17",2.33
"2571","2017-03-20",2.14
"2572","2017-03-21",2.07
"2573","2017-03-22",2.11
"2574","2017-03-23",2.14
"2575","2017-03-24",2.14
"2576","2017-03-27",2.22
"2577","2017-03-28",2.22
"2578","2017-03-29",2.22
"2579","2017-03-30",2.11
"2580","2017-03-31",2.09
"2581","2017-04-03",2.1
"2582","2017-04-04",2.01
"2583","2017-04-05",1.94
"2584","2017-04-06",1.82
"2585","2017-04-07",1.92
"2586","2017-04-10",1.94
"2587","2017-04-11",1.88
"2588","2017-04-12",1.81
"2589","2017-04-13",1.84
"2590","2017-04-17",1.86
"2591","2017-04-18",1.78
"2592","2017-04-19",1.91
"2593","2017-04-20",1.91
"2594","2017-04-21",1.86
"2595","2017-04-24",1.83
"2596","2017-04-25",1.88
"2597","2017-04-26",1.92
"2598","2017-04-27",1.87
"2599","2017-04-28",1.89
"2600","2017-05-01",1.87
"2601","2017-05-02",1.88
"2602","2017-05-03",1.9
"2603","2017-05-04",1.83
"2604","2017-05-05",1.92
"2605","2017-05-08",1.78
"2606","2017-05-09",1.65
"2607","2017-05-10",1.76
"2608","2017-05-11",1.91
"2609","2017-05-12",1.93
"2610","2017-05-15",1.88
"2611","2017-05-16",1.79
"2612","2017-05-17",1.72
"2613","2017-05-18",1.83
"2614","2017-05-19",1.78
"2615","2017-05-22",1.79
"2616","2017-05-23",1.81
"2617","2017-05-24",1.72
"2618","2017-05-25",1.8
"2619","2017-05-26",1.89
"2620","2017-05-30",1.72
"2621","2017-05-31",1.71
"2622","2017-06-01",1.73
"2623","2017-06-02",1.73
"2624","2017-06-05",1.66
"2625","2017-06-06",1.66
"2626","2017-06-07",1.62
"2627","2017-06-08",1.7
"2628","2017-06-09",1.61
"2629","2017-06-12",1.66
"2630","2017-06-13",1.8
"2631","2017-06-14",1.79
"2632","2017-06-15",1.88
"2633","2017-06-16",1.71
"2634","2017-06-19",1.88
"2635","2017-06-20",1.79
"2636","2017-06-21",1.83
"2637","2017-06-22",1.83
"2638","2017-06-23",1.93
"2639","2017-06-26",1.89
"2640","2017-06-27",1.97
"2641","2017-06-28",1.9
"2642","2017-06-29",1.9
"2643","2017-06-30",1.84
"2644","2017-07-03",1.87
"2645","2017-07-05",1.85
"2646","2017-07-06",1.86
"2647","2017-07-07",1.9
"2648","2017-07-10",1.8
"2649","2017-07-11",1.82
"2650","2017-07-12",1.82
"2651","2017-07-13",1.81
"2652","2017-07-14",1.58
"2653","2017-07-17",1.7
"2654","2017-07-18",1.71
"2655","2017-07-19",1.65
"2656","2017-07-20",1.59
"2657","2017-07-21",1.59
"2658","2017-07-24",1.59
"2659","2017-07-25",1.58
"2660","2017-07-26",1.59
"2661","2017-07-27",1.59
"2662","2017-07-28",1.6
"2663","2017-07-31",1.5
"2664","2017-08-01",1.5
"2665","2017-08-02",1.47
"2666","2017-08-03",1.47
"2667","2017-08-04",1.41
"2668","2017-08-07",1.43
"2669","2017-08-08",1.46
"2670","2017-08-09",1.38
"2671","2017-08-10",1.25
"2672","2017-08-11",1.32
"2673","2017-08-14",1.3
"2674","2017-08-15",1.25
"2675","2017-08-16",1.24
"2676","2017-08-17",1.27
"2677","2017-08-18",1.2
"2678","2017-08-21",1.24
"2679","2017-08-22",1.28
"2680","2017-08-23",1.25
"2681","2017-08-24",1.27
"2682","2017-08-25",1.37
"2683","2017-08-28",1.31
"2684","2017-08-29",1.32
"2685","2017-08-30",1.32
"2686","2017-08-31",1.27
"2687","2017-09-01",1.32
"2688","2017-09-05",1.32
"2689","2017-09-06",1.35
"2690","2017-09-07",1.37
"2691","2017-09-08",1.36
"2692","2017-09-11",1.36
"2693","2017-09-12",1.38
"2694","2017-09-13",1.39
"2695","2017-09-14",1.37
"2696","2017-09-15",1.33
"2697","2017-09-18",1.33
"2698","2017-09-19",1.32
"2699","2017-09-20",1.29
"2700","2017-09-21",1.24
"2701","2017-09-22",1.29
"2702","2017-09-25",1.42
"2703","2017-09-26",1.51
"2704","2017-09-27",1.63
"2705","2017-09-28",1.75
"2706","2017-09-29",1.8
"2707","2017-10-02",1.65
"2708","2017-10-03",1.7
"2709","2017-10-04",1.61
"2710","2017-10-05",1.59
"2711","2017-10-06",1.64
"2712","2017-10-09",1.6
"2713","2017-10-10",1.67
"2714","2017-10-11",1.68
"2715","2017-10-12",1.61
"2716","2017-10-13",1.58
"2717","2017-10-16",1.46
"2718","2017-10-17",1.45
"2719","2017-10-18",1.45
"2720","2017-10-19",1.51
"2721","2017-10-20",1.49
"2722","2017-10-23",1.42
"2723","2017-10-24",1.41
"2724","2017-10-25",1.33
"2725","2017-10-26",1.36
"2726","2017-10-27",1.37
"2727","2017-10-30",1.4
"2728","2017-10-31",1.47
"2729","2017-11-01",1.81
"2730","2017-11-02",1.67
"2731","2017-11-03",1.74
"2732","2017-11-06",1.67
"2733","2017-11-07",1.61
"2734","2017-11-08",1.57
"2735","2017-11-09",1.64
"2736","2017-11-10",1.53
"2737","2017-11-13",1.52
"2738","2017-11-14",1.43
"2739","2017-11-15",1.46
"2740","2017-11-16",1.46
"2741","2017-11-17",1.39
"2742","2017-11-20",1.64
"2743","2017-11-21",1.64
"2744","2017-11-22",1.81
"2745","2017-11-24",1.79
"2746","2017-11-27",1.8
"2747","2017-11-28",1.71
"2748","2017-11-29",1.75
"2749","2017-11-30",1.71
"2750","2017-12-01",1.77
"2751","2017-12-04",1.71
"2752","2017-12-05",1.74
"2753","2017-12-06",1.75
"2754","2017-12-07",1.79
"2755","2017-12-08",1.81
"2756","2017-12-11",1.93
"2757","2017-12-12",1.91
"2758","2017-12-13",1.98
"2759","2017-12-14",2.01
"2760","2017-12-15",2.04
"2761","2017-12-18",2.05
"2762","2017-12-19",2
"2763","2017-12-20",2.05
"2764","2017-12-21",1.98
"2765","2017-12-22",1.93
"2766","2017-12-26",1.92
"2767","2017-12-27",1.9
"2768","2017-12-28",1.96
"2769","2017-12-29",1.93
"2770","2018-01-02",1.8
"2771","2018-01-03",1.84
"2772","2018-01-04",1.81
"2773","2018-01-05",1.85
"2774","2018-01-08",1.87
"2775","2018-01-09",1.86
"2776","2018-01-10",1.75
"2777","2018-01-11",1.68
"2778","2018-01-12",1.65
"2779","2018-01-16",1.71
"2780","2018-01-17",1.67
"2781","2018-01-18",1.61
"2782","2018-01-19",1.67
"2783","2018-01-22",1.71
"2784","2018-01-23",1.62
"2785","2018-01-24",1.63
"2786","2018-01-25",1.65
"2787","2018-01-26",1.66
"2788","2018-01-29",1.6
"2789","2018-01-30",1.52
"2790","2018-01-31",1.5
"2791","2018-02-01",1.43
"2792","2018-02-02",1.45
"2793","2018-02-05",1.49
"2794","2018-02-06",1.52
"2795","2018-02-07",1.51
"2796","2018-02-08",1.5
"2797","2018-02-09",1.52
"2798","2018-02-12",1.51
"2799","2018-02-13",1.49
"2800","2018-02-14",1.54
"2801","2018-02-15",1.44
"2802","2018-02-16",1.47
"2803","2018-02-20",1.47
"2804","2018-02-21",1.38
"2805","2018-02-22",1.36
"2806","2018-02-23",1.35
"2807","2018-02-26",1.37
"2808","2018-02-27",1.4
"2809","2018-02-28",1.5
"2810","2018-03-01",1.48
"2811","2018-03-02",1.54
"2812","2018-03-05",1.58
"2813","2018-03-06",1.53
"2814","2018-03-07",1.46
"2815","2018-03-08",1.49
"2816","2018-03-09",1.44
"2817","2018-03-12",1.41
"2818","2018-03-13",1.42
"2819","2018-03-14",1.38
"2820","2018-03-15",1.36
"2821","2018-03-16",1.39
"2822","2018-03-19",1.38
"2823","2018-03-20",1.39
"2824","2018-03-21",1.41
"2825","2018-03-22",1.4
"2826","2018-03-23",1.44
"2827","2018-03-26",1.4
"2828","2018-03-27",1.33
"2829","2018-03-28",1.34
"2830","2018-03-29",1.36
"2831","2018-04-02",1.29
"2832","2018-04-03",1.27
"2833","2018-04-04",1.26
"2834","2018-04-05",1.23
"2835","2018-04-06",1.2
"2836","2018-04-09",1.26
"2837","2018-04-10",1.31
"2838","2018-04-11",1.27
"2839","2018-04-12",1.3
"2840","2018-04-13",1.11
"2841","2018-04-16",1.1
"2842","2018-04-17",1.19
"2843","2018-04-18",1.18
"2844","2018-04-19",1.15
"2845","2018-04-20",1.23
"2846","2018-04-23",1.42
"2847","2018-04-24",1.28
"2848","2018-04-25",1.21
"2849","2018-04-26",1.21
"2850","2018-04-27",1.34
"2851","2018-04-30",1.35
"2852","2018-05-01",1.35
"2853","2018-05-02",1.31
"2854","2018-05-03",1.32
"2855","2018-05-04",1.3
"2856","2018-05-07",1.29
"2857","2018-05-08",1.23
"2858","2018-05-09",1.25
"2859","2018-05-10",1.27
"2860","2018-05-11",1.28
"2861","2018-05-14",1.27
"2862","2018-05-15",1.17
"2863","2018-05-16",1.17
"2864","2018-05-17",1.12
"2865","2018-05-18",1.07
"2866","2018-05-21",1.07
"2867","2018-05-22",1.03
"2868","2018-05-23",1.04
"2869","2018-05-24",1.02
"2870","2018-05-25",0.99
"2871","2018-05-29",1.03
"2872","2018-05-30",1
"2873","2018-05-31",1.03
"2874","2018-06-01",1.08
"2875","2018-06-04",0.99
"2876","2018-06-05",1
"2877","2018-06-06",1
"2878","2018-06-07",1.01
