"","date","SUNS"
"1892","2018-08-30",16.59
"1893","2018-08-31",16.65
"1894","2018-09-04",16.77
"1895","2018-09-05",16.639999
"1896","2018-09-06",16.75
"1897","2018-09-07",16.709999
"1898","2018-09-10",16.940001
"1899","2018-09-11",16.9
"1900","2018-09-12",16.870001
"1901","2018-09-13",16.889999
"1902","2018-09-14",16.82
"1903","2018-09-17",16.879999
"1904","2018-09-18",16.73
"1905","2018-09-19",16.85
"1906","2018-09-20",17
"1907","2018-09-21",16.9
"1908","2018-09-24",16.84
"1909","2018-09-25",16.76
"1910","2018-09-26",16.65
"1911","2018-09-27",16.59
"1912","2018-09-28",16.709999
"1913","2018-10-01",16.700001
"1914","2018-10-02",16.629999
"1915","2018-10-03",16.639999
"1916","2018-10-04",16.610001
"1917","2018-10-05",16.58
"1918","2018-10-08",16.540001
"1919","2018-10-09",16.719999
"1920","2018-10-10",16.549999
"1921","2018-10-11",16.379999
"1922","2018-10-12",16.379999
"1923","2018-10-15",16.34
"1924","2018-10-16",16.360001
"1925","2018-10-17",16.32
"1926","2018-10-18",16.33
"1927","2018-10-19",16.23
"1928","2018-10-22",16.209999
"1929","2018-10-23",15.91
"1930","2018-10-24",15.86
"1931","2018-10-25",15.95
"1932","2018-10-26",15.9
"1933","2018-10-29",15.9
"1934","2018-10-30",15.99
"1935","2018-10-31",16.07
"1936","2018-11-01",16.129999
"1937","2018-11-02",16
"1938","2018-11-05",16.059999
"1939","2018-11-06",16.450001
"1940","2018-11-07",16.49
"1941","2018-11-08",16.51
"1942","2018-11-09",16.52
"1943","2018-11-12",16.24
"1944","2018-11-13",16.030001
"1945","2018-11-14",15.95
"1946","2018-11-15",15.95
"1947","2018-11-16",15.91
"1948","2018-11-19",15.87
"1949","2018-11-20",15.66
"1950","2018-11-21",15.76
"1951","2018-11-23",15.91
"1952","2018-11-26",15.71
"1953","2018-11-27",15.53
"1954","2018-11-28",15.66
"1955","2018-11-29",15.68
"1956","2018-11-30",15.6
"1957","2018-12-03",15.65
"1958","2018-12-04",15.41
"1959","2018-12-06",15.17
"1960","2018-12-07",15.56
"1961","2018-12-10",15.64
"1962","2018-12-11",15.57
"1963","2018-12-12",15.79
"1964","2018-12-13",15.9
"1965","2018-12-14",15.81
"1966","2018-12-17",15.11
"1967","2018-12-18",15.45
"1968","2018-12-19",15.37
"1969","2018-12-20",14.65
"1970","2018-12-21",14.56
"1971","2018-12-24",14.84
"1972","2018-12-26",15.23
"1973","2018-12-27",15.32
"1974","2018-12-28",15.51
"1975","2018-12-31",15.12
"1976","2019-01-02",15.33
"1977","2019-01-03",15.32
"1978","2019-01-04",15.79
"1979","2019-01-07",15.9
"1980","2019-01-08",15.94
"1981","2019-01-09",15.84
"1982","2019-01-10",16
"1983","2019-01-11",16.15
"1984","2019-01-14",16.17
"1985","2019-01-15",16.209999
"1986","2019-01-16",16.26
"1987","2019-01-17",16.440001
"1988","2019-01-18",16.290001
"1989","2019-01-22",16.290001
"1990","2019-01-23",16.08
"1991","2019-01-24",16.200001
"1992","2019-01-25",16.26
"1993","2019-01-28",16.27
"1994","2019-01-29",16.209999
"1995","2019-01-30",16.360001
"1996","2019-01-31",16.620001
"1997","2019-02-01",16.629999
"1998","2019-02-04",16.57
"1999","2019-02-05",16.66
"2000","2019-02-06",16.559999
"2001","2019-02-07",16.459999
"2002","2019-02-08",16.42
"2003","2019-02-11",16.75
"2004","2019-02-12",16.68
"2005","2019-02-13",16.75
"2006","2019-02-14",16.77
"2007","2019-02-15",16.790001
"2008","2019-02-19",16.93
"2009","2019-02-20",16.75
"2010","2019-02-21",16.959999
"2011","2019-02-22",17.35
"2012","2019-02-25",17.35
"2013","2019-02-26",17.15
"2014","2019-02-27",17
"2015","2019-02-28",16.68
"2016","2019-03-01",16.700001
"2017","2019-03-04",16.98
"2018","2019-03-05",16.950001
"2019","2019-03-06",16.9
"2020","2019-03-07",16.959999
"2021","2019-03-08",16.99
"2022","2019-03-11",17.129999
"2023","2019-03-12",17.110001
"2024","2019-03-13",17.08
"2025","2019-03-14",17.049999
"2026","2019-03-15",17.1
"2027","2019-03-18",17.139999
"2028","2019-03-19",17.190001
"2029","2019-03-20",16.969999
"2030","2019-03-21",17.07
"2031","2019-03-22",17.09
"2032","2019-03-25",17.110001
"2033","2019-03-26",17.360001
"2034","2019-03-27",17.309999
"2035","2019-03-28",17.35
"2036","2019-03-29",17.16
"2037","2019-04-01",17.190001
"2038","2019-04-02",17.129999
"2039","2019-04-03",17.200001
"2040","2019-04-04",17.4
"2041","2019-04-05",17.23
"2042","2019-04-08",17.33
"2043","2019-04-09",17.18
"2044","2019-04-10",17.18
"2045","2019-04-11",17.290001
"2046","2019-04-12",17.43
"2047","2019-04-15",17.389999
"2048","2019-04-16",17.530001
"2049","2019-04-17",17.360001
"2050","2019-04-18",17.309999
"2051","2019-04-22",17.25
"2052","2019-04-23",17.32
"2053","2019-04-24",17.25
"2054","2019-04-25",17.209999
"2055","2019-04-26",17.26
"2056","2019-04-29",17.309999
"2057","2019-04-30",17.26
"2058","2019-05-01",17.209999
"2059","2019-05-02",17.190001
"2060","2019-05-03",17.200001
"2061","2019-05-06",17.190001
"2062","2019-05-07",17.17
"2063","2019-05-08",17.1
"2064","2019-05-09",17.120001
"2065","2019-05-10",17.129999
"2066","2019-05-13",16.98
"2067","2019-05-14",16.959999
"2068","2019-05-15",16.93
"2069","2019-05-16",16.98
"2070","2019-05-17",16.940001
"2071","2019-05-20",16.99
"2072","2019-05-21",17.01
"2073","2019-05-22",16.92
"2074","2019-05-23",16.610001
"2075","2019-05-24",16.610001
"2076","2019-05-28",16.209999
"2077","2019-05-29",16.25
"2078","2019-05-30",16.24
"2079","2019-05-31",16.049999
"2080","2019-06-03",16.07
"2081","2019-06-04",16.18
"2082","2019-06-05",16.129999
"2083","2019-06-06",16.190001
"2084","2019-06-07",16.200001
"2085","2019-06-10",16.25
"2086","2019-06-11",16.190001
"2087","2019-06-12",16.209999
"2088","2019-06-13",16.23
"2089","2019-06-14",16.26
"2090","2019-06-17",16.16
"2091","2019-06-18",16.290001
"2092","2019-06-19",16.200001
"2093","2019-06-20",16.059999
"2094","2019-06-21",15.95
"2095","2019-06-24",16.01
"2096","2019-06-25",15.94
"2097","2019-06-26",15.97
"2098","2019-06-27",15.99
"2099","2019-06-28",15.91
"2100","2019-07-01",16.15
"2101","2019-07-02",16.1
"2102","2019-07-03",16.209999
"2103","2019-07-05",16.24
"2104","2019-07-08",16.209999
"2105","2019-07-09",16.290001
"2106","2019-07-10",16.389999
"2107","2019-07-11",16.360001
"2108","2019-07-12",16.389999
"2109","2019-07-15",16.459999
"2110","2019-07-16",16.42
"2111","2019-07-17",16.33
"2112","2019-07-18",16.370001
"2113","2019-07-19",16.370001
"2114","2019-07-22",16.42
"2115","2019-07-23",16.719999
"2116","2019-07-24",16.74
"2117","2019-07-25",16.620001
"2118","2019-07-26",16.709999
"2119","2019-07-29",16.709999
"2120","2019-07-30",16.84
"2121","2019-07-31",16.77
"2122","2019-08-01",16.610001
"2123","2019-08-02",16.610001
"2124","2019-08-05",16.23
"2125","2019-08-06",16.51
"2126","2019-08-07",16.65
"2127","2019-08-08",16.85
"2128","2019-08-09",16.809999
"2129","2019-08-12",17
"2130","2019-08-13",17.01
"2131","2019-08-14",17.01
"2132","2019-08-15",17.16
"2133","2019-08-16",17.299999
"2134","2019-08-19",17.42
"2135","2019-08-20",17.42
"2136","2019-08-21",17.32
"2137","2019-08-22",17.290001
"2138","2019-08-23",17.07
"2139","2019-08-26",17.059999
"2140","2019-08-27",17.07
"2141","2019-08-28",17.059999
"2142","2019-08-29",17.030001
"2143","2019-08-30",16.92
"2144","2019-09-03",16.950001
"2145","2019-09-04",17.16
"2146","2019-09-05",17.040001
"2147","2019-09-06",16.950001
"2148","2019-09-09",17.15
"2149","2019-09-10",17.25
"2150","2019-09-11",17.389999
"2151","2019-09-12",17.32
"2152","2019-09-13",17.35
"2153","2019-09-16",17.450001
"2154","2019-09-17",17.42
"2155","2019-09-18",17.57
"2156","2019-09-19",17.459999
"2157","2019-09-20",17.450001
"2158","2019-09-23",17.52
"2159","2019-09-24",17.65
"2160","2019-09-25",17.629999
"2161","2019-09-26",17.799999
"2162","2019-09-27",17.370001
"2163","2019-09-30",17.76
"2164","2019-10-01",17.610001
"2165","2019-10-02",17.370001
"2166","2019-10-03",17.25
"2167","2019-10-04",17.35
"2168","2019-10-07",17.120001
"2169","2019-10-08",17.030001
"2170","2019-10-09",17.049999
"2171","2019-10-10",17.139999
"2172","2019-10-11",17.209999
"2173","2019-10-14",17.18
"2174","2019-10-15",17.440001
"2175","2019-10-16",17.58
"2176","2019-10-17",17.389999
"2177","2019-10-18",17.309999
"2178","2019-10-21",17.450001
"2179","2019-10-22",17.35
"2180","2019-10-23",17.459999
"2181","2019-10-24",17.370001
"2182","2019-10-25",17.43
"2183","2019-10-28",17.5
"2184","2019-10-29",17.440001
"2185","2019-10-30",17.530001
"2186","2019-10-31",17.59
"2187","2019-11-01",17.68
"2188","2019-11-04",17.65
"2189","2019-11-05",17.68
"2190","2019-11-06",17.67
"2191","2019-11-07",17.73
"2192","2019-11-08",17.77
"2193","2019-11-11",17.74
"2194","2019-11-12",17.68
"2195","2019-11-13",17.719999
"2196","2019-11-14",17.77
"2197","2019-11-15",17.83
"2198","2019-11-18",17.77
"2199","2019-11-19",17.959999
"2200","2019-11-20",17.82
"2201","2019-11-21",17.65
"2202","2019-11-22",17.68
"2203","2019-11-25",17.799999
"2204","2019-11-26",17.91
"2205","2019-11-27",17.84
"2206","2019-11-29",17.959999
"2207","2019-12-02",18
"2208","2019-12-03",17.98
"2209","2019-12-04",18
"2210","2019-12-05",18.01
"2211","2019-12-06",18.139999
"2212","2019-12-09",18.110001
"2213","2019-12-10",18.08
"2214","2019-12-11",18.030001
"2215","2019-12-12",18.040001
"2216","2019-12-13",18.110001
"2217","2019-12-16",18.18
"2218","2019-12-17",18.24
"2219","2019-12-18",18.129999
"2220","2019-12-19",17.950001
"2221","2019-12-20",17.77
"2222","2019-12-23",17.780001
"2223","2019-12-24",17.74
"2224","2019-12-26",17.610001
"2225","2019-12-27",17.639999
"2226","2019-12-30",17.6
"2227","2019-12-31",17.6
"2228","2020-01-02",17.65
"2229","2020-01-03",17.709999
"2230","2020-01-06",17.74
"2231","2020-01-07",17.76
"2232","2020-01-08",17.68
"2233","2020-01-09",17.709999
"2234","2020-01-10",17.700001
"2235","2020-01-13",17.690001
"2236","2020-01-14",17.74
"2237","2020-01-15",17.809999
"2238","2020-01-16",17.9
"2239","2020-01-17",17.91
"2240","2020-01-21",18.110001
"2241","2020-01-22",17.99
"2242","2020-01-23",18.049999
"2243","2020-01-24",17.879999
"2244","2020-01-27",17.73
"2245","2020-01-28",17.68
"2246","2020-01-29",17.84
"2247","2020-01-30",17.77
"2248","2020-01-31",17.68
"2249","2020-02-03",17.700001
"2250","2020-02-04",17.75
"2251","2020-02-05",17.889999
"2252","2020-02-06",18
"2253","2020-02-07",18.01
"2254","2020-02-10",17.98
"2255","2020-02-11",17.940001
"2256","2020-02-12",17.940001
"2257","2020-02-13",18.200001
"2258","2020-02-14",18.200001
"2259","2020-02-18",18.290001
"2260","2020-02-19",18.120001
"2261","2020-02-20",18.16
"2262","2020-02-21",17.719999
"2263","2020-02-24",17.690001
"2264","2020-02-25",17.1
"2265","2020-02-26",17.4
"2266","2020-02-27",16.540001
"2267","2020-02-28",15.97
"2268","2020-03-02",16.9
"2269","2020-03-03",17.120001
"2270","2020-03-04",17.530001
"2271","2020-03-05",17.360001
"2272","2020-03-06",17.17
"2273","2020-03-09",15.88
"2274","2020-03-10",16.08
"2275","2020-03-11",15.46
"2276","2020-03-12",13.19
"2277","2020-03-13",13.29
"2278","2020-03-16",11.71
"2279","2020-03-17",10.36
"2280","2020-03-18",7.2
"2281","2020-03-19",10.4
"2282","2020-03-20",9.18
"2283","2020-03-23",6.95
"2284","2020-03-24",8.93
"2285","2020-03-25",9.78
"2286","2020-03-26",10.91
"2287","2020-03-27",9.81
"2288","2020-03-30",9.65
"2289","2020-03-31",9.71
"2290","2020-04-01",9.49
"2291","2020-04-02",9.48
"2292","2020-04-03",9.54
"2293","2020-04-06",10.25
"2294","2020-04-07",10.83
"2295","2020-04-08",11.95
"2296","2020-04-09",11.6
"2297","2020-04-13",12.02
"2298","2020-04-14",12.19
"2299","2020-04-15",11.71
"2300","2020-04-16",11.4
"2301","2020-04-17",11.94
"2302","2020-04-20",11.75
"2303","2020-04-21",11.9
"2304","2020-04-22",11.75
"2305","2020-04-23",11.72
"2306","2020-04-24",12.25
"2307","2020-04-27",12.51
"2308","2020-04-28",12.23
"2309","2020-04-29",12.67
"2310","2020-04-30",13.12
"2311","2020-05-01",12.73
"2312","2020-05-04",12.4
"2313","2020-05-05",11.74
"2314","2020-05-06",11.6
"2315","2020-05-07",11.33
"2316","2020-05-08",12.13
"2317","2020-05-11",12.15
"2318","2020-05-12",12.08
"2319","2020-05-13",11.65
"2320","2020-05-14",11.7
"2321","2020-05-15",11.57
"2322","2020-05-18",12.28
"2323","2020-05-19",12.72
"2324","2020-05-20",13.05
"2325","2020-05-21",13.17
"2326","2020-05-22",12.95
"2327","2020-05-26",12.83
"2328","2020-05-27",13.08
"2329","2020-05-28",12.91
"2330","2020-05-29",12.79
"2331","2020-06-01",13.04
"2332","2020-06-02",13.04
"2333","2020-06-03",13.1
"2334","2020-06-04",13.06
"2335","2020-06-05",13.45
"2336","2020-06-08",13.73
"2337","2020-06-09",13.38
"2338","2020-06-10",13.15
"2339","2020-06-11",12.71
"2340","2020-06-12",13.58
"2341","2020-06-15",13.8
"2342","2020-06-16",13.86
"2343","2020-06-17",13.65
"2344","2020-06-18",13.13
"2345","2020-06-19",13.06
"2346","2020-06-22",13.12
"2347","2020-06-23",12.95
"2348","2020-06-24",12.89
"2349","2020-06-25",12.85
"2350","2020-06-26",12.89
"2351","2020-06-29",12.76
"2352","2020-06-30",12.83
"2353","2020-07-01",12.4
"2354","2020-07-02",12.47
"2355","2020-07-06",12.53
"2356","2020-07-07",12.27
"2357","2020-07-08",12.41
"2358","2020-07-09",12.03
"2359","2020-07-10",12.18
"2360","2020-07-13",12.2
"2361","2020-07-14",12.32
"2362","2020-07-15",12.55
"2363","2020-07-16",12.67
"2364","2020-07-17",12.78
"2365","2020-07-20",13.01
"2366","2020-07-21",12.87
"2367","2020-07-22",12.88
"2368","2020-07-23",12.82
"2369","2020-07-24",12.64
"2370","2020-07-27",12.55
"2371","2020-07-28",12.61
"2372","2020-07-29",12.85
"2373","2020-07-30",12.65
"2374","2020-07-31",12.55
"2375","2020-08-03",12.97
"2376","2020-08-04",12.88
"2377","2020-08-05",13.29
"2378","2020-08-06",13.15
"2379","2020-08-07",13.37
"2380","2020-08-10",13.75
"2381","2020-08-11",13.73
"2382","2020-08-12",13.7
"2383","2020-08-13",13.52
"2384","2020-08-14",13.63
"2385","2020-08-17",13.73
"2386","2020-08-18",13.78
"2387","2020-08-19",13.37
"2388","2020-08-20",13.45
"2389","2020-08-21",13.17
"2390","2020-08-24",13.3
"2391","2020-08-25",13.22
"2392","2020-08-26",13.18
"2393","2020-08-27",13.12
"2394","2020-08-28",13.19
"2395","2020-08-31",13.34
"2396","2020-09-01",13.35
"2397","2020-09-02",13.32
"2398","2020-09-03",13.22
"2399","2020-09-04",13.32
"2400","2020-09-08",13.35
"2401","2020-09-09",13.44
"2402","2020-09-10",13.52
"2403","2020-09-11",13.6
"2404","2020-09-14",13.62
"2405","2020-09-15",13.48
"2406","2020-09-16",13.37
"2407","2020-09-17",13.38
"2408","2020-09-18",13.43
"2409","2020-09-21",13.13
"2410","2020-09-22",13.21
"2411","2020-09-23",12.84
"2412","2020-09-24",12.8
"2413","2020-09-25",12.69
"2414","2020-09-28",13.03
"2415","2020-09-29",12.67
"2416","2020-09-30",12.6
"2417","2020-10-01",13.11
"2418","2020-10-02",13.54
"2419","2020-10-05",13.5
"2420","2020-10-06",13.4
"2421","2020-10-07",13.41
"2422","2020-10-08",13.5
"2423","2020-10-09",13.41
"2424","2020-10-12",13.3
"2425","2020-10-13",13.35
"2426","2020-10-14",13.35
"2427","2020-10-15",13.29
"2428","2020-10-16",13.37
"2429","2020-10-19",13.69
"2430","2020-10-20",13.78
"2431","2020-10-21",13.62
"2432","2020-10-22",13.6
"2433","2020-10-23",13.49
"2434","2020-10-26",12.99
"2435","2020-10-27",12.95
"2436","2020-10-28",12.61
"2437","2020-10-29",12.53
"2438","2020-10-30",12.43
"2439","2020-11-02",12.3
"2440","2020-11-03",12.55
"2441","2020-11-04",12.77
"2442","2020-11-05",12.95
"2443","2020-11-06",13.19
"2444","2020-11-09",13.21
"2445","2020-11-10",13.78
"2446","2020-11-11",13.83
"2447","2020-11-12",13.72
"2448","2020-11-13",14.14
"2449","2020-11-16",14.36
"2450","2020-11-17",14.52
"2451","2020-11-18",14.39
"2452","2020-11-19",14.56
"2453","2020-11-20",14.44
"2454","2020-11-23",14.72
"2455","2020-11-24",14.71
"2456","2020-11-25",14.92
"2457","2020-11-27",14.98
