"","date","SSKN"
"2997","2018-11-26",2.68
"2998","2018-11-27",2.69
"2999","2018-11-28",2.74
"3000","2018-11-29",2.86
"3001","2018-11-30",3.11
"3002","2018-12-03",3.1
"3003","2018-12-04",3.07
"3004","2018-12-06",2.78
"3005","2018-12-07",2.85
"3006","2018-12-10",2.7
"3007","2018-12-11",2.78
"3008","2018-12-12",2.86
"3009","2018-12-13",3.01
"3010","2018-12-14",2.86
"3011","2018-12-17",2.7
"3012","2018-12-18",2.85
"3013","2018-12-19",2.7
"3014","2018-12-20",2.52
"3015","2018-12-21",2.52
"3016","2018-12-24",2.55
"3017","2018-12-26",2.9
"3018","2018-12-27",2.78
"3019","2018-12-28",2.85
"3020","2018-12-31",2.6
"3021","2019-01-02",2.85
"3022","2019-01-03",2.72
"3023","2019-01-04",2.79
"3024","2019-01-07",2.78
"3025","2019-01-08",2.84
"3026","2019-01-09",2.96
"3027","2019-01-10",2.95
"3028","2019-01-11",2.88
"3029","2019-01-14",2.83
"3030","2019-01-15",2.9
"3031","2019-01-16",2.95
"3032","2019-01-17",2.92
"3033","2019-01-18",2.9
"3034","2019-01-22",2.9
"3035","2019-01-23",2.9
"3036","2019-01-24",2.83
"3037","2019-01-25",2.81
"3038","2019-01-28",2.81
"3039","2019-01-29",2.95
"3040","2019-01-30",2.92
"3041","2019-01-31",3
"3042","2019-02-01",3
"3043","2019-02-04",2.97
"3044","2019-02-05",3.1
"3045","2019-02-06",3.04
"3046","2019-02-07",3
"3047","2019-02-08",2.92
"3048","2019-02-11",2.97
"3049","2019-02-12",3
"3050","2019-02-13",3.07
"3051","2019-02-14",3.23
"3052","2019-02-15",3.21
"3053","2019-02-19",3.24
"3054","2019-02-20",3.2
"3055","2019-02-21",3.19
"3056","2019-02-22",3.16
"3057","2019-02-25",3.28
"3058","2019-02-26",3.22
"3059","2019-02-27",3.24
"3060","2019-02-28",3.24
"3061","2019-03-01",3.29
"3062","2019-03-04",3.23
"3063","2019-03-05",3.25
"3064","2019-03-06",3.25
"3065","2019-03-07",3.25
"3066","2019-03-08",3.21
"3067","2019-03-11",3.35
"3068","2019-03-12",3.37
"3069","2019-03-13",3.24
"3070","2019-03-14",3.25
"3071","2019-03-15",3.19
"3072","2019-03-18",3.2
"3073","2019-03-19",3.11
"3074","2019-03-20",3.12
"3075","2019-03-21",3.12
"3076","2019-03-22",3
"3077","2019-03-25",2.96
"3078","2019-03-26",2.93
"3079","2019-03-27",2.88
"3080","2019-03-28",2.88
"3081","2019-03-29",2.85
"3082","2019-04-01",2.85
"3083","2019-04-02",2.85
"3084","2019-04-03",2.79
"3085","2019-04-04",2.87
"3086","2019-04-05",2.81
"3087","2019-04-08",2.9
"3088","2019-04-09",2.84
"3089","2019-04-10",2.91
"3090","2019-04-11",2.95
"3091","2019-04-12",2.93
"3092","2019-04-15",2.9
"3093","2019-04-16",2.87
"3094","2019-04-17",2.76
"3095","2019-04-18",2.72
"3096","2019-04-22",2.76
"3097","2019-04-23",2.83
"3098","2019-04-24",2.75
"3099","2019-04-25",2.74
"3100","2019-04-26",2.69
"3101","2019-04-29",2.65
"3102","2019-04-30",2.66
"3103","2019-05-01",2.66
"3104","2019-05-02",2.7
"3105","2019-05-03",2.68
"3106","2019-05-06",2.63
"3107","2019-05-07",2.68
"3108","2019-05-08",2.61
"3109","2019-05-09",2.59
"3110","2019-05-10",2.54
"3111","2019-05-13",2.4
"3112","2019-05-14",2.36
"3113","2019-05-15",2.36
"3114","2019-05-16",2.39
"3115","2019-05-17",2.38
"3116","2019-05-20",2.35
"3117","2019-05-21",2.34
"3118","2019-05-22",2.27
"3119","2019-05-23",2.15
"3120","2019-05-24",2.09
"3121","2019-05-28",2.12
"3122","2019-05-29",2.06
"3123","2019-05-30",2.15
"3124","2019-05-31",2.14
"3125","2019-06-03",2.2
"3126","2019-06-04",2.29
"3127","2019-06-05",2.09
"3128","2019-06-06",2.08
"3129","2019-06-07",2.09
"3130","2019-06-10",2.12
"3131","2019-06-11",2.15
"3132","2019-06-12",2.23
"3133","2019-06-13",2.15
"3134","2019-06-14",2.17
"3135","2019-06-17",2.26
"3136","2019-06-18",2.5
"3137","2019-06-19",2.56
"3138","2019-06-20",2.29
"3139","2019-06-21",2.37
"3140","2019-06-24",2.54
"3141","2019-06-25",2.33
"3142","2019-06-26",2.39
"3143","2019-06-27",2.27
"3144","2019-06-28",2.49
"3145","2019-07-01",2.44
"3146","2019-07-02",2.44
"3147","2019-07-03",2.38
"3148","2019-07-05",2.45
"3149","2019-07-08",2.34
"3150","2019-07-09",2.37
"3151","2019-07-10",2.5
"3152","2019-07-11",2.45
"3153","2019-07-12",2.49
"3154","2019-07-15",2.49
"3155","2019-07-16",2.65
"3156","2019-07-17",2.65
"3157","2019-07-18",2.65
"3158","2019-07-19",2.65
"3159","2019-07-22",2.64
"3160","2019-07-23",2.59
"3161","2019-07-24",2.51
"3162","2019-07-25",2.45
"3163","2019-07-26",2.68
"3164","2019-07-29",2.67
"3165","2019-07-30",2.8
"3166","2019-07-31",2.76
"3167","2019-08-01",2.84
"3168","2019-08-02",2.92
"3169","2019-08-05",2.58
"3170","2019-08-06",2.72
"3171","2019-08-07",2.85
"3172","2019-08-08",2.75
"3173","2019-08-09",2.85
"3174","2019-08-12",2.87
"3175","2019-08-13",2.84
"3176","2019-08-14",2.35
"3177","2019-08-15",2.36
"3178","2019-08-16",2.39
"3179","2019-08-19",2.19
"3180","2019-08-20",1.94
"3181","2019-08-21",1.8
"3182","2019-08-22",1.76
"3183","2019-08-23",1.75
"3184","2019-08-26",1.8
"3185","2019-08-27",1.93
"3186","2019-08-28",1.81
"3187","2019-08-29",1.78
"3188","2019-08-30",1.9
"3189","2019-09-03",1.86
"3190","2019-09-04",1.94
"3191","2019-09-05",1.95
"3192","2019-09-06",2.04
"3193","2019-09-09",2.08
"3194","2019-09-10",2.21
"3195","2019-09-11",2.25
"3196","2019-09-12",2.25
"3197","2019-09-13",2.3
"3198","2019-09-16",2.19
"3199","2019-09-17",2.28
"3200","2019-09-18",2.2
"3201","2019-09-19",2.27
"3202","2019-09-20",2.24
"3203","2019-09-23",2.2
"3204","2019-09-24",2.15
"3205","2019-09-25",2.12
"3206","2019-09-26",2.1
"3207","2019-09-27",2.1
"3208","2019-09-30",2.15
"3209","2019-10-01",2.11
"3210","2019-10-02",2.05
"3211","2019-10-03",2.03
"3212","2019-10-04",1.9
"3213","2019-10-07",1.96
"3214","2019-10-08",1.93
"3215","2019-10-09",1.91
"3216","2019-10-10",1.81
"3217","2019-10-11",1.66
"3218","2019-10-14",1.72
"3219","2019-10-15",1.74
"3220","2019-10-16",1.84
"3221","2019-10-17",1.91
"3222","2019-10-18",2
"3223","2019-10-21",1.94
"3224","2019-10-22",2
"3225","2019-10-23",2.02
"3226","2019-10-24",2.02
"3227","2019-10-25",2.11
"3228","2019-10-28",2.2
"3229","2019-10-29",2.3
"3230","2019-10-30",2.75
"3231","2019-10-31",2.65
"3232","2019-11-01",2.74
"3233","2019-11-04",2.75
"3234","2019-11-05",2.74
"3235","2019-11-06",2.73
"3236","2019-11-07",2.75
"3237","2019-11-08",2.73
"3238","2019-11-11",2.68
"3239","2019-11-12",2.64
"3240","2019-11-13",2.65
"3241","2019-11-14",2.65
"3242","2019-11-15",2.57
"3243","2019-11-18",2.49
"3244","2019-11-19",2.32
"3245","2019-11-20",2.38
"3246","2019-11-21",2.47
"3247","2019-11-22",2.46
"3248","2019-11-25",2.51
"3249","2019-11-26",2.5
"3250","2019-11-27",2.48
"3251","2019-11-29",2.47
"3252","2019-12-02",2.46
"3253","2019-12-03",2.37
"3254","2019-12-04",2.34
"3255","2019-12-05",2.18
"3256","2019-12-06",2.15
"3257","2019-12-09",2.35
"3258","2019-12-10",2.32
"3259","2019-12-11",2.29
"3260","2019-12-12",2.29
"3261","2019-12-13",2.32
"3262","2019-12-16",2.28
"3263","2019-12-17",2.2
"3264","2019-12-18",2.2
"3265","2019-12-19",2.19
"3266","2019-12-20",2.2
"3267","2019-12-23",2.1
"3268","2019-12-24",2.19
"3269","2019-12-26",2.2
"3270","2019-12-27",2.14
"3271","2019-12-30",2.15
"3272","2019-12-31",2.08
"3273","2020-01-02",1.89
"3274","2020-01-03",1.95
"3275","2020-01-06",2.11
"3276","2020-01-07",2.18
"3277","2020-01-08",2.13
"3278","2020-01-09",2.18
"3279","2020-01-10",2.14
"3280","2020-01-13",2.17
"3281","2020-01-14",2.21
"3282","2020-01-15",2.22
"3283","2020-01-16",2.21
"3284","2020-01-17",2.18
"3285","2020-01-21",2.13
"3286","2020-01-22",2.1
"3287","2020-01-23",2.01
"3288","2020-01-24",2
"3289","2020-01-27",1.93
"3290","2020-01-28",1.96
"3291","2020-01-29",1.92
"3292","2020-01-30",1.89
"3293","2020-01-31",1.82
"3294","2020-02-03",1.83
"3295","2020-02-04",1.94
"3296","2020-02-05",1.91
"3297","2020-02-06",1.92
"3298","2020-02-07",1.82
"3299","2020-02-10",1.88
"3300","2020-02-11",1.88
"3301","2020-02-12",1.93
"3302","2020-02-13",1.91
"3303","2020-02-14",1.79
"3304","2020-02-18",1.73
"3305","2020-02-19",1.66
"3306","2020-02-20",1.62
"3307","2020-02-21",1.67
"3308","2020-02-24",1.75
"3309","2020-02-25",1.66
"3310","2020-02-26",1.63
"3311","2020-02-27",1.59
"3312","2020-02-28",1.55
"3313","2020-03-02",1.58
"3314","2020-03-03",1.54
"3315","2020-03-04",1.52
"3316","2020-03-05",1.54
"3317","2020-03-06",1.53
"3318","2020-03-09",1.45
"3319","2020-03-10",1.5
"3320","2020-03-11",1.49
"3321","2020-03-12",1.26
"3322","2020-03-13",1.2
"3323","2020-03-16",0.98
"3324","2020-03-17",1
"3325","2020-03-18",0.88
"3326","2020-03-19",0.93
"3327","2020-03-20",0.83
"3328","2020-03-23",0.76
"3329","2020-03-24",0.77
"3330","2020-03-25",0.9
"3331","2020-03-26",0.9
"3332","2020-03-27",0.9
"3333","2020-03-30",0.94
"3334","2020-03-31",0.95
"3335","2020-04-01",0.85
"3336","2020-04-02",0.82
"3337","2020-04-03",0.81
"3338","2020-04-06",0.82
"3339","2020-04-07",0.87
"3340","2020-04-08",0.87
"3341","2020-04-09",0.9
"3342","2020-04-13",0.9
"3343","2020-04-14",0.86
"3344","2020-04-15",0.85
"3345","2020-04-16",0.86
"3346","2020-04-17",0.9
"3347","2020-04-20",0.9
"3348","2020-04-21",0.92
"3349","2020-04-22",1.25
"3350","2020-04-23",1.64
"3351","2020-04-24",1.49
"3352","2020-04-27",1.55
"3353","2020-04-28",1.54
"3354","2020-04-29",1.47
"3355","2020-04-30",1.48
"3356","2020-05-01",1.44
"3357","2020-05-04",1.42
"3358","2020-05-05",1.32
"3359","2020-05-06",1.35
"3360","2020-05-07",1.37
"3361","2020-05-08",1.35
"3362","2020-05-11",1.29
"3363","2020-05-12",1.21
"3364","2020-05-13",1.16
"3365","2020-05-14",1.15
"3366","2020-05-15",1.18
"3367","2020-05-18",1
"3368","2020-05-19",1.28
"3369","2020-05-20",1.29
"3370","2020-05-21",1.22
"3371","2020-05-22",1.28
"3372","2020-05-26",1.3
"3373","2020-05-27",1.25
"3374","2020-05-28",1.22
"3375","2020-05-29",1.24
"3376","2020-06-01",1.23
"3377","2020-06-02",1.23
"3378","2020-06-03",1.25
"3379","2020-06-04",1.18
"3380","2020-06-05",1.15
"3381","2020-06-08",1.08
"3382","2020-06-09",1.24
"3383","2020-06-10",1.25
"3384","2020-06-11",1.15
"3385","2020-06-12",1.26
"3386","2020-06-15",1.27
"3387","2020-06-16",1.2
"3388","2020-06-17",1.18
"3389","2020-06-18",1.18
"3390","2020-06-19",1.28
"3391","2020-06-22",1.3
"3392","2020-06-23",1.35
"3393","2020-06-24",1.28
"3394","2020-06-25",1.26
"3395","2020-06-26",1.23
"3396","2020-06-29",1.15
"3397","2020-06-30",1.15
"3398","2020-07-01",1.17
"3399","2020-07-02",1.16
"3400","2020-07-06",1.2
"3401","2020-07-07",1.16
"3402","2020-07-08",1.17
"3403","2020-07-09",1.18
"3404","2020-07-10",1.13
"3405","2020-07-13",1.25
"3406","2020-07-14",1.23
"3407","2020-07-15",1.23
"3408","2020-07-16",1.2
"3409","2020-07-17",1.18
"3410","2020-07-20",1.26
"3411","2020-07-21",1.38
"3412","2020-07-22",1.3
"3413","2020-07-23",1.22
"3414","2020-07-24",1.2
"3415","2020-07-27",1.2
"3416","2020-07-28",1.2
"3417","2020-07-29",1.3
"3418","2020-07-30",1.26
"3419","2020-07-31",1.21
"3420","2020-08-03",1.22
"3421","2020-08-04",1.22
"3422","2020-08-05",1.23
"3423","2020-08-06",1.33
"3424","2020-08-07",1.28
"3425","2020-08-10",1.3
"3426","2020-08-11",1.22
"3427","2020-08-12",1.62
"3428","2020-08-13",1.63
"3429","2020-08-14",1.65
"3430","2020-08-17",1.58
"3431","2020-08-18",1.76
"3432","2020-08-19",1.77
"3433","2020-08-20",1.74
"3434","2020-08-21",1.65
"3435","2020-08-24",1.64
"3436","2020-08-25",1.62
"3437","2020-08-26",1.56
"3438","2020-08-27",1.61
"3439","2020-08-28",1.56
"3440","2020-08-31",1.54
"3441","2020-09-01",1.51
"3442","2020-09-02",1.49
"3443","2020-09-03",1.47
"3444","2020-09-04",1.38
"3445","2020-09-08",1.38
"3446","2020-09-09",1.51
"3447","2020-09-10",1.44
"3448","2020-09-11",1.45
"3449","2020-09-14",1.38
"3450","2020-09-15",1.46
"3451","2020-09-16",1.4
"3452","2020-09-17",1.42
"3453","2020-09-18",1.39
"3454","2020-09-21",1.44
"3455","2020-09-22",1.46
"3456","2020-09-23",1.43
"3457","2020-09-24",1.4
"3458","2020-09-25",1.41
"3459","2020-09-28",1.44
"3460","2020-09-29",1.37
"3461","2020-09-30",1.35
"3462","2020-10-01",1.31
"3463","2020-10-02",1.32
"3464","2020-10-05",1.38
"3465","2020-10-06",1.4
"3466","2020-10-07",1.45
"3467","2020-10-08",1.44
"3468","2020-10-09",1.41
"3469","2020-10-12",1.35
"3470","2020-10-13",1.33
"3471","2020-10-14",1.3
"3472","2020-10-15",1.23
"3473","2020-10-16",1.23
"3474","2020-10-19",1.27
"3475","2020-10-20",1.29
"3476","2020-10-21",1.26
"3477","2020-10-22",1.28
"3478","2020-10-23",1.4
"3479","2020-10-26",1.35
"3480","2020-10-27",1.37
"3481","2020-10-28",1.29
"3482","2020-10-29",1.25
"3483","2020-10-30",1.25
"3484","2020-11-02",1.23
"3485","2020-11-03",1.33
"3486","2020-11-04",1.29
"3487","2020-11-05",1.29
"3488","2020-11-06",1.29
"3489","2020-11-09",1.26
"3490","2020-11-10",1.26
"3491","2020-11-11",1.38
"3492","2020-11-12",1.39
"3493","2020-11-13",1.47
"3494","2020-11-16",1.44
"3495","2020-11-17",1.44
"3496","2020-11-18",1.57
"3497","2020-11-19",1.52
"3498","2020-11-20",1.47
"3499","2020-11-23",1.49
"3500","2020-11-24",1.56
"3501","2020-11-25",1.68
"3502","2020-11-27",1.66
