"","date","SB"
"2869","2019-10-21",1.81
"2870","2019-10-22",1.8
"2871","2019-10-23",1.91
"2872","2019-10-24",1.95
"2873","2019-10-25",1.79
"2874","2019-10-28",1.79
"2875","2019-10-29",1.78
"2876","2019-10-30",1.72
"2877","2019-10-31",1.63
"2878","2019-11-01",1.74
"2879","2019-11-04",1.75
"2880","2019-11-05",1.77
"2881","2019-11-06",1.72
"2882","2019-11-07",1.67
"2883","2019-11-08",1.71
"2884","2019-11-11",1.68
"2885","2019-11-12",1.68
"2886","2019-11-13",1.56
"2887","2019-11-14",1.61
"2888","2019-11-15",1.64
"2889","2019-11-18",1.59
"2890","2019-11-19",1.63
"2891","2019-11-20",1.67
"2892","2019-11-21",1.78
"2893","2019-11-22",1.67
"2894","2019-11-25",1.71
"2895","2019-11-26",1.69
"2896","2019-11-27",1.68
"2897","2019-11-29",1.75
"2898","2019-12-02",1.75
"2899","2019-12-03",1.68
"2900","2019-12-04",1.65
"2901","2019-12-05",1.69
"2902","2019-12-06",1.7
"2903","2019-12-09",1.68
"2904","2019-12-10",1.74
"2905","2019-12-11",1.8
"2906","2019-12-12",1.73
"2907","2019-12-13",1.72
"2908","2019-12-16",1.66
"2909","2019-12-17",1.7
"2910","2019-12-18",1.7
"2911","2019-12-19",1.75
"2912","2019-12-20",1.7
"2913","2019-12-23",1.73
"2914","2019-12-24",1.75
"2915","2019-12-26",1.76
"2916","2019-12-27",1.75
"2917","2019-12-30",1.7
"2918","2019-12-31",1.7
"2919","2020-01-02",1.7
"2920","2020-01-03",1.63
"2921","2020-01-06",1.66
"2922","2020-01-07",1.67
"2923","2020-01-08",1.63
"2924","2020-01-09",1.61
"2925","2020-01-10",1.59
"2926","2020-01-13",1.63
"2927","2020-01-14",1.74
"2928","2020-01-15",1.66
"2929","2020-01-16",1.61
"2930","2020-01-17",1.6
"2931","2020-01-21",1.53
"2932","2020-01-22",1.52
"2933","2020-01-23",1.49
"2934","2020-01-24",1.47
"2935","2020-01-27",1.41
"2936","2020-01-28",1.4
"2937","2020-01-29",1.37
"2938","2020-01-30",1.32
"2939","2020-01-31",1.3
"2940","2020-02-03",1.28
"2941","2020-02-04",1.3
"2942","2020-02-05",1.3
"2943","2020-02-06",1.31
"2944","2020-02-07",1.27
"2945","2020-02-10",1.27
"2946","2020-02-11",1.35
"2947","2020-02-12",1.39
"2948","2020-02-13",1.4
"2949","2020-02-14",1.37
"2950","2020-02-18",1.39
"2951","2020-02-19",1.4
"2952","2020-02-20",1.41
"2953","2020-02-21",1.41
"2954","2020-02-24",1.33
"2955","2020-02-25",1.25
"2956","2020-02-26",1.25
"2957","2020-02-27",1.27
"2958","2020-02-28",1.32
"2959","2020-03-02",1.35
"2960","2020-03-03",1.35
"2961","2020-03-04",1.36
"2962","2020-03-05",1.27
"2963","2020-03-06",1.27
"2964","2020-03-09",1.21
"2965","2020-03-10",1.25
"2966","2020-03-11",1.17
"2967","2020-03-12",1.13
"2968","2020-03-13",1.05
"2969","2020-03-16",0.86
"2970","2020-03-17",1.12
"2971","2020-03-18",0.99
"2972","2020-03-19",1.08
"2973","2020-03-20",1.01
"2974","2020-03-23",1.04
"2975","2020-03-24",1.15
"2976","2020-03-25",1.12
"2977","2020-03-26",1.22
"2978","2020-03-27",1.08
"2979","2020-03-30",1.14
"2980","2020-03-31",1.19
"2981","2020-04-01",1.04
"2982","2020-04-02",1.04
"2983","2020-04-03",1.01
"2984","2020-04-06",1.15
"2985","2020-04-07",1.09
"2986","2020-04-08",1.13
"2987","2020-04-09",1.15
"2988","2020-04-13",1.1
"2989","2020-04-14",1.1
"2990","2020-04-15",1.05
"2991","2020-04-16",1.06
"2992","2020-04-17",1.12
"2993","2020-04-20",1.09
"2994","2020-04-21",1.1
"2995","2020-04-22",1.09
"2996","2020-04-23",1.09
"2997","2020-04-24",1.1
"2998","2020-04-27",1.1
"2999","2020-04-28",1.11
"3000","2020-04-29",1.08
"3001","2020-04-30",1.04
"3002","2020-05-01",1.01
"3003","2020-05-04",1.04
"3004","2020-05-05",1.01
"3005","2020-05-06",0.95
"3006","2020-05-07",0.96
"3007","2020-05-08",0.98
"3008","2020-05-11",0.93
"3009","2020-05-12",0.88
"3010","2020-05-13",0.87
"3011","2020-05-14",0.84
"3012","2020-05-15",0.86
"3013","2020-05-18",0.94
"3014","2020-05-19",0.92
"3015","2020-05-20",0.93
"3016","2020-05-21",0.91
"3017","2020-05-22",0.95
"3018","2020-05-26",0.96
"3019","2020-05-27",0.98
"3020","2020-05-28",0.99
"3021","2020-05-29",1.02
"3022","2020-06-01",1
"3023","2020-06-02",1.01
"3024","2020-06-03",1.11
"3025","2020-06-04",1.12
"3026","2020-06-05",1.32
"3027","2020-06-08",1.4
"3028","2020-06-09",1.34
"3029","2020-06-10",1.31
"3030","2020-06-11",1.11
"3031","2020-06-12",1.25
"3032","2020-06-15",1.28
"3033","2020-06-16",1.31
"3034","2020-06-17",1.28
"3035","2020-06-18",1.34
"3036","2020-06-19",1.29
"3037","2020-06-22",1.3
"3038","2020-06-23",1.3
"3039","2020-06-24",1.24
"3040","2020-06-25",1.26
"3041","2020-06-26",1.17
"3042","2020-06-29",1.27
"3043","2020-06-30",1.22
"3044","2020-07-01",1.23
"3045","2020-07-02",1.21
"3046","2020-07-06",1.24
"3047","2020-07-07",1.21
"3048","2020-07-08",1.23
"3049","2020-07-09",1.19
"3050","2020-07-10",1.27
"3051","2020-07-13",1.19
"3052","2020-07-14",1.23
"3053","2020-07-15",1.24
"3054","2020-07-16",1.22
"3055","2020-07-17",1.2
"3056","2020-07-20",1.2
"3057","2020-07-21",1.18
"3058","2020-07-22",1.16
"3059","2020-07-23",1.15
"3060","2020-07-24",1.16
"3061","2020-07-27",1.17
"3062","2020-07-28",1.22
"3063","2020-07-29",1.3
"3064","2020-07-30",1.36
"3065","2020-07-31",1.33
"3066","2020-08-03",1.3
"3067","2020-08-04",1.34
"3068","2020-08-05",1.24
"3069","2020-08-06",1.23
"3070","2020-08-07",1.23
"3071","2020-08-10",1.13
"3072","2020-08-11",1.23
"3073","2020-08-12",1.25
"3074","2020-08-13",1.22
"3075","2020-08-14",1.25
"3076","2020-08-17",1.23
"3077","2020-08-18",1.22
"3078","2020-08-19",1.16
"3079","2020-08-20",1.17
"3080","2020-08-21",1.15
"3081","2020-08-24",1.14
"3082","2020-08-25",1.15
"3083","2020-08-26",1.14
"3084","2020-08-27",1.09
"3085","2020-08-28",1.13
"3086","2020-08-31",1.11
"3087","2020-09-01",1.1
"3088","2020-09-02",1.07
"3089","2020-09-03",1.04
"3090","2020-09-04",1.06
"3091","2020-09-08",1.02
"3092","2020-09-09",1.02
"3093","2020-09-10",1.02
"3094","2020-09-11",1.02
"3095","2020-09-14",1.03
"3096","2020-09-15",1.08
"3097","2020-09-16",1.11
"3098","2020-09-17",1.11
"3099","2020-09-18",1.14
"3100","2020-09-21",1.07
"3101","2020-09-22",1.04
"3102","2020-09-23",1.02
"3103","2020-09-24",1.03
"3104","2020-09-25",1.03
"3105","2020-09-28",1.05
"3106","2020-09-29",1.05
"3107","2020-09-30",1.03
"3108","2020-10-01",1.1
"3109","2020-10-02",1.05
"3110","2020-10-05",1.04
"3111","2020-10-06",1.06
"3112","2020-10-07",1.07
"3113","2020-10-08",1.07
"3114","2020-10-09",1.08
"3115","2020-10-12",1.08
"3116","2020-10-13",1.04
"3117","2020-10-14",1.02
"3118","2020-10-15",1.03
"3119","2020-10-16",1.01
"3120","2020-10-19",0.99
"3121","2020-10-20",0.96
"3122","2020-10-21",1.02
"3123","2020-10-22",1.01
"3124","2020-10-23",0.98
"3125","2020-10-26",0.93
"3126","2020-10-27",0.91
"3127","2020-10-28",0.88
"3128","2020-10-29",0.9
"3129","2020-10-30",0.89
"3130","2020-11-02",0.85
"3131","2020-11-03",0.89
"3132","2020-11-04",0.87
"3133","2020-11-05",0.95
"3134","2020-11-06",0.91
"3135","2020-11-09",1
"3136","2020-11-10",1.04
"3137","2020-11-11",0.98
"3138","2020-11-12",1.02
"3139","2020-11-13",1
"3140","2020-11-16",1.05
"3141","2020-11-17",1.02
"3142","2020-11-18",1.02
"3143","2020-11-19",1.06
"3144","2020-11-20",1.07
"3145","2020-11-23",1.11
"3146","2020-11-24",1.15
"3147","2020-11-25",1.15
"3148","2020-11-27",1.18
