"","date","CTIB"
"1941","2014-09-17",4.06
"1942","2014-09-18",4.06
"1943","2014-09-19",3.8
"1944","2014-09-22",3.8
"1945","2014-09-23",3.7
"1946","2014-09-24",3.7
"1947","2014-09-25",3.76
"1948","2014-09-26",3.76
"1949","2014-09-29",3.78
"1950","2014-09-30",3.9
"1951","2014-10-01",3.65
"1952","2014-10-02",3.82
"1953","2014-10-03",3.65
"1954","2014-10-06",3.55
"1955","2014-10-07",3.55
"1956","2014-10-08",3.68
"1957","2014-10-09",4.14
"1958","2014-10-10",4.07
"1959","2014-10-13",3.87
"1960","2014-10-14",3.88
"1961","2014-10-15",3.88
"1962","2014-10-16",3.88
"1963","2014-10-17",3.82
"1964","2014-10-20",3.82
"1965","2014-10-21",3.68
"1966","2014-10-22",3.68
"1967","2014-10-23",3.68
"1968","2014-10-24",3.68
"1969","2014-10-27",3.68
"1970","2014-10-28",3.68
"1971","2014-10-29",3.75
"1972","2014-10-30",3.75
"1973","2014-10-31",4.05
"1974","2014-11-03",3.93
"1975","2014-11-04",4.04
"1976","2014-11-05",4.04
"1977","2014-11-06",4.02
"1978","2014-11-07",4.02
"1979","2014-11-10",4.02
"1980","2014-11-11",4.02
"1981","2014-11-12",4.02
"1982","2014-11-13",3.93
"1983","2014-11-14",4
"1984","2014-11-17",4
"1985","2014-11-18",4
"1986","2014-11-19",4
"1987","2014-11-20",3.81
"1988","2014-11-21",3.81
"1989","2014-11-24",3.9
"1990","2014-11-25",3.9
"1991","2014-11-26",3.88
"1992","2014-11-28",3.81
"1993","2014-12-01",4
"1994","2014-12-02",3.9
"1995","2014-12-03",3.93
"1996","2014-12-04",3.93
"1997","2014-12-05",3.99
"1998","2014-12-08",3.99
"1999","2014-12-09",3.99
"2000","2014-12-10",3.99
"2001","2014-12-11",3.89
"2002","2014-12-12",4
"2003","2014-12-15",4.1
"2004","2014-12-16",4.1
"2005","2014-12-17",4.1
"2006","2014-12-18",3.95
"2007","2014-12-19",3.76
"2008","2014-12-22",3.97
"2009","2014-12-23",3.8
"2010","2014-12-24",3.74
"2011","2014-12-26",3.77
"2012","2014-12-29",3.71
"2013","2014-12-30",3.72
"2014","2014-12-31",3.76
"2015","2015-01-02",3.79
"2016","2015-01-05",3.76
"2017","2015-01-06",3.78
"2018","2015-01-07",3.9
"2019","2015-01-08",3.93
"2020","2015-01-09",4
"2021","2015-01-12",4
"2022","2015-01-13",3.93
"2023","2015-01-14",3.8
"2024","2015-01-15",3.95
"2025","2015-01-16",3.72
"2026","2015-01-20",3.7
"2027","2015-01-21",3.87
"2028","2015-01-22",3.85
"2029","2015-01-23",3.87
"2030","2015-01-26",3.82
"2031","2015-01-27",3.82
"2032","2015-01-28",4
"2033","2015-01-29",3.95
"2034","2015-01-30",4
"2035","2015-02-02",4
"2036","2015-02-03",4
"2037","2015-02-04",4
"2038","2015-02-05",3.93
"2039","2015-02-06",4.15
"2040","2015-02-09",4
"2041","2015-02-10",4
"2042","2015-02-11",4
"2043","2015-02-12",3.99
"2044","2015-02-13",3.9
"2045","2015-02-17",3.96
"2046","2015-02-18",3.96
"2047","2015-02-19",3.99
"2048","2015-02-20",4
"2049","2015-02-23",3.92
"2050","2015-02-24",3.95
"2051","2015-02-25",3.95
"2052","2015-02-26",3.92
"2053","2015-02-27",3.78
"2054","2015-03-02",3.7
"2055","2015-03-03",3.9
"2056","2015-03-04",3.9
"2057","2015-03-05",3.9
"2058","2015-03-06",3.9
"2059","2015-03-09",3.8
"2060","2015-03-10",3.8
"2061","2015-03-11",3.69
"2062","2015-03-12",3.87
"2063","2015-03-13",3.73
"2064","2015-03-16",3.83
"2065","2015-03-17",3.92
"2066","2015-03-18",3.92
"2067","2015-03-19",3.79
"2068","2015-03-20",4.2
"2069","2015-03-23",4.06
"2070","2015-03-24",4.25
"2071","2015-03-25",4.02
"2072","2015-03-26",4.12
"2073","2015-03-27",4.15
"2074","2015-03-30",4.11
"2075","2015-03-31",4.05
"2076","2015-04-01",4.08
"2077","2015-04-02",4.02
"2078","2015-04-06",4.14
"2079","2015-04-07",4.13
"2080","2015-04-08",4.11
"2081","2015-04-09",4.02
"2082","2015-04-10",4.02
"2083","2015-04-13",4
"2084","2015-04-14",4.01
"2085","2015-04-15",4.01
"2086","2015-04-16",3.94
"2087","2015-04-17",3.88
"2088","2015-04-20",3.88
"2089","2015-04-21",3.99
"2090","2015-04-22",3.82
"2091","2015-04-23",3.98
"2092","2015-04-24",4
"2093","2015-04-27",3.85
"2094","2015-04-28",4
"2095","2015-04-29",4
"2096","2015-04-30",3.99
"2097","2015-05-01",3.99
"2098","2015-05-04",3.99
"2099","2015-05-05",3.98
"2100","2015-05-06",3.98
"2101","2015-05-07",4
"2102","2015-05-08",4.1
"2103","2015-05-11",4.05
"2104","2015-05-12",4.04
"2105","2015-05-13",3.82
"2106","2015-05-14",3.86
"2107","2015-05-15",3.8
"2108","2015-05-18",3.7
"2109","2015-05-19",4.05
"2110","2015-05-20",3.72
"2111","2015-05-21",3.7
"2112","2015-05-22",3.59
"2113","2015-05-26",3.68
"2114","2015-05-27",3.73
"2115","2015-05-28",3.84
"2116","2015-05-29",3.86
"2117","2015-06-01",3.81
"2118","2015-06-02",3.98
"2119","2015-06-03",3.85
"2120","2015-06-04",3.81
"2121","2015-06-05",3.81
"2122","2015-06-08",3.79
"2123","2015-06-09",3.89
"2124","2015-06-10",3.79
"2125","2015-06-11",3.91
"2126","2015-06-12",3.91
"2127","2015-06-15",3.8
"2128","2015-06-16",3.8
"2129","2015-06-17",3.7
"2130","2015-06-18",3.67
"2131","2015-06-19",3.67
"2132","2015-06-22",3.64
"2133","2015-06-23",3.67
"2134","2015-06-24",3.64
"2135","2015-06-25",3.64
"2136","2015-06-26",3.67
"2137","2015-06-29",3.55
"2138","2015-06-30",3.62
"2139","2015-07-01",3.64
"2140","2015-07-02",3.72
"2141","2015-07-06",3.72
"2142","2015-07-07",3.72
"2143","2015-07-08",3.72
"2144","2015-07-09",3.7
"2145","2015-07-10",3.61
"2146","2015-07-13",3.63
"2147","2015-07-14",3.65
"2148","2015-07-15",3.66
"2149","2015-07-16",3.59
"2150","2015-07-17",3.49
"2151","2015-07-20",3.58
"2152","2015-07-21",3.41
"2153","2015-07-22",3.36
"2154","2015-07-23",3.37
"2155","2015-07-24",3.3
"2156","2015-07-27",3.3
"2157","2015-07-28",3.3
"2158","2015-07-29",3.44
"2159","2015-07-30",3.42
"2160","2015-07-31",3.42
"2161","2015-08-03",3.42
"2162","2015-08-04",3.45
"2163","2015-08-05",3.52
"2164","2015-08-06",3.42
"2165","2015-08-07",3.39
"2166","2015-08-10",3.39
"2167","2015-08-11",3.41
"2168","2015-08-12",3.63
"2169","2015-08-13",3.56
"2170","2015-08-14",3.56
"2171","2015-08-17",3.56
"2172","2015-08-18",3.56
"2173","2015-08-19",3.55
"2174","2015-08-20",3.55
"2175","2015-08-21",3.55
"2176","2015-08-24",3.56
"2177","2015-08-25",3.55
"2178","2015-08-26",3.56
"2179","2015-08-27",3.56
"2180","2015-08-28",3.61
"2181","2015-08-31",3.68
"2182","2015-09-01",3.73
"2183","2015-09-02",3.75
"2184","2015-09-03",3.73
"2185","2015-09-04",3.73
"2186","2015-09-08",3.69
"2187","2015-09-09",3.71
"2188","2015-09-10",3.85
"2189","2015-09-11",3.85
"2190","2015-09-14",3.88
"2191","2015-09-15",3.88
"2192","2015-09-16",3.74
"2193","2015-09-17",3.79
"2194","2015-09-18",3.88
"2195","2015-09-21",3.88
"2196","2015-09-22",3.82
"2197","2015-09-23",3.87
"2198","2015-09-24",3.86
"2199","2015-09-25",3.77
"2200","2015-09-28",3.82
"2201","2015-09-29",3.8
"2202","2015-09-30",3.75
"2203","2015-10-01",3.85
"2204","2015-10-02",3.85
"2205","2015-10-05",3.88
"2206","2015-10-06",3.87
"2207","2015-10-07",3.87
"2208","2015-10-08",3.85
"2209","2015-10-09",3.85
"2210","2015-10-12",3.85
"2211","2015-10-13",3.8
"2212","2015-10-14",3.8
"2213","2015-10-15",3.66
"2214","2015-10-16",3.8
"2215","2015-10-19",3.74
"2216","2015-10-20",3.74
"2217","2015-10-21",3.78
"2218","2015-10-22",3.78
"2219","2015-10-23",3.69
"2220","2015-10-26",3.69
"2221","2015-10-27",3.69
"2222","2015-10-28",3.69
"2223","2015-10-29",3.78
"2224","2015-10-30",3.8
"2225","2015-11-02",3.85
"2226","2015-11-03",3.9
"2227","2015-11-04",4.42
"2228","2015-11-05",4.15
"2229","2015-11-06",4.35
"2230","2015-11-09",4.35
"2231","2015-11-10",4.28
"2232","2015-11-11",4.18
"2233","2015-11-12",4.3
"2234","2015-11-13",4.25
"2235","2015-11-16",4.25
"2236","2015-11-17",4.22
"2237","2015-11-18",4.25
"2238","2015-11-19",4.4
"2239","2015-11-20",4.4
"2240","2015-11-23",4.57
"2241","2015-11-24",4.25
"2242","2015-11-25",4.46
"2243","2015-11-27",4.25
"2244","2015-11-30",4.49
"2245","2015-12-01",4.53
"2246","2015-12-02",4.53
"2247","2015-12-03",4.6
"2248","2015-12-04",4.5
"2249","2015-12-07",4.6
"2250","2015-12-08",4.71
"2251","2015-12-09",4.66
"2252","2015-12-10",4.75
"2253","2015-12-11",4.95
"2254","2015-12-14",4.9
"2255","2015-12-15",4.83
"2256","2015-12-16",4.95
"2257","2015-12-17",4.95
"2258","2015-12-18",4.75
"2259","2015-12-21",4.95
"2260","2015-12-22",4.8
"2261","2015-12-23",4.9
"2262","2015-12-24",4.83
"2263","2015-12-28",4.91
"2264","2015-12-29",5.06
"2265","2015-12-30",5
"2266","2015-12-31",5.11
"2267","2016-01-04",5.08
"2268","2016-01-05",5.1
"2269","2016-01-06",5
"2270","2016-01-07",4.95
"2271","2016-01-08",4.89
"2272","2016-01-11",4.7
"2273","2016-01-12",4.8
"2274","2016-01-13",5.13
"2275","2016-01-14",4.81
"2276","2016-01-15",4.81
"2277","2016-01-19",5
"2278","2016-01-20",5
"2279","2016-01-21",4.85
"2280","2016-01-22",5
"2281","2016-01-25",5
"2282","2016-01-26",5
"2283","2016-01-27",5.05
"2284","2016-01-28",5.12
"2285","2016-01-29",5.01
"2286","2016-02-01",4.9
"2287","2016-02-02",4.96
"2288","2016-02-03",4.96
"2289","2016-02-04",4.96
"2290","2016-02-05",4.96
"2291","2016-02-08",4.96
"2292","2016-02-09",4.96
"2293","2016-02-10",4.96
"2294","2016-02-11",4.96
"2295","2016-02-12",4.98
"2296","2016-02-16",5.01
"2297","2016-02-17",5.05
"2298","2016-02-18",5.05
"2299","2016-02-19",5.04
"2300","2016-02-22",5.04
"2301","2016-02-23",5.04
"2302","2016-02-24",5.04
"2303","2016-02-25",5.04
"2304","2016-02-26",4.94
"2305","2016-02-29",4.85
"2306","2016-03-01",4.75
"2307","2016-03-02",4.65
"2308","2016-03-03",4.7
"2309","2016-03-04",4.71
"2310","2016-03-07",5.04
"2311","2016-03-08",5.04
"2312","2016-03-09",4.65
"2313","2016-03-10",4.65
"2314","2016-03-11",5.03
"2315","2016-03-14",5.05
"2316","2016-03-15",5.05
"2317","2016-03-16",5.02
"2318","2016-03-17",5.02
"2319","2016-03-18",4.93
"2320","2016-03-21",4.93
"2321","2016-03-22",5.3
"2322","2016-03-23",5.5
"2323","2016-03-24",6.15
"2324","2016-03-28",6.35
"2325","2016-03-29",6.02
"2326","2016-03-30",6.47
"2327","2016-03-31",6.45
"2328","2016-04-01",6.44
"2329","2016-04-04",6.55
"2330","2016-04-05",6.42
"2331","2016-04-06",6.37
"2332","2016-04-07",6.38
"2333","2016-04-08",6.41
"2334","2016-04-11",6.39
"2335","2016-04-12",6.54
"2336","2016-04-13",6.53
"2337","2016-04-14",6.46
"2338","2016-04-15",6.39
"2339","2016-04-18",6.45
"2340","2016-04-19",6.42
"2341","2016-04-20",6.43
"2342","2016-04-21",6.5
"2343","2016-04-22",6.42
"2344","2016-04-25",6.42
"2345","2016-04-26",6.42
"2346","2016-04-27",6.5
"2347","2016-04-28",6.41
"2348","2016-04-29",6.53
"2349","2016-05-02",6.48
"2350","2016-05-03",6.5
"2351","2016-05-04",6.5
"2352","2016-05-05",6.45
"2353","2016-05-06",6.44
"2354","2016-05-09",6.32
"2355","2016-05-10",6.37
"2356","2016-05-11",6.7
"2357","2016-05-12",6.89
"2358","2016-05-13",6.67
"2359","2016-05-16",6.78
"2360","2016-05-17",6.74
"2361","2016-05-18",6.74
"2362","2016-05-19",6.8
"2363","2016-05-20",6.89
"2364","2016-05-23",6.91
"2365","2016-05-24",6.88
"2366","2016-05-25",6.88
"2367","2016-05-26",6.79
"2368","2016-05-27",6.68
"2369","2016-05-31",6.68
"2370","2016-06-01",6.68
"2371","2016-06-02",6.88
"2372","2016-06-03",6.67
"2373","2016-06-06",6.67
"2374","2016-06-07",6.78
"2375","2016-06-08",6.8
"2376","2016-06-09",6.78
"2377","2016-06-10",6.78
"2378","2016-06-13",6.78
"2379","2016-06-14",6.78
"2380","2016-06-15",6.85
"2381","2016-06-16",6.82
"2382","2016-06-17",6.82
"2383","2016-06-20",6.77
"2384","2016-06-21",6.69
"2385","2016-06-22",6.67
"2386","2016-06-23",6.6
"2387","2016-06-24",6.62
"2388","2016-06-27",6.58
"2389","2016-06-28",6.59
"2390","2016-06-29",6.58
"2391","2016-06-30",6.73
"2392","2016-07-01",7.11
"2393","2016-07-05",7.09
"2394","2016-07-06",7
"2395","2016-07-07",7.32
"2396","2016-07-08",7.01
"2397","2016-07-11",7.01
"2398","2016-07-12",7.01
"2399","2016-07-13",7.07
"2400","2016-07-14",7.03
"2401","2016-07-15",7.06
"2402","2016-07-18",7.06
"2403","2016-07-19",7.06
"2404","2016-07-20",7.05
"2405","2016-07-21",7.05
"2406","2016-07-22",7.05
"2407","2016-07-25",7.05
"2408","2016-07-26",7.05
"2409","2016-07-27",7.02
"2410","2016-07-28",7.01
"2411","2016-07-29",7
"2412","2016-08-01",6.98
"2413","2016-08-02",6.9
"2414","2016-08-03",7.3
"2415","2016-08-04",7.1
"2416","2016-08-05",7.1
"2417","2016-08-08",7.1
"2418","2016-08-09",7.33
"2419","2016-08-10",7.09
"2420","2016-08-11",7.22
"2421","2016-08-12",7.22
"2422","2016-08-15",6.87
"2423","2016-08-16",6.5
"2424","2016-08-17",6.9
"2425","2016-08-18",6.28
"2426","2016-08-19",6.19
"2427","2016-08-22",6.08
"2428","2016-08-23",6.21
"2429","2016-08-24",6.41
"2430","2016-08-25",6.49
"2431","2016-08-26",6.26
"2432","2016-08-29",6.59
"2433","2016-08-30",6.12
"2434","2016-08-31",6.23
"2435","2016-09-01",6.23
"2436","2016-09-02",6.43
"2437","2016-09-06",6.25
"2438","2016-09-07",6.25
"2439","2016-09-08",6.55
"2440","2016-09-09",6.23
"2441","2016-09-12",6.25
"2442","2016-09-13",6.33
"2443","2016-09-14",6.62
"2444","2016-09-15",6.62
"2445","2016-09-16",6.55
"2446","2016-09-19",6.55
"2447","2016-09-20",6.55
"2448","2016-09-21",6.3
"2449","2016-09-22",6.25
"2450","2016-09-23",6.31
"2451","2016-09-26",6.22
"2452","2016-09-27",6.25
"2453","2016-09-28",6.28
"2454","2016-09-29",6.21
"2455","2016-09-30",6.39
"2456","2016-10-03",6.39
"2457","2016-10-04",6.39
"2458","2016-10-05",6.3
"2459","2016-10-06",6.3
"2460","2016-10-07",6.36
"2461","2016-10-10",6.35
"2462","2016-10-11",6.31
"2463","2016-10-12",6.41
"2464","2016-10-13",6.36
"2465","2016-10-14",6.28
"2466","2016-10-17",6.29
"2467","2016-10-18",6.36
"2468","2016-10-19",6.36
"2469","2016-10-20",6.36
"2470","2016-10-21",6.23
"2471","2016-10-24",6.23
"2472","2016-10-25",6.23
"2473","2016-10-26",6.23
"2474","2016-10-27",6.2
"2475","2016-10-28",6.2
"2476","2016-10-31",6.2
"2477","2016-11-01",6.2
"2478","2016-11-02",6.2
"2479","2016-11-03",6.2
"2480","2016-11-04",6.22
"2481","2016-11-07",6.22
"2482","2016-11-08",6.22
"2483","2016-11-09",6.2
"2484","2016-11-10",6.2
"2485","2016-11-11",6.06
"2486","2016-11-14",6.06
"2487","2016-11-15",6.06
"2488","2016-11-16",6.1
"2489","2016-11-17",6.1
"2490","2016-11-18",6.16
"2491","2016-11-21",6.16
"2492","2016-11-22",6.16
"2493","2016-11-23",6.16
"2494","2016-11-25",6.16
"2495","2016-11-28",6.16
"2496","2016-11-29",6.16
"2497","2016-11-30",6.16
"2498","2016-12-01",6.1
"2499","2016-12-02",6.28
"2500","2016-12-05",6.3
"2501","2016-12-06",6.11
"2502","2016-12-07",6.3
"2503","2016-12-08",6.21
"2504","2016-12-09",6.27
"2505","2016-12-12",6.15
"2506","2016-12-13",6.21
"2507","2016-12-14",6.16
"2508","2016-12-15",5.58
"2509","2016-12-16",5.7
"2510","2016-12-19",5.74
"2511","2016-12-20",5.66
"2512","2016-12-21",5.63
"2513","2016-12-22",5.5
"2514","2016-12-23",5.8
"2515","2016-12-27",5.65
"2516","2016-12-28",5.64
"2517","2016-12-29",6.06
"2518","2016-12-30",5.85
"2519","2017-01-03",5.91
"2520","2017-01-04",5.89
"2521","2017-01-05",5.75
"2522","2017-01-06",5.75
"2523","2017-01-09",5.91
"2524","2017-01-10",5.81
"2525","2017-01-11",5.95
"2526","2017-01-12",5.95
"2527","2017-01-13",5.92
"2528","2017-01-17",5.75
"2529","2017-01-18",5.75
"2530","2017-01-19",5.75
"2531","2017-01-20",5.75
"2532","2017-01-23",5.78
"2533","2017-01-24",5.8
"2534","2017-01-25",5.71
"2535","2017-01-26",5.84
"2536","2017-01-27",5.82
"2537","2017-01-30",5.77
"2538","2017-01-31",5.85
"2539","2017-02-01",5.76
"2540","2017-02-02",5.76
"2541","2017-02-03",5.67
"2542","2017-02-06",5.66
"2543","2017-02-07",5.66
"2544","2017-02-08",5.82
"2545","2017-02-09",5.82
"2546","2017-02-10",5.74
"2547","2017-02-13",5.84
"2548","2017-02-14",5.76
"2549","2017-02-15",6.1
"2550","2017-02-16",6.05
"2551","2017-02-17",6.05
"2552","2017-02-21",6.15
"2553","2017-02-22",6.37
"2554","2017-02-23",6.37
"2555","2017-02-24",6.11
"2556","2017-02-27",6.15
"2557","2017-02-28",6.12
"2558","2017-03-01",6.02
"2559","2017-03-02",6.22
"2560","2017-03-03",6.39
"2561","2017-03-06",6.03
"2562","2017-03-07",6.14
"2563","2017-03-08",6.14
"2564","2017-03-09",6.14
"2565","2017-03-10",5.96
"2566","2017-03-13",5.96
"2567","2017-03-14",6.28
"2568","2017-03-15",6.02
"2569","2017-03-16",5.97
"2570","2017-03-17",5.61
"2571","2017-03-20",5.6
"2572","2017-03-21",5.6
"2573","2017-03-22",5.6
"2574","2017-03-23",5.95
"2575","2017-03-24",5.95
"2576","2017-03-27",5.9
"2577","2017-03-28",5.7
"2578","2017-03-29",5.7
"2579","2017-03-30",5.64
"2580","2017-03-31",5.71
"2581","2017-04-03",5.71
"2582","2017-04-04",5.59
"2583","2017-04-05",5.59
"2584","2017-04-06",5.56
"2585","2017-04-07",5.58
"2586","2017-04-10",5.89
"2587","2017-04-11",5.89
"2588","2017-04-12",5.89
"2589","2017-04-13",5.89
"2590","2017-04-17",6.06
"2591","2017-04-18",5.65
"2592","2017-04-19",5.9
"2593","2017-04-20",6.15
"2594","2017-04-21",5.55
"2595","2017-04-24",5.55
"2596","2017-04-25",5.88
"2597","2017-04-26",5.88
"2598","2017-04-27",5.88
"2599","2017-04-28",5.88
"2600","2017-05-01",5.88
"2601","2017-05-02",6.19
"2602","2017-05-03",6.19
"2603","2017-05-04",6.19
"2604","2017-05-05",6.19
"2605","2017-05-08",5.65
"2606","2017-05-09",5.65
"2607","2017-05-10",5.65
"2608","2017-05-11",5.65
"2609","2017-05-12",5.7
"2610","2017-05-15",5.65
"2611","2017-05-16",5.8
"2612","2017-05-17",5.8
"2613","2017-05-18",5.65
"2614","2017-05-19",6.18
"2615","2017-05-22",6.18
"2616","2017-05-23",6.18
"2617","2017-05-24",6.18
"2618","2017-05-25",5.87
"2619","2017-05-26",5.87
"2620","2017-05-30",5.87
"2621","2017-05-31",5.87
"2622","2017-06-01",5.74
"2623","2017-06-02",5.74
"2624","2017-06-05",5.7
"2625","2017-06-06",5.7
"2626","2017-06-07",5.7
"2627","2017-06-08",5.76
"2628","2017-06-09",5.76
"2629","2017-06-12",5.8
"2630","2017-06-13",6.07
"2631","2017-06-14",5.91
"2632","2017-06-15",5.75
"2633","2017-06-16",5.97
"2634","2017-06-19",6.08
"2635","2017-06-20",5.85
"2636","2017-06-21",5.85
"2637","2017-06-22",5.85
"2638","2017-06-23",5.85
"2639","2017-06-26",5.88
"2640","2017-06-27",5.9
"2641","2017-06-28",6
"2642","2017-06-29",5.62
"2643","2017-06-30",5.68
"2644","2017-07-03",6
"2645","2017-07-05",5.72
"2646","2017-07-06",5.79
"2647","2017-07-07",5.65
"2648","2017-07-10",5.99
"2649","2017-07-11",5.76
"2650","2017-07-12",5.76
"2651","2017-07-13",5.55
"2652","2017-07-14",5.92
"2653","2017-07-17",5.79
"2654","2017-07-18",5.82
"2655","2017-07-19",5.77
"2656","2017-07-20",5.68
"2657","2017-07-21",5.56
"2658","2017-07-24",5.65
"2659","2017-07-25",5.48
"2660","2017-07-26",5.44
"2661","2017-07-27",5.17
"2662","2017-07-28",5.6
"2663","2017-07-31",5.41
"2664","2017-08-01",5.42
"2665","2017-08-02",5.38
"2666","2017-08-03",5.6
"2667","2017-08-04",5.35
"2668","2017-08-07",5.26
"2669","2017-08-08",5.1
"2670","2017-08-09",5.1
"2671","2017-08-10",5.1
"2672","2017-08-11",5.1
"2673","2017-08-14",4.76
"2674","2017-08-15",4.52
"2675","2017-08-16",4.6
"2676","2017-08-17",4.6
"2677","2017-08-18",4.7
"2678","2017-08-21",4.46
"2679","2017-08-22",4.46
"2680","2017-08-23",4.46
"2681","2017-08-24",4.46
"2682","2017-08-25",4.15
"2683","2017-08-28",3.83
"2684","2017-08-29",4.23
"2685","2017-08-30",4.26
"2686","2017-08-31",4.13
"2687","2017-09-01",4.13
"2688","2017-09-05",4.15
"2689","2017-09-06",4.11
"2690","2017-09-07",4.11
"2691","2017-09-08",4.11
"2692","2017-09-11",4
"2693","2017-09-12",4
"2694","2017-09-13",4
"2695","2017-09-14",4
"2696","2017-09-15",4
"2697","2017-09-18",4
"2698","2017-09-19",4
"2699","2017-09-20",4
"2700","2017-09-21",4
"2701","2017-09-22",4
"2702","2017-09-25",4
"2703","2017-09-26",4
"2704","2017-09-27",4.15
"2705","2017-09-28",4.16
"2706","2017-09-29",4.2
"2707","2017-10-02",4.34
"2708","2017-10-03",4.35
"2709","2017-10-04",4.35
"2710","2017-10-05",4.35
"2711","2017-10-06",4.35
"2712","2017-10-09",4.14
"2713","2017-10-10",4.14
"2714","2017-10-11",4.12
"2715","2017-10-12",4
"2716","2017-10-13",4
"2717","2017-10-16",4
"2718","2017-10-17",3.95
"2719","2017-10-18",4
"2720","2017-10-19",3.81
"2721","2017-10-20",3.91
"2722","2017-10-23",3.86
"2723","2017-10-24",3.89
"2724","2017-10-25",3.89
"2725","2017-10-26",3.8
"2726","2017-10-27",3.8
"2727","2017-10-30",3.81
"2728","2017-10-31",3.81
"2729","2017-11-01",3.75
"2730","2017-11-02",3.75
"2731","2017-11-03",3.75
"2732","2017-11-06",3.75
"2733","2017-11-07",3.87
"2734","2017-11-08",3.87
"2735","2017-11-09",3.75
"2736","2017-11-10",3.75
"2737","2017-11-13",3.75
"2738","2017-11-14",3.7
"2739","2017-11-15",3.7
"2740","2017-11-16",3.8
"2741","2017-11-17",3.83
"2742","2017-11-20",3.56
"2743","2017-11-21",3.56
"2744","2017-11-22",3.58
"2745","2017-11-24",3.78
"2746","2017-11-27",3.9
"2747","2017-11-28",3.8
"2748","2017-11-29",3.8
"2749","2017-11-30",3.79
"2750","2017-12-01",3.79
"2751","2017-12-04",3.79
"2752","2017-12-05",3.84
"2753","2017-12-06",3.74
"2754","2017-12-07",3.76
"2755","2017-12-08",3.89
"2756","2017-12-11",3.73
"2757","2017-12-12",3.73
"2758","2017-12-13",3.65
"2759","2017-12-14",3.94
"2760","2017-12-15",3.94
"2761","2017-12-18",4.07
"2762","2017-12-19",4.22
"2763","2017-12-20",4.25
"2764","2017-12-21",4.25
"2765","2017-12-22",4.25
"2766","2017-12-26",4.47
"2767","2017-12-27",4.47
"2768","2017-12-28",4.47
"2769","2017-12-29",4.07
"2770","2018-01-02",4.15
"2771","2018-01-03",4.15
"2772","2018-01-04",4.4
"2773","2018-01-05",4.4
"2774","2018-01-08",4.48
"2775","2018-01-09",4.76
"2776","2018-01-10",4.45
"2777","2018-01-11",4.75
"2778","2018-01-12",4.9
"2779","2018-01-16",4.33
"2780","2018-01-17",4.52
"2781","2018-01-18",4.45
"2782","2018-01-19",4.9
"2783","2018-01-22",4.9
"2784","2018-01-23",4.9
"2785","2018-01-24",4.9
"2786","2018-01-25",4.9
"2787","2018-01-26",4.9
"2788","2018-01-29",4.9
"2789","2018-01-30",4.9
"2790","2018-01-31",4.75
"2791","2018-02-01",4.75
"2792","2018-02-02",4.75
"2793","2018-02-05",4.52
"2794","2018-02-06",4.52
"2795","2018-02-07",4.84
"2796","2018-02-08",4.94
"2797","2018-02-09",4.7
"2798","2018-02-12",4.7
"2799","2018-02-13",4.71
"2800","2018-02-14",4.71
"2801","2018-02-15",4.71
"2802","2018-02-16",4.71
"2803","2018-02-20",4.95
"2804","2018-02-21",4.95
"2805","2018-02-22",4.95
"2806","2018-02-23",4.95
"2807","2018-02-26",4.95
"2808","2018-02-27",4.95
"2809","2018-02-28",5
"2810","2018-03-01",5
"2811","2018-03-02",5
"2812","2018-03-05",5
"2813","2018-03-06",4.55
"2814","2018-03-07",4.55
"2815","2018-03-08",4.02
"2816","2018-03-09",4.06
"2817","2018-03-12",4.45
"2818","2018-03-13",4.45
"2819","2018-03-14",4.15
"2820","2018-03-15",4.44
"2821","2018-03-16",4.19
"2822","2018-03-19",4.13
"2823","2018-03-20",4.38
"2824","2018-03-21",4.4
"2825","2018-03-22",4.2
"2826","2018-03-23",4.3
"2827","2018-03-26",4.3
"2828","2018-03-27",4.35
"2829","2018-03-28",4.35
"2830","2018-03-29",4
"2831","2018-04-02",4.05
"2832","2018-04-03",4.05
"2833","2018-04-04",3.85
"2834","2018-04-05",3.97
"2835","2018-04-06",3.76
"2836","2018-04-09",3.73
"2837","2018-04-10",3.7
"2838","2018-04-11",3.8
"2839","2018-04-12",3.8
"2840","2018-04-13",3.97
"2841","2018-04-16",3.97
"2842","2018-04-17",3.97
"2843","2018-04-18",4.09
"2844","2018-04-19",4.09
"2845","2018-04-20",4.06
"2846","2018-04-23",4.08
"2847","2018-04-24",3.89
"2848","2018-04-25",3.8
"2849","2018-04-26",3.85
"2850","2018-04-27",4.2
"2851","2018-04-30",4
"2852","2018-05-01",4
"2853","2018-05-02",4.27
"2854","2018-05-03",4
"2855","2018-05-04",3.74
"2856","2018-05-07",3.85
"2857","2018-05-08",4.05
"2858","2018-05-09",3.91
"2859","2018-05-10",3.93
"2860","2018-05-11",4.18
"2861","2018-05-14",4.18
"2862","2018-05-15",3.74
"2863","2018-05-16",4.01
"2864","2018-05-17",4.01
"2865","2018-05-18",4.11
"2866","2018-05-21",4.11
"2867","2018-05-22",4.25
"2868","2018-05-23",4.05
"2869","2018-05-24",4.52
"2870","2018-05-25",4.35
"2871","2018-05-29",4.5
"2872","2018-05-30",4.19
"2873","2018-05-31",4.37
"2874","2018-06-01",4.4
"2875","2018-06-04",4.4
"2876","2018-06-05",4.69
"2877","2018-06-06",4.45
"2878","2018-06-07",4.45
"2879","2018-06-08",4.55
"2880","2018-06-11",4.55
