"","date","BL"
"954","2020-08-13",74.93
"955","2020-08-14",72.980003
"956","2020-08-17",75.190002
"957","2020-08-18",76.870003
"958","2020-08-19",76.739998
"959","2020-08-20",77.720001
"960","2020-08-21",75.595001
"961","2020-08-24",74.889999
"962","2020-08-25",74.75
"963","2020-08-26",78.599998
"964","2020-08-27",84.830002
"965","2020-08-28",85.360001
"966","2020-08-31",87.370003
"967","2020-09-01",90.82
"968","2020-09-02",92.769997
"969","2020-09-03",85.870003
"970","2020-09-04",81.459999
"971","2020-09-08",79.519997
"972","2020-09-09",83.050003
"973","2020-09-10",82.970001
"974","2020-09-11",80.010002
"975","2020-09-14",81.010002
"976","2020-09-15",81.779999
"977","2020-09-16",81
"978","2020-09-17",79.839996
"979","2020-09-18",82.379997
"980","2020-09-21",85.470001
"981","2020-09-22",87.099998
"982","2020-09-23",84.559998
"983","2020-09-24",84.900002
"984","2020-09-25",89.239998
"985","2020-09-28",90.839996
"986","2020-09-29",90.330002
"987","2020-09-30",89.629997
"988","2020-10-01",90.940002
"989","2020-10-02",88.099998
"990","2020-10-05",88.260002
"991","2020-10-06",92.699997
"992","2020-10-07",96.82
"993","2020-10-08",96.260002
"994","2020-10-09",98.43
"995","2020-10-12",98.779999
"996","2020-10-13",99.900002
"997","2020-10-14",96.699997
"998","2020-10-15",98.18
"999","2020-10-16",101
"1000","2020-10-19",102.519997
"1001","2020-10-20",100.699997
"1002","2020-10-21",97.720001
"1003","2020-10-22",97.019997
"1004","2020-10-23",99.029999
"1005","2020-10-26",91.93
"1006","2020-10-27",95.019997
"1007","2020-10-28",92.169998
"1008","2020-10-29",92.300003
"1009","2020-10-30",97.68
"1010","2020-11-02",97.440002
"1011","2020-11-03",101.080002
"1012","2020-11-04",108.459999
"1013","2020-11-05",113.68
"1014","2020-11-06",111.349998
"1015","2020-11-09",104.980003
"1016","2020-11-10",106.580002
"1017","2020-11-11",107.339996
"1018","2020-11-12",107.190002
"1019","2020-11-13",107.040001
"1020","2020-11-16",106.300003
"1021","2020-11-17",106.029999
"1022","2020-11-18",107.300003
"1023","2020-11-19",110.639999
"1024","2020-11-20",112.620003
"1025","2020-11-23",113.589996
"1026","2020-11-24",112.589996
"1027","2020-11-25",115.230003
"1028","2020-11-27",120.379997
