"","date","AEZS"
"3130","2019-06-10",2.04
"3131","2019-06-11",2.11
"3132","2019-06-12",2.3
"3133","2019-06-13",2.75
"3134","2019-06-14",3.02
"3135","2019-06-17",2.95
"3136","2019-06-18",3.02
"3137","2019-06-19",2.91
"3138","2019-06-20",2.7
"3139","2019-06-21",2.7
"3140","2019-06-24",2.69
"3141","2019-06-25",2.68
"3142","2019-06-26",2.67
"3143","2019-06-27",2.83
"3144","2019-06-28",2.95
"3145","2019-07-01",2.97
"3146","2019-07-02",2.96
"3147","2019-07-03",2.85
"3148","2019-07-05",2.9
"3149","2019-07-08",2.7
"3150","2019-07-09",2.73
"3151","2019-07-10",2.74
"3152","2019-07-11",2.62
"3153","2019-07-12",2.81
"3154","2019-07-15",2.68
"3155","2019-07-16",2.6
"3156","2019-07-17",2.53
"3157","2019-07-18",2.54
"3158","2019-07-19",2.5
"3159","2019-07-22",2.53
"3160","2019-07-23",2.43
"3161","2019-07-24",2.42
"3162","2019-07-25",2.39
"3163","2019-07-26",2.47
"3164","2019-07-29",2.52
"3165","2019-07-30",2.51
"3166","2019-07-31",2.5
"3167","2019-08-01",2.37
"3168","2019-08-02",2.35
"3169","2019-08-05",2.1
"3170","2019-08-06",2.47
"3171","2019-08-07",2.44
"3172","2019-08-08",2.51
"3173","2019-08-09",2.39
"3174","2019-08-12",2.24
"3175","2019-08-13",2.49
"3176","2019-08-14",2.15
"3177","2019-08-15",2.15
"3178","2019-08-16",2.1
"3179","2019-08-19",2.1
"3180","2019-08-20",2.12
"3181","2019-08-21",2.07
"3182","2019-08-22",2.08
"3183","2019-08-23",2.08
"3184","2019-08-26",2.03
"3185","2019-08-27",1.97
"3186","2019-08-28",2.08
"3187","2019-08-29",2.4
"3188","2019-08-30",2.24
"3189","2019-09-03",2.09
"3190","2019-09-04",1.96
"3191","2019-09-05",1.79
"3192","2019-09-06",1.86
"3193","2019-09-09",1.77
"3194","2019-09-10",1.86
"3195","2019-09-11",1.86
"3196","2019-09-12",1.87
"3197","2019-09-13",1.79
"3198","2019-09-16",1.79
"3199","2019-09-17",1.72
"3200","2019-09-18",1.63
"3201","2019-09-19",1.65
"3202","2019-09-20",1.28
"3203","2019-09-23",1.26
"3204","2019-09-24",1.28
"3205","2019-09-25",1.17
"3206","2019-09-26",1.11
"3207","2019-09-27",1
"3208","2019-09-30",1.03
"3209","2019-10-01",1.02
"3210","2019-10-02",1
"3211","2019-10-03",1
"3212","2019-10-04",1
"3213","2019-10-07",0.98
"3214","2019-10-08",0.97
"3215","2019-10-09",0.9
"3216","2019-10-10",0.92
"3217","2019-10-11",0.9
"3218","2019-10-14",0.89
"3219","2019-10-15",0.88
"3220","2019-10-16",0.88
"3221","2019-10-17",1
"3222","2019-10-18",1.07
"3223","2019-10-21",1.05
"3224","2019-10-22",1.02
"3225","2019-10-23",1.08
"3226","2019-10-24",1.08
"3227","2019-10-25",1.05
"3228","2019-10-28",1.01
"3229","2019-10-29",1.05
"3230","2019-10-30",1.02
"3231","2019-10-31",1.01
"3232","2019-11-01",0.96
"3233","2019-11-04",0.97
"3234","2019-11-05",1.04
"3235","2019-11-06",1.03
"3236","2019-11-07",1.02
"3237","2019-11-08",1.05
"3238","2019-11-11",1.03
"3239","2019-11-12",1.02
"3240","2019-11-13",1.01
"3241","2019-11-14",1.01
"3242","2019-11-15",0.99
"3243","2019-11-18",0.94
"3244","2019-11-19",0.94
"3245","2019-11-20",0.94
"3246","2019-11-21",0.89
"3247","2019-11-22",0.9
"3248","2019-11-25",0.9
"3249","2019-11-26",0.89
"3250","2019-11-27",0.9
"3251","2019-11-29",0.9
"3252","2019-12-02",0.9
"3253","2019-12-03",0.87
"3254","2019-12-04",0.87
"3255","2019-12-05",0.87
"3256","2019-12-06",0.86
"3257","2019-12-09",0.85
"3258","2019-12-10",0.83
"3259","2019-12-11",0.8
"3260","2019-12-12",0.81
"3261","2019-12-13",0.8
"3262","2019-12-16",0.78
"3263","2019-12-17",0.77
"3264","2019-12-18",0.8
"3265","2019-12-19",0.81
"3266","2019-12-20",0.8
"3267","2019-12-23",0.82
"3268","2019-12-24",0.82
"3269","2019-12-26",0.82
"3270","2019-12-27",0.82
"3271","2019-12-30",0.95
"3272","2019-12-31",0.91
"3273","2020-01-02",0.88
"3274","2020-01-03",0.88
"3275","2020-01-06",0.92
"3276","2020-01-07",0.97
"3277","2020-01-08",1.11
"3278","2020-01-09",1.01
"3279","2020-01-10",1.04
"3280","2020-01-13",1.06
"3281","2020-01-14",1.06
"3282","2020-01-15",1.07
"3283","2020-01-16",1.07
"3284","2020-01-17",1.09
"3285","2020-01-21",1.44
"3286","2020-01-22",1.38
"3287","2020-01-23",1.33
"3288","2020-01-24",1.21
"3289","2020-01-27",1.2
"3290","2020-01-28",1.16
"3291","2020-01-29",1.18
"3292","2020-01-30",1.11
"3293","2020-01-31",1.07
"3294","2020-02-03",1.04
"3295","2020-02-04",1.04
"3296","2020-02-05",1.17
"3297","2020-02-06",1.12
"3298","2020-02-07",1.14
"3299","2020-02-10",1.12
"3300","2020-02-11",1.16
"3301","2020-02-12",1.18
"3302","2020-02-13",1.17
"3303","2020-02-14",1.18
"3304","2020-02-18",1.31
"3305","2020-02-19",1.36
"3306","2020-02-20",1.02
"3307","2020-02-21",0.99
"3308","2020-02-24",0.95
"3309","2020-02-25",0.92
"3310","2020-02-26",0.89
"3311","2020-02-27",0.86
"3312","2020-02-28",0.8
"3313","2020-03-02",0.74
"3314","2020-03-03",0.78
"3315","2020-03-04",0.78
"3316","2020-03-05",0.76
"3317","2020-03-06",0.77
"3318","2020-03-09",0.69
"3319","2020-03-10",0.72
"3320","2020-03-11",0.67
"3321","2020-03-12",0.55
"3322","2020-03-13",0.53
"3323","2020-03-16",0.47
"3324","2020-03-17",0.49
"3325","2020-03-18",0.42
"3326","2020-03-19",0.47
"3327","2020-03-20",0.49
"3328","2020-03-23",0.49
"3329","2020-03-24",0.48
"3330","2020-03-25",0.51
"3331","2020-03-26",0.52
"3332","2020-03-27",0.55
"3333","2020-03-30",0.5
"3334","2020-03-31",0.51
"3335","2020-04-01",0.5
"3336","2020-04-02",0.45
"3337","2020-04-03",0.47
"3338","2020-04-06",0.74
"3339","2020-04-07",0.71
"3340","2020-04-08",0.71
"3341","2020-04-09",0.69
"3342","2020-04-13",0.75
"3343","2020-04-14",0.9
"3344","2020-04-15",0.91
"3345","2020-04-16",0.82
"3346","2020-04-17",0.84
"3347","2020-04-20",0.83
"3348","2020-04-21",0.78
"3349","2020-04-22",0.78
"3350","2020-04-23",0.8
"3351","2020-04-24",0.79
"3352","2020-04-27",0.82
"3353","2020-04-28",0.8
"3354","2020-04-29",0.81
"3355","2020-04-30",0.77
"3356","2020-05-01",0.74
"3357","2020-05-04",0.73
"3358","2020-05-05",0.77
"3359","2020-05-06",1.01
"3360","2020-05-07",1.1
"3361","2020-05-08",1.05
"3362","2020-05-11",1.05
"3363","2020-05-12",1.01
"3364","2020-05-13",0.95
"3365","2020-05-14",0.97
"3366","2020-05-15",0.93
"3367","2020-05-18",0.93
"3368","2020-05-19",0.96
"3369","2020-05-20",0.95
"3370","2020-05-21",1.15
"3371","2020-05-22",1.09
"3372","2020-05-26",1.13
"3373","2020-05-27",1.15
"3374","2020-05-28",1.15
"3375","2020-05-29",1.16
"3376","2020-06-01",1.14
"3377","2020-06-02",1.15
"3378","2020-06-03",1.16
"3379","2020-06-04",1.17
"3380","2020-06-05",1.15
"3381","2020-06-08",1.17
"3382","2020-06-09",1.2
"3383","2020-06-10",1.14
"3384","2020-06-11",0.98
"3385","2020-06-12",0.96
"3386","2020-06-15",0.95
"3387","2020-06-16",0.96
"3388","2020-06-17",0.97
"3389","2020-06-18",0.95
"3390","2020-06-19",0.92
"3391","2020-06-22",0.92
"3392","2020-06-23",0.91
"3393","2020-06-24",0.86
"3394","2020-06-25",0.91
"3395","2020-06-26",0.83
"3396","2020-06-29",0.84
"3397","2020-06-30",0.8
"3398","2020-07-01",0.54
"3399","2020-07-02",0.38
"3400","2020-07-06",0.42
"3401","2020-07-07",0.52
"3402","2020-07-08",0.46
"3403","2020-07-09",0.43
"3404","2020-07-10",0.44
"3405","2020-07-13",0.41
"3406","2020-07-14",0.41
"3407","2020-07-15",0.43
"3408","2020-07-16",0.49
"3409","2020-07-17",0.45
"3410","2020-07-20",0.46
"3411","2020-07-21",0.48
"3412","2020-07-22",0.5
"3413","2020-07-23",0.49
"3414","2020-07-24",0.47
"3415","2020-07-27",0.48
"3416","2020-07-28",0.48
"3417","2020-07-29",0.47
"3418","2020-07-30",0.48
"3419","2020-07-31",0.47
"3420","2020-08-03",0.43
"3421","2020-08-04",0.44
"3422","2020-08-05",0.46
"3423","2020-08-06",0.46
"3424","2020-08-07",0.5
"3425","2020-08-10",0.55
"3426","2020-08-11",0.53
"3427","2020-08-12",0.5
"3428","2020-08-13",0.49
"3429","2020-08-14",0.51
"3430","2020-08-17",0.51
"3431","2020-08-18",0.51
"3432","2020-08-19",0.51
"3433","2020-08-20",0.51
"3434","2020-08-21",0.5
"3435","2020-08-24",0.46
"3436","2020-08-25",0.49
"3437","2020-08-26",0.5
"3438","2020-08-27",0.47
"3439","2020-08-28",0.47
"3440","2020-08-31",0.47
"3441","2020-09-01",0.44
"3442","2020-09-02",0.44
"3443","2020-09-03",0.41
"3444","2020-09-04",0.4
"3445","2020-09-08",0.38
"3446","2020-09-09",0.39
"3447","2020-09-10",0.38
"3448","2020-09-11",0.38
"3449","2020-09-14",0.38
"3450","2020-09-15",0.38
"3451","2020-09-16",0.38
"3452","2020-09-17",0.37
"3453","2020-09-18",0.37
"3454","2020-09-21",0.36
"3455","2020-09-22",0.39
"3456","2020-09-23",0.35
"3457","2020-09-24",0.34
"3458","2020-09-25",0.35
"3459","2020-09-28",0.34
"3460","2020-09-29",0.36
"3461","2020-09-30",0.35
"3462","2020-10-01",0.36
"3463","2020-10-02",0.36
"3464","2020-10-05",0.37
"3465","2020-10-06",0.36
"3466","2020-10-07",0.37
"3467","2020-10-08",0.38
"3468","2020-10-09",0.39
"3469","2020-10-12",0.37
"3470","2020-10-13",0.38
"3471","2020-10-14",0.39
"3472","2020-10-15",0.37
"3473","2020-10-16",0.37
"3474","2020-10-19",0.36
"3475","2020-10-20",0.36
"3476","2020-10-21",0.36
"3477","2020-10-22",0.35
"3478","2020-10-23",0.36
"3479","2020-10-26",0.35
"3480","2020-10-27",0.35
"3481","2020-10-28",0.33
"3482","2020-10-29",0.33
"3483","2020-10-30",0.31
"3484","2020-11-02",0.3
"3485","2020-11-03",0.32
"3486","2020-11-04",0.32
"3487","2020-11-05",0.32
"3488","2020-11-06",0.31
"3489","2020-11-09",0.3
"3490","2020-11-10",0.31
"3491","2020-11-11",0.32
"3492","2020-11-12",0.36
"3493","2020-11-13",0.35
"3494","2020-11-16",0.35
"3495","2020-11-17",0.34
"3496","2020-11-18",0.33
"3497","2020-11-19",0.34
"3498","2020-11-20",0.42
"3499","2020-11-23",0.42
"3500","2020-11-24",0.41
"3501","2020-11-25",0.39
"3502","2020-11-27",0.41
