"","date","VTSI"
"1938","2020-06-09",3.98
"1939","2020-06-10",3.6301
"1940","2020-06-11",3.305
"1941","2020-06-12",3.4628
"1942","2020-06-15",3.56
"1943","2020-06-16",4.15
"1944","2020-06-17",4.4
"1945","2020-06-18",4.5499
"1946","2020-06-19",4.48
"1947","2020-06-22",4.39
"1948","2020-06-23",4.4
"1949","2020-06-24",3.93
"1950","2020-06-25",3.76
"1951","2020-06-26",3.48
"1952","2020-06-29",3.7
"1953","2020-06-30",3.79
"1954","2020-07-01",3.59
"1955","2020-07-02",3.8
"1956","2020-07-06",3.88
"1957","2020-07-07",3.8
"1958","2020-07-08",3.7
"1959","2020-07-09",3.6807
"1960","2020-07-10",3.63
"1961","2020-07-13",3.22
"1962","2020-07-14",3.46
"1963","2020-07-15",3.5
"1964","2020-07-16",3.47
"1965","2020-07-17",3.47
"1966","2020-07-20",3.5777
"1967","2020-07-21",3.61
"1968","2020-07-22",3.5
"1969","2020-07-23",3.48
"1970","2020-07-24",3.44
"1971","2020-07-27",3.74
"1972","2020-07-28",3.96
"1973","2020-07-29",4.15
"1974","2020-07-30",4.31
"1975","2020-07-31",4.16
"1976","2020-08-03",4.3727
"1977","2020-08-04",4.45
"1978","2020-08-05",4.36
"1979","2020-08-06",4.58
"1980","2020-08-07",4.5
"1981","2020-08-10",4.43
"1982","2020-08-11",4.46
"1983","2020-08-12",3.575
"1984","2020-08-13",3.59
"1985","2020-08-14",3.5
"1986","2020-08-17",3.43
"1987","2020-08-18",3.21
"1988","2020-08-19",3.37
"1989","2020-08-20",3.25
"1990","2020-08-21",3.22
"1991","2020-08-24",3.19
"1992","2020-08-25",3.18
"1993","2020-08-26",3.23
"1994","2020-08-27",3.29
"1995","2020-08-28",3.285
"1996","2020-08-31",3.42
"1997","2020-09-01",3.42
"1998","2020-09-02",3.5
"1999","2020-09-03",3.55
"2000","2020-09-04",3.41
"2001","2020-09-08",3.93
"2002","2020-09-09",3.86
"2003","2020-09-10",3.9
"2004","2020-09-11",3.89
"2005","2020-09-14",3.97
"2006","2020-09-15",4.05
"2007","2020-09-16",3.95
"2008","2020-09-17",3.53
"2009","2020-09-18",3.7
"2010","2020-09-21",3.6
"2011","2020-09-22",3.55
"2012","2020-09-23",3.48
"2013","2020-09-24",3.52
"2014","2020-09-25",3.6
"2015","2020-09-28",3.75
"2016","2020-09-29",3.67
"2017","2020-09-30",3.88
"2018","2020-10-01",3.77
"2019","2020-10-02",3.86
"2020","2020-10-05",3.78
"2021","2020-10-06",3.9
"2022","2020-10-07",3.88
"2023","2020-10-08",3.89
"2024","2020-10-09",4.05
"2025","2020-10-12",4.02
"2026","2020-10-13",4.0499
"2027","2020-10-14",4
"2028","2020-10-15",3.955
"2029","2020-10-16",3.98
"2030","2020-10-19",3.865
"2031","2020-10-20",3.84
"2032","2020-10-21",3.91
"2033","2020-10-22",3.74
"2034","2020-10-23",3.84
"2035","2020-10-26",3.7
"2036","2020-10-27",3.73
"2037","2020-10-28",3.7
"2038","2020-10-29",3.8
"2039","2020-10-30",3.6
"2040","2020-11-02",3.5
"2041","2020-11-03",3.64
"2042","2020-11-04",3.725
"2043","2020-11-05",3.84
"2044","2020-11-06",3.95
"2045","2020-11-09",4.047
"2046","2020-11-10",3.94
"2047","2020-11-11",4.15
"2048","2020-11-12",4.18
"2049","2020-11-13",4.1
"2050","2020-11-16",4.07
"2051","2020-11-17",4.15
"2052","2020-11-18",4.15
"2053","2020-11-19",4.085
"2054","2020-11-20",4.02
"2055","2020-11-23",4.07
"2056","2020-11-24",4.08
"2057","2020-11-25",4
"2058","2020-11-27",4.02
