"","date","NTP"
"1936","2014-09-10",6.92
"1937","2014-09-11",6.86
"1938","2014-09-12",6.81
"1939","2014-09-15",6.74
"1940","2014-09-16",6.61
"1941","2014-09-17",6.73
"1942","2014-09-18",6.74
"1943","2014-09-19",6.57
"1944","2014-09-22",6.11
"1945","2014-09-23",6.05
"1946","2014-09-24",6.25
"1947","2014-09-25",6.21
"1948","2014-09-26",6.21
"1949","2014-09-29",6.02
"1950","2014-09-30",6.07
"1951","2014-10-01",5.83
"1952","2014-10-02",5.88
"1953","2014-10-03",5.92
"1954","2014-10-06",6.03
"1955","2014-10-07",5.91
"1956","2014-10-08",5.8
"1957","2014-10-09",5.7
"1958","2014-10-10",5.44
"1959","2014-10-13",5.49
"1960","2014-10-14",5.37
"1961","2014-10-15",5.2
"1962","2014-10-16",5.37
"1963","2014-10-17",5.13
"1964","2014-10-20",5.21
"1965","2014-10-21",5.58
"1966","2014-10-22",5.46
"1967","2014-10-23",5.43
"1968","2014-10-24",5.47
"1969","2014-10-27",5.34
"1970","2014-10-28",5.59
"1971","2014-10-29",5.57
"1972","2014-10-30",5.55
"1973","2014-10-31",5.52
"1974","2014-11-03",5.42
"1975","2014-11-04",5.43
"1976","2014-11-05",5.43
"1977","2014-11-06",5.51
"1978","2014-11-07",5.43
"1979","2014-11-10",5.56
"1980","2014-11-11",5.22
"1981","2014-11-12",5.07
"1982","2014-11-13",4.81
"1983","2014-11-14",4.92
"1984","2014-11-17",4.91
"1985","2014-11-18",4.88
"1986","2014-11-19",4.79
"1987","2014-11-20",4.74
"1988","2014-11-21",4.83
"1989","2014-11-24",4.81
"1990","2014-11-25",4.7
"1991","2014-11-26",4.77
"1992","2014-11-28",4.57
"1993","2014-12-01",4.32
"1994","2014-12-02",4.51
"1995","2014-12-03",4.52
"1996","2014-12-04",4.65
"1997","2014-12-05",4.62
"1998","2014-12-08",4.53
"1999","2014-12-09",4.51
"2000","2014-12-10",4.44
"2001","2014-12-11",4.31
"2002","2014-12-12",4.28
"2003","2014-12-15",4.18
"2004","2014-12-16",4.22
"2005","2014-12-17",4.36
"2006","2014-12-18",4.45
"2007","2014-12-19",4.6
"2008","2014-12-22",4.62
"2009","2014-12-23",4.75
"2010","2014-12-24",4.68
"2011","2014-12-26",4.69
"2012","2014-12-29",4.62
"2013","2014-12-30",4.66
"2014","2014-12-31",4.75
"2015","2015-01-02",4.72
"2016","2015-01-05",4.75
"2017","2015-01-06",4.62
"2018","2015-01-07",4.54
"2019","2015-01-08",4.55
"2020","2015-01-09",4.49
"2021","2015-01-12",4.5
"2022","2015-01-13",4.5
"2023","2015-01-14",4.55
"2024","2015-01-15",4.47
"2025","2015-01-16",4.6
"2026","2015-01-20",4.73
"2027","2015-01-21",4.69
"2028","2015-01-22",4.69
"2029","2015-01-23",4.68
"2030","2015-01-26",4.75
"2031","2015-01-27",4.79
"2032","2015-01-28",4.82
"2033","2015-01-29",4.86
"2034","2015-01-30",4.85
"2035","2015-02-02",4.65
"2036","2015-02-03",4.7
"2037","2015-02-04",4.89
"2038","2015-02-05",4.98
"2039","2015-02-06",5
"2040","2015-02-09",5.04
"2041","2015-02-10",5.05
"2042","2015-02-11",5.05
"2043","2015-02-12",5.03
"2044","2015-02-13",4.88
"2045","2015-02-17",4.92
"2046","2015-02-18",4.92
"2047","2015-02-19",4.89
"2048","2015-02-20",4.86
"2049","2015-02-23",4.77
"2050","2015-02-24",4.65
"2051","2015-02-25",4.69
"2052","2015-02-26",4.68
"2053","2015-02-27",4.62
"2054","2015-03-02",4.56
"2055","2015-03-03",4.47
"2056","2015-03-04",4.38
"2057","2015-03-05",4.39
"2058","2015-03-06",4.38
"2059","2015-03-09",4.32
"2060","2015-03-10",4.26
"2061","2015-03-11",4.32
"2062","2015-03-12",4.23
"2063","2015-03-13",4.16
"2064","2015-03-16",4.02
"2065","2015-03-17",3.85
"2066","2015-03-18",3.72
"2067","2015-03-19",3.76
"2068","2015-03-20",3.85
"2069","2015-03-23",3.83
"2070","2015-03-24",3.85
"2071","2015-03-25",3.8
"2072","2015-03-26",3.73
"2073","2015-03-27",3.59
"2074","2015-03-30",3.98
"2075","2015-03-31",3.97
"2076","2015-04-01",4.01
"2077","2015-04-02",4.01
"2078","2015-04-06",4.27
"2079","2015-04-07",4.23
"2080","2015-04-08",4.32
"2081","2015-04-09",4.29
"2082","2015-04-10",4.18
"2083","2015-04-13",4.02
"2084","2015-04-14",3.97
"2085","2015-04-15",4.15
"2086","2015-04-16",4.05
"2087","2015-04-17",3.97
"2088","2015-04-20",4.14
"2089","2015-04-21",4.42
"2090","2015-04-22",4.14
"2091","2015-04-23",4.33
"2092","2015-04-24",4.22
"2093","2015-04-27",4.5
"2094","2015-04-28",5.07
"2095","2015-04-29",5.12
"2096","2015-04-30",5.1
"2097","2015-05-01",5.04
"2098","2015-05-04",5.18
"2099","2015-05-05",5.19
"2100","2015-05-06",5
"2101","2015-05-07",4.99
"2102","2015-05-08",5.07
"2103","2015-05-11",5.01
"2104","2015-05-12",5.08
"2105","2015-05-13",5.09
"2106","2015-05-14",5.07
"2107","2015-05-15",5.08
"2108","2015-05-18",5.21
"2109","2015-05-19",5.14
"2110","2015-05-20",5.09
"2111","2015-05-21",5.33
"2112","2015-05-22",5.25
"2113","2015-05-26",5.24
"2114","2015-05-27",5.29
"2115","2015-05-28",5.34
"2116","2015-05-29",5.18
"2117","2015-06-01",5.14
"2118","2015-06-02",5.18
"2119","2015-06-03",5.24
"2120","2015-06-04",5.18
"2121","2015-06-05",5.33
"2122","2015-06-08",5.18
"2123","2015-06-09",5.18
"2124","2015-06-10",5.16
"2125","2015-06-11",5.13
"2126","2015-06-12",5.1
"2127","2015-06-15",5.06
"2128","2015-06-16",5.05
"2129","2015-06-17",5.19
"2130","2015-06-18",5.28
"2131","2015-06-19",5.35
"2132","2015-06-22",5.3
"2133","2015-06-23",5.26
"2134","2015-06-24",5.13
"2135","2015-06-25",5.05
"2136","2015-06-26",5
"2137","2015-06-29",4.9
"2138","2015-06-30",4.82
"2139","2015-07-01",4.74
"2140","2015-07-02",4.96
"2141","2015-07-06",4.86
"2142","2015-07-07",4.7
"2143","2015-07-08",4.43
"2144","2015-07-09",4.57
"2145","2015-07-10",4.65
"2146","2015-07-13",4.68
"2147","2015-07-14",4.85
"2148","2015-07-15",4.77
"2149","2015-07-16",4.69
"2150","2015-07-17",4.69
"2151","2015-07-20",4.73
"2152","2015-07-21",4.66
"2153","2015-07-22",4.51
"2154","2015-07-23",4.47
"2155","2015-07-24",4.49
"2156","2015-07-27",4.25
"2157","2015-07-28",4.3
"2158","2015-07-29",4.71
"2159","2015-07-30",4.7
"2160","2015-07-31",4.9
"2161","2015-08-03",5.45
"2162","2015-08-04",5.55
"2163","2015-08-05",5.58
"2164","2015-08-06",5.6
"2165","2015-08-07",5.77
"2166","2015-08-10",5.98
"2167","2015-08-11",5.9
"2168","2015-08-12",5.92
"2169","2015-08-13",5.92
"2170","2015-08-14",5.84
"2171","2015-08-17",5.72
"2172","2015-08-18",5.89
"2173","2015-08-19",5.7
"2174","2015-08-20",5.52
"2175","2015-08-21",5.52
"2176","2015-08-24",5.46
"2177","2015-08-25",5.51
"2178","2015-08-26",5.44
"2179","2015-08-27",5.5
"2180","2015-08-28",5.48
"2181","2015-08-31",5.46
"2182","2015-09-01",5.48
"2183","2015-09-02",5.45
"2184","2015-09-03",5.43
"2185","2015-09-04",5.44
"2186","2015-09-08",5.48
"2187","2015-09-09",5.46
"2188","2015-09-10",5.47
"2189","2015-09-11",5.46
"2190","2015-09-14",5.41
"2191","2015-09-15",5.38
"2192","2015-09-16",5.71
"2193","2015-09-17",5.84
"2194","2015-09-18",6.38
"2195","2015-09-21",6.37
"2196","2015-09-22",6.37
"2197","2015-09-23",6.15
"2198","2015-09-24",6.19
"2199","2015-09-25",6.12
"2200","2015-09-28",6.02
"2201","2015-09-29",6.09
"2202","2015-09-30",6.1
"2203","2015-10-01",6.13
"2204","2015-10-02",6.27
"2205","2015-10-05",6.41
"2206","2015-10-06",6.35
"2207","2015-10-07",6.38
"2208","2015-10-08",6.31
"2209","2015-10-09",6.3
"2210","2015-10-12",6.36
"2211","2015-10-13",6.41
"2212","2015-10-14",6.36
"2213","2015-10-15",6.47
"2214","2015-10-16",6.48
"2215","2015-10-19",6.31
"2216","2015-10-20",6.33
"2217","2015-10-21",6.16
"2218","2015-10-22",6.23
"2219","2015-10-23",6.3
"2220","2015-10-26",6.04
"2221","2015-10-27",5.9
"2222","2015-10-28",6.06
"2223","2015-10-29",5.93
"2224","2015-10-30",5.89
"2225","2015-11-02",5.93
"2226","2015-11-03",5.87
"2227","2015-11-04",5.88
"2228","2015-11-05",5.82
"2229","2015-11-06",5.69
"2230","2015-11-09",5.38
"2231","2015-11-10",5.26
"2232","2015-11-11",5.32
"2233","2015-11-12",5.3
"2234","2015-11-13",5.3
"2235","2015-11-16",5.23
"2236","2015-11-17",5.22
"2237","2015-11-18",5.35
"2238","2015-11-19",5.31
"2239","2015-11-20",5.3
"2240","2015-11-23",5.3
"2241","2015-11-24",5.25
"2242","2015-11-25",5.25
"2243","2015-11-27",5.2
"2244","2015-11-30",5.28
"2245","2015-12-01",5.29
"2246","2015-12-02",5.22
"2247","2015-12-03",5.21
"2248","2015-12-04",5.48
"2249","2015-12-07",5.2
"2250","2015-12-08",5.19
"2251","2015-12-09",5.23
"2252","2015-12-10",5.2
"2253","2015-12-11",5.19
"2254","2015-12-14",4.86
"2255","2015-12-15",4.86
"2256","2015-12-16",4.93
"2257","2015-12-17",4.95
"2258","2015-12-18",5.04
"2259","2015-12-21",5.21
"2260","2015-12-22",5.31
"2261","2015-12-23",5.43
"2262","2015-12-24",5.5
"2263","2015-12-28",5.35
"2264","2015-12-29",5.45
"2265","2015-12-30",5.59
"2266","2015-12-31",5.79
"2267","2016-01-04",5.82
"2268","2016-01-05",5.9
"2269","2016-01-06",5.84
"2270","2016-01-07",5.65
"2271","2016-01-08",5.51
"2272","2016-01-11",5.33
"2273","2016-01-12",5.18
"2274","2016-01-13",5.09
"2275","2016-01-14",5.14
"2276","2016-01-15",5.02
"2277","2016-01-19",4.97
"2278","2016-01-20",4.82
"2279","2016-01-21",5.06
"2280","2016-01-22",5.1
"2281","2016-01-25",5.08
"2282","2016-01-26",5.25
"2283","2016-01-27",5.07
"2284","2016-01-28",5.16
"2285","2016-01-29",5.3
"2286","2016-02-01",5.3
"2287","2016-02-02",5.18
"2288","2016-02-03",5.02
"2289","2016-02-04",5.05
"2290","2016-02-05",5.2
"2291","2016-02-08",5.2
"2292","2016-02-09",5.15
"2293","2016-02-10",5.13
"2294","2016-02-11",5.02
"2295","2016-02-12",4.95
"2296","2016-02-16",4.87
"2297","2016-02-17",5.14
"2298","2016-02-18",5.2
"2299","2016-02-19",5.28
"2300","2016-02-22",5.46
"2301","2016-02-23",5.48
"2302","2016-02-24",5.5
"2303","2016-02-25",5.5
"2304","2016-02-26",5.65
"2305","2016-02-29",5.61
"2306","2016-03-01",5.88
"2307","2016-03-02",5.87
"2308","2016-03-03",5.92
"2309","2016-03-04",5.94
"2310","2016-03-07",6.15
"2311","2016-03-08",6.13
"2312","2016-03-09",6.2
"2313","2016-03-10",6.11
"2314","2016-03-11",6.09
"2315","2016-03-14",5.97
"2316","2016-03-15",5.91
"2317","2016-03-16",5.93
"2318","2016-03-17",5.96
"2319","2016-03-18",5.43
"2320","2016-03-21",6.01
"2321","2016-03-22",6.1
"2322","2016-03-23",6.05
"2323","2016-03-24",6.04
"2324","2016-03-28",6.06
"2325","2016-03-29",6.12
"2326","2016-03-30",6.17
"2327","2016-03-31",6.14
"2328","2016-04-01",6.13
"2329","2016-04-04",6.14
"2330","2016-04-05",6.08
"2331","2016-04-06",6.07
"2332","2016-04-07",6.05
"2333","2016-04-08",6.09
"2334","2016-04-11",6.1
"2335","2016-04-12",6.06
"2336","2016-04-13",6.07
"2337","2016-04-14",6.08
"2338","2016-04-15",6.1
"2339","2016-04-18",6.13
"2340","2016-04-19",6.08
"2341","2016-04-20",6.01
"2342","2016-04-21",6.03
"2343","2016-04-22",6.05
"2344","2016-04-25",6.09
"2345","2016-04-26",6.1
"2346","2016-04-27",6.07
"2347","2016-04-28",6.09
"2348","2016-04-29",6.1
"2349","2016-05-02",6.06
"2350","2016-05-03",6.1
"2351","2016-05-04",6.05
"2352","2016-05-05",6.09
"2353","2016-05-06",6.07
"2354","2016-05-09",6.03
"2355","2016-05-10",6.02
"2356","2016-05-11",6.04
"2357","2016-05-12",5.83
"2358","2016-05-13",6.02
"2359","2016-05-16",6.03
"2360","2016-05-17",6.04
"2361","2016-05-18",5.98
"2362","2016-05-19",5.92
"2363","2016-05-20",5.97
"2364","2016-05-23",5.95
"2365","2016-05-24",6.02
"2366","2016-05-25",5.96
"2367","2016-05-26",6
"2368","2016-05-27",5.98
"2369","2016-05-31",6.01
"2370","2016-06-01",5.98
"2371","2016-06-02",5.87
"2372","2016-06-03",5.89
"2373","2016-06-06",5.72
"2374","2016-06-07",5.67
"2375","2016-06-08",5.69
"2376","2016-06-09",5.65
"2377","2016-06-10",5.54
"2378","2016-06-13",5.55
"2379","2016-06-14",5.28
"2380","2016-06-15",5.5
"2381","2016-06-16",5.5
"2382","2016-06-17",5.5
"2383","2016-06-20",5.5
"2384","2016-06-21",5.47
"2385","2016-06-22",5.45
"2386","2016-06-23",5.5
"2387","2016-06-24",5.5
"2388","2016-06-27",5.37
"2389","2016-06-28",5.43
"2390","2016-06-29",5.41
"2391","2016-06-30",5.37
"2392","2016-07-01",5.5
"2393","2016-07-05",5.49
"2394","2016-07-06",5.5
"2395","2016-07-07",5.51
"2396","2016-07-08",5.48
"2397","2016-07-11",5.49
"2398","2016-07-12",5.46
"2399","2016-07-13",5.42
"2400","2016-07-14",5.36
"2401","2016-07-15",5.38
"2402","2016-07-18",5.26
"2403","2016-07-19",5.27
"2404","2016-07-20",5.39
"2405","2016-07-21",5.38
"2406","2016-07-22",5.4
"2407","2016-07-25",5.42
"2408","2016-07-26",5.33
"2409","2016-07-27",5.36
"2410","2016-07-28",5.35
"2411","2016-07-29",5.41
"2412","2016-08-01",5.43
"2413","2016-08-02",5.46
"2414","2016-08-03",5.47
"2415","2016-08-04",5.51
"2416","2016-08-05",5.53
"2417","2016-08-08",5.5
"2418","2016-08-09",5.46
"2419","2016-08-10",5.43
"2420","2016-08-11",5.5
"2421","2016-08-12",5.47
"2422","2016-08-15",5.51
"2423","2016-08-16",5.86
"2424","2016-08-17",6.45
"2425","2016-08-18",7.35
"2426","2016-08-19",7.47
"2427","2016-08-22",7.5
"2428","2016-08-23",7.62
"2429","2016-08-24",7.91
"2430","2016-08-25",8.34
"2431","2016-08-26",8.69
"2432","2016-08-29",9.24
"2433","2016-08-30",9.44
"2434","2016-08-31",9.49
"2435","2016-09-01",9.39
"2436","2016-09-02",9.17
"2437","2016-09-06",9.45
"2438","2016-09-07",9.42
"2439","2016-09-08",9.09
"2440","2016-09-09",8.65
"2441","2016-09-12",8.7
"2442","2016-09-13",8.42
"2443","2016-09-14",8.44
"2444","2016-09-15",8.34
"2445","2016-09-16",8.08
"2446","2016-09-19",8.34
"2447","2016-09-20",8.12
"2448","2016-09-21",8.3
"2449","2016-09-22",8.29
"2450","2016-09-23",8.14
"2451","2016-09-26",8.04
"2452","2016-09-27",8.15
"2453","2016-09-28",8.06
"2454","2016-09-29",7.94
"2455","2016-09-30",8.06
"2456","2016-10-03",7.84
"2457","2016-10-04",7.61
"2458","2016-10-05",7.76
"2459","2016-10-06",7.68
"2460","2016-10-07",7.66
"2461","2016-10-10",7.61
"2462","2016-10-11",7.55
"2463","2016-10-12",7.59
"2464","2016-10-13",7.5
"2465","2016-10-14",7.47
"2466","2016-10-17",7.43
"2467","2016-10-18",7.44
"2468","2016-10-19",7.63
"2469","2016-10-20",7.56
"2470","2016-10-21",7.55
"2471","2016-10-24",7.9
"2472","2016-10-25",8
"2473","2016-10-26",8.11
"2474","2016-10-27",7.71
"2475","2016-10-28",7.51
"2476","2016-10-31",8.1
"2477","2016-11-01",8.3
"2478","2016-11-02",8.1
"2479","2016-11-03",8
"2480","2016-11-04",7.85
"2481","2016-11-07",7.7
"2482","2016-11-08",7.75
"2483","2016-11-09",7.75
"2484","2016-11-10",7.65
"2485","2016-11-11",7.8
"2486","2016-11-14",7.7
"2487","2016-11-15",7.85
"2488","2016-11-16",7.9
"2489","2016-11-17",7.95
"2490","2016-11-18",8.05
"2491","2016-11-21",7.95
"2492","2016-11-22",7.9
"2493","2016-11-23",7.85
"2494","2016-11-25",7.85
"2495","2016-11-28",7.75
"2496","2016-11-29",7.9
"2497","2016-11-30",7.7
"2498","2016-12-01",7.5
"2499","2016-12-02",7.4
"2500","2016-12-05",7.15
"2501","2016-12-06",7.45
"2502","2016-12-07",7.45
"2503","2016-12-08",7.15
"2504","2016-12-09",7.2
"2505","2016-12-12",7.55
"2506","2016-12-13",7.25
"2507","2016-12-14",7.15
"2508","2016-12-15",7.45
"2509","2016-12-16",7.5
"2510","2016-12-19",7.35
"2511","2016-12-20",7.25
"2512","2016-12-21",7.15
"2513","2016-12-22",7.15
"2514","2016-12-23",7.2
"2515","2016-12-27",7.15
"2516","2016-12-28",7.15
"2517","2016-12-29",7.15
"2518","2016-12-30",7.4
"2519","2017-01-03",7.2
"2520","2017-01-04",7.15
"2521","2017-01-05",7.3
"2522","2017-01-06",7.35
"2523","2017-01-09",7.45
"2524","2017-01-10",7.4
"2525","2017-01-11",7.2
"2526","2017-01-12",7.15
"2527","2017-01-13",7.2
"2528","2017-01-17",7.25
"2529","2017-01-18",7.2
"2530","2017-01-19",7.2
"2531","2017-01-20",7.55
"2532","2017-01-23",7.3
"2533","2017-01-24",7.4
"2534","2017-01-25",7.4
"2535","2017-01-26",7.4
"2536","2017-01-27",7.45
"2537","2017-01-30",7.55
"2538","2017-01-31",7.4
"2539","2017-02-01",7.55
"2540","2017-02-02",7.45
"2541","2017-02-03",7.5
"2542","2017-02-06",7.7
"2543","2017-02-07",7.75
"2544","2017-02-08",7.85
"2545","2017-02-09",7.7
"2546","2017-02-10",7.75
"2547","2017-02-13",7.5
"2548","2017-02-14",7.45
"2549","2017-02-15",7.5
"2550","2017-02-16",7.5
"2551","2017-02-17",7.45
"2552","2017-02-21",7.45
"2553","2017-02-22",7.55
"2554","2017-02-23",7.25
"2555","2017-02-24",7.3
"2556","2017-02-27",7.2
"2557","2017-02-28",7.2
"2558","2017-03-01",7.1
"2559","2017-03-02",7.05
"2560","2017-03-03",7.1
"2561","2017-03-06",7.1
"2562","2017-03-07",7
"2563","2017-03-08",7
"2564","2017-03-09",7.1
"2565","2017-03-10",7.15
"2566","2017-03-13",7.35
"2567","2017-03-14",7.5
"2568","2017-03-15",7.4
"2569","2017-03-16",7.4
"2570","2017-03-17",7.15
"2571","2017-03-20",7.15
"2572","2017-03-21",7.15
"2573","2017-03-22",7.1
"2574","2017-03-23",7.05
"2575","2017-03-24",7.1
"2576","2017-03-27",7.1
"2577","2017-03-28",7.1
"2578","2017-03-29",7.03
"2579","2017-03-30",7
"2580","2017-03-31",6.9
"2581","2017-04-03",6.95
"2582","2017-04-04",7.03
"2583","2017-04-05",6.95
"2584","2017-04-06",7
"2585","2017-04-07",7.1
"2586","2017-04-10",7.5
"2587","2017-04-11",7.55
"2588","2017-04-12",7.4
"2589","2017-04-13",7.35
"2590","2017-04-17",7.35
"2591","2017-04-18",7.35
"2592","2017-04-19",7.4
"2593","2017-04-20",7.45
"2594","2017-04-21",7.35
"2595","2017-04-24",7.4
"2596","2017-04-25",7.5
"2597","2017-04-26",7.55
"2598","2017-04-27",7.65
"2599","2017-04-28",7.85
"2600","2017-05-01",7.95
"2601","2017-05-02",7.9
"2602","2017-05-03",7.9
"2603","2017-05-04",7.85
"2604","2017-05-05",7.9
"2605","2017-05-08",7.85
"2606","2017-05-09",8.25
"2607","2017-05-10",8.55
"2608","2017-05-11",8.6
"2609","2017-05-12",8.45
"2610","2017-05-15",8.5
"2611","2017-05-16",8.6
"2612","2017-05-17",8.5
"2613","2017-05-18",8.35
"2614","2017-05-19",8.1
"2615","2017-05-22",7.95
"2616","2017-05-23",7.85
"2617","2017-05-24",7.95
"2618","2017-05-25",7.9
"2619","2017-05-26",8
"2620","2017-05-30",8
"2621","2017-05-31",8
"2622","2017-06-01",7.95
"2623","2017-06-02",8
"2624","2017-06-05",8.15
"2625","2017-06-06",7.95
"2626","2017-06-07",7.9
"2627","2017-06-08",7.95
"2628","2017-06-09",7.85
"2629","2017-06-12",7.85
"2630","2017-06-13",7.8
"2631","2017-06-14",7.75
"2632","2017-06-15",7.8
"2633","2017-06-16",7.7
"2634","2017-06-19",7.9
"2635","2017-06-20",7.8
"2636","2017-06-21",7.7
"2637","2017-06-22",7.95
"2638","2017-06-23",8.15
"2639","2017-06-26",8.05
"2640","2017-06-27",8
"2641","2017-06-28",8
"2642","2017-06-29",8
"2643","2017-06-30",8
"2644","2017-07-03",8.1
"2645","2017-07-05",8
"2646","2017-07-06",8.05
"2647","2017-07-07",8
"2648","2017-07-10",8.15
"2649","2017-07-11",8.2
"2650","2017-07-12",10
"2651","2017-07-13",10
"2652","2017-07-14",10
"2653","2017-07-17",10.1
"2654","2017-07-18",9.7
"2655","2017-07-19",9.8
"2656","2017-07-20",10.05
"2657","2017-07-21",10.35
"2658","2017-07-24",10.45
"2659","2017-07-25",10.45
"2660","2017-07-26",10.35
"2661","2017-07-27",10
"2662","2017-07-28",9.95
"2663","2017-07-31",9.75
"2664","2017-08-01",9.6
"2665","2017-08-02",9.6
"2666","2017-08-03",9.55
"2667","2017-08-04",9.4
"2668","2017-08-07",9.6
"2669","2017-08-08",9.85
"2670","2017-08-09",10.1
"2671","2017-08-10",10.25
"2672","2017-08-11",10.2
"2673","2017-08-14",10.2
"2674","2017-08-15",10.2
"2675","2017-08-16",10.25
"2676","2017-08-17",10.3
"2677","2017-08-18",10.25
"2678","2017-08-21",10.35
"2679","2017-08-22",10.4
"2680","2017-08-23",10.4
"2681","2017-08-24",11.05
"2682","2017-08-25",10.9
"2683","2017-08-28",10.55
"2684","2017-08-29",10.45
"2685","2017-08-30",10.55
"2686","2017-08-31",10.4
"2687","2017-09-01",10.45
"2688","2017-09-05",10.4
"2689","2017-09-06",10.45
"2690","2017-09-07",10.45
"2691","2017-09-08",10.4
"2692","2017-09-11",10.4
"2693","2017-09-12",10.4
"2694","2017-09-13",10.5
"2695","2017-09-14",10.45
"2696","2017-09-15",10.25
"2697","2017-09-18",10.55
"2698","2017-09-19",10.5
"2699","2017-09-20",10.5
"2700","2017-09-21",10.45
"2701","2017-09-22",10.4
"2702","2017-09-25",10.45
"2703","2017-09-26",10.45
"2704","2017-09-27",10.85
"2705","2017-09-28",10.75
"2706","2017-09-29",10.85
"2707","2017-10-02",10.95
"2708","2017-10-03",10.9
"2709","2017-10-04",10.95
"2710","2017-10-05",11
"2711","2017-10-06",11.25
"2712","2017-10-09",11.2
"2713","2017-10-10",11.35
"2714","2017-10-11",11.5
"2715","2017-10-12",11.95
"2716","2017-10-13",12.35
"2717","2017-10-16",12.55
"2718","2017-10-17",12.3
"2719","2017-10-18",12.55
"2720","2017-10-19",12.2
"2721","2017-10-20",12.2
"2722","2017-10-23",12.05
"2723","2017-10-24",11.95
"2724","2017-10-25",11.8
"2725","2017-10-26",11.85
"2726","2017-10-27",12.08
"2727","2017-10-30",12.25
"2728","2017-10-31",12.1
"2729","2017-11-01",12.1
"2730","2017-11-02",12.15
"2731","2017-11-03",12.4
"2732","2017-11-06",12.35
"2733","2017-11-07",12.3
"2734","2017-11-08",12.4
"2735","2017-11-09",12.5
"2736","2017-11-10",12.3
"2737","2017-11-13",12.3
"2738","2017-11-14",12.7
"2739","2017-11-15",13
"2740","2017-11-16",13.25
"2741","2017-11-17",13.25
"2742","2017-11-20",12.6
"2743","2017-11-21",11.8
"2744","2017-11-22",11.85
"2745","2017-11-24",12.6
"2746","2017-11-27",13.05
"2747","2017-11-28",12.95
"2748","2017-11-29",12.3
"2749","2017-11-30",12
"2750","2017-12-01",12.3
"2751","2017-12-04",12.75
"2752","2017-12-05",12.85
"2753","2017-12-06",12.75
"2754","2017-12-07",12.65
"2755","2017-12-08",12.6
"2756","2017-12-11",12.4
"2757","2017-12-12",12.45
"2758","2017-12-13",12.35
"2759","2017-12-14",12.15
"2760","2017-12-15",12.4
"2761","2017-12-18",12.25
"2762","2017-12-19",12.15
"2763","2017-12-20",12.25
"2764","2017-12-21",12.2
"2765","2017-12-22",12.25
"2766","2017-12-26",12.25
"2767","2017-12-27",12.3
"2768","2017-12-28",12.25
"2769","2017-12-29",12.55
"2770","2018-01-02",12.5
"2771","2018-01-03",12.5
"2772","2018-01-04",12.4
"2773","2018-01-05",12.65
"2774","2018-01-08",12.5
"2775","2018-01-09",12.6
"2776","2018-01-10",12.8
"2777","2018-01-11",12.55
"2778","2018-01-12",12.55
"2779","2018-01-16",12.55
"2780","2018-01-17",12.55
"2781","2018-01-18",12.55
"2782","2018-01-19",12.75
"2783","2018-01-22",12.8
"2784","2018-01-23",13.15
"2785","2018-01-24",13.2
"2786","2018-01-25",13.35
"2787","2018-01-26",13.3
"2788","2018-01-29",13.15
"2789","2018-01-30",13.05
"2790","2018-01-31",13.1
"2791","2018-02-01",13.1
"2792","2018-02-02",13
"2793","2018-02-05",13.2
"2794","2018-02-06",13.05
"2795","2018-02-07",12.85
"2796","2018-02-08",12.6
"2797","2018-02-09",12.15
"2798","2018-02-12",12.35
"2799","2018-02-13",12.4
"2800","2018-02-14",12.7
"2801","2018-02-15",12.95
"2802","2018-02-16",12.95
"2803","2018-02-20",12.8
"2804","2018-02-21",13
"2805","2018-02-22",13.25
"2806","2018-02-23",13.35
"2807","2018-02-26",13.4
"2808","2018-02-27",13.6
"2809","2018-02-28",13.7
"2810","2018-03-01",13.75
"2811","2018-03-02",13.7
"2812","2018-03-05",13.65
"2813","2018-03-06",13.85
"2814","2018-03-07",13.8
"2815","2018-03-08",13.8
"2816","2018-03-09",13.7
"2817","2018-03-12",13.55
"2818","2018-03-13",13.3
"2819","2018-03-14",13.3
"2820","2018-03-15",13.3
"2821","2018-03-16",13.45
"2822","2018-03-19",13.3
"2823","2018-03-20",13.2
"2824","2018-03-21",13.25
"2825","2018-03-22",12.9
"2826","2018-03-23",12.6
"2827","2018-03-26",12.8
"2828","2018-03-27",12.7
"2829","2018-03-28",12.55
"2830","2018-03-29",12.45
"2831","2018-04-02",12.3
"2832","2018-04-03",12.35
"2833","2018-04-04",12.4
"2834","2018-04-05",12.3
"2835","2018-04-06",12.2
"2836","2018-04-09",12.6
"2837","2018-04-10",12.75
"2838","2018-04-11",12.95
"2839","2018-04-12",12.65
"2840","2018-04-13",12.65
"2841","2018-04-16",12.65
"2842","2018-04-17",12.5
"2843","2018-04-18",12.45
"2844","2018-04-19",12.45
"2845","2018-04-20",12.35
"2846","2018-04-23",12.2
"2847","2018-04-24",12.1
"2848","2018-04-25",12.15
"2849","2018-04-26",12.2
"2850","2018-04-27",12.35
"2851","2018-04-30",12.15
"2852","2018-05-01",12.2
"2853","2018-05-02",12.2
"2854","2018-05-03",12.25
"2855","2018-05-04",12.25
"2856","2018-05-07",12.25
"2857","2018-05-08",12.2
"2858","2018-05-09",12.2
"2859","2018-05-10",12.2
"2860","2018-05-11",12.1
"2861","2018-05-14",12.15
"2862","2018-05-15",12.05
"2863","2018-05-16",12.15
"2864","2018-05-17",12.1
"2865","2018-05-18",12
"2866","2018-05-21",12.15
"2867","2018-05-22",12.15
"2868","2018-05-23",12.05
"2869","2018-05-24",12.05
"2870","2018-05-25",12.15
"2871","2018-05-29",12.1
