"","date","TGA"
"1934","2014-09-08",6.31
"1935","2014-09-09",6.26
"1936","2014-09-10",6.36
"1937","2014-09-11",6.21
"1938","2014-09-12",6.29
"1939","2014-09-15",6.36
"1940","2014-09-16",6.52
"1941","2014-09-17",6.5
"1942","2014-09-18",6.37
"1943","2014-09-19",6.24
"1944","2014-09-22",6.01
"1945","2014-09-23",6.03
"1946","2014-09-24",5.9
"1947","2014-09-25",5.83
"1948","2014-09-26",5.93
"1949","2014-09-29",6.2
"1950","2014-09-30",6.08
"1951","2014-10-01",5.91
"1952","2014-10-02",5.65
"1953","2014-10-03",5.55
"1954","2014-10-06",5.6
"1955","2014-10-07",5.44
"1956","2014-10-08",5.39
"1957","2014-10-09",5.28
"1958","2014-10-10",5.08
"1959","2014-10-13",5.25
"1960","2014-10-14",4.94
"1961","2014-10-15",4.98
"1962","2014-10-16",5.06
"1963","2014-10-17",4.86
"1964","2014-10-20",4.88
"1965","2014-10-21",4.94
"1966","2014-10-22",4.84
"1967","2014-10-23",4.78
"1968","2014-10-24",4.77
"1969","2014-10-27",4.47
"1970","2014-10-28",4.56
"1971","2014-10-29",4.55
"1972","2014-10-30",4.43
"1973","2014-10-31",4.34
"1974","2014-11-03",4.18
"1975","2014-11-04",3.97
"1976","2014-11-05",3.98
"1977","2014-11-06",4.16
"1978","2014-11-07",4.31
"1979","2014-11-10",4.03
"1980","2014-11-11",4.13
"1981","2014-11-12",4.13
"1982","2014-11-13",3.81
"1983","2014-11-14",3.96
"1984","2014-11-17",3.84
"1985","2014-11-18",3.86
"1986","2014-11-19",3.73
"1987","2014-11-20",3.85
"1988","2014-11-21",4.03
"1989","2014-11-24",3.82
"1990","2014-11-25",3.74
"1991","2014-11-26",3.61
"1992","2014-11-28",3.26
"1993","2014-12-01",3.2
"1994","2014-12-02",3.14
"1995","2014-12-03",3.29
"1996","2014-12-04",3.37
"1997","2014-12-05",3.33
"1998","2014-12-08",3.17
"1999","2014-12-09",3.16
"2000","2014-12-10",3
"2001","2014-12-11",2.93
"2002","2014-12-12",2.86
"2003","2014-12-15",2.9
"2004","2014-12-16",3.03
"2005","2014-12-17",3.21
"2006","2014-12-18",3.26
"2007","2014-12-19",3.7
"2008","2014-12-22",3.54
"2009","2014-12-23",3.56
"2010","2014-12-24",3.57
"2011","2014-12-26",3.49
"2012","2014-12-29",3.66
"2013","2014-12-30",3.78
"2014","2014-12-31",4.14
"2015","2015-01-02",4.08
"2016","2015-01-05",3.77
"2017","2015-01-06",3.55
"2018","2015-01-07",3.54
"2019","2015-01-08",3.51
"2020","2015-01-09",3.28
"2021","2015-01-12",2.92
"2022","2015-01-13",2.88
"2023","2015-01-14",2.86
"2024","2015-01-15",2.75
"2025","2015-01-16",3.03
"2026","2015-01-20",2.95
"2027","2015-01-21",3
"2028","2015-01-22",2.99
"2029","2015-01-23",2.88
"2030","2015-01-26",2.87
"2031","2015-01-27",2.94
"2032","2015-01-28",2.77
"2033","2015-01-29",2.76
"2034","2015-01-30",2.91
"2035","2015-02-02",3.14
"2036","2015-02-03",3.3
"2037","2015-02-04",3.07
"2038","2015-02-05",3.1
"2039","2015-02-06",3.19
"2040","2015-02-09",3.34
"2041","2015-02-10",3.17
"2042","2015-02-11",3.13
"2043","2015-02-12",3.26
"2044","2015-02-13",3.3
"2045","2015-02-17",3.25
"2046","2015-02-18",3.18
"2047","2015-02-19",3.12
"2048","2015-02-20",3.03
"2049","2015-02-23",2.94
"2050","2015-02-24",2.87
"2051","2015-02-25",3.03
"2052","2015-02-26",2.89
"2053","2015-02-27",2.92
"2054","2015-03-02",2.97
"2055","2015-03-03",3.02
"2056","2015-03-04",3.17
"2057","2015-03-05",3.03
"2058","2015-03-06",2.99
"2059","2015-03-09",2.97
"2060","2015-03-10",2.9
"2061","2015-03-11",2.98
"2062","2015-03-12",2.87
"2063","2015-03-13",2.83
"2064","2015-03-16",2.74
"2065","2015-03-17",2.85
"2066","2015-03-18",3.02
"2067","2015-03-19",3.15
"2068","2015-03-20",3.35
"2069","2015-03-23",3.31
"2070","2015-03-24",3.28
"2071","2015-03-25",3.53
"2072","2015-03-26",3.62
"2073","2015-03-27",3.55
"2074","2015-03-30",3.48
"2075","2015-03-31",3.54
"2076","2015-04-01",3.7
"2077","2015-04-02",3.75
"2078","2015-04-06",4.03
"2079","2015-04-07",3.92
"2080","2015-04-08",3.91
"2081","2015-04-09",3.96
"2082","2015-04-10",4.09
"2083","2015-04-13",4.13
"2084","2015-04-14",4.07
"2085","2015-04-15",4.29
"2086","2015-04-16",4.4
"2087","2015-04-17",4.28
"2088","2015-04-20",4.33
"2089","2015-04-21",4.37
"2090","2015-04-22",4.33
"2091","2015-04-23",4.48
"2092","2015-04-24",4.43
"2093","2015-04-27",4.39
"2094","2015-04-28",4.37
"2095","2015-04-29",4.51
"2096","2015-04-30",4.55
"2097","2015-05-01",4.64
"2098","2015-05-04",4.61
"2099","2015-05-05",4.57
"2100","2015-05-06",4.57
"2101","2015-05-07",4.08
"2102","2015-05-08",4.24
"2103","2015-05-11",4.08
"2104","2015-05-12",4.07
"2105","2015-05-13",4.1
"2106","2015-05-14",4.04
"2107","2015-05-15",4.15
"2108","2015-05-18",4.18
"2109","2015-05-19",4.07
"2110","2015-05-20",4.22
"2111","2015-05-21",4.23
"2112","2015-05-22",4.12
"2113","2015-05-26",4.09
"2114","2015-05-27",4
"2115","2015-05-28",3.94
"2116","2015-05-29",4.03
"2117","2015-06-01",4.03
"2118","2015-06-02",4.14
"2119","2015-06-03",4.09
"2120","2015-06-04",4.01
"2121","2015-06-05",4.08
"2122","2015-06-08",4.12
"2123","2015-06-09",4.15
"2124","2015-06-10",4.16
"2125","2015-06-11",4.07
"2126","2015-06-12",3.96
"2127","2015-06-15",3.89
"2128","2015-06-16",4.08
"2129","2015-06-17",3.93
"2130","2015-06-18",3.88
"2131","2015-06-19",3.81
"2132","2015-06-22",3.69
"2133","2015-06-23",4.07
"2134","2015-06-24",4.1
"2135","2015-06-25",4.04
"2136","2015-06-26",4.03
"2137","2015-06-29",3.96
"2138","2015-06-30",3.99
"2139","2015-07-01",3.87
"2140","2015-07-02",3.91
"2141","2015-07-06",3.72
"2142","2015-07-07",3.7
"2143","2015-07-08",3.79
"2144","2015-07-09",3.76
"2145","2015-07-10",3.62
"2146","2015-07-13",3.64
"2147","2015-07-14",3.56
"2148","2015-07-15",3.59
"2149","2015-07-16",3.41
"2150","2015-07-17",3.2
"2151","2015-07-20",3.02
"2152","2015-07-21",3.14
"2153","2015-07-22",3.1
"2154","2015-07-23",2.93
"2155","2015-07-24",2.88
"2156","2015-07-27",2.79
"2157","2015-07-28",2.88
"2158","2015-07-29",2.96
"2159","2015-07-30",2.99
"2160","2015-07-31",2.96
"2161","2015-08-03",2.92
"2162","2015-08-04",2.99
"2163","2015-08-05",2.88
"2164","2015-08-06",3.04
"2165","2015-08-07",2.87
"2166","2015-08-10",3.03
"2167","2015-08-11",2.97
"2168","2015-08-12",3.09
"2169","2015-08-13",2.96
"2170","2015-08-14",2.95
"2171","2015-08-17",2.84
"2172","2015-08-18",2.83
"2173","2015-08-19",2.71
"2174","2015-08-20",2.68
"2175","2015-08-21",2.67
"2176","2015-08-24",2.66
"2177","2015-08-25",2.69
"2178","2015-08-26",2.86
"2179","2015-08-27",3.07
"2180","2015-08-28",3.28
"2181","2015-08-31",3.41
"2182","2015-09-01",3.09
"2183","2015-09-02",2.85
"2184","2015-09-03",2.8
"2185","2015-09-04",2.76
"2186","2015-09-08",2.82
"2187","2015-09-09",2.64
"2188","2015-09-10",2.72
"2189","2015-09-11",2.67
"2190","2015-09-14",2.68
"2191","2015-09-15",2.71
"2192","2015-09-16",2.86
"2193","2015-09-17",2.85
"2194","2015-09-18",2.65
"2195","2015-09-21",2.81
"2196","2015-09-22",2.89
"2197","2015-09-23",2.69
"2198","2015-09-24",2.61
"2199","2015-09-25",2.63
"2200","2015-09-28",2.65
"2201","2015-09-29",2.59
"2202","2015-09-30",2.64
"2203","2015-10-01",2.69
"2204","2015-10-02",2.79
"2205","2015-10-05",2.82
"2206","2015-10-06",2.97
"2207","2015-10-07",2.98
"2208","2015-10-08",3.06
"2209","2015-10-09",3.02
"2210","2015-10-12",2.83
"2211","2015-10-13",2.77
"2212","2015-10-14",2.72
"2213","2015-10-15",2.84
"2214","2015-10-16",2.73
"2215","2015-10-19",2.67
"2216","2015-10-20",2.74
"2217","2015-10-21",2.65
"2218","2015-10-22",2.68
"2219","2015-10-23",2.65
"2220","2015-10-26",2.56
"2221","2015-10-27",2.52
"2222","2015-10-28",2.65
"2223","2015-10-29",2.65
"2224","2015-10-30",2.72
"2225","2015-11-02",2.68
"2226","2015-11-03",2.73
"2227","2015-11-04",2.73
"2228","2015-11-05",2.79
"2229","2015-11-06",2.72
"2230","2015-11-09",2.7
"2231","2015-11-10",2.65
"2232","2015-11-11",2.49
"2233","2015-11-12",2.3
"2234","2015-11-13",2.17
"2235","2015-11-16",2.02
"2236","2015-11-17",2.03
"2237","2015-11-18",2.09
"2238","2015-11-19",2.03
"2239","2015-11-20",2
"2240","2015-11-23",2.03
"2241","2015-11-24",2.09
"2242","2015-11-25",2.13
"2243","2015-11-27",1.99
"2244","2015-11-30",2.02
"2245","2015-12-01",2.15
"2246","2015-12-02",2.09
"2247","2015-12-03",2.17
"2248","2015-12-04",2.02
"2249","2015-12-07",1.81
"2250","2015-12-08",1.77
"2251","2015-12-09",1.73
"2252","2015-12-10",1.7
"2253","2015-12-11",1.66
"2254","2015-12-14",1.66
"2255","2015-12-15",1.63
"2256","2015-12-16",1.55
"2257","2015-12-17",1.64
"2258","2015-12-18",1.68
"2259","2015-12-21",1.69
"2260","2015-12-22",1.76
"2261","2015-12-23",1.86
"2262","2015-12-24",1.8
"2263","2015-12-28",1.67
"2264","2015-12-29",1.74
"2265","2015-12-30",1.78
"2266","2015-12-31",1.8
"2267","2016-01-04",1.78
"2268","2016-01-05",1.76
"2269","2016-01-06",1.7
"2270","2016-01-07",1.63
"2271","2016-01-08",1.66
"2272","2016-01-11",1.42
"2273","2016-01-12",1.35
"2274","2016-01-13",1.25
"2275","2016-01-14",1.33
"2276","2016-01-15",1.28
"2277","2016-01-19",1.12
"2278","2016-01-20",1.07
"2279","2016-01-21",1.06
"2280","2016-01-22",1.22
"2281","2016-01-25",1.17
"2282","2016-01-26",1.24
"2283","2016-01-27",1.35
"2284","2016-01-28",1.43
"2285","2016-01-29",1.44
"2286","2016-02-01",1.37
"2287","2016-02-02",1.22
"2288","2016-02-03",1.27
"2289","2016-02-04",1.31
"2290","2016-02-05",1.24
"2291","2016-02-08",1.23
"2292","2016-02-09",1.21
"2293","2016-02-10",1.23
"2294","2016-02-11",1.19
"2295","2016-02-12",1.23
"2296","2016-02-16",1.24
"2297","2016-02-17",1.39
"2298","2016-02-18",1.41
"2299","2016-02-19",1.38
"2300","2016-02-22",1.42
"2301","2016-02-23",1.31
"2302","2016-02-24",1.35
"2303","2016-02-25",1.46
"2304","2016-02-26",1.44
"2305","2016-02-29",1.44
"2306","2016-03-01",1.49
"2307","2016-03-02",1.5
"2308","2016-03-03",1.63
"2309","2016-03-04",1.66
"2310","2016-03-07",1.81
"2311","2016-03-08",1.72
"2312","2016-03-09",1.65
"2313","2016-03-10",1.69
"2314","2016-03-11",1.72
"2315","2016-03-14",1.69
"2316","2016-03-15",1.62
"2317","2016-03-16",1.66
"2318","2016-03-17",1.68
"2319","2016-03-18",1.69
"2320","2016-03-21",1.7
"2321","2016-03-22",1.65
"2322","2016-03-23",1.64
"2323","2016-03-24",1.67
"2324","2016-03-28",1.65
"2325","2016-03-29",1.63
"2326","2016-03-30",1.69
"2327","2016-03-31",1.66
"2328","2016-04-01",1.69
"2329","2016-04-04",1.68
"2330","2016-04-05",1.62
"2331","2016-04-06",1.66
"2332","2016-04-07",1.69
"2333","2016-04-08",1.75
"2334","2016-04-11",1.73
"2335","2016-04-12",1.81
"2336","2016-04-13",1.77
"2337","2016-04-14",1.76
"2338","2016-04-15",1.76
"2339","2016-04-18",1.8
"2340","2016-04-19",1.91
"2341","2016-04-20",1.93
"2342","2016-04-21",1.89
"2343","2016-04-22",1.92
"2344","2016-04-25",1.92
"2345","2016-04-26",2.01
"2346","2016-04-27",1.99
"2347","2016-04-28",1.98
"2348","2016-04-29",1.94
"2349","2016-05-02",1.94
"2350","2016-05-03",1.9
"2351","2016-05-04",1.84
"2352","2016-05-05",1.86
"2353","2016-05-06",1.94
"2354","2016-05-09",1.84
"2355","2016-05-10",1.94
"2356","2016-05-11",1.94
"2357","2016-05-12",1.97
"2358","2016-05-13",1.92
"2359","2016-05-16",1.94
"2360","2016-05-17",1.93
"2361","2016-05-18",1.86
"2362","2016-05-19",1.81
"2363","2016-05-20",1.75
"2364","2016-05-23",1.78
"2365","2016-05-24",1.7
"2366","2016-05-25",1.77
"2367","2016-05-26",1.78
"2368","2016-05-27",1.71
"2369","2016-05-31",1.69
"2370","2016-06-01",1.73
"2371","2016-06-02",1.68
"2372","2016-06-03",1.72
"2373","2016-06-06",1.73
"2374","2016-06-07",1.78
"2375","2016-06-08",1.81
"2376","2016-06-09",1.83
"2377","2016-06-10",1.76
"2378","2016-06-13",1.72
"2379","2016-06-14",1.66
"2380","2016-06-15",1.64
"2381","2016-06-16",1.6
"2382","2016-06-17",1.65
"2383","2016-06-20",1.66
"2384","2016-06-21",1.72
"2385","2016-06-22",1.83
"2386","2016-06-23",1.97
"2387","2016-06-24",1.81
"2388","2016-06-27",1.75
"2389","2016-06-28",1.86
"2390","2016-06-29",1.84
"2391","2016-06-30",1.83
"2392","2016-07-01",1.87
"2393","2016-07-05",1.8
"2394","2016-07-06",1.74
"2395","2016-07-07",1.74
"2396","2016-07-08",1.75
"2397","2016-07-11",1.69
"2398","2016-07-12",1.8
"2399","2016-07-13",1.75
"2400","2016-07-14",1.82
"2401","2016-07-15",1.77
"2402","2016-07-18",1.79
"2403","2016-07-19",1.75
"2404","2016-07-20",1.71
"2405","2016-07-21",1.74
"2406","2016-07-22",1.71
"2407","2016-07-25",1.62
"2408","2016-07-26",1.65
"2409","2016-07-27",1.63
"2410","2016-07-28",1.63
"2411","2016-07-29",1.63
"2412","2016-08-01",1.67
"2413","2016-08-02",1.61
"2414","2016-08-03",1.6
"2415","2016-08-04",1.61
"2416","2016-08-05",1.59
"2417","2016-08-08",1.61
"2418","2016-08-09",1.6
"2419","2016-08-10",1.61
"2420","2016-08-11",1.98
"2421","2016-08-12",1.92
"2422","2016-08-15",1.95
"2423","2016-08-16",1.92
"2424","2016-08-17",2
"2425","2016-08-18",2.1
"2426","2016-08-19",2.01
"2427","2016-08-22",1.89
"2428","2016-08-23",1.96
"2429","2016-08-24",1.91
"2430","2016-08-25",1.92
"2431","2016-08-26",1.83
"2432","2016-08-29",1.85
"2433","2016-08-30",1.87
"2434","2016-08-31",1.85
"2435","2016-09-01",1.86
"2436","2016-09-02",1.9
"2437","2016-09-06",1.94
"2438","2016-09-07",1.97
"2439","2016-09-08",1.97
"2440","2016-09-09",2.16
"2441","2016-09-12",2.09
"2442","2016-09-13",1.96
"2443","2016-09-14",1.89
"2444","2016-09-15",1.95
"2445","2016-09-16",1.93
"2446","2016-09-19",1.98
"2447","2016-09-20",1.96
"2448","2016-09-21",2.01
"2449","2016-09-22",1.92
"2450","2016-09-23",1.89
"2451","2016-09-26",1.87
"2452","2016-09-27",1.77
"2453","2016-09-28",1.94
"2454","2016-09-29",1.95
"2455","2016-09-30",1.97
"2456","2016-10-03",1.99
"2457","2016-10-04",2
"2458","2016-10-05",2.04
"2459","2016-10-06",2.08
"2460","2016-10-07",2.04
"2461","2016-10-10",2.12
"2462","2016-10-11",2.07
"2463","2016-10-12",2.08
"2464","2016-10-13",2.13
"2465","2016-10-14",2.13
"2466","2016-10-17",2.09
"2467","2016-10-18",2.07
"2468","2016-10-19",2.06
"2469","2016-10-20",2.05
"2470","2016-10-21",2.03
"2471","2016-10-24",1.95
"2472","2016-10-25",1.93
"2473","2016-10-26",1.86
"2474","2016-10-27",1.85
"2475","2016-10-28",1.84
"2476","2016-10-31",1.82
"2477","2016-11-01",1.81
"2478","2016-11-02",1.8
"2479","2016-11-03",1.82
"2480","2016-11-04",1.8
"2481","2016-11-07",1.81
"2482","2016-11-08",1.8
"2483","2016-11-09",1.84
"2484","2016-11-10",1.81
"2485","2016-11-11",1.78
"2486","2016-11-14",1.76
"2487","2016-11-15",1.81
"2488","2016-11-16",1.78
"2489","2016-11-17",1.76
"2490","2016-11-18",1.81
"2491","2016-11-21",1.83
"2492","2016-11-22",1.78
"2493","2016-11-23",1.78
"2494","2016-11-25",1.79
"2495","2016-11-28",1.77
"2496","2016-11-29",1.7
"2497","2016-11-30",1.75
"2498","2016-12-01",1.93
"2499","2016-12-02",1.89
"2500","2016-12-05",1.81
"2501","2016-12-06",1.72
"2502","2016-12-07",1.7
"2503","2016-12-08",1.73
"2504","2016-12-09",1.75
"2505","2016-12-12",1.77
"2506","2016-12-13",1.83
"2507","2016-12-14",1.71
"2508","2016-12-15",1.65
"2509","2016-12-16",1.73
"2510","2016-12-19",1.67
"2511","2016-12-20",1.7
"2512","2016-12-21",1.72
"2513","2016-12-22",1.69
"2514","2016-12-23",1.68
"2515","2016-12-27",1.72
"2516","2016-12-28",1.71
"2517","2016-12-29",1.68
"2518","2016-12-30",1.69
"2519","2017-01-03",1.83
"2520","2017-01-04",1.84
"2521","2017-01-05",1.84
"2522","2017-01-06",1.8
"2523","2017-01-09",1.74
"2524","2017-01-10",1.78
"2525","2017-01-11",1.82
"2526","2017-01-12",1.78
"2527","2017-01-13",1.78
"2528","2017-01-17",1.8
"2529","2017-01-18",1.72
"2530","2017-01-19",1.72
"2531","2017-01-20",1.74
"2532","2017-01-23",1.71
"2533","2017-01-24",1.75
"2534","2017-01-25",1.73
"2535","2017-01-26",1.78
"2536","2017-01-27",1.75
"2537","2017-01-30",1.66
"2538","2017-01-31",1.68
"2539","2017-02-01",1.72
"2540","2017-02-02",1.72
"2541","2017-02-03",1.72
"2542","2017-02-06",1.69
"2543","2017-02-07",1.7
"2544","2017-02-08",1.66
"2545","2017-02-09",1.64
"2546","2017-02-10",1.79
"2547","2017-02-13",1.84
"2548","2017-02-14",1.79
"2549","2017-02-15",1.75
"2550","2017-02-16",1.73
"2551","2017-02-17",1.74
"2552","2017-02-21",1.76
"2553","2017-02-22",1.7
"2554","2017-02-23",1.67
"2555","2017-02-24",1.65
"2556","2017-02-27",1.68
"2557","2017-02-28",1.63
"2558","2017-03-01",1.7
"2559","2017-03-02",1.65
"2560","2017-03-03",1.62
"2561","2017-03-06",1.59
"2562","2017-03-07",1.6
"2563","2017-03-08",1.59
"2564","2017-03-09",1.57
"2565","2017-03-10",1.64
"2566","2017-03-13",1.59
"2567","2017-03-14",1.55
"2568","2017-03-15",1.55
"2569","2017-03-16",1.54
"2570","2017-03-17",1.6
"2571","2017-03-20",1.57
"2572","2017-03-21",1.52
"2573","2017-03-22",1.5
"2574","2017-03-23",1.5
"2575","2017-03-24",1.5
"2576","2017-03-27",1.49
"2577","2017-03-28",1.54
"2578","2017-03-29",1.62
"2579","2017-03-30",1.59
"2580","2017-03-31",1.56
"2581","2017-04-03",1.57
"2582","2017-04-04",1.58
"2583","2017-04-05",1.58
"2584","2017-04-06",1.6
"2585","2017-04-07",1.58
"2586","2017-04-10",1.61
"2587","2017-04-11",1.62
"2588","2017-04-12",1.64
"2589","2017-04-13",1.57
"2590","2017-04-17",1.53
"2591","2017-04-18",1.51
"2592","2017-04-19",1.5
"2593","2017-04-20",1.53
"2594","2017-04-21",1.53
"2595","2017-04-24",1.49
"2596","2017-04-25",1.52
"2597","2017-04-26",1.5
"2598","2017-04-27",1.51
"2599","2017-04-28",1.46
"2600","2017-05-01",1.48
"2601","2017-05-02",1.45
"2602","2017-05-03",1.44
"2603","2017-05-04",1.38
"2604","2017-05-05",1.4
"2605","2017-05-08",1.47
"2606","2017-05-09",1.43
"2607","2017-05-10",1.46
"2608","2017-05-11",1.51
"2609","2017-05-12",1.5
"2610","2017-05-15",1.62
"2611","2017-05-16",1.62
"2612","2017-05-17",1.54
"2613","2017-05-18",1.6
"2614","2017-05-19",1.6
"2615","2017-05-22",1.6
"2616","2017-05-23",1.57
"2617","2017-05-24",1.58
"2618","2017-05-25",1.48
"2619","2017-05-26",1.49
"2620","2017-05-30",1.44
"2621","2017-05-31",1.44
"2622","2017-06-01",1.45
"2623","2017-06-02",1.44
"2624","2017-06-05",1.41
"2625","2017-06-06",1.41
"2626","2017-06-07",1.39
"2627","2017-06-08",1.36
"2628","2017-06-09",1.37
"2629","2017-06-12",1.33
"2630","2017-06-13",1.33
"2631","2017-06-14",1.27
"2632","2017-06-15",1.22
"2633","2017-06-16",1.28
"2634","2017-06-19",1.33
"2635","2017-06-20",1.31
"2636","2017-06-21",1.22
"2637","2017-06-22",1.28
"2638","2017-06-23",1.32
"2639","2017-06-26",1.32
"2640","2017-06-27",1.28
"2641","2017-06-28",1.29
"2642","2017-06-29",1.3
"2643","2017-06-30",1.34
"2644","2017-07-03",1.32
"2645","2017-07-05",1.31
"2646","2017-07-06",1.31
"2647","2017-07-07",1.29
"2648","2017-07-10",1.28
"2649","2017-07-11",1.27
"2650","2017-07-12",1.3
"2651","2017-07-13",1.33
"2652","2017-07-14",1.32
"2653","2017-07-17",1.34
"2654","2017-07-18",1.36
"2655","2017-07-19",1.36
"2656","2017-07-20",1.35
"2657","2017-07-21",1.36
"2658","2017-07-24",1.35
"2659","2017-07-25",1.35
"2660","2017-07-26",1.34
"2661","2017-07-27",1.33
"2662","2017-07-28",1.38
"2663","2017-07-31",1.35
"2664","2017-08-01",1.34
"2665","2017-08-02",1.32
"2666","2017-08-03",1.29
"2667","2017-08-04",1.28
"2668","2017-08-07",1.25
"2669","2017-08-08",1.24
"2670","2017-08-09",1.25
"2671","2017-08-10",1.25
"2672","2017-08-11",1.19
"2673","2017-08-14",1.18
"2674","2017-08-15",1.18
"2675","2017-08-16",1.23
"2676","2017-08-17",1.2
"2677","2017-08-18",1.19
"2678","2017-08-21",1.2
"2679","2017-08-22",1.2
"2680","2017-08-23",1.24
"2681","2017-08-24",1.31
"2682","2017-08-25",1.26
"2683","2017-08-28",1.25
"2684","2017-08-29",1.29
"2685","2017-08-30",1.26
"2686","2017-08-31",1.34
"2687","2017-09-01",1.29
"2688","2017-09-05",1.3
"2689","2017-09-06",1.28
"2690","2017-09-07",1.29
"2691","2017-09-08",1.25
"2692","2017-09-11",1.21
"2693","2017-09-12",1.17
"2694","2017-09-13",1.21
"2695","2017-09-14",1.24
"2696","2017-09-15",1.07
"2697","2017-09-18",1.12
"2698","2017-09-19",1.15
"2699","2017-09-20",1.16
"2700","2017-09-21",1.21
"2701","2017-09-22",1.26
"2702","2017-09-25",1.29
"2703","2017-09-26",1.31
"2704","2017-09-27",1.36
"2705","2017-09-28",1.38
"2706","2017-09-29",1.44
"2707","2017-10-02",1.42
"2708","2017-10-03",1.42
"2709","2017-10-04",1.44
"2710","2017-10-05",1.48
"2711","2017-10-06",1.51
"2712","2017-10-09",1.51
"2713","2017-10-10",1.56
"2714","2017-10-11",1.64
"2715","2017-10-12",1.62
"2716","2017-10-13",1.6
"2717","2017-10-16",1.6
"2718","2017-10-17",1.58
"2719","2017-10-18",1.59
"2720","2017-10-19",1.61
"2721","2017-10-20",1.58
"2722","2017-10-23",1.57
"2723","2017-10-24",1.57
"2724","2017-10-25",1.54
"2725","2017-10-26",1.55
"2726","2017-10-27",1.6
"2727","2017-10-30",1.66
"2728","2017-10-31",1.68
"2729","2017-11-01",1.77
"2730","2017-11-02",1.79
"2731","2017-11-03",1.48
"2732","2017-11-06",1.54
"2733","2017-11-07",1.57
"2734","2017-11-08",1.52
"2735","2017-11-09",1.51
"2736","2017-11-10",1.5
"2737","2017-11-13",1.5
"2738","2017-11-14",1.48
"2739","2017-11-15",1.48
"2740","2017-11-16",1.45
"2741","2017-11-17",1.48
"2742","2017-11-20",1.49
"2743","2017-11-21",1.48
"2744","2017-11-22",1.49
"2745","2017-11-24",1.5
"2746","2017-11-27",1.47
"2747","2017-11-28",1.48
"2748","2017-11-29",1.44
"2749","2017-11-30",1.45
"2750","2017-12-01",1.45
"2751","2017-12-04",1.45
"2752","2017-12-05",1.43
"2753","2017-12-06",1.37
"2754","2017-12-07",1.36
"2755","2017-12-08",1.34
"2756","2017-12-11",1.37
"2757","2017-12-12",1.38
"2758","2017-12-13",1.33
"2759","2017-12-14",1.33
"2760","2017-12-15",1.32
"2761","2017-12-18",1.28
"2762","2017-12-19",1.26
"2763","2017-12-20",1.29
"2764","2017-12-21",1.33
"2765","2017-12-22",1.34
"2766","2017-12-26",1.34
"2767","2017-12-27",1.39
"2768","2017-12-28",1.4
"2769","2017-12-29",1.44
"2770","2018-01-02",1.46
"2771","2018-01-03",1.44
"2772","2018-01-04",1.44
"2773","2018-01-05",1.44
"2774","2018-01-08",1.44
"2775","2018-01-09",1.45
"2776","2018-01-10",1.45
"2777","2018-01-11",1.48
"2778","2018-01-12",1.47
"2779","2018-01-16",1.46
"2780","2018-01-17",1.45
"2781","2018-01-18",1.47
"2782","2018-01-19",1.48
"2783","2018-01-22",1.47
"2784","2018-01-23",1.45
"2785","2018-01-24",1.46
"2786","2018-01-25",1.48
"2787","2018-01-26",1.49
"2788","2018-01-29",1.48
"2789","2018-01-30",1.39
"2790","2018-01-31",1.47
"2791","2018-02-01",1.46
"2792","2018-02-02",1.44
"2793","2018-02-05",1.41
"2794","2018-02-06",1.4
"2795","2018-02-07",1.37
"2796","2018-02-08",1.3
"2797","2018-02-09",1.27
"2798","2018-02-12",1.33
"2799","2018-02-13",1.33
"2800","2018-02-14",1.33
"2801","2018-02-15",1.3
"2802","2018-02-16",1.32
"2803","2018-02-20",1.33
"2804","2018-02-21",1.28
"2805","2018-02-22",1.3
"2806","2018-02-23",1.32
"2807","2018-02-26",1.34
"2808","2018-02-27",1.27
"2809","2018-02-28",1.3
"2810","2018-03-01",1.29
"2811","2018-03-02",1.25
"2812","2018-03-05",1.29
"2813","2018-03-06",1.28
"2814","2018-03-07",1.28
"2815","2018-03-08",1.28
"2816","2018-03-09",1.29
"2817","2018-03-12",1.31
"2818","2018-03-13",1.34
"2819","2018-03-14",1.33
"2820","2018-03-15",1.35
"2821","2018-03-16",1.33
"2822","2018-03-19",1.34
"2823","2018-03-20",1.36
"2824","2018-03-21",1.41
"2825","2018-03-22",1.45
"2826","2018-03-23",1.45
"2827","2018-03-26",1.39
"2828","2018-03-27",1.35
"2829","2018-03-28",1.32
"2830","2018-03-29",1.34
"2831","2018-04-02",1.32
"2832","2018-04-03",1.32
"2833","2018-04-04",1.32
"2834","2018-04-05",1.26
"2835","2018-04-06",1.29
"2836","2018-04-09",1.27
"2837","2018-04-10",1.3
"2838","2018-04-11",1.32
"2839","2018-04-12",1.36
"2840","2018-04-13",1.36
"2841","2018-04-16",1.4
"2842","2018-04-17",1.4
"2843","2018-04-18",1.39
"2844","2018-04-19",1.47
"2845","2018-04-20",1.61
"2846","2018-04-23",1.57
"2847","2018-04-24",1.58
"2848","2018-04-25",1.63
"2849","2018-04-26",1.63
"2850","2018-04-27",1.65
"2851","2018-04-30",1.8
"2852","2018-05-01",1.83
"2853","2018-05-02",1.87
"2854","2018-05-03",1.93
"2855","2018-05-04",1.87
"2856","2018-05-07",1.96
"2857","2018-05-08",1.99
"2858","2018-05-09",2.12
"2859","2018-05-10",2
"2860","2018-05-11",1.91
"2861","2018-05-14",1.92
"2862","2018-05-15",1.95
"2863","2018-05-16",1.96
"2864","2018-05-17",2.04
"2865","2018-05-18",2.23
"2866","2018-05-21",2.64
