"","date","SELF"
"1943","2014-09-19",3.4
"1944","2014-09-22",3.41
"1945","2014-09-23",3.48
"1946","2014-09-24",3.45
"1947","2014-09-25",3.5
"1948","2014-09-26",3.55
"1949","2014-09-29",3.55
"1950","2014-09-30",3.68
"1951","2014-10-01",3.75
"1952","2014-10-02",3.77
"1953","2014-10-03",3.73
"1954","2014-10-06",3.79
"1955","2014-10-07",3.84
"1956","2014-10-08",3.8
"1957","2014-10-09",3.8
"1958","2014-10-10",3.8
"1959","2014-10-13",4
"1960","2014-10-14",3.9
"1961","2014-10-15",3.82
"1962","2014-10-16",3.5
"1963","2014-10-17",3.59
"1964","2014-10-20",3.85
"1965","2014-10-21",3.85
"1966","2014-10-22",3.8
"1967","2014-10-23",3.78
"1968","2014-10-24",3.78
"1969","2014-10-27",3.8
"1970","2014-10-28",3.85
"1971","2014-10-29",3.75
"1972","2014-10-30",3.78
"1973","2014-10-31",3.79
"1974","2014-11-03",3.79
"1975","2014-11-04",3.78
"1976","2014-11-05",3.95
"1977","2014-11-06",4
"1978","2014-11-07",3.85
"1979","2014-11-10",3.9
"1980","2014-11-11",3.85
"1981","2014-11-12",3.71
"1982","2014-11-13",3.8
"1983","2014-11-14",3.84
"1984","2014-11-17",3.75
"1985","2014-11-18",3.79
"1986","2014-11-19",3.7
"1987","2014-11-20",3.66
"1988","2014-11-21",3.68
"1989","2014-11-24",3.64
"1990","2014-11-25",3.73
"1991","2014-11-26",3.73
"1992","2014-11-28",3.93
"1993","2014-12-01",3.77
"1994","2014-12-02",3.78
"1995","2014-12-03",3.78
"1996","2014-12-04",3.76
"1997","2014-12-05",3.73
"1998","2014-12-08",3.73
"1999","2014-12-09",3.73
"2000","2014-12-10",3.65
"2001","2014-12-11",3.67
"2002","2014-12-12",3.67
"2003","2014-12-15",3.64
"2004","2014-12-16",3.67
"2005","2014-12-17",3.68
"2006","2014-12-18",3.68
"2007","2014-12-19",3.61
"2008","2014-12-22",3.54
"2009","2014-12-23",3.65
"2010","2014-12-24",3.65
"2011","2014-12-26",3.63
"2012","2014-12-29",3.63
"2013","2014-12-30",3.63
"2014","2014-12-31",3.63
"2015","2015-01-02",3.66
"2016","2015-01-05",3.63
"2017","2015-01-06",3.77
"2018","2015-01-07",3.7
"2019","2015-01-08",3.67
"2020","2015-01-09",3.62
"2021","2015-01-12",3.69
"2022","2015-01-13",3.6
"2023","2015-01-14",3.6
"2024","2015-01-15",3.6
"2025","2015-01-16",3.5
"2026","2015-01-20",3.5
"2027","2015-01-21",3.51
"2028","2015-01-22",3.52
"2029","2015-01-23",3.52
"2030","2015-01-26",3.5
"2031","2015-01-27",3.53
"2032","2015-01-28",3.48
"2033","2015-01-29",3.48
"2034","2015-01-30",3.57
"2035","2015-02-02",3.49
"2036","2015-02-03",3.46
"2037","2015-02-04",3.49
"2038","2015-02-05",3.48
"2039","2015-02-06",3.53
"2040","2015-02-09",3.6
"2041","2015-02-10",3.5
"2042","2015-02-11",3.48
"2043","2015-02-12",3.5
"2044","2015-02-13",3.55
"2045","2015-02-17",3.6
"2046","2015-02-18",3.65
"2047","2015-02-19",3.6
"2048","2015-02-20",3.63
"2049","2015-02-23",3.66
"2050","2015-02-24",3.7
"2051","2015-02-25",3.65
"2052","2015-02-26",3.66
"2053","2015-02-27",3.65
"2054","2015-03-02",3.62
"2055","2015-03-03",3.64
"2056","2015-03-04",3.65
"2057","2015-03-05",3.64
"2058","2015-03-06",3.62
"2059","2015-03-09",3.55
"2060","2015-03-10",3.55
"2061","2015-03-11",3.53
"2062","2015-03-12",3.5
"2063","2015-03-13",3.5
"2064","2015-03-16",3.45
"2065","2015-03-17",3.55
"2066","2015-03-18",3.6
"2067","2015-03-19",3.55
"2068","2015-03-20",3.55
"2069","2015-03-23",3.56
"2070","2015-03-24",3.55
"2071","2015-03-25",3.55
"2072","2015-03-26",3.45
"2073","2015-03-27",3.46
"2074","2015-03-30",3.5
"2075","2015-03-31",3.48
"2076","2015-04-01",3.62
"2077","2015-04-02",3.64
"2078","2015-04-06",3.64
"2079","2015-04-07",3.56
"2080","2015-04-08",3.66
"2081","2015-04-09",3.64
"2082","2015-04-10",3.64
"2083","2015-04-13",3.59
"2084","2015-04-14",3.62
"2085","2015-04-15",3.62
"2086","2015-04-16",3.62
"2087","2015-04-17",3.57
"2088","2015-04-20",3.57
"2089","2015-04-21",3.62
"2090","2015-04-22",3.5
"2091","2015-04-23",3.5
"2092","2015-04-24",3.55
"2093","2015-04-27",3.5
"2094","2015-04-28",3.52
"2095","2015-04-29",3.55
"2096","2015-04-30",3.58
"2097","2015-05-01",3.59
"2098","2015-05-04",3.59
"2099","2015-05-05",3.55
"2100","2015-05-06",3.55
"2101","2015-05-07",3.58
"2102","2015-05-08",3.6
"2103","2015-05-11",3.6
"2104","2015-05-12",3.55
"2105","2015-05-13",3.49
"2106","2015-05-14",3.57
"2107","2015-05-15",3.6
"2108","2015-05-18",3.63
"2109","2015-05-19",3.55
"2110","2015-05-20",3.5
"2111","2015-05-21",3.49
"2112","2015-05-22",3.5
"2113","2015-05-26",3.5
"2114","2015-05-27",3.54
"2115","2015-05-28",3.54
"2116","2015-05-29",3.54
"2117","2015-06-01",3.52
"2118","2015-06-02",3.48
"2119","2015-06-03",3.46
"2120","2015-06-04",3.52
"2121","2015-06-05",3.45
"2122","2015-06-08",3.44
"2123","2015-06-09",3.5
"2124","2015-06-10",3.46
"2125","2015-06-11",3.46
"2126","2015-06-12",3.43
"2127","2015-06-15",3.45
"2128","2015-06-16",3.49
"2129","2015-06-17",3.45
"2130","2015-06-18",3.47
"2131","2015-06-19",3.49
"2132","2015-06-22",3.46
"2133","2015-06-23",3.5
"2134","2015-06-24",3.49
"2135","2015-06-25",3.47
"2136","2015-06-26",3.48
"2137","2015-06-29",3.49
"2138","2015-06-30",3.54
"2139","2015-07-01",3.76
"2140","2015-07-02",3.67
"2141","2015-07-06",3.69
"2142","2015-07-07",3.71
"2143","2015-07-08",3.65
"2144","2015-07-09",3.65
"2145","2015-07-10",3.65
"2146","2015-07-13",3.65
"2147","2015-07-14",3.48
"2148","2015-07-15",3.6
"2149","2015-07-16",3.51
"2150","2015-07-17",3.59
"2151","2015-07-20",3.59
"2152","2015-07-21",3.59
"2153","2015-07-22",3.62
"2154","2015-07-23",3.64
"2155","2015-07-24",3.62
"2156","2015-07-27",3.68
"2157","2015-07-28",3.63
"2158","2015-07-29",3.7
"2159","2015-07-30",3.7
"2160","2015-07-31",3.8
"2161","2015-08-03",3.8
"2162","2015-08-04",3.8
"2163","2015-08-05",3.79
"2164","2015-08-06",3.75
"2165","2015-08-07",3.75
"2166","2015-08-10",3.71
"2167","2015-08-11",3.69
"2168","2015-08-12",3.76
"2169","2015-08-13",3.87
"2170","2015-08-14",3.81
"2171","2015-08-17",3.84
"2172","2015-08-18",3.86
"2173","2015-08-19",3.84
"2174","2015-08-20",3.75
"2175","2015-08-21",3.8
"2176","2015-08-24",3.65
"2177","2015-08-25",3.63
"2178","2015-08-26",3.69
"2179","2015-08-27",3.61
"2180","2015-08-28",3.64
"2181","2015-08-31",3.59
"2182","2015-09-01",3.59
"2183","2015-09-02",3.55
"2184","2015-09-03",3.52
"2185","2015-09-04",3.5
"2186","2015-09-08",3.6
"2187","2015-09-09",3.61
"2188","2015-09-10",3.65
"2189","2015-09-11",3.69
"2190","2015-09-14",3.74
"2191","2015-09-15",3.78
"2192","2015-09-16",3.74
"2193","2015-09-17",3.81
"2194","2015-09-18",3.75
"2195","2015-09-21",3.7
"2196","2015-09-22",3.67
"2197","2015-09-23",3.77
"2198","2015-09-24",3.7
"2199","2015-09-25",3.77
"2200","2015-09-28",3.78
"2201","2015-09-29",3.82
"2202","2015-09-30",3.92
"2203","2015-10-01",3.75
"2204","2015-10-02",3.75
"2205","2015-10-05",3.89
"2206","2015-10-06",3.89
"2207","2015-10-07",3.92
"2208","2015-10-08",3.92
"2209","2015-10-09",3.92
"2210","2015-10-12",3.96
"2211","2015-10-13",3.93
"2212","2015-10-14",3.93
"2213","2015-10-15",3.95
"2214","2015-10-16",3.96
"2215","2015-10-19",3.98
"2216","2015-10-20",3.91
"2217","2015-10-21",3.91
"2218","2015-10-22",3.91
"2219","2015-10-23",3.92
"2220","2015-10-26",3.94
"2221","2015-10-27",3.91
"2222","2015-10-28",3.93
"2223","2015-10-29",3.93
"2224","2015-10-30",3.98
"2225","2015-11-02",3.86
"2226","2015-11-03",3.86
"2227","2015-11-04",3.86
"2228","2015-11-05",3.86
"2229","2015-11-06",3.86
"2230","2015-11-09",3.86
"2231","2015-11-10",3.83
"2232","2015-11-11",3.84
"2233","2015-11-12",3.84
"2234","2015-11-13",3.84
"2235","2015-11-16",3.82
"2236","2015-11-17",3.8
"2237","2015-11-18",3.75
"2238","2015-11-19",3.79
"2239","2015-11-20",3.75
"2240","2015-11-23",3.8
"2241","2015-11-24",3.8
"2242","2015-11-25",3.76
"2243","2015-11-27",3.8
"2244","2015-11-30",3.79
"2245","2015-12-01",3.86
"2246","2015-12-02",3.83
"2247","2015-12-03",3.8
"2248","2015-12-04",3.85
"2249","2015-12-07",3.83
"2250","2015-12-08",3.76
"2251","2015-12-09",3.75
"2252","2015-12-10",3.71
"2253","2015-12-11",3.65
"2254","2015-12-14",3.65
"2255","2015-12-15",3.56
"2256","2015-12-16",3.57
"2257","2015-12-17",3.77
"2258","2015-12-18",3.75
"2259","2015-12-21",3.76
"2260","2015-12-22",3.8
"2261","2015-12-23",3.8
"2262","2015-12-24",3.8
"2263","2015-12-28",3.8
"2264","2015-12-29",3.75
"2265","2015-12-30",3.7
"2266","2015-12-31",3.75
"2267","2016-01-04",3.73
"2268","2016-01-05",3.8
"2269","2016-01-06",3.75
"2270","2016-01-07",3.9
"2271","2016-01-08",3.9
"2272","2016-01-11",3.87
"2273","2016-01-12",3.87
"2274","2016-01-13",3.85
"2275","2016-01-14",3.82
"2276","2016-01-15",3.85
"2277","2016-01-19",3.87
"2278","2016-01-20",3.79
"2279","2016-01-21",3.8
"2280","2016-01-22",3.87
"2281","2016-01-25",3.84
"2282","2016-01-26",3.85
"2283","2016-01-27",3.85
"2284","2016-01-28",3.87
"2285","2016-01-29",3.96
"2286","2016-02-01",3.94
"2287","2016-02-02",3.86
"2288","2016-02-03",3.93
"2289","2016-02-04",3.83
"2290","2016-02-05",3.89
"2291","2016-02-08",3.89
"2292","2016-02-09",3.9
"2293","2016-02-10",3.92
"2294","2016-02-11",3.91
"2295","2016-02-12",3.84
"2296","2016-02-16",3.81
"2297","2016-02-17",3.89
"2298","2016-02-18",4.09
"2299","2016-02-19",4.07
"2300","2016-02-22",4.09
"2301","2016-02-23",3.89
"2302","2016-02-24",3.95
"2303","2016-02-25",3.93
"2304","2016-02-26",3.9
"2305","2016-02-29",3.89
"2306","2016-03-01",3.95
"2307","2016-03-02",4
"2308","2016-03-03",4.09
"2309","2016-03-04",4.08
"2310","2016-03-07",4.45
"2311","2016-03-08",4.58
"2312","2016-03-09",4.59
"2313","2016-03-10",4.58
"2314","2016-03-11",4.5
"2315","2016-03-14",4.56
"2316","2016-03-15",4.61
"2317","2016-03-16",4.52
"2318","2016-03-17",4.65
"2319","2016-03-18",4.85
"2320","2016-03-21",4.93
"2321","2016-03-22",4.9
"2322","2016-03-23",4.85
"2323","2016-03-24",4.84
"2324","2016-03-28",4.85
"2325","2016-03-29",4.86
"2326","2016-03-30",4.84
"2327","2016-03-31",4.87
"2328","2016-04-01",4.81
"2329","2016-04-04",4.84
"2330","2016-04-05",4.92
"2331","2016-04-06",4.86
"2332","2016-04-07",4.86
"2333","2016-04-08",4.82
"2334","2016-04-11",4.85
"2335","2016-04-12",4.85
"2336","2016-04-13",4.9
"2337","2016-04-14",4.81
"2338","2016-04-15",4.83
"2339","2016-04-18",4.75
"2340","2016-04-19",4.77
"2341","2016-04-20",4.85
"2342","2016-04-21",4.88
"2343","2016-04-22",4.7
"2344","2016-04-25",4.82
"2345","2016-04-26",4.88
"2346","2016-04-27",4.75
"2347","2016-04-28",4.83
"2348","2016-04-29",4.82
"2349","2016-05-02",4.75
"2350","2016-05-03",4.83
"2351","2016-05-04",4.89
"2352","2016-05-05",4.8
"2353","2016-05-06",4.83
"2354","2016-05-09",4.78
"2355","2016-05-10",4.8
"2356","2016-05-11",4.73
"2357","2016-05-12",4.74
"2358","2016-05-13",4.66
"2359","2016-05-16",4.72
"2360","2016-05-17",4.59
"2361","2016-05-18",4.63
"2362","2016-05-19",4.67
"2363","2016-05-20",4.65
"2364","2016-05-23",4.65
"2365","2016-05-24",4.73
"2366","2016-05-25",4.81
"2367","2016-05-26",5
"2368","2016-05-27",4.97
"2369","2016-05-31",5.06
"2370","2016-06-01",5.02
"2371","2016-06-02",5.01
"2372","2016-06-03",5.05
"2373","2016-06-06",5
"2374","2016-06-07",4.95
"2375","2016-06-08",5.04
"2376","2016-06-09",5.05
"2377","2016-06-10",5.13
"2378","2016-06-13",5.1
"2379","2016-06-14",5.09
"2380","2016-06-15",5.15
"2381","2016-06-16",5.19
"2382","2016-06-17",5.13
"2383","2016-06-20",5.2
"2384","2016-06-21",5.31
"2385","2016-06-22",5.41
"2386","2016-06-23",5.64
"2387","2016-06-24",5.5
"2388","2016-06-27",5.45
"2389","2016-06-28",5.44
"2390","2016-06-29",5.33
"2391","2016-06-30",5.39
"2392","2016-07-01",5.45
"2393","2016-07-05",5.45
"2394","2016-07-06",5.45
"2395","2016-07-07",5.45
"2396","2016-07-08",5.64
"2397","2016-07-11",5.84
"2398","2016-07-12",5.8
"2399","2016-07-13",5.76
"2400","2016-07-14",5.74
"2401","2016-07-15",5.73
"2402","2016-07-18",5.76
"2403","2016-07-19",5.78
"2404","2016-07-20",5.84
"2405","2016-07-21",5.85
"2406","2016-07-22",5.85
"2407","2016-07-25",5.63
"2408","2016-07-26",5.72
"2409","2016-07-27",5.81
"2410","2016-07-28",5.6
"2411","2016-07-29",5.66
"2412","2016-08-01",5.55
"2413","2016-08-02",5.56
"2414","2016-08-03",5.58
"2415","2016-08-04",5.79
"2416","2016-08-05",5.61
"2417","2016-08-08",5.69
"2418","2016-08-09",5.69
"2419","2016-08-10",5.7
"2420","2016-08-11",5.69
"2421","2016-08-12",5.64
"2422","2016-08-15",5.5
"2423","2016-08-16",5.53
"2424","2016-08-17",5.51
"2425","2016-08-18",5.5
"2426","2016-08-19",5.52
"2427","2016-08-22",5.52
"2428","2016-08-23",5.41
"2429","2016-08-24",5.49
"2430","2016-08-25",5.48
"2431","2016-08-26",5.5
"2432","2016-08-29",5.5
"2433","2016-08-30",5.47
"2434","2016-08-31",5.41
"2435","2016-09-01",5.35
"2436","2016-09-02",5.56
"2437","2016-09-06",5.63
"2438","2016-09-07",5.62
"2439","2016-09-08",5.64
"2440","2016-09-09",5.51
"2441","2016-09-12",5.6
"2442","2016-09-13",5.52
"2443","2016-09-14",5.55
"2444","2016-09-15",5.47
"2445","2016-09-16",5.58
"2446","2016-09-19",5.49
"2447","2016-09-20",5.45
"2448","2016-09-21",5.28
"2449","2016-09-22",5.36
"2450","2016-09-23",5.36
"2451","2016-09-26",5.37
"2452","2016-09-27",5.46
"2453","2016-09-28",5.39
"2454","2016-09-29",5.3
"2455","2016-09-30",5.26
"2456","2016-10-03",5.26
"2457","2016-10-04",5.26
"2458","2016-10-05",5.19
"2459","2016-10-06",5.17
"2460","2016-10-07",5.16
"2461","2016-10-10",5.21
"2462","2016-10-11",5.1
"2463","2016-10-12",5.23
"2464","2016-10-13",5.23
"2465","2016-10-14",5.11
"2466","2016-10-17",5.09
"2467","2016-10-18",5.11
"2468","2016-10-19",5.03
"2469","2016-10-20",5.04
"2470","2016-10-21",5.16
"2471","2016-10-24",5.17
"2472","2016-10-25",5.18
"2473","2016-10-26",5.18
"2474","2016-10-27",5.17
"2475","2016-10-28",5.07
"2476","2016-10-31",5.13
"2477","2016-11-01",5.06
"2478","2016-11-02",5.07
"2479","2016-11-03",5.01
"2480","2016-11-04",5.06
"2481","2016-11-07",5.01
"2482","2016-11-08",5.02
"2483","2016-11-09",4.96
"2484","2016-11-10",5
"2485","2016-11-11",4.97
"2486","2016-11-14",5.08
"2487","2016-11-15",4.78
"2488","2016-11-16",4.87
"2489","2016-11-17",4.85
"2490","2016-11-18",4.82
"2491","2016-11-21",4.85
"2492","2016-11-22",4.86
"2493","2016-11-23",4.89
"2494","2016-11-25",5.1
"2495","2016-11-28",5.14
"2496","2016-11-29",5.01
"2497","2016-11-30",4.99
"2498","2016-12-01",4.89
"2499","2016-12-02",4.86
"2500","2016-12-05",4.85
"2501","2016-12-06",4.79
"2502","2016-12-07",4.83
"2503","2016-12-08",4.8
"2504","2016-12-09",4.69
"2505","2016-12-12",4.71
"2506","2016-12-13",4.68
"2507","2016-12-14",4.81
"2508","2016-12-15",4.8
"2509","2016-12-16",4.72
"2510","2016-12-19",4.76
"2511","2016-12-20",4.76
"2512","2016-12-21",4.54
"2513","2016-12-22",4.58
"2514","2016-12-23",4.57
"2515","2016-12-27",4.59
"2516","2016-12-28",4.55
"2517","2016-12-29",4.56
"2518","2016-12-30",4.77
"2519","2017-01-03",4.61
"2520","2017-01-04",4.52
"2521","2017-01-05",4.49
"2522","2017-01-06",4.4
"2523","2017-01-09",4.48
"2524","2017-01-10",4.5
"2525","2017-01-11",4.52
"2526","2017-01-12",4.62
"2527","2017-01-13",4.69
"2528","2017-01-17",4.57
"2529","2017-01-18",4.56
"2530","2017-01-19",4.53
"2531","2017-01-20",4.5
"2532","2017-01-23",4.51
"2533","2017-01-24",4.56
"2534","2017-01-25",4.61
"2535","2017-01-26",4.57
"2536","2017-01-27",4.53
"2537","2017-01-30",4.46
"2538","2017-01-31",4.61
"2539","2017-02-01",4.56
"2540","2017-02-02",4.54
"2541","2017-02-03",4.69
"2542","2017-02-06",4.54
"2543","2017-02-07",4.56
"2544","2017-02-08",4.56
"2545","2017-02-09",4.54
"2546","2017-02-10",4.6
"2547","2017-02-13",4.55
"2548","2017-02-14",4.56
"2549","2017-02-15",4.57
"2550","2017-02-16",4.54
"2551","2017-02-17",4.59
"2552","2017-02-21",4.51
"2553","2017-02-22",4.67
"2554","2017-02-23",4.67
"2555","2017-02-24",4.69
"2556","2017-02-27",4.81
"2557","2017-02-28",4.83
"2558","2017-03-01",4.81
"2559","2017-03-02",4.81
"2560","2017-03-03",4.8
"2561","2017-03-06",4.7
"2562","2017-03-07",4.69
"2563","2017-03-08",4.67
"2564","2017-03-09",4.66
"2565","2017-03-10",4.68
"2566","2017-03-13",4.43
"2567","2017-03-14",4.49
"2568","2017-03-15",4.5
"2569","2017-03-16",4.48
"2570","2017-03-17",5.19
"2571","2017-03-20",4.81
"2572","2017-03-21",4.74
"2573","2017-03-22",4.67
"2574","2017-03-23",4.7
"2575","2017-03-24",4.69
"2576","2017-03-27",4.67
"2577","2017-03-28",4.69
"2578","2017-03-29",4.63
"2579","2017-03-30",4.75
"2580","2017-03-31",4.77
"2581","2017-04-03",4.74
"2582","2017-04-04",4.73
"2583","2017-04-05",4.77
"2584","2017-04-06",4.81
"2585","2017-04-07",4.8
"2586","2017-04-10",4.8
"2587","2017-04-11",4.91
"2588","2017-04-12",4.93
"2589","2017-04-13",4.91
"2590","2017-04-17",4.88
"2591","2017-04-18",4.85
"2592","2017-04-19",4.89
"2593","2017-04-20",4.93
"2594","2017-04-21",4.94
"2595","2017-04-24",4.9
"2596","2017-04-25",4.89
"2597","2017-04-26",4.91
"2598","2017-04-27",4.96
"2599","2017-04-28",4.95
"2600","2017-05-01",4.94
"2601","2017-05-02",5.03
"2602","2017-05-03",4.95
"2603","2017-05-04",4.94
"2604","2017-05-05",4.98
"2605","2017-05-08",4.92
"2606","2017-05-09",5.04
"2607","2017-05-10",4.97
"2608","2017-05-11",5.07
"2609","2017-05-12",5
"2610","2017-05-15",4.99
"2611","2017-05-16",4.94
"2612","2017-05-17",4.94
"2613","2017-05-18",4.92
"2614","2017-05-19",4.94
"2615","2017-05-22",4.95
"2616","2017-05-23",4.96
"2617","2017-05-24",5.04
"2618","2017-05-25",4.95
"2619","2017-05-26",5.04
"2620","2017-05-30",5.09
"2621","2017-05-31",5.09
"2622","2017-06-01",5.07
"2623","2017-06-02",5.18
"2624","2017-06-05",5.16
"2625","2017-06-06",5.08
"2626","2017-06-07",5.1
"2627","2017-06-08",5.05
"2628","2017-06-09",5.14
"2629","2017-06-12",4.97
"2630","2017-06-13",4.9
"2631","2017-06-14",4.91
"2632","2017-06-15",5.05
"2633","2017-06-16",5.02
"2634","2017-06-19",4.97
"2635","2017-06-20",4.99
"2636","2017-06-21",4.95
"2637","2017-06-22",4.92
"2638","2017-06-23",4.94
"2639","2017-06-26",4.93
"2640","2017-06-27",4.91
"2641","2017-06-28",4.97
"2642","2017-06-29",4.92
"2643","2017-06-30",4.9
"2644","2017-07-03",4.97
"2645","2017-07-05",4.94
"2646","2017-07-06",4.9
"2647","2017-07-07",4.87
"2648","2017-07-10",4.75
"2649","2017-07-11",4.83
"2650","2017-07-12",4.76
"2651","2017-07-13",4.77
"2652","2017-07-14",4.77
"2653","2017-07-17",4.85
"2654","2017-07-18",4.8
"2655","2017-07-19",4.78
"2656","2017-07-20",4.77
"2657","2017-07-21",4.75
"2658","2017-07-24",4.77
"2659","2017-07-25",4.78
"2660","2017-07-26",4.83
"2661","2017-07-27",4.85
"2662","2017-07-28",4.9
"2663","2017-07-31",4.91
"2664","2017-08-01",4.95
"2665","2017-08-02",4.93
"2666","2017-08-03",4.93
"2667","2017-08-04",4.98
"2668","2017-08-07",4.95
"2669","2017-08-08",5
"2670","2017-08-09",5.01
"2671","2017-08-10",4.95
"2672","2017-08-11",5
"2673","2017-08-14",5.01
"2674","2017-08-15",4.88
"2675","2017-08-16",4.93
"2676","2017-08-17",4.81
"2677","2017-08-18",4.72
"2678","2017-08-21",4.86
"2679","2017-08-22",4.79
"2680","2017-08-23",4.78
"2681","2017-08-24",4.95
"2682","2017-08-25",4.85
"2683","2017-08-28",4.83
"2684","2017-08-29",4.82
"2685","2017-08-30",4.84
"2686","2017-08-31",4.82
"2687","2017-09-01",4.82
"2688","2017-09-05",4.89
"2689","2017-09-06",4.81
"2690","2017-09-07",4.84
"2691","2017-09-08",4.8
"2692","2017-09-11",4.9
"2693","2017-09-12",4.87
"2694","2017-09-13",4.87
"2695","2017-09-14",4.89
"2696","2017-09-15",4.87
"2697","2017-09-18",4.98
"2698","2017-09-19",5.03
"2699","2017-09-20",5.08
"2700","2017-09-21",5.12
"2701","2017-09-22",4.81
"2702","2017-09-25",4.83
"2703","2017-09-26",4.81
"2704","2017-09-27",4.83
"2705","2017-09-28",4.83
"2706","2017-09-29",4.83
"2707","2017-10-02",4.84
"2708","2017-10-03",4.8
"2709","2017-10-04",4.83
"2710","2017-10-05",4.8
"2711","2017-10-06",4.82
"2712","2017-10-09",4.75
"2713","2017-10-10",4.72
"2714","2017-10-11",4.73
"2715","2017-10-12",4.74
"2716","2017-10-13",4.69
"2717","2017-10-16",4.73
"2718","2017-10-17",4.84
"2719","2017-10-18",4.81
"2720","2017-10-19",4.89
"2721","2017-10-20",4.9
"2722","2017-10-23",4.8
"2723","2017-10-24",4.73
"2724","2017-10-25",4.73
"2725","2017-10-26",4.65
"2726","2017-10-27",4.72
"2727","2017-10-30",4.69
"2728","2017-10-31",4.69
"2729","2017-11-01",4.71
"2730","2017-11-02",4.7
"2731","2017-11-03",4.62
"2732","2017-11-06",4.7
"2733","2017-11-07",4.7
"2734","2017-11-08",4.69
"2735","2017-11-09",4.72
"2736","2017-11-10",4.7
"2737","2017-11-13",4.79
"2738","2017-11-14",4.76
"2739","2017-11-15",4.77
"2740","2017-11-16",4.74
"2741","2017-11-17",4.76
"2742","2017-11-20",4.8
"2743","2017-11-21",4.85
"2744","2017-11-22",4.91
"2745","2017-11-24",4.87
"2746","2017-11-27",4.92
"2747","2017-11-28",4.78
"2748","2017-11-29",4.81
"2749","2017-11-30",4.83
"2750","2017-12-01",4.83
"2751","2017-12-04",4.77
"2752","2017-12-05",4.79
"2753","2017-12-06",4.74
"2754","2017-12-07",4.75
"2755","2017-12-08",4.81
"2756","2017-12-11",4.71
"2757","2017-12-12",4.71
"2758","2017-12-13",4.73
"2759","2017-12-14",4.67
"2760","2017-12-15",4.75
"2761","2017-12-18",4.67
"2762","2017-12-19",4.66
"2763","2017-12-20",4.65
"2764","2017-12-21",4.57
"2765","2017-12-22",4.6
"2766","2017-12-26",4.62
"2767","2017-12-27",4.56
"2768","2017-12-28",4.63
"2769","2017-12-29",4.61
"2770","2018-01-02",4.62
"2771","2018-01-03",4.65
"2772","2018-01-04",4.6
"2773","2018-01-05",4.54
"2774","2018-01-08",4.56
"2775","2018-01-09",4.54
"2776","2018-01-10",4.6
"2777","2018-01-11",4.59
"2778","2018-01-12",4.57
"2779","2018-01-16",4.64
"2780","2018-01-17",4.58
"2781","2018-01-18",4.56
"2782","2018-01-19",4.54
"2783","2018-01-22",4.6
"2784","2018-01-23",4.6
"2785","2018-01-24",4.58
"2786","2018-01-25",4.58
"2787","2018-01-26",4.57
"2788","2018-01-29",4.56
"2789","2018-01-30",4.56
"2790","2018-01-31",4.57
"2791","2018-02-01",4.58
"2792","2018-02-02",4.52
"2793","2018-02-05",4.46
"2794","2018-02-06",4.43
"2795","2018-02-07",4.47
"2796","2018-02-08",4.45
"2797","2018-02-09",4.4
"2798","2018-02-12",4.46
"2799","2018-02-13",4.6
"2800","2018-02-14",4.42
"2801","2018-02-15",4.41
"2802","2018-02-16",4.36
"2803","2018-02-20",4.39
"2804","2018-02-21",4.4
"2805","2018-02-22",4.44
"2806","2018-02-23",4.43
"2807","2018-02-26",4.42
"2808","2018-02-27",4.35
"2809","2018-02-28",4.31
"2810","2018-03-01",4.3
"2811","2018-03-02",4.35
"2812","2018-03-05",4.34
"2813","2018-03-06",4.36
"2814","2018-03-07",4.39
"2815","2018-03-08",4.32
"2816","2018-03-09",4.3
"2817","2018-03-12",4.36
"2818","2018-03-13",4.35
"2819","2018-03-14",4.37
"2820","2018-03-15",4.18
"2821","2018-03-16",4.39
"2822","2018-03-19",4.35
"2823","2018-03-20",4.28
"2824","2018-03-21",4.27
"2825","2018-03-22",4.31
"2826","2018-03-23",4.32
"2827","2018-03-26",4.24
"2828","2018-03-27",4.44
"2829","2018-03-28",4.32
"2830","2018-03-29",4.42
"2831","2018-04-02",4.38
"2832","2018-04-03",4.19
"2833","2018-04-04",4.23
"2834","2018-04-05",4.2
"2835","2018-04-06",4.22
"2836","2018-04-09",4.2
"2837","2018-04-10",4.22
"2838","2018-04-11",4.21
"2839","2018-04-12",4.21
"2840","2018-04-13",4.23
"2841","2018-04-16",4.21
"2842","2018-04-17",4.23
"2843","2018-04-18",4.21
"2844","2018-04-19",4.22
"2845","2018-04-20",4.18
"2846","2018-04-23",4.2
"2847","2018-04-24",4.18
"2848","2018-04-25",4.18
"2849","2018-04-26",4.16
"2850","2018-04-27",4.18
"2851","2018-04-30",4.16
"2852","2018-05-01",4.18
"2853","2018-05-02",4.18
"2854","2018-05-03",4.17
"2855","2018-05-04",4.18
"2856","2018-05-07",4.17
"2857","2018-05-08",4.17
"2858","2018-05-09",4.17
"2859","2018-05-10",4.12
"2860","2018-05-11",4.12
"2861","2018-05-14",4.05
"2862","2018-05-15",3.99
"2863","2018-05-16",3.95
"2864","2018-05-17",3.96
"2865","2018-05-18",4.16
"2866","2018-05-21",4.19
"2867","2018-05-22",4.2
"2868","2018-05-23",4.22
"2869","2018-05-24",4.17
"2870","2018-05-25",4.14
"2871","2018-05-29",4.18
"2872","2018-05-30",4.16
"2873","2018-05-31",4.21
"2874","2018-06-01",4.21
"2875","2018-06-04",4.15
