"","date","CPRX"
"1937","2014-09-11",3.13
"1938","2014-09-12",3.09
"1939","2014-09-15",3.15
"1940","2014-09-16",3.15
"1941","2014-09-17",3.14
"1942","2014-09-18",3.12
"1943","2014-09-19",3.09
"1944","2014-09-22",2.95
"1945","2014-09-23",2.83
"1946","2014-09-24",2.92
"1947","2014-09-25",2.89
"1948","2014-09-26",2.98
"1949","2014-09-29",2.99
"1950","2014-09-30",3.32
"1951","2014-10-01",2.82
"1952","2014-10-02",2.71
"1953","2014-10-03",2.79
"1954","2014-10-06",2.58
"1955","2014-10-07",2.49
"1956","2014-10-08",2.65
"1957","2014-10-09",2.59
"1958","2014-10-10",2.52
"1959","2014-10-13",2.49
"1960","2014-10-14",2.37
"1961","2014-10-15",2.44
"1962","2014-10-16",2.43
"1963","2014-10-17",2.48
"1964","2014-10-20",2.45
"1965","2014-10-21",2.55
"1966","2014-10-22",2.5
"1967","2014-10-23",2.68
"1968","2014-10-24",2.58
"1969","2014-10-27",2.64
"1970","2014-10-28",2.72
"1971","2014-10-29",2.71
"1972","2014-10-30",2.74
"1973","2014-10-31",2.97
"1974","2014-11-03",3.03
"1975","2014-11-04",2.98
"1976","2014-11-05",2.86
"1977","2014-11-06",2.82
"1978","2014-11-07",2.73
"1979","2014-11-10",2.81
"1980","2014-11-11",2.72
"1981","2014-11-12",2.84
"1982","2014-11-13",2.83
"1983","2014-11-14",2.66
"1984","2014-11-17",2.61
"1985","2014-11-18",2.7
"1986","2014-11-19",2.61
"1987","2014-11-20",2.66
"1988","2014-11-21",2.64
"1989","2014-11-24",2.71
"1990","2014-11-25",2.73
"1991","2014-11-26",2.7
"1992","2014-11-28",2.65
"1993","2014-12-01",2.63
"1994","2014-12-02",2.74
"1995","2014-12-03",2.95
"1996","2014-12-04",2.9
"1997","2014-12-05",2.92
"1998","2014-12-08",2.76
"1999","2014-12-09",2.93
"2000","2014-12-10",2.86
"2001","2014-12-11",2.86
"2002","2014-12-12",2.87
"2003","2014-12-15",2.86
"2004","2014-12-16",2.88
"2005","2014-12-17",2.88
"2006","2014-12-18",2.85
"2007","2014-12-19",2.89
"2008","2014-12-22",3
"2009","2014-12-23",2.92
"2010","2014-12-24",2.9
"2011","2014-12-26",2.96
"2012","2014-12-29",2.95
"2013","2014-12-30",2.96
"2014","2014-12-31",2.97
"2015","2015-01-02",2.94
"2016","2015-01-05",2.85
"2017","2015-01-06",2.74
"2018","2015-01-07",2.83
"2019","2015-01-08",2.74
"2020","2015-01-09",2.98
"2021","2015-01-12",2.96
"2022","2015-01-13",2.87
"2023","2015-01-14",2.85
"2024","2015-01-15",2.79
"2025","2015-01-16",2.94
"2026","2015-01-20",2.94
"2027","2015-01-21",2.8
"2028","2015-01-22",2.87
"2029","2015-01-23",3.06
"2030","2015-01-26",3.35
"2031","2015-01-27",3.33
"2032","2015-01-28",3.34
"2033","2015-01-29",3.42
"2034","2015-01-30",3.65
"2035","2015-02-02",3.66
"2036","2015-02-03",3.52
"2037","2015-02-04",3.3
"2038","2015-02-05",3.31
"2039","2015-02-06",3.36
"2040","2015-02-09",3.51
"2041","2015-02-10",3.39
"2042","2015-02-11",3.46
"2043","2015-02-12",3.46
"2044","2015-02-13",3.36
"2045","2015-02-17",3.34
"2046","2015-02-18",3.51
"2047","2015-02-19",3.35
"2048","2015-02-20",3.4
"2049","2015-02-23",3.51
"2050","2015-02-24",3.73
"2051","2015-02-25",3.7
"2052","2015-02-26",3.78
"2053","2015-02-27",3.76
"2054","2015-03-02",3.76
"2055","2015-03-03",3.65
"2056","2015-03-04",3.75
"2057","2015-03-05",4.04
"2058","2015-03-06",4.17
"2059","2015-03-09",4.23
"2060","2015-03-10",4.13
"2061","2015-03-11",4.11
"2062","2015-03-12",4.13
"2063","2015-03-13",4.18
"2064","2015-03-16",4.44
"2065","2015-03-17",4.84
"2066","2015-03-18",4.76
"2067","2015-03-19",4.93
"2068","2015-03-20",4.74
"2069","2015-03-23",4.33
"2070","2015-03-24",4.27
"2071","2015-03-25",4.13
"2072","2015-03-26",3.91
"2073","2015-03-27",4.19
"2074","2015-03-30",4.2
"2075","2015-03-31",4.33
"2076","2015-04-01",4.34
"2077","2015-04-02",4.39
"2078","2015-04-06",4.47
"2079","2015-04-07",4.64
"2080","2015-04-08",4.68
"2081","2015-04-09",4.68
"2082","2015-04-10",4.67
"2083","2015-04-13",4.69
"2084","2015-04-14",4.73
"2085","2015-04-15",4.56
"2086","2015-04-16",4.5
"2087","2015-04-17",4.4
"2088","2015-04-20",4.6
"2089","2015-04-21",4.56
"2090","2015-04-22",4.54
"2091","2015-04-23",4.67
"2092","2015-04-24",3.69
"2093","2015-04-27",3.35
"2094","2015-04-28",3.55
"2095","2015-04-29",3.31
"2096","2015-04-30",3.16
"2097","2015-05-01",3.33
"2098","2015-05-04",3.33
"2099","2015-05-05",3.27
"2100","2015-05-06",3.36
"2101","2015-05-07",3.51
"2102","2015-05-08",3.42
"2103","2015-05-11",3.41
"2104","2015-05-12",3.37
"2105","2015-05-13",3.27
"2106","2015-05-14",3.34
"2107","2015-05-15",3.32
"2108","2015-05-18",3.41
"2109","2015-05-19",3.96
"2110","2015-05-20",4
"2111","2015-05-21",3.94
"2112","2015-05-22",3.96
"2113","2015-05-26",3.99
"2114","2015-05-27",3.95
"2115","2015-05-28",3.97
"2116","2015-05-29",3.95
"2117","2015-06-01",4.07
"2118","2015-06-02",4
"2119","2015-06-03",3.94
"2120","2015-06-04",3.88
"2121","2015-06-05",4.01
"2122","2015-06-08",4.12
"2123","2015-06-09",4.1
"2124","2015-06-10",4.01
"2125","2015-06-11",3.94
"2126","2015-06-12",4.03
"2127","2015-06-15",3.99
"2128","2015-06-16",3.97
"2129","2015-06-17",3.93
"2130","2015-06-18",4.07
"2131","2015-06-19",4.02
"2132","2015-06-22",4.05
"2133","2015-06-23",3.99
"2134","2015-06-24",4.13
"2135","2015-06-25",4.31
"2136","2015-06-26",4.26
"2137","2015-06-29",3.91
"2138","2015-06-30",4.13
"2139","2015-07-01",4.27
"2140","2015-07-02",4.42
"2141","2015-07-06",4.48
"2142","2015-07-07",4.74
"2143","2015-07-08",4.48
"2144","2015-07-09",4.68
"2145","2015-07-10",4.88
"2146","2015-07-13",5.02
"2147","2015-07-14",5.16
"2148","2015-07-15",5.04
"2149","2015-07-16",5.22
"2150","2015-07-17",5.21
"2151","2015-07-20",5.65
"2152","2015-07-21",5.31
"2153","2015-07-22",5.74
"2154","2015-07-23",5.37
"2155","2015-07-24",5.3
"2156","2015-07-27",5.22
"2157","2015-07-28",5.23
"2158","2015-07-29",4.92
"2159","2015-07-30",4.89
"2160","2015-07-31",4.94
"2161","2015-08-03",4.9
"2162","2015-08-04",4.82
"2163","2015-08-05",4.74
"2164","2015-08-06",4.5
"2165","2015-08-07",4.44
"2166","2015-08-10",4.37
"2167","2015-08-11",4.03
"2168","2015-08-12",4.33
"2169","2015-08-13",4.18
"2170","2015-08-14",4.11
"2171","2015-08-17",4.2
"2172","2015-08-18",4.07
"2173","2015-08-19",3.85
"2174","2015-08-20",3.44
"2175","2015-08-21",3.66
"2176","2015-08-24",3.25
"2177","2015-08-25",3.25
"2178","2015-08-26",3.46
"2179","2015-08-27",3.66
"2180","2015-08-28",3.64
"2181","2015-08-31",3.63
"2182","2015-09-01",3.62
"2183","2015-09-02",3.77
"2184","2015-09-03",3.68
"2185","2015-09-04",3.7
"2186","2015-09-08",3.89
"2187","2015-09-09",3.97
"2188","2015-09-10",4.14
"2189","2015-09-11",3.9
"2190","2015-09-14",4.11
"2191","2015-09-15",4.13
"2192","2015-09-16",4.1
"2193","2015-09-17",4.36
"2194","2015-09-18",4.43
"2195","2015-09-21",4.13
"2196","2015-09-22",4.12
"2197","2015-09-23",4.03
"2198","2015-09-24",4.09
"2199","2015-09-25",3.77
"2200","2015-09-28",3.47
"2201","2015-09-29",3.12
"2202","2015-09-30",3
"2203","2015-10-01",2.84
"2204","2015-10-02",3.03
"2205","2015-10-05",2.99
"2206","2015-10-06",2.94
"2207","2015-10-07",3.11
"2208","2015-10-08",3.08
"2209","2015-10-09",3.18
"2210","2015-10-12",3.12
"2211","2015-10-13",3.14
"2212","2015-10-14",3.12
"2213","2015-10-15",3.42
"2214","2015-10-16",3.36
"2215","2015-10-19",3.41
"2216","2015-10-20",3.24
"2217","2015-10-21",3.17
"2218","2015-10-22",3.29
"2219","2015-10-23",3.34
"2220","2015-10-26",3.34
"2221","2015-10-27",3.27
"2222","2015-10-28",3.5
"2223","2015-10-29",3.13
"2224","2015-10-30",3.16
"2225","2015-11-02",3.34
"2226","2015-11-03",3.35
"2227","2015-11-04",3.36
"2228","2015-11-05",3.21
"2229","2015-11-06",3.22
"2230","2015-11-09",3.2
"2231","2015-11-10",3.05
"2232","2015-11-11",3
"2233","2015-11-12",2.87
"2234","2015-11-13",2.76
"2235","2015-11-16",2.81
"2236","2015-11-17",2.68
"2237","2015-11-18",2.5
"2238","2015-11-19",2.4
"2239","2015-11-20",2.43
"2240","2015-11-23",2.5
"2241","2015-11-24",2.72
"2242","2015-11-25",2.79
"2243","2015-11-27",2.82
"2244","2015-11-30",2.72
"2245","2015-12-01",2.73
"2246","2015-12-02",2.69
"2247","2015-12-03",2.53
"2248","2015-12-04",2.53
"2249","2015-12-07",2.44
"2250","2015-12-08",2.48
"2251","2015-12-09",2.48
"2252","2015-12-10",2.52
"2253","2015-12-11",2.48
"2254","2015-12-14",2.4
"2255","2015-12-15",2.48
"2256","2015-12-16",2.62
"2257","2015-12-17",2.73
"2258","2015-12-18",2.55
"2259","2015-12-21",2.4
"2260","2015-12-22",2.33
"2261","2015-12-23",2.47
"2262","2015-12-24",2.41
"2263","2015-12-28",2.57
"2264","2015-12-29",2.57
"2265","2015-12-30",2.53
"2266","2015-12-31",2.45
"2267","2016-01-04",2.32
"2268","2016-01-05",2.36
"2269","2016-01-06",2.2
"2270","2016-01-07",2
"2271","2016-01-08",1.9
"2272","2016-01-11",1.88
"2273","2016-01-12",1.95
"2274","2016-01-13",2.01
"2275","2016-01-14",2.18
"2276","2016-01-15",2.1
"2277","2016-01-19",2.07
"2278","2016-01-20",2.18
"2279","2016-01-21",2.16
"2280","2016-01-22",2.1
"2281","2016-01-25",2.08
"2282","2016-01-26",2.04
"2283","2016-01-27",1.96
"2284","2016-01-28",1.85
"2285","2016-01-29",1.86
"2286","2016-02-01",1.92
"2287","2016-02-02",1.85
"2288","2016-02-03",1.82
"2289","2016-02-04",1.9
"2290","2016-02-05",1.78
"2291","2016-02-08",1.67
"2292","2016-02-09",1.69
"2293","2016-02-10",1.69
"2294","2016-02-11",1.73
"2295","2016-02-12",1.76
"2296","2016-02-16",1.85
"2297","2016-02-17",1.16
"2298","2016-02-18",1.21
"2299","2016-02-19",1.18
"2300","2016-02-22",1.18
"2301","2016-02-23",1.12
"2302","2016-02-24",1.12
"2303","2016-02-25",1.04
"2304","2016-02-26",1.05
"2305","2016-02-29",1.05
"2306","2016-03-01",1.01
"2307","2016-03-02",1.07
"2308","2016-03-03",1.12
"2309","2016-03-04",1.14
"2310","2016-03-07",1.34
"2311","2016-03-08",1.26
"2312","2016-03-09",1.21
"2313","2016-03-10",1.19
"2314","2016-03-11",1.22
"2315","2016-03-14",1.23
"2316","2016-03-15",1.12
"2317","2016-03-16",1.1
"2318","2016-03-17",1.08
"2319","2016-03-18",1.12
"2320","2016-03-21",1.23
"2321","2016-03-22",1.25
"2322","2016-03-23",1.18
"2323","2016-03-24",1.2
"2324","2016-03-28",1.18
"2325","2016-03-29",1.12
"2326","2016-03-30",1.12
"2327","2016-03-31",1.17
"2328","2016-04-01",1.2
"2329","2016-04-04",1.2
"2330","2016-04-05",1.17
"2331","2016-04-06",1.25
"2332","2016-04-07",1.19
"2333","2016-04-08",1.14
"2334","2016-04-11",1.15
"2335","2016-04-12",1.17
"2336","2016-04-13",1.14
"2337","2016-04-14",1.16
"2338","2016-04-15",1.17
"2339","2016-04-18",1.21
"2340","2016-04-19",1.22
"2341","2016-04-20",1.18
"2342","2016-04-21",1.2
"2343","2016-04-22",1.21
"2344","2016-04-25",1.24
"2345","2016-04-26",0.63
"2346","2016-04-27",0.63
"2347","2016-04-28",0.63
"2348","2016-04-29",0.68
"2349","2016-05-02",0.66
"2350","2016-05-03",0.64
"2351","2016-05-04",0.62
"2352","2016-05-05",0.61
"2353","2016-05-06",0.61
"2354","2016-05-09",0.64
"2355","2016-05-10",0.64
"2356","2016-05-11",0.6
"2357","2016-05-12",0.59
"2358","2016-05-13",0.57
"2359","2016-05-16",0.6
"2360","2016-05-17",0.56
"2361","2016-05-18",0.59
"2362","2016-05-19",0.58
"2363","2016-05-20",0.6
"2364","2016-05-23",0.6
"2365","2016-05-24",0.62
"2366","2016-05-25",0.62
"2367","2016-05-26",0.61
"2368","2016-05-27",0.61
"2369","2016-05-31",0.62
"2370","2016-06-01",0.63
"2371","2016-06-02",0.63
"2372","2016-06-03",0.61
"2373","2016-06-06",0.69
"2374","2016-06-07",0.67
"2375","2016-06-08",0.66
"2376","2016-06-09",0.65
"2377","2016-06-10",0.62
"2378","2016-06-13",0.66
"2379","2016-06-14",0.7
"2380","2016-06-15",0.79
"2381","2016-06-16",0.78
"2382","2016-06-17",0.75
"2383","2016-06-20",0.83
"2384","2016-06-21",0.85
"2385","2016-06-22",0.89
"2386","2016-06-23",0.88
"2387","2016-06-24",0.79
"2388","2016-06-27",0.73
"2389","2016-06-28",0.75
"2390","2016-06-29",0.75
"2391","2016-06-30",0.71
"2392","2016-07-01",0.76
"2393","2016-07-05",0.74
"2394","2016-07-06",0.77
"2395","2016-07-07",0.77
"2396","2016-07-08",0.8
"2397","2016-07-11",0.8
"2398","2016-07-12",0.8
"2399","2016-07-13",0.76
"2400","2016-07-14",0.76
"2401","2016-07-15",0.78
"2402","2016-07-18",0.77
"2403","2016-07-19",0.74
"2404","2016-07-20",0.76
"2405","2016-07-21",0.76
"2406","2016-07-22",0.77
"2407","2016-07-25",0.75
"2408","2016-07-26",0.75
"2409","2016-07-27",0.74
"2410","2016-07-28",0.72
"2411","2016-07-29",0.72
"2412","2016-08-01",0.76
"2413","2016-08-02",0.73
"2414","2016-08-03",0.74
"2415","2016-08-04",0.78
"2416","2016-08-05",0.8
"2417","2016-08-08",0.77
"2418","2016-08-09",0.79
"2419","2016-08-10",0.76
"2420","2016-08-11",0.75
"2421","2016-08-12",0.74
"2422","2016-08-15",0.75
"2423","2016-08-16",0.76
"2424","2016-08-17",0.81
"2425","2016-08-18",0.86
"2426","2016-08-19",0.94
"2427","2016-08-22",1.08
"2428","2016-08-23",1.02
"2429","2016-08-24",1.06
"2430","2016-08-25",1.08
"2431","2016-08-26",1.09
"2432","2016-08-29",1.07
"2433","2016-08-30",1.03
"2434","2016-08-31",1.01
"2435","2016-09-01",0.96
"2436","2016-09-02",1.03
"2437","2016-09-06",1.04
"2438","2016-09-07",1.01
"2439","2016-09-08",1.03
"2440","2016-09-09",1
"2441","2016-09-12",0.99
"2442","2016-09-13",0.97
"2443","2016-09-14",0.95
"2444","2016-09-15",1.02
"2445","2016-09-16",0.99
"2446","2016-09-19",1.03
"2447","2016-09-20",1.06
"2448","2016-09-21",1.09
"2449","2016-09-22",1.11
"2450","2016-09-23",1.25
"2451","2016-09-26",1.17
"2452","2016-09-27",1.17
"2453","2016-09-28",1.15
"2454","2016-09-29",1.12
"2455","2016-09-30",1.09
"2456","2016-10-03",1.15
"2457","2016-10-04",1.12
"2458","2016-10-05",1.46
"2459","2016-10-06",1.39
"2460","2016-10-07",1.36
"2461","2016-10-10",1.32
"2462","2016-10-11",1.25
"2463","2016-10-12",1.26
"2464","2016-10-13",1.39
"2465","2016-10-14",1.35
"2466","2016-10-17",1.28
"2467","2016-10-18",1.25
"2468","2016-10-19",1.21
"2469","2016-10-20",1.22
"2470","2016-10-21",1.23
"2471","2016-10-24",1.21
"2472","2016-10-25",1.15
"2473","2016-10-26",1.04
"2474","2016-10-27",1.05
"2475","2016-10-28",0.98
"2476","2016-10-31",1.05
"2477","2016-11-01",1.04
"2478","2016-11-02",0.97
"2479","2016-11-03",0.96
"2480","2016-11-04",0.97
"2481","2016-11-07",0.99
"2482","2016-11-08",1.01
"2483","2016-11-09",1.03
"2484","2016-11-10",1.05
"2485","2016-11-11",1.14
"2486","2016-11-14",1.14
"2487","2016-11-15",1.14
"2488","2016-11-16",1.11
"2489","2016-11-17",1.1
"2490","2016-11-18",1.17
"2491","2016-11-21",1.22
"2492","2016-11-22",1.08
"2493","2016-11-23",1.12
"2494","2016-11-25",1.15
"2495","2016-11-28",1.14
"2496","2016-11-29",1.12
"2497","2016-11-30",1.09
"2498","2016-12-01",1.07
"2499","2016-12-02",1.1
"2500","2016-12-05",1.15
"2501","2016-12-06",1.15
"2502","2016-12-07",1.12
"2503","2016-12-08",1.15
"2504","2016-12-09",1.18
"2505","2016-12-12",1.16
"2506","2016-12-13",1.17
"2507","2016-12-14",1.17
"2508","2016-12-15",1.18
"2509","2016-12-16",1.16
"2510","2016-12-19",1.16
"2511","2016-12-20",1.13
"2512","2016-12-21",1.09
"2513","2016-12-22",1.09
"2514","2016-12-23",1.09
"2515","2016-12-27",1.06
"2516","2016-12-28",1.07
"2517","2016-12-29",1.02
"2518","2016-12-30",1.05
"2519","2017-01-03",1.13
"2520","2017-01-04",1.19
"2521","2017-01-05",1.15
"2522","2017-01-06",1.16
"2523","2017-01-09",1.17
"2524","2017-01-10",1.14
"2525","2017-01-11",1.16
"2526","2017-01-12",1.18
"2527","2017-01-13",1.24
"2528","2017-01-17",1.23
"2529","2017-01-18",1.22
"2530","2017-01-19",1.2
"2531","2017-01-20",1.19
"2532","2017-01-23",1.18
"2533","2017-01-24",1.15
"2534","2017-01-25",1.15
"2535","2017-01-26",1.13
"2536","2017-01-27",1.11
"2537","2017-01-30",1.09
"2538","2017-01-31",1.12
"2539","2017-02-01",1.15
"2540","2017-02-02",1.16
"2541","2017-02-03",1.15
"2542","2017-02-06",1.13
"2543","2017-02-07",1.13
"2544","2017-02-08",1.12
"2545","2017-02-09",1.14
"2546","2017-02-10",1.13
"2547","2017-02-13",1.11
"2548","2017-02-14",1.14
"2549","2017-02-15",1.13
"2550","2017-02-16",1.12
"2551","2017-02-17",1.15
"2552","2017-02-21",1.13
"2553","2017-02-22",1.12
"2554","2017-02-23",1.1
"2555","2017-02-24",1.1
"2556","2017-02-27",1.13
"2557","2017-02-28",1.13
"2558","2017-03-01",1.15
"2559","2017-03-02",1.17
"2560","2017-03-03",1.17
"2561","2017-03-06",1.13
"2562","2017-03-07",1.12
"2563","2017-03-08",1.12
"2564","2017-03-09",1.11
"2565","2017-03-10",1.11
"2566","2017-03-13",1.14
"2567","2017-03-14",1.17
"2568","2017-03-15",1.55
"2569","2017-03-16",1.51
"2570","2017-03-17",1.54
"2571","2017-03-20",1.66
"2572","2017-03-21",1.7
"2573","2017-03-22",1.68
"2574","2017-03-23",1.68
"2575","2017-03-24",1.7
"2576","2017-03-27",2.01
"2577","2017-03-28",1.9
"2578","2017-03-29",1.96
"2579","2017-03-30",1.99
"2580","2017-03-31",1.95
"2581","2017-04-03",1.91
"2582","2017-04-04",1.8
"2583","2017-04-05",1.73
"2584","2017-04-06",1.78
"2585","2017-04-07",1.75
"2586","2017-04-10",1.76
"2587","2017-04-11",1.78
"2588","2017-04-12",1.74
"2589","2017-04-13",1.76
"2590","2017-04-17",1.71
"2591","2017-04-18",1.68
"2592","2017-04-19",1.64
"2593","2017-04-20",1.66
"2594","2017-04-21",1.67
"2595","2017-04-24",1.66
"2596","2017-04-25",1.66
"2597","2017-04-26",1.85
"2598","2017-04-27",1.81
"2599","2017-04-28",1.84
"2600","2017-05-01",1.8
"2601","2017-05-02",1.78
"2602","2017-05-03",1.76
"2603","2017-05-04",1.72
"2604","2017-05-05",1.69
"2605","2017-05-08",1.73
"2606","2017-05-09",1.8
"2607","2017-05-10",1.83
"2608","2017-05-11",1.84
"2609","2017-05-12",1.95
"2610","2017-05-15",2.02
"2611","2017-05-16",2.11
"2612","2017-05-17",2.01
"2613","2017-05-18",2.23
"2614","2017-05-19",2.12
"2615","2017-05-22",2.09
"2616","2017-05-23",2.12
"2617","2017-05-24",2.13
"2618","2017-05-25",2.17
"2619","2017-05-26",2.14
"2620","2017-05-30",2.16
"2621","2017-05-31",2.12
"2622","2017-06-01",2.23
"2623","2017-06-02",2.3
"2624","2017-06-05",2.38
"2625","2017-06-06",2.31
"2626","2017-06-07",2.3
"2627","2017-06-08",2.31
"2628","2017-06-09",2.39
"2629","2017-06-12",2.32
"2630","2017-06-13",2.36
"2631","2017-06-14",2.34
"2632","2017-06-15",2.32
"2633","2017-06-16",2.31
"2634","2017-06-19",2.39
"2635","2017-06-20",2.53
"2636","2017-06-21",2.71
"2637","2017-06-22",2.75
"2638","2017-06-23",2.84
"2639","2017-06-26",2.83
"2640","2017-06-27",2.74
"2641","2017-06-28",2.79
"2642","2017-06-29",2.77
"2643","2017-06-30",2.76
"2644","2017-07-03",2.77
"2645","2017-07-05",2.79
"2646","2017-07-06",2.78
"2647","2017-07-07",2.82
"2648","2017-07-10",2.81
"2649","2017-07-11",3.08
"2650","2017-07-12",3.12
"2651","2017-07-13",2.85
"2652","2017-07-14",2.93
"2653","2017-07-17",2.83
"2654","2017-07-18",2.67
"2655","2017-07-19",2.93
"2656","2017-07-20",3.05
"2657","2017-07-21",2.95
"2658","2017-07-24",3.08
"2659","2017-07-25",3.04
"2660","2017-07-26",3.14
"2661","2017-07-27",3.1
"2662","2017-07-28",3.05
"2663","2017-07-31",2.94
"2664","2017-08-01",2.76
"2665","2017-08-02",2.66
"2666","2017-08-03",2.71
"2667","2017-08-04",2.87
"2668","2017-08-07",2.89
"2669","2017-08-08",2.89
"2670","2017-08-09",2.88
"2671","2017-08-10",2.85
"2672","2017-08-11",2.72
"2673","2017-08-14",2.93
"2674","2017-08-15",2.86
"2675","2017-08-16",2.77
"2676","2017-08-17",2.8
"2677","2017-08-18",2.77
"2678","2017-08-21",2.72
"2679","2017-08-22",2.72
"2680","2017-08-23",2.75
"2681","2017-08-24",2.8
"2682","2017-08-25",2.78
"2683","2017-08-28",2.72
"2684","2017-08-29",2.77
"2685","2017-08-30",2.77
"2686","2017-08-31",2.75
"2687","2017-09-01",2.62
"2688","2017-09-05",2.44
"2689","2017-09-06",2.52
"2690","2017-09-07",2.63
"2691","2017-09-08",2.61
"2692","2017-09-11",2.56
"2693","2017-09-12",2.6
"2694","2017-09-13",2.56
"2695","2017-09-14",2.57
"2696","2017-09-15",2.41
"2697","2017-09-18",2.43
"2698","2017-09-19",2.42
"2699","2017-09-20",2.43
"2700","2017-09-21",2.44
"2701","2017-09-22",2.44
"2702","2017-09-25",2.4
"2703","2017-09-26",2.41
"2704","2017-09-27",2.44
"2705","2017-09-28",2.49
"2706","2017-09-29",2.52
"2707","2017-10-02",2.71
"2708","2017-10-03",2.65
"2709","2017-10-04",2.65
"2710","2017-10-05",2.68
"2711","2017-10-06",2.77
"2712","2017-10-09",2.67
"2713","2017-10-10",2.72
"2714","2017-10-11",2.72
"2715","2017-10-12",2.67
"2716","2017-10-13",2.51
"2717","2017-10-16",2.52
"2718","2017-10-17",2.52
"2719","2017-10-18",2.53
"2720","2017-10-19",2.62
"2721","2017-10-20",2.76
"2722","2017-10-23",2.75
"2723","2017-10-24",2.78
"2724","2017-10-25",2.87
"2725","2017-10-26",2.8
"2726","2017-10-27",2.75
"2727","2017-10-30",2.65
"2728","2017-10-31",2.86
"2729","2017-11-01",2.82
"2730","2017-11-02",2.92
"2731","2017-11-03",2.98
"2732","2017-11-06",3.15
"2733","2017-11-07",3.12
"2734","2017-11-08",2.99
"2735","2017-11-09",2.99
"2736","2017-11-10",2.87
"2737","2017-11-13",2.93
"2738","2017-11-14",2.96
"2739","2017-11-15",2.88
"2740","2017-11-16",2.91
"2741","2017-11-17",2.93
"2742","2017-11-20",3.06
"2743","2017-11-21",3.27
"2744","2017-11-22",3.36
"2745","2017-11-24",3.5
"2746","2017-11-27",3.61
"2747","2017-11-28",3.98
"2748","2017-11-29",3.97
"2749","2017-11-30",4.3
"2750","2017-12-01",4.4
"2751","2017-12-04",4.33
"2752","2017-12-05",4.13
"2753","2017-12-06",4.01
"2754","2017-12-07",4.17
"2755","2017-12-08",4
"2756","2017-12-11",4.2
"2757","2017-12-12",4.17
"2758","2017-12-13",4.15
"2759","2017-12-14",4.1
"2760","2017-12-15",4.08
"2761","2017-12-18",4.01
"2762","2017-12-19",3.88
"2763","2017-12-20",3.89
"2764","2017-12-21",4.02
"2765","2017-12-22",3.94
"2766","2017-12-26",3.99
"2767","2017-12-27",4.05
"2768","2017-12-28",4.05
"2769","2017-12-29",3.91
"2770","2018-01-02",4.01
"2771","2018-01-03",3.95
"2772","2018-01-04",3.95
"2773","2018-01-05",3.96
"2774","2018-01-08",3.88
"2775","2018-01-09",3.92
"2776","2018-01-10",3.99
"2777","2018-01-11",3.95
"2778","2018-01-12",3.92
"2779","2018-01-16",3.81
"2780","2018-01-17",3.82
"2781","2018-01-18",3.79
"2782","2018-01-19",3.75
"2783","2018-01-22",3.62
"2784","2018-01-23",3.55
"2785","2018-01-24",3.56
"2786","2018-01-25",3.67
"2787","2018-01-26",3.62
"2788","2018-01-29",3.47
"2789","2018-01-30",3.48
"2790","2018-01-31",3.39
"2791","2018-02-01",3.39
"2792","2018-02-02",3.3
"2793","2018-02-05",3.24
"2794","2018-02-06",3.37
"2795","2018-02-07",3.34
"2796","2018-02-08",3.18
"2797","2018-02-09",3.28
"2798","2018-02-12",3.37
"2799","2018-02-13",3.41
"2800","2018-02-14",3.47
"2801","2018-02-15",3.53
"2802","2018-02-16",3.43
"2803","2018-02-20",3.24
"2804","2018-02-21",3.15
"2805","2018-02-22",3.15
"2806","2018-02-23",3.23
"2807","2018-02-26",3.19
"2808","2018-02-27",3.17
"2809","2018-02-28",3.19
"2810","2018-03-01",3.2
"2811","2018-03-02",3.2
"2812","2018-03-05",3.27
"2813","2018-03-06",3.29
"2814","2018-03-07",3.24
"2815","2018-03-08",3.23
"2816","2018-03-09",3.23
"2817","2018-03-12",3.24
"2818","2018-03-13",3.13
"2819","2018-03-14",2.98
"2820","2018-03-15",2.83
"2821","2018-03-16",2.69
"2822","2018-03-19",2.8
"2823","2018-03-20",2.68
"2824","2018-03-21",2.71
"2825","2018-03-22",2.78
"2826","2018-03-23",2.56
"2827","2018-03-26",2.56
"2828","2018-03-27",2.5
"2829","2018-03-28",2.51
"2830","2018-03-29",2.39
"2831","2018-04-02",2.39
"2832","2018-04-03",2.26
"2833","2018-04-04",2.63
"2834","2018-04-05",2.45
"2835","2018-04-06",2.37
"2836","2018-04-09",2.36
"2837","2018-04-10",2.55
"2838","2018-04-11",2.48
"2839","2018-04-12",2.62
"2840","2018-04-13",2.55
"2841","2018-04-16",2.55
"2842","2018-04-17",2.54
"2843","2018-04-18",2.55
"2844","2018-04-19",2.54
"2845","2018-04-20",2.51
"2846","2018-04-23",2.56
"2847","2018-04-24",2.58
"2848","2018-04-25",2.64
"2849","2018-04-26",2.89
"2850","2018-04-27",2.88
"2851","2018-04-30",2.8
"2852","2018-05-01",2.86
"2853","2018-05-02",2.86
"2854","2018-05-03",2.73
"2855","2018-05-04",2.71
"2856","2018-05-07",2.73
"2857","2018-05-08",2.74
"2858","2018-05-09",2.8
"2859","2018-05-10",2.76
"2860","2018-05-11",2.94
"2861","2018-05-14",3.32
"2862","2018-05-15",3.37
"2863","2018-05-16",3.34
"2864","2018-05-17",3.34
"2865","2018-05-18",3.34
"2866","2018-05-21",3.34
"2867","2018-05-22",3.35
"2868","2018-05-23",3.44
"2869","2018-05-24",3.4
