"","date","FSBW"
"1887","2020-01-08",61.610001
"1888","2020-01-09",61.880001
"1889","2020-01-10",61.299999
"1890","2020-01-13",63.209999
"1891","2020-01-14",62.189999
"1892","2020-01-15",61.900002
"1893","2020-01-16",63.580002
"1894","2020-01-17",62.900002
"1895","2020-01-21",61.810001
"1896","2020-01-22",62.700001
"1897","2020-01-23",62.029999
"1898","2020-01-24",61.369999
"1899","2020-01-27",62
"1900","2020-01-28",61.029999
"1901","2020-01-29",58.990002
"1902","2020-01-30",55.52
"1903","2020-01-31",54.720001
"1904","2020-02-03",54.5
"1905","2020-02-04",53.860001
"1906","2020-02-05",54.209999
"1907","2020-02-06",54.099998
"1908","2020-02-07",53.080002
"1909","2020-02-10",52.119999
"1910","2020-02-11",53.700001
"1911","2020-02-12",53.349998
"1912","2020-02-13",52.049999
"1913","2020-02-14",52
"1914","2020-02-18",51.700001
"1915","2020-02-19",51.529999
"1916","2020-02-20",52.099998
"1917","2020-02-21",52.290001
"1918","2020-02-24",50.049999
"1919","2020-02-25",49.490002
"1920","2020-02-26",50
"1921","2020-02-27",49
"1922","2020-02-28",47.790001
"1923","2020-03-02",48.450001
"1924","2020-03-03",47.200001
"1925","2020-03-04",48.599998
"1926","2020-03-05",46.549999
"1927","2020-03-06",45.84
"1928","2020-03-09",41.52
"1929","2020-03-10",41.73
"1930","2020-03-11",39.689999
"1931","2020-03-12",36.439999
"1932","2020-03-13",36.959999
"1933","2020-03-16",31.5
"1934","2020-03-17",35.860001
"1935","2020-03-18",30.32
"1936","2020-03-19",34.400002
"1937","2020-03-20",29.5
"1938","2020-03-23",29.889999
"1939","2020-03-24",33.990002
"1940","2020-03-25",35.939999
"1941","2020-03-26",36.720001
"1942","2020-03-27",34.279999
"1943","2020-03-30",34.189999
"1944","2020-03-31",36
"1945","2020-04-01",34.139999
"1946","2020-04-02",32.939999
"1947","2020-04-03",29.610001
"1948","2020-04-06",33.200001
"1949","2020-04-07",34.860001
"1950","2020-04-08",37.490002
"1951","2020-04-09",41.939999
"1952","2020-04-13",37.77
"1953","2020-04-14",36.849998
"1954","2020-04-15",36.189999
"1955","2020-04-16",32.869999
"1956","2020-04-17",37.889999
"1957","2020-04-20",35.57
"1958","2020-04-21",35.869999
"1959","2020-04-22",36.080002
"1960","2020-04-23",34.98
"1961","2020-04-24",36.5
"1962","2020-04-27",39.91
"1963","2020-04-28",40.150002
"1964","2020-04-29",44.18
"1965","2020-04-30",41.950001
"1966","2020-05-01",42.18
"1967","2020-05-04",42.490002
"1968","2020-05-05",39
"1969","2020-05-06",38.990002
"1970","2020-05-07",40.549999
"1971","2020-05-08",40.759998
"1972","2020-05-11",38.119999
"1973","2020-05-12",35.970001
"1974","2020-05-13",34.18
"1975","2020-05-14",35.849998
"1976","2020-05-15",38.189999
"1977","2020-05-18",42
"1978","2020-05-19",39
"1979","2020-05-20",41.240002
"1980","2020-05-21",40.009998
"1981","2020-05-22",41.599998
"1982","2020-05-26",43.810001
"1983","2020-05-27",43.799999
"1984","2020-05-28",42.900002
"1985","2020-05-29",42.240002
"1986","2020-06-01",40.299999
"1987","2020-06-02",39.759998
"1988","2020-06-03",41.529999
"1989","2020-06-04",42.290001
"1990","2020-06-05",44.630001
"1991","2020-06-08",46.200001
"1992","2020-06-09",46.130001
"1993","2020-06-10",43.509998
"1994","2020-06-11",39.73
"1995","2020-06-12",40
"1996","2020-06-15",39.200001
"1997","2020-06-16",39.75
"1998","2020-06-17",37.759998
"1999","2020-06-18",37.5
"2000","2020-06-19",37.77
"2001","2020-06-22",38.5
"2002","2020-06-23",38.099998
"2003","2020-06-24",35.91
"2004","2020-06-25",38.470001
"2005","2020-06-26",36.34
"2006","2020-06-29",38.689999
"2007","2020-06-30",38.57
"2008","2020-07-01",38.700001
"2009","2020-07-02",37.099998
"2010","2020-07-06",37.630001
"2011","2020-07-07",36.07
"2012","2020-07-08",36.66
"2013","2020-07-09",34.279999
"2014","2020-07-10",35.939999
"2015","2020-07-13",35.299999
"2016","2020-07-14",34.630001
"2017","2020-07-15",35.82
"2018","2020-07-16",34.950001
"2019","2020-07-17",35.310001
"2020","2020-07-20",34.57
"2021","2020-07-21",35.470001
"2022","2020-07-22",34.720001
"2023","2020-07-23",34.150002
"2024","2020-07-24",37.169998
"2025","2020-07-27",37.549999
"2026","2020-07-28",37.009998
"2027","2020-07-29",37.650002
"2028","2020-07-30",37.869999
"2029","2020-07-31",38
"2030","2020-08-03",37.77
"2031","2020-08-04",38.060001
"2032","2020-08-05",38.869999
"2033","2020-08-06",39.209999
"2034","2020-08-07",38.860001
"2035","2020-08-10",42.439999
"2036","2020-08-11",41.419998
"2037","2020-08-12",42.369999
"2038","2020-08-13",42.810001
"2039","2020-08-14",42.700001
"2040","2020-08-17",42.060001
"2041","2020-08-18",40.950001
"2042","2020-08-19",40.57
"2043","2020-08-20",40.5
"2044","2020-08-21",38.099998
"2045","2020-08-24",39.220001
"2046","2020-08-25",39.25
"2047","2020-08-26",38.93
"2048","2020-08-27",40.209999
"2049","2020-08-28",41.25
"2050","2020-08-31",39.619999
"2051","2020-09-01",40.900002
"2052","2020-09-02",40.700001
"2053","2020-09-03",40.52
"2054","2020-09-04",40.400002
"2055","2020-09-08",39.91
"2056","2020-09-09",39.400002
"2057","2020-09-10",40.029999
"2058","2020-09-11",40.52
"2059","2020-09-14",40.32
"2060","2020-09-15",40.099998
"2061","2020-09-16",40.169998
"2062","2020-09-17",40.349998
"2063","2020-09-18",41.82
"2064","2020-09-21",41.41
"2065","2020-09-22",40.52
"2066","2020-09-23",39.459999
"2067","2020-09-24",39.369999
"2068","2020-09-25",39.5
"2069","2020-09-28",40.009998
"2070","2020-09-29",41.200001
"2071","2020-09-30",41
"2072","2020-10-01",41
"2073","2020-10-02",42.099998
"2074","2020-10-05",43.689999
"2075","2020-10-06",43.380001
"2076","2020-10-07",44.790001
"2077","2020-10-08",43.310001
"2078","2020-10-09",43.110001
"2079","2020-10-12",43.990002
"2080","2020-10-13",43.959999
"2081","2020-10-14",45.259998
"2082","2020-10-15",46.959999
"2083","2020-10-16",47.150002
"2084","2020-10-19",46.200001
"2085","2020-10-20",47.189999
"2086","2020-10-21",46.849998
"2087","2020-10-22",47.52
"2088","2020-10-23",48.080002
"2089","2020-10-26",47.709999
"2090","2020-10-27",45.549999
"2091","2020-10-28",42.610001
"2092","2020-10-29",45.110001
"2093","2020-10-30",46.310001
"2094","2020-11-02",47.740002
"2095","2020-11-03",49.419998
"2096","2020-11-04",46.369999
"2097","2020-11-05",46.450001
"2098","2020-11-06",45.490002
"2099","2020-11-09",47.099998
"2100","2020-11-10",49.610001
"2101","2020-11-11",49.299999
"2102","2020-11-12",47.509998
"2103","2020-11-13",49.66
"2104","2020-11-16",51.490002
"2105","2020-11-17",51.049999
"2106","2020-11-18",51.09
"2107","2020-11-19",50.82
"2108","2020-11-20",50.970001
"2109","2020-11-23",50.400002
"2110","2020-11-24",51.610001
"2111","2020-11-25",52
"2112","2020-11-27",51.52
