"","date","PSTI"
"2892","2018-06-27",12.2
"2893","2018-06-28",12.1
"2894","2018-06-29",12.2
"2895","2018-07-02",12.5
"2896","2018-07-03",12.5
"2897","2018-07-05",12.5
"2898","2018-07-06",12.6
"2899","2018-07-09",12.9
"2900","2018-07-10",12.8
"2901","2018-07-11",12.5
"2902","2018-07-12",12.5
"2903","2018-07-13",13
"2904","2018-07-16",12.8
"2905","2018-07-17",12.8
"2906","2018-07-18",12.5
"2907","2018-07-19",13
"2908","2018-07-20",13
"2909","2018-07-23",13
"2910","2018-07-24",12.8
"2911","2018-07-25",12.8
"2912","2018-07-26",12.6
"2913","2018-07-27",12.5
"2914","2018-07-30",12.3
"2915","2018-07-31",12.5
"2916","2018-08-01",12.4
"2917","2018-08-02",12.6
"2918","2018-08-03",12.4
"2919","2018-08-06",12.3
"2920","2018-08-07",12.4
"2921","2018-08-08",12.4
"2922","2018-08-09",12.5
"2923","2018-08-10",12.5
"2924","2018-08-13",12.4
"2925","2018-08-14",12.7
"2926","2018-08-15",12.5
"2927","2018-08-16",12.4
"2928","2018-08-17",12.6
"2929","2018-08-20",12.7
"2930","2018-08-21",12.9
"2931","2018-08-22",13.2
"2932","2018-08-23",13.6
"2933","2018-08-24",13.6
"2934","2018-08-27",13.7
"2935","2018-08-28",13.4
"2936","2018-08-29",13.4
"2937","2018-08-30",13.4
"2938","2018-08-31",13.3
"2939","2018-09-04",13.3
"2940","2018-09-05",13.2
"2941","2018-09-06",13.2
"2942","2018-09-07",13.1
"2943","2018-09-10",13.4
"2944","2018-09-11",13.4
"2945","2018-09-12",13.5
"2946","2018-09-13",13.5
"2947","2018-09-14",13.3
"2948","2018-09-17",12.9
"2949","2018-09-18",13.2
"2950","2018-09-19",13.2
"2951","2018-09-20",13.3
"2952","2018-09-21",13.1
"2953","2018-09-24",13.1
"2954","2018-09-25",13.5
"2955","2018-09-26",13.3
"2956","2018-09-27",13.1
"2957","2018-09-28",13
"2958","2018-10-01",13
"2959","2018-10-02",12.8
"2960","2018-10-03",12.5
"2961","2018-10-04",12.4
"2962","2018-10-05",12.3
"2963","2018-10-08",12.1
"2964","2018-10-09",12.2
"2965","2018-10-10",11.8
"2966","2018-10-11",11.5
"2967","2018-10-12",11.8
"2968","2018-10-15",11.6
"2969","2018-10-16",11.9
"2970","2018-10-17",12
"2971","2018-10-18",11.8
"2972","2018-10-19",12
"2973","2018-10-22",11.8
"2974","2018-10-23",11.6
"2975","2018-10-24",11.3
"2976","2018-10-25",11.2
"2977","2018-10-26",11.1
"2978","2018-10-29",11.2
"2979","2018-10-30",11.3
"2980","2018-10-31",11.4
"2981","2018-11-01",11.8
"2982","2018-11-02",11.7
"2983","2018-11-05",11.6
"2984","2018-11-06",11.6
"2985","2018-11-07",11.8
"2986","2018-11-08",11.8
"2987","2018-11-09",11.9
"2988","2018-11-12",11.7
"2989","2018-11-13",11.7
"2990","2018-11-14",11.5
"2991","2018-11-15",11
"2992","2018-11-16",11
"2993","2018-11-19",10.9
"2994","2018-11-20",10.8
"2995","2018-11-21",10.7
"2996","2018-11-23",10.8
"2997","2018-11-26",10.8
"2998","2018-11-27",10.6
"2999","2018-11-28",10.8
"3000","2018-11-29",10.8
"3001","2018-11-30",10.8
"3002","2018-12-03",10.9
"3003","2018-12-04",10.5
"3004","2018-12-06",10.3
"3005","2018-12-07",10.4
"3006","2018-12-10",9.9
"3007","2018-12-11",9.5
"3008","2018-12-12",9.1
"3009","2018-12-13",8.8
"3010","2018-12-14",8.5
"3011","2018-12-17",8.7
"3012","2018-12-18",8.7
"3013","2018-12-19",8.4
"3014","2018-12-20",8
"3015","2018-12-21",7.9
"3016","2018-12-24",7.5
"3017","2018-12-26",7.6
"3018","2018-12-27",7.1
"3019","2018-12-28",7.5
"3020","2018-12-31",7.9
"3021","2019-01-02",8.9
"3022","2019-01-03",9.5
"3023","2019-01-04",10.4
"3024","2019-01-07",10.8
"3025","2019-01-08",10.6
"3026","2019-01-09",11.2
"3027","2019-01-10",10.7
"3028","2019-01-11",10.7
"3029","2019-01-14",11.2
"3030","2019-01-15",10.8
"3031","2019-01-16",11.1
"3032","2019-01-17",11.2
"3033","2019-01-18",11.2
"3034","2019-01-22",11.1
"3035","2019-01-23",11.2
"3036","2019-01-24",11.5
"3037","2019-01-25",11.4
"3038","2019-01-28",11.3
"3039","2019-01-29",11.3
"3040","2019-01-30",11.3
"3041","2019-01-31",11.5
"3042","2019-02-01",11.5
"3043","2019-02-04",11.3
"3044","2019-02-05",11.3
"3045","2019-02-06",10.5
"3046","2019-02-07",10.1
"3047","2019-02-08",10
"3048","2019-02-11",10.1
"3049","2019-02-12",10.1
"3050","2019-02-13",10.2
"3051","2019-02-14",10
"3052","2019-02-15",10.2
"3053","2019-02-19",10.1
"3054","2019-02-20",10.2
"3055","2019-02-21",10.2
"3056","2019-02-22",10.1
"3057","2019-02-25",10.3
"3058","2019-02-26",10.2
"3059","2019-02-27",10.1
"3060","2019-02-28",9.6
"3061","2019-03-01",9.9
"3062","2019-03-04",9.6
"3063","2019-03-05",9.8
"3064","2019-03-06",9.6
"3065","2019-03-07",9.6
"3066","2019-03-08",9.9
"3067","2019-03-11",9.8
"3068","2019-03-12",9.7
"3069","2019-03-13",9.7
"3070","2019-03-14",9.8
"3071","2019-03-15",9.9
"3072","2019-03-18",9.9
"3073","2019-03-19",9.8
"3074","2019-03-20",9.8
"3075","2019-03-21",10
"3076","2019-03-22",9.7
"3077","2019-03-25",9.5
"3078","2019-03-26",9.6
"3079","2019-03-27",9.8
"3080","2019-03-28",9.7
"3081","2019-03-29",9.7
"3082","2019-04-01",9.7
"3083","2019-04-02",9.4
"3084","2019-04-03",8.6
"3085","2019-04-04",5.8
"3086","2019-04-05",5.8
"3087","2019-04-08",5.9
"3088","2019-04-09",5.9
"3089","2019-04-10",6
"3090","2019-04-11",6.4
"3091","2019-04-12",6.3
"3092","2019-04-15",6.3
"3093","2019-04-16",6.2
"3094","2019-04-17",5.7
"3095","2019-04-18",5
"3096","2019-04-22",5.3
"3097","2019-04-23",5.4
"3098","2019-04-24",5.6
"3099","2019-04-25",5.7
"3100","2019-04-26",5.8
"3101","2019-04-29",6.1
"3102","2019-04-30",6.2
"3103","2019-05-01",6.4
"3104","2019-05-02",6.4
"3105","2019-05-03",6.5
"3106","2019-05-06",6.8
"3107","2019-05-07",6.6
"3108","2019-05-08",6.4
"3109","2019-05-09",6.6
"3110","2019-05-10",6.5
"3111","2019-05-13",6.3
"3112","2019-05-14",6.5
"3113","2019-05-15",6.4
"3114","2019-05-16",6.4
"3115","2019-05-17",6.4
"3116","2019-05-20",6.6
"3117","2019-05-21",6.8
"3118","2019-05-22",6.9
"3119","2019-05-23",6.7
"3120","2019-05-24",6.7
"3121","2019-05-28",6.5
"3122","2019-05-29",6.5
"3123","2019-05-30",6.5
"3124","2019-05-31",6.5
"3125","2019-06-03",6.4
"3126","2019-06-04",6.3
"3127","2019-06-05",6.1
"3128","2019-06-06",5.8
"3129","2019-06-07",5.8
"3130","2019-06-10",5.8
"3131","2019-06-11",5.8
"3132","2019-06-12",5.8
"3133","2019-06-13",5.6
"3134","2019-06-14",5.6
"3135","2019-06-17",5.6
"3136","2019-06-18",5.7
"3137","2019-06-19",5.7
"3138","2019-06-20",5.8
"3139","2019-06-21",5.6
"3140","2019-06-24",5.8
"3141","2019-06-25",5.9
"3142","2019-06-26",6.1
"3143","2019-06-27",6.1
"3144","2019-06-28",6.2
"3145","2019-07-01",5.9
"3146","2019-07-02",5.7
"3147","2019-07-03",5.8
"3148","2019-07-05",5.9
"3149","2019-07-08",5.7
"3150","2019-07-09",5.7
"3151","2019-07-10",5.5
"3152","2019-07-11",5.5
"3153","2019-07-12",5.6
"3154","2019-07-15",5.4
"3155","2019-07-16",5.7
"3156","2019-07-17",6.1
"3157","2019-07-18",6
"3158","2019-07-19",6
"3159","2019-07-22",5.9
"3160","2019-07-23",5.7
"3161","2019-07-24",4.3
"3162","2019-07-25",4.53
"3163","2019-07-26",5.06
"3164","2019-07-29",5.42
"3165","2019-07-30",5.6
"3166","2019-07-31",5.34
"3167","2019-08-01",4.81
"3168","2019-08-02",5.18
"3169","2019-08-05",4.75
"3170","2019-08-06",4.72
"3171","2019-08-07",4.47
"3172","2019-08-08",4.69
"3173","2019-08-09",4.76
"3174","2019-08-12",4.34
"3175","2019-08-13",4.13
"3176","2019-08-14",3.83
"3177","2019-08-15",3.51
"3178","2019-08-16",3.62
"3179","2019-08-19",4.11
"3180","2019-08-20",3.91
"3181","2019-08-21",3.9
"3182","2019-08-22",3.79
"3183","2019-08-23",3.79
"3184","2019-08-26",3.7
"3185","2019-08-27",3.5
"3186","2019-08-28",3.46
"3187","2019-08-29",3.52
"3188","2019-08-30",3.56
"3189","2019-09-03",3.74
"3190","2019-09-04",3.84
"3191","2019-09-05",4.24
"3192","2019-09-06",4.06
"3193","2019-09-09",4.1
"3194","2019-09-10",4.1
"3195","2019-09-11",4.11
"3196","2019-09-12",4.12
"3197","2019-09-13",4.4
"3198","2019-09-16",4.34
"3199","2019-09-17",4.28
"3200","2019-09-18",4.3
"3201","2019-09-19",4.24
"3202","2019-09-20",4.14
"3203","2019-09-23",4.12
"3204","2019-09-24",4.09
"3205","2019-09-25",4
"3206","2019-09-26",3.88
"3207","2019-09-27",3.82
"3208","2019-09-30",3.74
"3209","2019-10-01",3.7
"3210","2019-10-02",3.72
"3211","2019-10-03",3.68
"3212","2019-10-04",3.66
"3213","2019-10-07",3.64
"3214","2019-10-08",3.63
"3215","2019-10-09",3.68
"3216","2019-10-10",3.57
"3217","2019-10-11",3.64
"3218","2019-10-14",3.66
"3219","2019-10-15",3.69
"3220","2019-10-16",3.66
"3221","2019-10-17",3.65
"3222","2019-10-18",3.6
"3223","2019-10-21",3.86
"3224","2019-10-22",3.63
"3225","2019-10-23",3.56
"3226","2019-10-24",3.4
"3227","2019-10-25",3.48
"3228","2019-10-28",3.48
"3229","2019-10-29",3.5
"3230","2019-10-30",3.4
"3231","2019-10-31",3.33
"3232","2019-11-01",3.48
"3233","2019-11-04",3.29
"3234","2019-11-05",3.39
"3235","2019-11-06",3.41
"3236","2019-11-07",3.32
"3237","2019-11-08",3.35
"3238","2019-11-11",3.4
"3239","2019-11-12",3.29
"3240","2019-11-13",3.25
"3241","2019-11-14",3.2
"3242","2019-11-15",3.23
"3243","2019-11-18",3.21
"3244","2019-11-19",3.19
"3245","2019-11-20",3.27
"3246","2019-11-21",3.27
"3247","2019-11-22",3.25
"3248","2019-11-25",3.38
"3249","2019-11-26",3.5
"3250","2019-11-27",3.47
"3251","2019-11-29",3.35
"3252","2019-12-02",3.61
"3253","2019-12-03",3.8
"3254","2019-12-04",3.8
"3255","2019-12-05",3.78
"3256","2019-12-06",3.82
"3257","2019-12-09",3.69
"3258","2019-12-10",3.56
"3259","2019-12-11",3.45
"3260","2019-12-12",3.49
"3261","2019-12-13",3.41
"3262","2019-12-16",3.72
"3263","2019-12-17",4.21
"3264","2019-12-18",3.92
"3265","2019-12-19",3.89
"3266","2019-12-20",3.97
"3267","2019-12-23",4
"3268","2019-12-24",3.97
"3269","2019-12-26",3.95
"3270","2019-12-27",4.06
"3271","2019-12-30",3.98
"3272","2019-12-31",3.94
"3273","2020-01-02",3.85
"3274","2020-01-03",3.81
"3275","2020-01-06",3.68
"3276","2020-01-07",3.72
"3277","2020-01-08",3.91
"3278","2020-01-09",3.92
"3279","2020-01-10",4.24
"3280","2020-01-13",4
"3281","2020-01-14",4.1
"3282","2020-01-15",4.07
"3283","2020-01-16",4
"3284","2020-01-17",4.08
"3285","2020-01-21",3.99
"3286","2020-01-22",3.84
"3287","2020-01-23",3.81
"3288","2020-01-24",3.8
"3289","2020-01-27",3.67
"3290","2020-01-28",3.78
"3291","2020-01-29",3.73
"3292","2020-01-30",3.76
"3293","2020-01-31",3.74
"3294","2020-02-03",3.93
"3295","2020-02-04",3.95
"3296","2020-02-05",3.86
"3297","2020-02-06",3.78
"3298","2020-02-07",3.8
"3299","2020-02-10",3.62
"3300","2020-02-11",3.7
"3301","2020-02-12",3.78
"3302","2020-02-13",3.89
"3303","2020-02-14",4.66
"3304","2020-02-18",4.55
"3305","2020-02-19",4.46
"3306","2020-02-20",4.45
"3307","2020-02-21",4.46
"3308","2020-02-24",4.17
"3309","2020-02-25",4.05
"3310","2020-02-26",4.07
"3311","2020-02-27",3.81
"3312","2020-02-28",3.75
"3313","2020-03-02",3.96
"3314","2020-03-03",3.6
"3315","2020-03-04",3.63
"3316","2020-03-05",3.43
"3317","2020-03-06",3.35
"3318","2020-03-09",2.94
"3319","2020-03-10",3.02
"3320","2020-03-11",2.89
"3321","2020-03-12",3.08
"3322","2020-03-13",3.52
"3323","2020-03-16",3.04
"3324","2020-03-17",3.31
"3325","2020-03-18",3.12
"3326","2020-03-19",3.28
"3327","2020-03-20",3.32
"3328","2020-03-23",3.39
"3329","2020-03-24",3.45
"3330","2020-03-25",3.39
"3331","2020-03-26",3.25
"3332","2020-03-27",3.01
"3333","2020-03-30",4.14
"3334","2020-03-31",3.67
"3335","2020-04-01",3.42
"3336","2020-04-02",3.29
"3337","2020-04-03",3.25
"3338","2020-04-06",3.36
"3339","2020-04-07",4.11
"3340","2020-04-08",4.85
"3341","2020-04-09",6.97
"3342","2020-04-13",7.91
"3343","2020-04-14",8.41
"3344","2020-04-15",9.84
"3345","2020-04-16",9.09
"3346","2020-04-17",8.44
"3347","2020-04-20",8.69
"3348","2020-04-21",9.19
"3349","2020-04-22",8.99
"3350","2020-04-23",10.36
"3351","2020-04-24",12.43
"3352","2020-04-27",10.68
"3353","2020-04-28",10.83
"3354","2020-04-29",9.35
"3355","2020-04-30",9.17
"3356","2020-05-01",8.41
"3357","2020-05-04",9.36
"3358","2020-05-05",9.38
"3359","2020-05-06",9.1
"3360","2020-05-07",8.49
"3361","2020-05-08",9.89
"3362","2020-05-11",9.57
"3363","2020-05-12",9.76
"3364","2020-05-13",9.19
"3365","2020-05-14",10.06
"3366","2020-05-15",9.89
"3367","2020-05-18",9.32
"3368","2020-05-19",8.81
"3369","2020-05-20",8.82
"3370","2020-05-21",8.56
"3371","2020-05-22",8.39
"3372","2020-05-26",7.94
"3373","2020-05-27",7.99
"3374","2020-05-28",8.31
"3375","2020-05-29",8.03
"3376","2020-06-01",7.94
"3377","2020-06-02",7.68
"3378","2020-06-03",7.89
"3379","2020-06-04",7.86
"3380","2020-06-05",7.72
"3381","2020-06-08",7.32
"3382","2020-06-09",7.05
"3383","2020-06-10",7.54
"3384","2020-06-11",7.13
"3385","2020-06-12",7.28
"3386","2020-06-15",7.89
"3387","2020-06-16",7.58
"3388","2020-06-17",7.35
"3389","2020-06-18",7.37
"3390","2020-06-19",7.66
"3391","2020-06-22",7.74
"3392","2020-06-23",8.05
"3393","2020-06-24",8.3
"3394","2020-06-25",9.11
"3395","2020-06-26",8.8
"3396","2020-06-29",8.5
"3397","2020-06-30",8.84
"3398","2020-07-01",8.74
"3399","2020-07-02",8.92
"3400","2020-07-06",9.02
"3401","2020-07-07",8.74
"3402","2020-07-08",8.9
"3403","2020-07-09",8.85
"3404","2020-07-10",8.67
"3405","2020-07-13",8.61
"3406","2020-07-14",8.4
"3407","2020-07-15",8.85
"3408","2020-07-16",9.15
"3409","2020-07-17",8.8
"3410","2020-07-20",9.45
"3411","2020-07-21",8.88
"3412","2020-07-22",9.17
"3413","2020-07-23",8.68
"3414","2020-07-24",8.55
"3415","2020-07-27",8.46
"3416","2020-07-28",8.5
"3417","2020-07-29",9
"3418","2020-07-30",9.15
"3419","2020-07-31",9.8
"3420","2020-08-03",11.04
"3421","2020-08-04",10.16
"3422","2020-08-05",9.89
"3423","2020-08-06",9.1
"3424","2020-08-07",8.97
"3425","2020-08-10",9
"3426","2020-08-11",8.52
"3427","2020-08-12",8.74
"3428","2020-08-13",8.7
"3429","2020-08-14",8.72
"3430","2020-08-17",9.68
"3431","2020-08-18",9.64
"3432","2020-08-19",10.69
"3433","2020-08-20",10.44
"3434","2020-08-21",10.01
"3435","2020-08-24",10.03
"3436","2020-08-25",10.22
"3437","2020-08-26",10.27
"3438","2020-08-27",10.76
"3439","2020-08-28",11.01
"3440","2020-08-31",11.48
"3441","2020-09-01",11.09
"3442","2020-09-02",10.78
"3443","2020-09-03",10.18
"3444","2020-09-04",9.88
"3445","2020-09-08",9.94
"3446","2020-09-09",10.2
"3447","2020-09-10",10.2
"3448","2020-09-11",10.22
"3449","2020-09-14",10.51
"3450","2020-09-15",9.66
"3451","2020-09-16",9.86
"3452","2020-09-17",9.76
"3453","2020-09-18",10.09
"3454","2020-09-21",9.81
"3455","2020-09-22",9.72
"3456","2020-09-23",9.06
"3457","2020-09-24",8.9
"3458","2020-09-25",9.66
"3459","2020-09-28",9.49
"3460","2020-09-29",10.12
"3461","2020-09-30",10.53
"3462","2020-10-01",10.02
"3463","2020-10-02",10.22
"3464","2020-10-05",10.47
"3465","2020-10-06",10.3
"3466","2020-10-07",10.85
"3467","2020-10-08",11.12
"3468","2020-10-09",11.13
"3469","2020-10-12",11.06
"3470","2020-10-13",10.75
"3471","2020-10-14",10.61
"3472","2020-10-15",10.26
"3473","2020-10-16",10.68
"3474","2020-10-19",11.14
"3475","2020-10-20",10.71
"3476","2020-10-21",9.75
"3477","2020-10-22",9.7
"3478","2020-10-23",9.87
"3479","2020-10-26",9.51
"3480","2020-10-27",9.74
"3481","2020-10-28",9.24
"3482","2020-10-29",9.31
"3483","2020-10-30",9.27
"3484","2020-11-02",9.26
"3485","2020-11-03",9.44
"3486","2020-11-04",9.8
"3487","2020-11-05",10.14
"3488","2020-11-06",9.83
"3489","2020-11-09",8.7
"3490","2020-11-10",8.66
"3491","2020-11-11",9.07
"3492","2020-11-12",9.21
"3493","2020-11-13",9.17
"3494","2020-11-16",9.01
"3495","2020-11-17",9.39
"3496","2020-11-18",9.57
"3497","2020-11-19",9.17
"3498","2020-11-20",9.19
"3499","2020-11-23",9.45
"3500","2020-11-24",9.14
"3501","2020-11-25",9.31
"3502","2020-11-27",9.58
