"","date","CHU"
"1912","2014-08-06",16.66
"1913","2014-08-07",16.059999
"1914","2014-08-08",16.41
"1915","2014-08-11",16.540001
"1916","2014-08-12",16.440001
"1917","2014-08-13",16.690001
"1918","2014-08-14",16.690001
"1919","2014-08-15",16.49
"1920","2014-08-18",17.209999
"1921","2014-08-19",17.18
"1922","2014-08-20",17
"1923","2014-08-21",17.040001
"1924","2014-08-22",16.950001
"1925","2014-08-25",16.879999
"1926","2014-08-26",16.85
"1927","2014-08-27",16.93
"1928","2014-08-28",17.18
"1929","2014-08-29",17.73
"1930","2014-09-02",18.030001
"1931","2014-09-03",17.719999
"1932","2014-09-04",17.74
"1933","2014-09-05",17.92
"1934","2014-09-08",17.780001
"1935","2014-09-09",17.690001
"1936","2014-09-10",17.360001
"1937","2014-09-11",17.58
"1938","2014-09-12",17.790001
"1939","2014-09-15",17.49
"1940","2014-09-16",17.040001
"1941","2014-09-17",16.76
"1942","2014-09-18",16.66
"1943","2014-09-19",16.09
"1944","2014-09-22",15.69
"1945","2014-09-23",15.84
"1946","2014-09-24",15.99
"1947","2014-09-25",15.64
"1948","2014-09-26",15.63
"1949","2014-09-29",15.19
"1950","2014-09-30",15.03
"1951","2014-10-01",14.88
"1952","2014-10-02",14.74
"1953","2014-10-03",14.89
"1954","2014-10-06",14.84
"1955","2014-10-07",14.68
"1956","2014-10-08",14.87
"1957","2014-10-09",14.85
"1958","2014-10-10",14.53
"1959","2014-10-13",14.71
"1960","2014-10-14",14.77
"1961","2014-10-15",14.84
"1962","2014-10-16",14.64
"1963","2014-10-17",14.81
"1964","2014-10-20",14.74
"1965","2014-10-21",14.72
"1966","2014-10-22",14.44
"1967","2014-10-23",14.25
"1968","2014-10-24",14.37
"1969","2014-10-27",14.41
"1970","2014-10-28",14.79
"1971","2014-10-29",14.82
"1972","2014-10-30",14.77
"1973","2014-10-31",14.98
"1974","2014-11-03",14.77
"1975","2014-11-04",14.76
"1976","2014-11-05",14.67
"1977","2014-11-06",14.76
"1978","2014-11-07",14.73
"1979","2014-11-10",14.45
"1980","2014-11-11",14.45
"1981","2014-11-12",14.58
"1982","2014-11-13",14.61
"1983","2014-11-14",14.79
"1984","2014-11-17",14.5
"1985","2014-11-18",14.38
"1986","2014-11-19",14.42
"1987","2014-11-20",14.53
"1988","2014-11-21",15.08
"1989","2014-11-24",14.9
"1990","2014-11-25",15.22
"1991","2014-11-26",15.36
"1992","2014-11-28",15.17
"1993","2014-12-01",14.72
"1994","2014-12-02",14.79
"1995","2014-12-03",14.51
"1996","2014-12-04",14.8
"1997","2014-12-05",14.54
"1998","2014-12-08",14.19
"1999","2014-12-09",13.75
"2000","2014-12-10",13.6
"2001","2014-12-11",13.81
"2002","2014-12-12",13.55
"2003","2014-12-15",13.12
"2004","2014-12-16",13.11
"2005","2014-12-17",13.35
"2006","2014-12-18",13.46
"2007","2014-12-19",13.6
"2008","2014-12-22",13.52
"2009","2014-12-23",13.68
"2010","2014-12-24",13.53
"2011","2014-12-26",13.71
"2012","2014-12-29",13.72
"2013","2014-12-30",13.4
"2014","2014-12-31",13.45
"2015","2015-01-02",13.5
"2016","2015-01-05",13.49
"2017","2015-01-06",13.51
"2018","2015-01-07",13.76
"2019","2015-01-08",13.86
"2020","2015-01-09",14.47
"2021","2015-01-12",14.31
"2022","2015-01-13",14.84
"2023","2015-01-14",14.91
"2024","2015-01-15",14.9
"2025","2015-01-16",14.91
"2026","2015-01-20",15.26
"2027","2015-01-21",15.63
"2028","2015-01-22",15.78
"2029","2015-01-23",15.65
"2030","2015-01-26",15.57
"2031","2015-01-27",15.49
"2032","2015-01-28",15.33
"2033","2015-01-29",15.24
"2034","2015-01-30",14.95
"2035","2015-02-02",15.29
"2036","2015-02-03",15.62
"2037","2015-02-04",16.32
"2038","2015-02-05",16.82
"2039","2015-02-06",16.719999
"2040","2015-02-09",16.82
"2041","2015-02-10",16.5
"2042","2015-02-11",16.200001
"2043","2015-02-12",16.860001
"2044","2015-02-13",16.9
"2045","2015-02-17",16.790001
"2046","2015-02-18",16.92
"2047","2015-02-19",16.860001
"2048","2015-02-20",17.02
"2049","2015-02-23",16.83
"2050","2015-02-24",16.84
"2051","2015-02-25",16.6
"2052","2015-02-26",16.610001
"2053","2015-02-27",16.91
"2054","2015-03-02",16.450001
"2055","2015-03-03",15.59
"2056","2015-03-04",15.74
"2057","2015-03-05",16.110001
"2058","2015-03-06",15.54
"2059","2015-03-09",15.68
"2060","2015-03-10",15.06
"2061","2015-03-11",15.15
"2062","2015-03-12",15.01
"2063","2015-03-13",14.97
"2064","2015-03-16",15.27
"2065","2015-03-17",15.3
"2066","2015-03-18",15.48
"2067","2015-03-19",15.29
"2068","2015-03-20",15.18
"2069","2015-03-23",15.08
"2070","2015-03-24",15.04
"2071","2015-03-25",15.03
"2072","2015-03-26",14.9
"2073","2015-03-27",14.95
"2074","2015-03-30",15.16
"2075","2015-03-31",15.26
"2076","2015-04-01",16.200001
"2077","2015-04-02",16.709999
"2078","2015-04-06",16.879999
"2079","2015-04-07",17
"2080","2015-04-08",17.9
"2081","2015-04-09",18.200001
"2082","2015-04-10",17.67
"2083","2015-04-13",17.52
"2084","2015-04-14",17.610001
"2085","2015-04-15",17.950001
"2086","2015-04-16",17.82
"2087","2015-04-17",17.280001
"2088","2015-04-20",18.200001
"2089","2015-04-21",18.75
"2090","2015-04-22",18.879999
"2091","2015-04-23",19.18
"2092","2015-04-24",19.41
"2093","2015-04-27",19.59
"2094","2015-04-28",19.799999
"2095","2015-04-29",19.690001
"2096","2015-04-30",18.790001
"2097","2015-05-01",19.02
"2098","2015-05-04",19.450001
"2099","2015-05-05",18.84
"2100","2015-05-06",18.25
"2101","2015-05-07",18.02
"2102","2015-05-08",18.459999
"2103","2015-05-11",18.280001
"2104","2015-05-12",17.93
"2105","2015-05-13",17.870001
"2106","2015-05-14",17.860001
"2107","2015-05-15",18.290001
"2108","2015-05-18",17.719999
"2109","2015-05-19",18.02
"2110","2015-05-20",17.950001
"2111","2015-05-21",17.58
"2112","2015-05-22",17.83
"2113","2015-05-26",17.83
"2114","2015-05-27",17.92
"2115","2015-05-28",17.379999
"2116","2015-05-29",17
"2117","2015-06-01",17.049999
"2118","2015-06-02",17.219999
"2119","2015-06-03",17.26
"2120","2015-06-04",17.02
"2121","2015-06-05",17.030001
"2122","2015-06-08",17.15
"2123","2015-06-09",16.76
"2124","2015-06-10",16.73
"2125","2015-06-11",16.709999
"2126","2015-06-12",16.790001
"2127","2015-06-15",16.24
"2128","2015-06-16",16.15
"2129","2015-06-17",16.190001
"2130","2015-06-18",15.69
"2131","2015-06-19",15.65
"2132","2015-06-22",15.82
"2133","2015-06-23",16.26
"2134","2015-06-24",16.200001
"2135","2015-06-25",16.27
"2136","2015-06-26",15.75
"2137","2015-06-29",15.4
"2138","2015-06-30",15.7
"2139","2015-07-01",15.57
"2140","2015-07-02",15.64
"2141","2015-07-06",14.66
"2142","2015-07-07",14.36
"2143","2015-07-08",13.03
"2144","2015-07-09",13.88
"2145","2015-07-10",14.56
"2146","2015-07-13",14.72
"2147","2015-07-14",14.43
"2148","2015-07-15",14.19
"2149","2015-07-16",14.18
"2150","2015-07-17",14.36
"2151","2015-07-20",14.31
"2152","2015-07-21",14.87
"2153","2015-07-22",14.7
"2154","2015-07-23",14.54
"2155","2015-07-24",14.3
"2156","2015-07-27",13.67
"2157","2015-07-28",13.86
"2158","2015-07-29",13.92
"2159","2015-07-30",13.91
"2160","2015-07-31",14.09
"2161","2015-08-03",13.8
"2162","2015-08-04",13.71
"2163","2015-08-05",13.77
"2164","2015-08-06",13.7
"2165","2015-08-07",13.75
"2166","2015-08-10",14.36
"2167","2015-08-11",14.25
"2168","2015-08-12",13.79
"2169","2015-08-13",13.47
"2170","2015-08-14",13.52
"2171","2015-08-17",13.49
"2172","2015-08-18",13.43
"2173","2015-08-19",13.25
"2174","2015-08-20",13.38
"2175","2015-08-21",14
"2176","2015-08-24",13.29
"2177","2015-08-25",13.26
"2178","2015-08-26",13.24
"2179","2015-08-27",13.74
"2180","2015-08-28",13.42
"2181","2015-08-31",13.09
"2182","2015-09-01",12.71
"2183","2015-09-02",12.83
"2184","2015-09-03",12.98
"2185","2015-09-04",12.53
"2186","2015-09-08",13.31
"2187","2015-09-09",13.25
"2188","2015-09-10",13.31
"2189","2015-09-11",13.44
"2190","2015-09-14",13.39
"2191","2015-09-15",13.31
"2192","2015-09-16",13.7
"2193","2015-09-17",13.29
"2194","2015-09-18",12.95
"2195","2015-09-21",12.98
"2196","2015-09-22",12.94
"2197","2015-09-23",12.72
"2198","2015-09-24",12.74
"2199","2015-09-25",12.65
"2200","2015-09-28",12.4
"2201","2015-09-29",12.42
"2202","2015-09-30",12.77
"2203","2015-10-01",12.84
"2204","2015-10-02",13.16
"2205","2015-10-05",13.13
"2206","2015-10-06",12.52
"2207","2015-10-07",12.74
"2208","2015-10-08",12.64
"2209","2015-10-09",12.74
"2210","2015-10-12",13.45
"2211","2015-10-13",13.63
"2212","2015-10-14",14.69
"2213","2015-10-15",13.72
"2214","2015-10-16",13.79
"2215","2015-10-19",13.61
"2216","2015-10-20",13.39
"2217","2015-10-21",13.16
"2218","2015-10-22",12.96
"2219","2015-10-23",12.88
"2220","2015-10-26",12.65
"2221","2015-10-27",12.58
"2222","2015-10-28",12.27
"2223","2015-10-29",12.24
"2224","2015-10-30",12.28
"2225","2015-11-02",12.29
"2226","2015-11-03",12.3
"2227","2015-11-04",12.22
"2228","2015-11-05",12.91
"2229","2015-11-06",12.95
"2230","2015-11-09",12.52
"2231","2015-11-10",12.49
"2232","2015-11-11",12.47
"2233","2015-11-12",12.83
"2234","2015-11-13",12.6
"2235","2015-11-16",12.81
"2236","2015-11-17",12.77
"2237","2015-11-18",12.59
"2238","2015-11-19",12.75
"2239","2015-11-20",12.99
"2240","2015-11-23",12.7
"2241","2015-11-24",12.75
"2242","2015-11-25",12.56
"2243","2015-11-27",12.42
"2244","2015-11-30",12.45
"2245","2015-12-01",12.45
"2246","2015-12-02",12.24
"2247","2015-12-03",12.04
"2248","2015-12-04",12.16
"2249","2015-12-07",11.97
"2250","2015-12-08",11.87
"2251","2015-12-09",11.71
"2252","2015-12-10",11.67
"2253","2015-12-11",11.53
"2254","2015-12-14",11.72
"2255","2015-12-15",12.17
"2256","2015-12-16",12.33
"2257","2015-12-17",12.23
"2258","2015-12-18",12.31
"2259","2015-12-21",12.22
"2260","2015-12-22",12.22
"2261","2015-12-23",12.35
"2262","2015-12-24",12.35
"2263","2015-12-28",12.2
"2264","2015-12-29",12.29
"2265","2015-12-30",12.09
"2266","2015-12-31",12.06
"2267","2016-01-04",11.8
"2268","2016-01-05",11.73
"2269","2016-01-06",11.52
"2270","2016-01-07",11.01
"2271","2016-01-08",11.16
"2272","2016-01-11",11.06
"2273","2016-01-12",10.87
"2274","2016-01-13",10.98
"2275","2016-01-14",11.15
"2276","2016-01-15",10.73
"2277","2016-01-19",10.91
"2278","2016-01-20",10.38
"2279","2016-01-21",10.44
"2280","2016-01-22",10.69
"2281","2016-01-25",10.56
"2282","2016-01-26",10.73
"2283","2016-01-27",10.7
"2284","2016-01-28",10.78
"2285","2016-01-29",11.09
"2286","2016-02-01",10.97
"2287","2016-02-02",10.7
"2288","2016-02-03",10.85
"2289","2016-02-04",10.92
"2290","2016-02-05",10.85
"2291","2016-02-08",10.58
"2292","2016-02-09",10.44
"2293","2016-02-10",10.53
"2294","2016-02-11",10.46
"2295","2016-02-12",10.54
"2296","2016-02-16",10.85
"2297","2016-02-17",11.05
"2298","2016-02-18",11.09
"2299","2016-02-19",11.38
"2300","2016-02-22",11.71
"2301","2016-02-23",11.54
"2302","2016-02-24",11.46
"2303","2016-02-25",11.44
"2304","2016-02-26",11.59
"2305","2016-02-29",11.54
"2306","2016-03-01",11.59
"2307","2016-03-02",11.71
"2308","2016-03-03",11.82
"2309","2016-03-04",11.97
"2310","2016-03-07",11.82
"2311","2016-03-08",11.71
"2312","2016-03-09",11.74
"2313","2016-03-10",11.65
"2314","2016-03-11",11.92
"2315","2016-03-14",12.09
"2316","2016-03-15",11.94
"2317","2016-03-16",12.31
"2318","2016-03-17",12.97
"2319","2016-03-18",12.99
"2320","2016-03-21",12.75
"2321","2016-03-22",12.8
"2322","2016-03-23",12.71
"2323","2016-03-24",12.81
"2324","2016-03-28",12.9
"2325","2016-03-29",13.1
"2326","2016-03-30",12.96
"2327","2016-03-31",13.16
"2328","2016-04-01",13.04
"2329","2016-04-04",12.91
"2330","2016-04-05",12.71
"2331","2016-04-06",12.88
"2332","2016-04-07",12.59
"2333","2016-04-08",12.78
"2334","2016-04-11",12.87
"2335","2016-04-12",12.85
"2336","2016-04-13",13.06
"2337","2016-04-14",13.04
"2338","2016-04-15",12.89
"2339","2016-04-18",12.78
"2340","2016-04-19",12.72
"2341","2016-04-20",12.25
"2342","2016-04-21",12.02
"2343","2016-04-22",12.07
"2344","2016-04-25",11.95
"2345","2016-04-26",11.99
"2346","2016-04-27",12.05
"2347","2016-04-28",11.82
"2348","2016-04-29",11.7
"2349","2016-05-02",11.64
"2350","2016-05-03",11.48
"2351","2016-05-04",11.48
"2352","2016-05-05",11.56
"2353","2016-05-06",11.32
"2354","2016-05-09",11.18
"2355","2016-05-10",11.39
"2356","2016-05-11",11.27
"2357","2016-05-12",11.3
"2358","2016-05-13",10.92
"2359","2016-05-16",11.19
"2360","2016-05-17",10.99
"2361","2016-05-18",10.81
"2362","2016-05-19",10.64
"2363","2016-05-20",10.83
"2364","2016-05-23",10.75
"2365","2016-05-24",10.7
"2366","2016-05-25",10.84
"2367","2016-05-26",10.82
"2368","2016-05-27",10.52
"2369","2016-05-31",10.76
"2370","2016-06-01",11.03
"2371","2016-06-02",10.99
"2372","2016-06-03",10.88
"2373","2016-06-06",10.87
"2374","2016-06-07",11.1
"2375","2016-06-08",11.13
"2376","2016-06-09",11.06
"2377","2016-06-10",10.88
"2378","2016-06-13",10.5
"2379","2016-06-14",10.45
"2380","2016-06-15",10.34
"2381","2016-06-16",10.12
"2382","2016-06-17",10.16
"2383","2016-06-20",10.37
"2384","2016-06-21",10.48
"2385","2016-06-22",10.46
"2386","2016-06-23",10.73
"2387","2016-06-24",10.04
"2388","2016-06-27",9.98
"2389","2016-06-28",10.07
"2390","2016-06-29",10.22
"2391","2016-06-30",10.41
"2392","2016-07-01",10.45
"2393","2016-07-05",10.22
"2394","2016-07-06",10.22
"2395","2016-07-07",10.35
"2396","2016-07-08",10.4
"2397","2016-07-11",10.16
"2398","2016-07-12",10.3
"2399","2016-07-13",10.26
"2400","2016-07-14",10.47
"2401","2016-07-15",10.43
"2402","2016-07-18",10.36
"2403","2016-07-19",10.01
"2404","2016-07-20",10.11
"2405","2016-07-21",10.35
"2406","2016-07-22",10.37
"2407","2016-07-25",10.28
"2408","2016-07-26",10.55
"2409","2016-07-27",10.61
"2410","2016-07-28",10.6
"2411","2016-07-29",10.57
"2412","2016-08-01",10.48
"2413","2016-08-02",10.42
"2414","2016-08-03",10.48
"2415","2016-08-04",10.42
"2416","2016-08-05",10.56
"2417","2016-08-08",10.66
"2418","2016-08-09",10.74
"2419","2016-08-10",10.58
"2420","2016-08-11",10.62
"2421","2016-08-12",10.7
"2422","2016-08-15",10.81
"2423","2016-08-16",10.78
"2424","2016-08-17",10.99
"2425","2016-08-18",11.68
"2426","2016-08-19",12
"2427","2016-08-22",11.77
"2428","2016-08-23",11.63
"2429","2016-08-24",11.61
"2430","2016-08-25",11.57
"2431","2016-08-26",11.59
"2432","2016-08-29",11.49
"2433","2016-08-30",11.42
"2434","2016-08-31",11.24
"2435","2016-09-01",11.39
"2436","2016-09-02",11.67
"2437","2016-09-06",11.79
"2438","2016-09-07",11.66
"2439","2016-09-08",11.83
"2440","2016-09-09",11.79
"2441","2016-09-12",11.66
"2442","2016-09-13",11.39
"2443","2016-09-14",11.59
"2444","2016-09-15",11.99
"2445","2016-09-16",11.83
"2446","2016-09-19",11.82
"2447","2016-09-20",11.75
"2448","2016-09-21",11.88
"2449","2016-09-22",12.23
"2450","2016-09-23",12.2
"2451","2016-09-26",12.02
"2452","2016-09-27",12.21
"2453","2016-09-28",12.36
"2454","2016-09-29",12.27
"2455","2016-09-30",12.18
"2456","2016-10-03",12.19
"2457","2016-10-04",12.07
"2458","2016-10-05",12.23
"2459","2016-10-06",12.23
"2460","2016-10-07",12.1
"2461","2016-10-10",12.53
"2462","2016-10-11",12.65
"2463","2016-10-12",12.51
"2464","2016-10-13",12.32
"2465","2016-10-14",12.78
"2466","2016-10-17",12.29
"2467","2016-10-18",11.96
"2468","2016-10-19",12.25
"2469","2016-10-20",12.14
"2470","2016-10-21",12.04
"2471","2016-10-24",12.02
"2472","2016-10-25",11.9
"2473","2016-10-26",11.8
"2474","2016-10-27",11.8
"2475","2016-10-28",11.72
"2476","2016-10-31",11.72
"2477","2016-11-01",11.62
"2478","2016-11-02",11.5
"2479","2016-11-03",11.58
"2480","2016-11-04",11.5
"2481","2016-11-07",11.74
"2482","2016-11-08",11.73
"2483","2016-11-09",11.48
"2484","2016-11-10",11.29
"2485","2016-11-11",10.92
"2486","2016-11-14",10.93
"2487","2016-11-15",11.02
"2488","2016-11-16",10.93
"2489","2016-11-17",11.18
"2490","2016-11-18",11.58
"2491","2016-11-21",11.5
"2492","2016-11-22",11.56
"2493","2016-11-23",11.35
"2494","2016-11-25",11.45
"2495","2016-11-28",11.27
"2496","2016-11-29",11.28
"2497","2016-11-30",12.03
"2498","2016-12-01",12.57
"2499","2016-12-02",12.24
"2500","2016-12-05",12.16
"2501","2016-12-06",12.19
"2502","2016-12-07",12.16
"2503","2016-12-08",12.25
"2504","2016-12-09",12.4
"2505","2016-12-12",11.9
"2506","2016-12-13",12.23
"2507","2016-12-14",11.99
"2508","2016-12-15",11.81
"2509","2016-12-16",11.5
"2510","2016-12-19",11.47
"2511","2016-12-20",11.48
"2512","2016-12-21",11.49
"2513","2016-12-22",11.39
"2514","2016-12-23",11.44
"2515","2016-12-27",11.51
"2516","2016-12-28",11.55
"2517","2016-12-29",11.59
"2518","2016-12-30",11.55
"2519","2017-01-03",11.76
"2520","2017-01-04",11.77
"2521","2017-01-05",11.99
"2522","2017-01-06",11.82
"2523","2017-01-09",11.89
"2524","2017-01-10",11.73
"2525","2017-01-11",11.48
"2526","2017-01-12",11.43
"2527","2017-01-13",11.48
"2528","2017-01-17",11.43
"2529","2017-01-18",11.4
"2530","2017-01-19",11.33
"2531","2017-01-20",11.3
"2532","2017-01-23",11.38
"2533","2017-01-24",11.51
"2534","2017-01-25",11.34
"2535","2017-01-26",11.9
"2536","2017-01-27",11.92
"2537","2017-01-30",11.93
"2538","2017-01-31",11.97
"2539","2017-02-01",11.9
"2540","2017-02-02",11.96
"2541","2017-02-03",11.94
"2542","2017-02-06",11.97
"2543","2017-02-07",12.14
"2544","2017-02-08",12.27
"2545","2017-02-09",12.2
"2546","2017-02-10",12.28
"2547","2017-02-13",12.26
"2548","2017-02-14",12.12
"2549","2017-02-15",12.18
"2550","2017-02-16",12.11
"2551","2017-02-17",12.17
"2552","2017-02-21",12.07
"2553","2017-02-22",11.95
"2554","2017-02-23",12.04
"2555","2017-02-24",12.32
"2556","2017-02-27",12.2
"2557","2017-02-28",12.1
"2558","2017-03-01",12.27
"2559","2017-03-02",12.06
"2560","2017-03-03",12.11
"2561","2017-03-06",12.05
"2562","2017-03-07",12.1
"2563","2017-03-08",12.29
"2564","2017-03-09",12.25
"2565","2017-03-10",12.36
"2566","2017-03-13",12.41
"2567","2017-03-14",12.33
"2568","2017-03-15",12.62
"2569","2017-03-16",13.08
"2570","2017-03-17",13.11
"2571","2017-03-20",13.21
"2572","2017-03-21",13.01
"2573","2017-03-22",13.1
"2574","2017-03-23",13.04
"2575","2017-03-24",13.44
"2576","2017-03-27",13.5
"2577","2017-03-28",13.52
"2578","2017-03-29",13.48
"2579","2017-03-30",13.49
"2580","2017-03-31",13.47
"2581","2017-04-03",13.92
"2582","2017-04-04",14.01
"2583","2017-04-05",14.3
"2584","2017-04-06",13.45
"2585","2017-04-07",14.1
"2586","2017-04-10",13.61
"2587","2017-04-11",13.58
"2588","2017-04-12",13.49
"2589","2017-04-13",13.58
"2590","2017-04-17",13.71
"2591","2017-04-18",13.22
"2592","2017-04-19",13.03
"2593","2017-04-20",13.3
"2594","2017-04-21",13.21
"2595","2017-04-24",13.21
"2596","2017-04-25",13.27
"2597","2017-04-26",13.04
"2598","2017-04-27",13.11
"2599","2017-04-28",12.98
"2600","2017-05-01",13.03
"2601","2017-05-02",13.07
"2602","2017-05-03",12.98
"2603","2017-05-04",12.92
"2604","2017-05-05",13.03
"2605","2017-05-08",12.89
"2606","2017-05-09",12.99
"2607","2017-05-10",13.45
"2608","2017-05-11",13.28
"2609","2017-05-12",13.44
"2610","2017-05-15",13.71
"2611","2017-05-16",13.63
"2612","2017-05-17",13.39
"2613","2017-05-18",13.25
"2614","2017-05-19",13.41
"2615","2017-05-22",13.37
"2616","2017-05-23",13.83
"2617","2017-05-24",14.36
"2618","2017-05-25",14.3
"2619","2017-05-26",14.34
"2620","2017-05-30",14.54
"2621","2017-05-31",14.42
"2622","2017-06-01",14.54
"2623","2017-06-02",14.46
"2624","2017-06-05",14.62
"2625","2017-06-06",14.71
"2626","2017-06-07",14.73
"2627","2017-06-08",14.72
"2628","2017-06-09",14.51
"2629","2017-06-12",14.34
"2630","2017-06-13",14.5
"2631","2017-06-14",14.48
"2632","2017-06-15",14.4
"2633","2017-06-16",14.51
"2634","2017-06-19",14.58
"2635","2017-06-20",14.62
"2636","2017-06-21",14.66
"2637","2017-06-22",14.89
"2638","2017-06-23",15.08
"2639","2017-06-26",15.04
"2640","2017-06-27",14.98
"2641","2017-06-28",15.08
"2642","2017-06-29",14.84
"2643","2017-06-30",14.96
"2644","2017-07-03",14.86
"2645","2017-07-05",13.97
"2646","2017-07-06",13.53
"2647","2017-07-07",13.47
"2648","2017-07-10",13.86
"2649","2017-07-11",13.97
"2650","2017-07-12",14.26
"2651","2017-07-13",14.15
"2652","2017-07-14",14.41
"2653","2017-07-17",14.47
"2654","2017-07-18",14.58
"2655","2017-07-19",14.77
"2656","2017-07-20",14.58
"2657","2017-07-21",14.87
"2658","2017-07-24",14.95
"2659","2017-07-25",14.73
"2660","2017-07-26",14.75
"2661","2017-07-27",14.66
"2662","2017-07-28",14.74
"2663","2017-07-31",14.58
"2664","2017-08-01",14.35
"2665","2017-08-02",14.5
"2666","2017-08-03",14.44
"2667","2017-08-04",15.06
"2668","2017-08-07",14.96
"2669","2017-08-08",15.01
"2670","2017-08-09",15.08
"2671","2017-08-10",14.65
"2672","2017-08-11",14.98
"2673","2017-08-14",15.29
"2674","2017-08-15",15.22
"2675","2017-08-16",15.67
"2676","2017-08-17",14.86
"2677","2017-08-18",15.19
"2678","2017-08-21",15.88
"2679","2017-08-22",16.42
"2680","2017-08-23",16.110001
"2681","2017-08-24",14.89
"2682","2017-08-25",14.85
"2683","2017-08-28",14.62
"2684","2017-08-29",14.62
"2685","2017-08-30",14.59
"2686","2017-08-31",14.44
"2687","2017-09-01",14.52
"2688","2017-09-05",14.39
"2689","2017-09-06",14.47
"2690","2017-09-07",14.47
"2691","2017-09-08",14.42
"2692","2017-09-11",14.59
"2693","2017-09-12",14.34
"2694","2017-09-13",14.08
"2695","2017-09-14",14.08
"2696","2017-09-15",14.2
"2697","2017-09-18",14.14
"2698","2017-09-19",14.15
"2699","2017-09-20",14.49
"2700","2017-09-21",14.63
"2701","2017-09-22",14.49
"2702","2017-09-25",14.16
"2703","2017-09-26",14.16
"2704","2017-09-27",14.2
"2705","2017-09-28",13.9
"2706","2017-09-29",14.03
"2707","2017-10-02",14.05
"2708","2017-10-03",14.12
"2709","2017-10-04",13.97
"2710","2017-10-05",14.12
"2711","2017-10-06",13.98
"2712","2017-10-09",13.99
"2713","2017-10-10",14.31
"2714","2017-10-11",14.34
"2715","2017-10-12",14.3
"2716","2017-10-13",14.42
"2717","2017-10-16",14.46
"2718","2017-10-17",14.47
"2719","2017-10-18",14.47
"2720","2017-10-19",14.45
"2721","2017-10-20",14.35
"2722","2017-10-23",14.31
"2723","2017-10-24",14.5
"2724","2017-10-25",14.36
"2725","2017-10-26",14.31
"2726","2017-10-27",14.39
"2727","2017-10-30",14.23
"2728","2017-10-31",14.13
"2729","2017-11-01",14.54
"2730","2017-11-02",14.83
"2731","2017-11-03",14.96
"2732","2017-11-06",14.95
"2733","2017-11-07",15.22
"2734","2017-11-08",15.14
"2735","2017-11-09",15.07
"2736","2017-11-10",15.2
"2737","2017-11-13",15.51
"2738","2017-11-14",15.1
"2739","2017-11-15",14.99
"2740","2017-11-16",15.08
"2741","2017-11-17",14.91
"2742","2017-11-20",14.89
"2743","2017-11-21",15.01
"2744","2017-11-22",15.17
"2745","2017-11-24",15.01
"2746","2017-11-27",14.68
"2747","2017-11-28",14.94
"2748","2017-11-29",14.61
"2749","2017-11-30",14.56
"2750","2017-12-01",14.47
"2751","2017-12-04",14.37
"2752","2017-12-05",14.21
"2753","2017-12-06",13.93
"2754","2017-12-07",13.66
"2755","2017-12-08",13.5
"2756","2017-12-11",13.59
"2757","2017-12-12",13.45
"2758","2017-12-13",13.83
"2759","2017-12-14",13.71
"2760","2017-12-15",13.57
"2761","2017-12-18",13.51
"2762","2017-12-19",13.47
"2763","2017-12-20",13.36
"2764","2017-12-21",13.48
"2765","2017-12-22",13.51
"2766","2017-12-26",13.53
"2767","2017-12-27",13.52
"2768","2017-12-28",13.52
"2769","2017-12-29",13.53
"2770","2018-01-02",13.93
"2771","2018-01-03",13.94
"2772","2018-01-04",13.92
"2773","2018-01-05",13.97
"2774","2018-01-08",14.11
"2775","2018-01-09",14.16
"2776","2018-01-10",14.06
"2777","2018-01-11",14.06
"2778","2018-01-12",13.84
"2779","2018-01-16",14.03
"2780","2018-01-17",14.21
"2781","2018-01-18",14.64
"2782","2018-01-19",14.64
"2783","2018-01-22",14.46
"2784","2018-01-23",14.46
"2785","2018-01-24",14.62
"2786","2018-01-25",15
"2787","2018-01-26",15.01
"2788","2018-01-29",14.73
"2789","2018-01-30",14.78
"2790","2018-01-31",15.04
"2791","2018-02-01",14.93
"2792","2018-02-02",14.81
"2793","2018-02-05",14.73
"2794","2018-02-06",14.73
"2795","2018-02-07",13.76
"2796","2018-02-08",13.38
"2797","2018-02-09",13.04
"2798","2018-02-12",12.92
"2799","2018-02-13",12.76
"2800","2018-02-14",13.01
"2801","2018-02-15",13.15
"2802","2018-02-16",13.14
"2803","2018-02-20",12.98
"2804","2018-02-21",13.08
"2805","2018-02-22",12.98
"2806","2018-02-23",13.18
"2807","2018-02-26",13.03
"2808","2018-02-27",12.81
"2809","2018-02-28",12.76
"2810","2018-03-01",12.69
"2811","2018-03-02",12.64
"2812","2018-03-05",12.14
"2813","2018-03-06",12.31
"2814","2018-03-07",12.17
"2815","2018-03-08",12.42
"2816","2018-03-09",12.55
"2817","2018-03-12",12.43
"2818","2018-03-13",12.13
"2819","2018-03-14",12.2
"2820","2018-03-15",12.2
"2821","2018-03-16",12.39
"2822","2018-03-19",12.42
"2823","2018-03-20",12.54
"2824","2018-03-21",12.49
"2825","2018-03-22",12.26
"2826","2018-03-23",11.88
"2827","2018-03-26",12.09
"2828","2018-03-27",12.51
"2829","2018-03-28",12.54
"2830","2018-03-29",12.83
"2831","2018-04-02",12.66
"2832","2018-04-03",12.85
"2833","2018-04-04",12.7
"2834","2018-04-05",12.65
"2835","2018-04-06",12.71
"2836","2018-04-09",12.92
"2837","2018-04-10",13.07
"2838","2018-04-11",12.99
"2839","2018-04-12",13.2
"2840","2018-04-13",13.08
"2841","2018-04-16",13.16
