"","date","BCRX"
"1935","2014-09-09",11.77
"1936","2014-09-10",12.42
"1937","2014-09-11",12.24
"1938","2014-09-12",11.91
"1939","2014-09-15",11.45
"1940","2014-09-16",11.34
"1941","2014-09-17",11.3
"1942","2014-09-18",11.1
"1943","2014-09-19",10.93
"1944","2014-09-22",10.44
"1945","2014-09-23",10.22
"1946","2014-09-24",11.29
"1947","2014-09-25",10.6
"1948","2014-09-26",10.66
"1949","2014-09-29",10.49
"1950","2014-09-30",9.78
"1951","2014-10-01",10.15
"1952","2014-10-02",11.39
"1953","2014-10-03",12.8
"1954","2014-10-06",11.78
"1955","2014-10-07",11.27
"1956","2014-10-08",11.76
"1957","2014-10-09",11.13
"1958","2014-10-10",10.43
"1959","2014-10-13",10.01
"1960","2014-10-14",10.43
"1961","2014-10-15",11.96
"1962","2014-10-16",12.18
"1963","2014-10-17",11.58
"1964","2014-10-20",11.6
"1965","2014-10-21",11.37
"1966","2014-10-22",11.7
"1967","2014-10-23",12.19
"1968","2014-10-24",11.83
"1969","2014-10-27",11.71
"1970","2014-10-28",12.2
"1971","2014-10-29",11.93
"1972","2014-10-30",12.06
"1973","2014-10-31",11.72
"1974","2014-11-03",11.45
"1975","2014-11-04",11.55
"1976","2014-11-05",11.06
"1977","2014-11-06",10.32
"1978","2014-11-07",10.46
"1979","2014-11-10",11.16
"1980","2014-11-11",10.82
"1981","2014-11-12",10.78
"1982","2014-11-13",10.39
"1983","2014-11-14",10.07
"1984","2014-11-17",10.12
"1985","2014-11-18",10.8
"1986","2014-11-19",10.03
"1987","2014-11-20",10.35
"1988","2014-11-21",10.33
"1989","2014-11-24",10.62
"1990","2014-11-25",11.16
"1991","2014-11-26",11.38
"1992","2014-11-28",10.81
"1993","2014-12-01",10.28
"1994","2014-12-02",10.55
"1995","2014-12-03",10.58
"1996","2014-12-04",9.92
"1997","2014-12-05",10.27
"1998","2014-12-08",9.99
"1999","2014-12-09",10.26
"2000","2014-12-10",9.91
"2001","2014-12-11",10.04
"2002","2014-12-12",10.06
"2003","2014-12-15",10.09
"2004","2014-12-16",10.23
"2005","2014-12-17",10.91
"2006","2014-12-18",11.09
"2007","2014-12-19",11.16
"2008","2014-12-22",11.13
"2009","2014-12-23",11.07
"2010","2014-12-24",11.83
"2011","2014-12-26",12.01
"2012","2014-12-29",12.44
"2013","2014-12-30",12.11
"2014","2014-12-31",12.16
"2015","2015-01-02",12.14
"2016","2015-01-05",12.38
"2017","2015-01-06",11.99
"2018","2015-01-07",12.07
"2019","2015-01-08",12.3
"2020","2015-01-09",12.24
"2021","2015-01-12",11.9
"2022","2015-01-13",11.4
"2023","2015-01-14",11.41
"2024","2015-01-15",10.92
"2025","2015-01-16",11.25
"2026","2015-01-20",11.17
"2027","2015-01-21",10.71
"2028","2015-01-22",10.7
"2029","2015-01-23",10.99
"2030","2015-01-26",11.33
"2031","2015-01-27",11.06
"2032","2015-01-28",10.61
"2033","2015-01-29",10.68
"2034","2015-01-30",10.18
"2035","2015-02-02",10.09
"2036","2015-02-03",10.58
"2037","2015-02-04",10.2
"2038","2015-02-05",10.61
"2039","2015-02-06",10.19
"2040","2015-02-09",10.05
"2041","2015-02-10",10.12
"2042","2015-02-11",10.03
"2043","2015-02-12",10.15
"2044","2015-02-13",10.06
"2045","2015-02-17",10.13
"2046","2015-02-18",10.11
"2047","2015-02-19",10.12
"2048","2015-02-20",10.15
"2049","2015-02-23",10.51
"2050","2015-02-24",10.33
"2051","2015-02-25",10.57
"2052","2015-02-26",10.58
"2053","2015-02-27",10.2
"2054","2015-03-02",10.28
"2055","2015-03-03",10.06
"2056","2015-03-04",10.49
"2057","2015-03-05",10.23
"2058","2015-03-06",10.05
"2059","2015-03-09",9.6
"2060","2015-03-10",9.6
"2061","2015-03-11",9.66
"2062","2015-03-12",9.57
"2063","2015-03-13",10.03
"2064","2015-03-16",10.07
"2065","2015-03-17",10.07
"2066","2015-03-18",10.03
"2067","2015-03-19",10.23
"2068","2015-03-20",9.49
"2069","2015-03-23",9.02
"2070","2015-03-24",8.78
"2071","2015-03-25",8.1
"2072","2015-03-26",8.11
"2073","2015-03-27",8.3
"2074","2015-03-30",8.57
"2075","2015-03-31",9.03
"2076","2015-04-01",9.99
"2077","2015-04-02",9.76
"2078","2015-04-06",9.69
"2079","2015-04-07",9.59
"2080","2015-04-08",9.71
"2081","2015-04-09",9.49
"2082","2015-04-10",9.65
"2083","2015-04-13",9.75
"2084","2015-04-14",9.77
"2085","2015-04-15",9.82
"2086","2015-04-16",9.78
"2087","2015-04-17",9.78
"2088","2015-04-20",10.29
"2089","2015-04-21",10.71
"2090","2015-04-22",10.62
"2091","2015-04-23",10.53
"2092","2015-04-24",10.35
"2093","2015-04-27",9.96
"2094","2015-04-28",9.6
"2095","2015-04-29",9.45
"2096","2015-04-30",9.29
"2097","2015-05-01",9.36
"2098","2015-05-04",9.54
"2099","2015-05-05",9.26
"2100","2015-05-06",9.47
"2101","2015-05-07",9.45
"2102","2015-05-08",10.09
"2103","2015-05-11",10.32
"2104","2015-05-12",10.56
"2105","2015-05-13",10.3
"2106","2015-05-14",10.55
"2107","2015-05-15",10.75
"2108","2015-05-18",10.98
"2109","2015-05-19",11.16
"2110","2015-05-20",11.39
"2111","2015-05-21",11.3
"2112","2015-05-22",11.42
"2113","2015-05-26",11.28
"2114","2015-05-27",11.32
"2115","2015-05-28",11.17
"2116","2015-05-29",11.21
"2117","2015-06-01",11.87
"2118","2015-06-02",11.96
"2119","2015-06-03",12.25
"2120","2015-06-04",12.33
"2121","2015-06-05",13.04
"2122","2015-06-08",13.04
"2123","2015-06-09",12.9
"2124","2015-06-10",12.78
"2125","2015-06-11",12.75
"2126","2015-06-12",12.59
"2127","2015-06-15",12.37
"2128","2015-06-16",12.65
"2129","2015-06-17",13.18
"2130","2015-06-18",14.49
"2131","2015-06-19",15.61
"2132","2015-06-22",15.77
"2133","2015-06-23",15.24
"2134","2015-06-24",14.38
"2135","2015-06-25",14.57
"2136","2015-06-26",14.62
"2137","2015-06-29",14.42
"2138","2015-06-30",14.93
"2139","2015-07-01",14.56
"2140","2015-07-02",15.1
"2141","2015-07-06",15.14
"2142","2015-07-07",15.48
"2143","2015-07-08",14.95
"2144","2015-07-09",15.4
"2145","2015-07-10",15.49
"2146","2015-07-13",15.84
"2147","2015-07-14",16.389999
"2148","2015-07-15",15.67
"2149","2015-07-16",16.09
"2150","2015-07-17",16.08
"2151","2015-07-20",16.190001
"2152","2015-07-21",16.120001
"2153","2015-07-22",15.68
"2154","2015-07-23",15.55
"2155","2015-07-24",15.12
"2156","2015-07-27",15.06
"2157","2015-07-28",15.72
"2158","2015-07-29",15.26
"2159","2015-07-30",15.34
"2160","2015-07-31",15.48
"2161","2015-08-03",15.21
"2162","2015-08-04",14.95
"2163","2015-08-05",14.88
"2164","2015-08-06",14.27
"2165","2015-08-07",10.9
"2166","2015-08-10",12.26
"2167","2015-08-11",11.44
"2168","2015-08-12",11.62
"2169","2015-08-13",11.47
"2170","2015-08-14",11.68
"2171","2015-08-17",12.18
"2172","2015-08-18",11.87
"2173","2015-08-19",11.74
"2174","2015-08-20",11.47
"2175","2015-08-21",11.99
"2176","2015-08-24",11.39
"2177","2015-08-25",10.82
"2178","2015-08-26",10.98
"2179","2015-08-27",11.21
"2180","2015-08-28",11.42
"2181","2015-08-31",11.64
"2182","2015-09-01",11.22
"2183","2015-09-02",11.48
"2184","2015-09-03",11.13
"2185","2015-09-04",11.52
"2186","2015-09-08",12.14
"2187","2015-09-09",11.75
"2188","2015-09-10",12.47
"2189","2015-09-11",12.94
"2190","2015-09-14",13.07
"2191","2015-09-15",13.1
"2192","2015-09-16",13.36
"2193","2015-09-17",13.83
"2194","2015-09-18",13.29
"2195","2015-09-21",13.02
"2196","2015-09-22",12.48
"2197","2015-09-23",12.67
"2198","2015-09-24",12.36
"2199","2015-09-25",11.18
"2200","2015-09-28",11.46
"2201","2015-09-29",11.1
"2202","2015-09-30",11.4
"2203","2015-10-01",11.61
"2204","2015-10-02",12.44
"2205","2015-10-05",12.33
"2206","2015-10-06",11.72
"2207","2015-10-07",11.87
"2208","2015-10-08",9.75
"2209","2015-10-09",8.8
"2210","2015-10-12",9.11
"2211","2015-10-13",8.51
"2212","2015-10-14",8.66
"2213","2015-10-15",9.13
"2214","2015-10-16",8.84
"2215","2015-10-19",8.7
"2216","2015-10-20",8.31
"2217","2015-10-21",8.28
"2218","2015-10-22",8.46
"2219","2015-10-23",8.79
"2220","2015-10-26",8.86
"2221","2015-10-27",8.93
"2222","2015-10-28",9.39
"2223","2015-10-29",9.42
"2224","2015-10-30",8.99
"2225","2015-11-02",9.86
"2226","2015-11-03",9.89
"2227","2015-11-04",9.91
"2228","2015-11-05",9.57
"2229","2015-11-06",9.16
"2230","2015-11-09",10.13
"2231","2015-11-10",10.21
"2232","2015-11-11",9.47
"2233","2015-11-12",9.25
"2234","2015-11-13",9.62
"2235","2015-11-16",9.35
"2236","2015-11-17",9.55
"2237","2015-11-18",10.3
"2238","2015-11-19",9.82
"2239","2015-11-20",10.03
"2240","2015-11-23",10.27
"2241","2015-11-24",10.03
"2242","2015-11-25",10.23
"2243","2015-11-27",10.3
"2244","2015-11-30",10.61
"2245","2015-12-01",10.67
"2246","2015-12-02",10.84
"2247","2015-12-03",10.15
"2248","2015-12-04",10.78
"2249","2015-12-07",10.2
"2250","2015-12-08",10.28
"2251","2015-12-09",9.86
"2252","2015-12-10",10.14
"2253","2015-12-11",9.66
"2254","2015-12-14",9.68
"2255","2015-12-15",9.65
"2256","2015-12-16",10.34
"2257","2015-12-17",10.29
"2258","2015-12-18",10.27
"2259","2015-12-21",10.89
"2260","2015-12-22",10.55
"2261","2015-12-23",10.72
"2262","2015-12-24",10.72
"2263","2015-12-28",10.63
"2264","2015-12-29",10.82
"2265","2015-12-30",10.49
"2266","2015-12-31",10.32
"2267","2016-01-04",9.8
"2268","2016-01-05",9.71
"2269","2016-01-06",9.65
"2270","2016-01-07",9.07
"2271","2016-01-08",8.5
"2272","2016-01-11",7.79
"2273","2016-01-12",8.08
"2274","2016-01-13",7.42
"2275","2016-01-14",7.66
"2276","2016-01-15",7.46
"2277","2016-01-19",6.99
"2278","2016-01-20",7.55
"2279","2016-01-21",7.03
"2280","2016-01-22",7.4
"2281","2016-01-25",7.49
"2282","2016-01-26",7.29
"2283","2016-01-27",7
"2284","2016-01-28",6.79
"2285","2016-01-29",6.97
"2286","2016-02-01",6.9
"2287","2016-02-02",6.51
"2288","2016-02-03",6.53
"2289","2016-02-04",6.5
"2290","2016-02-05",6.14
"2291","2016-02-08",1.78
"2292","2016-02-09",1.89
"2293","2016-02-10",1.8
"2294","2016-02-11",1.66
"2295","2016-02-12",1.71
"2296","2016-02-16",1.86
"2297","2016-02-17",2.17
"2298","2016-02-18",2.04
"2299","2016-02-19",2.06
"2300","2016-02-22",2.16
"2301","2016-02-23",1.9
"2302","2016-02-24",1.9
"2303","2016-02-25",1.98
"2304","2016-02-26",2.21
"2305","2016-02-29",1.99
"2306","2016-03-01",2.13
"2307","2016-03-02",2.51
"2308","2016-03-03",2.61
"2309","2016-03-04",2.58
"2310","2016-03-07",2.98
"2311","2016-03-08",2.87
"2312","2016-03-09",2.76
"2313","2016-03-10",2.67
"2314","2016-03-11",2.83
"2315","2016-03-14",2.79
"2316","2016-03-15",2.55
"2317","2016-03-16",2.44
"2318","2016-03-17",2.59
"2319","2016-03-18",2.63
"2320","2016-03-21",2.76
"2321","2016-03-22",2.87
"2322","2016-03-23",2.62
"2323","2016-03-24",2.79
"2324","2016-03-28",2.76
"2325","2016-03-29",2.71
"2326","2016-03-30",2.74
"2327","2016-03-31",2.83
"2328","2016-04-01",2.83
"2329","2016-04-04",2.8
"2330","2016-04-05",2.72
"2331","2016-04-06",2.8
"2332","2016-04-07",2.84
"2333","2016-04-08",2.88
"2334","2016-04-11",2.9
"2335","2016-04-12",2.83
"2336","2016-04-13",2.89
"2337","2016-04-14",2.97
"2338","2016-04-15",3.1
"2339","2016-04-18",3.06
"2340","2016-04-19",3.07
"2341","2016-04-20",3.13
"2342","2016-04-21",3.36
"2343","2016-04-22",3.45
"2344","2016-04-25",3.63
"2345","2016-04-26",3.42
"2346","2016-04-27",3.32
"2347","2016-04-28",3.32
"2348","2016-04-29",3.26
"2349","2016-05-02",3.43
"2350","2016-05-03",3.24
"2351","2016-05-04",3
"2352","2016-05-05",2.73
"2353","2016-05-06",2.84
"2354","2016-05-09",3.06
"2355","2016-05-10",2.96
"2356","2016-05-11",2.83
"2357","2016-05-12",2.84
"2358","2016-05-13",2.91
"2359","2016-05-16",3.06
"2360","2016-05-17",3.05
"2361","2016-05-18",3.08
"2362","2016-05-19",3.13
"2363","2016-05-20",3.32
"2364","2016-05-23",3.22
"2365","2016-05-24",3.35
"2366","2016-05-25",3.35
"2367","2016-05-26",3.36
"2368","2016-05-27",3.38
"2369","2016-05-31",3.39
"2370","2016-06-01",3.45
"2371","2016-06-02",3.59
"2372","2016-06-03",3.6
"2373","2016-06-06",3.77
"2374","2016-06-07",3.83
"2375","2016-06-08",3.88
"2376","2016-06-09",3.38
"2377","2016-06-10",3.05
"2378","2016-06-13",3.05
"2379","2016-06-14",2.91
"2380","2016-06-15",2.99
"2381","2016-06-16",2.88
"2382","2016-06-17",2.8
"2383","2016-06-20",2.85
"2384","2016-06-21",2.77
"2385","2016-06-22",2.81
"2386","2016-06-23",2.94
"2387","2016-06-24",2.84
"2388","2016-06-27",2.66
"2389","2016-06-28",2.81
"2390","2016-06-29",2.91
"2391","2016-06-30",2.84
"2392","2016-07-01",2.94
"2393","2016-07-05",2.93
"2394","2016-07-06",2.99
"2395","2016-07-07",2.99
"2396","2016-07-08",3.09
"2397","2016-07-11",3.07
"2398","2016-07-12",3.07
"2399","2016-07-13",2.91
"2400","2016-07-14",2.87
"2401","2016-07-15",2.96
"2402","2016-07-18",3.02
"2403","2016-07-19",2.88
"2404","2016-07-20",2.97
"2405","2016-07-21",2.98
"2406","2016-07-22",3.08
"2407","2016-07-25",3.04
"2408","2016-07-26",3
"2409","2016-07-27",3.41
"2410","2016-07-28",3.46
"2411","2016-07-29",3.62
"2412","2016-08-01",3.7
"2413","2016-08-02",3.77
"2414","2016-08-03",4.03
"2415","2016-08-04",4
"2416","2016-08-05",4.14
"2417","2016-08-08",4.19
"2418","2016-08-09",4.95
"2419","2016-08-10",5
"2420","2016-08-11",5.03
"2421","2016-08-12",5.04
"2422","2016-08-15",4.72
"2423","2016-08-16",4.37
"2424","2016-08-17",4.31
"2425","2016-08-18",4.36
"2426","2016-08-19",4.33
"2427","2016-08-22",4.45
"2428","2016-08-23",4.64
"2429","2016-08-24",4.39
"2430","2016-08-25",4.1
"2431","2016-08-26",4.18
"2432","2016-08-29",4.15
"2433","2016-08-30",4.13
"2434","2016-08-31",4.11
"2435","2016-09-01",4.16
"2436","2016-09-02",4.2
"2437","2016-09-06",4.21
"2438","2016-09-07",4.72
"2439","2016-09-08",4.54
"2440","2016-09-09",4.33
"2441","2016-09-12",4.39
"2442","2016-09-13",4.25
"2443","2016-09-14",4.26
"2444","2016-09-15",4.51
"2445","2016-09-16",4.45
"2446","2016-09-19",4.54
"2447","2016-09-20",4.53
"2448","2016-09-21",4.69
"2449","2016-09-22",4.76
"2450","2016-09-23",4.71
"2451","2016-09-26",4.71
"2452","2016-09-27",4.76
"2453","2016-09-28",4.7
"2454","2016-09-29",4.45
"2455","2016-09-30",4.41
"2456","2016-10-03",4.58
"2457","2016-10-04",4.53
"2458","2016-10-05",4.6
"2459","2016-10-06",4.45
"2460","2016-10-07",4.37
"2461","2016-10-10",4.48
"2462","2016-10-11",4.29
"2463","2016-10-12",4.09
"2464","2016-10-13",4.16
"2465","2016-10-14",4.04
"2466","2016-10-17",3.99
"2467","2016-10-18",4.16
"2468","2016-10-19",4.18
"2469","2016-10-20",4.5
"2470","2016-10-21",4.51
"2471","2016-10-24",4.62
"2472","2016-10-25",4.5
"2473","2016-10-26",4.58
"2474","2016-10-27",4.31
"2475","2016-10-28",4.11
"2476","2016-10-31",4.05
"2477","2016-11-01",4.11
"2478","2016-11-02",4.04
"2479","2016-11-03",3.76
"2480","2016-11-04",3.91
"2481","2016-11-07",4.49
"2482","2016-11-08",4.67
"2483","2016-11-09",5.02
"2484","2016-11-10",5.07
"2485","2016-11-11",5.34
"2486","2016-11-14",5.68
"2487","2016-11-15",5.63
"2488","2016-11-16",5.74
"2489","2016-11-17",5.86
"2490","2016-11-18",5.98
"2491","2016-11-21",6.05
"2492","2016-11-22",5.9
"2493","2016-11-23",5.97
"2494","2016-11-25",5.94
"2495","2016-11-28",5.69
"2496","2016-11-29",5.62
"2497","2016-11-30",5.59
"2498","2016-12-01",5.18
"2499","2016-12-02",5.51
"2500","2016-12-05",5.49
"2501","2016-12-06",5.64
"2502","2016-12-07",5.51
"2503","2016-12-08",5.64
"2504","2016-12-09",5.5
"2505","2016-12-12",5.53
"2506","2016-12-13",5.55
"2507","2016-12-14",5.5
"2508","2016-12-15",5.57
"2509","2016-12-16",6.19
"2510","2016-12-19",6.85
"2511","2016-12-20",6.88
"2512","2016-12-21",6.59
"2513","2016-12-22",6.4
"2514","2016-12-23",6.99
"2515","2016-12-27",6.78
"2516","2016-12-28",6.59
"2517","2016-12-29",6.42
"2518","2016-12-30",6.33
"2519","2017-01-03",6.36
"2520","2017-01-04",6.88
"2521","2017-01-05",6.93
"2522","2017-01-06",7.13
"2523","2017-01-09",6.34
"2524","2017-01-10",6.19
"2525","2017-01-11",6.07
"2526","2017-01-12",6.13
"2527","2017-01-13",6.25
"2528","2017-01-17",5.95
"2529","2017-01-18",5.95
"2530","2017-01-19",6.04
"2531","2017-01-20",5.95
"2532","2017-01-23",5.92
"2533","2017-01-24",6.25
"2534","2017-01-25",6.48
"2535","2017-01-26",6.45
"2536","2017-01-27",6.45
"2537","2017-01-30",6.04
"2538","2017-01-31",6.3
"2539","2017-02-01",6.18
"2540","2017-02-02",5.86
"2541","2017-02-03",5.79
"2542","2017-02-06",5.65
"2543","2017-02-07",5.67
"2544","2017-02-08",5.79
"2545","2017-02-09",6
"2546","2017-02-10",5.66
"2547","2017-02-13",5.86
"2548","2017-02-14",5.78
"2549","2017-02-15",6.16
"2550","2017-02-16",6.58
"2551","2017-02-17",6.56
"2552","2017-02-21",6.1
"2553","2017-02-22",5.86
"2554","2017-02-23",5.6
"2555","2017-02-24",5.49
"2556","2017-02-27",5.51
"2557","2017-02-28",6.24
"2558","2017-03-01",6.86
"2559","2017-03-02",7.42
"2560","2017-03-03",7.68
"2561","2017-03-06",7.8
"2562","2017-03-07",7.76
"2563","2017-03-08",8.41
"2564","2017-03-09",8.74
"2565","2017-03-10",8.88
"2566","2017-03-13",8.6
"2567","2017-03-14",8.36
"2568","2017-03-15",8.74
"2569","2017-03-16",8.8
"2570","2017-03-17",8.85
"2571","2017-03-20",9.2
"2572","2017-03-21",8.29
"2573","2017-03-22",8.51
"2574","2017-03-23",8.49
"2575","2017-03-24",8.79
"2576","2017-03-27",8.89
"2577","2017-03-28",8.59
"2578","2017-03-29",8.49
"2579","2017-03-30",8.32
"2580","2017-03-31",8.4
"2581","2017-04-03",8.3
"2582","2017-04-04",8.29
"2583","2017-04-05",7.51
"2584","2017-04-06",7.41
"2585","2017-04-07",7.26
"2586","2017-04-10",7.17
"2587","2017-04-11",7.22
"2588","2017-04-12",6.81
"2589","2017-04-13",6.75
"2590","2017-04-17",6.96
"2591","2017-04-18",6.67
"2592","2017-04-19",6.62
"2593","2017-04-20",6.61
"2594","2017-04-21",6.51
"2595","2017-04-24",6.48
"2596","2017-04-25",6.49
"2597","2017-04-26",6.33
"2598","2017-04-27",6.41
"2599","2017-04-28",6.34
"2600","2017-05-01",6.83
"2601","2017-05-02",6.49
"2602","2017-05-03",6.47
"2603","2017-05-04",5.79
"2604","2017-05-05",5.67
"2605","2017-05-08",5.35
"2606","2017-05-09",5.6
"2607","2017-05-10",5.98
"2608","2017-05-11",5.72
"2609","2017-05-12",5.85
"2610","2017-05-15",5.84
"2611","2017-05-16",5.81
"2612","2017-05-17",5.56
"2613","2017-05-18",5.87
"2614","2017-05-19",5.48
"2615","2017-05-22",5.24
"2616","2017-05-23",5.15
"2617","2017-05-24",5.13
"2618","2017-05-25",6.73
"2619","2017-05-26",5.77
"2620","2017-05-30",5.51
"2621","2017-05-31",5.15
"2622","2017-06-01",5.27
"2623","2017-06-02",5.52
"2624","2017-06-05",5.37
"2625","2017-06-06",5.38
"2626","2017-06-07",5.43
"2627","2017-06-08",5.57
"2628","2017-06-09",5.38
"2629","2017-06-12",5.37
"2630","2017-06-13",5.48
"2631","2017-06-14",5.8
"2632","2017-06-15",5.53
"2633","2017-06-16",5.55
"2634","2017-06-19",5.77
"2635","2017-06-20",5.98
"2636","2017-06-21",5.94
"2637","2017-06-22",6.09
"2638","2017-06-23",6.12
"2639","2017-06-26",6.08
"2640","2017-06-27",5.82
"2641","2017-06-28",5.82
"2642","2017-06-29",5.77
"2643","2017-06-30",5.56
"2644","2017-07-03",5.84
"2645","2017-07-05",5.86
"2646","2017-07-06",5.67
"2647","2017-07-07",5.72
"2648","2017-07-10",5.52
"2649","2017-07-11",5.54
"2650","2017-07-12",5.7
"2651","2017-07-13",5.84
"2652","2017-07-14",5.74
"2653","2017-07-17",5.67
"2654","2017-07-18",5.61
"2655","2017-07-19",5.62
"2656","2017-07-20",5.57
"2657","2017-07-21",5.41
"2658","2017-07-24",5.2
"2659","2017-07-25",5.04
"2660","2017-07-26",5.03
"2661","2017-07-27",5.1
"2662","2017-07-28",5.27
"2663","2017-07-31",5.11
"2664","2017-08-01",5.1
"2665","2017-08-02",5.09
"2666","2017-08-03",4.91
"2667","2017-08-04",5.1
"2668","2017-08-07",4.42
"2669","2017-08-08",4.49
"2670","2017-08-09",4.51
"2671","2017-08-10",4.31
"2672","2017-08-11",4.53
"2673","2017-08-14",4.57
"2674","2017-08-15",4.37
"2675","2017-08-16",4.26
"2676","2017-08-17",4.1
"2677","2017-08-18",4.1
"2678","2017-08-21",4.21
"2679","2017-08-22",4.38
"2680","2017-08-23",4.42
"2681","2017-08-24",4.83
"2682","2017-08-25",4.58
"2683","2017-08-28",4.94
"2684","2017-08-29",5.06
"2685","2017-08-30",4.97
"2686","2017-08-31",5.1
"2687","2017-09-01",5
"2688","2017-09-05",4.93
"2689","2017-09-06",4.96
"2690","2017-09-07",5.97
"2691","2017-09-08",5.85
"2692","2017-09-11",5.75
"2693","2017-09-12",5.23
"2694","2017-09-13",5.36
"2695","2017-09-14",5.15
"2696","2017-09-15",5.15
"2697","2017-09-18",5.42
"2698","2017-09-19",5.43
"2699","2017-09-20",5.27
"2700","2017-09-21",5.27
"2701","2017-09-22",5.24
"2702","2017-09-25",5.26
"2703","2017-09-26",5.18
"2704","2017-09-27",5.28
"2705","2017-09-28",5.24
"2706","2017-09-29",5.24
"2707","2017-10-02",5.33
"2708","2017-10-03",5.24
"2709","2017-10-04",5.26
"2710","2017-10-05",5.25
"2711","2017-10-06",5.23
"2712","2017-10-09",5.18
"2713","2017-10-10",5.19
"2714","2017-10-11",5.19
"2715","2017-10-12",5.19
"2716","2017-10-13",5.05
"2717","2017-10-16",5.11
"2718","2017-10-17",5.08
"2719","2017-10-18",5.2
"2720","2017-10-19",5.1
"2721","2017-10-20",4.8
"2722","2017-10-23",4.37
"2723","2017-10-24",4.35
"2724","2017-10-25",4.24
"2725","2017-10-26",4.16
"2726","2017-10-27",4.42
"2727","2017-10-30",4.43
"2728","2017-10-31",4.5
"2729","2017-11-01",4.48
"2730","2017-11-02",4.54
"2731","2017-11-03",4.68
"2732","2017-11-06",4.85
"2733","2017-11-07",4.7
"2734","2017-11-08",4.7
"2735","2017-11-09",4.85
"2736","2017-11-10",4.82
"2737","2017-11-13",4.76
"2738","2017-11-14",4.72
"2739","2017-11-15",4.59
"2740","2017-11-16",4.63
"2741","2017-11-17",4.52
"2742","2017-11-20",4.51
"2743","2017-11-21",4.53
"2744","2017-11-22",4.64
"2745","2017-11-24",4.7
"2746","2017-11-27",4.64
"2747","2017-11-28",4.77
"2748","2017-11-29",4.68
"2749","2017-11-30",5.08
"2750","2017-12-01",4.93
"2751","2017-12-04",4.72
"2752","2017-12-05",4.7
"2753","2017-12-06",4.59
"2754","2017-12-07",4.57
"2755","2017-12-08",5.21
"2756","2017-12-11",5.02
"2757","2017-12-12",4.88
"2758","2017-12-13",4.97
"2759","2017-12-14",4.85
"2760","2017-12-15",5
"2761","2017-12-18",5
"2762","2017-12-19",5.01
"2763","2017-12-20",5.04
"2764","2017-12-21",5
"2765","2017-12-22",5.09
"2766","2017-12-26",5.14
"2767","2017-12-27",5.22
"2768","2017-12-28",5.09
"2769","2017-12-29",4.91
"2770","2018-01-02",5.44
"2771","2018-01-03",5.82
"2772","2018-01-04",5.76
"2773","2018-01-05",5.61
"2774","2018-01-08",5.48
"2775","2018-01-09",5.47
"2776","2018-01-10",5.48
"2777","2018-01-11",5.66
"2778","2018-01-12",5.62
"2779","2018-01-16",5.65
"2780","2018-01-17",5.67
"2781","2018-01-18",5.68
"2782","2018-01-19",5.59
"2783","2018-01-22",5.32
"2784","2018-01-23",5.26
"2785","2018-01-24",4.88
"2786","2018-01-25",4.83
"2787","2018-01-26",4.65
"2788","2018-01-29",4.6
"2789","2018-01-30",4.56
"2790","2018-01-31",4.5
"2791","2018-02-01",4.5
"2792","2018-02-02",4.35
"2793","2018-02-05",4.42
"2794","2018-02-06",4.78
"2795","2018-02-07",4.9
"2796","2018-02-08",4.8
"2797","2018-02-09",4.94
"2798","2018-02-12",4.88
"2799","2018-02-13",4.99
"2800","2018-02-14",5.11
"2801","2018-02-15",4.87
"2802","2018-02-16",4.96
"2803","2018-02-20",5.06
"2804","2018-02-21",4.9
"2805","2018-02-22",4.8
"2806","2018-02-23",5.02
"2807","2018-02-26",5.05
"2808","2018-02-27",4.83
"2809","2018-02-28",4.97
"2810","2018-03-01",4.91
"2811","2018-03-02",5.03
"2812","2018-03-05",5.36
"2813","2018-03-06",5.18
"2814","2018-03-07",5.42
"2815","2018-03-08",5.5
"2816","2018-03-09",5.58
"2817","2018-03-12",5.6
"2818","2018-03-13",5.33
"2819","2018-03-14",5.39
"2820","2018-03-15",5.38
"2821","2018-03-16",5.37
"2822","2018-03-19",5.12
"2823","2018-03-20",5.04
"2824","2018-03-21",5.27
"2825","2018-03-22",5.21
"2826","2018-03-23",5.21
"2827","2018-03-26",5.27
"2828","2018-03-27",5.04
"2829","2018-03-28",4.78
"2830","2018-03-29",4.77
"2831","2018-04-02",4.61
"2832","2018-04-03",4.88
"2833","2018-04-04",5.11
"2834","2018-04-05",4.68
"2835","2018-04-06",4.6
"2836","2018-04-09",4.62
"2837","2018-04-10",4.83
"2838","2018-04-11",5.05
"2839","2018-04-12",5.11
"2840","2018-04-13",5.01
"2841","2018-04-16",4.98
"2842","2018-04-17",5.18
"2843","2018-04-18",5.14
"2844","2018-04-19",4.84
"2845","2018-04-20",4.91
"2846","2018-04-23",4.9
"2847","2018-04-24",4.86
"2848","2018-04-25",4.87
"2849","2018-04-26",5.05
"2850","2018-04-27",5.07
"2851","2018-04-30",4.92
"2852","2018-05-01",4.88
"2853","2018-05-02",5.17
"2854","2018-05-03",5.18
"2855","2018-05-04",5.32
"2856","2018-05-07",5.56
"2857","2018-05-08",5.03
"2858","2018-05-09",5.33
"2859","2018-05-10",5.21
"2860","2018-05-11",5.5
"2861","2018-05-14",6.01
"2862","2018-05-15",5.91
"2863","2018-05-16",5.98
"2864","2018-05-17",5.9
"2865","2018-05-18",5.88
"2866","2018-05-21",5.8
"2867","2018-05-22",5.87
