"","date","MUX"
"1935","2014-09-09",2.49
"1936","2014-09-10",2.4
"1937","2014-09-11",2.51
"1938","2014-09-12",2.42
"1939","2014-09-15",2.36
"1940","2014-09-16",2.42
"1941","2014-09-17",2.33
"1942","2014-09-18",2.38
"1943","2014-09-19",2.1
"1944","2014-09-22",2.08
"1945","2014-09-23",2.22
"1946","2014-09-24",2.11
"1947","2014-09-25",2.18
"1948","2014-09-26",2.1
"1949","2014-09-29",2.01
"1950","2014-09-30",1.96
"1951","2014-10-01",1.91
"1952","2014-10-02",1.92
"1953","2014-10-03",1.76
"1954","2014-10-06",1.84
"1955","2014-10-07",1.69
"1956","2014-10-08",1.89
"1957","2014-10-09",1.8
"1958","2014-10-10",1.74
"1959","2014-10-13",1.77
"1960","2014-10-14",1.78
"1961","2014-10-15",1.77
"1962","2014-10-16",1.79
"1963","2014-10-17",1.8
"1964","2014-10-20",1.76
"1965","2014-10-21",1.73
"1966","2014-10-22",1.61
"1967","2014-10-23",1.6
"1968","2014-10-24",1.59
"1969","2014-10-27",1.52
"1970","2014-10-28",1.54
"1971","2014-10-29",1.41
"1972","2014-10-30",1.31
"1973","2014-10-31",1.24
"1974","2014-11-03",1.37
"1975","2014-11-04",1.27
"1976","2014-11-05",1.18
"1977","2014-11-06",1.24
"1978","2014-11-07",1.41
"1979","2014-11-10",1.23
"1980","2014-11-11",1.34
"1981","2014-11-12",1.33
"1982","2014-11-13",1.27
"1983","2014-11-14",1.31
"1984","2014-11-17",1.4
"1985","2014-11-18",1.64
"1986","2014-11-19",1.46
"1987","2014-11-20",1.52
"1988","2014-11-21",1.46
"1989","2014-11-24",1.5
"1990","2014-11-25",1.47
"1991","2014-11-26",1.45
"1992","2014-11-28",1.34
"1993","2014-12-01",1.5
"1994","2014-12-02",1.37
"1995","2014-12-03",1.4
"1996","2014-12-04",1.28
"1997","2014-12-05",1.26
"1998","2014-12-08",1.22
"1999","2014-12-09",1.19
"2000","2014-12-10",1.14
"2001","2014-12-11",1.16
"2002","2014-12-12",1.11
"2003","2014-12-15",0.98
"2004","2014-12-16",0.928
"2005","2014-12-17",0.92
"2006","2014-12-18",1.01
"2007","2014-12-19",0.952
"2008","2014-12-22",0.938
"2009","2014-12-23",0.968
"2010","2014-12-24",0.995
"2011","2014-12-26",1.09
"2012","2014-12-29",1.05
"2013","2014-12-30",1.14
"2014","2014-12-31",1.11
"2015","2015-01-02",1.1
"2016","2015-01-05",1.19
"2017","2015-01-06",1.27
"2018","2015-01-07",1.18
"2019","2015-01-08",1.14
"2020","2015-01-09",1.15
"2021","2015-01-12",1.2
"2022","2015-01-13",1.19
"2023","2015-01-14",1.12
"2024","2015-01-15",1.26
"2025","2015-01-16",1.25
"2026","2015-01-20",1.35
"2027","2015-01-21",1.35
"2028","2015-01-22",1.31
"2029","2015-01-23",1.22
"2030","2015-01-26",1.31
"2031","2015-01-27",1.34
"2032","2015-01-28",1.24
"2033","2015-01-29",1.19
"2034","2015-01-30",1.25
"2035","2015-02-02",1.25
"2036","2015-02-03",1.21
"2037","2015-02-04",1.2
"2038","2015-02-05",1.19
"2039","2015-02-06",1.12
"2040","2015-02-09",1.09
"2041","2015-02-10",1.03
"2042","2015-02-11",1.03
"2043","2015-02-12",1.04
"2044","2015-02-13",1.1
"2045","2015-02-17",1.06
"2046","2015-02-18",1.09
"2047","2015-02-19",1.08
"2048","2015-02-20",1.04
"2049","2015-02-23",1.05
"2050","2015-02-24",1.04
"2051","2015-02-25",1.08
"2052","2015-02-26",1.09
"2053","2015-02-27",1.13
"2054","2015-03-02",1.09
"2055","2015-03-03",1.1
"2056","2015-03-04",1.05
"2057","2015-03-05",1.05
"2058","2015-03-06",1.03
"2059","2015-03-09",1.01
"2060","2015-03-10",0.94
"2061","2015-03-11",1.03
"2062","2015-03-12",0.963
"2063","2015-03-13",0.999
"2064","2015-03-16",0.975
"2065","2015-03-17",0.99
"2066","2015-03-18",1.03
"2067","2015-03-19",1.06
"2068","2015-03-20",1.06
"2069","2015-03-23",1.11
"2070","2015-03-24",1.1
"2071","2015-03-25",1.07
"2072","2015-03-26",1.06
"2073","2015-03-27",1.03
"2074","2015-03-30",1.01
"2075","2015-03-31",1.02
"2076","2015-04-01",1.09
"2077","2015-04-02",1.04
"2078","2015-04-06",1.08
"2079","2015-04-07",1.06
"2080","2015-04-08",1
"2081","2015-04-09",0.95
"2082","2015-04-10",0.97
"2083","2015-04-13",0.984
"2084","2015-04-14",0.98
"2085","2015-04-15",1.05
"2086","2015-04-16",1.01
"2087","2015-04-17",0.984
"2088","2015-04-20",0.97
"2089","2015-04-21",0.97
"2090","2015-04-22",0.963
"2091","2015-04-23",0.995
"2092","2015-04-24",0.984
"2093","2015-04-27",1
"2094","2015-04-28",1
"2095","2015-04-29",1
"2096","2015-04-30",1
"2097","2015-05-01",0.972
"2098","2015-05-04",1
"2099","2015-05-05",1
"2100","2015-05-06",0.97
"2101","2015-05-07",1.01
"2102","2015-05-08",0.99
"2103","2015-05-11",1.02
"2104","2015-05-12",1.09
"2105","2015-05-13",1.12
"2106","2015-05-14",1.09
"2107","2015-05-15",1.11
"2108","2015-05-18",1.1
"2109","2015-05-19",1.04
"2110","2015-05-20",1.04
"2111","2015-05-21",1.01
"2112","2015-05-22",1.02
"2113","2015-05-26",0.979
"2114","2015-05-27",0.97
"2115","2015-05-28",0.97
"2116","2015-05-29",1
"2117","2015-06-01",0.97
"2118","2015-06-02",0.97
"2119","2015-06-03",0.97
"2120","2015-06-04",0.97
"2121","2015-06-05",0.96
"2122","2015-06-08",0.988
"2123","2015-06-09",0.952
"2124","2015-06-10",0.99
"2125","2015-06-11",0.973
"2126","2015-06-12",0.98
"2127","2015-06-15",0.98
"2128","2015-06-16",0.98
"2129","2015-06-17",0.98
"2130","2015-06-18",0.95
"2131","2015-06-19",0.95
"2132","2015-06-22",0.97
"2133","2015-06-23",0.96
"2134","2015-06-24",0.951
"2135","2015-06-25",0.956
"2136","2015-06-26",0.935
"2137","2015-06-29",0.975
"2138","2015-06-30",0.959
"2139","2015-07-01",0.9
"2140","2015-07-02",0.961
"2141","2015-07-06",0.942
"2142","2015-07-07",0.89
"2143","2015-07-08",0.84
"2144","2015-07-09",0.821
"2145","2015-07-10",0.783
"2146","2015-07-13",0.79
"2147","2015-07-14",0.75
"2148","2015-07-15",0.78
"2149","2015-07-16",0.83
"2150","2015-07-17",0.75
"2151","2015-07-20",0.7
"2152","2015-07-21",0.7
"2153","2015-07-22",0.715
"2154","2015-07-23",0.678
"2155","2015-07-24",0.789
"2156","2015-07-27",0.748
"2157","2015-07-28",0.752
"2158","2015-07-29",0.701
"2159","2015-07-30",0.685
"2160","2015-07-31",0.73
"2161","2015-08-03",0.702
"2162","2015-08-04",0.79
"2163","2015-08-05",0.701
"2164","2015-08-06",0.74
"2165","2015-08-07",0.702
"2166","2015-08-10",0.776
"2167","2015-08-11",0.78
"2168","2015-08-12",0.95
"2169","2015-08-13",0.89
"2170","2015-08-14",0.93
"2171","2015-08-17",0.941
"2172","2015-08-18",0.923
"2173","2015-08-19",0.96
"2174","2015-08-20",0.97
"2175","2015-08-21",0.917
"2176","2015-08-24",0.84
"2177","2015-08-25",0.78
"2178","2015-08-26",0.713
"2179","2015-08-27",0.72
"2180","2015-08-28",0.865
"2181","2015-08-31",0.912
"2182","2015-09-01",0.856
"2183","2015-09-02",0.82
"2184","2015-09-03",0.84
"2185","2015-09-04",0.835
"2186","2015-09-08",0.845
"2187","2015-09-09",0.807
"2188","2015-09-10",0.79
"2189","2015-09-11",0.84
"2190","2015-09-14",0.855
"2191","2015-09-15",0.81
"2192","2015-09-16",0.91
"2193","2015-09-17",0.95
"2194","2015-09-18",0.96
"2195","2015-09-21",0.914
"2196","2015-09-22",0.885
"2197","2015-09-23",0.87
"2198","2015-09-24",0.93
"2199","2015-09-25",0.925
"2200","2015-09-28",0.85
"2201","2015-09-29",0.86
"2202","2015-09-30",0.875
"2203","2015-10-01",0.86
"2204","2015-10-02",0.935
"2205","2015-10-05",0.94
"2206","2015-10-06",0.91
"2207","2015-10-07",0.952
"2208","2015-10-08",0.93
"2209","2015-10-09",0.988
"2210","2015-10-12",0.96
"2211","2015-10-13",0.953
"2212","2015-10-14",1.05
"2213","2015-10-15",1.06
"2214","2015-10-16",1.02
"2215","2015-10-19",0.965
"2216","2015-10-20",0.99
"2217","2015-10-21",0.956
"2218","2015-10-22",0.96
"2219","2015-10-23",0.94
"2220","2015-10-26",0.92
"2221","2015-10-27",0.92
"2222","2015-10-28",0.921
"2223","2015-10-29",0.92
"2224","2015-10-30",0.9
"2225","2015-11-02",0.91
"2226","2015-11-03",0.87
"2227","2015-11-04",0.85
"2228","2015-11-05",0.839
"2229","2015-11-06",0.82
"2230","2015-11-09",0.83
"2231","2015-11-10",0.825
"2232","2015-11-11",0.85
"2233","2015-11-12",0.845
"2234","2015-11-13",0.87
"2235","2015-11-16",0.87
"2236","2015-11-17",0.85
"2237","2015-11-18",0.851
"2238","2015-11-19",0.875
"2239","2015-11-20",0.84
"2240","2015-11-23",0.84
"2241","2015-11-24",0.875
"2242","2015-11-25",0.895
"2243","2015-11-27",0.87
"2244","2015-11-30",0.89
"2245","2015-12-01",0.91
"2246","2015-12-02",0.91
"2247","2015-12-03",0.92
"2248","2015-12-04",0.95
"2249","2015-12-07",0.93
"2250","2015-12-08",0.92
"2251","2015-12-09",0.959
"2252","2015-12-10",0.94
"2253","2015-12-11",0.95
"2254","2015-12-14",0.96
"2255","2015-12-15",0.96
"2256","2015-12-16",0.975
"2257","2015-12-17",0.93
"2258","2015-12-18",0.96
"2259","2015-12-21",1.04
"2260","2015-12-22",1.04
"2261","2015-12-23",1.08
"2262","2015-12-24",1.12
"2263","2015-12-28",1.15
"2264","2015-12-29",1.16
"2265","2015-12-30",1.1
"2266","2015-12-31",1.06
"2267","2016-01-04",1.1
"2268","2016-01-05",1.16
"2269","2016-01-06",1.19
"2270","2016-01-07",1.18
"2271","2016-01-08",1.1
"2272","2016-01-11",1.11
"2273","2016-01-12",1.06
"2274","2016-01-13",1.07
"2275","2016-01-14",1.05
"2276","2016-01-15",1.06
"2277","2016-01-19",1.01
"2278","2016-01-20",1.01
"2279","2016-01-21",1.07
"2280","2016-01-22",1.09
"2281","2016-01-25",1.1
"2282","2016-01-26",1.17
"2283","2016-01-27",1.17
"2284","2016-01-28",1.18
"2285","2016-01-29",1.23
"2286","2016-02-01",1.33
"2287","2016-02-02",1.37
"2288","2016-02-03",1.35
"2289","2016-02-04",1.43
"2290","2016-02-05",1.42
"2291","2016-02-08",1.54
"2292","2016-02-09",1.51
"2293","2016-02-10",1.48
"2294","2016-02-11",1.61
"2295","2016-02-12",1.59
"2296","2016-02-16",1.54
"2297","2016-02-17",1.61
"2298","2016-02-18",1.73
"2299","2016-02-19",1.69
"2300","2016-02-22",1.65
"2301","2016-02-23",1.68
"2302","2016-02-24",1.72
"2303","2016-02-25",1.86
"2304","2016-02-26",1.82
"2305","2016-02-29",1.83
"2306","2016-03-01",1.73
"2307","2016-03-02",1.83
"2308","2016-03-03",1.94
"2309","2016-03-04",1.91
"2310","2016-03-07",2.02
"2311","2016-03-08",1.94
"2312","2016-03-09",1.9
"2313","2016-03-10",2
"2314","2016-03-11",1.92
"2315","2016-03-14",1.9
"2316","2016-03-15",1.81
"2317","2016-03-16",1.98
"2318","2016-03-17",1.89
"2319","2016-03-18",1.9
"2320","2016-03-21",1.96
"2321","2016-03-22",1.99
"2322","2016-03-23",1.87
"2323","2016-03-24",1.87
"2324","2016-03-28",1.85
"2325","2016-03-29",1.93
"2326","2016-03-30",1.9
"2327","2016-03-31",1.88
"2328","2016-04-01",1.94
"2329","2016-04-04",1.88
"2330","2016-04-05",1.97
"2331","2016-04-06",1.99
"2332","2016-04-07",2.08
"2333","2016-04-08",2.3
"2334","2016-04-11",2.45
"2335","2016-04-12",2.45
"2336","2016-04-13",2.34
"2337","2016-04-14",2.29
"2338","2016-04-15",2.35
"2339","2016-04-18",2.31
"2340","2016-04-19",2.47
"2341","2016-04-20",2.35
"2342","2016-04-21",2.34
"2343","2016-04-22",2.34
"2344","2016-04-25",2.35
"2345","2016-04-26",2.43
"2346","2016-04-27",2.44
"2347","2016-04-28",2.54
"2348","2016-04-29",2.6
"2349","2016-05-02",2.56
"2350","2016-05-03",2.55
"2351","2016-05-04",2.33
"2352","2016-05-05",2.4
"2353","2016-05-06",2.54
"2354","2016-05-09",2.37
"2355","2016-05-10",2.48
"2356","2016-05-11",2.59
"2357","2016-05-12",2.53
"2358","2016-05-13",2.56
"2359","2016-05-16",2.63
"2360","2016-05-17",2.73
"2361","2016-05-18",2.54
"2362","2016-05-19",2.57
"2363","2016-05-20",2.58
"2364","2016-05-23",2.55
"2365","2016-05-24",2.29
"2366","2016-05-25",2.34
"2367","2016-05-26",2.39
"2368","2016-05-27",2.21
"2369","2016-05-31",2.23
"2370","2016-06-01",2.21
"2371","2016-06-02",2.21
"2372","2016-06-03",2.43
"2373","2016-06-06",2.5
"2374","2016-06-07",2.52
"2375","2016-06-08",2.71
"2376","2016-06-09",2.81
"2377","2016-06-10",2.95
"2378","2016-06-13",3.19
"2379","2016-06-14",3.18
"2380","2016-06-15",3.45
"2381","2016-06-16",3.36
"2382","2016-06-17",3.32
"2383","2016-06-20",3.48
"2384","2016-06-21",3.35
"2385","2016-06-22",3.44
"2386","2016-06-23",3.44
"2387","2016-06-24",3.61
"2388","2016-06-27",3.67
"2389","2016-06-28",3.62
"2390","2016-06-29",3.78
"2391","2016-06-30",3.85
"2392","2016-07-01",4.12
"2393","2016-07-05",4.41
"2394","2016-07-06",4.63
"2395","2016-07-07",4.36
"2396","2016-07-08",4.7
"2397","2016-07-11",4.76
"2398","2016-07-12",4.43
"2399","2016-07-13",4.72
"2400","2016-07-14",4.64
"2401","2016-07-15",4.59
"2402","2016-07-18",4.49
"2403","2016-07-19",4.39
"2404","2016-07-20",3.74
"2405","2016-07-21",3.96
"2406","2016-07-22",3.9
"2407","2016-07-25",3.69
"2408","2016-07-26",3.91
"2409","2016-07-27",4.28
"2410","2016-07-28",4.25
"2411","2016-07-29",4.44
"2412","2016-08-01",4.45
"2413","2016-08-02",4.5
"2414","2016-08-03",4.39
"2415","2016-08-04",4.51
"2416","2016-08-05",4.28
"2417","2016-08-08",4.32
"2418","2016-08-09",4.34
"2419","2016-08-10",4.42
"2420","2016-08-11",4.3
"2421","2016-08-12",4.36
"2422","2016-08-15",4.4
"2423","2016-08-16",4.51
"2424","2016-08-17",4.5
"2425","2016-08-18",4.79
"2426","2016-08-19",4.57
"2427","2016-08-22",4.39
"2428","2016-08-23",4.32
"2429","2016-08-24",3.72
"2430","2016-08-25",3.85
"2431","2016-08-26",3.84
"2432","2016-08-29",3.88
"2433","2016-08-30",3.67
"2434","2016-08-31",3.43
"2435","2016-09-01",3.62
"2436","2016-09-02",3.88
"2437","2016-09-06",4.14
"2438","2016-09-07",4.08
"2439","2016-09-08",3.97
"2440","2016-09-09",3.62
"2441","2016-09-12",3.85
"2442","2016-09-13",3.63
"2443","2016-09-14",3.73
"2444","2016-09-15",3.76
"2445","2016-09-16",3.65
"2446","2016-09-19",3.64
"2447","2016-09-20",3.71
"2448","2016-09-21",4.09
"2449","2016-09-22",4.02
"2450","2016-09-23",3.77
"2451","2016-09-26",3.69
"2452","2016-09-27",3.52
"2453","2016-09-28",3.81
"2454","2016-09-29",3.79
"2455","2016-09-30",3.67
"2456","2016-10-03",3.59
"2457","2016-10-04",3.22
"2458","2016-10-05",3.3
"2459","2016-10-06",3.09
"2460","2016-10-07",3.24
"2461","2016-10-10",3.33
"2462","2016-10-11",3.17
"2463","2016-10-12",3.28
"2464","2016-10-13",3.36
"2465","2016-10-14",3.25
"2466","2016-10-17",3.35
"2467","2016-10-18",3.57
"2468","2016-10-19",3.68
"2469","2016-10-20",3.58
"2470","2016-10-21",3.51
"2471","2016-10-24",3.24
"2472","2016-10-25",3.23
"2473","2016-10-26",3.16
"2474","2016-10-27",3.08
"2475","2016-10-28",3.12
"2476","2016-10-31",3.25
"2477","2016-11-01",3.36
"2478","2016-11-02",3.35
"2479","2016-11-03",3.47
"2480","2016-11-04",3.55
"2481","2016-11-07",3.54
"2482","2016-11-08",3.31
"2483","2016-11-09",3.32
"2484","2016-11-10",2.94
"2485","2016-11-11",2.67
"2486","2016-11-14",2.86
"2487","2016-11-15",3.15
"2488","2016-11-16",2.95
"2489","2016-11-17",2.83
"2490","2016-11-18",2.74
"2491","2016-11-21",2.84
"2492","2016-11-22",2.89
"2493","2016-11-23",2.71
"2494","2016-11-25",2.67
"2495","2016-11-28",2.84
"2496","2016-11-29",2.78
"2497","2016-11-30",2.83
"2498","2016-12-01",2.94
"2499","2016-12-02",3.08
"2500","2016-12-05",3.18
"2501","2016-12-06",3.07
"2502","2016-12-07",3.09
"2503","2016-12-08",3.23
"2504","2016-12-09",2.95
"2505","2016-12-12",3.03
"2506","2016-12-13",3.04
"2507","2016-12-14",2.82
"2508","2016-12-15",2.8
"2509","2016-12-16",2.75
"2510","2016-12-19",2.76
"2511","2016-12-20",2.8
"2512","2016-12-21",2.74
"2513","2016-12-22",2.68
"2514","2016-12-23",2.7
"2515","2016-12-27",2.85
"2516","2016-12-28",2.98
"2517","2016-12-29",3.3
"2518","2016-12-30",2.91
"2519","2017-01-03",3.24
"2520","2017-01-04",3.35
"2521","2017-01-05",3.74
"2522","2017-01-06",3.51
"2523","2017-01-09",3.57
"2524","2017-01-10",3.76
"2525","2017-01-11",3.73
"2526","2017-01-12",3.72
"2527","2017-01-13",3.79
"2528","2017-01-17",3.94
"2529","2017-01-18",3.82
"2530","2017-01-19",3.78
"2531","2017-01-20",3.86
"2532","2017-01-23",4.02
"2533","2017-01-24",3.95
"2534","2017-01-25",3.92
"2535","2017-01-26",3.8
"2536","2017-01-27",3.89
"2537","2017-01-30",3.85
"2538","2017-01-31",3.93
"2539","2017-02-01",3.94
"2540","2017-02-02",3.97
"2541","2017-02-03",4.02
"2542","2017-02-06",4.28
"2543","2017-02-07",4.2
"2544","2017-02-08",4.21
"2545","2017-02-09",4.11
"2546","2017-02-10",4.23
"2547","2017-02-13",4.19
"2548","2017-02-14",4.24
"2549","2017-02-15",4.16
"2550","2017-02-16",4.19
"2551","2017-02-17",4.13
"2552","2017-02-21",4.03
"2553","2017-02-22",3.95
"2554","2017-02-23",3.86
"2555","2017-02-24",3.74
"2556","2017-02-27",3.39
"2557","2017-02-28",3.43
"2558","2017-03-01",3.49
"2559","2017-03-02",3.19
"2560","2017-03-03",3.29
"2561","2017-03-06",3.1
"2562","2017-03-07",3.04
"2563","2017-03-08",2.94
"2564","2017-03-09",2.84
"2565","2017-03-10",3.06
"2566","2017-03-13",3.28
"2567","2017-03-14",2.98
"2568","2017-03-15",3.4
"2569","2017-03-16",3.33
"2570","2017-03-17",3.08
"2571","2017-03-20",3.17
"2572","2017-03-21",3.15
"2573","2017-03-22",3.16
"2574","2017-03-23",3.07
"2575","2017-03-24",3.11
"2576","2017-03-27",3.15
"2577","2017-03-28",3.11
"2578","2017-03-29",3.04
"2579","2017-03-30",3
"2580","2017-03-31",3.04
"2581","2017-04-03",3.19
"2582","2017-04-04",3.21
"2583","2017-04-05",3.2
"2584","2017-04-06",3.18
"2585","2017-04-07",3.19
"2586","2017-04-10",3.15
"2587","2017-04-11",3.25
"2588","2017-04-12",3.29
"2589","2017-04-13",3.13
"2590","2017-04-17",3.11
"2591","2017-04-18",3.11
"2592","2017-04-19",3.05
"2593","2017-04-20",3.02
"2594","2017-04-21",3.07
"2595","2017-04-24",3
"2596","2017-04-25",2.89
"2597","2017-04-26",3
"2598","2017-04-27",2.94
"2599","2017-04-28",3.04
"2600","2017-05-01",2.97
"2601","2017-05-02",2.96
"2602","2017-05-03",2.81
"2603","2017-05-04",2.67
"2604","2017-05-05",2.68
"2605","2017-05-08",2.72
"2606","2017-05-09",2.64
"2607","2017-05-10",2.72
"2608","2017-05-11",2.83
"2609","2017-05-12",2.91
"2610","2017-05-15",2.94
"2611","2017-05-16",2.96
"2612","2017-05-17",2.99
"2613","2017-05-18",2.93
"2614","2017-05-19",2.89
"2615","2017-05-22",2.86
"2616","2017-05-23",2.75
"2617","2017-05-24",2.8
"2618","2017-05-25",2.72
"2619","2017-05-26",2.68
"2620","2017-05-30",2.64
"2621","2017-05-31",2.55
"2622","2017-06-01",2.56
"2623","2017-06-02",2.56
"2624","2017-06-05",2.66
"2625","2017-06-06",2.85
"2626","2017-06-07",2.86
"2627","2017-06-08",2.77
"2628","2017-06-09",2.62
"2629","2017-06-12",2.73
"2630","2017-06-13",2.73
"2631","2017-06-14",2.52
"2632","2017-06-15",2.58
"2633","2017-06-16",2.58
"2634","2017-06-19",2.64
"2635","2017-06-20",2.54
"2636","2017-06-21",2.58
"2637","2017-06-22",2.67
"2638","2017-06-23",2.76
"2639","2017-06-26",2.67
"2640","2017-06-27",2.63
"2641","2017-06-28",2.64
"2642","2017-06-29",2.64
"2643","2017-06-30",2.63
"2644","2017-07-03",2.57
"2645","2017-07-05",2.56
"2646","2017-07-06",2.49
"2647","2017-07-07",2.47
"2648","2017-07-10",2.6
"2649","2017-07-11",2.66
"2650","2017-07-12",2.64
"2651","2017-07-13",2.58
"2652","2017-07-14",2.61
"2653","2017-07-17",2.66
"2654","2017-07-18",2.62
"2655","2017-07-19",2.58
"2656","2017-07-20",2.59
"2657","2017-07-21",2.61
"2658","2017-07-24",2.52
"2659","2017-07-25",2.53
"2660","2017-07-26",2.69
"2661","2017-07-27",2.63
"2662","2017-07-28",2.62
"2663","2017-07-31",2.61
"2664","2017-08-01",2.57
"2665","2017-08-02",2.51
"2666","2017-08-03",2.54
"2667","2017-08-04",2.38
"2668","2017-08-07",2.23
"2669","2017-08-08",2.19
"2670","2017-08-09",2.25
"2671","2017-08-10",2.32
"2672","2017-08-11",2.39
"2673","2017-08-14",2.38
"2674","2017-08-15",2.27
"2675","2017-08-16",2.42
"2676","2017-08-17",2.36
"2677","2017-08-18",2.34
"2678","2017-08-21",2.34
"2679","2017-08-22",2.33
"2680","2017-08-23",2.31
"2681","2017-08-24",2.34
"2682","2017-08-25",2.34
"2683","2017-08-28",2.57
"2684","2017-08-29",2.58
"2685","2017-08-30",2.5
"2686","2017-08-31",2.57
"2687","2017-09-01",2.62
"2688","2017-09-05",2.78
"2689","2017-09-06",2.68
"2690","2017-09-07",2.83
"2691","2017-09-08",2.83
"2692","2017-09-11",2.57
"2693","2017-09-12",2.59
"2694","2017-09-13",2.49
"2695","2017-09-14",2.5
"2696","2017-09-15",2.58
"2697","2017-09-18",2.43
"2698","2017-09-19",2.2
"2699","2017-09-20",2.13
"2700","2017-09-21",2.01
"2701","2017-09-22",2.06
"2702","2017-09-25",2.09
"2703","2017-09-26",1.97
"2704","2017-09-27",2.03
"2705","2017-09-28",2.01
"2706","2017-09-29",1.95
"2707","2017-10-02",2.01
"2708","2017-10-03",2.01
"2709","2017-10-04",2.03
"2710","2017-10-05",2.02
"2711","2017-10-06",2.1
"2712","2017-10-09",2.16
"2713","2017-10-10",2.09
"2714","2017-10-11",2.12
"2715","2017-10-12",2.1
"2716","2017-10-13",2.11
"2717","2017-10-16",2.04
"2718","2017-10-17",2.07
"2719","2017-10-18",2.02
"2720","2017-10-19",2.07
"2721","2017-10-20",2.02
"2722","2017-10-23",1.99
"2723","2017-10-24",2
"2724","2017-10-25",1.99
"2725","2017-10-26",1.93
"2726","2017-10-27",1.94
"2727","2017-10-30",1.93
"2728","2017-10-31",1.94
"2729","2017-11-01",1.95
"2730","2017-11-02",1.93
"2731","2017-11-03",1.93
"2732","2017-11-06",1.94
"2733","2017-11-07",1.99
"2734","2017-11-08",1.99
"2735","2017-11-09",1.94
"2736","2017-11-10",1.95
"2737","2017-11-13",1.91
"2738","2017-11-14",1.92
"2739","2017-11-15",1.92
"2740","2017-11-16",1.95
"2741","2017-11-17",2.03
"2742","2017-11-20",1.99
"2743","2017-11-21",1.99
"2744","2017-11-22",2.05
"2745","2017-11-24",2.02
"2746","2017-11-27",1.96
"2747","2017-11-28",1.99
"2748","2017-11-29",2.01
"2749","2017-11-30",2.01
"2750","2017-12-01",1.96
"2751","2017-12-04",1.92
"2752","2017-12-05",1.9
"2753","2017-12-06",1.88
"2754","2017-12-07",1.86
"2755","2017-12-08",1.83
"2756","2017-12-11",1.85
"2757","2017-12-12",1.85
"2758","2017-12-13",2.02
"2759","2017-12-14",2.04
"2760","2017-12-15",2.09
"2761","2017-12-18",2.09
"2762","2017-12-19",2.09
"2763","2017-12-20",2.16
"2764","2017-12-21",2.26
"2765","2017-12-22",2.25
"2766","2017-12-26",2.37
"2767","2017-12-27",2.27
"2768","2017-12-28",2.22
"2769","2017-12-29",2.28
"2770","2018-01-02",2.46
"2771","2018-01-03",2.33
"2772","2018-01-04",2.3
"2773","2018-01-05",2.29
"2774","2018-01-08",2.23
"2775","2018-01-09",2.18
"2776","2018-01-10",2.33
"2777","2018-01-11",2.32
"2778","2018-01-12",2.38
"2779","2018-01-16",2.36
"2780","2018-01-17",2.28
"2781","2018-01-18",2.23
"2782","2018-01-19",2.24
"2783","2018-01-22",2.23
"2784","2018-01-23",2.33
"2785","2018-01-24",2.51
"2786","2018-01-25",2.34
"2787","2018-01-26",2.33
"2788","2018-01-29",2.22
"2789","2018-01-30",2.13
"2790","2018-01-31",2.2
"2791","2018-02-01",2.22
"2792","2018-02-02",2.11
"2793","2018-02-05",2.21
"2794","2018-02-06",2.15
"2795","2018-02-07",2.04
"2796","2018-02-08",2.09
"2797","2018-02-09",2.03
"2798","2018-02-12",2.16
"2799","2018-02-13",2.19
"2800","2018-02-14",2.37
"2801","2018-02-15",2.41
"2802","2018-02-16",2.28
"2803","2018-02-20",2.21
"2804","2018-02-21",2.15
"2805","2018-02-22",2.13
"2806","2018-02-23",2.09
"2807","2018-02-26",2.08
"2808","2018-02-27",2.03
"2809","2018-02-28",1.95
"2810","2018-03-01",1.98
"2811","2018-03-02",1.96
"2812","2018-03-05",1.97
"2813","2018-03-06",2.08
"2814","2018-03-07",2.03
"2815","2018-03-08",2.05
"2816","2018-03-09",2.02
"2817","2018-03-12",2.04
"2818","2018-03-13",2.05
"2819","2018-03-14",2.02
"2820","2018-03-15",1.97
"2821","2018-03-16",2.01
"2822","2018-03-19",2
"2823","2018-03-20",1.99
"2824","2018-03-21",2.11
"2825","2018-03-22",2.09
"2826","2018-03-23",2.15
"2827","2018-03-26",2.22
"2828","2018-03-27",2.11
"2829","2018-03-28",2.01
"2830","2018-03-29",2.08
"2831","2018-04-02",2.14
"2832","2018-04-03",2.08
"2833","2018-04-04",2.06
"2834","2018-04-05",2.09
"2835","2018-04-06",2.06
"2836","2018-04-09",2.05
"2837","2018-04-10",2.1
"2838","2018-04-11",2.11
"2839","2018-04-12",2.05
"2840","2018-04-13",2.07
"2841","2018-04-16",2.07
"2842","2018-04-17",2.06
"2843","2018-04-18",2.12
"2844","2018-04-19",2.17
"2845","2018-04-20",2.14
"2846","2018-04-23",2.08
"2847","2018-04-24",2.11
"2848","2018-04-25",2.1
"2849","2018-04-26",2.09
"2850","2018-04-27",2.07
"2851","2018-04-30",2.08
"2852","2018-05-01",2.09
"2853","2018-05-02",2.09
"2854","2018-05-03",2.07
"2855","2018-05-04",2.1
"2856","2018-05-07",2.11
"2857","2018-05-08",2.13
"2858","2018-05-09",2.17
"2859","2018-05-10",2.22
"2860","2018-05-11",2.24
"2861","2018-05-14",2.15
"2862","2018-05-15",2.1
"2863","2018-05-16",2.07
"2864","2018-05-17",2.12
"2865","2018-05-18",2.19
"2866","2018-05-21",2.16
"2867","2018-05-22",2.18
"2868","2018-05-23",2.2
