"","date","WINT"
"2827","2018-03-26",9.87
"2828","2018-03-27",9.3
"2829","2018-03-28",10.05
"2830","2018-03-29",10.05
"2831","2018-04-02",9.3
"2832","2018-04-03",10.05
"2833","2018-04-04",10.05
"2834","2018-04-05",10.05
"2835","2018-04-06",10.05
"2836","2018-04-09",10.05
"2837","2018-04-10",10.35
"2838","2018-04-11",10.5
"2839","2018-04-12",10.5
"2840","2018-04-13",7.68
"2841","2018-04-16",10.47
"2842","2018-04-17",10.47
"2843","2018-04-18",9
"2844","2018-04-19",8.97
"2845","2018-04-20",9.15
"2846","2018-04-23",9.75
"2847","2018-04-24",9.75
"2848","2018-04-25",10.8
"2849","2018-04-26",11.25
"2850","2018-04-27",9.84
"2851","2018-04-30",11.25
"2852","2018-05-01",11.25
"2853","2018-05-02",11.25
"2854","2018-05-03",11.25
"2855","2018-05-04",11.22
"2856","2018-05-07",10.5
"2857","2018-05-08",10.5
"2858","2018-05-09",10.56
"2859","2018-05-10",11.19
"2860","2018-05-11",11.19
"2861","2018-05-14",11.19
"2862","2018-05-15",11.19
"2863","2018-05-16",11.19
"2864","2018-05-17",10.47
"2865","2018-05-18",11.25
"2866","2018-05-21",11.25
"2867","2018-05-22",11.25
"2868","2018-05-23",11.25
"2869","2018-05-24",11.55
"2870","2018-05-25",11.55
"2871","2018-05-29",11.55
"2872","2018-05-30",11.55
"2873","2018-05-31",12.3
"2874","2018-06-01",12.3
"2875","2018-06-04",12.3
"2876","2018-06-05",12
"2877","2018-06-06",12
"2878","2018-06-07",11.4
"2879","2018-06-08",11.25
"2880","2018-06-11",11.55
"2881","2018-06-12",11.82
"2882","2018-06-13",11.82
"2883","2018-06-14",10.5
"2884","2018-06-15",12.3
"2885","2018-06-18",12
"2886","2018-06-19",12.3
"2887","2018-06-20",12.3
"2888","2018-06-21",12
"2889","2018-06-22",11.7
"2890","2018-06-25",11.7
"2891","2018-06-26",11.7
"2892","2018-06-27",11.7
"2893","2018-06-28",11.25
"2894","2018-06-29",12
"2895","2018-07-02",12
"2896","2018-07-03",13.05
"2897","2018-07-05",12.45
"2898","2018-07-06",12
"2899","2018-07-09",11.85
"2900","2018-07-10",11.85
"2901","2018-07-11",11.85
"2902","2018-07-12",11.85
"2903","2018-07-13",11.85
"2904","2018-07-16",12
"2905","2018-07-17",12
"2906","2018-07-18",12
"2907","2018-07-19",12
"2908","2018-07-20",12
"2909","2018-07-23",12
"2910","2018-07-24",12
"2911","2018-07-25",11.97
"2912","2018-07-26",11.97
"2913","2018-07-27",11.94
"2914","2018-07-30",11.85
"2915","2018-07-31",11.85
"2916","2018-08-01",11.85
"2917","2018-08-02",11.97
"2918","2018-08-03",11.94
"2919","2018-08-06",11.94
"2920","2018-08-07",11.91
"2921","2018-08-08",11.94
"2922","2018-08-09",11.55
"2923","2018-08-10",11.88
"2924","2018-08-13",11.97
"2925","2018-08-14",11.94
"2926","2018-08-15",11.94
"2927","2018-08-16",11.97
"2928","2018-08-17",11.97
"2929","2018-08-20",11.85
"2930","2018-08-21",12
"2931","2018-08-22",11.7
"2932","2018-08-23",12
"2933","2018-08-24",12
"2934","2018-08-27",12
"2935","2018-08-28",12
"2936","2018-08-29",11.97
"2937","2018-08-30",11.97
"2938","2018-08-31",11.97
"2939","2018-09-04",11.1
"2940","2018-09-05",10.5
"2941","2018-09-06",11.25
"2942","2018-09-07",11.25
"2943","2018-09-10",11.19
"2944","2018-09-11",11.19
"2945","2018-09-12",11.07
"2946","2018-09-13",11.07
"2947","2018-09-14",11.07
"2948","2018-09-17",10.95
"2949","2018-09-18",10.56
"2950","2018-09-19",10.95
"2951","2018-09-20",10.35
"2952","2018-09-21",10.44
"2953","2018-09-24",10.44
"2954","2018-09-25",10.44
"2955","2018-09-26",9.75
"2956","2018-09-27",9.72
"2957","2018-09-28",9.45
"2958","2018-10-01",9
"2959","2018-10-02",8.7
"2960","2018-10-03",8.64
"2961","2018-10-04",8.64
"2962","2018-10-05",8.64
"2963","2018-10-08",9
"2964","2018-10-09",8.34
"2965","2018-10-10",7.83
"2966","2018-10-11",7.8
"2967","2018-10-12",8.64
"2968","2018-10-15",7.8
"2969","2018-10-16",7.62
"2970","2018-10-17",7.59
"2971","2018-10-18",8.64
"2972","2018-10-19",8.64
"2973","2018-10-22",8.58
"2974","2018-10-23",8.58
"2975","2018-10-24",8.61
"2976","2018-10-25",8.58
"2977","2018-10-26",8.58
"2978","2018-10-29",8.64
"2979","2018-10-30",8.64
"2980","2018-10-31",9
"2981","2018-11-01",9
"2982","2018-11-02",9
"2983","2018-11-05",9
"2984","2018-11-06",9
"2985","2018-11-07",9
"2986","2018-11-08",9
"2987","2018-11-09",9.24
"2988","2018-11-12",8.25
"2989","2018-11-13",9.36
"2990","2018-11-14",9.33
"2991","2018-11-15",9.33
"2992","2018-11-16",9.33
"2993","2018-11-19",8.4
"2994","2018-11-20",9.36
"2995","2018-11-21",9.36
"2996","2018-11-23",9.3
"2997","2018-11-26",9.3
"2998","2018-11-27",9.48
"2999","2018-11-28",9.6
"3000","2018-11-29",9.6
"3001","2018-11-30",9.6
"3002","2018-12-03",10.26
"3003","2018-12-04",10.8
"3004","2018-12-06",11.1
"3005","2018-12-07",11.28
"3006","2018-12-10",11.7
"3007","2018-12-11",12
"3008","2018-12-12",12.84
"3009","2018-12-13",12.9
"3010","2018-12-14",12.9
"3011","2018-12-17",12.3
"3012","2018-12-18",12.45
"3013","2018-12-19",12.9
"3014","2018-12-20",12.45
"3015","2018-12-21",12.66
"3016","2018-12-24",12.66
"3017","2018-12-26",15.3
"3018","2018-12-27",15.33
"3019","2018-12-28",15
"3020","2018-12-31",15
"3021","2019-01-02",15
"3022","2019-01-03",15
"3023","2019-01-04",15
"3024","2019-01-07",16.049999
"3025","2019-01-08",14.52
"3026","2019-01-09",13.5
"3027","2019-01-10",14.25
"3028","2019-01-11",14.25
"3029","2019-01-14",14.25
"3030","2019-01-15",10.8
"3031","2019-01-16",13.05
"3032","2019-01-17",12.93
"3033","2019-01-18",12.93
"3034","2019-01-22",12.93
"3035","2019-01-23",12.93
"3036","2019-01-24",12.93
"3037","2019-01-25",12.93
"3038","2019-01-28",12.93
"3039","2019-01-29",12.93
"3040","2019-01-30",12.93
"3041","2019-01-31",12.93
"3042","2019-02-01",12.93
"3043","2019-02-04",11.7
"3044","2019-02-05",11.52
"3045","2019-02-06",11.85
"3046","2019-02-07",11.85
"3047","2019-02-08",11.85
"3048","2019-02-11",11.85
"3049","2019-02-12",11.85
"3050","2019-02-13",8.7
"3051","2019-02-14",10.77
"3052","2019-02-15",7.95
"3053","2019-02-19",11.04
"3054","2019-02-20",10.98
"3055","2019-02-21",12.15
"3056","2019-02-22",12.6
"3057","2019-02-25",12.6
"3058","2019-02-26",12.6
"3059","2019-02-27",12.6
"3060","2019-02-28",12.6
"3061","2019-03-01",12.6
"3062","2019-03-04",12.6
"3063","2019-03-05",12.6
"3064","2019-03-06",12.6
"3065","2019-03-07",12.54
"3066","2019-03-08",12.6
"3067","2019-03-11",12.6
"3068","2019-03-12",12.87
"3069","2019-03-13",12.87
"3070","2019-03-14",12.87
"3071","2019-03-15",12.87
"3072","2019-03-18",12.9
"3073","2019-03-19",12.9
"3074","2019-03-20",12.9
"3075","2019-03-21",12.9
"3076","2019-03-22",12.9
"3077","2019-03-25",12.9
"3078","2019-03-26",12.6
"3079","2019-03-27",12.9
"3080","2019-03-28",12.93
"3081","2019-03-29",12.93
"3082","2019-04-01",12.93
"3083","2019-04-02",12.93
"3084","2019-04-03",12.9
"3085","2019-04-04",12.9
"3086","2019-04-05",12.9
"3087","2019-04-08",12.9
"3088","2019-04-09",12.9
"3089","2019-04-10",12.9
"3090","2019-04-11",13.2
"3091","2019-04-12",13.2
"3092","2019-04-15",13.2
"3093","2019-04-16",13.2
"3094","2019-04-17",13.2
"3095","2019-04-18",13.2
"3096","2019-04-22",13.2
"3097","2019-04-23",12.96
"3098","2019-04-24",12.96
"3099","2019-04-25",12.96
"3100","2019-04-26",12.96
"3101","2019-04-29",12.96
"3102","2019-04-30",12.96
"3103","2019-05-01",12.96
"3104","2019-05-02",12.96
"3105","2019-05-03",12.96
"3106","2019-05-06",12.96
"3107","2019-05-07",12.96
"3108","2019-05-08",12.96
"3109","2019-05-09",12.96
"3110","2019-05-10",12.9
"3111","2019-05-13",12.9
"3112","2019-05-14",12.9
"3113","2019-05-15",12.9
"3114","2019-05-16",12.9
"3115","2019-05-17",12.84
"3116","2019-05-20",12.84
"3117","2019-05-21",12.84
"3118","2019-05-22",12.84
"3119","2019-05-23",12.84
"3120","2019-05-24",12.84
"3121","2019-05-28",12.45
"3122","2019-05-29",11.85
"3123","2019-05-30",12
"3124","2019-05-31",12.6
"3125","2019-06-03",13.5
"3126","2019-06-04",13.5
"3127","2019-06-05",13.5
"3128","2019-06-06",13.5
"3129","2019-06-07",13.5
"3130","2019-06-10",14.52
"3131","2019-06-11",14.52
"3132","2019-06-12",14.55
"3133","2019-06-13",14.1
"3134","2019-06-14",14.1
"3135","2019-06-17",13.95
"3136","2019-06-18",13.95
"3137","2019-06-19",13.8
"3138","2019-06-20",14.1
"3139","2019-06-21",14.1
"3140","2019-06-24",13.95
"3141","2019-06-25",13.8
"3142","2019-06-26",13.8
"3143","2019-06-27",13.8
"3144","2019-06-28",13.8
"3145","2019-07-01",13.8
"3146","2019-07-02",13.8
"3147","2019-07-03",13.8
"3148","2019-07-05",13.8
"3149","2019-07-08",13.8
"3150","2019-07-09",13.8
"3151","2019-07-10",13.8
"3152","2019-07-11",13.8
"3153","2019-07-12",13.8
"3154","2019-07-15",13.8
"3155","2019-07-16",13.8
"3156","2019-07-17",13.44
"3157","2019-07-18",12.9
"3158","2019-07-19",12.9
"3159","2019-07-22",12.9
"3160","2019-07-23",12.45
"3161","2019-07-24",12.45
"3162","2019-07-25",12
"3163","2019-07-26",12.45
"3164","2019-07-29",12.45
"3165","2019-07-30",12.36
"3166","2019-07-31",11.13
"3167","2019-08-01",12.3
"3168","2019-08-02",12.24
"3169","2019-08-05",12.24
"3170","2019-08-06",12.09
"3171","2019-08-07",11.13
"3172","2019-08-08",11.94
"3173","2019-08-09",11.7
"3174","2019-08-12",11.7
"3175","2019-08-13",11.7
"3176","2019-08-14",11.7
"3177","2019-08-15",11.7
"3178","2019-08-16",11.67
"3179","2019-08-19",11.67
"3180","2019-08-20",11.67
"3181","2019-08-21",12.36
"3182","2019-08-22",12.36
"3183","2019-08-23",12.3
"3184","2019-08-26",11.94
"3185","2019-08-27",11.94
"3186","2019-08-28",12.03
"3187","2019-08-29",12.03
"3188","2019-08-30",12.03
"3189","2019-09-03",7.98
"3190","2019-09-04",11.37
"3191","2019-09-05",11.37
"3192","2019-09-06",11.37
"3193","2019-09-09",10.8
"3194","2019-09-10",10.8
"3195","2019-09-11",11.31
"3196","2019-09-12",12.03
"3197","2019-09-13",12.03
"3198","2019-09-16",12.03
"3199","2019-09-17",12.03
"3200","2019-09-18",12.03
"3201","2019-09-19",12.03
"3202","2019-09-20",12.03
"3203","2019-09-23",12.03
"3204","2019-09-24",12.03
"3205","2019-09-25",12.03
"3206","2019-09-26",12.03
"3207","2019-09-27",12.03
"3208","2019-09-30",11.97
"3209","2019-10-01",11.4
"3210","2019-10-02",11.25
"3211","2019-10-03",11.25
"3212","2019-10-04",10.5
"3213","2019-10-07",9.6
"3214","2019-10-08",9.6
"3215","2019-10-09",9.93
"3216","2019-10-10",10.5
"3217","2019-10-11",10.5
"3218","2019-10-14",10.5
"3219","2019-10-15",10.5
"3220","2019-10-16",10.5
"3221","2019-10-17",9.6
"3222","2019-10-18",9.3
"3223","2019-10-21",9.3
"3224","2019-10-22",9.15
"3225","2019-10-23",9.45
"3226","2019-10-24",8.7
"3227","2019-10-25",10.2
"3228","2019-10-28",10.14
"3229","2019-10-29",10.02
"3230","2019-10-30",9.3
"3231","2019-10-31",9.3
"3232","2019-11-01",9.3
"3233","2019-11-04",8.85
"3234","2019-11-05",8.97
"3235","2019-11-06",9.75
"3236","2019-11-07",8.97
"3237","2019-11-08",9.6
"3238","2019-11-11",10.8
"3239","2019-11-12",12
"3240","2019-11-13",12
"3241","2019-11-14",12
"3242","2019-11-15",10.8
"3243","2019-11-18",10.8
"3244","2019-11-19",10.5
"3245","2019-11-20",10.5
"3246","2019-11-21",10.14
"3247","2019-11-22",9.57
"3248","2019-11-25",9.57
"3249","2019-11-26",9.57
"3250","2019-11-27",12
"3251","2019-11-29",12
"3252","2019-12-02",12
"3253","2019-12-03",12
"3254","2019-12-04",12
"3255","2019-12-05",12
"3256","2019-12-06",12
"3257","2019-12-09",11.1
"3258","2019-12-10",10.8
"3259","2019-12-11",10.8
"3260","2019-12-12",10.5
"3261","2019-12-13",11.07
"3262","2019-12-16",10.5
"3263","2019-12-17",10.5
"3264","2019-12-18",10.5
"3265","2019-12-19",10.5
"3266","2019-12-20",10.5
"3267","2019-12-23",10.5
"3268","2019-12-24",10.65
"3269","2019-12-26",9.75
"3270","2019-12-27",11.55
"3271","2019-12-30",11.43
"3272","2019-12-31",12.75
"3273","2020-01-02",12.75
"3274","2020-01-03",12.6
"3275","2020-01-06",12.9
"3276","2020-01-07",12.9
"3277","2020-01-08",12.9
"3278","2020-01-09",12.6
"3279","2020-01-10",12.6
"3280","2020-01-13",12.6
"3281","2020-01-14",12.6
"3282","2020-01-15",10.59
"3283","2020-01-16",10.59
"3284","2020-01-17",12.57
"3285","2020-01-21",13.35
"3286","2020-01-22",10.83
"3287","2020-01-23",13.26
"3288","2020-01-24",11.79
"3289","2020-01-27",12.6
"3290","2020-01-28",12.6
"3291","2020-01-29",12.6
"3292","2020-01-30",12.6
"3293","2020-01-31",12.6
"3294","2020-02-03",12.6
"3295","2020-02-04",10.89
"3296","2020-02-05",10.89
"3297","2020-02-06",10.89
"3298","2020-02-07",12.15
"3299","2020-02-10",12
"3300","2020-02-11",12.3
"3301","2020-02-12",12.3
"3302","2020-02-13",12.3
"3303","2020-02-14",12.3
"3304","2020-02-18",12.3
"3305","2020-02-19",12.3
"3306","2020-02-20",12.3
"3307","2020-02-21",11.4
"3308","2020-02-24",11.55
"3309","2020-02-25",11.97
"3310","2020-02-26",12
"3311","2020-02-27",12
"3312","2020-02-28",12
"3313","2020-03-02",12
"3314","2020-03-03",12
"3315","2020-03-04",12
"3316","2020-03-05",12
"3317","2020-03-06",11.25
"3318","2020-03-09",11.25
"3319","2020-03-10",11.1
"3320","2020-03-11",11.1
"3321","2020-03-12",11.1
"3322","2020-03-13",11.25
"3323","2020-03-16",11.25
"3324","2020-03-17",11.16
"3325","2020-03-18",9.75
"3326","2020-03-19",9.69
"3327","2020-03-20",9
"3328","2020-03-23",6
"3329","2020-03-24",9.57
"3330","2020-03-25",9.6
"3331","2020-03-26",9.75
"3332","2020-03-27",10.5
"3333","2020-03-30",9.9
"3334","2020-03-31",9.45
"3335","2020-04-01",9.45
"3336","2020-04-02",9.6
"3337","2020-04-03",9.9
"3338","2020-04-06",9.96001
"3339","2020-04-07",9.96001
"3340","2020-04-08",9.96001
"3341","2020-04-09",9.90001
"3342","2020-04-13",9.30001
"3343","2020-04-14",9.000009
"3344","2020-04-15",9.000009
"3345","2020-04-16",9.000009
"3346","2020-04-17",9.000009
"3347","2020-04-20",9.90001
"3348","2020-04-21",9.000009
"3349","2020-04-22",9.000009
"3350","2020-04-23",9.000009
"3351","2020-04-24",9.90001
"3352","2020-04-27",9.150009
"3353","2020-04-28",9.90001
"3354","2020-04-29",3.3
"3355","2020-04-30",9.9
"3356","2020-05-01",9.9
"3357","2020-05-04",9.9
"3358","2020-05-05",9.79
"3359","2020-05-06",9.79
"3360","2020-05-07",9.6
"3361","2020-05-08",9.6
"3362","2020-05-11",9.55
"3363","2020-05-12",9.55
"3364","2020-05-13",9.55
"3365","2020-05-14",9.55
"3366","2020-05-15",9.55
"3367","2020-05-18",8.5
"3368","2020-05-19",8.25
"3369","2020-05-20",7.05
"3370","2020-05-21",7.62
"3371","2020-05-22",7.8
"3372","2020-05-26",7.12
"3373","2020-05-27",7
"3374","2020-05-28",7.27
"3375","2020-05-29",7.22
"3376","2020-06-01",7.64
"3377","2020-06-02",7.21
"3378","2020-06-03",7.42
"3379","2020-06-04",7.35
"3380","2020-06-05",7.15
"3381","2020-06-08",7.04
"3382","2020-06-09",7.09
"3383","2020-06-10",7.03
"3384","2020-06-11",6.91
"3385","2020-06-12",6.78
"3386","2020-06-15",6.6
"3387","2020-06-16",6.77
"3388","2020-06-17",6.25
"3389","2020-06-18",6.17
"3390","2020-06-19",6.95
"3391","2020-06-22",7.05
"3392","2020-06-23",6.99
"3393","2020-06-24",6.97
"3394","2020-06-25",7
"3395","2020-06-26",7.15
"3396","2020-06-29",7.02
"3397","2020-06-30",7
"3398","2020-07-01",6.9
"3399","2020-07-02",7
"3400","2020-07-06",7.1
"3401","2020-07-07",7
"3402","2020-07-08",6.9
"3403","2020-07-09",6.99
"3404","2020-07-10",6.82
"3405","2020-07-13",6.62
"3406","2020-07-14",6.6
"3407","2020-07-15",6.8
"3408","2020-07-16",6.71
"3409","2020-07-17",6.85
"3410","2020-07-20",6.98
"3411","2020-07-21",7
"3412","2020-07-22",6.83
"3413","2020-07-23",6.97
"3414","2020-07-24",6.89
"3415","2020-07-27",7.09
"3416","2020-07-28",7.43
"3417","2020-07-29",7.65
"3418","2020-07-30",7.95
"3419","2020-07-31",8.37
"3420","2020-08-03",9.9
"3421","2020-08-04",8.63
"3422","2020-08-05",9.08
"3423","2020-08-06",8.94
"3424","2020-08-07",9.2
"3425","2020-08-10",8.8
"3426","2020-08-11",8.87
"3427","2020-08-12",7.86
"3428","2020-08-13",7.87
"3429","2020-08-14",8.45
"3430","2020-08-17",8.46
"3431","2020-08-18",8.61
"3432","2020-08-19",8.7
"3433","2020-08-20",9.05
"3434","2020-08-21",8.25
"3435","2020-08-24",8.09
"3436","2020-08-25",8.24
"3437","2020-08-26",8.25
"3438","2020-08-27",8.27
"3439","2020-08-28",8.29
"3440","2020-08-31",7.7
"3441","2020-09-01",7.48
"3442","2020-09-02",7.27
"3443","2020-09-03",7.01
"3444","2020-09-04",6.6
"3445","2020-09-08",7.83
"3446","2020-09-09",7.4
"3447","2020-09-10",7.27
"3448","2020-09-11",6.83
"3449","2020-09-14",7.1
"3450","2020-09-15",6.83
"3451","2020-09-16",6.79
"3452","2020-09-17",7.12
"3453","2020-09-18",6.62
"3454","2020-09-21",6.82
"3455","2020-09-22",6.95
"3456","2020-09-23",6.79
"3457","2020-09-24",6.84
"3458","2020-09-25",6.6
"3459","2020-09-28",5.94
"3460","2020-09-29",6.14
"3461","2020-09-30",5.5
"3462","2020-10-01",5.56
"3463","2020-10-02",5.87
"3464","2020-10-05",5.77
"3465","2020-10-06",5.24
"3466","2020-10-07",5.27
"3467","2020-10-08",5.63
"3468","2020-10-09",5.85
"3469","2020-10-12",6.16
"3470","2020-10-13",6.46
"3471","2020-10-14",6.43
"3472","2020-10-15",6.22
"3473","2020-10-16",6.6
"3474","2020-10-19",7.02
"3475","2020-10-20",7.11
"3476","2020-10-21",7.47
"3477","2020-10-22",6.62
"3478","2020-10-23",6.67
"3479","2020-10-26",6.6
"3480","2020-10-27",6.94
"3481","2020-10-28",NA
"3482","2020-10-29",NA
"3483","2020-10-30",NA
"3484","2020-11-02",NA
"3485","2020-11-03",NA
"3486","2020-11-04",NA
"3487","2020-11-05",NA
"3488","2020-11-06",NA
"3489","2020-11-09",NA
"3490","2020-11-10",NA
"3491","2020-11-11",NA
"3492","2020-11-12",NA
"3493","2020-11-13",NA
"3494","2020-11-16",NA
"3495","2020-11-17",NA
"3496","2020-11-18",NA
"3497","2020-11-19",6.48
"3498","2020-11-20",6.54
"3499","2020-11-23",6.56
"3500","2020-11-24",6.55
"3501","2020-11-25",6.34
"3502","2020-11-27",6.69
