"","date","SIX"
"1859","2017-09-26",58.02
"1860","2017-09-27",59.93
"1861","2017-09-28",60.880001
"1862","2017-09-29",60.939999
"1863","2017-10-02",60.669998
"1864","2017-10-03",61.07
"1865","2017-10-04",61.830002
"1866","2017-10-05",61.23
"1867","2017-10-06",60.169998
"1868","2017-10-09",61.279999
"1869","2017-10-10",60.919998
"1870","2017-10-11",61.150002
"1871","2017-10-12",61.369999
"1872","2017-10-13",61.970001
"1873","2017-10-16",61.509998
"1874","2017-10-17",59.900002
"1875","2017-10-18",60.360001
"1876","2017-10-19",60.650002
"1877","2017-10-20",60.82
"1878","2017-10-23",61.27
"1879","2017-10-24",62.09
"1880","2017-10-25",60.700001
"1881","2017-10-26",62.630001
"1882","2017-10-27",62.720001
"1883","2017-10-30",62
"1884","2017-10-31",62.790001
"1885","2017-11-01",63.09
"1886","2017-11-02",64.239998
"1887","2017-11-03",63.799999
"1888","2017-11-06",63.950001
"1889","2017-11-07",64.279999
"1890","2017-11-08",64.720001
"1891","2017-11-09",65.099998
"1892","2017-11-10",64.68
"1893","2017-11-13",64.730003
"1894","2017-11-14",65.269997
"1895","2017-11-15",64.660004
"1896","2017-11-16",64.959999
"1897","2017-11-17",65.489998
"1898","2017-11-20",64.190002
"1899","2017-11-21",64.510002
"1900","2017-11-22",64.589996
"1901","2017-11-24",65.099998
"1902","2017-11-27",64.400002
"1903","2017-11-28",63.830002
"1904","2017-11-29",64.160004
"1905","2017-11-30",65.419998
"1906","2017-12-01",65.82
"1907","2017-12-04",65.580002
"1908","2017-12-05",66.129997
"1909","2017-12-06",66.110001
"1910","2017-12-07",65.190002
"1911","2017-12-08",65.290001
"1912","2017-12-11",66.370003
"1913","2017-12-12",65.5
"1914","2017-12-13",65.470001
"1915","2017-12-14",65.699997
"1916","2017-12-15",66.900002
"1917","2017-12-18",67.510002
"1918","2017-12-19",66.25
"1919","2017-12-20",67.059998
"1920","2017-12-21",67.349998
"1921","2017-12-22",67.519997
"1922","2017-12-26",67.580002
"1923","2017-12-27",67.330002
"1924","2017-12-28",66.949997
"1925","2017-12-29",66.57
"1926","2018-01-02",66.839996
"1927","2018-01-03",65.529999
"1928","2018-01-04",65.080002
"1929","2018-01-05",65.699997
"1930","2018-01-08",66.019997
"1931","2018-01-09",65.889999
"1932","2018-01-10",65.739998
"1933","2018-01-11",67.18
"1934","2018-01-12",67.970001
"1935","2018-01-16",66.970001
"1936","2018-01-17",67.290001
"1937","2018-01-18",67.25
"1938","2018-01-19",67.870003
"1939","2018-01-22",68
"1940","2018-01-23",67.809998
"1941","2018-01-24",69.199997
"1942","2018-01-25",69.550003
"1943","2018-01-26",68.739998
"1944","2018-01-29",67.910004
"1945","2018-01-30",67.419998
"1946","2018-01-31",67.559998
"1947","2018-02-01",68.059998
"1948","2018-02-02",66.199997
"1949","2018-02-05",64.620003
"1950","2018-02-06",65.019997
"1951","2018-02-07",65
"1952","2018-02-08",64
"1953","2018-02-09",66.040001
"1954","2018-02-12",65.779999
"1955","2018-02-13",65.410004
"1956","2018-02-14",67.43
"1957","2018-02-15",68.349998
"1958","2018-02-16",69.379997
"1959","2018-02-20",66.18
"1960","2018-02-21",66.739998
"1961","2018-02-22",65.449997
"1962","2018-02-23",66.889999
"1963","2018-02-26",66.730003
"1964","2018-02-27",64.970001
"1965","2018-02-28",64.089996
"1966","2018-03-01",63.25
"1967","2018-03-02",64.150002
"1968","2018-03-05",64.620003
"1969","2018-03-06",63.93
"1970","2018-03-07",64.480003
"1971","2018-03-08",64.150002
"1972","2018-03-09",64.410004
"1973","2018-03-12",63.830002
"1974","2018-03-13",63.049999
"1975","2018-03-14",63.619999
"1976","2018-03-15",62.330002
"1977","2018-03-16",62.200001
"1978","2018-03-19",61.209999
"1979","2018-03-20",60.48
"1980","2018-03-21",61.060001
"1981","2018-03-22",60.080002
"1982","2018-03-23",59.5
"1983","2018-03-26",60.669998
"1984","2018-03-27",60.310001
"1985","2018-03-28",61.57
"1986","2018-03-29",62.259998
"1987","2018-04-02",60.169998
"1988","2018-04-03",60.98
"1989","2018-04-04",61.549999
"1990","2018-04-05",62.869999
"1991","2018-04-06",62.16
"1992","2018-04-09",61.240002
"1993","2018-04-10",62.150002
"1994","2018-04-11",61.93
"1995","2018-04-12",61.990002
"1996","2018-04-13",61.700001
"1997","2018-04-16",61.220001
"1998","2018-04-17",61.099998
"1999","2018-04-18",61.919998
"2000","2018-04-19",61.720001
"2001","2018-04-20",61.32
"2002","2018-04-23",60.82
"2003","2018-04-24",59.16
"2004","2018-04-25",64.18
"2005","2018-04-26",64.010002
"2006","2018-04-27",64
"2007","2018-04-30",63.240002
"2008","2018-05-01",62.759998
"2009","2018-05-02",63.48
"2010","2018-05-03",62.470001
"2011","2018-05-04",63.080002
"2012","2018-05-07",62.610001
"2013","2018-05-08",62.040001
"2014","2018-05-09",61.040001
"2015","2018-05-10",61.919998
"2016","2018-05-11",62.209999
"2017","2018-05-14",62.990002
"2018","2018-05-15",63.32
"2019","2018-05-16",63.77
"2020","2018-05-17",64.260002
"2021","2018-05-18",64.529999
"2022","2018-05-21",64.209999
"2023","2018-05-22",64.110001
"2024","2018-05-23",63.130001
"2025","2018-05-24",63.799999
"2026","2018-05-25",64.260002
"2027","2018-05-29",64.449997
"2028","2018-05-30",64.910004
"2029","2018-05-31",64.519997
"2030","2018-06-01",66.230003
"2031","2018-06-04",66.389999
"2032","2018-06-05",67.440002
"2033","2018-06-06",69.739998
"2034","2018-06-07",69.910004
"2035","2018-06-08",70.669998
"2036","2018-06-11",71.160004
"2037","2018-06-12",72.029999
"2038","2018-06-13",71.489998
"2039","2018-06-14",72.360001
"2040","2018-06-15",72.43
"2041","2018-06-18",72.040001
"2042","2018-06-19",71.980003
"2043","2018-06-20",72.760002
"2044","2018-06-21",72.199997
"2045","2018-06-22",72.699997
"2046","2018-06-25",71.18
"2047","2018-06-26",71.540001
"2048","2018-06-27",70.980003
"2049","2018-06-28",71.050003
"2050","2018-06-29",70.050003
"2051","2018-07-02",70.129997
"2052","2018-07-03",70.339996
"2053","2018-07-05",71.059998
"2054","2018-07-06",71.769997
"2055","2018-07-09",70.199997
"2056","2018-07-10",69.239998
"2057","2018-07-11",68.309998
"2058","2018-07-12",69.150002
"2059","2018-07-13",69.519997
"2060","2018-07-16",69.809998
"2061","2018-07-17",70.389999
"2062","2018-07-18",69.82
"2063","2018-07-19",71.010002
"2064","2018-07-20",67.639999
"2065","2018-07-23",67.360001
"2066","2018-07-24",67.160004
"2067","2018-07-25",67.25
"2068","2018-07-26",66.220001
"2069","2018-07-27",65.089996
"2070","2018-07-30",64.449997
"2071","2018-07-31",64.949997
"2072","2018-08-01",63.32
"2073","2018-08-02",64.470001
"2074","2018-08-03",64.699997
"2075","2018-08-06",65.660004
"2076","2018-08-07",66.239998
"2077","2018-08-08",65.949997
"2078","2018-08-09",65.940002
"2079","2018-08-10",66.139999
"2080","2018-08-13",66.349998
"2081","2018-08-14",67.160004
"2082","2018-08-15",66.980003
"2083","2018-08-16",67.190002
"2084","2018-08-17",67.459999
"2085","2018-08-20",66.849998
"2086","2018-08-21",67.050003
"2087","2018-08-22",65.190002
"2088","2018-08-23",65.900002
"2089","2018-08-24",66.480003
"2090","2018-08-27",65.209999
"2091","2018-08-28",65.68
"2092","2018-08-29",65.279999
"2093","2018-08-30",65.269997
"2094","2018-08-31",67.550003
"2095","2018-09-04",68.389999
"2096","2018-09-05",68.440002
"2097","2018-09-06",71.5
"2098","2018-09-07",71.809998
"2099","2018-09-10",70.620003
"2100","2018-09-11",69.779999
"2101","2018-09-12",70.199997
"2102","2018-09-13",69.410004
"2103","2018-09-14",68.410004
"2104","2018-09-17",68.309998
"2105","2018-09-18",67.940002
"2106","2018-09-19",67.32
"2107","2018-09-20",67.5
"2108","2018-09-21",68.720001
"2109","2018-09-24",69.040001
"2110","2018-09-25",70.220001
"2111","2018-09-26",70.43
"2112","2018-09-27",69.900002
"2113","2018-09-28",69.82
"2114","2018-10-01",68.449997
"2115","2018-10-02",66.690002
"2116","2018-10-03",66.870003
"2117","2018-10-04",67.129997
"2118","2018-10-05",66.720001
"2119","2018-10-08",66.849998
"2120","2018-10-09",66.290001
"2121","2018-10-10",66
"2122","2018-10-11",65.43
"2123","2018-10-12",66.190002
"2124","2018-10-15",67.150002
"2125","2018-10-16",69.239998
"2126","2018-10-17",68.580002
"2127","2018-10-18",67.580002
"2128","2018-10-19",66.330002
"2129","2018-10-22",65.57
"2130","2018-10-23",63.459999
"2131","2018-10-24",53.299999
"2132","2018-10-25",53.330002
"2133","2018-10-26",54.189999
"2134","2018-10-29",52.610001
"2135","2018-10-30",53.560001
"2136","2018-10-31",53.860001
"2137","2018-11-01",55.98
"2138","2018-11-02",56.290001
"2139","2018-11-05",56.490002
"2140","2018-11-06",58.450001
"2141","2018-11-07",58.349998
"2142","2018-11-08",58.02
"2143","2018-11-09",57.169998
"2144","2018-11-12",56.259998
"2145","2018-11-13",56.799999
"2146","2018-11-14",56.41
"2147","2018-11-15",58.84
"2148","2018-11-16",59.84
"2149","2018-11-19",59.799999
"2150","2018-11-20",58.490002
"2151","2018-11-21",59.82
"2152","2018-11-23",60.389999
"2153","2018-11-26",60.830002
"2154","2018-11-27",61.630001
"2155","2018-11-28",61.540001
"2156","2018-11-29",61.59
"2157","2018-11-30",61.360001
"2158","2018-12-03",59.810001
"2159","2018-12-04",57.950001
"2160","2018-12-06",58.029999
"2161","2018-12-07",57.580002
"2162","2018-12-10",59.779999
"2163","2018-12-11",58.389999
"2164","2018-12-12",59.150002
"2165","2018-12-13",58.75
"2166","2018-12-14",59.16
"2167","2018-12-17",58.490002
"2168","2018-12-18",57.299999
"2169","2018-12-19",55.560001
"2170","2018-12-20",53.970001
"2171","2018-12-21",52.419998
"2172","2018-12-24",50.799999
"2173","2018-12-26",53.27
"2174","2018-12-27",54.139999
"2175","2018-12-28",54.720001
"2176","2018-12-31",55.630001
"2177","2019-01-02",56.029999
"2178","2019-01-03",55.93
"2179","2019-01-04",57.799999
"2180","2019-01-07",59.060001
"2181","2019-01-08",60.220001
"2182","2019-01-09",60.16
"2183","2019-01-10",60.880001
"2184","2019-01-11",61.959999
"2185","2019-01-14",62.200001
"2186","2019-01-15",61.970001
"2187","2019-01-16",62.27
"2188","2019-01-17",60.360001
"2189","2019-01-18",60.07
"2190","2019-01-22",60.009998
"2191","2019-01-23",59.459999
"2192","2019-01-24",60.259998
"2193","2019-01-25",60.799999
"2194","2019-01-28",61.34
"2195","2019-01-29",61.16
"2196","2019-01-30",60.709999
"2197","2019-01-31",61.59
"2198","2019-02-01",62.540001
"2199","2019-02-04",63.200001
"2200","2019-02-05",63.099998
"2201","2019-02-06",61.57
"2202","2019-02-07",62.209999
"2203","2019-02-08",63.209999
"2204","2019-02-11",63.25
"2205","2019-02-12",63.27
"2206","2019-02-13",63.869999
"2207","2019-02-14",54.869999
"2208","2019-02-15",54.740002
"2209","2019-02-19",55.73
"2210","2019-02-20",56.099998
"2211","2019-02-21",56.389999
"2212","2019-02-22",57.119999
"2213","2019-02-25",57.130001
"2214","2019-02-26",56.5
"2215","2019-02-27",56.950001
"2216","2019-02-28",55.709999
"2217","2019-03-01",55.869999
"2218","2019-03-04",53.639999
"2219","2019-03-05",53.470001
"2220","2019-03-06",52.130001
"2221","2019-03-07",51.330002
"2222","2019-03-08",50.240002
"2223","2019-03-11",50
"2224","2019-03-12",49.23
"2225","2019-03-13",50.919998
"2226","2019-03-14",51.419998
"2227","2019-03-15",51.200001
"2228","2019-03-18",50.57
"2229","2019-03-19",49.98
"2230","2019-03-20",48.369999
"2231","2019-03-21",48.790001
"2232","2019-03-22",47.560001
"2233","2019-03-25",46.75
"2234","2019-03-26",48.419998
"2235","2019-03-27",48.939999
"2236","2019-03-28",48.700001
"2237","2019-03-29",49.349998
"2238","2019-04-01",49.599998
"2239","2019-04-02",50
"2240","2019-04-03",50.049999
"2241","2019-04-04",50.07
"2242","2019-04-05",50.240002
"2243","2019-04-08",50.18
"2244","2019-04-09",50.310001
"2245","2019-04-10",50.25
"2246","2019-04-11",50.419998
"2247","2019-04-12",50.630001
"2248","2019-04-15",50.66
"2249","2019-04-16",50.720001
"2250","2019-04-17",50.41
"2251","2019-04-18",50.650002
"2252","2019-04-22",51.580002
"2253","2019-04-23",52.369999
"2254","2019-04-24",51.529999
"2255","2019-04-25",51.82
"2256","2019-04-26",51.779999
"2257","2019-04-29",53.130001
"2258","2019-04-30",53.09
"2259","2019-05-01",53.869999
"2260","2019-05-02",54.23
"2261","2019-05-03",54.889999
"2262","2019-05-06",55.09
"2263","2019-05-07",54.310001
"2264","2019-05-08",54.599998
"2265","2019-05-09",55.139999
"2266","2019-05-10",54.880001
"2267","2019-05-13",53.48
"2268","2019-05-14",53.630001
"2269","2019-05-15",54.049999
"2270","2019-05-16",53.849998
"2271","2019-05-17",52.799999
"2272","2019-05-20",52.34
"2273","2019-05-21",52.5
"2274","2019-05-22",51.66
"2275","2019-05-23",51.099998
"2276","2019-05-24",51.240002
"2277","2019-05-28",52.060001
"2278","2019-05-29",50.18
"2279","2019-05-30",50.290001
"2280","2019-05-31",49.360001
"2281","2019-06-03",48.880001
"2282","2019-06-04",51.18
"2283","2019-06-05",51.25
"2284","2019-06-06",51.689999
"2285","2019-06-07",51.830002
"2286","2019-06-10",52.66
"2287","2019-06-11",51.110001
"2288","2019-06-12",51.52
"2289","2019-06-13",50.869999
"2290","2019-06-14",51.509998
"2291","2019-06-17",52
"2292","2019-06-18",51.630001
"2293","2019-06-19",52.669998
"2294","2019-06-20",50.860001
"2295","2019-06-21",50.580002
"2296","2019-06-24",49.689999
"2297","2019-06-25",48.970001
"2298","2019-06-26",48.560001
"2299","2019-06-27",49.16
"2300","2019-06-28",49.68
"2301","2019-07-01",51.98
"2302","2019-07-02",52.700001
"2303","2019-07-03",53.439999
"2304","2019-07-05",53.18
"2305","2019-07-08",52.299999
"2306","2019-07-09",52.959999
"2307","2019-07-10",53.349998
"2308","2019-07-11",54.169998
"2309","2019-07-12",54.07
"2310","2019-07-15",54.459999
"2311","2019-07-16",53.790001
"2312","2019-07-17",53.650002
"2313","2019-07-18",53.380001
"2314","2019-07-19",52.25
"2315","2019-07-22",52.869999
"2316","2019-07-23",53.119999
"2317","2019-07-24",49.77
"2318","2019-07-25",50.810001
"2319","2019-07-26",52.099998
"2320","2019-07-29",52.669998
"2321","2019-07-30",52.900002
"2322","2019-07-31",52.830002
"2323","2019-08-01",53.07
"2324","2019-08-02",52.389999
"2325","2019-08-05",51.32
"2326","2019-08-06",51.389999
"2327","2019-08-07",52.610001
"2328","2019-08-08",53.66
"2329","2019-08-09",54.18
"2330","2019-08-12",53.169998
"2331","2019-08-13",54.150002
"2332","2019-08-14",53.669998
"2333","2019-08-15",55.450001
"2334","2019-08-16",56.169998
"2335","2019-08-19",57.209999
"2336","2019-08-20",57.299999
"2337","2019-08-21",57.529999
"2338","2019-08-22",58.360001
"2339","2019-08-23",57.880001
"2340","2019-08-26",58.73
"2341","2019-08-27",57.34
"2342","2019-08-28",57.540001
"2343","2019-08-29",58.029999
"2344","2019-08-30",59.169998
"2345","2019-09-03",58.619999
"2346","2019-09-04",56.970001
"2347","2019-09-05",57.970001
"2348","2019-09-06",58.040001
"2349","2019-09-09",56.91
"2350","2019-09-10",57.470001
"2351","2019-09-11",57.59
"2352","2019-09-12",57.299999
"2353","2019-09-13",55.57
"2354","2019-09-16",54.75
"2355","2019-09-17",54.59
"2356","2019-09-18",54.119999
"2357","2019-09-19",53.119999
"2358","2019-09-20",52.25
"2359","2019-09-23",52
"2360","2019-09-24",51.470001
"2361","2019-09-25",51.599998
"2362","2019-09-26",50.549999
"2363","2019-09-27",49.400002
"2364","2019-09-30",50.790001
"2365","2019-10-01",51.52
"2366","2019-10-02",50.349998
"2367","2019-10-03",48.779999
"2368","2019-10-04",49.349998
"2369","2019-10-07",48.93
"2370","2019-10-08",49.419998
"2371","2019-10-09",49.459999
"2372","2019-10-10",50.349998
"2373","2019-10-11",50.32
"2374","2019-10-14",49.709999
"2375","2019-10-15",50.59
"2376","2019-10-16",50.830002
"2377","2019-10-17",51.029999
"2378","2019-10-18",51.380001
"2379","2019-10-21",51.900002
"2380","2019-10-22",51.23
"2381","2019-10-23",44.880001
"2382","2019-10-24",44.150002
"2383","2019-10-25",43.16
"2384","2019-10-28",43.5
"2385","2019-10-29",43.299999
"2386","2019-10-30",42.689999
"2387","2019-10-31",42.189999
"2388","2019-11-01",41.540001
"2389","2019-11-04",42.439999
"2390","2019-11-05",43.25
"2391","2019-11-06",43.889999
"2392","2019-11-07",43.790001
"2393","2019-11-08",43.77
"2394","2019-11-11",44.810001
"2395","2019-11-12",45.860001
"2396","2019-11-13",45.919998
"2397","2019-11-14",44.900002
"2398","2019-11-15",44.599998
"2399","2019-11-18",46.049999
"2400","2019-11-19",45.959999
"2401","2019-11-20",46.09
"2402","2019-11-21",45.34
"2403","2019-11-22",45.57
"2404","2019-11-25",44.950001
"2405","2019-11-26",44.389999
"2406","2019-11-27",43.759998
"2407","2019-11-29",43.48
"2408","2019-12-02",42.689999
"2409","2019-12-03",42.75
"2410","2019-12-04",43.150002
"2411","2019-12-05",43.82
"2412","2019-12-06",44.119999
"2413","2019-12-09",44.09
"2414","2019-12-10",44.599998
"2415","2019-12-11",45.139999
"2416","2019-12-12",45.759998
"2417","2019-12-13",45.360001
"2418","2019-12-16",46.049999
"2419","2019-12-17",45.990002
"2420","2019-12-18",45.990002
"2421","2019-12-19",45.860001
"2422","2019-12-20",46.290001
"2423","2019-12-23",45.889999
"2424","2019-12-24",46.259998
"2425","2019-12-26",45.59
"2426","2019-12-27",45.669998
"2427","2019-12-30",45.380001
"2428","2019-12-31",45.110001
"2429","2020-01-02",45.060001
"2430","2020-01-03",45.259998
"2431","2020-01-06",44.369999
"2432","2020-01-07",44.419998
"2433","2020-01-08",43.560001
"2434","2020-01-09",43.759998
"2435","2020-01-10",35.959999
"2436","2020-01-13",35.560001
"2437","2020-01-14",35.669998
"2438","2020-01-15",35.580002
"2439","2020-01-16",38.200001
"2440","2020-01-17",37.869999
"2441","2020-01-21",37.549999
"2442","2020-01-22",37.220001
"2443","2020-01-23",37.279999
"2444","2020-01-24",37.68
"2445","2020-01-27",37.549999
"2446","2020-01-28",37.73
"2447","2020-01-29",37.580002
"2448","2020-01-30",37.889999
"2449","2020-01-31",38.130001
"2450","2020-02-03",38.02
"2451","2020-02-04",38.009998
"2452","2020-02-05",37.860001
"2453","2020-02-06",38.419998
"2454","2020-02-07",38.139999
"2455","2020-02-10",39.110001
"2456","2020-02-11",39.57
"2457","2020-02-12",38.970001
"2458","2020-02-13",39.169998
"2459","2020-02-14",39.209999
"2460","2020-02-18",38.419998
"2461","2020-02-19",38.02
"2462","2020-02-20",31.889999
"2463","2020-02-21",32.630001
"2464","2020-02-24",31.299999
"2465","2020-02-25",27.950001
"2466","2020-02-26",25.780001
"2467","2020-02-27",25.84
"2468","2020-02-28",25.280001
"2469","2020-03-02",25.139999
"2470","2020-03-03",23.870001
"2471","2020-03-04",23.57
"2472","2020-03-05",21.09
"2473","2020-03-06",21.33
"2474","2020-03-09",19.02
"2475","2020-03-10",20.360001
"2476","2020-03-11",17.32
"2477","2020-03-12",13.49
"2478","2020-03-13",16.91
"2479","2020-03-16",14.58
"2480","2020-03-17",12.86
"2481","2020-03-18",10.36
"2482","2020-03-19",11.39
"2483","2020-03-20",11.8
"2484","2020-03-23",11.19
"2485","2020-03-24",12.94
"2486","2020-03-25",15.04
"2487","2020-03-26",15.58
"2488","2020-03-27",13.95
"2489","2020-03-30",12.57
"2490","2020-03-31",12.54
"2491","2020-04-01",11.41
"2492","2020-04-02",11.05
"2493","2020-04-03",10.68
"2494","2020-04-06",12.64
"2495","2020-04-07",13.41
"2496","2020-04-08",14.29
"2497","2020-04-09",16.139999
"2498","2020-04-13",14.7
"2499","2020-04-14",15.51
"2500","2020-04-15",15.78
"2501","2020-04-16",14.89
"2502","2020-04-17",15.59
"2503","2020-04-20",15.67
"2504","2020-04-21",14.92
"2505","2020-04-22",15.2
"2506","2020-04-23",16.08
"2507","2020-04-24",16
"2508","2020-04-27",17.690001
"2509","2020-04-28",18.969999
"2510","2020-04-29",21.139999
"2511","2020-04-30",20.01
"2512","2020-05-01",20.15
"2513","2020-05-04",20.620001
"2514","2020-05-05",18.92
"2515","2020-05-06",19.01
"2516","2020-05-07",18.99
"2517","2020-05-08",21.190001
"2518","2020-05-11",20.299999
"2519","2020-05-12",18.83
"2520","2020-05-13",17.940001
"2521","2020-05-14",18.610001
"2522","2020-05-15",19.110001
"2523","2020-05-18",22.690001
"2524","2020-05-19",22.65
"2525","2020-05-20",22.780001
"2526","2020-05-21",23.09
"2527","2020-05-22",23.540001
"2528","2020-05-26",25.860001
"2529","2020-05-27",27.35
"2530","2020-05-28",24.120001
"2531","2020-05-29",22.98
"2532","2020-06-01",23.969999
"2533","2020-06-02",23.33
"2534","2020-06-03",25.309999
"2535","2020-06-04",25.17
"2536","2020-06-05",25.200001
"2537","2020-06-08",27.059999
"2538","2020-06-09",26.290001
"2539","2020-06-10",24.530001
"2540","2020-06-11",21.889999
"2541","2020-06-12",22.74
"2542","2020-06-15",23.6
"2543","2020-06-16",24.23
"2544","2020-06-17",23.59
"2545","2020-06-18",23.4
"2546","2020-06-19",21.91
"2547","2020-06-22",21.52
"2548","2020-06-23",21.690001
"2549","2020-06-24",19.780001
"2550","2020-06-25",19.879999
"2551","2020-06-26",18.6
"2552","2020-06-29",19.389999
"2553","2020-06-30",19.209999
"2554","2020-07-01",19.870001
"2555","2020-07-02",19.51
"2556","2020-07-06",19.870001
"2557","2020-07-07",19.049999
"2558","2020-07-08",19.51
"2559","2020-07-09",19.110001
"2560","2020-07-10",20.309999
"2561","2020-07-13",19.48
"2562","2020-07-14",19.129999
"2563","2020-07-15",21.73
"2564","2020-07-16",21.17
"2565","2020-07-17",20.549999
"2566","2020-07-20",20.219999
"2567","2020-07-21",20.719999
"2568","2020-07-22",20.530001
"2569","2020-07-23",20.790001
"2570","2020-07-24",20.139999
"2571","2020-07-27",19.49
"2572","2020-07-28",19.190001
"2573","2020-07-29",18.5
"2574","2020-07-30",17.309999
"2575","2020-07-31",17.389999
"2576","2020-08-03",16.360001
"2577","2020-08-04",17.15
"2578","2020-08-05",17.200001
"2579","2020-08-06",17.75
"2580","2020-08-07",18.379999
"2581","2020-08-10",19.700001
"2582","2020-08-11",20.18
"2583","2020-08-12",19.799999
"2584","2020-08-13",20.6
"2585","2020-08-14",21.15
"2586","2020-08-17",20.309999
"2587","2020-08-18",19.959999
"2588","2020-08-19",19.75
"2589","2020-08-20",19.26
"2590","2020-08-21",19.139999
"2591","2020-08-24",20.200001
"2592","2020-08-25",20.700001
"2593","2020-08-26",20.5
"2594","2020-08-27",22.01
"2595","2020-08-28",23.43
"2596","2020-08-31",21.73
"2597","2020-09-01",21.48
"2598","2020-09-02",21.690001
"2599","2020-09-03",20.860001
"2600","2020-09-04",22.16
"2601","2020-09-08",22.799999
"2602","2020-09-09",23.32
"2603","2020-09-10",22.33
"2604","2020-09-11",21.99
"2605","2020-09-14",24.01
"2606","2020-09-15",24.27
"2607","2020-09-16",25.09
"2608","2020-09-17",24.6
"2609","2020-09-18",23.84
"2610","2020-09-21",22.030001
"2611","2020-09-22",22.25
"2612","2020-09-23",21.379999
"2613","2020-09-24",19.959999
"2614","2020-09-25",20.969999
"2615","2020-09-28",21.530001
"2616","2020-09-29",20.51
"2617","2020-09-30",20.299999
"2618","2020-10-01",19.940001
"2619","2020-10-02",20.74
"2620","2020-10-05",20.16
"2621","2020-10-06",20.58
"2622","2020-10-07",21.450001
"2623","2020-10-08",21.66
"2624","2020-10-09",21.59
"2625","2020-10-12",21.07
"2626","2020-10-13",20.07
"2627","2020-10-14",19.559999
"2628","2020-10-15",19.450001
"2629","2020-10-16",19.290001
"2630","2020-10-19",19.219999
"2631","2020-10-20",20.57
"2632","2020-10-21",20.120001
"2633","2020-10-22",21.9
"2634","2020-10-23",22.68
"2635","2020-10-26",21.879999
"2636","2020-10-27",21.66
"2637","2020-10-28",20.040001
"2638","2020-10-29",20.91
"2639","2020-10-30",21.620001
"2640","2020-11-02",21.77
"2641","2020-11-03",23.08
"2642","2020-11-04",23.290001
"2643","2020-11-05",24.6
"2644","2020-11-06",24.99
"2645","2020-11-09",29.4
"2646","2020-11-10",29.530001
"2647","2020-11-11",28.02
"2648","2020-11-12",27.34
"2649","2020-11-13",28.389999
"2650","2020-11-16",29.110001
"2651","2020-11-17",29.780001
"2652","2020-11-18",29.42
"2653","2020-11-19",29.389999
"2654","2020-11-20",29.889999
"2655","2020-11-23",32.459999
"2656","2020-11-24",32.860001
"2657","2020-11-25",32.509998
"2658","2020-11-27",32.41
