"","date","REED"
"1941","2015-01-13",5.55
"1942","2015-01-14",5.53
"1943","2015-01-15",5.44
"1944","2015-01-16",5.39
"1945","2015-01-20",5.4
"1946","2015-01-21",5.52
"1947","2015-01-22",5.49
"1948","2015-01-23",5.42
"1949","2015-01-26",5.44
"1950","2015-01-27",5.42
"1951","2015-01-28",5.41
"1952","2015-01-29",5.32
"1953","2015-01-30",5.36
"1954","2015-02-02",5.33
"1955","2015-02-03",5.5
"1956","2015-02-04",5.46
"1957","2015-02-05",5.5
"1958","2015-02-06",5.52
"1959","2015-02-09",5.46
"1960","2015-02-10",5.35
"1961","2015-02-11",5.42
"1962","2015-02-12",5.53
"1963","2015-02-13",5.5
"1964","2015-02-17",5.34
"1965","2015-02-18",5.39
"1966","2015-02-19",5.44
"1967","2015-02-20",5.44
"1968","2015-02-23",5.53
"1969","2015-02-24",5.38
"1970","2015-02-25",5.51
"1971","2015-02-26",5.42
"1972","2015-02-27",5.4
"1973","2015-03-02",5.67
"1974","2015-03-03",5.68
"1975","2015-03-04",5.66
"1976","2015-03-05",6.02
"1977","2015-03-06",5.85
"1978","2015-03-09",6.28
"1979","2015-03-10",6.19
"1980","2015-03-11",6.37
"1981","2015-03-12",6.46
"1982","2015-03-13",6.4
"1983","2015-03-16",6.14
"1984","2015-03-17",6.42
"1985","2015-03-18",6.25
"1986","2015-03-19",6.24
"1987","2015-03-20",6.47
"1988","2015-03-23",6.65
"1989","2015-03-24",6.75
"1990","2015-03-25",6.59
"1991","2015-03-26",7
"1992","2015-03-27",6.25
"1993","2015-03-30",5.65
"1994","2015-03-31",5.59
"1995","2015-04-01",5.3
"1996","2015-04-02",5.42
"1997","2015-04-06",5.37
"1998","2015-04-07",5.35
"1999","2015-04-08",5.25
"2000","2015-04-09",5.34
"2001","2015-04-10",5.4
"2002","2015-04-13",5.27
"2003","2015-04-14",5.27
"2004","2015-04-15",5.3
"2005","2015-04-16",5.28
"2006","2015-04-17",5.21
"2007","2015-04-20",5.28
"2008","2015-04-21",5.27
"2009","2015-04-22",5.1
"2010","2015-04-23",5.12
"2011","2015-04-24",5.22
"2012","2015-04-27",5.16
"2013","2015-04-28",5.14
"2014","2015-04-29",5.2
"2015","2015-04-30",5.12
"2016","2015-05-01",5.11
"2017","2015-05-04",5.08
"2018","2015-05-05",5.09
"2019","2015-05-06",5.75
"2020","2015-05-07",6.03
"2021","2015-05-08",5.94
"2022","2015-05-11",6.02
"2023","2015-05-12",5.89
"2024","2015-05-13",5.98
"2025","2015-05-14",6
"2026","2015-05-15",6.01
"2027","2015-05-18",6.01
"2028","2015-05-19",5.95
"2029","2015-05-20",5.96
"2030","2015-05-21",6
"2031","2015-05-22",6.02
"2032","2015-05-26",5.98
"2033","2015-05-27",6.11
"2034","2015-05-28",6.05
"2035","2015-05-29",6.13
"2036","2015-06-01",6.04
"2037","2015-06-02",6.01
"2038","2015-06-03",6.18
"2039","2015-06-04",6.14
"2040","2015-06-05",6.21
"2041","2015-06-08",6.23
"2042","2015-06-09",6.5
"2043","2015-06-10",6.5
"2044","2015-06-11",6.48
"2045","2015-06-12",6.49
"2046","2015-06-15",6.4
"2047","2015-06-16",6.37
"2048","2015-06-17",6.5
"2049","2015-06-18",6.64
"2050","2015-06-19",6.61
"2051","2015-06-22",6.39
"2052","2015-06-23",6.4
"2053","2015-06-24",6.37
"2054","2015-06-25",6.39
"2055","2015-06-26",6.5
"2056","2015-06-29",6.36
"2057","2015-06-30",6.23
"2058","2015-07-01",6.35
"2059","2015-07-02",6.39
"2060","2015-07-06",6.2
"2061","2015-07-07",6.04
"2062","2015-07-08",6.05
"2063","2015-07-09",6.01
"2064","2015-07-10",6.03
"2065","2015-07-13",6.02
"2066","2015-07-14",6.15
"2067","2015-07-15",6.05
"2068","2015-07-16",6.05
"2069","2015-07-17",6.07
"2070","2015-07-20",6.33
"2071","2015-07-21",6.31
"2072","2015-07-22",6.28
"2073","2015-07-23",6.12
"2074","2015-07-24",6.14
"2075","2015-07-27",6.07
"2076","2015-07-28",6.09
"2077","2015-07-29",6.1
"2078","2015-07-30",6.04
"2079","2015-07-31",6.15
"2080","2015-08-03",6.12
"2081","2015-08-04",6.28
"2082","2015-08-05",6.28
"2083","2015-08-06",6.17
"2084","2015-08-07",6.02
"2085","2015-08-10",5.85
"2086","2015-08-11",5.78
"2087","2015-08-12",5.64
"2088","2015-08-13",5.85
"2089","2015-08-14",6.05
"2090","2015-08-17",5.8
"2091","2015-08-18",5.51
"2092","2015-08-19",5.37
"2093","2015-08-20",5.26
"2094","2015-08-21",5.05
"2095","2015-08-24",5.02
"2096","2015-08-25",5.07
"2097","2015-08-26",5.13
"2098","2015-08-27",5.3
"2099","2015-08-28",5.32
"2100","2015-08-31",5.3
"2101","2015-09-01",5.19
"2102","2015-09-02",5.2
"2103","2015-09-03",5.16
"2104","2015-09-04",5.15
"2105","2015-09-08",5.17
"2106","2015-09-09",5
"2107","2015-09-10",4.82
"2108","2015-09-11",5.01
"2109","2015-09-14",4.75
"2110","2015-09-15",4.94
"2111","2015-09-16",4.94
"2112","2015-09-17",5.08
"2113","2015-09-18",4.95
"2114","2015-09-21",5.08
"2115","2015-09-22",4.96
"2116","2015-09-23",4.62
"2117","2015-09-24",4.8
"2118","2015-09-25",4.69
"2119","2015-09-28",4.44
"2120","2015-09-29",4.45
"2121","2015-09-30",4.57
"2122","2015-10-01",4.69
"2123","2015-10-02",4.82
"2124","2015-10-05",4.93
"2125","2015-10-06",4.99
"2126","2015-10-07",4.99
"2127","2015-10-08",5.08
"2128","2015-10-09",5.19
"2129","2015-10-12",5.45
"2130","2015-10-13",5.19
"2131","2015-10-14",4.91
"2132","2015-10-15",4.85
"2133","2015-10-16",5.07
"2134","2015-10-19",5.1
"2135","2015-10-20",5.11
"2136","2015-10-21",5.12
"2137","2015-10-22",5.14
"2138","2015-10-23",5.05
"2139","2015-10-26",5.14
"2140","2015-10-27",5.02
"2141","2015-10-28",5.1
"2142","2015-10-29",5.13
"2143","2015-10-30",5.05
"2144","2015-11-02",5.05
"2145","2015-11-03",5.02
"2146","2015-11-04",4.9
"2147","2015-11-05",4.84
"2148","2015-11-06",4.9
"2149","2015-11-09",4.99
"2150","2015-11-10",5.06
"2151","2015-11-11",5.04
"2152","2015-11-12",4.58
"2153","2015-11-13",4.66
"2154","2015-11-16",4.58
"2155","2015-11-17",4.61
"2156","2015-11-18",4.6
"2157","2015-11-19",4.58
"2158","2015-11-20",4.5
"2159","2015-11-23",4.57
"2160","2015-11-24",4.61
"2161","2015-11-25",4.95
"2162","2015-11-27",4.95
"2163","2015-11-30",4.98
"2164","2015-12-01",5.18
"2165","2015-12-02",5.1
"2166","2015-12-03",5.1
"2167","2015-12-04",5.21
"2168","2015-12-07",5.28
"2169","2015-12-08",5.5
"2170","2015-12-09",5.44
"2171","2015-12-10",5.5
"2172","2015-12-11",5.36
"2173","2015-12-14",5.32
"2174","2015-12-15",5.9
"2175","2015-12-16",5.75
"2176","2015-12-17",5.81
"2177","2015-12-18",5.81
"2178","2015-12-21",5.66
"2179","2015-12-22",5.49
"2180","2015-12-23",5.53
"2181","2015-12-24",5.65
"2182","2015-12-28",5.42
"2183","2015-12-29",5.33
"2184","2015-12-30",5.45
"2185","2015-12-31",5.38
"2186","2016-01-04",5.36
"2187","2016-01-05",5.33
"2188","2016-01-06",5.46
"2189","2016-01-07",5.41
"2190","2016-01-08",5.39
"2191","2016-01-11",5.28
"2192","2016-01-12",5.3
"2193","2016-01-13",5.2
"2194","2016-01-14",5.14
"2195","2016-01-15",4.92
"2196","2016-01-19",4.82
"2197","2016-01-20",4.54
"2198","2016-01-21",4.78
"2199","2016-01-22",4.9
"2200","2016-01-25",4.64
"2201","2016-01-26",4.77
"2202","2016-01-27",4.65
"2203","2016-01-28",4.75
"2204","2016-01-29",4.75
"2205","2016-02-01",4.71
"2206","2016-02-02",4.69
"2207","2016-02-03",4.61
"2208","2016-02-04",4.78
"2209","2016-02-05",4.74
"2210","2016-02-08",4.68
"2211","2016-02-09",4.65
"2212","2016-02-10",4.68
"2213","2016-02-11",4.62
"2214","2016-02-12",4.69
"2215","2016-02-16",4.63
"2216","2016-02-17",4.86
"2217","2016-02-18",4.87
"2218","2016-02-19",4.91
"2219","2016-02-22",5.04
"2220","2016-02-23",5.06
"2221","2016-02-24",5.05
"2222","2016-02-25",5.04
"2223","2016-02-26",5.2
"2224","2016-02-29",5.05
"2225","2016-03-01",5.1
"2226","2016-03-02",5.25
"2227","2016-03-03",5.17
"2228","2016-03-04",5.04
"2229","2016-03-07",5.03
"2230","2016-03-08",5.02
"2231","2016-03-09",5.09
"2232","2016-03-10",5.05
"2233","2016-03-11",5.12
"2234","2016-03-14",5.19
"2235","2016-03-15",5.2
"2236","2016-03-16",5.21
"2237","2016-03-17",5.2
"2238","2016-03-18",5.21
"2239","2016-03-21",5.2
"2240","2016-03-22",5.39
"2241","2016-03-23",5.33
"2242","2016-03-24",5
"2243","2016-03-28",4.85
"2244","2016-03-29",4.8
"2245","2016-03-30",4.71
"2246","2016-03-31",4.67
"2247","2016-04-01",4.57
"2248","2016-04-04",4.63
"2249","2016-04-05",4.66
"2250","2016-04-06",4.71
"2251","2016-04-07",4.72
"2252","2016-04-08",4.85
"2253","2016-04-11",4.69
"2254","2016-04-12",4.71
"2255","2016-04-13",4.6
"2256","2016-04-14",4.71
"2257","2016-04-15",4.7
"2258","2016-04-18",4.61
"2259","2016-04-19",4.62
"2260","2016-04-20",4.57
"2261","2016-04-21",4.52
"2262","2016-04-22",4.53
"2263","2016-04-25",4.65
"2264","2016-04-26",4.64
"2265","2016-04-27",4.53
"2266","2016-04-28",4.57
"2267","2016-04-29",4.51
"2268","2016-05-02",4.57
"2269","2016-05-03",4.56
"2270","2016-05-04",4.46
"2271","2016-05-05",4.5
"2272","2016-05-06",4.5
"2273","2016-05-09",4.23
"2274","2016-05-10",4.5
"2275","2016-05-11",4.48
"2276","2016-05-12",3.9
"2277","2016-05-13",3.95
"2278","2016-05-16",3.8
"2279","2016-05-17",3.8
"2280","2016-05-18",3.85
"2281","2016-05-19",3.84
"2282","2016-05-20",3.87
"2283","2016-05-23",3.95
"2284","2016-05-24",3.92
"2285","2016-05-25",3.9
"2286","2016-05-26",3.85
"2287","2016-05-27",3.4
"2288","2016-05-31",3.34
"2289","2016-06-01",3.14
"2290","2016-06-02",2.92
"2291","2016-06-03",3.2
"2292","2016-06-06",3.22
"2293","2016-06-07",3.02
"2294","2016-06-08",2.91
"2295","2016-06-09",2.74
"2296","2016-06-10",2.65
"2297","2016-06-13",2.4
"2298","2016-06-14",2.46
"2299","2016-06-15",2.37
"2300","2016-06-16",2.46
"2301","2016-06-17",2.49
"2302","2016-06-20",2.56
"2303","2016-06-21",2.5
"2304","2016-06-22",2.52
"2305","2016-06-23",2.61
"2306","2016-06-24",2.51
"2307","2016-06-27",2.39
"2308","2016-06-28",2.48
"2309","2016-06-29",2.43
"2310","2016-06-30",2.47
"2311","2016-07-01",2.55
"2312","2016-07-05",2.48
"2313","2016-07-06",2.51
"2314","2016-07-07",2.54
"2315","2016-07-08",2.62
"2316","2016-07-11",2.62
"2317","2016-07-12",2.78
"2318","2016-07-13",2.8
"2319","2016-07-14",2.69
"2320","2016-07-15",2.64
"2321","2016-07-18",2.73
"2322","2016-07-19",2.66
"2323","2016-07-20",2.68
"2324","2016-07-21",2.71
"2325","2016-07-22",2.67
"2326","2016-07-25",2.59
"2327","2016-07-26",2.54
"2328","2016-07-27",2.63
"2329","2016-07-28",2.61
"2330","2016-07-29",2.62
"2331","2016-08-01",2.65
"2332","2016-08-02",2.57
"2333","2016-08-03",2.59
"2334","2016-08-04",2.55
"2335","2016-08-05",2.61
"2336","2016-08-08",2.6
"2337","2016-08-09",2.68
"2338","2016-08-10",2.6
"2339","2016-08-11",2.66
"2340","2016-08-12",2.71
"2341","2016-08-15",2.76
"2342","2016-08-16",2.67
"2343","2016-08-17",2.65
"2344","2016-08-18",2.78
"2345","2016-08-19",2.64
"2346","2016-08-22",2.71
"2347","2016-08-23",2.83
"2348","2016-08-24",2.88
"2349","2016-08-25",2.99
"2350","2016-08-26",3.12
"2351","2016-08-29",3.25
"2352","2016-08-30",3.24
"2353","2016-08-31",3.59
"2354","2016-09-01",3.36
"2355","2016-09-02",3.53
"2356","2016-09-06",3.62
"2357","2016-09-07",3.59
"2358","2016-09-08",3.57
"2359","2016-09-09",3.53
"2360","2016-09-12",3.41
"2361","2016-09-13",3.25
"2362","2016-09-14",3.19
"2363","2016-09-15",3.26
"2364","2016-09-16",3.39
"2365","2016-09-19",3.31
"2366","2016-09-20",3.37
"2367","2016-09-21",3.48
"2368","2016-09-22",3.51
"2369","2016-09-23",3.6
"2370","2016-09-26",3.58
"2371","2016-09-27",3.62
"2372","2016-09-28",3.84
"2373","2016-09-29",3.71
"2374","2016-09-30",3.74
"2375","2016-10-03",3.86
"2376","2016-10-04",3.87
"2377","2016-10-05",4.14
"2378","2016-10-06",4.05
"2379","2016-10-07",4.07
"2380","2016-10-10",4.12
"2381","2016-10-11",4.03
"2382","2016-10-12",4.03
"2383","2016-10-13",4.1
"2384","2016-10-14",4.24
"2385","2016-10-17",4.25
"2386","2016-10-18",4.2
"2387","2016-10-19",4.22
"2388","2016-10-20",4.1
"2389","2016-10-21",4.15
"2390","2016-10-24",4.2
"2391","2016-10-25",4.3
"2392","2016-10-26",4.3
"2393","2016-10-27",4.25
"2394","2016-10-28",4.55
"2395","2016-10-31",4.5
"2396","2016-11-01",4.45
"2397","2016-11-02",4.35
"2398","2016-11-03",4
"2399","2016-11-04",4.05
"2400","2016-11-07",4.15
"2401","2016-11-08",4.25
"2402","2016-11-09",4.15
"2403","2016-11-10",4.25
"2404","2016-11-11",4.25
"2405","2016-11-14",4.35
"2406","2016-11-15",4.25
"2407","2016-11-16",4.25
"2408","2016-11-17",4.25
"2409","2016-11-18",4.2
"2410","2016-11-21",4.2
"2411","2016-11-22",4.2
"2412","2016-11-23",4.1
"2413","2016-11-25",4.15
"2414","2016-11-28",4.15
"2415","2016-11-29",4
"2416","2016-11-30",4
"2417","2016-12-01",4
"2418","2016-12-02",3.95
"2419","2016-12-05",4
"2420","2016-12-06",4
"2421","2016-12-07",3.95
"2422","2016-12-08",3.95
"2423","2016-12-09",4
"2424","2016-12-12",3.93
"2425","2016-12-13",3.9
"2426","2016-12-14",3.95
"2427","2016-12-15",3.95
"2428","2016-12-16",4.1
"2429","2016-12-19",4.1
"2430","2016-12-20",4.1
"2431","2016-12-21",4.05
"2432","2016-12-22",4.15
"2433","2016-12-23",4.15
"2434","2016-12-27",4.15
"2435","2016-12-28",4.05
"2436","2016-12-29",4
"2437","2016-12-30",4.1
"2438","2017-01-03",4
"2439","2017-01-04",3.95
"2440","2017-01-05",3.95
"2441","2017-01-06",3.95
"2442","2017-01-09",4
"2443","2017-01-10",4.15
"2444","2017-01-11",4.2
"2445","2017-01-12",4.1
"2446","2017-01-13",4.2
"2447","2017-01-17",4.15
"2448","2017-01-18",4.2
"2449","2017-01-19",4.2
"2450","2017-01-20",4.3
"2451","2017-01-23",4.3
"2452","2017-01-24",4.35
"2453","2017-01-25",4.35
"2454","2017-01-26",4.3
"2455","2017-01-27",4.35
"2456","2017-01-30",4.3
"2457","2017-01-31",4.2
"2458","2017-02-01",4.15
"2459","2017-02-02",4
"2460","2017-02-03",4.1
"2461","2017-02-06",4
"2462","2017-02-07",4.1
"2463","2017-02-08",4.05
"2464","2017-02-09",4
"2465","2017-02-10",4.15
"2466","2017-02-13",4.2
"2467","2017-02-14",4.05
"2468","2017-02-15",4
"2469","2017-02-16",4.05
"2470","2017-02-17",4
"2471","2017-02-21",4.05
"2472","2017-02-22",4.05
"2473","2017-02-23",4.05
"2474","2017-02-24",4.05
"2475","2017-02-27",4
"2476","2017-02-28",3.95
"2477","2017-03-01",3.95
"2478","2017-03-02",3.95
"2479","2017-03-03",3.8
"2480","2017-03-06",3.75
"2481","2017-03-07",3.7
"2482","2017-03-08",3.65
"2483","2017-03-09",3.75
"2484","2017-03-10",3.8
"2485","2017-03-13",3.85
"2486","2017-03-14",3.95
"2487","2017-03-15",3.9
"2488","2017-03-16",4
"2489","2017-03-17",3.9
"2490","2017-03-20",3.95
"2491","2017-03-21",4
"2492","2017-03-22",3.98
"2493","2017-03-23",3.95
"2494","2017-03-24",3.95
"2495","2017-03-27",3.9
"2496","2017-03-28",3.9
"2497","2017-03-29",4
"2498","2017-03-30",4
"2499","2017-03-31",4.15
"2500","2017-04-03",3.95
"2501","2017-04-04",4
"2502","2017-04-05",4
"2503","2017-04-06",4.05
"2504","2017-04-07",4.1
"2505","2017-04-10",4.35
"2506","2017-04-11",4.25
"2507","2017-04-12",4.2
"2508","2017-04-13",4.3
"2509","2017-04-17",4.25
"2510","2017-04-18",4.2
"2511","2017-04-19",4.25
"2512","2017-04-20",4.35
"2513","2017-04-21",4.75
"2514","2017-04-24",3.75
"2515","2017-04-25",3.55
"2516","2017-04-26",3.55
"2517","2017-04-27",3.5
"2518","2017-04-28",3.55
"2519","2017-05-01",3.55
"2520","2017-05-02",3.55
"2521","2017-05-03",3.4
"2522","2017-05-04",3.5
"2523","2017-05-05",3.4
"2524","2017-05-08",3.5
"2525","2017-05-09",3.5
"2526","2017-05-10",3.3
"2527","2017-05-11",3.2
"2528","2017-05-12",3.1
"2529","2017-05-15",3.1
"2530","2017-05-16",3.15
"2531","2017-05-17",3.25
"2532","2017-05-18",3.2
"2533","2017-05-19",3.25
"2534","2017-05-22",3.05
"2535","2017-05-23",3.1
"2536","2017-05-24",3.15
"2537","2017-05-25",3.15
"2538","2017-05-26",3.2
"2539","2017-05-30",3.1
"2540","2017-05-31",3.1
"2541","2017-06-01",3.15
"2542","2017-06-02",3.15
"2543","2017-06-05",3.1
"2544","2017-06-06",2.95
"2545","2017-06-07",2.95
"2546","2017-06-08",2.7
"2547","2017-06-09",2.75
"2548","2017-06-12",2.7
"2549","2017-06-13",2.55
"2550","2017-06-14",2.65
"2551","2017-06-15",2.6
"2552","2017-06-16",2.55
"2553","2017-06-19",2.45
"2554","2017-06-20",2.5
"2555","2017-06-21",2.4
"2556","2017-06-22",2.45
"2557","2017-06-23",2.55
"2558","2017-06-26",2.6
"2559","2017-06-27",2.55
"2560","2017-06-28",2.45
"2561","2017-06-29",2.55
"2562","2017-06-30",2.45
"2563","2017-07-03",2.35
"2564","2017-07-05",2.55
"2565","2017-07-06",2.55
"2566","2017-07-07",2.55
"2567","2017-07-10",2.35
"2568","2017-07-11",2.3
"2569","2017-07-12",2.4
"2570","2017-07-13",2.35
"2571","2017-07-14",1.65
"2572","2017-07-17",1.6
"2573","2017-07-18",1.6
"2574","2017-07-19",1.55
"2575","2017-07-20",1.6
"2576","2017-07-21",1.6
"2577","2017-07-24",1.6
"2578","2017-07-25",1.6
"2579","2017-07-26",1.6
"2580","2017-07-27",1.7
"2581","2017-07-28",1.7
"2582","2017-07-31",1.65
"2583","2017-08-01",1.65
"2584","2017-08-02",1.6
"2585","2017-08-03",1.55
"2586","2017-08-04",1.6
"2587","2017-08-07",1.6
"2588","2017-08-08",1.6
"2589","2017-08-09",1.55
"2590","2017-08-10",1.6
"2591","2017-08-11",1.6
"2592","2017-08-14",1.75
"2593","2017-08-15",1.8
"2594","2017-08-16",1.8
"2595","2017-08-17",1.75
"2596","2017-08-18",1.75
"2597","2017-08-21",1.73
"2598","2017-08-22",1.7
"2599","2017-08-23",1.65
"2600","2017-08-24",1.7
"2601","2017-08-25",1.75
"2602","2017-08-28",1.7
"2603","2017-08-29",1.95
"2604","2017-08-30",2.1
"2605","2017-08-31",2.3
"2606","2017-09-01",2.3
"2607","2017-09-05",2.35
"2608","2017-09-06",2.3
"2609","2017-09-07",2.3
"2610","2017-09-08",2.15
"2611","2017-09-11",2.15
"2612","2017-09-12",2.25
"2613","2017-09-13",2.2
"2614","2017-09-14",2.15
"2615","2017-09-15",2.25
"2616","2017-09-18",2.25
"2617","2017-09-19",2.25
"2618","2017-09-20",2.1
"2619","2017-09-21",2.2
"2620","2017-09-22",2.1
"2621","2017-09-25",2.2
"2622","2017-09-26",2.19
"2623","2017-09-27",2.25
"2624","2017-09-28",2.15
"2625","2017-09-29",2.2
"2626","2017-10-02",2.2
"2627","2017-10-03",2.2
"2628","2017-10-04",2.2
"2629","2017-10-05",2.23
"2630","2017-10-06",2.25
"2631","2017-10-09",2.25
"2632","2017-10-10",2.2
"2633","2017-10-11",2.15
"2634","2017-10-12",2.15
"2635","2017-10-13",2.15
"2636","2017-10-16",2.03
"2637","2017-10-17",1.93
"2638","2017-10-18",1.9
"2639","2017-10-19",1.9
"2640","2017-10-20",1.75
"2641","2017-10-23",1.7
"2642","2017-10-24",1.7
"2643","2017-10-25",1.6
"2644","2017-10-26",1.75
"2645","2017-10-27",1.7
"2646","2017-10-30",1.65
"2647","2017-10-31",1.65
"2648","2017-11-01",1.65
"2649","2017-11-02",1.65
"2650","2017-11-03",1.75
"2651","2017-11-06",1.78
"2652","2017-11-07",1.8
"2653","2017-11-08",1.85
"2654","2017-11-09",1.8
"2655","2017-11-10",1.8
"2656","2017-11-13",1.9
"2657","2017-11-14",1.9
"2658","2017-11-15",1.8
"2659","2017-11-16",1.95
"2660","2017-11-17",2
"2661","2017-11-20",2.05
"2662","2017-11-21",2.05
"2663","2017-11-22",2
"2664","2017-11-24",2.05
"2665","2017-11-27",2.1
"2666","2017-11-28",2.15
"2667","2017-11-29",2.3
"2668","2017-11-30",1.9
"2669","2017-12-01",1.9
"2670","2017-12-04",1.75
"2671","2017-12-05",1.75
"2672","2017-12-06",1.65
"2673","2017-12-07",1.7
"2674","2017-12-08",1.7
"2675","2017-12-11",1.65
"2676","2017-12-12",1.4
"2677","2017-12-13",1.4
"2678","2017-12-14",1.45
"2679","2017-12-15",1.4
"2680","2017-12-18",1.4
"2681","2017-12-19",1.4
"2682","2017-12-20",1.6
"2683","2017-12-21",1.6
"2684","2017-12-22",1.55
"2685","2017-12-26",1.55
"2686","2017-12-27",1.55
"2687","2017-12-28",1.65
"2688","2017-12-29",1.55
"2689","2018-01-02",1.6
"2690","2018-01-03",1.65
"2691","2018-01-04",1.75
"2692","2018-01-05",1.7
"2693","2018-01-08",1.75
"2694","2018-01-09",1.7
"2695","2018-01-10",1.7
"2696","2018-01-11",1.65
"2697","2018-01-12",1.7
"2698","2018-01-16",1.7
"2699","2018-01-17",1.7
"2700","2018-01-18",1.65
"2701","2018-01-19",1.7
"2702","2018-01-22",1.65
"2703","2018-01-23",1.65
"2704","2018-01-24",1.5
"2705","2018-01-25",1.55
"2706","2018-01-26",1.6
"2707","2018-01-29",1.55
"2708","2018-01-30",1.53
"2709","2018-01-31",1.5
"2710","2018-02-01",1.45
"2711","2018-02-02",1.55
"2712","2018-02-05",1.5
"2713","2018-02-06",1.5
"2714","2018-02-07",1.6
"2715","2018-02-08",1.5
"2716","2018-02-09",1.6
"2717","2018-02-12",1.6
"2718","2018-02-13",1.7
"2719","2018-02-14",1.65
"2720","2018-02-15",1.55
"2721","2018-02-16",1.6
"2722","2018-02-20",1.6
"2723","2018-02-21",1.46
"2724","2018-02-22",1.45
"2725","2018-02-23",1.55
"2726","2018-02-26",1.5
"2727","2018-02-27",1.5
"2728","2018-02-28",1.45
"2729","2018-03-01",1.55
"2730","2018-03-02",1.55
"2731","2018-03-05",1.5
"2732","2018-03-06",1.5
"2733","2018-03-07",1.5
"2734","2018-03-08",1.5
"2735","2018-03-09",1.5
"2736","2018-03-12",1.55
"2737","2018-03-13",1.55
"2738","2018-03-14",1.6
"2739","2018-03-15",1.6
"2740","2018-03-16",1.75
"2741","2018-03-19",1.65
"2742","2018-03-20",1.65
"2743","2018-03-21",1.7
"2744","2018-03-22",1.65
"2745","2018-03-23",1.65
"2746","2018-03-26",1.6
"2747","2018-03-27",1.65
"2748","2018-03-28",1.6
"2749","2018-03-29",1.7
"2750","2018-04-02",1.85
"2751","2018-04-03",2
"2752","2018-04-04",2.15
"2753","2018-04-05",2.25
"2754","2018-04-06",2.35
"2755","2018-04-09",2.25
"2756","2018-04-10",2.2
"2757","2018-04-11",2.15
"2758","2018-04-12",2.2
"2759","2018-04-13",2.25
"2760","2018-04-16",2.2
"2761","2018-04-17",2.15
"2762","2018-04-18",2.15
"2763","2018-04-19",2.25
"2764","2018-04-20",2.11
"2765","2018-04-23",2.2
"2766","2018-04-24",2.2
"2767","2018-04-25",2.18
"2768","2018-04-26",2.2
"2769","2018-04-27",2.3
"2770","2018-04-30",2.2
"2771","2018-05-01",2.15
"2772","2018-05-02",2.15
"2773","2018-05-03",2.15
"2774","2018-05-04",2.15
"2775","2018-05-07",2.15
"2776","2018-05-08",2.2
"2777","2018-05-09",2.2
"2778","2018-05-10",2.45
"2779","2018-05-11",2.5
"2780","2018-05-14",2.6
"2781","2018-05-15",2.65
"2782","2018-05-16",2.9
"2783","2018-05-17",2.65
"2784","2018-05-18",2.65
"2785","2018-05-21",2.55
"2786","2018-05-22",2.75
"2787","2018-05-23",2.75
"2788","2018-05-24",2.7
"2789","2018-05-25",2.65
"2790","2018-05-29",2.85
"2791","2018-05-30",2.75
"2792","2018-05-31",2.75
"2793","2018-06-01",2.8
"2794","2018-06-04",2.85
"2795","2018-06-05",3
"2796","2018-06-06",2.95
"2797","2018-06-07",3
"2798","2018-06-08",2.9
"2799","2018-06-11",3
"2800","2018-06-12",3
"2801","2018-06-13",2.9
"2802","2018-06-14",2.7
"2803","2018-06-15",2.8
"2804","2018-06-18",2.85
"2805","2018-06-19",2.8
"2806","2018-06-20",2.9
"2807","2018-06-21",2.81
"2808","2018-06-22",2.95
"2809","2018-06-25",2.9
"2810","2018-06-26",2.9
"2811","2018-06-27",2.8
"2812","2018-06-28",2.8
"2813","2018-06-29",2.85
"2814","2018-07-02",2.8
"2815","2018-07-03",2.83
"2816","2018-07-05",2.75
"2817","2018-07-06",2.75
"2818","2018-07-09",2.7
"2819","2018-07-10",2.7
"2820","2018-07-11",2.7
"2821","2018-07-12",2.7
"2822","2018-07-13",2.7
"2823","2018-07-16",2.67
"2824","2018-07-17",2.73
"2825","2018-07-18",2.75
"2826","2018-07-19",2.75
"2827","2018-07-20",2.75
"2828","2018-07-23",2.7
"2829","2018-07-24",2.65
"2830","2018-07-25",2.7
"2831","2018-07-26",2.7
"2832","2018-07-27",2.7
"2833","2018-07-30",2.6
"2834","2018-07-31",2.55
"2835","2018-08-01",2.7
"2836","2018-08-02",2.75
"2837","2018-08-03",2.7
"2838","2018-08-06",2.8
"2839","2018-08-07",2.8
"2840","2018-08-08",2.75
"2841","2018-08-09",2.8
"2842","2018-08-10",2.76
"2843","2018-08-13",2.9
"2844","2018-08-14",2.65
"2845","2018-08-15",2.6
"2846","2018-08-16",2.6
"2847","2018-08-17",2.4
"2848","2018-08-20",2.3
"2849","2018-08-21",2.35
"2850","2018-08-22",2.35
"2851","2018-08-23",2.7
"2852","2018-08-24",3.15
"2853","2018-08-27",2.9
"2854","2018-08-28",3.25
"2855","2018-08-29",3.4
"2856","2018-08-30",3.2
"2857","2018-08-31",3.3
"2858","2018-09-04",3.3
"2859","2018-09-05",3.3
"2860","2018-09-06",3.3
"2861","2018-09-07",3.2
"2862","2018-09-10",3.08
"2863","2018-09-11",3
"2864","2018-09-12",3.2
"2865","2018-09-13",3.18
"2866","2018-09-14",3
"2867","2018-09-17",3
"2868","2018-09-18",3.15
"2869","2018-09-19",3.35
"2870","2018-09-20",3.45
"2871","2018-09-21",3.6
"2872","2018-09-24",3.2
"2873","2018-09-25",3.15
"2874","2018-09-26",3.1
"2875","2018-09-27",3.13
"2876","2018-09-28",3.25
"2877","2018-10-01",3.25
