"","date","ANGI"
"1922","2019-07-11",13.79
"1923","2019-07-12",13.82
"1924","2019-07-15",13.93
"1925","2019-07-16",13.53
"1926","2019-07-17",13.17
"1927","2019-07-18",13.09
"1928","2019-07-19",13.09
"1929","2019-07-22",13.4
"1930","2019-07-23",13.67
"1931","2019-07-24",14.07
"1932","2019-07-25",13.82
"1933","2019-07-26",13.96
"1934","2019-07-29",13.81
"1935","2019-07-30",13.84
"1936","2019-07-31",13.85
"1937","2019-08-01",13.67
"1938","2019-08-02",13.4
"1939","2019-08-05",13.02
"1940","2019-08-06",13
"1941","2019-08-07",12.6
"1942","2019-08-08",9.41
"1943","2019-08-09",8.9
"1944","2019-08-12",9.01
"1945","2019-08-13",8.97
"1946","2019-08-14",8.53
"1947","2019-08-15",8.37
"1948","2019-08-16",8.19
"1949","2019-08-19",8.37
"1950","2019-08-20",8.3
"1951","2019-08-21",8.48
"1952","2019-08-22",8.28
"1953","2019-08-23",8.02
"1954","2019-08-26",8
"1955","2019-08-27",7.95
"1956","2019-08-28",7.85
"1957","2019-08-29",7.83
"1958","2019-08-30",7.76
"1959","2019-09-03",7.82
"1960","2019-09-04",7.83
"1961","2019-09-05",7.94
"1962","2019-09-06",8.11
"1963","2019-09-09",8.19
"1964","2019-09-10",8.08
"1965","2019-09-11",8.11
"1966","2019-09-12",7.73
"1967","2019-09-13",7.98
"1968","2019-09-16",7.92
"1969","2019-09-17",7.61
"1970","2019-09-18",7.2
"1971","2019-09-19",7.41
"1972","2019-09-20",7.05
"1973","2019-09-23",7.13
"1974","2019-09-24",7.08
"1975","2019-09-25",7.18
"1976","2019-09-26",7.01
"1977","2019-09-27",7.06
"1978","2019-09-30",7.09
"1979","2019-10-01",7.02
"1980","2019-10-02",6.75
"1981","2019-10-03",6.96
"1982","2019-10-04",6.96
"1983","2019-10-07",6.71
"1984","2019-10-08",6.69
"1985","2019-10-09",6.8
"1986","2019-10-10",6.77
"1987","2019-10-11",6.92
"1988","2019-10-14",6.8
"1989","2019-10-15",6.79
"1990","2019-10-16",6.87
"1991","2019-10-17",6.65
"1992","2019-10-18",6.69
"1993","2019-10-21",6.65
"1994","2019-10-22",6.71
"1995","2019-10-23",6.65
"1996","2019-10-24",6.9
"1997","2019-10-25",6.99
"1998","2019-10-28",7.05
"1999","2019-10-29",6.86
"2000","2019-10-30",6.82
"2001","2019-10-31",6.85
"2002","2019-11-01",7.03
"2003","2019-11-04",6.89
"2004","2019-11-05",6.73
"2005","2019-11-06",6.46
"2006","2019-11-07",7.85
"2007","2019-11-08",7.72
"2008","2019-11-11",7.73
"2009","2019-11-12",7.66
"2010","2019-11-13",7.61
"2011","2019-11-14",7.58
"2012","2019-11-15",7.53
"2013","2019-11-18",7.35
"2014","2019-11-19",7.38
"2015","2019-11-20",7.38
"2016","2019-11-21",7.46
"2017","2019-11-22",7.56
"2018","2019-11-25",8.03
"2019","2019-11-26",7.6
"2020","2019-11-27",7.79
"2021","2019-11-29",7.75
"2022","2019-12-02",7.76
"2023","2019-12-03",7.57
"2024","2019-12-04",7.62
"2025","2019-12-05",7.91
"2026","2019-12-06",7.9
"2027","2019-12-09",8.02
"2028","2019-12-10",7.94
"2029","2019-12-11",7.95
"2030","2019-12-12",8.4
"2031","2019-12-13",8.33
"2032","2019-12-16",8.35
"2033","2019-12-17",8.35
"2034","2019-12-18",8.28
"2035","2019-12-19",8.56
"2036","2019-12-20",8.71
"2037","2019-12-23",8.5
"2038","2019-12-24",8.43
"2039","2019-12-26",8.56
"2040","2019-12-27",8.36
"2041","2019-12-30",8.19
"2042","2019-12-31",8.47
"2043","2020-01-02",8.87
"2044","2020-01-03",8.76
"2045","2020-01-06",8.89
"2046","2020-01-07",9.03
"2047","2020-01-08",9.06
"2048","2020-01-09",9.06
"2049","2020-01-10",8.96
"2050","2020-01-13",8.89
"2051","2020-01-14",8.98
"2052","2020-01-15",9.36
"2053","2020-01-16",9.26
"2054","2020-01-17",9.33
"2055","2020-01-21",9.1
"2056","2020-01-22",9.01
"2057","2020-01-23",9
"2058","2020-01-24",8.92
"2059","2020-01-27",8.87
"2060","2020-01-28",8.93
"2061","2020-01-29",8.64
"2062","2020-01-30",8.45
"2063","2020-01-31",8.03
"2064","2020-02-03",8.18
"2065","2020-02-04",8.53
"2066","2020-02-05",8.61
"2067","2020-02-06",8.07
"2068","2020-02-07",8.27
"2069","2020-02-10",8.36
"2070","2020-02-11",8.52
"2071","2020-02-12",8.64
"2072","2020-02-13",8.52
"2073","2020-02-14",8.37
"2074","2020-02-18",8.32
"2075","2020-02-19",8.33
"2076","2020-02-20",8.22
"2077","2020-02-21",8.09
"2078","2020-02-24",8.09
"2079","2020-02-25",7.82
"2080","2020-02-26",7.55
"2081","2020-02-27",6.9
"2082","2020-02-28",7.13
"2083","2020-03-02",7.3
"2084","2020-03-03",6.95
"2085","2020-03-04",6.9
"2086","2020-03-05",6.41
"2087","2020-03-06",6.13
"2088","2020-03-09",5.37
"2089","2020-03-10",5.85
"2090","2020-03-11",5.39
"2091","2020-03-12",4.6
"2092","2020-03-13",4.64
"2093","2020-03-16",4.61
"2094","2020-03-17",4.93
"2095","2020-03-18",4.87
"2096","2020-03-19",5.11
"2097","2020-03-20",4.82
"2098","2020-03-23",5.08
"2099","2020-03-24",4.96
"2100","2020-03-25",4.7
"2101","2020-03-26",4.96
"2102","2020-03-27",5.2
"2103","2020-03-30",5.04
"2104","2020-03-31",5.25
"2105","2020-04-01",4.75
"2106","2020-04-02",4.62
"2107","2020-04-03",4.54
"2108","2020-04-06",4.63
"2109","2020-04-07",4.41
"2110","2020-04-08",5.18
"2111","2020-04-09",5.51
"2112","2020-04-13",5.88
"2113","2020-04-14",5.66
"2114","2020-04-15",5.48
"2115","2020-04-16",5.49
"2116","2020-04-17",5.85
"2117","2020-04-20",5.92
"2118","2020-04-21",5.69
"2119","2020-04-22",5.66
"2120","2020-04-23",5.74
"2121","2020-04-24",5.9
"2122","2020-04-27",6.45
"2123","2020-04-28",6.48
"2124","2020-04-29",6.8
"2125","2020-04-30",6.78
"2126","2020-05-01",6.76
"2127","2020-05-04",6.8
"2128","2020-05-05",7.29
"2129","2020-05-06",7.52
"2130","2020-05-07",8.05
"2131","2020-05-08",7.71
"2132","2020-05-11",9.09
"2133","2020-05-12",9.76
"2134","2020-05-13",9.96
"2135","2020-05-14",9.72
"2136","2020-05-15",9.68
"2137","2020-05-18",10.61
"2138","2020-05-19",10.61
"2139","2020-05-20",10.37
"2140","2020-05-21",10.38
"2141","2020-05-22",10.75
"2142","2020-05-26",10.72
"2143","2020-05-27",10.93
"2144","2020-05-28",10.5
"2145","2020-05-29",10.85
"2146","2020-06-01",11.15
"2147","2020-06-02",11.29
"2148","2020-06-03",11.74
"2149","2020-06-04",11.99
"2150","2020-06-05",12.56
"2151","2020-06-08",12.25
"2152","2020-06-09",12.27
"2153","2020-06-10",12.02
"2154","2020-06-11",11.62
"2155","2020-06-12",12.22
"2156","2020-06-15",12.82
"2157","2020-06-16",12.61
"2158","2020-06-17",12.23
"2159","2020-06-18",12.72
"2160","2020-06-19",12.53
"2161","2020-06-22",12.43
"2162","2020-06-23",13.22
"2163","2020-06-24",12.58
"2164","2020-06-25",12.43
"2165","2020-06-26",12.03
"2166","2020-06-29",11.85
"2167","2020-06-30",12.15
"2168","2020-07-01",13.09
"2169","2020-07-02",13.43
"2170","2020-07-06",15.01
"2171","2020-07-07",15.72
"2172","2020-07-08",15.76
"2173","2020-07-09",15.92
"2174","2020-07-10",16.309999
"2175","2020-07-13",15.28
"2176","2020-07-14",16.23
"2177","2020-07-15",16.530001
"2178","2020-07-16",15.25
"2179","2020-07-17",15.04
"2180","2020-07-20",15.77
"2181","2020-07-21",15.3
"2182","2020-07-22",14.95
"2183","2020-07-23",14.74
"2184","2020-07-24",14.58
"2185","2020-07-27",14.81
"2186","2020-07-28",14.34
"2187","2020-07-29",15.14
"2188","2020-07-30",15.61
"2189","2020-07-31",15.79
"2190","2020-08-03",15.92
"2191","2020-08-04",15.96
"2192","2020-08-05",16.459999
"2193","2020-08-06",15.8
"2194","2020-08-07",15.71
"2195","2020-08-10",15.5
"2196","2020-08-11",13
"2197","2020-08-12",12.88
"2198","2020-08-13",13.22
"2199","2020-08-14",13.13
"2200","2020-08-17",14.06
"2201","2020-08-18",14.4
"2202","2020-08-19",14.1
"2203","2020-08-20",14.13
"2204","2020-08-21",13.9
"2205","2020-08-24",14.65
"2206","2020-08-25",14.18
"2207","2020-08-26",14.28
"2208","2020-08-27",13.73
"2209","2020-08-28",13.91
"2210","2020-08-31",13.88
"2211","2020-09-01",14.28
"2212","2020-09-02",14.7
"2213","2020-09-03",13.52
"2214","2020-09-04",12.63
"2215","2020-09-08",12.16
"2216","2020-09-09",12.91
"2217","2020-09-10",12.62
"2218","2020-09-11",12.34
"2219","2020-09-14",11.86
"2220","2020-09-15",12.21
"2221","2020-09-16",11.18
"2222","2020-09-17",10.6
"2223","2020-09-18",10.34
"2224","2020-09-21",10.32
"2225","2020-09-22",10.5
"2226","2020-09-23",10.05
"2227","2020-09-24",9.8
"2228","2020-09-25",10.28
"2229","2020-09-28",10.55
"2230","2020-09-29",10.84
"2231","2020-09-30",11.1
"2232","2020-10-01",12.29
"2233","2020-10-02",12.03
"2234","2020-10-05",12.75
"2235","2020-10-06",12.29
"2236","2020-10-07",12.74
"2237","2020-10-08",11.04
"2238","2020-10-09",11.31
"2239","2020-10-12",10.97
"2240","2020-10-13",11.1
"2241","2020-10-14",10.92
"2242","2020-10-15",11.09
"2243","2020-10-16",10.94
"2244","2020-10-19",10.9
"2245","2020-10-20",11.1
"2246","2020-10-21",11.07
"2247","2020-10-22",10.9
"2248","2020-10-23",11.09
"2249","2020-10-26",10.84
"2250","2020-10-27",10.94
"2251","2020-10-28",10.66
"2252","2020-10-29",11.02
"2253","2020-10-30",10.6
"2254","2020-11-02",10.93
"2255","2020-11-03",10.97
"2256","2020-11-04",11.51
"2257","2020-11-05",11.45
"2258","2020-11-06",10.01
"2259","2020-11-09",9.98
"2260","2020-11-10",10.37
"2261","2020-11-11",10.77
"2262","2020-11-12",10.41
"2263","2020-11-13",10.77
"2264","2020-11-16",10.58
"2265","2020-11-17",10.61
"2266","2020-11-18",10.73
"2267","2020-11-19",11.29
"2268","2020-11-20",11.56
"2269","2020-11-23",11.8
"2270","2020-11-24",11.54
"2271","2020-11-25",12.26
"2272","2020-11-27",12.22
