"","date","LUB"
"1937","2014-09-11",5.15
"1938","2014-09-12",4.96
"1939","2014-09-15",4.98
"1940","2014-09-16",5.07
"1941","2014-09-17",5.05
"1942","2014-09-18",5.09
"1943","2014-09-19",5.3
"1944","2014-09-22",5.27
"1945","2014-09-23",5.2
"1946","2014-09-24",5.19
"1947","2014-09-25",5.2
"1948","2014-09-26",5.19
"1949","2014-09-29",5.34
"1950","2014-09-30",5.32
"1951","2014-10-01",5.1
"1952","2014-10-02",5.24
"1953","2014-10-03",5.26
"1954","2014-10-06",5.12
"1955","2014-10-07",5.09
"1956","2014-10-08",5.14
"1957","2014-10-09",4.99
"1958","2014-10-10",5.11
"1959","2014-10-13",5.08
"1960","2014-10-14",5.11
"1961","2014-10-15",5.03
"1962","2014-10-16",5.1
"1963","2014-10-17",5.12
"1964","2014-10-20",5.05
"1965","2014-10-21",5.05
"1966","2014-10-22",5.01
"1967","2014-10-23",5.03
"1968","2014-10-24",5.03
"1969","2014-10-27",4.98
"1970","2014-10-28",5
"1971","2014-10-29",4.97
"1972","2014-10-30",4.98
"1973","2014-10-31",4.99
"1974","2014-11-03",5.04
"1975","2014-11-04",5.05
"1976","2014-11-05",5.06
"1977","2014-11-06",5.05
"1978","2014-11-07",5.04
"1979","2014-11-10",4.98
"1980","2014-11-11",4.89
"1981","2014-11-12",4.77
"1982","2014-11-13",4.86
"1983","2014-11-14",4.85
"1984","2014-11-17",4.77
"1985","2014-11-18",4.76
"1986","2014-11-19",4.76
"1987","2014-11-20",4.76
"1988","2014-11-21",4.95
"1989","2014-11-24",4.96
"1990","2014-11-25",4.94
"1991","2014-11-26",4.9
"1992","2014-11-28",4.87
"1993","2014-12-01",4.86
"1994","2014-12-02",4.96
"1995","2014-12-03",4.9
"1996","2014-12-04",4.85
"1997","2014-12-05",4.8
"1998","2014-12-08",4.77
"1999","2014-12-09",4.78
"2000","2014-12-10",4.81
"2001","2014-12-11",4.78
"2002","2014-12-12",4.89
"2003","2014-12-15",4.75
"2004","2014-12-16",4.72
"2005","2014-12-17",4.88
"2006","2014-12-18",4.58
"2007","2014-12-19",4.58
"2008","2014-12-22",4.61
"2009","2014-12-23",4.54
"2010","2014-12-24",4.52
"2011","2014-12-26",4.56
"2012","2014-12-29",4.51
"2013","2014-12-30",4.49
"2014","2014-12-31",4.55
"2015","2015-01-02",4.54
"2016","2015-01-05",4.42
"2017","2015-01-06",4.43
"2018","2015-01-07",4.48
"2019","2015-01-08",4.72
"2020","2015-01-09",4.72
"2021","2015-01-12",4.68
"2022","2015-01-13",4.61
"2023","2015-01-14",4.8
"2024","2015-01-15",4.51
"2025","2015-01-16",4.5
"2026","2015-01-20",4.49
"2027","2015-01-21",4.43
"2028","2015-01-22",4.51
"2029","2015-01-23",4.49
"2030","2015-01-26",4.72
"2031","2015-01-27",4.76
"2032","2015-01-28",4.84
"2033","2015-01-29",4.84
"2034","2015-01-30",4.88
"2035","2015-02-02",4.96
"2036","2015-02-03",5.24
"2037","2015-02-04",5.2
"2038","2015-02-05",5.03
"2039","2015-02-06",5.09
"2040","2015-02-09",5.1
"2041","2015-02-10",5.1
"2042","2015-02-11",5.1
"2043","2015-02-12",5.06
"2044","2015-02-13",5.03
"2045","2015-02-17",5.11
"2046","2015-02-18",5.3
"2047","2015-02-19",5.35
"2048","2015-02-20",5.51
"2049","2015-02-23",5.29
"2050","2015-02-24",5.65
"2051","2015-02-25",5.79
"2052","2015-02-26",5.66
"2053","2015-02-27",5.6
"2054","2015-03-02",5.49
"2055","2015-03-03",5.7
"2056","2015-03-04",5.62
"2057","2015-03-05",5.51
"2058","2015-03-06",5.52
"2059","2015-03-09",5.55
"2060","2015-03-10",5.43
"2061","2015-03-11",5.38
"2062","2015-03-12",5.56
"2063","2015-03-13",5.35
"2064","2015-03-16",5.36
"2065","2015-03-17",5.35
"2066","2015-03-18",5.28
"2067","2015-03-19",5.34
"2068","2015-03-20",5.4
"2069","2015-03-23",5.23
"2070","2015-03-24",5.16
"2071","2015-03-25",4.95
"2072","2015-03-26",5.02
"2073","2015-03-27",4.91
"2074","2015-03-30",5.05
"2075","2015-03-31",5.19
"2076","2015-04-01",5.34
"2077","2015-04-02",5.4
"2078","2015-04-06",5.28
"2079","2015-04-07",5.43
"2080","2015-04-08",5.43
"2081","2015-04-09",5.4
"2082","2015-04-10",5.34
"2083","2015-04-13",5.37
"2084","2015-04-14",5.42
"2085","2015-04-15",5.37
"2086","2015-04-16",5.37
"2087","2015-04-17",5.34
"2088","2015-04-20",5.38
"2089","2015-04-21",5.37
"2090","2015-04-22",5.45
"2091","2015-04-23",5.38
"2092","2015-04-24",5.52
"2093","2015-04-27",5.37
"2094","2015-04-28",5.44
"2095","2015-04-29",5.41
"2096","2015-04-30",5.3
"2097","2015-05-01",5.42
"2098","2015-05-04",5.29
"2099","2015-05-05",5.3
"2100","2015-05-06",5.22
"2101","2015-05-07",5.16
"2102","2015-05-08",5.25
"2103","2015-05-11",5.14
"2104","2015-05-12",5.19
"2105","2015-05-13",5.26
"2106","2015-05-14",5.2
"2107","2015-05-15",5.27
"2108","2015-05-18",5.15
"2109","2015-05-19",5.21
"2110","2015-05-20",5.21
"2111","2015-05-21",5.18
"2112","2015-05-22",5.25
"2113","2015-05-26",5.25
"2114","2015-05-27",5.31
"2115","2015-05-28",5.24
"2116","2015-05-29",5.19
"2117","2015-06-01",5.12
"2118","2015-06-02",5.16
"2119","2015-06-03",5.17
"2120","2015-06-04",5.1
"2121","2015-06-05",5.21
"2122","2015-06-08",5.23
"2123","2015-06-09",5.19
"2124","2015-06-10",5.29
"2125","2015-06-11",5.24
"2126","2015-06-12",5.25
"2127","2015-06-15",5.17
"2128","2015-06-16",5.18
"2129","2015-06-17",5.12
"2130","2015-06-18",5.07
"2131","2015-06-19",5.05
"2132","2015-06-22",5.1
"2133","2015-06-23",5.03
"2134","2015-06-24",4.95
"2135","2015-06-25",4.98
"2136","2015-06-26",4.98
"2137","2015-06-29",4.98
"2138","2015-06-30",4.85
"2139","2015-07-01",4.93
"2140","2015-07-02",5.06
"2141","2015-07-06",5.01
"2142","2015-07-07",5.05
"2143","2015-07-08",4.89
"2144","2015-07-09",4.99
"2145","2015-07-10",5.05
"2146","2015-07-13",5.07
"2147","2015-07-14",5.05
"2148","2015-07-15",5.05
"2149","2015-07-16",5.11
"2150","2015-07-17",5.1
"2151","2015-07-20",5.04
"2152","2015-07-21",5.07
"2153","2015-07-22",5.11
"2154","2015-07-23",4.95
"2155","2015-07-24",5.02
"2156","2015-07-27",4.94
"2157","2015-07-28",4.83
"2158","2015-07-29",4.9
"2159","2015-07-30",4.92
"2160","2015-07-31",4.85
"2161","2015-08-03",4.85
"2162","2015-08-04",4.88
"2163","2015-08-05",4.89
"2164","2015-08-06",4.9
"2165","2015-08-07",4.98
"2166","2015-08-10",4.9
"2167","2015-08-11",4.92
"2168","2015-08-12",4.78
"2169","2015-08-13",4.78
"2170","2015-08-14",4.87
"2171","2015-08-17",4.73
"2172","2015-08-18",4.71
"2173","2015-08-19",4.81
"2174","2015-08-20",4.81
"2175","2015-08-21",4.68
"2176","2015-08-24",4.56
"2177","2015-08-25",4.54
"2178","2015-08-26",4.66
"2179","2015-08-27",4.79
"2180","2015-08-28",4.68
"2181","2015-08-31",4.84
"2182","2015-09-01",4.79
"2183","2015-09-02",4.74
"2184","2015-09-03",4.95
"2185","2015-09-04",5.12
"2186","2015-09-08",5.14
"2187","2015-09-09",5.11
"2188","2015-09-10",5.16
"2189","2015-09-11",5.2
"2190","2015-09-14",5.13
"2191","2015-09-15",5
"2192","2015-09-16",5.05
"2193","2015-09-17",5.07
"2194","2015-09-18",4.95
"2195","2015-09-21",4.96
"2196","2015-09-22",4.96
"2197","2015-09-23",5.04
"2198","2015-09-24",4.99
"2199","2015-09-25",4.91
"2200","2015-09-28",4.81
"2201","2015-09-29",4.83
"2202","2015-09-30",4.97
"2203","2015-10-01",4.9
"2204","2015-10-02",4.84
"2205","2015-10-05",4.92
"2206","2015-10-06",4.8
"2207","2015-10-07",4.77
"2208","2015-10-08",4.8
"2209","2015-10-09",4.79
"2210","2015-10-12",4.73
"2211","2015-10-13",4.71
"2212","2015-10-14",4.6
"2213","2015-10-15",4.51
"2214","2015-10-16",4.67
"2215","2015-10-19",4.72
"2216","2015-10-20",4.69
"2217","2015-10-21",4.56
"2218","2015-10-22",4.65
"2219","2015-10-23",4.63
"2220","2015-10-26",4.64
"2221","2015-10-27",4.55
"2222","2015-10-28",4.63
"2223","2015-10-29",4.69
"2224","2015-10-30",4.66
"2225","2015-11-02",4.9
"2226","2015-11-03",4.91
"2227","2015-11-04",4.86
"2228","2015-11-05",4.77
"2229","2015-11-06",4.97
"2230","2015-11-09",4.87
"2231","2015-11-10",4.91
"2232","2015-11-11",4.89
"2233","2015-11-12",4.82
"2234","2015-11-13",4.77
"2235","2015-11-16",4.76
"2236","2015-11-17",4.72
"2237","2015-11-18",4.9
"2238","2015-11-19",4.96
"2239","2015-11-20",4.95
"2240","2015-11-23",4.95
"2241","2015-11-24",4.88
"2242","2015-11-25",4.89
"2243","2015-11-27",4.9
"2244","2015-11-30",4.78
"2245","2015-12-01",4.78
"2246","2015-12-02",4.68
"2247","2015-12-03",4.64
"2248","2015-12-04",4.63
"2249","2015-12-07",4.6
"2250","2015-12-08",4.51
"2251","2015-12-09",4.49
"2252","2015-12-10",4.47
"2253","2015-12-11",4.41
"2254","2015-12-14",4.36
"2255","2015-12-15",4.37
"2256","2015-12-16",4.3
"2257","2015-12-17",4.3
"2258","2015-12-18",4.25
"2259","2015-12-21",4.29
"2260","2015-12-22",4.39
"2261","2015-12-23",4.38
"2262","2015-12-24",4.44
"2263","2015-12-28",4.37
"2264","2015-12-29",4.37
"2265","2015-12-30",4.32
"2266","2015-12-31",4.47
"2267","2016-01-04",4.28
"2268","2016-01-05",4.36
"2269","2016-01-06",4.26
"2270","2016-01-07",4.07
"2271","2016-01-08",4.13
"2272","2016-01-11",4.18
"2273","2016-01-12",4.07
"2274","2016-01-13",3.76
"2275","2016-01-14",3.99
"2276","2016-01-15",3.86
"2277","2016-01-19",3.9
"2278","2016-01-20",3.85
"2279","2016-01-21",4.18
"2280","2016-01-22",4.2
"2281","2016-01-25",4.2
"2282","2016-01-26",4.33
"2283","2016-01-27",4.31
"2284","2016-01-28",4.39
"2285","2016-01-29",4.32
"2286","2016-02-01",4.32
"2287","2016-02-02",4.4
"2288","2016-02-03",4.39
"2289","2016-02-04",4.4
"2290","2016-02-05",4.35
"2291","2016-02-08",4.31
"2292","2016-02-09",4.34
"2293","2016-02-10",4.39
"2294","2016-02-11",4.33
"2295","2016-02-12",4.4
"2296","2016-02-16",4.39
"2297","2016-02-17",4.66
"2298","2016-02-18",4.64
"2299","2016-02-19",4.52
"2300","2016-02-22",4.61
"2301","2016-02-23",4.64
"2302","2016-02-24",4.64
"2303","2016-02-25",4.73
"2304","2016-02-26",4.76
"2305","2016-02-29",4.95
"2306","2016-03-01",4.99
"2307","2016-03-02",4.98
"2308","2016-03-03",4.91
"2309","2016-03-04",4.83
"2310","2016-03-07",4.9
"2311","2016-03-08",4.96
"2312","2016-03-09",5
"2313","2016-03-10",4.93
"2314","2016-03-11",4.93
"2315","2016-03-14",5
"2316","2016-03-15",4.98
"2317","2016-03-16",4.88
"2318","2016-03-17",4.98
"2319","2016-03-18",4.95
"2320","2016-03-21",5.05
"2321","2016-03-22",5.05
"2322","2016-03-23",4.95
"2323","2016-03-24",4.98
"2324","2016-03-28",4.93
"2325","2016-03-29",4.86
"2326","2016-03-30",4.94
"2327","2016-03-31",4.85
"2328","2016-04-01",4.77
"2329","2016-04-04",4.88
"2330","2016-04-05",4.61
"2331","2016-04-06",4.78
"2332","2016-04-07",4.76
"2333","2016-04-08",4.8
"2334","2016-04-11",4.8
"2335","2016-04-12",4.95
"2336","2016-04-13",4.98
"2337","2016-04-14",5
"2338","2016-04-15",4.85
"2339","2016-04-18",4.96
"2340","2016-04-19",4.97
"2341","2016-04-20",4.83
"2342","2016-04-21",4.97
"2343","2016-04-22",4.98
"2344","2016-04-25",5
"2345","2016-04-26",5.09
"2346","2016-04-27",5.04
"2347","2016-04-28",5.05
"2348","2016-04-29",5.03
"2349","2016-05-02",5.09
"2350","2016-05-03",5.09
"2351","2016-05-04",4.99
"2352","2016-05-05",5.01
"2353","2016-05-06",5
"2354","2016-05-09",4.99
"2355","2016-05-10",5.05
"2356","2016-05-11",5.01
"2357","2016-05-12",5.05
"2358","2016-05-13",5.05
"2359","2016-05-16",5.02
"2360","2016-05-17",5.08
"2361","2016-05-18",5.02
"2362","2016-05-19",5
"2363","2016-05-20",5.05
"2364","2016-05-23",5.08
"2365","2016-05-24",5.06
"2366","2016-05-25",5.09
"2367","2016-05-26",5.03
"2368","2016-05-27",5.02
"2369","2016-05-31",4.99
"2370","2016-06-01",4.85
"2371","2016-06-02",4.86
"2372","2016-06-03",4.93
"2373","2016-06-06",4.9
"2374","2016-06-07",4.91
"2375","2016-06-08",5.04
"2376","2016-06-09",4.85
"2377","2016-06-10",4.79
"2378","2016-06-13",4.77
"2379","2016-06-14",4.71
"2380","2016-06-15",4.76
"2381","2016-06-16",4.69
"2382","2016-06-17",4.66
"2383","2016-06-20",4.78
"2384","2016-06-21",4.82
"2385","2016-06-22",4.99
"2386","2016-06-23",5.04
"2387","2016-06-24",4.95
"2388","2016-06-27",4.76
"2389","2016-06-28",4.86
"2390","2016-06-29",4.99
"2391","2016-06-30",5.02
"2392","2016-07-01",4.99
"2393","2016-07-05",4.99
"2394","2016-07-06",4.95
"2395","2016-07-07",5.05
"2396","2016-07-08",4.74
"2397","2016-07-11",4.71
"2398","2016-07-12",4.77
"2399","2016-07-13",4.69
"2400","2016-07-14",4.75
"2401","2016-07-15",4.76
"2402","2016-07-18",4.69
"2403","2016-07-19",4.71
"2404","2016-07-20",4.69
"2405","2016-07-21",4.65
"2406","2016-07-22",4.67
"2407","2016-07-25",4.63
"2408","2016-07-26",4.65
"2409","2016-07-27",4.66
"2410","2016-07-28",4.67
"2411","2016-07-29",4.64
"2412","2016-08-01",4.61
"2413","2016-08-02",4.57
"2414","2016-08-03",4.54
"2415","2016-08-04",4.57
"2416","2016-08-05",4.61
"2417","2016-08-08",4.57
"2418","2016-08-09",4.54
"2419","2016-08-10",4.51
"2420","2016-08-11",4.56
"2421","2016-08-12",4.59
"2422","2016-08-15",4.59
"2423","2016-08-16",4.58
"2424","2016-08-17",4.62
"2425","2016-08-18",4.62
"2426","2016-08-19",4.58
"2427","2016-08-22",4.57
"2428","2016-08-23",4.61
"2429","2016-08-24",4.62
"2430","2016-08-25",4.61
"2431","2016-08-26",4.59
"2432","2016-08-29",4.56
"2433","2016-08-30",4.54
"2434","2016-08-31",4.5
"2435","2016-09-01",4.5
"2436","2016-09-02",4.48
"2437","2016-09-06",4.4
"2438","2016-09-07",4.44
"2439","2016-09-08",4.38
"2440","2016-09-09",4.19
"2441","2016-09-12",4.32
"2442","2016-09-13",4.22
"2443","2016-09-14",4.21
"2444","2016-09-15",4.22
"2445","2016-09-16",4.24
"2446","2016-09-19",4.15
"2447","2016-09-20",4.16
"2448","2016-09-21",4.23
"2449","2016-09-22",4.23
"2450","2016-09-23",4.21
"2451","2016-09-26",4.15
"2452","2016-09-27",4.17
"2453","2016-09-28",4.35
"2454","2016-09-29",4.19
"2455","2016-09-30",4.29
"2456","2016-10-03",4.19
"2457","2016-10-04",4.2
"2458","2016-10-05",4.22
"2459","2016-10-06",4.24
"2460","2016-10-07",4.19
"2461","2016-10-10",4.24
"2462","2016-10-11",4.19
"2463","2016-10-12",4.21
"2464","2016-10-13",4.14
"2465","2016-10-14",4.12
"2466","2016-10-17",4.09
"2467","2016-10-18",4.08
"2468","2016-10-19",4.14
"2469","2016-10-20",4.13
"2470","2016-10-21",4.31
"2471","2016-10-24",4.31
"2472","2016-10-25",4.27
"2473","2016-10-26",4.23
"2474","2016-10-27",4.23
"2475","2016-10-28",4.22
"2476","2016-10-31",4.19
"2477","2016-11-01",4.07
"2478","2016-11-02",4.06
"2479","2016-11-03",4.03
"2480","2016-11-04",4.04
"2481","2016-11-07",4.15
"2482","2016-11-08",4.21
"2483","2016-11-09",4.18
"2484","2016-11-10",4.2
"2485","2016-11-11",4.28
"2486","2016-11-14",4.21
"2487","2016-11-15",4.11
"2488","2016-11-16",4.12
"2489","2016-11-17",4.2
"2490","2016-11-18",4.18
"2491","2016-11-21",4.24
"2492","2016-11-22",4.24
"2493","2016-11-23",4.33
"2494","2016-11-25",4.33
"2495","2016-11-28",4.24
"2496","2016-11-29",4.22
"2497","2016-11-30",4.26
"2498","2016-12-01",4.31
"2499","2016-12-02",4.31
"2500","2016-12-05",4.26
"2501","2016-12-06",4.28
"2502","2016-12-07",4.26
"2503","2016-12-08",4.36
"2504","2016-12-09",4.38
"2505","2016-12-12",4.35
"2506","2016-12-13",4.4
"2507","2016-12-14",4.31
"2508","2016-12-15",4.29
"2509","2016-12-16",4.44
"2510","2016-12-19",4.46
"2511","2016-12-20",4.36
"2512","2016-12-21",4.33
"2513","2016-12-22",4.3
"2514","2016-12-23",4.28
"2515","2016-12-27",4.24
"2516","2016-12-28",4.17
"2517","2016-12-29",4.33
"2518","2016-12-30",4.28
"2519","2017-01-03",4.21
"2520","2017-01-04",4.24
"2521","2017-01-05",4.19
"2522","2017-01-06",4.12
"2523","2017-01-09",4.09
"2524","2017-01-10",4.16
"2525","2017-01-11",4.08
"2526","2017-01-12",4.05
"2527","2017-01-13",4.06
"2528","2017-01-17",3.96
"2529","2017-01-18",4.03
"2530","2017-01-19",3.89
"2531","2017-01-20",3.88
"2532","2017-01-23",3.91
"2533","2017-01-24",4.01
"2534","2017-01-25",4.05
"2535","2017-01-26",3.91
"2536","2017-01-27",3.87
"2537","2017-01-30",3.79
"2538","2017-01-31",3.67
"2539","2017-02-01",3.64
"2540","2017-02-02",3.57
"2541","2017-02-03",3.68
"2542","2017-02-06",3.67
"2543","2017-02-07",3.66
"2544","2017-02-08",3.5
"2545","2017-02-09",3.53
"2546","2017-02-10",3.61
"2547","2017-02-13",3.63
"2548","2017-02-14",3.62
"2549","2017-02-15",3.62
"2550","2017-02-16",3.6
"2551","2017-02-17",3.61
"2552","2017-02-21",3.58
"2553","2017-02-22",3.47
"2554","2017-02-23",3.47
"2555","2017-02-24",3.42
"2556","2017-02-27",3.44
"2557","2017-02-28",3.38
"2558","2017-03-01",3.41
"2559","2017-03-02",3.46
"2560","2017-03-03",3.39
"2561","2017-03-06",3.36
"2562","2017-03-07",3.32
"2563","2017-03-08",3.33
"2564","2017-03-09",3.3
"2565","2017-03-10",3.34
"2566","2017-03-13",3.3
"2567","2017-03-14",3.31
"2568","2017-03-15",3.33
"2569","2017-03-16",3.32
"2570","2017-03-17",3.32
"2571","2017-03-20",3.28
"2572","2017-03-21",3.24
"2573","2017-03-22",3.19
"2574","2017-03-23",3.18
"2575","2017-03-24",3.17
"2576","2017-03-27",3.16
"2577","2017-03-28",3.15
"2578","2017-03-29",3.15
"2579","2017-03-30",3.13
"2580","2017-03-31",3.11
"2581","2017-04-03",3.19
"2582","2017-04-04",3.09
"2583","2017-04-05",3.06
"2584","2017-04-06",3.12
"2585","2017-04-07",3.17
"2586","2017-04-10",3.22
"2587","2017-04-11",3.23
"2588","2017-04-12",3.16
"2589","2017-04-13",3.1
"2590","2017-04-17",3.14
"2591","2017-04-18",3.14
"2592","2017-04-19",3.09
"2593","2017-04-20",2.94
"2594","2017-04-21",2.91
"2595","2017-04-24",2.99
"2596","2017-04-25",2.99
"2597","2017-04-26",3
"2598","2017-04-27",2.98
"2599","2017-04-28",2.94
"2600","2017-05-01",2.9
"2601","2017-05-02",2.91
"2602","2017-05-03",2.9
"2603","2017-05-04",2.89
"2604","2017-05-05",2.86
"2605","2017-05-08",2.82
"2606","2017-05-09",2.82
"2607","2017-05-10",2.82
"2608","2017-05-11",2.78
"2609","2017-05-12",2.75
"2610","2017-05-15",2.72
"2611","2017-05-16",2.68
"2612","2017-05-17",2.66
"2613","2017-05-18",2.62
"2614","2017-05-19",2.61
"2615","2017-05-22",2.57
"2616","2017-05-23",2.52
"2617","2017-05-24",2.57
"2618","2017-05-25",2.5
"2619","2017-05-26",2.52
"2620","2017-05-30",2.46
"2621","2017-05-31",2.66
"2622","2017-06-01",2.82
"2623","2017-06-02",3.01
"2624","2017-06-05",3.19
"2625","2017-06-06",3.41
"2626","2017-06-07",3.17
"2627","2017-06-08",3.02
"2628","2017-06-09",3.01
"2629","2017-06-12",2.94
"2630","2017-06-13",3.12
"2631","2017-06-14",3.09
"2632","2017-06-15",3.01
"2633","2017-06-16",3.05
"2634","2017-06-19",3.01
"2635","2017-06-20",2.96
"2636","2017-06-21",2.94
"2637","2017-06-22",3.02
"2638","2017-06-23",2.9
"2639","2017-06-26",3.11
"2640","2017-06-27",3.02
"2641","2017-06-28",3.05
"2642","2017-06-29",2.85
"2643","2017-06-30",2.81
"2644","2017-07-03",2.97
"2645","2017-07-05",2.85
"2646","2017-07-06",2.82
"2647","2017-07-07",2.86
"2648","2017-07-10",2.87
"2649","2017-07-11",2.85
"2650","2017-07-12",2.88
"2651","2017-07-13",2.91
"2652","2017-07-14",2.88
"2653","2017-07-17",2.9
"2654","2017-07-18",2.88
"2655","2017-07-19",2.97
"2656","2017-07-20",2.95
"2657","2017-07-21",2.95
"2658","2017-07-24",2.87
"2659","2017-07-25",2.9
"2660","2017-07-26",2.87
"2661","2017-07-27",2.95
"2662","2017-07-28",2.91
"2663","2017-07-31",2.87
"2664","2017-08-01",2.89
"2665","2017-08-02",2.86
"2666","2017-08-03",2.85
"2667","2017-08-04",2.87
"2668","2017-08-07",2.81
"2669","2017-08-08",2.77
"2670","2017-08-09",2.72
"2671","2017-08-10",2.68
"2672","2017-08-11",2.74
"2673","2017-08-14",2.78
"2674","2017-08-15",2.88
"2675","2017-08-16",2.74
"2676","2017-08-17",2.7
"2677","2017-08-18",2.63
"2678","2017-08-21",2.7
"2679","2017-08-22",2.66
"2680","2017-08-23",2.67
"2681","2017-08-24",2.74
"2682","2017-08-25",2.77
"2683","2017-08-28",2.68
"2684","2017-08-29",2.64
"2685","2017-08-30",2.64
"2686","2017-08-31",2.65
"2687","2017-09-01",2.66
"2688","2017-09-05",2.58
"2689","2017-09-06",2.54
"2690","2017-09-07",2.68
"2691","2017-09-08",2.6
"2692","2017-09-11",2.64
"2693","2017-09-12",2.65
"2694","2017-09-13",2.65
"2695","2017-09-14",2.62
"2696","2017-09-15",2.68
"2697","2017-09-18",2.66
"2698","2017-09-19",2.66
"2699","2017-09-20",2.69
"2700","2017-09-21",2.62
"2701","2017-09-22",2.63
"2702","2017-09-25",2.56
"2703","2017-09-26",2.6
"2704","2017-09-27",2.59
"2705","2017-09-28",2.62
"2706","2017-09-29",2.65
"2707","2017-10-02",2.68
"2708","2017-10-03",2.7
"2709","2017-10-04",2.7
"2710","2017-10-05",2.64
"2711","2017-10-06",2.65
"2712","2017-10-09",2.58
"2713","2017-10-10",2.63
"2714","2017-10-11",2.59
"2715","2017-10-12",2.58
"2716","2017-10-13",2.56
"2717","2017-10-16",2.45
"2718","2017-10-17",2.45
"2719","2017-10-18",2.42
"2720","2017-10-19",2.46
"2721","2017-10-20",2.44
"2722","2017-10-23",2.43
"2723","2017-10-24",2.43
"2724","2017-10-25",2.44
"2725","2017-10-26",2.42
"2726","2017-10-27",2.43
"2727","2017-10-30",2.42
"2728","2017-10-31",2.41
"2729","2017-11-01",2.41
"2730","2017-11-02",2.42
"2731","2017-11-03",2.42
"2732","2017-11-06",2.42
"2733","2017-11-07",2.37
"2734","2017-11-08",2.36
"2735","2017-11-09",2.48
"2736","2017-11-10",2.62
"2737","2017-11-13",2.54
"2738","2017-11-14",2.53
"2739","2017-11-15",2.52
"2740","2017-11-16",2.48
"2741","2017-11-17",2.54
"2742","2017-11-20",2.72
"2743","2017-11-21",2.68
"2744","2017-11-22",2.65
"2745","2017-11-24",2.68
"2746","2017-11-27",2.67
"2747","2017-11-28",2.68
"2748","2017-11-29",2.77
"2749","2017-11-30",2.79
"2750","2017-12-01",2.81
"2751","2017-12-04",2.8
"2752","2017-12-05",2.82
"2753","2017-12-06",2.77
"2754","2017-12-07",2.78
"2755","2017-12-08",2.82
"2756","2017-12-11",2.77
"2757","2017-12-12",2.74
"2758","2017-12-13",2.74
"2759","2017-12-14",2.75
"2760","2017-12-15",2.75
"2761","2017-12-18",2.79
"2762","2017-12-19",2.78
"2763","2017-12-20",2.73
"2764","2017-12-21",2.75
"2765","2017-12-22",2.8
"2766","2017-12-26",2.74
"2767","2017-12-27",2.67
"2768","2017-12-28",2.61
"2769","2017-12-29",2.64
"2770","2018-01-02",2.73
"2771","2018-01-03",2.72
"2772","2018-01-04",2.73
"2773","2018-01-05",2.74
"2774","2018-01-08",2.68
"2775","2018-01-09",2.77
"2776","2018-01-10",2.76
"2777","2018-01-11",2.76
"2778","2018-01-12",2.74
"2779","2018-01-16",2.78
"2780","2018-01-17",2.75
"2781","2018-01-18",2.76
"2782","2018-01-19",2.79
"2783","2018-01-22",2.95
"2784","2018-01-23",3.11
"2785","2018-01-24",3.02
"2786","2018-01-25",3.02
"2787","2018-01-26",3.14
"2788","2018-01-29",2.98
"2789","2018-01-30",2.82
"2790","2018-01-31",3.06
"2791","2018-02-01",3.02
"2792","2018-02-02",2.95
"2793","2018-02-05",2.95
"2794","2018-02-06",2.97
"2795","2018-02-07",2.96
"2796","2018-02-08",2.87
"2797","2018-02-09",2.92
"2798","2018-02-12",2.9
"2799","2018-02-13",2.94
"2800","2018-02-14",2.9
"2801","2018-02-15",2.93
"2802","2018-02-16",2.9
"2803","2018-02-20",2.9
"2804","2018-02-21",2.95
"2805","2018-02-22",2.9
"2806","2018-02-23",2.95
"2807","2018-02-26",2.91
"2808","2018-02-27",2.85
"2809","2018-02-28",2.8
"2810","2018-03-01",2.8
"2811","2018-03-02",2.85
"2812","2018-03-05",2.84
"2813","2018-03-06",2.76
"2814","2018-03-07",2.86
"2815","2018-03-08",2.87
"2816","2018-03-09",2.95
"2817","2018-03-12",2.92
"2818","2018-03-13",2.94
"2819","2018-03-14",2.94
"2820","2018-03-15",2.85
"2821","2018-03-16",2.86
"2822","2018-03-19",2.82
"2823","2018-03-20",2.83
"2824","2018-03-21",2.82
"2825","2018-03-22",2.77
"2826","2018-03-23",2.76
"2827","2018-03-26",2.76
"2828","2018-03-27",2.76
"2829","2018-03-28",2.75
"2830","2018-03-29",2.78
"2831","2018-04-02",2.77
"2832","2018-04-03",2.72
"2833","2018-04-04",2.81
"2834","2018-04-05",2.8
"2835","2018-04-06",2.83
"2836","2018-04-09",2.73
"2837","2018-04-10",2.74
"2838","2018-04-11",2.71
"2839","2018-04-12",2.69
"2840","2018-04-13",2.71
"2841","2018-04-16",2.64
"2842","2018-04-17",2.69
"2843","2018-04-18",2.68
"2844","2018-04-19",2.72
"2845","2018-04-20",2.73
"2846","2018-04-23",2.66
"2847","2018-04-24",2.67
"2848","2018-04-25",2.62
"2849","2018-04-26",2.64
"2850","2018-04-27",2.63
"2851","2018-04-30",2.58
"2852","2018-05-01",2.56
"2853","2018-05-02",2.61
"2854","2018-05-03",2.6
"2855","2018-05-04",2.61
"2856","2018-05-07",2.58
"2857","2018-05-08",2.55
"2858","2018-05-09",2.56
"2859","2018-05-10",2.6
"2860","2018-05-11",2.59
"2861","2018-05-14",2.6
"2862","2018-05-15",2.58
"2863","2018-05-16",2.52
"2864","2018-05-17",2.5
"2865","2018-05-18",2.52
"2866","2018-05-21",2.6
"2867","2018-05-22",2.61
"2868","2018-05-23",2.54
"2869","2018-05-24",2.64
