"","date","RM"
"1886","2019-09-25",28.25
"1887","2019-09-26",28.219999
"1888","2019-09-27",28.16
"1889","2019-09-30",28.16
"1890","2019-10-01",27.450001
"1891","2019-10-02",27.139999
"1892","2019-10-03",26.49
"1893","2019-10-04",26.639999
"1894","2019-10-07",26.25
"1895","2019-10-08",26.360001
"1896","2019-10-09",26.5
"1897","2019-10-10",26.940001
"1898","2019-10-11",27.049999
"1899","2019-10-14",26.950001
"1900","2019-10-15",27.5
"1901","2019-10-16",28.01
"1902","2019-10-17",28.82
"1903","2019-10-18",29
"1904","2019-10-21",29.5
"1905","2019-10-22",29.74
"1906","2019-10-23",29.83
"1907","2019-10-24",29.4
"1908","2019-10-25",29.370001
"1909","2019-10-28",29.610001
"1910","2019-10-29",29.98
"1911","2019-10-30",29.469999
"1912","2019-10-31",28.93
"1913","2019-11-01",29.26
"1914","2019-11-04",29.01
"1915","2019-11-05",29.530001
"1916","2019-11-06",29.200001
"1917","2019-11-07",34.02
"1918","2019-11-08",34
"1919","2019-11-11",33.529999
"1920","2019-11-12",33.110001
"1921","2019-11-13",32.77
"1922","2019-11-14",32.970001
"1923","2019-11-15",32.59
"1924","2019-11-18",32.369999
"1925","2019-11-19",33.049999
"1926","2019-11-20",33.029999
"1927","2019-11-21",33.049999
"1928","2019-11-22",32.790001
"1929","2019-11-25",33.200001
"1930","2019-11-26",32.709999
"1931","2019-11-27",32.580002
"1932","2019-11-29",32.5
"1933","2019-12-02",32.360001
"1934","2019-12-03",32.040001
"1935","2019-12-04",31.49
"1936","2019-12-05",31.1
"1937","2019-12-06",31.360001
"1938","2019-12-09",31.190001
"1939","2019-12-10",30.98
"1940","2019-12-11",30.700001
"1941","2019-12-12",31.049999
"1942","2019-12-13",31.41
"1943","2019-12-16",31.25
"1944","2019-12-17",31.040001
"1945","2019-12-18",30.76
"1946","2019-12-19",30.959999
"1947","2019-12-20",30.65
"1948","2019-12-23",30.360001
"1949","2019-12-24",30.559999
"1950","2019-12-26",29.709999
"1951","2019-12-27",29.610001
"1952","2019-12-30",29.709999
"1953","2019-12-31",30.030001
"1954","2020-01-02",30.02
"1955","2020-01-03",29.629999
"1956","2020-01-06",29.18
"1957","2020-01-07",28.950001
"1958","2020-01-08",29.08
"1959","2020-01-09",29.02
"1960","2020-01-10",28.68
"1961","2020-01-13",28.93
"1962","2020-01-14",28.780001
"1963","2020-01-15",28.67
"1964","2020-01-16",28.790001
"1965","2020-01-17",28.99
"1966","2020-01-21",27.84
"1967","2020-01-22",27.780001
"1968","2020-01-23",28.139999
"1969","2020-01-24",27.83
"1970","2020-01-27",27.790001
"1971","2020-01-28",27.889999
"1972","2020-01-29",27.870001
"1973","2020-01-30",27.799999
"1974","2020-01-31",27.549999
"1975","2020-02-03",26.299999
"1976","2020-02-04",25.75
"1977","2020-02-05",26.75
"1978","2020-02-06",26.75
"1979","2020-02-07",26.709999
"1980","2020-02-10",26.799999
"1981","2020-02-11",28
"1982","2020-02-12",28.17
"1983","2020-02-13",28.1
"1984","2020-02-14",27.620001
"1985","2020-02-18",28.110001
"1986","2020-02-19",28.299999
"1987","2020-02-20",28.35
"1988","2020-02-21",28.09
"1989","2020-02-24",28.27
"1990","2020-02-25",27.49
"1991","2020-02-26",28.809999
"1992","2020-02-27",27.57
"1993","2020-02-28",25.65
"1994","2020-03-02",26.27
"1995","2020-03-03",25.799999
"1996","2020-03-04",25.879999
"1997","2020-03-05",25.43
"1998","2020-03-06",25.17
"1999","2020-03-09",23.09
"2000","2020-03-10",23.85
"2001","2020-03-11",22.32
"2002","2020-03-12",20.389999
"2003","2020-03-13",20.01
"2004","2020-03-16",16.07
"2005","2020-03-17",16.42
"2006","2020-03-18",11.41
"2007","2020-03-19",12.76
"2008","2020-03-20",12.27
"2009","2020-03-23",12.01
"2010","2020-03-24",13.83
"2011","2020-03-25",14.57
"2012","2020-03-26",16.66
"2013","2020-03-27",14.5
"2014","2020-03-30",13.98
"2015","2020-03-31",13.66
"2016","2020-04-01",12.25
"2017","2020-04-02",12.04
"2018","2020-04-03",10.43
"2019","2020-04-06",10.75
"2020","2020-04-07",12.95
"2021","2020-04-08",13.25
"2022","2020-04-09",14.44
"2023","2020-04-13",14.45
"2024","2020-04-14",13.24
"2025","2020-04-15",14.03
"2026","2020-04-16",12.86
"2027","2020-04-17",14.03
"2028","2020-04-20",13.33
"2029","2020-04-21",12.46
"2030","2020-04-22",11.65
"2031","2020-04-23",12.06
"2032","2020-04-24",12.58
"2033","2020-04-27",14.56
"2034","2020-04-28",14.74
"2035","2020-04-29",16.85
"2036","2020-04-30",15.94
"2037","2020-05-01",14.47
"2038","2020-05-04",14.16
"2039","2020-05-05",13.88
"2040","2020-05-06",13.21
"2041","2020-05-07",14.03
"2042","2020-05-08",14.96
"2043","2020-05-11",12.97
"2044","2020-05-12",12.1
"2045","2020-05-13",11.3
"2046","2020-05-14",12.02
"2047","2020-05-15",15.63
"2048","2020-05-18",16.52
"2049","2020-05-19",16.01
"2050","2020-05-20",16.25
"2051","2020-05-21",16.09
"2052","2020-05-22",15.38
"2053","2020-05-26",16.110001
"2054","2020-05-27",16.9
"2055","2020-05-28",16.540001
"2056","2020-05-29",15.86
"2057","2020-06-01",16.110001
"2058","2020-06-02",17
"2059","2020-06-03",17.98
"2060","2020-06-04",19.469999
"2061","2020-06-05",20.620001
"2062","2020-06-08",21.709999
"2063","2020-06-09",20.33
"2064","2020-06-10",20.370001
"2065","2020-06-11",18.360001
"2066","2020-06-12",19.35
"2067","2020-06-15",19.24
"2068","2020-06-16",19.51
"2069","2020-06-17",19.16
"2070","2020-06-18",18.639999
"2071","2020-06-19",18.360001
"2072","2020-06-22",18.5
"2073","2020-06-23",18.26
"2074","2020-06-24",17.43
"2075","2020-06-25",17.540001
"2076","2020-06-26",16.719999
"2077","2020-06-29",17.75
"2078","2020-06-30",17.709999
"2079","2020-07-01",17.879999
"2080","2020-07-02",17.459999
"2081","2020-07-06",17.83
"2082","2020-07-07",16.58
"2083","2020-07-08",16.25
"2084","2020-07-09",15.63
"2085","2020-07-10",15.6
"2086","2020-07-13",15.6
"2087","2020-07-14",15.28
"2088","2020-07-15",16.200001
"2089","2020-07-16",16.16
"2090","2020-07-17",15.54
"2091","2020-07-20",14.99
"2092","2020-07-21",15.39
"2093","2020-07-22",15.57
"2094","2020-07-23",15.46
"2095","2020-07-24",15.45
"2096","2020-07-27",15.56
"2097","2020-07-28",16
"2098","2020-07-29",16.1
"2099","2020-07-30",15.72
"2100","2020-07-31",15.19
"2101","2020-08-03",15.7
"2102","2020-08-04",16.809999
"2103","2020-08-05",17.24
"2104","2020-08-06",17.27
"2105","2020-08-07",17.620001
"2106","2020-08-10",18.190001
"2107","2020-08-11",18.25
"2108","2020-08-12",17.959999
"2109","2020-08-13",18.209999
"2110","2020-08-14",18.49
"2111","2020-08-17",18.33
"2112","2020-08-18",17.68
"2113","2020-08-19",18
"2114","2020-08-20",18.01
"2115","2020-08-21",17.940001
"2116","2020-08-24",18.360001
"2117","2020-08-25",18.6
"2118","2020-08-26",19
"2119","2020-08-27",18.889999
"2120","2020-08-28",18.719999
"2121","2020-08-31",18.290001
"2122","2020-09-01",18.33
"2123","2020-09-02",18.559999
"2124","2020-09-03",18.690001
"2125","2020-09-04",18.790001
"2126","2020-09-08",18.25
"2127","2020-09-09",18.440001
"2128","2020-09-10",18.27
"2129","2020-09-11",17.76
"2130","2020-09-14",18.25
"2131","2020-09-15",17.559999
"2132","2020-09-16",18.16
"2133","2020-09-17",17.92
"2134","2020-09-18",17.98
"2135","2020-09-21",17.110001
"2136","2020-09-22",16.610001
"2137","2020-09-23",16.209999
"2138","2020-09-24",16.4
"2139","2020-09-25",16.280001
"2140","2020-09-28",16.799999
"2141","2020-09-29",16.57
"2142","2020-09-30",16.66
"2143","2020-10-01",16.940001
"2144","2020-10-02",17.35
"2145","2020-10-05",18.18
"2146","2020-10-06",18.299999
"2147","2020-10-07",19.02
"2148","2020-10-08",19.59
"2149","2020-10-09",20.469999
"2150","2020-10-12",20.290001
"2151","2020-10-13",19.870001
"2152","2020-10-14",19.879999
"2153","2020-10-15",21.16
"2154","2020-10-16",21.52
"2155","2020-10-19",21.74
"2156","2020-10-20",21.59
"2157","2020-10-21",21.299999
"2158","2020-10-22",21.24
"2159","2020-10-23",21.68
"2160","2020-10-26",21.09
"2161","2020-10-27",20.5
"2162","2020-10-28",19.83
"2163","2020-10-29",19.92
"2164","2020-10-30",20.32
"2165","2020-11-02",20.280001
"2166","2020-11-03",23.129999
"2167","2020-11-04",24.77
"2168","2020-11-05",26
"2169","2020-11-06",25.559999
"2170","2020-11-09",26.51
"2171","2020-11-10",27.33
"2172","2020-11-11",26.51
"2173","2020-11-12",24.799999
"2174","2020-11-13",24.209999
"2175","2020-11-16",24.940001
"2176","2020-11-17",25.200001
"2177","2020-11-18",25.25
"2178","2020-11-19",27.440001
"2179","2020-11-20",27.629999
"2180","2020-11-23",28.209999
"2181","2020-11-24",28.9
"2182","2020-11-25",27.98
"2183","2020-11-27",27.360001
