"","date","MTSI"
"1877","2019-08-29",19.639999
"1878","2019-08-30",19.639999
"1879","2019-09-03",19.48
"1880","2019-09-04",20.17
"1881","2019-09-05",20.549999
"1882","2019-09-06",21.01
"1883","2019-09-09",21.780001
"1884","2019-09-10",22.190001
"1885","2019-09-11",23
"1886","2019-09-12",23.290001
"1887","2019-09-13",22.76
"1888","2019-09-16",23.120001
"1889","2019-09-17",22.879999
"1890","2019-09-18",22.440001
"1891","2019-09-19",22.440001
"1892","2019-09-20",22
"1893","2019-09-23",22.07
"1894","2019-09-24",22.110001
"1895","2019-09-25",22.709999
"1896","2019-09-26",23.049999
"1897","2019-09-27",21.68
"1898","2019-09-30",21.5
"1899","2019-10-01",20.5
"1900","2019-10-02",19.83
"1901","2019-10-03",20.35
"1902","2019-10-04",21.379999
"1903","2019-10-07",21.610001
"1904","2019-10-08",20.83
"1905","2019-10-09",21.030001
"1906","2019-10-10",21.370001
"1907","2019-10-11",22.129999
"1908","2019-10-14",21.379999
"1909","2019-10-15",21.77
"1910","2019-10-16",21.379999
"1911","2019-10-17",21.34
"1912","2019-10-18",21.040001
"1913","2019-10-21",21.459999
"1914","2019-10-22",21.440001
"1915","2019-10-23",21.129999
"1916","2019-10-24",21.02
"1917","2019-10-25",21.26
"1918","2019-10-28",21.9
"1919","2019-10-29",21.629999
"1920","2019-10-30",22.309999
"1921","2019-10-31",22.74
"1922","2019-11-01",23.440001
"1923","2019-11-04",24.09
"1924","2019-11-05",24.110001
"1925","2019-11-06",23.129999
"1926","2019-11-07",22.969999
"1927","2019-11-08",23.07
"1928","2019-11-11",23.450001
"1929","2019-11-12",24.309999
"1930","2019-11-13",26.49
"1931","2019-11-14",26.629999
"1932","2019-11-15",25.91
"1933","2019-11-18",25.690001
"1934","2019-11-19",25.74
"1935","2019-11-20",24.5
"1936","2019-11-21",24.360001
"1937","2019-11-22",24.219999
"1938","2019-11-25",24.780001
"1939","2019-11-26",24.84
"1940","2019-11-27",24.99
"1941","2019-11-29",24.67
"1942","2019-12-02",23.93
"1943","2019-12-03",24.07
"1944","2019-12-04",24.299999
"1945","2019-12-05",24.280001
"1946","2019-12-06",25.040001
"1947","2019-12-09",24.559999
"1948","2019-12-10",24.620001
"1949","2019-12-11",25.620001
"1950","2019-12-12",26.360001
"1951","2019-12-13",26.25
"1952","2019-12-16",26.73
"1953","2019-12-17",27.280001
"1954","2019-12-18",26.67
"1955","2019-12-19",26.48
"1956","2019-12-20",26.790001
"1957","2019-12-23",27.299999
"1958","2019-12-24",27.58
"1959","2019-12-26",27.629999
"1960","2019-12-27",27.43
"1961","2019-12-30",26.74
"1962","2019-12-31",26.6
"1963","2020-01-02",26.299999
"1964","2020-01-03",26.08
"1965","2020-01-06",26.700001
"1966","2020-01-07",26.58
"1967","2020-01-08",26.58
"1968","2020-01-09",26.389999
"1969","2020-01-10",26.41
"1970","2020-01-13",27.01
"1971","2020-01-14",27.360001
"1972","2020-01-15",27.459999
"1973","2020-01-16",28.49
"1974","2020-01-17",28.98
"1975","2020-01-21",29.34
"1976","2020-01-22",29.629999
"1977","2020-01-23",30.040001
"1978","2020-01-24",28.9
"1979","2020-01-27",27.200001
"1980","2020-01-28",26.27
"1981","2020-01-29",30.719999
"1982","2020-01-30",29.790001
"1983","2020-01-31",28.42
"1984","2020-02-03",28.809999
"1985","2020-02-04",30.969999
"1986","2020-02-05",31.4
"1987","2020-02-06",30.450001
"1988","2020-02-07",28.690001
"1989","2020-02-10",29.09
"1990","2020-02-11",29.68
"1991","2020-02-12",29.75
"1992","2020-02-13",29.74
"1993","2020-02-14",29.629999
"1994","2020-02-18",29.200001
"1995","2020-02-19",30.52
"1996","2020-02-20",31.059999
"1997","2020-02-21",29.809999
"1998","2020-02-24",28.01
"1999","2020-02-25",26.73
"2000","2020-02-26",26.24
"2001","2020-02-27",24.139999
"2002","2020-02-28",25.27
"2003","2020-03-02",26.57
"2004","2020-03-03",25.370001
"2005","2020-03-04",25.950001
"2006","2020-03-05",25.110001
"2007","2020-03-06",24.01
"2008","2020-03-09",20.59
"2009","2020-03-10",22.34
"2010","2020-03-11",20.82
"2011","2020-03-12",18.34
"2012","2020-03-13",19.700001
"2013","2020-03-16",17.1
"2014","2020-03-17",18.43
"2015","2020-03-18",16.610001
"2016","2020-03-19",17.040001
"2017","2020-03-20",16.129999
"2018","2020-03-23",16.43
"2019","2020-03-24",18.5
"2020","2020-03-25",18.299999
"2021","2020-03-26",18.559999
"2022","2020-03-27",18.030001
"2023","2020-03-30",18.84
"2024","2020-03-31",18.93
"2025","2020-04-01",17.809999
"2026","2020-04-02",18.4
"2027","2020-04-03",18.549999
"2028","2020-04-06",21.65
"2029","2020-04-07",21.24
"2030","2020-04-08",23.49
"2031","2020-04-09",24.209999
"2032","2020-04-13",24.15
"2033","2020-04-14",24.620001
"2034","2020-04-15",24.459999
"2035","2020-04-16",23.940001
"2036","2020-04-17",24.860001
"2037","2020-04-20",24.23
"2038","2020-04-21",22.98
"2039","2020-04-22",24.76
"2040","2020-04-23",25.629999
"2041","2020-04-24",26.540001
"2042","2020-04-27",27.25
"2043","2020-04-28",26.629999
"2044","2020-04-29",28.889999
"2045","2020-04-30",30.66
"2046","2020-05-01",28.719999
"2047","2020-05-04",29.01
"2048","2020-05-05",29.129999
"2049","2020-05-06",29.65
"2050","2020-05-07",30.4
"2051","2020-05-08",31.15
"2052","2020-05-11",30.99
"2053","2020-05-12",29.709999
"2054","2020-05-13",28.879999
"2055","2020-05-14",29.15
"2056","2020-05-15",28.18
"2057","2020-05-18",30.530001
"2058","2020-05-19",30.41
"2059","2020-05-20",31.32
"2060","2020-05-21",30.040001
"2061","2020-05-22",30.91
"2062","2020-05-26",31.35
"2063","2020-05-27",31.74
"2064","2020-05-28",30.73
"2065","2020-05-29",31.75
"2066","2020-06-01",32.099998
"2067","2020-06-02",31.790001
"2068","2020-06-03",33.639999
"2069","2020-06-04",33.349998
"2070","2020-06-05",33.889999
"2071","2020-06-08",33.630001
"2072","2020-06-09",33.889999
"2073","2020-06-10",33.990002
"2074","2020-06-11",31.1
"2075","2020-06-12",32.130001
"2076","2020-06-15",33.049999
"2077","2020-06-16",34.110001
"2078","2020-06-17",33.450001
"2079","2020-06-18",32.939999
"2080","2020-06-19",33.200001
"2081","2020-06-22",33.889999
"2082","2020-06-23",34.400002
"2083","2020-06-24",34.009998
"2084","2020-06-25",34.32
"2085","2020-06-26",31.549999
"2086","2020-06-29",32.889999
"2087","2020-06-30",34.349998
"2088","2020-07-01",34.450001
"2089","2020-07-02",35.130001
"2090","2020-07-06",35.720001
"2091","2020-07-07",34.799999
"2092","2020-07-08",35.610001
"2093","2020-07-09",36.57
"2094","2020-07-10",37.040001
"2095","2020-07-13",35.970001
"2096","2020-07-14",36.689999
"2097","2020-07-15",36.75
"2098","2020-07-16",36.400002
"2099","2020-07-17",37.610001
"2100","2020-07-20",38.93
"2101","2020-07-21",37.689999
"2102","2020-07-22",37.73
"2103","2020-07-23",37.41
"2104","2020-07-24",36.439999
"2105","2020-07-27",37.799999
"2106","2020-07-28",36.279999
"2107","2020-07-29",36.279999
"2108","2020-07-30",43.400002
"2109","2020-07-31",42.259998
"2110","2020-08-03",42.490002
"2111","2020-08-04",41.889999
"2112","2020-08-05",40.849998
"2113","2020-08-06",41.25
"2114","2020-08-07",39.98
"2115","2020-08-10",38.970001
"2116","2020-08-11",38.709999
"2117","2020-08-12",39.82
"2118","2020-08-13",39.150002
"2119","2020-08-14",38.389999
"2120","2020-08-17",38.610001
"2121","2020-08-18",38.41
"2122","2020-08-19",38.139999
"2123","2020-08-20",37.720001
"2124","2020-08-21",36.880001
"2125","2020-08-24",36.68
"2126","2020-08-25",37.400002
"2127","2020-08-26",37.900002
"2128","2020-08-27",35.700001
"2129","2020-08-28",36.5
"2130","2020-08-31",35.630001
"2131","2020-09-01",37.040001
"2132","2020-09-02",38.75
"2133","2020-09-03",34.139999
"2134","2020-09-04",32.91
"2135","2020-09-08",30.790001
"2136","2020-09-09",31.780001
"2137","2020-09-10",31.15
"2138","2020-09-11",32.459999
"2139","2020-09-14",33.299999
"2140","2020-09-15",33.200001
"2141","2020-09-16",33.07
"2142","2020-09-17",32.790001
"2143","2020-09-18",32.700001
"2144","2020-09-21",32.59
"2145","2020-09-22",33.080002
"2146","2020-09-23",31.690001
"2147","2020-09-24",32.43
"2148","2020-09-25",32
"2149","2020-09-28",33.09
"2150","2020-09-29",34.150002
"2151","2020-09-30",34.009998
"2152","2020-10-01",35.110001
"2153","2020-10-02",33.799999
"2154","2020-10-05",35.049999
"2155","2020-10-06",34.799999
"2156","2020-10-07",35.16
"2157","2020-10-08",35.34
"2158","2020-10-09",36.349998
"2159","2020-10-12",36.5
"2160","2020-10-13",36.32
"2161","2020-10-14",36.119999
"2162","2020-10-15",36.580002
"2163","2020-10-16",36.360001
"2164","2020-10-19",37.189999
"2165","2020-10-20",36.419998
"2166","2020-10-21",35.080002
"2167","2020-10-22",35.459999
"2168","2020-10-23",35.450001
"2169","2020-10-26",34.68
"2170","2020-10-27",34.810001
"2171","2020-10-28",33
"2172","2020-10-29",36.799999
"2173","2020-10-30",36.5
"2174","2020-11-02",37.25
"2175","2020-11-03",38.98
"2176","2020-11-04",40.02
"2177","2020-11-05",41.43
"2178","2020-11-06",43.259998
"2179","2020-11-09",42.470001
"2180","2020-11-10",41.380001
"2181","2020-11-11",41.860001
"2182","2020-11-12",41.060001
"2183","2020-11-13",41.32
"2184","2020-11-16",41.790001
"2185","2020-11-17",42.130001
"2186","2020-11-18",41.630001
"2187","2020-11-19",42.470001
"2188","2020-11-20",42.75
"2189","2020-11-23",43.150002
"2190","2020-11-24",43.82
"2191","2020-11-25",43.400002
"2192","2020-11-27",44.779999
