"","date","LUNA"
"1935","2014-09-09",1.77
"1936","2014-09-10",1.59
"1937","2014-09-11",1.66
"1938","2014-09-12",1.51
"1939","2014-09-15",1.48
"1940","2014-09-16",1.52
"1941","2014-09-17",1.42
"1942","2014-09-18",1.41
"1943","2014-09-19",1.38
"1944","2014-09-22",1.4
"1945","2014-09-23",1.4
"1946","2014-09-24",1.41
"1947","2014-09-25",1.37
"1948","2014-09-26",1.37
"1949","2014-09-29",1.4
"1950","2014-09-30",1.39
"1951","2014-10-01",1.35
"1952","2014-10-02",1.42
"1953","2014-10-03",1.4
"1954","2014-10-06",1.39
"1955","2014-10-07",1.38
"1956","2014-10-08",1.39
"1957","2014-10-09",1.36
"1958","2014-10-10",1.35
"1959","2014-10-13",1.32
"1960","2014-10-14",1.31
"1961","2014-10-15",1.24
"1962","2014-10-16",1.27
"1963","2014-10-17",1.26
"1964","2014-10-20",1.27
"1965","2014-10-21",1.27
"1966","2014-10-22",1.28
"1967","2014-10-23",1.29
"1968","2014-10-24",1.31
"1969","2014-10-27",1.31
"1970","2014-10-28",1.32
"1971","2014-10-29",1.32
"1972","2014-10-30",1.33
"1973","2014-10-31",1.36
"1974","2014-11-03",1.34
"1975","2014-11-04",1.35
"1976","2014-11-05",1.31
"1977","2014-11-06",1.38
"1978","2014-11-07",1.43
"1979","2014-11-10",1.44
"1980","2014-11-11",1.38
"1981","2014-11-12",1.43
"1982","2014-11-13",1.46
"1983","2014-11-14",1.44
"1984","2014-11-17",1.42
"1985","2014-11-18",1.42
"1986","2014-11-19",1.4
"1987","2014-11-20",1.42
"1988","2014-11-21",1.44
"1989","2014-11-24",1.45
"1990","2014-11-25",1.43
"1991","2014-11-26",1.47
"1992","2014-11-28",1.47
"1993","2014-12-01",1.44
"1994","2014-12-02",1.45
"1995","2014-12-03",1.45
"1996","2014-12-04",1.44
"1997","2014-12-05",1.46
"1998","2014-12-08",1.47
"1999","2014-12-09",1.51
"2000","2014-12-10",1.45
"2001","2014-12-11",1.48
"2002","2014-12-12",1.45
"2003","2014-12-15",1.4
"2004","2014-12-16",1.39
"2005","2014-12-17",1.43
"2006","2014-12-18",1.45
"2007","2014-12-19",1.38
"2008","2014-12-22",1.44
"2009","2014-12-23",1.4
"2010","2014-12-24",1.42
"2011","2014-12-26",1.45
"2012","2014-12-29",1.43
"2013","2014-12-30",1.4
"2014","2014-12-31",1.42
"2015","2015-01-02",1.44
"2016","2015-01-05",1.43
"2017","2015-01-06",1.43
"2018","2015-01-07",1.46
"2019","2015-01-08",1.46
"2020","2015-01-09",1.62
"2021","2015-01-12",1.73
"2022","2015-01-13",1.7
"2023","2015-01-14",1.58
"2024","2015-01-15",1.57
"2025","2015-01-16",1.54
"2026","2015-01-20",1.6
"2027","2015-01-21",1.61
"2028","2015-01-22",1.65
"2029","2015-01-23",1.68
"2030","2015-01-26",1.65
"2031","2015-01-27",1.61
"2032","2015-01-28",1.59
"2033","2015-01-29",1.64
"2034","2015-01-30",1.68
"2035","2015-02-02",1.53
"2036","2015-02-03",1.51
"2037","2015-02-04",1.51
"2038","2015-02-05",1.52
"2039","2015-02-06",1.5
"2040","2015-02-09",1.54
"2041","2015-02-10",1.57
"2042","2015-02-11",1.52
"2043","2015-02-12",1.49
"2044","2015-02-13",1.48
"2045","2015-02-17",1.43
"2046","2015-02-18",1.4
"2047","2015-02-19",1.41
"2048","2015-02-20",1.41
"2049","2015-02-23",1.45
"2050","2015-02-24",1.44
"2051","2015-02-25",1.45
"2052","2015-02-26",1.44
"2053","2015-02-27",1.42
"2054","2015-03-02",1.42
"2055","2015-03-03",1.43
"2056","2015-03-04",1.43
"2057","2015-03-05",1.45
"2058","2015-03-06",1.38
"2059","2015-03-09",1.36
"2060","2015-03-10",1.36
"2061","2015-03-11",1.36
"2062","2015-03-12",1.34
"2063","2015-03-13",1.31
"2064","2015-03-16",1.36
"2065","2015-03-17",1.38
"2066","2015-03-18",1.37
"2067","2015-03-19",1.36
"2068","2015-03-20",1.31
"2069","2015-03-23",1.35
"2070","2015-03-24",1.35
"2071","2015-03-25",1.37
"2072","2015-03-26",1.35
"2073","2015-03-27",1.35
"2074","2015-03-30",1.35
"2075","2015-03-31",1.35
"2076","2015-04-01",1.34
"2077","2015-04-02",1.45
"2078","2015-04-06",1.38
"2079","2015-04-07",1.38
"2080","2015-04-08",1.38
"2081","2015-04-09",1.35
"2082","2015-04-10",1.37
"2083","2015-04-13",1.37
"2084","2015-04-14",1.36
"2085","2015-04-15",1.36
"2086","2015-04-16",1.36
"2087","2015-04-17",1.37
"2088","2015-04-20",1.36
"2089","2015-04-21",1.36
"2090","2015-04-22",1.38
"2091","2015-04-23",1.36
"2092","2015-04-24",1.37
"2093","2015-04-27",1.36
"2094","2015-04-28",1.37
"2095","2015-04-29",1.37
"2096","2015-04-30",1.37
"2097","2015-05-01",1.38
"2098","2015-05-04",1.35
"2099","2015-05-05",1.36
"2100","2015-05-06",1.36
"2101","2015-05-07",1.33
"2102","2015-05-08",1.32
"2103","2015-05-11",1.3
"2104","2015-05-12",1.19
"2105","2015-05-13",1.21
"2106","2015-05-14",1.22
"2107","2015-05-15",1.28
"2108","2015-05-18",1.27
"2109","2015-05-19",1.23
"2110","2015-05-20",1.16
"2111","2015-05-21",1.15
"2112","2015-05-22",1.15
"2113","2015-05-26",1.15
"2114","2015-05-27",1.13
"2115","2015-05-28",1.15
"2116","2015-05-29",1.15
"2117","2015-06-01",1.12
"2118","2015-06-02",1.12
"2119","2015-06-03",1.09
"2120","2015-06-04",1.01
"2121","2015-06-05",1.12
"2122","2015-06-08",1.14
"2123","2015-06-09",1.17
"2124","2015-06-10",1.17
"2125","2015-06-11",1.11
"2126","2015-06-12",1.09
"2127","2015-06-15",1.06
"2128","2015-06-16",1.04
"2129","2015-06-17",1.03
"2130","2015-06-18",1
"2131","2015-06-19",1.05
"2132","2015-06-22",1.02
"2133","2015-06-23",1.01
"2134","2015-06-24",1.07
"2135","2015-06-25",1.06
"2136","2015-06-26",1.04
"2137","2015-06-29",1.04
"2138","2015-06-30",1.03
"2139","2015-07-01",1.01
"2140","2015-07-02",1.04
"2141","2015-07-06",1.05
"2142","2015-07-07",1.04
"2143","2015-07-08",1.01
"2144","2015-07-09",1
"2145","2015-07-10",1.01
"2146","2015-07-13",1.02
"2147","2015-07-14",1.01
"2148","2015-07-15",1
"2149","2015-07-16",1.12
"2150","2015-07-17",1.07
"2151","2015-07-20",1.03
"2152","2015-07-21",1.13
"2153","2015-07-22",1.09
"2154","2015-07-23",1.06
"2155","2015-07-24",1.05
"2156","2015-07-27",1.05
"2157","2015-07-28",1.03
"2158","2015-07-29",1.09
"2159","2015-07-30",1.11
"2160","2015-07-31",1.17
"2161","2015-08-03",1.18
"2162","2015-08-04",1.19
"2163","2015-08-05",1.11
"2164","2015-08-06",1.12
"2165","2015-08-07",1.12
"2166","2015-08-10",1.14
"2167","2015-08-11",1.16
"2168","2015-08-12",1.2
"2169","2015-08-13",1.2
"2170","2015-08-14",1.17
"2171","2015-08-17",1.26
"2172","2015-08-18",1.21
"2173","2015-08-19",1.2
"2174","2015-08-20",1.18
"2175","2015-08-21",1.16
"2176","2015-08-24",1.11
"2177","2015-08-25",1.09
"2178","2015-08-26",1.11
"2179","2015-08-27",1.11
"2180","2015-08-28",1.12
"2181","2015-08-31",1.11
"2182","2015-09-01",1.11
"2183","2015-09-02",1.09
"2184","2015-09-03",1.06
"2185","2015-09-04",1.05
"2186","2015-09-08",1.03
"2187","2015-09-09",1.08
"2188","2015-09-10",1.03
"2189","2015-09-11",1.02
"2190","2015-09-14",1
"2191","2015-09-15",1.14
"2192","2015-09-16",1.08
"2193","2015-09-17",1.09
"2194","2015-09-18",1.1
"2195","2015-09-21",1.02
"2196","2015-09-22",1.01
"2197","2015-09-23",1.01
"2198","2015-09-24",1.01
"2199","2015-09-25",0.98
"2200","2015-09-28",0.93
"2201","2015-09-29",0.92
"2202","2015-09-30",0.94
"2203","2015-10-01",0.92
"2204","2015-10-02",0.9
"2205","2015-10-05",0.89
"2206","2015-10-06",0.9
"2207","2015-10-07",0.88
"2208","2015-10-08",0.94
"2209","2015-10-09",0.94
"2210","2015-10-12",1
"2211","2015-10-13",1
"2212","2015-10-14",0.98
"2213","2015-10-15",0.99
"2214","2015-10-16",0.99
"2215","2015-10-19",1
"2216","2015-10-20",1
"2217","2015-10-21",0.97
"2218","2015-10-22",1.02
"2219","2015-10-23",0.98
"2220","2015-10-26",1.03
"2221","2015-10-27",1
"2222","2015-10-28",1.03
"2223","2015-10-29",1.03
"2224","2015-10-30",1.15
"2225","2015-11-02",1.18
"2226","2015-11-03",1.19
"2227","2015-11-04",1.17
"2228","2015-11-05",1.18
"2229","2015-11-06",1.13
"2230","2015-11-09",1.11
"2231","2015-11-10",1.09
"2232","2015-11-11",1.17
"2233","2015-11-12",1.18
"2234","2015-11-13",1.15
"2235","2015-11-16",1.15
"2236","2015-11-17",1.15
"2237","2015-11-18",1.11
"2238","2015-11-19",1.11
"2239","2015-11-20",1.12
"2240","2015-11-23",1.07
"2241","2015-11-24",1.04
"2242","2015-11-25",1.08
"2243","2015-11-27",1.09
"2244","2015-11-30",1.08
"2245","2015-12-01",1.05
"2246","2015-12-02",1.06
"2247","2015-12-03",1.02
"2248","2015-12-04",1.02
"2249","2015-12-07",1.01
"2250","2015-12-08",1.01
"2251","2015-12-09",1
"2252","2015-12-10",1.01
"2253","2015-12-11",1.03
"2254","2015-12-14",1.03
"2255","2015-12-15",1.01
"2256","2015-12-16",1
"2257","2015-12-17",1
"2258","2015-12-18",0.99
"2259","2015-12-21",1
"2260","2015-12-22",1
"2261","2015-12-23",1.14
"2262","2015-12-24",1.15
"2263","2015-12-28",1.03
"2264","2015-12-29",1.01
"2265","2015-12-30",1.04
"2266","2015-12-31",1.08
"2267","2016-01-04",1.06
"2268","2016-01-05",1.12
"2269","2016-01-06",1.09
"2270","2016-01-07",1.04
"2271","2016-01-08",1
"2272","2016-01-11",1.02
"2273","2016-01-12",1
"2274","2016-01-13",0.95
"2275","2016-01-14",1.03
"2276","2016-01-15",0.97
"2277","2016-01-19",0.92
"2278","2016-01-20",0.88
"2279","2016-01-21",0.93
"2280","2016-01-22",1
"2281","2016-01-25",0.96
"2282","2016-01-26",0.97
"2283","2016-01-27",0.94
"2284","2016-01-28",0.9
"2285","2016-01-29",0.87
"2286","2016-02-01",0.92
"2287","2016-02-02",0.91
"2288","2016-02-03",0.9
"2289","2016-02-04",0.87
"2290","2016-02-05",0.94
"2291","2016-02-08",0.88
"2292","2016-02-09",0.88
"2293","2016-02-10",0.85
"2294","2016-02-11",0.84
"2295","2016-02-12",0.86
"2296","2016-02-16",0.84
"2297","2016-02-17",0.9
"2298","2016-02-18",0.9
"2299","2016-02-19",0.91
"2300","2016-02-22",1.02
"2301","2016-02-23",0.99
"2302","2016-02-24",1
"2303","2016-02-25",0.97
"2304","2016-02-26",0.92
"2305","2016-02-29",0.9
"2306","2016-03-01",0.92
"2307","2016-03-02",0.9
"2308","2016-03-03",0.87
"2309","2016-03-04",0.88
"2310","2016-03-07",0.9
"2311","2016-03-08",0.88
"2312","2016-03-09",0.91
"2313","2016-03-10",0.88
"2314","2016-03-11",0.95
"2315","2016-03-14",0.95
"2316","2016-03-15",0.91
"2317","2016-03-16",0.97
"2318","2016-03-17",0.97
"2319","2016-03-18",0.99
"2320","2016-03-21",1.05
"2321","2016-03-22",1
"2322","2016-03-23",1.17
"2323","2016-03-24",1.18
"2324","2016-03-28",1.15
"2325","2016-03-29",1.13
"2326","2016-03-30",1.12
"2327","2016-03-31",1.05
"2328","2016-04-01",1.07
"2329","2016-04-04",1.09
"2330","2016-04-05",1.08
"2331","2016-04-06",1.07
"2332","2016-04-07",1.07
"2333","2016-04-08",1.11
"2334","2016-04-11",1.09
"2335","2016-04-12",1.09
"2336","2016-04-13",1.08
"2337","2016-04-14",1.1
"2338","2016-04-15",1.06
"2339","2016-04-18",1.06
"2340","2016-04-19",1.06
"2341","2016-04-20",1.08
"2342","2016-04-21",1.08
"2343","2016-04-22",1.07
"2344","2016-04-25",1.05
"2345","2016-04-26",1.07
"2346","2016-04-27",1.03
"2347","2016-04-28",1.05
"2348","2016-04-29",1.01
"2349","2016-05-02",0.98
"2350","2016-05-03",1.03
"2351","2016-05-04",1.04
"2352","2016-05-05",1.06
"2353","2016-05-06",1.03
"2354","2016-05-09",1.03
"2355","2016-05-10",1.04
"2356","2016-05-11",1.06
"2357","2016-05-12",1.04
"2358","2016-05-13",1.05
"2359","2016-05-16",1.04
"2360","2016-05-17",1.12
"2361","2016-05-18",1.04
"2362","2016-05-19",1.06
"2363","2016-05-20",1.04
"2364","2016-05-23",1.07
"2365","2016-05-24",1.08
"2366","2016-05-25",1.08
"2367","2016-05-26",1.09
"2368","2016-05-27",1.04
"2369","2016-05-31",1.09
"2370","2016-06-01",1.08
"2371","2016-06-02",1.08
"2372","2016-06-03",1.15
"2373","2016-06-06",1.14
"2374","2016-06-07",1.11
"2375","2016-06-08",1.09
"2376","2016-06-09",1.13
"2377","2016-06-10",1.15
"2378","2016-06-13",1.12
"2379","2016-06-14",1.18
"2380","2016-06-15",1.24
"2381","2016-06-16",1.22
"2382","2016-06-17",1.18
"2383","2016-06-20",1.2
"2384","2016-06-21",1.15
"2385","2016-06-22",1.25
"2386","2016-06-23",1.2
"2387","2016-06-24",1.25
"2388","2016-06-27",1.13
"2389","2016-06-28",1.22
"2390","2016-06-29",1.2
"2391","2016-06-30",1.24
"2392","2016-07-01",1.24
"2393","2016-07-05",1.2
"2394","2016-07-06",1.22
"2395","2016-07-07",1.22
"2396","2016-07-08",1.21
"2397","2016-07-11",1.24
"2398","2016-07-12",1.25
"2399","2016-07-13",1.24
"2400","2016-07-14",1.25
"2401","2016-07-15",1.3
"2402","2016-07-18",1.37
"2403","2016-07-19",1.38
"2404","2016-07-20",1.43
"2405","2016-07-21",1.38
"2406","2016-07-22",1.4
"2407","2016-07-25",1.36
"2408","2016-07-26",1.38
"2409","2016-07-27",1.35
"2410","2016-07-28",1.33
"2411","2016-07-29",1.31
"2412","2016-08-01",1.33
"2413","2016-08-02",1.35
"2414","2016-08-03",1.34
"2415","2016-08-04",1.36
"2416","2016-08-05",1.39
"2417","2016-08-08",1.39
"2418","2016-08-09",1.5
"2419","2016-08-10",1.29
"2420","2016-08-11",1.18
"2421","2016-08-12",1.2
"2422","2016-08-15",1.21
"2423","2016-08-16",1.13
"2424","2016-08-17",1.09
"2425","2016-08-18",1.11
"2426","2016-08-19",1.12
"2427","2016-08-22",1.15
"2428","2016-08-23",1.2
"2429","2016-08-24",1.17
"2430","2016-08-25",1.2
"2431","2016-08-26",1.19
"2432","2016-08-29",1.21
"2433","2016-08-30",1.24
"2434","2016-08-31",1.2
"2435","2016-09-01",1.19
"2436","2016-09-02",1.14
"2437","2016-09-06",1.19
"2438","2016-09-07",1.26
"2439","2016-09-08",1.35
"2440","2016-09-09",1.36
"2441","2016-09-12",1.37
"2442","2016-09-13",1.44
"2443","2016-09-14",1.43
"2444","2016-09-15",1.45
"2445","2016-09-16",1.45
"2446","2016-09-19",1.48
"2447","2016-09-20",1.42
"2448","2016-09-21",1.5
"2449","2016-09-22",1.56
"2450","2016-09-23",1.53
"2451","2016-09-26",1.45
"2452","2016-09-27",1.49
"2453","2016-09-28",1.47
"2454","2016-09-29",1.4
"2455","2016-09-30",1.41
"2456","2016-10-03",1.46
"2457","2016-10-04",1.42
"2458","2016-10-05",1.42
"2459","2016-10-06",1.41
"2460","2016-10-07",1.43
"2461","2016-10-10",1.41
"2462","2016-10-11",1.39
"2463","2016-10-12",1.41
"2464","2016-10-13",1.35
"2465","2016-10-14",1.35
"2466","2016-10-17",1.29
"2467","2016-10-18",1.31
"2468","2016-10-19",1.33
"2469","2016-10-20",1.33
"2470","2016-10-21",1.33
"2471","2016-10-24",1.35
"2472","2016-10-25",1.34
"2473","2016-10-26",1.34
"2474","2016-10-27",1.31
"2475","2016-10-28",1.3
"2476","2016-10-31",1.28
"2477","2016-11-01",1.27
"2478","2016-11-02",1.26
"2479","2016-11-03",1.24
"2480","2016-11-04",1.23
"2481","2016-11-07",1.23
"2482","2016-11-08",1.27
"2483","2016-11-09",1.27
"2484","2016-11-10",1.31
"2485","2016-11-11",1.28
"2486","2016-11-14",1.3
"2487","2016-11-15",1.29
"2488","2016-11-16",1.37
"2489","2016-11-17",1.4
"2490","2016-11-18",1.52
"2491","2016-11-21",1.44
"2492","2016-11-22",1.44
"2493","2016-11-23",1.46
"2494","2016-11-25",1.49
"2495","2016-11-28",1.44
"2496","2016-11-29",1.43
"2497","2016-11-30",1.44
"2498","2016-12-01",1.4
"2499","2016-12-02",1.39
"2500","2016-12-05",1.36
"2501","2016-12-06",1.35
"2502","2016-12-07",1.31
"2503","2016-12-08",1.34
"2504","2016-12-09",1.4
"2505","2016-12-12",1.37
"2506","2016-12-13",1.36
"2507","2016-12-14",1.33
"2508","2016-12-15",1.35
"2509","2016-12-16",1.42
"2510","2016-12-19",1.45
"2511","2016-12-20",1.46
"2512","2016-12-21",1.4
"2513","2016-12-22",1.43
"2514","2016-12-23",1.43
"2515","2016-12-27",1.45
"2516","2016-12-28",1.41
"2517","2016-12-29",1.45
"2518","2016-12-30",1.47
"2519","2017-01-03",1.54
"2520","2017-01-04",1.55
"2521","2017-01-05",1.6
"2522","2017-01-06",1.58
"2523","2017-01-09",1.55
"2524","2017-01-10",1.56
"2525","2017-01-11",1.53
"2526","2017-01-12",1.45
"2527","2017-01-13",1.53
"2528","2017-01-17",1.66
"2529","2017-01-18",1.78
"2530","2017-01-19",1.78
"2531","2017-01-20",1.8
"2532","2017-01-23",1.82
"2533","2017-01-24",1.87
"2534","2017-01-25",1.99
"2535","2017-01-26",2.27
"2536","2017-01-27",1.95
"2537","2017-01-30",1.98
"2538","2017-01-31",1.97
"2539","2017-02-01",1.96
"2540","2017-02-02",1.96
"2541","2017-02-03",2.02
"2542","2017-02-06",2.04
"2543","2017-02-07",2.04
"2544","2017-02-08",2.01
"2545","2017-02-09",1.94
"2546","2017-02-10",1.99
"2547","2017-02-13",1.98
"2548","2017-02-14",1.98
"2549","2017-02-15",1.95
"2550","2017-02-16",1.95
"2551","2017-02-17",1.95
"2552","2017-02-21",1.92
"2553","2017-02-22",1.86
"2554","2017-02-23",1.83
"2555","2017-02-24",1.8
"2556","2017-02-27",1.85
"2557","2017-02-28",1.85
"2558","2017-03-01",1.86
"2559","2017-03-02",1.87
"2560","2017-03-03",1.87
"2561","2017-03-06",1.89
"2562","2017-03-07",1.97
"2563","2017-03-08",1.91
"2564","2017-03-09",1.94
"2565","2017-03-10",1.92
"2566","2017-03-13",1.85
"2567","2017-03-14",1.79
"2568","2017-03-15",1.83
"2569","2017-03-16",1.87
"2570","2017-03-17",1.88
"2571","2017-03-20",1.76
"2572","2017-03-21",1.66
"2573","2017-03-22",1.67
"2574","2017-03-23",1.7
"2575","2017-03-24",1.7
"2576","2017-03-27",1.71
"2577","2017-03-28",1.69
"2578","2017-03-29",1.73
"2579","2017-03-30",1.73
"2580","2017-03-31",1.73
"2581","2017-04-03",1.72
"2582","2017-04-04",1.69
"2583","2017-04-05",1.73
"2584","2017-04-06",1.79
"2585","2017-04-07",1.74
"2586","2017-04-10",1.74
"2587","2017-04-11",1.71
"2588","2017-04-12",1.69
"2589","2017-04-13",1.73
"2590","2017-04-17",1.6
"2591","2017-04-18",1.53
"2592","2017-04-19",1.54
"2593","2017-04-20",1.53
"2594","2017-04-21",1.47
"2595","2017-04-24",1.47
"2596","2017-04-25",1.55
"2597","2017-04-26",1.5
"2598","2017-04-27",1.53
"2599","2017-04-28",1.54
"2600","2017-05-01",1.5
"2601","2017-05-02",1.53
"2602","2017-05-03",1.45
"2603","2017-05-04",1.47
"2604","2017-05-05",1.41
"2605","2017-05-08",1.41
"2606","2017-05-09",1.46
"2607","2017-05-10",1.48
"2608","2017-05-11",1.5
"2609","2017-05-12",1.35
"2610","2017-05-15",1.38
"2611","2017-05-16",1.42
"2612","2017-05-17",1.51
"2613","2017-05-18",1.49
"2614","2017-05-19",1.5
"2615","2017-05-22",1.54
"2616","2017-05-23",1.51
"2617","2017-05-24",1.54
"2618","2017-05-25",1.49
"2619","2017-05-26",1.51
"2620","2017-05-30",1.52
"2621","2017-05-31",1.53
"2622","2017-06-01",1.5
"2623","2017-06-02",1.52
"2624","2017-06-05",1.49
"2625","2017-06-06",1.5
"2626","2017-06-07",1.51
"2627","2017-06-08",1.68
"2628","2017-06-09",1.57
"2629","2017-06-12",1.56
"2630","2017-06-13",1.62
"2631","2017-06-14",1.61
"2632","2017-06-15",1.58
"2633","2017-06-16",1.51
"2634","2017-06-19",1.54
"2635","2017-06-20",1.51
"2636","2017-06-21",1.54
"2637","2017-06-22",1.5
"2638","2017-06-23",1.48
"2639","2017-06-26",1.48
"2640","2017-06-27",1.45
"2641","2017-06-28",1.5
"2642","2017-06-29",1.49
"2643","2017-06-30",1.51
"2644","2017-07-03",1.49
"2645","2017-07-05",1.45
"2646","2017-07-06",1.45
"2647","2017-07-07",1.4
"2648","2017-07-10",1.41
"2649","2017-07-11",1.41
"2650","2017-07-12",1.45
"2651","2017-07-13",1.47
"2652","2017-07-14",1.43
"2653","2017-07-17",1.42
"2654","2017-07-18",1.35
"2655","2017-07-19",1.32
"2656","2017-07-20",1.33
"2657","2017-07-21",1.33
"2658","2017-07-24",1.34
"2659","2017-07-25",1.37
"2660","2017-07-26",1.36
"2661","2017-07-27",1.38
"2662","2017-07-28",1.35
"2663","2017-07-31",1.32
"2664","2017-08-01",1.35
"2665","2017-08-02",1.29
"2666","2017-08-03",1.27
"2667","2017-08-04",1.16
"2668","2017-08-07",1.19
"2669","2017-08-08",1.22
"2670","2017-08-09",1.21
"2671","2017-08-10",1.42
"2672","2017-08-11",1.44
"2673","2017-08-14",1.52
"2674","2017-08-15",1.52
"2675","2017-08-16",1.51
"2676","2017-08-17",1.46
"2677","2017-08-18",1.49
"2678","2017-08-21",1.46
"2679","2017-08-22",1.41
"2680","2017-08-23",1.38
"2681","2017-08-24",1.43
"2682","2017-08-25",1.44
"2683","2017-08-28",1.47
"2684","2017-08-29",1.45
"2685","2017-08-30",1.51
"2686","2017-08-31",1.51
"2687","2017-09-01",1.59
"2688","2017-09-05",1.57
"2689","2017-09-06",1.57
"2690","2017-09-07",1.53
"2691","2017-09-08",1.5
"2692","2017-09-11",1.54
"2693","2017-09-12",1.56
"2694","2017-09-13",1.58
"2695","2017-09-14",1.59
"2696","2017-09-15",1.53
"2697","2017-09-18",1.58
"2698","2017-09-19",1.59
"2699","2017-09-20",1.64
"2700","2017-09-21",1.63
"2701","2017-09-22",1.7
"2702","2017-09-25",1.68
"2703","2017-09-26",1.7
"2704","2017-09-27",1.71
"2705","2017-09-28",1.7
"2706","2017-09-29",1.69
"2707","2017-10-02",1.7
"2708","2017-10-03",1.72
"2709","2017-10-04",1.71
"2710","2017-10-05",1.67
"2711","2017-10-06",1.63
"2712","2017-10-09",1.68
"2713","2017-10-10",1.69
"2714","2017-10-11",1.71
"2715","2017-10-12",1.65
"2716","2017-10-13",1.63
"2717","2017-10-16",1.61
"2718","2017-10-17",1.57
"2719","2017-10-18",1.54
"2720","2017-10-19",1.59
"2721","2017-10-20",1.61
"2722","2017-10-23",1.54
"2723","2017-10-24",1.55
"2724","2017-10-25",1.5
"2725","2017-10-26",1.49
"2726","2017-10-27",1.51
"2727","2017-10-30",1.51
"2728","2017-10-31",1.68
"2729","2017-11-01",1.61
"2730","2017-11-02",1.64
"2731","2017-11-03",1.64
"2732","2017-11-06",1.69
"2733","2017-11-07",1.66
"2734","2017-11-08",1.66
"2735","2017-11-09",1.64
"2736","2017-11-10",1.55
"2737","2017-11-13",1.57
"2738","2017-11-14",1.77
"2739","2017-11-15",1.8
"2740","2017-11-16",1.86
"2741","2017-11-17",1.94
"2742","2017-11-20",2.06
"2743","2017-11-21",2.18
"2744","2017-11-22",2.23
"2745","2017-11-24",2.27
"2746","2017-11-27",2.3
"2747","2017-11-28",2.38
"2748","2017-11-29",2.46
"2749","2017-11-30",2.35
"2750","2017-12-01",2.31
"2751","2017-12-04",2.41
"2752","2017-12-05",2.39
"2753","2017-12-06",2.33
"2754","2017-12-07",2.33
"2755","2017-12-08",2.29
"2756","2017-12-11",2.1
"2757","2017-12-12",2.23
"2758","2017-12-13",2.29
"2759","2017-12-14",2.31
"2760","2017-12-15",2.45
"2761","2017-12-18",2.4
"2762","2017-12-19",2.49
"2763","2017-12-20",2.53
"2764","2017-12-21",2.5
"2765","2017-12-22",2.51
"2766","2017-12-26",2.42
"2767","2017-12-27",2.44
"2768","2017-12-28",2.51
"2769","2017-12-29",2.43
"2770","2018-01-02",2.5
"2771","2018-01-03",2.58
"2772","2018-01-04",2.74
"2773","2018-01-05",2.73
"2774","2018-01-08",2.61
"2775","2018-01-09",2.59
"2776","2018-01-10",2.58
"2777","2018-01-11",2.66
"2778","2018-01-12",2.59
"2779","2018-01-16",2.5
"2780","2018-01-17",2.49
"2781","2018-01-18",2.43
"2782","2018-01-19",2.47
"2783","2018-01-22",2.45
"2784","2018-01-23",2.4
"2785","2018-01-24",2.3
"2786","2018-01-25",2.28
"2787","2018-01-26",2.3
"2788","2018-01-29",2.23
"2789","2018-01-30",2.18
"2790","2018-01-31",2.18
"2791","2018-02-01",2.22
"2792","2018-02-02",2.12
"2793","2018-02-05",2.2
"2794","2018-02-06",2.1
"2795","2018-02-07",2.05
"2796","2018-02-08",2.15
"2797","2018-02-09",2.2
"2798","2018-02-12",2.29
"2799","2018-02-13",2.3
"2800","2018-02-14",2.31
"2801","2018-02-15",2.24
"2802","2018-02-16",2.23
"2803","2018-02-20",2.31
"2804","2018-02-21",2.4
"2805","2018-02-22",2.43
"2806","2018-02-23",2.52
"2807","2018-02-26",2.55
"2808","2018-02-27",2.67
"2809","2018-02-28",2.66
"2810","2018-03-01",2.5
"2811","2018-03-02",2.56
"2812","2018-03-05",2.56
"2813","2018-03-06",2.56
"2814","2018-03-07",2.55
"2815","2018-03-08",2.62
"2816","2018-03-09",2.63
"2817","2018-03-12",2.57
"2818","2018-03-13",2.57
"2819","2018-03-14",2.59
"2820","2018-03-15",2.54
"2821","2018-03-16",2.56
"2822","2018-03-19",2.55
"2823","2018-03-20",2.53
"2824","2018-03-21",2.69
"2825","2018-03-22",2.9
"2826","2018-03-23",3.09
"2827","2018-03-26",3.1
"2828","2018-03-27",3.15
"2829","2018-03-28",3.18
"2830","2018-03-29",3.24
"2831","2018-04-02",3.25
"2832","2018-04-03",3.21
"2833","2018-04-04",3.5
"2834","2018-04-05",3.77
"2835","2018-04-06",3.17
"2836","2018-04-09",3.4
"2837","2018-04-10",3.4
"2838","2018-04-11",3.4
"2839","2018-04-12",3.39
"2840","2018-04-13",3.23
"2841","2018-04-16",3.4
"2842","2018-04-17",3.37
"2843","2018-04-18",3.36
"2844","2018-04-19",3.36
"2845","2018-04-20",3.3
"2846","2018-04-23",3.25
"2847","2018-04-24",3.27
"2848","2018-04-25",3.23
"2849","2018-04-26",3.19
"2850","2018-04-27",3.21
"2851","2018-04-30",3.29
"2852","2018-05-01",3.4
"2853","2018-05-02",3.31
"2854","2018-05-03",3.14
"2855","2018-05-04",3.12
"2856","2018-05-07",3.33
"2857","2018-05-08",3.4
"2858","2018-05-09",3.4
"2859","2018-05-10",2.96
"2860","2018-05-11",2.96
"2861","2018-05-14",2.87
"2862","2018-05-15",3.07
"2863","2018-05-16",3.3
"2864","2018-05-17",3.38
"2865","2018-05-18",3.4
"2866","2018-05-21",3.24
"2867","2018-05-22",3.26
"2868","2018-05-23",3.26
"2869","2018-05-24",3.36
