"","date","CBMG"
"2122","2015-11-03",22.76
"2123","2015-11-04",24
"2124","2015-11-05",23.84
"2125","2015-11-06",24.790001
"2126","2015-11-09",24.280001
"2127","2015-11-10",23.450001
"2128","2015-11-11",23.35
"2129","2015-11-12",23.360001
"2130","2015-11-13",24.59
"2131","2015-11-16",22.889999
"2132","2015-11-17",22.77
"2133","2015-11-18",22.709999
"2134","2015-11-19",20.540001
"2135","2015-11-20",20.73
"2136","2015-11-23",21.190001
"2137","2015-11-24",22.559999
"2138","2015-11-25",22.85
"2139","2015-11-27",23.34
"2140","2015-11-30",22.969999
"2141","2015-12-01",22.950001
"2142","2015-12-02",23.139999
"2143","2015-12-03",22.42
"2144","2015-12-04",22.1
"2145","2015-12-07",21.889999
"2146","2015-12-08",21.709999
"2147","2015-12-09",20.450001
"2148","2015-12-10",20.51
"2149","2015-12-11",19.84
"2150","2015-12-14",21.120001
"2151","2015-12-15",21.360001
"2152","2015-12-16",20.98
"2153","2015-12-17",21.040001
"2154","2015-12-18",22.610001
"2155","2015-12-21",23.370001
"2156","2015-12-22",23.43
"2157","2015-12-23",23.33
"2158","2015-12-24",23.370001
"2159","2015-12-28",21.27
"2160","2015-12-29",22.799999
"2161","2015-12-30",21.08
"2162","2015-12-31",21.49
"2163","2016-01-04",20.51
"2164","2016-01-05",21.18
"2165","2016-01-06",21.25
"2166","2016-01-07",20.299999
"2167","2016-01-08",16.440001
"2168","2016-01-11",16.42
"2169","2016-01-12",15.9
"2170","2016-01-13",14.2
"2171","2016-01-14",15.01
"2172","2016-01-15",12.3
"2173","2016-01-19",12.08
"2174","2016-01-20",13.61
"2175","2016-01-21",13.65
"2176","2016-01-22",14.14
"2177","2016-01-25",14.2
"2178","2016-01-26",11.95
"2179","2016-01-27",10.66
"2180","2016-01-28",12.5
"2181","2016-01-29",13.8
"2182","2016-02-01",14.81
"2183","2016-02-02",16.110001
"2184","2016-02-03",17.209999
"2185","2016-02-04",18.5
"2186","2016-02-05",17.799999
"2187","2016-02-08",16.290001
"2188","2016-02-09",16.219999
"2189","2016-02-10",17.17
"2190","2016-02-11",16.889999
"2191","2016-02-12",16.43
"2192","2016-02-16",18.23
"2193","2016-02-17",18.07
"2194","2016-02-18",17.200001
"2195","2016-02-19",17.200001
"2196","2016-02-22",18.17
"2197","2016-02-23",17.41
"2198","2016-02-24",17.790001
"2199","2016-02-25",17.1
"2200","2016-02-26",17.549999
"2201","2016-02-29",17.34
"2202","2016-03-01",17.610001
"2203","2016-03-02",18.07
"2204","2016-03-03",18.02
"2205","2016-03-04",18.17
"2206","2016-03-07",18.66
"2207","2016-03-08",17.35
"2208","2016-03-09",17.41
"2209","2016-03-10",16.42
"2210","2016-03-11",16.610001
"2211","2016-03-14",16.24
"2212","2016-03-15",15.51
"2213","2016-03-16",15.93
"2214","2016-03-17",16.42
"2215","2016-03-18",16.870001
"2216","2016-03-21",16.67
"2217","2016-03-22",16.84
"2218","2016-03-23",15.93
"2219","2016-03-24",16.719999
"2220","2016-03-28",16.620001
"2221","2016-03-29",18.66
"2222","2016-03-30",18.24
"2223","2016-03-31",18.65
"2224","2016-04-01",18.540001
"2225","2016-04-04",18.65
"2226","2016-04-05",18.450001
"2227","2016-04-06",18.799999
"2228","2016-04-07",18.530001
"2229","2016-04-08",18.610001
"2230","2016-04-11",18.190001
"2231","2016-04-12",18.99
"2232","2016-04-13",20.950001
"2233","2016-04-14",20.440001
"2234","2016-04-15",20.08
"2235","2016-04-18",20.290001
"2236","2016-04-19",20.200001
"2237","2016-04-20",19.75
"2238","2016-04-21",19.809999
"2239","2016-04-22",18.76
"2240","2016-04-25",18.209999
"2241","2016-04-26",18.059999
"2242","2016-04-27",17.940001
"2243","2016-04-28",17.68
"2244","2016-04-29",17.27
"2245","2016-05-02",15.54
"2246","2016-05-03",15.51
"2247","2016-05-04",14.68
"2248","2016-05-05",14.58
"2249","2016-05-06",14.64
"2250","2016-05-09",15.52
"2251","2016-05-10",15.76
"2252","2016-05-11",15.03
"2253","2016-05-12",14.62
"2254","2016-05-13",15.51
"2255","2016-05-16",15.83
"2256","2016-05-17",14.89
"2257","2016-05-18",15.57
"2258","2016-05-19",14.17
"2259","2016-05-20",15.52
"2260","2016-05-23",15
"2261","2016-05-24",15.1
"2262","2016-05-25",15.22
"2263","2016-05-26",14.83
"2264","2016-05-27",14.42
"2265","2016-05-31",14.59
"2266","2016-06-01",15.19
"2267","2016-06-02",15.3
"2268","2016-06-03",15.15
"2269","2016-06-06",15.29
"2270","2016-06-07",15.22
"2271","2016-06-08",15.27
"2272","2016-06-09",14.94
"2273","2016-06-10",15.16
"2274","2016-06-13",15.16
"2275","2016-06-14",15.09
"2276","2016-06-15",15.19
"2277","2016-06-16",15.24
"2278","2016-06-17",14.84
"2279","2016-06-20",15.15
"2280","2016-06-21",14.3
"2281","2016-06-22",12.75
"2282","2016-06-23",14.24
"2283","2016-06-24",13.09
"2284","2016-06-27",11.34
"2285","2016-06-28",12.03
"2286","2016-06-29",11.3
"2287","2016-06-30",11.99
"2288","2016-07-01",12.13
"2289","2016-07-05",12.58
"2290","2016-07-06",13.6
"2291","2016-07-07",13.97
"2292","2016-07-08",13.71
"2293","2016-07-11",14.49
"2294","2016-07-12",14.89
"2295","2016-07-13",14.41
"2296","2016-07-14",14.18
"2297","2016-07-15",14.92
"2298","2016-07-18",14.7
"2299","2016-07-19",13.02
"2300","2016-07-20",13.9
"2301","2016-07-21",14.2
"2302","2016-07-22",14.02
"2303","2016-07-25",14.07
"2304","2016-07-26",14.47
"2305","2016-07-27",14.92
"2306","2016-07-28",14.8
"2307","2016-07-29",14.89
"2308","2016-08-01",14.82
"2309","2016-08-02",14.8
"2310","2016-08-03",14.88
"2311","2016-08-04",14.95
"2312","2016-08-05",14.88
"2313","2016-08-08",14.21
"2314","2016-08-09",14.19
"2315","2016-08-10",13.38
"2316","2016-08-11",13.49
"2317","2016-08-12",13.42
"2318","2016-08-15",14.05
"2319","2016-08-16",13.74
"2320","2016-08-17",13.79
"2321","2016-08-18",14.28
"2322","2016-08-19",14.07
"2323","2016-08-22",14.14
"2324","2016-08-23",14.16
"2325","2016-08-24",14.07
"2326","2016-08-25",14.36
"2327","2016-08-26",14.07
"2328","2016-08-29",14.09
"2329","2016-08-30",13.98
"2330","2016-08-31",13.97
"2331","2016-09-01",14.49
"2332","2016-09-02",13.94
"2333","2016-09-06",13.96
"2334","2016-09-07",14.05
"2335","2016-09-08",14.43
"2336","2016-09-09",13.94
"2337","2016-09-12",14.5
"2338","2016-09-13",14.58
"2339","2016-09-14",14.19
"2340","2016-09-15",14.5
"2341","2016-09-16",14.39
"2342","2016-09-19",14.22
"2343","2016-09-20",14.28
"2344","2016-09-21",14.33
"2345","2016-09-22",14.87
"2346","2016-09-23",14.68
"2347","2016-09-26",14.38
"2348","2016-09-27",14.32
"2349","2016-09-28",14.09
"2350","2016-09-29",14.2
"2351","2016-09-30",14.5
"2352","2016-10-03",14.58
"2353","2016-10-04",14.27
"2354","2016-10-05",14.69
"2355","2016-10-06",14.74
"2356","2016-10-07",14.44
"2357","2016-10-10",14.66
"2358","2016-10-11",14.47
"2359","2016-10-12",14.39
"2360","2016-10-13",14.38
"2361","2016-10-14",13.86
"2362","2016-10-17",13.65
"2363","2016-10-18",13.6
"2364","2016-10-19",13.35
"2365","2016-10-20",13.45
"2366","2016-10-21",13.45
"2367","2016-10-24",13.2
"2368","2016-10-25",13.05
"2369","2016-10-26",12.25
"2370","2016-10-27",12.2
"2371","2016-10-28",12.4
"2372","2016-10-31",12.05
"2373","2016-11-01",11.6
"2374","2016-11-02",11.4
"2375","2016-11-03",11.5
"2376","2016-11-04",11.45
"2377","2016-11-07",11.75
"2378","2016-11-08",11.2
"2379","2016-11-09",13
"2380","2016-11-10",13.85
"2381","2016-11-11",14.7
"2382","2016-11-14",15
"2383","2016-11-15",14.2
"2384","2016-11-16",13.85
"2385","2016-11-17",13.3
"2386","2016-11-18",13.5
"2387","2016-11-21",14.15
"2388","2016-11-22",14.4
"2389","2016-11-23",13.75
"2390","2016-11-25",14.1
"2391","2016-11-28",14.2
"2392","2016-11-29",13.65
"2393","2016-11-30",13.4
"2394","2016-12-01",12.8
"2395","2016-12-02",12.65
"2396","2016-12-05",13.05
"2397","2016-12-06",13.15
"2398","2016-12-07",13.25
"2399","2016-12-08",13.35
"2400","2016-12-09",13.4
"2401","2016-12-12",13.2
"2402","2016-12-13",13.55
"2403","2016-12-14",13.25
"2404","2016-12-15",13.35
"2405","2016-12-16",13.5
"2406","2016-12-19",13.05
"2407","2016-12-20",13.35
"2408","2016-12-21",13.3
"2409","2016-12-22",13.3
"2410","2016-12-23",13.5
"2411","2016-12-27",13.35
"2412","2016-12-28",13.35
"2413","2016-12-29",13.4
"2414","2016-12-30",13.1
"2415","2017-01-03",13.2
"2416","2017-01-04",13.1
"2417","2017-01-05",13.05
"2418","2017-01-06",13.1
"2419","2017-01-09",13.3
"2420","2017-01-10",13.2
"2421","2017-01-11",13.15
"2422","2017-01-12",13.25
"2423","2017-01-13",13.1
"2424","2017-01-17",12.95
"2425","2017-01-18",12.8
"2426","2017-01-19",12.65
"2427","2017-01-20",12.55
"2428","2017-01-23",12.75
"2429","2017-01-24",12.65
"2430","2017-01-25",12.85
"2431","2017-01-26",12.8
"2432","2017-01-27",12.85
"2433","2017-01-30",12.5
"2434","2017-01-31",12.4
"2435","2017-02-01",12.3
"2436","2017-02-02",11.7
"2437","2017-02-03",12.2
"2438","2017-02-06",11.9
"2439","2017-02-07",11.75
"2440","2017-02-08",11.7
"2441","2017-02-09",11.8
"2442","2017-02-10",11.8
"2443","2017-02-13",11.85
"2444","2017-02-14",12.05
"2445","2017-02-15",12.18
"2446","2017-02-16",12.15
"2447","2017-02-17",12.3
"2448","2017-02-21",12.05
"2449","2017-02-22",11.9
"2450","2017-02-23",11.7
"2451","2017-02-24",11.5
"2452","2017-02-27",12.65
"2453","2017-02-28",12.8
"2454","2017-03-01",13.4
"2455","2017-03-02",13.25
"2456","2017-03-03",12.4
"2457","2017-03-06",12.05
"2458","2017-03-07",11.5
"2459","2017-03-08",11.55
"2460","2017-03-09",11.5
"2461","2017-03-10",11.1
"2462","2017-03-13",11.3
"2463","2017-03-14",10.6
"2464","2017-03-15",11.15
"2465","2017-03-16",11
"2466","2017-03-17",11.2
"2467","2017-03-20",11.4
"2468","2017-03-21",11
"2469","2017-03-22",11.05
"2470","2017-03-23",11.15
"2471","2017-03-24",11.35
"2472","2017-03-27",11.4
"2473","2017-03-28",11.4
"2474","2017-03-29",11.85
"2475","2017-03-30",12.1
"2476","2017-03-31",11.8
"2477","2017-04-03",11.35
"2478","2017-04-04",11.15
"2479","2017-04-05",11
"2480","2017-04-06",11.1
"2481","2017-04-07",11.1
"2482","2017-04-10",11.55
"2483","2017-04-11",11.8
"2484","2017-04-12",11.55
"2485","2017-04-13",11.3
"2486","2017-04-17",11.15
"2487","2017-04-18",11.05
"2488","2017-04-19",10.7
"2489","2017-04-20",10.7
"2490","2017-04-21",10.75
"2491","2017-04-24",10.85
"2492","2017-04-25",10.8
"2493","2017-04-26",10.8
"2494","2017-04-27",10.7
"2495","2017-04-28",10.8
"2496","2017-05-01",11
"2497","2017-05-02",10.7
"2498","2017-05-03",10.4
"2499","2017-05-04",10.4
"2500","2017-05-05",10.2
"2501","2017-05-08",10.25
"2502","2017-05-09",10.05
"2503","2017-05-10",10
"2504","2017-05-11",9.75
"2505","2017-05-12",5.3
"2506","2017-05-15",8.6
"2507","2017-05-16",7.65
"2508","2017-05-17",7
"2509","2017-05-18",6.3
"2510","2017-05-19",6.85
"2511","2017-05-22",6.05
"2512","2017-05-23",6.05
"2513","2017-05-24",6.1
"2514","2017-05-25",5.5
"2515","2017-05-26",6.2
"2516","2017-05-30",6.35
"2517","2017-05-31",6.4
"2518","2017-06-01",7.95
"2519","2017-06-02",7.95
"2520","2017-06-05",7.2
"2521","2017-06-06",6.85
"2522","2017-06-07",7.05
"2523","2017-06-08",7.05
"2524","2017-06-09",7
"2525","2017-06-12",7
"2526","2017-06-13",7.15
"2527","2017-06-14",7.1
"2528","2017-06-15",7.1
"2529","2017-06-16",7.1
"2530","2017-06-19",7.35
"2531","2017-06-20",7.45
"2532","2017-06-21",8.2
"2533","2017-06-22",8.3
"2534","2017-06-23",7.9
"2535","2017-06-26",8.25
"2536","2017-06-27",8.2
"2537","2017-06-28",8.45
"2538","2017-06-29",8.45
"2539","2017-06-30",8.75
"2540","2017-07-03",8.4
"2541","2017-07-05",9.05
"2542","2017-07-06",8.95
"2543","2017-07-07",8.95
"2544","2017-07-10",8.55
"2545","2017-07-11",8.65
"2546","2017-07-12",8.45
"2547","2017-07-13",8.6
"2548","2017-07-14",8.6
"2549","2017-07-17",9.1
"2550","2017-07-18",9.6
"2551","2017-07-19",9.55
"2552","2017-07-20",9.45
"2553","2017-07-21",9.35
"2554","2017-07-24",9.75
"2555","2017-07-25",9.6
"2556","2017-07-26",9.85
"2557","2017-07-27",9.7
"2558","2017-07-28",9.65
"2559","2017-07-31",8.6
"2560","2017-08-01",8.65
"2561","2017-08-02",8.45
"2562","2017-08-03",8.5
"2563","2017-08-04",8.6
"2564","2017-08-07",8.55
"2565","2017-08-08",8.5
"2566","2017-08-09",8.5
"2567","2017-08-10",8.53
"2568","2017-08-11",8.5
"2569","2017-08-14",8.6
"2570","2017-08-15",8.7
"2571","2017-08-16",8.8
"2572","2017-08-17",8.85
"2573","2017-08-18",8.65
"2574","2017-08-21",8.7
"2575","2017-08-22",8.7
"2576","2017-08-23",8.7
"2577","2017-08-24",8.7
"2578","2017-08-25",8.7
"2579","2017-08-28",9
"2580","2017-08-29",9.35
"2581","2017-08-30",9.7
"2582","2017-08-31",9.85
"2583","2017-09-01",9.9
"2584","2017-09-05",10.45
"2585","2017-09-06",11
"2586","2017-09-07",11.2
"2587","2017-09-08",11.05
"2588","2017-09-11",11
"2589","2017-09-12",11.1
"2590","2017-09-13",11.05
"2591","2017-09-14",11.1
"2592","2017-09-15",10.6
"2593","2017-09-18",11
"2594","2017-09-19",10.9
"2595","2017-09-20",10.7
"2596","2017-09-21",10.8
"2597","2017-09-22",10.6
"2598","2017-09-25",10
"2599","2017-09-26",9.3
"2600","2017-09-27",9.65
"2601","2017-09-28",9.9
"2602","2017-09-29",10.65
"2603","2017-10-02",10.6
"2604","2017-10-03",10.6
"2605","2017-10-04",10.5
"2606","2017-10-05",10.55
"2607","2017-10-06",10.45
"2608","2017-10-09",10.1
"2609","2017-10-10",10.2
"2610","2017-10-11",10.1
"2611","2017-10-12",10
"2612","2017-10-13",9.8
"2613","2017-10-16",9.95
"2614","2017-10-17",9.75
"2615","2017-10-18",9.6
"2616","2017-10-19",9.6
"2617","2017-10-20",9.6
"2618","2017-10-23",9.25
"2619","2017-10-24",9.35
"2620","2017-10-25",9.35
"2621","2017-10-26",9.55
"2622","2017-10-27",9.6
"2623","2017-10-30",9.8
"2624","2017-10-31",10.65
"2625","2017-11-01",10.75
"2626","2017-11-02",10.78
"2627","2017-11-03",10.75
"2628","2017-11-06",10.85
"2629","2017-11-07",10.6
"2630","2017-11-08",10.3
"2631","2017-11-09",10.75
"2632","2017-11-10",10.7
"2633","2017-11-13",10.05
"2634","2017-11-14",10.3
"2635","2017-11-15",10.2
"2636","2017-11-16",10.25
"2637","2017-11-17",10.4
"2638","2017-11-20",10.35
"2639","2017-11-21",10.8
"2640","2017-11-22",10.65
"2641","2017-11-24",10.75
"2642","2017-11-27",11.05
"2643","2017-11-28",10.85
"2644","2017-11-29",10.85
"2645","2017-11-30",11.08
"2646","2017-12-01",10.9
"2647","2017-12-04",10.07
"2648","2017-12-05",10.95
"2649","2017-12-06",10.8
"2650","2017-12-07",10.8
"2651","2017-12-08",10.9
"2652","2017-12-11",10.5
"2653","2017-12-12",10.5
"2654","2017-12-13",10.6
"2655","2017-12-14",10.5
"2656","2017-12-15",10.55
"2657","2017-12-18",11
"2658","2017-12-19",11
"2659","2017-12-20",10.95
"2660","2017-12-21",11.05
"2661","2017-12-22",11.1
"2662","2017-12-26",10.55
"2663","2017-12-27",10.3
"2664","2017-12-28",11.45
"2665","2017-12-29",11.25
"2666","2018-01-02",12.5
"2667","2018-01-03",14.3
"2668","2018-01-04",14.5
"2669","2018-01-05",18
"2670","2018-01-08",21.549999
"2671","2018-01-09",20.9
"2672","2018-01-10",20.15
"2673","2018-01-11",18
"2674","2018-01-12",19.65
"2675","2018-01-16",19.35
"2676","2018-01-17",19.200001
"2677","2018-01-18",19.35
"2678","2018-01-19",19
"2679","2018-01-22",18.75
"2680","2018-01-23",18
"2681","2018-01-24",19
"2682","2018-01-25",19.15
"2683","2018-01-26",20.799999
"2684","2018-01-29",21.799999
"2685","2018-01-30",19.950001
"2686","2018-01-31",20.75
"2687","2018-02-01",19.15
"2688","2018-02-02",19.02
"2689","2018-02-05",18.65
"2690","2018-02-06",19.35
"2691","2018-02-07",16.9
"2692","2018-02-08",17.799999
"2693","2018-02-09",16.75
"2694","2018-02-12",16.799999
"2695","2018-02-13",16.6
"2696","2018-02-14",17.1
"2697","2018-02-15",17.9
"2698","2018-02-16",18.5
"2699","2018-02-20",16.549999
"2700","2018-02-21",16.200001
"2701","2018-02-22",17.049999
"2702","2018-02-23",16.950001
"2703","2018-02-26",16.4
"2704","2018-02-27",16.1
"2705","2018-02-28",15.35
"2706","2018-03-01",16.9
"2707","2018-03-02",19
"2708","2018-03-05",17
"2709","2018-03-06",16.9
"2710","2018-03-07",17.9
"2711","2018-03-08",17.75
"2712","2018-03-09",18.950001
"2713","2018-03-12",19.9
"2714","2018-03-13",19.75
"2715","2018-03-14",19.25
"2716","2018-03-15",19.1
"2717","2018-03-16",19.9
"2718","2018-03-19",19.450001
"2719","2018-03-20",19
"2720","2018-03-21",19.1
"2721","2018-03-22",19.75
"2722","2018-03-23",19.700001
"2723","2018-03-26",18.950001
"2724","2018-03-27",18.700001
"2725","2018-03-28",18.25
"2726","2018-03-29",17.549999
"2727","2018-04-02",18.65
"2728","2018-04-03",17.4
"2729","2018-04-04",18.25
"2730","2018-04-05",19.5
"2731","2018-04-06",19.65
"2732","2018-04-09",19.5
"2733","2018-04-10",20.25
"2734","2018-04-11",20.15
"2735","2018-04-12",22.299999
"2736","2018-04-13",20.65
"2737","2018-04-16",20.950001
"2738","2018-04-17",20.85
"2739","2018-04-18",20.700001
"2740","2018-04-19",20.700001
"2741","2018-04-20",20.5
"2742","2018-04-23",20.700001
"2743","2018-04-24",19.9
"2744","2018-04-25",18.6
"2745","2018-04-26",19.15
"2746","2018-04-27",18.950001
"2747","2018-04-30",18.85
"2748","2018-05-01",19.299999
"2749","2018-05-02",18.85
"2750","2018-05-03",18.5
"2751","2018-05-04",19.450001
"2752","2018-05-07",18.35
"2753","2018-05-08",18.299999
"2754","2018-05-09",17.799999
"2755","2018-05-10",18.4
"2756","2018-05-11",18.9
"2757","2018-05-14",18.549999
"2758","2018-05-15",18.5
"2759","2018-05-16",18.049999
"2760","2018-05-17",18.299999
"2761","2018-05-18",18.1
"2762","2018-05-21",17.799999
"2763","2018-05-22",17.65
"2764","2018-05-23",17.65
"2765","2018-05-24",17.5
"2766","2018-05-25",17.1
"2767","2018-05-29",16.5
"2768","2018-05-30",16.75
"2769","2018-05-31",17
"2770","2018-06-01",17.4
"2771","2018-06-04",18.02
"2772","2018-06-05",17.65
"2773","2018-06-06",18.4
"2774","2018-06-07",17.700001
"2775","2018-06-08",18.1
"2776","2018-06-11",18.049999
"2777","2018-06-12",18
"2778","2018-06-13",17.4
"2779","2018-06-14",17.200001
"2780","2018-06-15",17.799999
"2781","2018-06-18",17.950001
"2782","2018-06-19",18.049999
"2783","2018-06-20",18
"2784","2018-06-21",18.049999
"2785","2018-06-22",20.299999
"2786","2018-06-25",19.9
"2787","2018-06-26",19.35
"2788","2018-06-27",19.549999
"2789","2018-06-28",19.200001
"2790","2018-06-29",19.549999
"2791","2018-07-02",19.6
"2792","2018-07-03",19.950001
"2793","2018-07-05",19.299999
"2794","2018-07-06",18.9
"2795","2018-07-09",19
"2796","2018-07-10",19
"2797","2018-07-11",18.85
"2798","2018-07-12",19.9
"2799","2018-07-13",19.450001
"2800","2018-07-16",20.299999
"2801","2018-07-17",19.799999
"2802","2018-07-18",19.950001
"2803","2018-07-19",20
"2804","2018-07-20",21.4
"2805","2018-07-23",21.5
"2806","2018-07-24",21.4
"2807","2018-07-25",21.25
"2808","2018-07-26",21.299999
"2809","2018-07-27",20.6
"2810","2018-07-30",21.049999
"2811","2018-07-31",22.65
"2812","2018-08-01",22.450001
"2813","2018-08-02",20.85
"2814","2018-08-03",19.15
"2815","2018-08-06",20.200001
"2816","2018-08-07",20.049999
"2817","2018-08-08",20.6
"2818","2018-08-09",20.85
"2819","2018-08-10",20.35
"2820","2018-08-13",20.4
"2821","2018-08-14",20.4
"2822","2018-08-15",18.9
"2823","2018-08-16",19.200001
"2824","2018-08-17",19.15
"2825","2018-08-20",19.549999
"2826","2018-08-21",19.450001
"2827","2018-08-22",19.85
"2828","2018-08-23",20.450001
"2829","2018-08-24",20.35
"2830","2018-08-27",20.85
"2831","2018-08-28",20.799999
"2832","2018-08-29",20.049999
"2833","2018-08-30",21
"2834","2018-08-31",21.25
"2835","2018-09-04",21.799999
"2836","2018-09-05",21.35
"2837","2018-09-06",20.85
"2838","2018-09-07",21.65
"2839","2018-09-10",21.75
"2840","2018-09-11",21.1
"2841","2018-09-12",20.4
"2842","2018-09-13",20.5
"2843","2018-09-14",19.58
"2844","2018-09-17",19.75
"2845","2018-09-18",19.5
"2846","2018-09-19",20.450001
"2847","2018-09-20",20.98
"2848","2018-09-21",21.75
"2849","2018-09-24",21.950001
"2850","2018-09-25",23.65
"2851","2018-09-26",23.549999
"2852","2018-09-27",22
"2853","2018-09-28",18.15
"2854","2018-10-01",19.26
"2855","2018-10-02",18.16
"2856","2018-10-03",19.15
"2857","2018-10-04",17.290001
"2858","2018-10-05",18.16
"2859","2018-10-08",17.51
"2860","2018-10-09",17.59
"2861","2018-10-10",17.450001
"2862","2018-10-11",15.68
"2863","2018-10-12",15.62
"2864","2018-10-15",16.16
"2865","2018-10-16",16.559999
"2866","2018-10-17",15.95
"2867","2018-10-18",15.53
"2868","2018-10-19",15.05
"2869","2018-10-22",14.71
"2870","2018-10-23",13.38
"2871","2018-10-24",12.36
"2872","2018-10-25",12.32
"2873","2018-10-26",12.38
"2874","2018-10-29",12.78
"2875","2018-10-30",13.01
"2876","2018-10-31",12.72
"2877","2018-11-01",14.18
"2878","2018-11-02",14.22
"2879","2018-11-05",14.14
"2880","2018-11-06",14.32
"2881","2018-11-07",17.09
"2882","2018-11-08",17.040001
"2883","2018-11-09",16.709999
"2884","2018-11-12",16.68
"2885","2018-11-13",17.6
"2886","2018-11-14",16.530001
"2887","2018-11-15",17.33
"2888","2018-11-16",17.33
"2889","2018-11-19",16.65
"2890","2018-11-20",17.950001
"2891","2018-11-21",18.15
"2892","2018-11-23",18.08
"2893","2018-11-26",17.91
"2894","2018-11-27",19.360001
"2895","2018-11-28",20.34
"2896","2018-11-29",20.139999
"2897","2018-11-30",19.93
"2898","2018-12-03",20.299999
"2899","2018-12-04",19.6
"2900","2018-12-06",19.040001
"2901","2018-12-07",18.780001
"2902","2018-12-10",18.549999
"2903","2018-12-11",20.280001
"2904","2018-12-12",20.1
"2905","2018-12-13",19.719999
"2906","2018-12-14",19.299999
"2907","2018-12-17",18.91
"2908","2018-12-18",18.32
"2909","2018-12-19",17.309999
"2910","2018-12-20",16.950001
"2911","2018-12-21",16.34
"2912","2018-12-24",15.53
"2913","2018-12-26",17.32
"2914","2018-12-27",17.52
"2915","2018-12-28",18.01
"2916","2018-12-31",17.66
"2917","2019-01-02",18.68
"2918","2019-01-03",18.559999
"2919","2019-01-04",19.610001
"2920","2019-01-07",19.530001
"2921","2019-01-08",19.23
"2922","2019-01-09",18.99
"2923","2019-01-10",18.27
"2924","2019-01-11",17.860001
"2925","2019-01-14",17.43
"2926","2019-01-15",18.02
"2927","2019-01-16",18.629999
"2928","2019-01-17",20.110001
"2929","2019-01-18",18.91
"2930","2019-01-22",18.68
"2931","2019-01-23",18.4
"2932","2019-01-24",18.280001
"2933","2019-01-25",17.07
"2934","2019-01-28",16.92
"2935","2019-01-29",17.01
"2936","2019-01-30",17.59
"2937","2019-01-31",17.77
"2938","2019-02-01",17.85
"2939","2019-02-04",17.879999
"2940","2019-02-05",17.709999
"2941","2019-02-06",17.620001
"2942","2019-02-07",17.66
"2943","2019-02-08",17.389999
"2944","2019-02-11",17.870001
"2945","2019-02-12",17.98
"2946","2019-02-13",18.440001
"2947","2019-02-14",19.02
"2948","2019-02-15",19.559999
"2949","2019-02-19",19.809999
"2950","2019-02-20",17.01
"2951","2019-02-21",17.52
"2952","2019-02-22",17.940001
"2953","2019-02-25",18.110001
"2954","2019-02-26",18.549999
"2955","2019-02-27",19.25
"2956","2019-02-28",19.120001
"2957","2019-03-01",19.110001
"2958","2019-03-04",18.860001
"2959","2019-03-05",19.110001
"2960","2019-03-06",19.049999
"2961","2019-03-07",19
"2962","2019-03-08",19.120001
"2963","2019-03-11",19.74
"2964","2019-03-12",18.530001
"2965","2019-03-13",17.780001
"2966","2019-03-14",17.17
"2967","2019-03-15",16.049999
"2968","2019-03-18",17.360001
"2969","2019-03-19",18.01
"2970","2019-03-20",18.190001
"2971","2019-03-21",16.959999
"2972","2019-03-22",16.77
"2973","2019-03-25",16.690001
"2974","2019-03-26",16.940001
"2975","2019-03-27",16.67
"2976","2019-03-28",16.98
"2977","2019-03-29",17.299999
"2978","2019-04-01",17
"2979","2019-04-02",17.049999
"2980","2019-04-03",17.15
"2981","2019-04-04",16.959999
"2982","2019-04-05",17.440001
"2983","2019-04-08",17.83
"2984","2019-04-09",17.35
"2985","2019-04-10",17.82
"2986","2019-04-11",17.200001
"2987","2019-04-12",17.139999
"2988","2019-04-15",17.5
"2989","2019-04-16",17.059999
"2990","2019-04-17",16.9
"2991","2019-04-18",17.219999
"2992","2019-04-22",16.950001
"2993","2019-04-23",17.719999
"2994","2019-04-24",16.440001
"2995","2019-04-25",16.73
"2996","2019-04-26",16.98
"2997","2019-04-29",16.889999
"2998","2019-04-30",17.280001
"2999","2019-05-01",16.68
"3000","2019-05-02",16.73
"3001","2019-05-03",17.16
"3002","2019-05-06",16.9
"3003","2019-05-07",16.58
"3004","2019-05-08",16.629999
"3005","2019-05-09",16.25
"3006","2019-05-10",16.65
"3007","2019-05-13",15.21
"3008","2019-05-14",16.08
"3009","2019-05-15",16.540001
"3010","2019-05-16",17.129999
"3011","2019-05-17",16.860001
"3012","2019-05-20",16.700001
"3013","2019-05-21",17.299999
"3014","2019-05-22",17.24
"3015","2019-05-23",17.25
"3016","2019-05-24",17.059999
"3017","2019-05-28",16.42
"3018","2019-05-29",16.290001
"3019","2019-05-30",16.719999
"3020","2019-05-31",15.96
"3021","2019-06-03",15.28
"3022","2019-06-04",15.84
"3023","2019-06-05",15.59
"3024","2019-06-06",15.06
"3025","2019-06-07",14.81
"3026","2019-06-10",15.15
"3027","2019-06-11",13.96
"3028","2019-06-12",15.41
"3029","2019-06-13",15.42
"3030","2019-06-14",14.67
"3031","2019-06-17",15.16
"3032","2019-06-18",14.4
"3033","2019-06-19",15
"3034","2019-06-20",15.2
"3035","2019-06-21",14.99
"3036","2019-06-24",14.99
"3037","2019-06-25",14.55
"3038","2019-06-26",14.97
"3039","2019-06-27",15.11
"3040","2019-06-28",16.530001
"3041","2019-07-01",15.21
"3042","2019-07-02",14.81
"3043","2019-07-03",14.09
"3044","2019-07-05",14.3
"3045","2019-07-08",14.11
"3046","2019-07-09",13.94
