"","date","HVT"
"1925","2014-08-25",23.52
"1926","2014-08-26",23.610001
"1927","2014-08-27",23.440001
"1928","2014-08-28",23.16
"1929","2014-08-29",23.27
"1930","2014-09-02",23.16
"1931","2014-09-03",23.200001
"1932","2014-09-04",23.459999
"1933","2014-09-05",23.709999
"1934","2014-09-08",23.870001
"1935","2014-09-09",23.620001
"1936","2014-09-10",23.66
"1937","2014-09-11",23.370001
"1938","2014-09-12",23.48
"1939","2014-09-15",23.27
"1940","2014-09-16",23.23
"1941","2014-09-17",23.459999
"1942","2014-09-18",23.5
"1943","2014-09-19",22.98
"1944","2014-09-22",22.82
"1945","2014-09-23",22.540001
"1946","2014-09-24",22.709999
"1947","2014-09-25",22.530001
"1948","2014-09-26",22.5
"1949","2014-09-29",22.110001
"1950","2014-09-30",21.790001
"1951","2014-10-01",21.139999
"1952","2014-10-02",21.42
"1953","2014-10-03",21.629999
"1954","2014-10-06",21.4
"1955","2014-10-07",20.379999
"1956","2014-10-08",20.549999
"1957","2014-10-09",20.16
"1958","2014-10-10",19.93
"1959","2014-10-13",19.889999
"1960","2014-10-14",20.379999
"1961","2014-10-15",20.440001
"1962","2014-10-16",21.01
"1963","2014-10-17",20.66
"1964","2014-10-20",21.4
"1965","2014-10-21",21.780001
"1966","2014-10-22",21.459999
"1967","2014-10-23",21.67
"1968","2014-10-24",21.559999
"1969","2014-10-27",21.6
"1970","2014-10-28",22.5
"1971","2014-10-29",22.18
"1972","2014-10-30",21.950001
"1973","2014-10-31",22.01
"1974","2014-11-03",21.77
"1975","2014-11-04",22.030001
"1976","2014-11-05",22.02
"1977","2014-11-06",22.48
"1978","2014-11-07",22.23
"1979","2014-11-10",21.91
"1980","2014-11-11",22
"1981","2014-11-12",21.9
"1982","2014-11-13",21.75
"1983","2014-11-14",21.66
"1984","2014-11-17",21.17
"1985","2014-11-18",20.940001
"1986","2014-11-19",20.84
"1987","2014-11-20",21.41
"1988","2014-11-21",20.950001
"1989","2014-11-24",21.309999
"1990","2014-11-25",21.219999
"1991","2014-11-26",21.200001
"1992","2014-11-28",21.059999
"1993","2014-12-01",20.92
"1994","2014-12-02",21
"1995","2014-12-03",21.299999
"1996","2014-12-04",21.209999
"1997","2014-12-05",21.120001
"1998","2014-12-08",21.26
"1999","2014-12-09",22.01
"2000","2014-12-10",21.200001
"2001","2014-12-11",21.209999
"2002","2014-12-12",21.07
"2003","2014-12-15",20.98
"2004","2014-12-16",21.09
"2005","2014-12-17",21.67
"2006","2014-12-18",21.799999
"2007","2014-12-19",22.559999
"2008","2014-12-22",22.52
"2009","2014-12-23",22.58
"2010","2014-12-24",22.33
"2011","2014-12-26",22.610001
"2012","2014-12-29",22.780001
"2013","2014-12-30",22.26
"2014","2014-12-31",22.01
"2015","2015-01-02",22.030001
"2016","2015-01-05",22.41
"2017","2015-01-06",21.969999
"2018","2015-01-07",21.969999
"2019","2015-01-08",23.719999
"2020","2015-01-09",23.969999
"2021","2015-01-12",23.76
"2022","2015-01-13",23.940001
"2023","2015-01-14",24.059999
"2024","2015-01-15",23.1
"2025","2015-01-16",23.809999
"2026","2015-01-20",23.23
"2027","2015-01-21",23.16
"2028","2015-01-22",23.99
"2029","2015-01-23",24
"2030","2015-01-26",24.33
"2031","2015-01-27",24.709999
"2032","2015-01-28",23.969999
"2033","2015-01-29",25.33
"2034","2015-01-30",24.43
"2035","2015-02-02",24.790001
"2036","2015-02-03",24.93
"2037","2015-02-04",24.85
"2038","2015-02-05",25.26
"2039","2015-02-06",25.66
"2040","2015-02-09",25.51
"2041","2015-02-10",25.83
"2042","2015-02-11",25.530001
"2043","2015-02-12",25.879999
"2044","2015-02-13",25.74
"2045","2015-02-17",25.52
"2046","2015-02-18",25.139999
"2047","2015-02-19",25.26
"2048","2015-02-20",25.360001
"2049","2015-02-23",25.43
"2050","2015-02-24",23.75
"2051","2015-02-25",23.280001
"2052","2015-02-26",23.139999
"2053","2015-02-27",23.049999
"2054","2015-03-02",23.889999
"2055","2015-03-03",23.530001
"2056","2015-03-04",23.4
"2057","2015-03-05",23.719999
"2058","2015-03-06",23.4
"2059","2015-03-09",23.620001
"2060","2015-03-10",23.74
"2061","2015-03-11",23.860001
"2062","2015-03-12",24.530001
"2063","2015-03-13",24.450001
"2064","2015-03-16",24.59
"2065","2015-03-17",24.67
"2066","2015-03-18",24.6
"2067","2015-03-19",24.52
"2068","2015-03-20",24.92
"2069","2015-03-23",24.959999
"2070","2015-03-24",24.709999
"2071","2015-03-25",24.379999
"2072","2015-03-26",23.93
"2073","2015-03-27",24.43
"2074","2015-03-30",24.42
"2075","2015-03-31",24.879999
"2076","2015-04-01",24.049999
"2077","2015-04-02",24.07
"2078","2015-04-06",23.93
"2079","2015-04-07",23.809999
"2080","2015-04-08",23.110001
"2081","2015-04-09",22.629999
"2082","2015-04-10",22.719999
"2083","2015-04-13",22.629999
"2084","2015-04-14",22.690001
"2085","2015-04-15",22.99
"2086","2015-04-16",22.68
"2087","2015-04-17",22.059999
"2088","2015-04-20",22.34
"2089","2015-04-21",22.120001
"2090","2015-04-22",22.209999
"2091","2015-04-23",22.469999
"2092","2015-04-24",22.559999
"2093","2015-04-27",22.370001
"2094","2015-04-28",22.51
"2095","2015-04-29",21.950001
"2096","2015-04-30",21.459999
"2097","2015-05-01",21.73
"2098","2015-05-04",21.370001
"2099","2015-05-05",21.41
"2100","2015-05-06",20.85
"2101","2015-05-07",21.030001
"2102","2015-05-08",20.98
"2103","2015-05-11",21.01
"2104","2015-05-12",21.040001
"2105","2015-05-13",20.9
"2106","2015-05-14",21.030001
"2107","2015-05-15",20.99
"2108","2015-05-18",21.6
"2109","2015-05-19",21.35
"2110","2015-05-20",21.200001
"2111","2015-05-21",21.129999
"2112","2015-05-22",20.98
"2113","2015-05-26",20.91
"2114","2015-05-27",21.110001
"2115","2015-05-28",21.209999
"2116","2015-05-29",21.01
"2117","2015-06-01",21.049999
"2118","2015-06-02",21.040001
"2119","2015-06-03",21.25
"2120","2015-06-04",21.1
"2121","2015-06-05",21.280001
"2122","2015-06-08",20.940001
"2123","2015-06-09",21.049999
"2124","2015-06-10",21.77
"2125","2015-06-11",22.219999
"2126","2015-06-12",22.15
"2127","2015-06-15",21.99
"2128","2015-06-16",21.99
"2129","2015-06-17",22.040001
"2130","2015-06-18",22.24
"2131","2015-06-19",22.33
"2132","2015-06-22",22.34
"2133","2015-06-23",22.379999
"2134","2015-06-24",22.26
"2135","2015-06-25",22.299999
"2136","2015-06-26",22.33
"2137","2015-06-29",21.51
"2138","2015-06-30",21.620001
"2139","2015-07-01",21.77
"2140","2015-07-02",21.540001
"2141","2015-07-06",21.65
"2142","2015-07-07",21.559999
"2143","2015-07-08",22.290001
"2144","2015-07-09",22.48
"2145","2015-07-10",22.690001
"2146","2015-07-13",22.639999
"2147","2015-07-14",23.18
"2148","2015-07-15",23.07
"2149","2015-07-16",23.34
"2150","2015-07-17",22.950001
"2151","2015-07-20",22.969999
"2152","2015-07-21",22.809999
"2153","2015-07-22",22.77
"2154","2015-07-23",22.4
"2155","2015-07-24",22.440001
"2156","2015-07-27",22.27
"2157","2015-07-28",22.450001
"2158","2015-07-29",22.790001
"2159","2015-07-30",22.42
"2160","2015-07-31",22.18
"2161","2015-08-03",22.07
"2162","2015-08-04",22.15
"2163","2015-08-05",22.52
"2164","2015-08-06",22.07
"2165","2015-08-07",22.139999
"2166","2015-08-10",22.469999
"2167","2015-08-11",22.25
"2168","2015-08-12",22.450001
"2169","2015-08-13",22.75
"2170","2015-08-14",23.209999
"2171","2015-08-17",23.559999
"2172","2015-08-18",23.629999
"2173","2015-08-19",23.870001
"2174","2015-08-20",23.57
"2175","2015-08-21",23.52
"2176","2015-08-24",23
"2177","2015-08-25",22.9
"2178","2015-08-26",23.040001
"2179","2015-08-27",23.08
"2180","2015-08-28",23.01
"2181","2015-08-31",23.110001
"2182","2015-09-01",22.6
"2183","2015-09-02",22.75
"2184","2015-09-03",22.74
"2185","2015-09-04",22.77
"2186","2015-09-08",23.66
"2187","2015-09-09",23.33
"2188","2015-09-10",23.309999
"2189","2015-09-11",23.629999
"2190","2015-09-14",23.67
"2191","2015-09-15",23.530001
"2192","2015-09-16",23.59
"2193","2015-09-17",23.889999
"2194","2015-09-18",24.01
"2195","2015-09-21",23.959999
"2196","2015-09-22",23.799999
"2197","2015-09-23",24.059999
"2198","2015-09-24",23.969999
"2199","2015-09-25",24.25
"2200","2015-09-28",23.969999
"2201","2015-09-29",23.82
"2202","2015-09-30",23.48
"2203","2015-10-01",22.6
"2204","2015-10-02",22.82
"2205","2015-10-05",23.51
"2206","2015-10-06",23.15
"2207","2015-10-07",23.52
"2208","2015-10-08",23.27
"2209","2015-10-09",22.709999
"2210","2015-10-12",23.030001
"2211","2015-10-13",22.9
"2212","2015-10-14",22.51
"2213","2015-10-15",23.209999
"2214","2015-10-16",23.42
"2215","2015-10-19",23.290001
"2216","2015-10-20",23.17
"2217","2015-10-21",22.690001
"2218","2015-10-22",22.67
"2219","2015-10-23",22.629999
"2220","2015-10-26",22.719999
"2221","2015-10-27",22.440001
"2222","2015-10-28",23.15
"2223","2015-10-29",23.120001
"2224","2015-10-30",23.41
"2225","2015-11-02",24.09
"2226","2015-11-03",23.790001
"2227","2015-11-04",23.59
"2228","2015-11-05",23.93
"2229","2015-11-06",23.709999
"2230","2015-11-09",23.620001
"2231","2015-11-10",23.24
"2232","2015-11-11",23.24
"2233","2015-11-12",23.120001
"2234","2015-11-13",22.51
"2235","2015-11-16",23.34
"2236","2015-11-17",23
"2237","2015-11-18",23.049999
"2238","2015-11-19",22.940001
"2239","2015-11-20",23.040001
"2240","2015-11-23",23.49
"2241","2015-11-24",23.84
"2242","2015-11-25",23.98
"2243","2015-11-27",24.42
"2244","2015-11-30",24.139999
"2245","2015-12-01",23.959999
"2246","2015-12-02",24.07
"2247","2015-12-03",23.25
"2248","2015-12-04",24.129999
"2249","2015-12-07",23.629999
"2250","2015-12-08",22.9
"2251","2015-12-09",22.75
"2252","2015-12-10",22.610001
"2253","2015-12-11",22.08
"2254","2015-12-14",21.809999
"2255","2015-12-15",22.49
"2256","2015-12-16",22.370001
"2257","2015-12-17",21.969999
"2258","2015-12-18",21.110001
"2259","2015-12-21",21.24
"2260","2015-12-22",21.18
"2261","2015-12-23",21.33
"2262","2015-12-24",21.719999
"2263","2015-12-28",21.75
"2264","2015-12-29",22.049999
"2265","2015-12-30",21.719999
"2266","2015-12-31",21.440001
"2267","2016-01-04",20.959999
"2268","2016-01-05",21.129999
"2269","2016-01-06",20.219999
"2270","2016-01-07",20.059999
"2271","2016-01-08",19.459999
"2272","2016-01-11",19.65
"2273","2016-01-12",19.530001
"2274","2016-01-13",19.190001
"2275","2016-01-14",19.450001
"2276","2016-01-15",19.17
"2277","2016-01-19",18.75
"2278","2016-01-20",18.610001
"2279","2016-01-21",18.969999
"2280","2016-01-22",19.09
"2281","2016-01-25",18.52
"2282","2016-01-26",18.799999
"2283","2016-01-27",17.889999
"2284","2016-01-28",18.129999
"2285","2016-01-29",18.950001
"2286","2016-02-01",18.82
"2287","2016-02-02",18.68
"2288","2016-02-03",18.530001
"2289","2016-02-04",18.4
"2290","2016-02-05",17.93
"2291","2016-02-08",18.15
"2292","2016-02-09",17.870001
"2293","2016-02-10",17.92
"2294","2016-02-11",17.709999
"2295","2016-02-12",17.860001
"2296","2016-02-16",18.450001
"2297","2016-02-17",18.59
"2298","2016-02-18",18.66
"2299","2016-02-19",18.74
"2300","2016-02-22",19.18
"2301","2016-02-23",19.4
"2302","2016-02-24",19.549999
"2303","2016-02-25",18.93
"2304","2016-02-26",19.139999
"2305","2016-02-29",19.440001
"2306","2016-03-01",19.879999
"2307","2016-03-02",20.42
"2308","2016-03-03",20.66
"2309","2016-03-04",20.51
"2310","2016-03-07",20.700001
"2311","2016-03-08",20.6
"2312","2016-03-09",20.790001
"2313","2016-03-10",20.68
"2314","2016-03-11",21.23
"2315","2016-03-14",21.16
"2316","2016-03-15",20.98
"2317","2016-03-16",20.92
"2318","2016-03-17",21
"2319","2016-03-18",21.299999
"2320","2016-03-21",20.92
"2321","2016-03-22",20.799999
"2322","2016-03-23",20.08
"2323","2016-03-24",20.4
"2324","2016-03-28",20.870001
"2325","2016-03-29",21.290001
"2326","2016-03-30",21.41
"2327","2016-03-31",21.16
"2328","2016-04-01",21.35
"2329","2016-04-04",20.65
"2330","2016-04-05",20.26
"2331","2016-04-06",20.5
"2332","2016-04-07",18.809999
"2333","2016-04-08",18.549999
"2334","2016-04-11",18.33
"2335","2016-04-12",18.67
"2336","2016-04-13",19.33
"2337","2016-04-14",19.040001
"2338","2016-04-15",18.959999
"2339","2016-04-18",18.91
"2340","2016-04-19",19.129999
"2341","2016-04-20",19.01
"2342","2016-04-21",18.879999
"2343","2016-04-22",18.84
"2344","2016-04-25",18.73
"2345","2016-04-26",18.950001
"2346","2016-04-27",18.91
"2347","2016-04-28",18.709999
"2348","2016-04-29",18.67
"2349","2016-05-02",18.530001
"2350","2016-05-03",17.99
"2351","2016-05-04",18.200001
"2352","2016-05-05",18.030001
"2353","2016-05-06",18.290001
"2354","2016-05-09",18.459999
"2355","2016-05-10",18.190001
"2356","2016-05-11",17.959999
"2357","2016-05-12",18.01
"2358","2016-05-13",17.84
"2359","2016-05-16",18.01
"2360","2016-05-17",17.870001
"2361","2016-05-18",17.99
"2362","2016-05-19",17.99
"2363","2016-05-20",18.35
"2364","2016-05-23",17.76
"2365","2016-05-24",18.26
"2366","2016-05-25",18.549999
"2367","2016-05-26",18.450001
"2368","2016-05-27",18.700001
"2369","2016-05-31",18.59
"2370","2016-06-01",18.58
"2371","2016-06-02",18.639999
"2372","2016-06-03",18.389999
"2373","2016-06-06",18.5
"2374","2016-06-07",18.690001
"2375","2016-06-08",18.889999
"2376","2016-06-09",18.389999
"2377","2016-06-10",18.190001
"2378","2016-06-13",17.9
"2379","2016-06-14",18.120001
"2380","2016-06-15",18.290001
"2381","2016-06-16",18.5
"2382","2016-06-17",18.389999
"2383","2016-06-20",18.110001
"2384","2016-06-21",18.07
"2385","2016-06-22",18.09
"2386","2016-06-23",18.43
"2387","2016-06-24",17.639999
"2388","2016-06-27",17.139999
"2389","2016-06-28",17.18
"2390","2016-06-29",17.780001
"2391","2016-06-30",18.030001
"2392","2016-07-01",18.110001
"2393","2016-07-05",17.84
"2394","2016-07-06",18
"2395","2016-07-07",17.83
"2396","2016-07-08",18.309999
"2397","2016-07-11",18.48
"2398","2016-07-12",18.92
"2399","2016-07-13",18.84
"2400","2016-07-14",18.76
"2401","2016-07-15",18.26
"2402","2016-07-18",18.6
"2403","2016-07-19",18.42
"2404","2016-07-20",18.690001
"2405","2016-07-21",18.4
"2406","2016-07-22",18.379999
"2407","2016-07-25",18.4
"2408","2016-07-26",18.379999
"2409","2016-07-27",18.35
"2410","2016-07-28",18.110001
"2411","2016-07-29",18.43
"2412","2016-08-01",18.110001
"2413","2016-08-02",20.07
"2414","2016-08-03",19.84
"2415","2016-08-04",20.33
"2416","2016-08-05",20.440001
"2417","2016-08-08",20.49
"2418","2016-08-09",20.549999
"2419","2016-08-10",20.860001
"2420","2016-08-11",21.059999
"2421","2016-08-12",20.48
"2422","2016-08-15",20.860001
"2423","2016-08-16",20.690001
"2424","2016-08-17",20.469999
"2425","2016-08-18",20.860001
"2426","2016-08-19",20.6
"2427","2016-08-22",20.6
"2428","2016-08-23",20.41
"2429","2016-08-24",20.129999
"2430","2016-08-25",20.25
"2431","2016-08-26",19.83
"2432","2016-08-29",19.75
"2433","2016-08-30",19.52
"2434","2016-08-31",20
"2435","2016-09-01",19.459999
"2436","2016-09-02",19.780001
"2437","2016-09-06",19.85
"2438","2016-09-07",20.32
"2439","2016-09-08",20.219999
"2440","2016-09-09",19.440001
"2441","2016-09-12",19.809999
"2442","2016-09-13",19.629999
"2443","2016-09-14",19.540001
"2444","2016-09-15",19.57
"2445","2016-09-16",19.790001
"2446","2016-09-19",19.91
"2447","2016-09-20",19.559999
"2448","2016-09-21",20
"2449","2016-09-22",20.690001
"2450","2016-09-23",20.35
"2451","2016-09-26",20.32
"2452","2016-09-27",20.32
"2453","2016-09-28",19.969999
"2454","2016-09-29",19.84
"2455","2016-09-30",20.040001
"2456","2016-10-03",19.559999
"2457","2016-10-04",19.59
"2458","2016-10-05",19.879999
"2459","2016-10-06",19.790001
"2460","2016-10-07",19.76
"2461","2016-10-10",17.91
"2462","2016-10-11",17.6
"2463","2016-10-12",17.620001
"2464","2016-10-13",17.549999
"2465","2016-10-14",17.639999
"2466","2016-10-17",17.950001
"2467","2016-10-18",18.25
"2468","2016-10-19",18.129999
"2469","2016-10-20",18.030001
"2470","2016-10-21",17.950001
"2471","2016-10-24",18.1
"2472","2016-10-25",18
"2473","2016-10-26",17.700001
"2474","2016-10-27",18
"2475","2016-10-28",18.1
"2476","2016-10-31",17.75
"2477","2016-11-01",18.75
"2478","2016-11-02",19.299999
"2479","2016-11-03",19.5
"2480","2016-11-04",19.6
"2481","2016-11-07",19.799999
"2482","2016-11-08",19.549999
"2483","2016-11-09",20.950001
"2484","2016-11-10",21.950001
"2485","2016-11-11",21.5
"2486","2016-11-14",22
"2487","2016-11-15",21.25
"2488","2016-11-16",21.65
"2489","2016-11-17",21.950001
"2490","2016-11-18",22.5
"2491","2016-11-21",21.35
"2492","2016-11-22",22
"2493","2016-11-23",21.799999
"2494","2016-11-25",21.85
"2495","2016-11-28",21.6
"2496","2016-11-29",22
"2497","2016-11-30",21.6
"2498","2016-12-01",21.65
"2499","2016-12-02",21.15
"2500","2016-12-05",22
"2501","2016-12-06",22.15
"2502","2016-12-07",22.4
"2503","2016-12-08",23.35
"2504","2016-12-09",23.6
"2505","2016-12-12",24.049999
"2506","2016-12-13",24.049999
"2507","2016-12-14",23.65
"2508","2016-12-15",23.5
"2509","2016-12-16",23.799999
"2510","2016-12-19",24.200001
"2511","2016-12-20",24
"2512","2016-12-21",24.35
"2513","2016-12-22",23.85
"2514","2016-12-23",23.549999
"2515","2016-12-27",23.85
"2516","2016-12-28",24
"2517","2016-12-29",24
"2518","2016-12-30",23.700001
"2519","2017-01-03",23.85
"2520","2017-01-04",24.1
"2521","2017-01-05",23.450001
"2522","2017-01-06",23.5
"2523","2017-01-09",23.15
"2524","2017-01-10",23.35
"2525","2017-01-11",23.4
"2526","2017-01-12",23.25
"2527","2017-01-13",22.9
"2528","2017-01-17",22.6
"2529","2017-01-18",22.700001
"2530","2017-01-19",22.35
"2531","2017-01-20",22.950001
"2532","2017-01-23",22.700001
"2533","2017-01-24",22.700001
"2534","2017-01-25",22.799999
"2535","2017-01-26",22.35
"2536","2017-01-27",22
"2537","2017-01-30",21.799999
"2538","2017-01-31",21.799999
"2539","2017-02-01",21.65
"2540","2017-02-02",21.6
"2541","2017-02-03",21.75
"2542","2017-02-06",21.9
"2543","2017-02-07",21.700001
"2544","2017-02-08",22.049999
"2545","2017-02-09",22.700001
"2546","2017-02-10",22.75
"2547","2017-02-13",22.65
"2548","2017-02-14",22.700001
"2549","2017-02-15",22.799999
"2550","2017-02-16",22.75
"2551","2017-02-17",22.549999
"2552","2017-02-21",22.950001
"2553","2017-02-22",24.5
"2554","2017-02-23",23.299999
"2555","2017-02-24",23.200001
"2556","2017-02-27",23.200001
"2557","2017-02-28",23.200001
"2558","2017-03-01",23.6
"2559","2017-03-02",23.549999
"2560","2017-03-03",23.1
"2561","2017-03-06",22.85
"2562","2017-03-07",22.9
"2563","2017-03-08",22.85
"2564","2017-03-09",22.700001
"2565","2017-03-10",22.4
"2566","2017-03-13",22.6
"2567","2017-03-14",22.85
"2568","2017-03-15",22.950001
"2569","2017-03-16",23.65
"2570","2017-03-17",23.5
"2571","2017-03-20",23.450001
"2572","2017-03-21",22.9
"2573","2017-03-22",22.950001
"2574","2017-03-23",23.450001
"2575","2017-03-24",23.200001
"2576","2017-03-27",23.35
"2577","2017-03-28",23.299999
"2578","2017-03-29",23.5
"2579","2017-03-30",23.5
"2580","2017-03-31",24.35
"2581","2017-04-03",23.65
"2582","2017-04-04",23.65
"2583","2017-04-05",23.65
"2584","2017-04-06",24.049999
"2585","2017-04-07",23.950001
"2586","2017-04-10",23.799999
"2587","2017-04-11",23.9
"2588","2017-04-12",23.75
"2589","2017-04-13",23.35
"2590","2017-04-17",23.75
"2591","2017-04-18",23.799999
"2592","2017-04-19",23.950001
"2593","2017-04-20",24.25
"2594","2017-04-21",24.200001
"2595","2017-04-24",24.35
"2596","2017-04-25",24.25
"2597","2017-04-26",24.75
"2598","2017-04-27",24.85
"2599","2017-04-28",24.65
"2600","2017-05-01",23.25
"2601","2017-05-02",25.6
"2602","2017-05-03",25.25
"2603","2017-05-04",25.25
"2604","2017-05-05",25.4
"2605","2017-05-08",25.6
"2606","2017-05-09",26
"2607","2017-05-10",26.200001
"2608","2017-05-11",25.35
"2609","2017-05-12",24.6
"2610","2017-05-15",24.4
"2611","2017-05-16",24.1
"2612","2017-05-17",23.450001
"2613","2017-05-18",23.200001
"2614","2017-05-19",23.15
"2615","2017-05-22",23.299999
"2616","2017-05-23",23.15
"2617","2017-05-24",23.950001
"2618","2017-05-25",24.450001
"2619","2017-05-26",24.4
"2620","2017-05-30",23.799999
"2621","2017-05-31",23.950001
"2622","2017-06-01",24.85
"2623","2017-06-02",24.450001
"2624","2017-06-05",23.9
"2625","2017-06-06",23.6
"2626","2017-06-07",24.15
"2627","2017-06-08",25
"2628","2017-06-09",25.6
"2629","2017-06-12",25.75
"2630","2017-06-13",25.4
"2631","2017-06-14",25.299999
"2632","2017-06-15",25.25
"2633","2017-06-16",24.6
"2634","2017-06-19",24.85
"2635","2017-06-20",23.5
"2636","2017-06-21",23.65
"2637","2017-06-22",23.65
"2638","2017-06-23",24.15
"2639","2017-06-26",24.549999
"2640","2017-06-27",24.1
"2641","2017-06-28",24.450001
"2642","2017-06-29",24.65
"2643","2017-06-30",25.1
"2644","2017-07-03",25.85
"2645","2017-07-05",24.950001
"2646","2017-07-06",24.6
"2647","2017-07-07",22.65
"2648","2017-07-10",21.25
"2649","2017-07-11",21.450001
"2650","2017-07-12",21.6
"2651","2017-07-13",22.25
"2652","2017-07-14",22.299999
"2653","2017-07-17",22.549999
"2654","2017-07-18",22.25
"2655","2017-07-19",22.4
"2656","2017-07-20",22.35
"2657","2017-07-21",22.4
"2658","2017-07-24",22.450001
"2659","2017-07-25",22.65
"2660","2017-07-26",22.5
"2661","2017-07-27",22.65
"2662","2017-07-28",22.950001
"2663","2017-07-31",22.25
"2664","2017-08-01",24.5
"2665","2017-08-02",24.15
"2666","2017-08-03",23
"2667","2017-08-04",23.85
"2668","2017-08-07",25.1
"2669","2017-08-08",25.049999
"2670","2017-08-09",25.299999
"2671","2017-08-10",24.9
"2672","2017-08-11",24.299999
"2673","2017-08-14",24.85
"2674","2017-08-15",24.1
"2675","2017-08-16",24.049999
"2676","2017-08-17",23.9
"2677","2017-08-18",23.75
"2678","2017-08-21",23.6
"2679","2017-08-22",23.700001
"2680","2017-08-23",23.549999
"2681","2017-08-24",23.4
"2682","2017-08-25",23.700001
"2683","2017-08-28",23.5
"2684","2017-08-29",23.25
"2685","2017-08-30",23.1
"2686","2017-08-31",23.450001
"2687","2017-09-01",23.65
"2688","2017-09-05",24.049999
"2689","2017-09-06",24.15
"2690","2017-09-07",24.65
"2691","2017-09-08",24.6
"2692","2017-09-11",24.700001
"2693","2017-09-12",25
"2694","2017-09-13",24.950001
"2695","2017-09-14",24.799999
"2696","2017-09-15",25.700001
"2697","2017-09-18",25.1
"2698","2017-09-19",25.049999
"2699","2017-09-20",24.799999
"2700","2017-09-21",24.5
"2701","2017-09-22",24.4
"2702","2017-09-25",24.549999
"2703","2017-09-26",24.950001
"2704","2017-09-27",26.35
"2705","2017-09-28",26.549999
"2706","2017-09-29",26.15
"2707","2017-10-02",26.9
"2708","2017-10-03",26.9
"2709","2017-10-04",26.950001
"2710","2017-10-05",27
"2711","2017-10-06",24.200001
"2712","2017-10-09",24
"2713","2017-10-10",23.950001
"2714","2017-10-11",23.85
"2715","2017-10-12",23.549999
"2716","2017-10-13",23.700001
"2717","2017-10-16",23.75
"2718","2017-10-17",23.65
"2719","2017-10-18",23.950001
"2720","2017-10-19",24.35
"2721","2017-10-20",24.299999
"2722","2017-10-23",24.049999
"2723","2017-10-24",24.6
"2724","2017-10-25",24.65
"2725","2017-10-26",25.15
"2726","2017-10-27",24.799999
"2727","2017-10-30",24
"2728","2017-10-31",23.85
"2729","2017-11-01",25.15
"2730","2017-11-02",24.6
"2731","2017-11-03",24.5
"2732","2017-11-06",23.65
"2733","2017-11-07",23.299999
"2734","2017-11-08",23.5
"2735","2017-11-09",23.65
"2736","2017-11-10",23.799999
"2737","2017-11-13",23.85
"2738","2017-11-14",23.799999
"2739","2017-11-15",23.4
"2740","2017-11-16",24.25
"2741","2017-11-17",24.049999
"2742","2017-11-20",24.049999
"2743","2017-11-21",23.4
"2744","2017-11-22",23.450001
"2745","2017-11-24",23.4
"2746","2017-11-27",23.200001
"2747","2017-11-28",23.25
"2748","2017-11-29",24.65
"2749","2017-11-30",24.15
"2750","2017-12-01",24.450001
"2751","2017-12-04",24.75
"2752","2017-12-05",24
"2753","2017-12-06",24
"2754","2017-12-07",24
"2755","2017-12-08",24
"2756","2017-12-11",23.700001
"2757","2017-12-12",23.25
"2758","2017-12-13",23.75
"2759","2017-12-14",22.75
"2760","2017-12-15",23.6
"2761","2017-12-18",24.1
"2762","2017-12-19",23.75
"2763","2017-12-20",23.85
"2764","2017-12-21",23.65
"2765","2017-12-22",23.25
"2766","2017-12-26",23.5
"2767","2017-12-27",23.450001
"2768","2017-12-28",23.200001
"2769","2017-12-29",22.65
"2770","2018-01-02",22.75
"2771","2018-01-03",22.6
"2772","2018-01-04",22.85
"2773","2018-01-05",23.15
"2774","2018-01-08",22.25
"2775","2018-01-09",22.299999
"2776","2018-01-10",22.549999
"2777","2018-01-11",23.65
"2778","2018-01-12",23.950001
"2779","2018-01-16",23.25
"2780","2018-01-17",23.450001
"2781","2018-01-18",23.35
"2782","2018-01-19",23.5
"2783","2018-01-22",23.6
"2784","2018-01-23",23.299999
"2785","2018-01-24",23.200001
"2786","2018-01-25",23.299999
"2787","2018-01-26",23.450001
"2788","2018-01-29",23.25
"2789","2018-01-30",22.950001
"2790","2018-01-31",22.299999
"2791","2018-02-01",21.950001
"2792","2018-02-02",21.85
"2793","2018-02-05",21.4
"2794","2018-02-06",21.299999
"2795","2018-02-07",21.4
"2796","2018-02-08",21.200001
"2797","2018-02-09",21.6
"2798","2018-02-12",21.35
"2799","2018-02-13",20.950001
"2800","2018-02-14",21.299999
"2801","2018-02-15",21.700001
"2802","2018-02-16",21.6
"2803","2018-02-20",21
"2804","2018-02-21",20.5
"2805","2018-02-22",20.799999
"2806","2018-02-23",20.950001
"2807","2018-02-26",21
"2808","2018-02-27",20.35
"2809","2018-02-28",20.35
"2810","2018-03-01",20.6
"2811","2018-03-02",20.700001
"2812","2018-03-05",20.549999
"2813","2018-03-06",20.799999
"2814","2018-03-07",20.75
"2815","2018-03-08",20.75
"2816","2018-03-09",20.65
"2817","2018-03-12",20.5
"2818","2018-03-13",20.450001
"2819","2018-03-14",20.299999
"2820","2018-03-15",20.299999
"2821","2018-03-16",20.549999
"2822","2018-03-19",20.25
"2823","2018-03-20",19.65
"2824","2018-03-21",19.9
"2825","2018-03-22",19.25
"2826","2018-03-23",18.65
"2827","2018-03-26",19.1
"2828","2018-03-27",19.1
"2829","2018-03-28",19.5
"2830","2018-03-29",20.15
"2831","2018-04-02",19.25
"2832","2018-04-03",19.6
"2833","2018-04-04",19.450001
"2834","2018-04-05",19.9
"2835","2018-04-06",19
