"","date","DRRX"
"1935","2014-09-09",1.53
"1936","2014-09-10",1.64
"1937","2014-09-11",1.64
"1938","2014-09-12",1.61
"1939","2014-09-15",1.6
"1940","2014-09-16",1.57
"1941","2014-09-17",1.54
"1942","2014-09-18",1.51
"1943","2014-09-19",1.55
"1944","2014-09-22",1.52
"1945","2014-09-23",1.51
"1946","2014-09-24",1.57
"1947","2014-09-25",1.53
"1948","2014-09-26",1.48
"1949","2014-09-29",1.48
"1950","2014-09-30",1.47
"1951","2014-10-01",1.41
"1952","2014-10-02",1.39
"1953","2014-10-03",1.42
"1954","2014-10-06",1.36
"1955","2014-10-07",1.33
"1956","2014-10-08",1.33
"1957","2014-10-09",1.33
"1958","2014-10-10",1.29
"1959","2014-10-13",1.27
"1960","2014-10-14",1.29
"1961","2014-10-15",1.31
"1962","2014-10-16",1.32
"1963","2014-10-17",1.32
"1964","2014-10-20",1.32
"1965","2014-10-21",1.35
"1966","2014-10-22",1.42
"1967","2014-10-23",1.37
"1968","2014-10-24",1.39
"1969","2014-10-27",0.76
"1970","2014-10-28",0.77
"1971","2014-10-29",0.76
"1972","2014-10-30",0.74
"1973","2014-10-31",0.73
"1974","2014-11-03",0.7
"1975","2014-11-04",0.72
"1976","2014-11-05",0.71
"1977","2014-11-06",0.73
"1978","2014-11-07",0.73
"1979","2014-11-10",0.73
"1980","2014-11-11",0.72
"1981","2014-11-12",0.8
"1982","2014-11-13",0.83
"1983","2014-11-14",0.84
"1984","2014-11-17",0.91
"1985","2014-11-18",0.85
"1986","2014-11-19",0.91
"1987","2014-11-20",0.96
"1988","2014-11-21",0.95
"1989","2014-11-24",0.95
"1990","2014-11-25",0.95
"1991","2014-11-26",0.92
"1992","2014-11-28",0.92
"1993","2014-12-01",0.93
"1994","2014-12-02",0.88
"1995","2014-12-03",0.89
"1996","2014-12-04",0.89
"1997","2014-12-05",0.91
"1998","2014-12-08",0.89
"1999","2014-12-09",0.89
"2000","2014-12-10",0.86
"2001","2014-12-11",0.84
"2002","2014-12-12",0.87
"2003","2014-12-15",0.86
"2004","2014-12-16",0.82
"2005","2014-12-17",0.87
"2006","2014-12-18",0.87
"2007","2014-12-19",0.81
"2008","2014-12-22",0.8
"2009","2014-12-23",0.82
"2010","2014-12-24",0.81
"2011","2014-12-26",0.8
"2012","2014-12-29",0.77
"2013","2014-12-30",0.77
"2014","2014-12-31",0.79
"2015","2015-01-02",0.83
"2016","2015-01-05",0.84
"2017","2015-01-06",0.83
"2018","2015-01-07",0.86
"2019","2015-01-08",0.86
"2020","2015-01-09",0.88
"2021","2015-01-12",0.86
"2022","2015-01-13",0.87
"2023","2015-01-14",0.83
"2024","2015-01-15",0.86
"2025","2015-01-16",0.87
"2026","2015-01-20",0.9
"2027","2015-01-21",0.87
"2028","2015-01-22",0.87
"2029","2015-01-23",0.91
"2030","2015-01-26",0.94
"2031","2015-01-27",0.92
"2032","2015-01-28",0.93
"2033","2015-01-29",0.95
"2034","2015-01-30",0.94
"2035","2015-02-02",1.01
"2036","2015-02-03",1.05
"2037","2015-02-04",1.04
"2038","2015-02-05",1
"2039","2015-02-06",1
"2040","2015-02-09",1.01
"2041","2015-02-10",0.98
"2042","2015-02-11",0.94
"2043","2015-02-12",0.97
"2044","2015-02-13",1
"2045","2015-02-17",1.01
"2046","2015-02-18",1.01
"2047","2015-02-19",0.99
"2048","2015-02-20",0.99
"2049","2015-02-23",1.05
"2050","2015-02-24",1.07
"2051","2015-02-25",1.07
"2052","2015-02-26",1.07
"2053","2015-02-27",1.05
"2054","2015-03-02",1.03
"2055","2015-03-03",1.25
"2056","2015-03-04",1.28
"2057","2015-03-05",1.34
"2058","2015-03-06",1.64
"2059","2015-03-09",1.7
"2060","2015-03-10",1.64
"2061","2015-03-11",1.66
"2062","2015-03-12",1.63
"2063","2015-03-13",1.66
"2064","2015-03-16",1.58
"2065","2015-03-17",1.63
"2066","2015-03-18",1.7
"2067","2015-03-19",1.69
"2068","2015-03-20",1.68
"2069","2015-03-23",1.7
"2070","2015-03-24",1.67
"2071","2015-03-25",1.61
"2072","2015-03-26",1.75
"2073","2015-03-27",1.88
"2074","2015-03-30",2
"2075","2015-03-31",1.91
"2076","2015-04-01",1.86
"2077","2015-04-02",1.83
"2078","2015-04-06",1.82
"2079","2015-04-07",1.82
"2080","2015-04-08",1.92
"2081","2015-04-09",1.9
"2082","2015-04-10",1.98
"2083","2015-04-13",1.98
"2084","2015-04-14",1.94
"2085","2015-04-15",1.97
"2086","2015-04-16",1.93
"2087","2015-04-17",1.92
"2088","2015-04-20",1.93
"2089","2015-04-21",2.09
"2090","2015-04-22",2.19
"2091","2015-04-23",2.57
"2092","2015-04-24",2.11
"2093","2015-04-27",2.07
"2094","2015-04-28",2.01
"2095","2015-04-29",2.01
"2096","2015-04-30",1.97
"2097","2015-05-01",2.2
"2098","2015-05-04",2.33
"2099","2015-05-05",2.29
"2100","2015-05-06",2.27
"2101","2015-05-07",2.22
"2102","2015-05-08",2.18
"2103","2015-05-11",2.25
"2104","2015-05-12",2.35
"2105","2015-05-13",2.32
"2106","2015-05-14",2.34
"2107","2015-05-15",2.35
"2108","2015-05-18",2.26
"2109","2015-05-19",2.31
"2110","2015-05-20",2.39
"2111","2015-05-21",2.34
"2112","2015-05-22",2.44
"2113","2015-05-26",2.53
"2114","2015-05-27",2.51
"2115","2015-05-28",2.61
"2116","2015-05-29",2.6
"2117","2015-06-01",2.6
"2118","2015-06-02",2.79
"2119","2015-06-03",2.91
"2120","2015-06-04",3.19
"2121","2015-06-05",3.23
"2122","2015-06-08",3.15
"2123","2015-06-09",3.05
"2124","2015-06-10",3.03
"2125","2015-06-11",2.9
"2126","2015-06-12",2.77
"2127","2015-06-15",2.8
"2128","2015-06-16",2.6
"2129","2015-06-17",2.4
"2130","2015-06-18",2.35
"2131","2015-06-19",2.41
"2132","2015-06-22",2.35
"2133","2015-06-23",2.49
"2134","2015-06-24",2.49
"2135","2015-06-25",2.47
"2136","2015-06-26",2.5
"2137","2015-06-29",2.26
"2138","2015-06-30",2.39
"2139","2015-07-01",2.34
"2140","2015-07-02",2.26
"2141","2015-07-06",2.4
"2142","2015-07-07",2.37
"2143","2015-07-08",2.26
"2144","2015-07-09",2.33
"2145","2015-07-10",2.48
"2146","2015-07-13",2.52
"2147","2015-07-14",2.52
"2148","2015-07-15",2.58
"2149","2015-07-16",2.77
"2150","2015-07-17",2.61
"2151","2015-07-20",2.5
"2152","2015-07-21",2.5
"2153","2015-07-22",2.58
"2154","2015-07-23",2.56
"2155","2015-07-24",2.59
"2156","2015-07-27",2.49
"2157","2015-07-28",2.49
"2158","2015-07-29",2.3
"2159","2015-07-30",2.39
"2160","2015-07-31",2.35
"2161","2015-08-03",2.41
"2162","2015-08-04",2.36
"2163","2015-08-05",2.3
"2164","2015-08-06",2.24
"2165","2015-08-07",2.08
"2166","2015-08-10",2.13
"2167","2015-08-11",2.08
"2168","2015-08-12",2.18
"2169","2015-08-13",2.08
"2170","2015-08-14",2.16
"2171","2015-08-17",2.26
"2172","2015-08-18",2.11
"2173","2015-08-19",2.05
"2174","2015-08-20",2.01
"2175","2015-08-21",1.99
"2176","2015-08-24",1.91
"2177","2015-08-25",1.91
"2178","2015-08-26",1.96
"2179","2015-08-27",2.02
"2180","2015-08-28",2.1
"2181","2015-08-31",2.06
"2182","2015-09-01",2.06
"2183","2015-09-02",2.07
"2184","2015-09-03",2.02
"2185","2015-09-04",2.06
"2186","2015-09-08",2.18
"2187","2015-09-09",2.07
"2188","2015-09-10",2.26
"2189","2015-09-11",2.39
"2190","2015-09-14",2.5
"2191","2015-09-15",2.48
"2192","2015-09-16",2.46
"2193","2015-09-17",2.58
"2194","2015-09-18",2.47
"2195","2015-09-21",2.41
"2196","2015-09-22",2.41
"2197","2015-09-23",2.48
"2198","2015-09-24",2.28
"2199","2015-09-25",2.13
"2200","2015-09-28",1.84
"2201","2015-09-29",1.86
"2202","2015-09-30",1.95
"2203","2015-10-01",2.01
"2204","2015-10-02",2.07
"2205","2015-10-05",2.05
"2206","2015-10-06",1.99
"2207","2015-10-07",2.09
"2208","2015-10-08",2.11
"2209","2015-10-09",2.13
"2210","2015-10-12",2.05
"2211","2015-10-13",1.99
"2212","2015-10-14",1.93
"2213","2015-10-15",2.07
"2214","2015-10-16",2.1
"2215","2015-10-19",2.11
"2216","2015-10-20",2.02
"2217","2015-10-21",1.91
"2218","2015-10-22",1.84
"2219","2015-10-23",1.93
"2220","2015-10-26",1.94
"2221","2015-10-27",1.88
"2222","2015-10-28",2.08
"2223","2015-10-29",1.93
"2224","2015-10-30",2.04
"2225","2015-11-02",2.02
"2226","2015-11-03",2.08
"2227","2015-11-04",2.2
"2228","2015-11-05",2.15
"2229","2015-11-06",2.25
"2230","2015-11-09",2.27
"2231","2015-11-10",2.29
"2232","2015-11-11",2.24
"2233","2015-11-12",2.16
"2234","2015-11-13",2.09
"2235","2015-11-16",2.05
"2236","2015-11-17",2.1
"2237","2015-11-18",2.21
"2238","2015-11-19",2.24
"2239","2015-11-20",2.25
"2240","2015-11-23",2.28
"2241","2015-11-24",2.29
"2242","2015-11-25",2.32
"2243","2015-11-27",2.37
"2244","2015-11-30",2.36
"2245","2015-12-01",2.43
"2246","2015-12-02",2.52
"2247","2015-12-03",2.51
"2248","2015-12-04",2.54
"2249","2015-12-07",2.32
"2250","2015-12-08",2.33
"2251","2015-12-09",2.15
"2252","2015-12-10",2.07
"2253","2015-12-11",2.03
"2254","2015-12-14",2.12
"2255","2015-12-15",2.19
"2256","2015-12-16",2.28
"2257","2015-12-17",2.27
"2258","2015-12-18",2.27
"2259","2015-12-21",2.27
"2260","2015-12-22",2.23
"2261","2015-12-23",2.23
"2262","2015-12-24",2.22
"2263","2015-12-28",2.23
"2264","2015-12-29",2.26
"2265","2015-12-30",2.22
"2266","2015-12-31",2.21
"2267","2016-01-04",2.04
"2268","2016-01-05",2.03
"2269","2016-01-06",1.91
"2270","2016-01-07",1.76
"2271","2016-01-08",1.6
"2272","2016-01-11",1.47
"2273","2016-01-12",1.37
"2274","2016-01-13",1.27
"2275","2016-01-14",1.19
"2276","2016-01-15",1.15
"2277","2016-01-19",1.17
"2278","2016-01-20",1.21
"2279","2016-01-21",1.18
"2280","2016-01-22",1.3
"2281","2016-01-25",1.21
"2282","2016-01-26",1.2
"2283","2016-01-27",1.16
"2284","2016-01-28",1.16
"2285","2016-01-29",1.2
"2286","2016-02-01",1.19
"2287","2016-02-02",1.15
"2288","2016-02-03",1.11
"2289","2016-02-04",1.1
"2290","2016-02-05",1.03
"2291","2016-02-08",1.03
"2292","2016-02-09",1.01
"2293","2016-02-10",1.02
"2294","2016-02-11",1.01
"2295","2016-02-12",1.05
"2296","2016-02-16",1.06
"2297","2016-02-17",1.13
"2298","2016-02-18",1.17
"2299","2016-02-19",1.16
"2300","2016-02-22",1.15
"2301","2016-02-23",1.1
"2302","2016-02-24",1.13
"2303","2016-02-25",1.13
"2304","2016-02-26",1.15
"2305","2016-02-29",1.13
"2306","2016-03-01",1.2
"2307","2016-03-02",1.27
"2308","2016-03-03",1.3
"2309","2016-03-04",1.33
"2310","2016-03-07",1.41
"2311","2016-03-08",1.31
"2312","2016-03-09",1.3
"2313","2016-03-10",1.27
"2314","2016-03-11",1.33
"2315","2016-03-14",1.41
"2316","2016-03-15",1.26
"2317","2016-03-16",1.37
"2318","2016-03-17",1.39
"2319","2016-03-18",1.34
"2320","2016-03-21",1.34
"2321","2016-03-22",1.39
"2322","2016-03-23",1.28
"2323","2016-03-24",1.31
"2324","2016-03-28",1.31
"2325","2016-03-29",1.35
"2326","2016-03-30",1.35
"2327","2016-03-31",1.35
"2328","2016-04-01",1.36
"2329","2016-04-04",1.33
"2330","2016-04-05",1.29
"2331","2016-04-06",1.34
"2332","2016-04-07",1.33
"2333","2016-04-08",1.26
"2334","2016-04-11",1.24
"2335","2016-04-12",1.26
"2336","2016-04-13",1.31
"2337","2016-04-14",1.41
"2338","2016-04-15",1.4
"2339","2016-04-18",1.4
"2340","2016-04-19",1.37
"2341","2016-04-20",1.34
"2342","2016-04-21",1.33
"2343","2016-04-22",1.38
"2344","2016-04-25",1.42
"2345","2016-04-26",1.34
"2346","2016-04-27",1.47
"2347","2016-04-28",1.4
"2348","2016-04-29",1.34
"2349","2016-05-02",1.36
"2350","2016-05-03",1.46
"2351","2016-05-04",1.42
"2352","2016-05-05",1.3
"2353","2016-05-06",1.17
"2354","2016-05-09",1.23
"2355","2016-05-10",1.27
"2356","2016-05-11",1.2
"2357","2016-05-12",1.18
"2358","2016-05-13",1.2
"2359","2016-05-16",1.19
"2360","2016-05-17",1.16
"2361","2016-05-18",1.15
"2362","2016-05-19",1.14
"2363","2016-05-20",1.16
"2364","2016-05-23",1.16
"2365","2016-05-24",1.2
"2366","2016-05-25",1.23
"2367","2016-05-26",1.2
"2368","2016-05-27",1.19
"2369","2016-05-31",1.17
"2370","2016-06-01",1.29
"2371","2016-06-02",1.36
"2372","2016-06-03",1.39
"2373","2016-06-06",1.39
"2374","2016-06-07",1.38
"2375","2016-06-08",1.39
"2376","2016-06-09",1.32
"2377","2016-06-10",1.29
"2378","2016-06-13",1.28
"2379","2016-06-14",1.27
"2380","2016-06-15",1.29
"2381","2016-06-16",1.24
"2382","2016-06-17",1.2
"2383","2016-06-20",1.25
"2384","2016-06-21",1.19
"2385","2016-06-22",1.19
"2386","2016-06-23",1.24
"2387","2016-06-24",1.27
"2388","2016-06-27",1.17
"2389","2016-06-28",1.22
"2390","2016-06-29",1.24
"2391","2016-06-30",1.22
"2392","2016-07-01",1.25
"2393","2016-07-05",1.19
"2394","2016-07-06",1.19
"2395","2016-07-07",1.2
"2396","2016-07-08",1.27
"2397","2016-07-11",1.27
"2398","2016-07-12",1.37
"2399","2016-07-13",1.38
"2400","2016-07-14",1.42
"2401","2016-07-15",1.44
"2402","2016-07-18",1.44
"2403","2016-07-19",1.43
"2404","2016-07-20",1.54
"2405","2016-07-21",1.65
"2406","2016-07-22",1.77
"2407","2016-07-25",1.78
"2408","2016-07-26",1.76
"2409","2016-07-27",1.83
"2410","2016-07-28",1.86
"2411","2016-07-29",1.94
"2412","2016-08-01",1.9
"2413","2016-08-02",1.84
"2414","2016-08-03",1.88
"2415","2016-08-04",1.88
"2416","2016-08-05",1.88
"2417","2016-08-08",1.81
"2418","2016-08-09",1.82
"2419","2016-08-10",1.8
"2420","2016-08-11",1.81
"2421","2016-08-12",1.81
"2422","2016-08-15",1.88
"2423","2016-08-16",1.91
"2424","2016-08-17",1.92
"2425","2016-08-18",1.88
"2426","2016-08-19",1.89
"2427","2016-08-22",1.86
"2428","2016-08-23",1.85
"2429","2016-08-24",1.76
"2430","2016-08-25",1.72
"2431","2016-08-26",1.73
"2432","2016-08-29",1.75
"2433","2016-08-30",1.71
"2434","2016-08-31",1.67
"2435","2016-09-01",1.61
"2436","2016-09-02",1.66
"2437","2016-09-06",1.64
"2438","2016-09-07",1.7
"2439","2016-09-08",1.68
"2440","2016-09-09",1.58
"2441","2016-09-12",1.6
"2442","2016-09-13",1.58
"2443","2016-09-14",1.56
"2444","2016-09-15",1.59
"2445","2016-09-16",1.64
"2446","2016-09-19",1.68
"2447","2016-09-20",1.75
"2448","2016-09-21",1.73
"2449","2016-09-22",1.74
"2450","2016-09-23",1.7
"2451","2016-09-26",1.16
"2452","2016-09-27",1.39
"2453","2016-09-28",1.4
"2454","2016-09-29",1.34
"2455","2016-09-30",1.39
"2456","2016-10-03",1.36
"2457","2016-10-04",1.35
"2458","2016-10-05",1.36
"2459","2016-10-06",1.3
"2460","2016-10-07",1.3
"2461","2016-10-10",1.33
"2462","2016-10-11",1.25
"2463","2016-10-12",1.23
"2464","2016-10-13",1.23
"2465","2016-10-14",1.21
"2466","2016-10-17",1.28
"2467","2016-10-18",1.28
"2468","2016-10-19",1.21
"2469","2016-10-20",1.23
"2470","2016-10-21",1.22
"2471","2016-10-24",1.19
"2472","2016-10-25",1.14
"2473","2016-10-26",1.15
"2474","2016-10-27",1.19
"2475","2016-10-28",1.14
"2476","2016-10-31",1.12
"2477","2016-11-01",1.22
"2478","2016-11-02",1.18
"2479","2016-11-03",1.12
"2480","2016-11-04",1.13
"2481","2016-11-07",1.15
"2482","2016-11-08",1.15
"2483","2016-11-09",1.25
"2484","2016-11-10",1.28
"2485","2016-11-11",1.35
"2486","2016-11-14",1.36
"2487","2016-11-15",1.4
"2488","2016-11-16",1.43
"2489","2016-11-17",1.4
"2490","2016-11-18",1.39
"2491","2016-11-21",1.42
"2492","2016-11-22",1.4
"2493","2016-11-23",1.43
"2494","2016-11-25",1.38
"2495","2016-11-28",1.36
"2496","2016-11-29",1.3
"2497","2016-11-30",1.31
"2498","2016-12-01",1.27
"2499","2016-12-02",1.25
"2500","2016-12-05",1.3
"2501","2016-12-06",1.32
"2502","2016-12-07",1.29
"2503","2016-12-08",1.38
"2504","2016-12-09",1.33
"2505","2016-12-12",1.3
"2506","2016-12-13",1.25
"2507","2016-12-14",1.2
"2508","2016-12-15",1.18
"2509","2016-12-16",1.23
"2510","2016-12-19",1.26
"2511","2016-12-20",1.32
"2512","2016-12-21",1.31
"2513","2016-12-22",1.24
"2514","2016-12-23",1.28
"2515","2016-12-27",1.3
"2516","2016-12-28",1.3
"2517","2016-12-29",1.33
"2518","2016-12-30",1.34
"2519","2017-01-03",1.34
"2520","2017-01-04",1.37
"2521","2017-01-05",1.34
"2522","2017-01-06",1.31
"2523","2017-01-09",1.31
"2524","2017-01-10",1.3
"2525","2017-01-11",1.28
"2526","2017-01-12",1.26
"2527","2017-01-13",1.27
"2528","2017-01-17",1.23
"2529","2017-01-18",1.2
"2530","2017-01-19",1.23
"2531","2017-01-20",1.18
"2532","2017-01-23",1.17
"2533","2017-01-24",1.21
"2534","2017-01-25",1.22
"2535","2017-01-26",1.2
"2536","2017-01-27",1.18
"2537","2017-01-30",1.07
"2538","2017-01-31",1.06
"2539","2017-02-01",1.03
"2540","2017-02-02",1.02
"2541","2017-02-03",1.03
"2542","2017-02-06",1.04
"2543","2017-02-07",1.03
"2544","2017-02-08",1.01
"2545","2017-02-09",1.01
"2546","2017-02-10",1.03
"2547","2017-02-13",1.04
"2548","2017-02-14",1.02
"2549","2017-02-15",1
"2550","2017-02-16",0.99
"2551","2017-02-17",1.01
"2552","2017-02-21",0.99
"2553","2017-02-22",0.99
"2554","2017-02-23",0.97
"2555","2017-02-24",0.98
"2556","2017-02-27",1.02
"2557","2017-02-28",1.03
"2558","2017-03-01",1.03
"2559","2017-03-02",1.02
"2560","2017-03-03",0.98
"2561","2017-03-06",0.95
"2562","2017-03-07",0.96
"2563","2017-03-08",0.97
"2564","2017-03-09",0.97
"2565","2017-03-10",0.96
"2566","2017-03-13",1.01
"2567","2017-03-14",1
"2568","2017-03-15",0.98
"2569","2017-03-16",0.97
"2570","2017-03-17",0.95
"2571","2017-03-20",0.92
"2572","2017-03-21",0.91
"2573","2017-03-22",0.92
"2574","2017-03-23",0.95
"2575","2017-03-24",0.94
"2576","2017-03-27",0.95
"2577","2017-03-28",0.95
"2578","2017-03-29",0.97
"2579","2017-03-30",1.01
"2580","2017-03-31",1.05
"2581","2017-04-03",1.02
"2582","2017-04-04",0.98
"2583","2017-04-05",0.95
"2584","2017-04-06",0.95
"2585","2017-04-07",0.95
"2586","2017-04-10",0.98
"2587","2017-04-11",0.94
"2588","2017-04-12",0.93
"2589","2017-04-13",0.9
"2590","2017-04-17",0.87
"2591","2017-04-18",0.89
"2592","2017-04-19",0.88
"2593","2017-04-20",0.9
"2594","2017-04-21",0.89
"2595","2017-04-24",0.89
"2596","2017-04-25",0.84
"2597","2017-04-26",0.86
"2598","2017-04-27",0.88
"2599","2017-04-28",0.88
"2600","2017-05-01",0.87
"2601","2017-05-02",0.83
"2602","2017-05-03",0.79
"2603","2017-05-04",0.78
"2604","2017-05-05",0.8
"2605","2017-05-08",0.97
"2606","2017-05-09",1.01
"2607","2017-05-10",1
"2608","2017-05-11",1.1
"2609","2017-05-12",1.21
"2610","2017-05-15",1.28
"2611","2017-05-16",1.24
"2612","2017-05-17",1.16
"2613","2017-05-18",1.21
"2614","2017-05-19",1.23
"2615","2017-05-22",1.24
"2616","2017-05-23",1.22
"2617","2017-05-24",1.25
"2618","2017-05-25",1.26
"2619","2017-05-26",1.28
"2620","2017-05-30",1.25
"2621","2017-05-31",1.23
"2622","2017-06-01",1.33
"2623","2017-06-02",1.32
"2624","2017-06-05",1.23
"2625","2017-06-06",1.21
"2626","2017-06-07",1.21
"2627","2017-06-08",1.21
"2628","2017-06-09",1.23
"2629","2017-06-12",1.25
"2630","2017-06-13",1.3
"2631","2017-06-14",1.29
"2632","2017-06-15",1.3
"2633","2017-06-16",1.31
"2634","2017-06-19",1.4
"2635","2017-06-20",1.44
"2636","2017-06-21",1.45
"2637","2017-06-22",1.48
"2638","2017-06-23",1.53
"2639","2017-06-26",1.5
"2640","2017-06-27",1.54
"2641","2017-06-28",1.56
"2642","2017-06-29",1.56
"2643","2017-06-30",1.56
"2644","2017-07-03",1.58
"2645","2017-07-05",1.56
"2646","2017-07-06",1.54
"2647","2017-07-07",1.6
"2648","2017-07-10",1.59
"2649","2017-07-11",1.59
"2650","2017-07-12",1.68
"2651","2017-07-13",1.72
"2652","2017-07-14",1.7
"2653","2017-07-17",1.73
"2654","2017-07-18",1.84
"2655","2017-07-19",1.87
"2656","2017-07-20",1.85
"2657","2017-07-21",1.87
"2658","2017-07-24",1.84
"2659","2017-07-25",1.84
"2660","2017-07-26",1.87
"2661","2017-07-27",1.81
"2662","2017-07-28",1.76
"2663","2017-07-31",1.73
"2664","2017-08-01",1.76
"2665","2017-08-02",1.73
"2666","2017-08-03",1.7
"2667","2017-08-04",1.69
"2668","2017-08-07",1.68
"2669","2017-08-08",1.75
"2670","2017-08-09",1.61
"2671","2017-08-10",1.58
"2672","2017-08-11",1.65
"2673","2017-08-14",1.65
"2674","2017-08-15",1.64
"2675","2017-08-16",1.68
"2676","2017-08-17",1.64
"2677","2017-08-18",1.63
"2678","2017-08-21",1.61
"2679","2017-08-22",1.6
"2680","2017-08-23",1.59
"2681","2017-08-24",1.6
"2682","2017-08-25",1.61
"2683","2017-08-28",1.6
"2684","2017-08-29",1.6
"2685","2017-08-30",1.55
"2686","2017-08-31",1.59
"2687","2017-09-01",1.6
"2688","2017-09-05",1.6
"2689","2017-09-06",1.63
"2690","2017-09-07",1.6
"2691","2017-09-08",1.61
"2692","2017-09-11",1.64
"2693","2017-09-12",1.61
"2694","2017-09-13",1.62
"2695","2017-09-14",1.6
"2696","2017-09-15",1.61
"2697","2017-09-18",1.65
"2698","2017-09-19",1.63
"2699","2017-09-20",1.65
"2700","2017-09-21",1.69
"2701","2017-09-22",1.73
"2702","2017-09-25",1.68
"2703","2017-09-26",1.74
"2704","2017-09-27",1.82
"2705","2017-09-28",1.76
"2706","2017-09-29",1.77
"2707","2017-10-02",1.87
"2708","2017-10-03",2.1
"2709","2017-10-04",1.99
"2710","2017-10-05",2.08
"2711","2017-10-06",2.04
"2712","2017-10-09",2.01
"2713","2017-10-10",2.04
"2714","2017-10-11",1.98
"2715","2017-10-12",1.91
"2716","2017-10-13",1.82
"2717","2017-10-16",1.99
"2718","2017-10-17",1.81
"2719","2017-10-18",1.94
"2720","2017-10-19",1.97
"2721","2017-10-20",0.78
"2722","2017-10-23",0.88
"2723","2017-10-24",0.82
"2724","2017-10-25",0.8
"2725","2017-10-26",0.78
"2726","2017-10-27",0.78
"2727","2017-10-30",0.78
"2728","2017-10-31",0.8
"2729","2017-11-01",0.79
"2730","2017-11-02",0.87
"2731","2017-11-03",0.95
"2732","2017-11-06",0.9
"2733","2017-11-07",0.99
"2734","2017-11-08",0.92
"2735","2017-11-09",0.91
"2736","2017-11-10",0.96
"2737","2017-11-13",0.91
"2738","2017-11-14",0.9
"2739","2017-11-15",0.93
"2740","2017-11-16",0.96
"2741","2017-11-17",1.01
"2742","2017-11-20",1.09
"2743","2017-11-21",1.09
"2744","2017-11-22",1.15
"2745","2017-11-24",1.12
"2746","2017-11-27",1.11
"2747","2017-11-28",1.12
"2748","2017-11-29",1.14
"2749","2017-11-30",1.05
"2750","2017-12-01",1.08
"2751","2017-12-04",1.08
"2752","2017-12-05",1.06
"2753","2017-12-06",1.01
"2754","2017-12-07",1.02
"2755","2017-12-08",1.01
"2756","2017-12-11",1.01
"2757","2017-12-12",0.98
"2758","2017-12-13",1.02
"2759","2017-12-14",0.99
"2760","2017-12-15",1.01
"2761","2017-12-18",1.02
"2762","2017-12-19",1.01
"2763","2017-12-20",1
"2764","2017-12-21",1.01
"2765","2017-12-22",0.98
"2766","2017-12-26",0.96
"2767","2017-12-27",0.93
"2768","2017-12-28",0.94
"2769","2017-12-29",0.92
"2770","2018-01-02",0.92
"2771","2018-01-03",0.91
"2772","2018-01-04",0.92
"2773","2018-01-05",0.96
"2774","2018-01-08",0.93
"2775","2018-01-09",1.08
"2776","2018-01-10",1.25
"2777","2018-01-11",1.24
"2778","2018-01-12",1.17
"2779","2018-01-16",1.15
"2780","2018-01-17",1.16
"2781","2018-01-18",1.17
"2782","2018-01-19",1.2
"2783","2018-01-22",1.25
"2784","2018-01-23",1.25
"2785","2018-01-24",1.24
"2786","2018-01-25",1.21
"2787","2018-01-26",1.24
"2788","2018-01-29",1.18
"2789","2018-01-30",1.2
"2790","2018-01-31",1.19
"2791","2018-02-01",1.19
"2792","2018-02-02",1.13
"2793","2018-02-05",1.08
"2794","2018-02-06",1.11
"2795","2018-02-07",1.12
"2796","2018-02-08",1.09
"2797","2018-02-09",1.09
"2798","2018-02-12",1.09
"2799","2018-02-13",1.1
"2800","2018-02-14",1.05
"2801","2018-02-15",1.09
"2802","2018-02-16",1.12
"2803","2018-02-20",1.09
"2804","2018-02-21",1.12
"2805","2018-02-22",1.12
"2806","2018-02-23",1.13
"2807","2018-02-26",1.2
"2808","2018-02-27",1.2
"2809","2018-02-28",1.22
"2810","2018-03-01",1.32
"2811","2018-03-02",1.45
"2812","2018-03-05",1.5
"2813","2018-03-06",1.63
"2814","2018-03-07",1.74
"2815","2018-03-08",1.75
"2816","2018-03-09",1.85
"2817","2018-03-12",1.87
"2818","2018-03-13",1.89
"2819","2018-03-14",1.87
"2820","2018-03-15",1.94
"2821","2018-03-16",1.94
"2822","2018-03-19",2.02
"2823","2018-03-20",2.14
"2824","2018-03-21",2.19
"2825","2018-03-22",2.23
"2826","2018-03-23",2.24
"2827","2018-03-26",2.11
"2828","2018-03-27",2.1
"2829","2018-03-28",2.14
"2830","2018-03-29",2.14
"2831","2018-04-02",2.14
"2832","2018-04-03",2.25
"2833","2018-04-04",2.28
"2834","2018-04-05",2.37
"2835","2018-04-06",2.36
"2836","2018-04-09",2.48
"2837","2018-04-10",2.46
"2838","2018-04-11",2.48
"2839","2018-04-12",2.49
"2840","2018-04-13",2.44
"2841","2018-04-16",2.51
"2842","2018-04-17",2.49
"2843","2018-04-18",2.47
"2844","2018-04-19",2.14
"2845","2018-04-20",2.11
"2846","2018-04-23",2.07
"2847","2018-04-24",2.06
"2848","2018-04-25",2.08
"2849","2018-04-26",2.09
"2850","2018-04-27",2.09
"2851","2018-04-30",2.03
"2852","2018-05-01",2.07
"2853","2018-05-02",2.03
"2854","2018-05-03",1.82
"2855","2018-05-04",1.82
"2856","2018-05-07",1.79
"2857","2018-05-08",1.8
"2858","2018-05-09",1.93
"2859","2018-05-10",1.75
"2860","2018-05-11",1.75
"2861","2018-05-14",1.76
"2862","2018-05-15",1.86
"2863","2018-05-16",1.95
"2864","2018-05-17",1.97
"2865","2018-05-18",1.94
"2866","2018-05-21",1.95
"2867","2018-05-22",1.89
