"","date","PSTV"
"3098","2019-04-24",15.5
"3099","2019-04-25",15.5
"3100","2019-04-26",15.5
"3101","2019-04-29",15
"3102","2019-04-30",15
"3103","2019-05-01",14
"3104","2019-05-02",13.5
"3105","2019-05-03",14
"3106","2019-05-06",14
"3107","2019-05-07",14
"3108","2019-05-08",13.5
"3109","2019-05-09",13
"3110","2019-05-10",13.5
"3111","2019-05-13",12.5
"3112","2019-05-14",13
"3113","2019-05-15",12.5
"3114","2019-05-16",12.5
"3115","2019-05-17",12
"3116","2019-05-20",12
"3117","2019-05-21",13
"3118","2019-05-22",14
"3119","2019-05-23",14
"3120","2019-05-24",14.5
"3121","2019-05-28",13.5
"3122","2019-05-29",13
"3123","2019-05-30",12.5
"3124","2019-05-31",12.5
"3125","2019-06-03",13
"3126","2019-06-04",12.5
"3127","2019-06-05",13.5
"3128","2019-06-06",12.5
"3129","2019-06-07",11.5
"3130","2019-06-10",12
"3131","2019-06-11",11
"3132","2019-06-12",11
"3133","2019-06-13",12.5
"3134","2019-06-14",12
"3135","2019-06-17",13
"3136","2019-06-18",13
"3137","2019-06-19",13
"3138","2019-06-20",12
"3139","2019-06-21",12.5
"3140","2019-06-24",12
"3141","2019-06-25",11.5
"3142","2019-06-26",12.5
"3143","2019-06-27",13
"3144","2019-06-28",12
"3145","2019-07-01",14
"3146","2019-07-02",12.5
"3147","2019-07-03",12.5
"3148","2019-07-05",11.5
"3149","2019-07-08",11
"3150","2019-07-09",11
"3151","2019-07-10",12
"3152","2019-07-11",12
"3153","2019-07-12",11.5
"3154","2019-07-15",13.5
"3155","2019-07-16",12
"3156","2019-07-17",11.5
"3157","2019-07-18",12
"3158","2019-07-19",12
"3159","2019-07-22",11.5
"3160","2019-07-23",11.5
"3161","2019-07-24",11.5
"3162","2019-07-25",11
"3163","2019-07-26",10.5
"3164","2019-07-29",8.5
"3165","2019-07-30",9.5
"3166","2019-07-31",10
"3167","2019-08-01",10
"3168","2019-08-02",10
"3169","2019-08-05",10
"3170","2019-08-06",10
"3171","2019-08-07",6.29
"3172","2019-08-08",6
"3173","2019-08-09",6.13
"3174","2019-08-12",5.6
"3175","2019-08-13",4.5
"3176","2019-08-14",4.47
"3177","2019-08-15",3.88
"3178","2019-08-16",14.44
"3179","2019-08-19",9
"3180","2019-08-20",7
"3181","2019-08-21",7.3
"3182","2019-08-22",7.58
"3183","2019-08-23",8.3
"3184","2019-08-26",10.5
"3185","2019-08-27",14.95
"3186","2019-08-28",19.25
"3187","2019-08-29",16.809999
"3188","2019-08-30",15.34
"3189","2019-09-03",13.36
"3190","2019-09-04",14
"3191","2019-09-05",11.81
"3192","2019-09-06",10.05
"3193","2019-09-09",10.78
"3194","2019-09-10",10.4
"3195","2019-09-11",10.2
"3196","2019-09-12",9.39
"3197","2019-09-13",9.5
"3198","2019-09-16",9.3
"3199","2019-09-17",7.95
"3200","2019-09-18",7.81
"3201","2019-09-19",8.36
"3202","2019-09-20",8.02
"3203","2019-09-23",4.05
"3204","2019-09-24",3.91
"3205","2019-09-25",3.42
"3206","2019-09-26",3.3
"3207","2019-09-27",3.5
"3208","2019-09-30",3.42
"3209","2019-10-01",3.23
"3210","2019-10-02",3.21
"3211","2019-10-03",3.13
"3212","2019-10-04",2.87
"3213","2019-10-07",2.86
"3214","2019-10-08",2.7
"3215","2019-10-09",2.75
"3216","2019-10-10",2.47
"3217","2019-10-11",2.33
"3218","2019-10-14",2.45
"3219","2019-10-15",2.75
"3220","2019-10-16",2.63
"3221","2019-10-17",2.57
"3222","2019-10-18",2.66
"3223","2019-10-21",2.59
"3224","2019-10-22",2.75
"3225","2019-10-23",2.75
"3226","2019-10-24",2.75
"3227","2019-10-25",2.64
"3228","2019-10-28",2.53
"3229","2019-10-29",2.42
"3230","2019-10-30",2.32
"3231","2019-10-31",2.44
"3232","2019-11-01",2.49
"3233","2019-11-04",2.6
"3234","2019-11-05",2.52
"3235","2019-11-06",2.46
"3236","2019-11-07",2.47
"3237","2019-11-08",2.54
"3238","2019-11-11",2.49
"3239","2019-11-12",2.51
"3240","2019-11-13",2.51
"3241","2019-11-14",2.39
"3242","2019-11-15",2.71
"3243","2019-11-18",2.38
"3244","2019-11-19",2.1
"3245","2019-11-20",1.99
"3246","2019-11-21",2.17
"3247","2019-11-22",2.11
"3248","2019-11-25",2.17
"3249","2019-11-26",2.1
"3250","2019-11-27",2.07
"3251","2019-11-29",2.05
"3252","2019-12-02",2.06
"3253","2019-12-03",2.18
"3254","2019-12-04",2.06
"3255","2019-12-05",2.04
"3256","2019-12-06",2.02
"3257","2019-12-09",2.17
"3258","2019-12-10",2.1
"3259","2019-12-11",2.39
"3260","2019-12-12",2.14
"3261","2019-12-13",2.16
"3262","2019-12-16",2.27
"3263","2019-12-17",2.22
"3264","2019-12-18",2.19
"3265","2019-12-19",2.27
"3266","2019-12-20",2.31
"3267","2019-12-23",2.45
"3268","2019-12-24",2.65
"3269","2019-12-26",2.63
"3270","2019-12-27",2.46
"3271","2019-12-30",2.43
"3272","2019-12-31",2.4
"3273","2020-01-02",2.65
"3274","2020-01-03",2.5
"3275","2020-01-06",2.62
"3276","2020-01-07",2.56
"3277","2020-01-08",2.57
"3278","2020-01-09",2.7
"3279","2020-01-10",2.85
"3280","2020-01-13",2.77
"3281","2020-01-14",2.81
"3282","2020-01-15",2.72
"3283","2020-01-16",2.72
"3284","2020-01-17",2.71
"3285","2020-01-21",2.57
"3286","2020-01-22",2.5
"3287","2020-01-23",2.5
"3288","2020-01-24",2.33
"3289","2020-01-27",2.33
"3290","2020-01-28",2.32
"3291","2020-01-29",2.27
"3292","2020-01-30",2.21
"3293","2020-01-31",2.18
"3294","2020-02-03",2.2
"3295","2020-02-04",2.26
"3296","2020-02-05",2.23
"3297","2020-02-06",2.21
"3298","2020-02-07",2.17
"3299","2020-02-10",2.17
"3300","2020-02-11",2.18
"3301","2020-02-12",2.23
"3302","2020-02-13",2.16
"3303","2020-02-14",2.12
"3304","2020-02-18",2.12
"3305","2020-02-19",2.14
"3306","2020-02-20",2.13
"3307","2020-02-21",2.13
"3308","2020-02-24",2.13
"3309","2020-02-25",2.03
"3310","2020-02-26",1.95
"3311","2020-02-27",1.96
"3312","2020-02-28",1.86
"3313","2020-03-02",1.95
"3314","2020-03-03",2.01
"3315","2020-03-04",2.04
"3316","2020-03-05",1.98
"3317","2020-03-06",1.9
"3318","2020-03-09",1.74
"3319","2020-03-10",1.73
"3320","2020-03-11",1.42
"3321","2020-03-12",1.1
"3322","2020-03-13",1.18
"3323","2020-03-16",1.05
"3324","2020-03-17",1.11
"3325","2020-03-18",1.05
"3326","2020-03-19",1.17
"3327","2020-03-20",1.11
"3328","2020-03-23",1.05
"3329","2020-03-24",1.3
"3330","2020-03-25",1.4
"3331","2020-03-26",1.43
"3332","2020-03-27",1.44
"3333","2020-03-30",2.27
"3334","2020-03-31",1.88
"3335","2020-04-01",1.7
"3336","2020-04-02",1.59
"3337","2020-04-03",1.43
"3338","2020-04-06",1.58
"3339","2020-04-07",1.57
"3340","2020-04-08",1.6
"3341","2020-04-09",1.55
"3342","2020-04-13",1.55
"3343","2020-04-14",1.69
"3344","2020-04-15",1.64
"3345","2020-04-16",1.55
"3346","2020-04-17",1.5
"3347","2020-04-20",1.55
"3348","2020-04-21",1.5
"3349","2020-04-22",1.57
"3350","2020-04-23",1.55
"3351","2020-04-24",1.51
"3352","2020-04-27",1.47
"3353","2020-04-28",1.51
"3354","2020-04-29",1.62
"3355","2020-04-30",1.61
"3356","2020-05-01",1.59
"3357","2020-05-04",1.62
"3358","2020-05-05",1.7
"3359","2020-05-06",1.7
"3360","2020-05-07",1.63
"3361","2020-05-08",1.61
"3362","2020-05-11",1.65
"3363","2020-05-12",2.03
"3364","2020-05-13",1.81
"3365","2020-05-14",2.13
"3366","2020-05-15",1.79
"3367","2020-05-18",1.74
"3368","2020-05-19",1.73
"3369","2020-05-20",1.78
"3370","2020-05-21",1.82
"3371","2020-05-22",1.82
"3372","2020-05-26",1.71
"3373","2020-05-27",1.73
"3374","2020-05-28",1.67
"3375","2020-05-29",1.6
"3376","2020-06-01",1.63
"3377","2020-06-02",1.71
"3378","2020-06-03",1.7
"3379","2020-06-04",1.7
"3380","2020-06-05",1.72
"3381","2020-06-08",1.73
"3382","2020-06-09",2.33
"3383","2020-06-10",2.24
"3384","2020-06-11",1.92
"3385","2020-06-12",1.97
"3386","2020-06-15",1.95
"3387","2020-06-16",2.11
"3388","2020-06-17",2.3
"3389","2020-06-18",2.25
"3390","2020-06-19",2.15
"3391","2020-06-22",2.24
"3392","2020-06-23",2.15
"3393","2020-06-24",2.11
"3394","2020-06-25",2.1
"3395","2020-06-26",2.19
"3396","2020-06-29",2.11
"3397","2020-06-30",2.12
"3398","2020-07-01",2.11
"3399","2020-07-02",2.12
"3400","2020-07-06",2.31
"3401","2020-07-07",2.58
"3402","2020-07-08",2.53
"3403","2020-07-09",2.36
"3404","2020-07-10",2.33
"3405","2020-07-13",2.28
"3406","2020-07-14",2.22
"3407","2020-07-15",2.12
"3408","2020-07-16",2.16
"3409","2020-07-17",2.14
"3410","2020-07-20",2.34
"3411","2020-07-21",2.35
"3412","2020-07-22",2.3
"3413","2020-07-23",2.3
"3414","2020-07-24",2.51
"3415","2020-07-27",2.53
"3416","2020-07-28",2.73
"3417","2020-07-29",2.84
"3418","2020-07-30",2.72
"3419","2020-07-31",2.43
"3420","2020-08-03",2.6
"3421","2020-08-04",2.68
"3422","2020-08-05",2.68
"3423","2020-08-06",2.92
"3424","2020-08-07",3.17
"3425","2020-08-10",2.99
"3426","2020-08-11",2.74
"3427","2020-08-12",2.62
"3428","2020-08-13",2.92
"3429","2020-08-14",2.96
"3430","2020-08-17",2.86
"3431","2020-08-18",2.84
"3432","2020-08-19",2.9
"3433","2020-08-20",2.69
"3434","2020-08-21",2.63
"3435","2020-08-24",2.53
"3436","2020-08-25",2.45
"3437","2020-08-26",2.39
"3438","2020-08-27",2.4
"3439","2020-08-28",2.42
"3440","2020-08-31",2.45
"3441","2020-09-01",2.83
"3442","2020-09-02",2.85
"3443","2020-09-03",2.64
"3444","2020-09-04",2.63
"3445","2020-09-08",2.64
"3446","2020-09-09",2.54
"3447","2020-09-10",2.5
"3448","2020-09-11",2.46
"3449","2020-09-14",2.44
"3450","2020-09-15",3.03
"3451","2020-09-16",3.14
"3452","2020-09-17",2.86
"3453","2020-09-18",2.94
"3454","2020-09-21",2.75
"3455","2020-09-22",2.77
"3456","2020-09-23",2.56
"3457","2020-09-24",2.48
"3458","2020-09-25",2.55
"3459","2020-09-28",2.59
"3460","2020-09-29",2.63
"3461","2020-09-30",2.56
"3462","2020-10-01",2.63
"3463","2020-10-02",2.66
"3464","2020-10-05",2.61
"3465","2020-10-06",2.5
"3466","2020-10-07",2.55
"3467","2020-10-08",2.62
"3468","2020-10-09",2.57
"3469","2020-10-12",2.61
"3470","2020-10-13",2.71
"3471","2020-10-14",2.63
"3472","2020-10-15",2.56
"3473","2020-10-16",2.68
"3474","2020-10-19",2.65
"3475","2020-10-20",2.58
"3476","2020-10-21",2.6
"3477","2020-10-22",2.76
"3478","2020-10-23",2.55
"3479","2020-10-26",2.48
"3480","2020-10-27",2.36
"3481","2020-10-28",2.2
"3482","2020-10-29",2.25
"3483","2020-10-30",2.21
"3484","2020-11-02",2.26
"3485","2020-11-03",2.24
"3486","2020-11-04",2.2
"3487","2020-11-05",2.2
"3488","2020-11-06",2.2
"3489","2020-11-09",2.14
"3490","2020-11-10",2.15
"3491","2020-11-11",2.18
"3492","2020-11-12",2.21
"3493","2020-11-13",2.29
"3494","2020-11-16",2.26
"3495","2020-11-17",2.3
"3496","2020-11-18",2.33
"3497","2020-11-19",2.19
"3498","2020-11-20",2.1
"3499","2020-11-23",2.1
"3500","2020-11-24",2.16
"3501","2020-11-25",2.12
"3502","2020-11-27",2.14
