"","date","FB"
"1835","2019-09-04",187.139999
"1836","2019-09-05",190.899994
"1837","2019-09-06",187.490005
"1838","2019-09-09",188.759995
"1839","2019-09-10",186.169998
"1840","2019-09-11",188.490005
"1841","2019-09-12",187.470001
"1842","2019-09-13",187.190002
"1843","2019-09-16",186.220001
"1844","2019-09-17",188.080002
"1845","2019-09-18",188.139999
"1846","2019-09-19",190.139999
"1847","2019-09-20",189.929993
"1848","2019-09-23",186.820007
"1849","2019-09-24",181.279999
"1850","2019-09-25",182.800003
"1851","2019-09-26",180.110001
"1852","2019-09-27",177.100006
"1853","2019-09-30",178.080002
"1854","2019-10-01",175.809998
"1855","2019-10-02",174.600006
"1856","2019-10-03",179.380005
"1857","2019-10-04",180.449997
"1858","2019-10-07",179.679993
"1859","2019-10-08",177.75
"1860","2019-10-09",179.850006
"1861","2019-10-10",180.029999
"1862","2019-10-11",184.190002
"1863","2019-10-14",183.279999
"1864","2019-10-15",188.889999
"1865","2019-10-16",189.550003
"1866","2019-10-17",190.389999
"1867","2019-10-18",185.850006
"1868","2019-10-21",189.759995
"1869","2019-10-22",182.339996
"1870","2019-10-23",186.149994
"1871","2019-10-24",186.380005
"1872","2019-10-25",187.889999
"1873","2019-10-28",189.399994
"1874","2019-10-29",189.309998
"1875","2019-10-30",188.25
"1876","2019-10-31",191.649994
"1877","2019-11-01",193.619995
"1878","2019-11-04",194.720001
"1879","2019-11-05",194.320007
"1880","2019-11-06",191.550003
"1881","2019-11-07",190.419998
"1882","2019-11-08",190.839996
"1883","2019-11-11",189.610001
"1884","2019-11-12",194.470001
"1885","2019-11-13",193.190002
"1886","2019-11-14",193.149994
"1887","2019-11-15",195.100006
"1888","2019-11-18",197.399994
"1889","2019-11-19",199.320007
"1890","2019-11-20",197.509995
"1891","2019-11-21",197.929993
"1892","2019-11-22",198.820007
"1893","2019-11-25",199.789993
"1894","2019-11-26",198.970001
"1895","2019-11-27",202
"1896","2019-11-29",201.639999
"1897","2019-12-02",199.699997
"1898","2019-12-03",198.820007
"1899","2019-12-04",198.710007
"1900","2019-12-05",199.360001
"1901","2019-12-06",201.050003
"1902","2019-12-09",201.339996
"1903","2019-12-10",200.869995
"1904","2019-12-11",202.259995
"1905","2019-12-12",196.75
"1906","2019-12-13",194.110001
"1907","2019-12-16",197.919998
"1908","2019-12-17",198.389999
"1909","2019-12-18",202.5
"1910","2019-12-19",206.059998
"1911","2019-12-20",206.300003
"1912","2019-12-23",206.179993
"1913","2019-12-24",205.119995
"1914","2019-12-26",207.789993
"1915","2019-12-27",208.100006
"1916","2019-12-30",204.410004
"1917","2019-12-31",205.25
"1918","2020-01-02",209.779999
"1919","2020-01-03",208.669998
"1920","2020-01-06",212.600006
"1921","2020-01-07",213.059998
"1922","2020-01-08",215.220001
"1923","2020-01-09",218.300003
"1924","2020-01-10",218.059998
"1925","2020-01-13",221.910004
"1926","2020-01-14",219.059998
"1927","2020-01-15",221.149994
"1928","2020-01-16",221.770004
"1929","2020-01-17",222.139999
"1930","2020-01-21",221.440002
"1931","2020-01-22",221.320007
"1932","2020-01-23",219.759995
"1933","2020-01-24",217.940002
"1934","2020-01-27",214.869995
"1935","2020-01-28",217.789993
"1936","2020-01-29",223.229996
"1937","2020-01-30",209.529999
"1938","2020-01-31",201.910004
"1939","2020-02-03",204.190002
"1940","2020-02-04",209.830002
"1941","2020-02-05",210.110001
"1942","2020-02-06",210.850006
"1943","2020-02-07",212.330002
"1944","2020-02-10",213.059998
"1945","2020-02-11",207.190002
"1946","2020-02-12",210.759995
"1947","2020-02-13",213.139999
"1948","2020-02-14",214.179993
"1949","2020-02-18",217.800003
"1950","2020-02-19",217.490005
"1951","2020-02-20",214.580002
"1952","2020-02-21",210.179993
"1953","2020-02-24",200.720001
"1954","2020-02-25",196.770004
"1955","2020-02-26",197.199997
"1956","2020-02-27",189.75
"1957","2020-02-28",192.470001
"1958","2020-03-02",196.440002
"1959","2020-03-03",185.889999
"1960","2020-03-04",191.759995
"1961","2020-03-05",185.169998
"1962","2020-03-06",181.089996
"1963","2020-03-09",169.5
"1964","2020-03-10",178.190002
"1965","2020-03-11",170.240005
"1966","2020-03-12",154.470001
"1967","2020-03-13",170.279999
"1968","2020-03-16",146.009995
"1969","2020-03-17",149.419998
"1970","2020-03-18",146.960007
"1971","2020-03-19",153.130005
"1972","2020-03-20",149.729996
"1973","2020-03-23",148.100006
"1974","2020-03-24",160.979996
"1975","2020-03-25",156.210007
"1976","2020-03-26",163.339996
"1977","2020-03-27",156.789993
"1978","2020-03-30",165.949997
"1979","2020-03-31",166.800003
"1980","2020-04-01",159.600006
"1981","2020-04-02",158.190002
"1982","2020-04-03",154.179993
"1983","2020-04-06",165.550003
"1984","2020-04-07",168.830002
"1985","2020-04-08",174.279999
"1986","2020-04-09",175.190002
"1987","2020-04-13",174.789993
"1988","2020-04-14",178.169998
"1989","2020-04-15",176.970001
"1990","2020-04-16",176.25
"1991","2020-04-17",179.240005
"1992","2020-04-20",178.240005
"1993","2020-04-21",170.800003
"1994","2020-04-22",182.279999
"1995","2020-04-23",185.130005
"1996","2020-04-24",190.070007
"1997","2020-04-27",187.5
"1998","2020-04-28",182.910004
"1999","2020-04-29",194.190002
"2000","2020-04-30",204.710007
"2001","2020-05-01",202.270004
"2002","2020-05-04",205.259995
"2003","2020-05-05",207.070007
"2004","2020-05-06",208.470001
"2005","2020-05-07",211.259995
"2006","2020-05-08",212.350006
"2007","2020-05-11",213.179993
"2008","2020-05-12",210.100006
"2009","2020-05-13",205.100006
"2010","2020-05-14",206.809998
"2011","2020-05-15",210.880005
"2012","2020-05-18",213.190002
"2013","2020-05-19",216.880005
"2014","2020-05-20",229.970001
"2015","2020-05-21",231.389999
"2016","2020-05-22",234.910004
"2017","2020-05-26",232.199997
"2018","2020-05-27",229.139999
"2019","2020-05-28",225.460007
"2020","2020-05-29",225.089996
"2021","2020-06-01",231.910004
"2022","2020-06-02",232.720001
"2023","2020-06-03",230.160004
"2024","2020-06-04",226.289993
"2025","2020-06-05",230.770004
"2026","2020-06-08",231.399994
"2027","2020-06-09",238.669998
"2028","2020-06-10",236.729996
"2029","2020-06-11",224.429993
"2030","2020-06-12",228.580002
"2031","2020-06-15",232.5
"2032","2020-06-16",235.649994
"2033","2020-06-17",235.529999
"2034","2020-06-18",235.940002
"2035","2020-06-19",238.789993
"2036","2020-06-22",239.220001
"2037","2020-06-23",242.240005
"2038","2020-06-24",234.020004
"2039","2020-06-25",235.679993
"2040","2020-06-26",216.080002
"2041","2020-06-29",220.639999
"2042","2020-06-30",227.070007
"2043","2020-07-01",237.550003
"2044","2020-07-02",233.419998
"2045","2020-07-06",240.279999
"2046","2020-07-07",240.860001
"2047","2020-07-08",243.580002
"2048","2020-07-09",244.5
"2049","2020-07-10",245.070007
"2050","2020-07-13",239
"2051","2020-07-14",239.729996
"2052","2020-07-15",240.279999
"2053","2020-07-16",240.929993
"2054","2020-07-17",242.029999
"2055","2020-07-20",245.419998
"2056","2020-07-21",241.75
"2057","2020-07-22",239.869995
"2058","2020-07-23",232.600006
"2059","2020-07-24",230.710007
"2060","2020-07-27",233.5
"2061","2020-07-28",230.119995
"2062","2020-07-29",233.289993
"2063","2020-07-30",234.5
"2064","2020-07-31",253.669998
"2065","2020-08-03",251.960007
"2066","2020-08-04",249.830002
"2067","2020-08-05",249.119995
"2068","2020-08-06",265.279999
"2069","2020-08-07",268.440002
"2070","2020-08-10",263
"2071","2020-08-11",256.130005
"2072","2020-08-12",259.890015
"2073","2020-08-13",261.299988
"2074","2020-08-14",261.23999
"2075","2020-08-17",261.160004
"2076","2020-08-18",262.339996
"2077","2020-08-19",262.589996
"2078","2020-08-20",269.01001
"2079","2020-08-21",267.01001
"2080","2020-08-24",271.390015
"2081","2020-08-25",280.820007
"2082","2020-08-26",303.910004
"2083","2020-08-27",293.220001
"2084","2020-08-28",293.660004
"2085","2020-08-31",293.200012
"2086","2020-09-01",295.440002
"2087","2020-09-02",302.5
"2088","2020-09-03",291.119995
"2089","2020-09-04",282.730011
"2090","2020-09-08",271.160004
"2091","2020-09-09",273.720001
"2092","2020-09-10",268.089996
"2093","2020-09-11",266.609985
"2094","2020-09-14",266.149994
"2095","2020-09-15",272.420013
"2096","2020-09-16",263.519989
"2097","2020-09-17",254.820007
"2098","2020-09-18",252.529999
"2099","2020-09-21",248.149994
"2100","2020-09-22",254.75
"2101","2020-09-23",249.020004
"2102","2020-09-24",249.529999
"2103","2020-09-25",254.820007
"2104","2020-09-28",256.820007
"2105","2020-09-29",261.790009
"2106","2020-09-30",261.899994
"2107","2020-10-01",266.630005
"2108","2020-10-02",259.940002
"2109","2020-10-05",264.649994
"2110","2020-10-06",258.660004
"2111","2020-10-07",258.119995
"2112","2020-10-08",263.76001
"2113","2020-10-09",264.450012
"2114","2020-10-12",275.75
"2115","2020-10-13",276.140015
"2116","2020-10-14",271.820007
"2117","2020-10-15",266.720001
"2118","2020-10-16",265.929993
"2119","2020-10-19",261.399994
"2120","2020-10-20",267.559998
"2121","2020-10-21",278.730011
"2122","2020-10-22",278.119995
"2123","2020-10-23",284.790009
"2124","2020-10-26",277.109985
"2125","2020-10-27",283.290009
"2126","2020-10-28",267.670013
"2127","2020-10-29",280.829987
"2128","2020-10-30",263.109985
"2129","2020-11-02",261.359985
"2130","2020-11-03",265.299988
"2131","2020-11-04",287.380005
"2132","2020-11-05",294.679993
"2133","2020-11-06",293.410004
"2134","2020-11-09",278.769989
"2135","2020-11-10",272.429993
"2136","2020-11-11",276.480011
"2137","2020-11-12",275.079987
"2138","2020-11-13",276.950012
"2139","2020-11-16",278.959991
"2140","2020-11-17",275
"2141","2020-11-18",271.970001
"2142","2020-11-19",272.940002
"2143","2020-11-20",269.700012
"2144","2020-11-23",268.429993
"2145","2020-11-24",276.920013
"2146","2020-11-25",275.589996
"2147","2020-11-27",277.809998
