"","date","BSMX"
"1932","2020-06-02",3.54
"1933","2020-06-03",3.79
"1934","2020-06-04",3.9
"1935","2020-06-05",4.16
"1936","2020-06-08",4.32
"1937","2020-06-09",3.97
"1938","2020-06-10",3.75
"1939","2020-06-11",3.32
"1940","2020-06-12",3.65
"1941","2020-06-15",3.49
"1942","2020-06-16",3.72
"1943","2020-06-17",3.82
"1944","2020-06-18",3.64
"1945","2020-06-19",3.77
"1946","2020-06-22",3.66
"1947","2020-06-23",3.7
"1948","2020-06-24",3.69
"1949","2020-06-25",3.81
"1950","2020-06-26",3.72
"1951","2020-06-29",3.63
"1952","2020-06-30",3.61
"1953","2020-07-01",3.6
"1954","2020-07-02",3.62
"1955","2020-07-06",3.69
"1956","2020-07-07",3.66
"1957","2020-07-08",3.62
"1958","2020-07-09",3.58
"1959","2020-07-10",3.52
"1960","2020-07-13",3.57
"1961","2020-07-14",3.46
"1962","2020-07-15",3.5
"1963","2020-07-16",3.4
"1964","2020-07-17",3.31
"1965","2020-07-20",3.3
"1966","2020-07-21",3.34
"1967","2020-07-22",3.32
"1968","2020-07-23",3.23
"1969","2020-07-24",3.25
"1970","2020-07-27",3.2
"1971","2020-07-28",3.18
"1972","2020-07-29",3.3
"1973","2020-07-30",3.33
"1974","2020-07-31",3.16
"1975","2020-08-03",3.3
"1976","2020-08-04",3.45
"1977","2020-08-05",3.5
"1978","2020-08-06",3.4
"1979","2020-08-07",3.33
"1980","2020-08-10",3.4
"1981","2020-08-11",3.59
"1982","2020-08-12",3.55
"1983","2020-08-13",3.56
"1984","2020-08-14",3.57
"1985","2020-08-17",3.51
"1986","2020-08-18",3.54
"1987","2020-08-19",3.57
"1988","2020-08-20",3.47
"1989","2020-08-21",3.39
"1990","2020-08-24",3.29
"1991","2020-08-25",3.3
"1992","2020-08-26",3.28
"1993","2020-08-27",3.24
"1994","2020-08-28",3.27
"1995","2020-08-31",3.22
"1996","2020-09-01",3.27
"1997","2020-09-02",3.17
"1998","2020-09-03",3.11
"1999","2020-09-04",3.06
"2000","2020-09-08",3.01
"2001","2020-09-09",3
"2002","2020-09-10",2.95
"2003","2020-09-11",3.01
"2004","2020-09-14",3.11
"2005","2020-09-15",3.15
"2006","2020-09-16",3.14
"2007","2020-09-17",3.22
"2008","2020-09-18",3.39
"2009","2020-09-21",3.25
"2010","2020-09-22",3.19
"2011","2020-09-23",3.15
"2012","2020-09-24",3.18
"2013","2020-09-25",3.09
"2014","2020-09-28",3.16
"2015","2020-09-29",3.1
"2016","2020-09-30",3.2
"2017","2020-10-01",3.18
"2018","2020-10-02",3.24
"2019","2020-10-05",3.27
"2020","2020-10-06",3.22
"2021","2020-10-07",3.21
"2022","2020-10-08",3.44
"2023","2020-10-09",3.63
"2024","2020-10-12",3.83
"2025","2020-10-13",3.79
"2026","2020-10-14",3.72
"2027","2020-10-15",3.61
"2028","2020-10-16",3.64
"2029","2020-10-19",3.7
"2030","2020-10-20",3.83
"2031","2020-10-21",3.86
"2032","2020-10-22",3.85
"2033","2020-10-23",3.93
"2034","2020-10-26",3.88
"2035","2020-10-27",3.67
"2036","2020-10-28",3.54
"2037","2020-10-29",3.51
"2038","2020-10-30",3.66
"2039","2020-11-02",3.69
"2040","2020-11-03",3.75
"2041","2020-11-04",3.75
"2042","2020-11-05",3.89
"2043","2020-11-06",4.04
"2044","2020-11-09",4.48
"2045","2020-11-10",4.66
"2046","2020-11-11",4.72
"2047","2020-11-12",4.6
"2048","2020-11-13",4.68
"2049","2020-11-16",4.86
"2050","2020-11-17",4.76
"2051","2020-11-18",4.94
"2052","2020-11-19",5
"2053","2020-11-20",5.09
"2054","2020-11-23",5.14
"2055","2020-11-24",5.54
"2056","2020-11-25",5.34
"2057","2020-11-27",5.52
