"","date","INSM"
"1946","2014-09-24",13.17
"1947","2014-09-25",13.42
"1948","2014-09-26",13.32
"1949","2014-09-29",13.51
"1950","2014-09-30",13.05
"1951","2014-10-01",12.57
"1952","2014-10-02",13.3
"1953","2014-10-03",13.26
"1954","2014-10-06",12.96
"1955","2014-10-07",13.27
"1956","2014-10-08",13.84
"1957","2014-10-09",13.69
"1958","2014-10-10",13.47
"1959","2014-10-13",13.33
"1960","2014-10-14",13.75
"1961","2014-10-15",13.72
"1962","2014-10-16",13.8
"1963","2014-10-17",13.29
"1964","2014-10-20",13.52
"1965","2014-10-21",13.63
"1966","2014-10-22",13.91
"1967","2014-10-23",14.33
"1968","2014-10-24",14.27
"1969","2014-10-27",14.3
"1970","2014-10-28",14.5
"1971","2014-10-29",14.59
"1972","2014-10-30",14.5
"1973","2014-10-31",14.19
"1974","2014-11-03",14.31
"1975","2014-11-04",14.51
"1976","2014-11-05",14.18
"1977","2014-11-06",14.2
"1978","2014-11-07",14.13
"1979","2014-11-10",14.32
"1980","2014-11-11",14.13
"1981","2014-11-12",14.21
"1982","2014-11-13",13.75
"1983","2014-11-14",13.21
"1984","2014-11-17",12.93
"1985","2014-11-18",13.25
"1986","2014-11-19",12.84
"1987","2014-11-20",13.24
"1988","2014-11-21",13.52
"1989","2014-11-24",14.2
"1990","2014-11-25",14.24
"1991","2014-11-26",14.39
"1992","2014-11-28",14.11
"1993","2014-12-01",13.38
"1994","2014-12-02",14.94
"1995","2014-12-03",15.47
"1996","2014-12-04",14.6
"1997","2014-12-05",14.76
"1998","2014-12-08",14.92
"1999","2014-12-09",15
"2000","2014-12-10",14.49
"2001","2014-12-11",14.17
"2002","2014-12-12",14.13
"2003","2014-12-15",13.83
"2004","2014-12-16",13.7
"2005","2014-12-17",14.37
"2006","2014-12-18",16.049999
"2007","2014-12-19",16.42
"2008","2014-12-22",16.24
"2009","2014-12-23",15.14
"2010","2014-12-24",15.29
"2011","2014-12-26",15.37
"2012","2014-12-29",15.53
"2013","2014-12-30",15.28
"2014","2014-12-31",15.47
"2015","2015-01-02",15.96
"2016","2015-01-05",15.8
"2017","2015-01-06",15.35
"2018","2015-01-07",15.94
"2019","2015-01-08",16.07
"2020","2015-01-09",15.55
"2021","2015-01-12",14.6
"2022","2015-01-13",14.21
"2023","2015-01-14",14.55
"2024","2015-01-15",14.16
"2025","2015-01-16",14.72
"2026","2015-01-20",14.84
"2027","2015-01-21",14.3
"2028","2015-01-22",14.59
"2029","2015-01-23",14.89
"2030","2015-01-26",15.95
"2031","2015-01-27",15.91
"2032","2015-01-28",15.26
"2033","2015-01-29",15.96
"2034","2015-01-30",15.46
"2035","2015-02-02",15.41
"2036","2015-02-03",15.48
"2037","2015-02-04",15.23
"2038","2015-02-05",15.66
"2039","2015-02-06",15.6
"2040","2015-02-09",15.44
"2041","2015-02-10",16.120001
"2042","2015-02-11",16.32
"2043","2015-02-12",16.709999
"2044","2015-02-13",17.4
"2045","2015-02-17",17.469999
"2046","2015-02-18",17.809999
"2047","2015-02-19",17.610001
"2048","2015-02-20",17.58
"2049","2015-02-23",17.389999
"2050","2015-02-24",17.4
"2051","2015-02-25",17.780001
"2052","2015-02-26",18.16
"2053","2015-02-27",18.540001
"2054","2015-03-02",18.780001
"2055","2015-03-03",18.42
"2056","2015-03-04",19
"2057","2015-03-05",20.33
"2058","2015-03-06",20.16
"2059","2015-03-09",20.43
"2060","2015-03-10",20.059999
"2061","2015-03-11",20.26
"2062","2015-03-12",20.440001
"2063","2015-03-13",21.4
"2064","2015-03-16",21.209999
"2065","2015-03-17",21.43
"2066","2015-03-18",21.530001
"2067","2015-03-19",22
"2068","2015-03-20",21.799999
"2069","2015-03-23",21.110001
"2070","2015-03-24",21.26
"2071","2015-03-25",20
"2072","2015-03-26",19.469999
"2073","2015-03-27",20.5
"2074","2015-03-30",21.09
"2075","2015-03-31",20.799999
"2076","2015-04-01",20.92
"2077","2015-04-02",20.84
"2078","2015-04-06",21.530001
"2079","2015-04-07",21.84
"2080","2015-04-08",22.469999
"2081","2015-04-09",21.959999
"2082","2015-04-10",22.02
"2083","2015-04-13",21.959999
"2084","2015-04-14",22.209999
"2085","2015-04-15",22.42
"2086","2015-04-16",22.74
"2087","2015-04-17",22.629999
"2088","2015-04-20",23.08
"2089","2015-04-21",23.219999
"2090","2015-04-22",23.120001
"2091","2015-04-23",23.459999
"2092","2015-04-24",23.25
"2093","2015-04-27",21.950001
"2094","2015-04-28",21.030001
"2095","2015-04-29",21.01
"2096","2015-04-30",20.040001
"2097","2015-05-01",21.200001
"2098","2015-05-04",21.09
"2099","2015-05-05",21.02
"2100","2015-05-06",21.1
"2101","2015-05-07",21.700001
"2102","2015-05-08",22.280001
"2103","2015-05-11",22.139999
"2104","2015-05-12",22.32
"2105","2015-05-13",22.290001
"2106","2015-05-14",22.84
"2107","2015-05-15",22.85
"2108","2015-05-18",23.41
"2109","2015-05-19",22.93
"2110","2015-05-20",23.139999
"2111","2015-05-21",22.76
"2112","2015-05-22",22.610001
"2113","2015-05-26",22.120001
"2114","2015-05-27",22.35
"2115","2015-05-28",21.959999
"2116","2015-05-29",21.940001
"2117","2015-06-01",22.5
"2118","2015-06-02",22.360001
"2119","2015-06-03",23.16
"2120","2015-06-04",23.450001
"2121","2015-06-05",24.08
"2122","2015-06-08",23.5
"2123","2015-06-09",23.219999
"2124","2015-06-10",23.51
"2125","2015-06-11",23.4
"2126","2015-06-12",23.16
"2127","2015-06-15",23.02
"2128","2015-06-16",23.17
"2129","2015-06-17",23.780001
"2130","2015-06-18",24.4
"2131","2015-06-19",24.66
"2132","2015-06-22",25.07
"2133","2015-06-23",24.559999
"2134","2015-06-24",24.35
"2135","2015-06-25",24.6
"2136","2015-06-26",24.59
"2137","2015-06-29",23.450001
"2138","2015-06-30",24.42
"2139","2015-07-01",23.879999
"2140","2015-07-02",24.030001
"2141","2015-07-06",24.35
"2142","2015-07-07",24.43
"2143","2015-07-08",23.450001
"2144","2015-07-09",23.83
"2145","2015-07-10",23.889999
"2146","2015-07-13",24.57
"2147","2015-07-14",25.15
"2148","2015-07-15",25.280001
"2149","2015-07-16",25.75
"2150","2015-07-17",26.41
"2151","2015-07-20",26.629999
"2152","2015-07-21",26
"2153","2015-07-22",26.58
"2154","2015-07-23",26.219999
"2155","2015-07-24",26.16
"2156","2015-07-27",25.66
"2157","2015-07-28",27.02
"2158","2015-07-29",26.860001
"2159","2015-07-30",26.74
"2160","2015-07-31",27.1
"2161","2015-08-03",27.379999
"2162","2015-08-04",27.309999
"2163","2015-08-05",27.540001
"2164","2015-08-06",26.75
"2165","2015-08-07",26.879999
"2166","2015-08-10",26.940001
"2167","2015-08-11",26.65
"2168","2015-08-12",26.52
"2169","2015-08-13",26.059999
"2170","2015-08-14",25.77
"2171","2015-08-17",27.08
"2172","2015-08-18",27.43
"2173","2015-08-19",27.32
"2174","2015-08-20",25.26
"2175","2015-08-21",24.290001
"2176","2015-08-24",22.59
"2177","2015-08-25",22.74
"2178","2015-08-26",24.209999
"2179","2015-08-27",25.129999
"2180","2015-08-28",25.690001
"2181","2015-08-31",24.440001
"2182","2015-09-01",23.389999
"2183","2015-09-02",25.110001
"2184","2015-09-03",24.309999
"2185","2015-09-04",24.049999
"2186","2015-09-08",24.959999
"2187","2015-09-09",24.48
"2188","2015-09-10",24.92
"2189","2015-09-11",25.09
"2190","2015-09-14",25.16
"2191","2015-09-15",25.360001
"2192","2015-09-16",25.049999
"2193","2015-09-17",26.280001
"2194","2015-09-18",25.799999
"2195","2015-09-21",24.6
"2196","2015-09-22",24.110001
"2197","2015-09-23",23.709999
"2198","2015-09-24",22.67
"2199","2015-09-25",20.35
"2200","2015-09-28",18.17
"2201","2015-09-29",17.42
"2202","2015-09-30",18.57
"2203","2015-10-01",18.4
"2204","2015-10-02",19.440001
"2205","2015-10-05",19.209999
"2206","2015-10-06",18.370001
"2207","2015-10-07",18.5
"2208","2015-10-08",17.120001
"2209","2015-10-09",17.43
"2210","2015-10-12",17.43
"2211","2015-10-13",16.82
"2212","2015-10-14",16.969999
"2213","2015-10-15",17.540001
"2214","2015-10-16",17.700001
"2215","2015-10-19",18.02
"2216","2015-10-20",17.120001
"2217","2015-10-21",17.629999
"2218","2015-10-22",17.700001
"2219","2015-10-23",18.41
"2220","2015-10-26",18.85
"2221","2015-10-27",19.25
"2222","2015-10-28",20.700001
"2223","2015-10-29",19.610001
"2224","2015-10-30",19.84
"2225","2015-11-02",19.99
"2226","2015-11-03",20.17
"2227","2015-11-04",20.459999
"2228","2015-11-05",19.860001
"2229","2015-11-06",17.09
"2230","2015-11-09",15.89
"2231","2015-11-10",16.190001
"2232","2015-11-11",16.440001
"2233","2015-11-12",15.96
"2234","2015-11-13",16.049999
"2235","2015-11-16",15.87
"2236","2015-11-17",15.91
"2237","2015-11-18",16.530001
"2238","2015-11-19",16.09
"2239","2015-11-20",16.5
"2240","2015-11-23",16.57
"2241","2015-11-24",16.040001
"2242","2015-11-25",16.59
"2243","2015-11-27",16.99
"2244","2015-11-30",16.309999
"2245","2015-12-01",16.309999
"2246","2015-12-02",16.41
"2247","2015-12-03",15.84
"2248","2015-12-04",16.459999
"2249","2015-12-07",16.35
"2250","2015-12-08",17.08
"2251","2015-12-09",16.68
"2252","2015-12-10",17.52
"2253","2015-12-11",16.719999
"2254","2015-12-14",16.719999
"2255","2015-12-15",17.049999
"2256","2015-12-16",18.34
"2257","2015-12-17",17.950001
"2258","2015-12-18",17.9
"2259","2015-12-21",18.040001
"2260","2015-12-22",17.92
"2261","2015-12-23",18.389999
"2262","2015-12-24",18.52
"2263","2015-12-28",17.870001
"2264","2015-12-29",18.969999
"2265","2015-12-30",18.77
"2266","2015-12-31",18.15
"2267","2016-01-04",17.24
"2268","2016-01-05",17.129999
"2269","2016-01-06",16.5
"2270","2016-01-07",16.16
"2271","2016-01-08",16.08
"2272","2016-01-11",15.29
"2273","2016-01-12",16.129999
"2274","2016-01-13",14.95
"2275","2016-01-14",15.16
"2276","2016-01-15",14.3
"2277","2016-01-19",13.44
"2278","2016-01-20",13.63
"2279","2016-01-21",12.92
"2280","2016-01-22",13.27
"2281","2016-01-25",13.4
"2282","2016-01-26",13.62
"2283","2016-01-27",13.04
"2284","2016-01-28",12.82
"2285","2016-01-29",13.2
"2286","2016-02-01",13.54
"2287","2016-02-02",13.08
"2288","2016-02-03",12.85
"2289","2016-02-04",13.38
"2290","2016-02-05",12.78
"2291","2016-02-08",12.33
"2292","2016-02-09",12.75
"2293","2016-02-10",12.81
"2294","2016-02-11",12.79
"2295","2016-02-12",13.06
"2296","2016-02-16",13.32
"2297","2016-02-17",13.48
"2298","2016-02-18",12.69
"2299","2016-02-19",12.94
"2300","2016-02-22",13.34
"2301","2016-02-23",12.52
"2302","2016-02-24",12.39
"2303","2016-02-25",11.61
"2304","2016-02-26",12.1
"2305","2016-02-29",12.23
"2306","2016-03-01",11.8
"2307","2016-03-02",12.88
"2308","2016-03-03",12.58
"2309","2016-03-04",12.45
"2310","2016-03-07",13.3
"2311","2016-03-08",12.39
"2312","2016-03-09",12.32
"2313","2016-03-10",11.91
"2314","2016-03-11",12.03
"2315","2016-03-14",12.42
"2316","2016-03-15",11.69
"2317","2016-03-16",11.36
"2318","2016-03-17",11.35
"2319","2016-03-18",11.86
"2320","2016-03-21",12.14
"2321","2016-03-22",12.92
"2322","2016-03-23",11.65
"2323","2016-03-24",11.77
"2324","2016-03-28",11.53
"2325","2016-03-29",12.3
"2326","2016-03-30",12.32
"2327","2016-03-31",12.67
"2328","2016-04-01",12.66
"2329","2016-04-04",12.84
"2330","2016-04-05",12.66
"2331","2016-04-06",13.64
"2332","2016-04-07",13.67
"2333","2016-04-08",12.79
"2334","2016-04-11",12.3
"2335","2016-04-12",12.64
"2336","2016-04-13",13.14
"2337","2016-04-14",13.15
"2338","2016-04-15",13.16
"2339","2016-04-18",13.55
"2340","2016-04-19",13.48
"2341","2016-04-20",13.38
"2342","2016-04-21",13.87
"2343","2016-04-22",14.26
"2344","2016-04-25",13.75
"2345","2016-04-26",12.93
"2346","2016-04-27",12.61
"2347","2016-04-28",12.46
"2348","2016-04-29",12.15
"2349","2016-05-02",12.45
"2350","2016-05-03",11.74
"2351","2016-05-04",11.07
"2352","2016-05-05",10.98
"2353","2016-05-06",11.11
"2354","2016-05-09",11.73
"2355","2016-05-10",11.6
"2356","2016-05-11",11.15
"2357","2016-05-12",10.72
"2358","2016-05-13",10.79
"2359","2016-05-16",11.02
"2360","2016-05-17",10.86
"2361","2016-05-18",10.99
"2362","2016-05-19",10.85
"2363","2016-05-20",11.2
"2364","2016-05-23",11.34
"2365","2016-05-24",11.81
"2366","2016-05-25",11.96
"2367","2016-05-26",11.88
"2368","2016-05-27",11.83
"2369","2016-05-31",11.8
"2370","2016-06-01",11.89
"2371","2016-06-02",12.35
"2372","2016-06-03",11.93
"2373","2016-06-06",12.67
"2374","2016-06-07",11.97
"2375","2016-06-08",12.01
"2376","2016-06-09",11.02
"2377","2016-06-10",10.88
"2378","2016-06-13",10.35
"2379","2016-06-14",10.07
"2380","2016-06-15",10.25
"2381","2016-06-16",10.29
"2382","2016-06-17",9.46
"2383","2016-06-20",9.65
"2384","2016-06-21",9.73
"2385","2016-06-22",9.89
"2386","2016-06-23",10.28
"2387","2016-06-24",9.6
"2388","2016-06-27",9.05
"2389","2016-06-28",9.72
"2390","2016-06-29",9.88
"2391","2016-06-30",9.86
"2392","2016-07-01",10.09
"2393","2016-07-05",10.23
"2394","2016-07-06",10.35
"2395","2016-07-07",10.42
"2396","2016-07-08",10.75
"2397","2016-07-11",10.78
"2398","2016-07-12",11.22
"2399","2016-07-13",11.13
"2400","2016-07-14",11.09
"2401","2016-07-15",11.4
"2402","2016-07-18",11.47
"2403","2016-07-19",10.83
"2404","2016-07-20",11.1
"2405","2016-07-21",11.17
"2406","2016-07-22",11.06
"2407","2016-07-25",11.07
"2408","2016-07-26",10.93
"2409","2016-07-27",11.36
"2410","2016-07-28",11.33
"2411","2016-07-29",11.45
"2412","2016-08-01",11.62
"2413","2016-08-02",11.38
"2414","2016-08-03",11.75
"2415","2016-08-04",11.76
"2416","2016-08-05",11.73
"2417","2016-08-08",11.67
"2418","2016-08-09",11.79
"2419","2016-08-10",11.43
"2420","2016-08-11",11.61
"2421","2016-08-12",11.91
"2422","2016-08-15",12.54
"2423","2016-08-16",12.22
"2424","2016-08-17",12.17
"2425","2016-08-18",12.45
"2426","2016-08-19",12.71
"2427","2016-08-22",13.44
"2428","2016-08-23",13.41
"2429","2016-08-24",12.68
"2430","2016-08-25",12.9
"2431","2016-08-26",13.22
"2432","2016-08-29",13.2
"2433","2016-08-30",13.27
"2434","2016-08-31",12.95
"2435","2016-09-01",13.39
"2436","2016-09-02",13.32
"2437","2016-09-06",13.69
"2438","2016-09-07",13.82
"2439","2016-09-08",13.93
"2440","2016-09-09",13.18
"2441","2016-09-12",13.86
"2442","2016-09-13",13.82
"2443","2016-09-14",13.89
"2444","2016-09-15",14.06
"2445","2016-09-16",14.57
"2446","2016-09-19",14.55
"2447","2016-09-20",14.82
"2448","2016-09-21",14.73
"2449","2016-09-22",15
"2450","2016-09-23",14.76
"2451","2016-09-26",14.57
"2452","2016-09-27",15.03
"2453","2016-09-28",14.66
"2454","2016-09-29",13.94
"2455","2016-09-30",14.52
"2456","2016-10-03",14.56
"2457","2016-10-04",14.56
"2458","2016-10-05",15.09
"2459","2016-10-06",14.55
"2460","2016-10-07",14.57
"2461","2016-10-10",15.03
"2462","2016-10-11",14.57
"2463","2016-10-12",13.92
"2464","2016-10-13",14.12
"2465","2016-10-14",13.74
"2466","2016-10-17",13.59
"2467","2016-10-18",13.72
"2468","2016-10-19",13.64
"2469","2016-10-20",14.07
"2470","2016-10-21",14.04
"2471","2016-10-24",14.07
"2472","2016-10-25",14.06
"2473","2016-10-26",14
"2474","2016-10-27",13.76
"2475","2016-10-28",13.54
"2476","2016-10-31",12.98
"2477","2016-11-01",12.9
"2478","2016-11-02",12.01
"2479","2016-11-03",10.36
"2480","2016-11-04",11.21
"2481","2016-11-07",11.77
"2482","2016-11-08",12.11
"2483","2016-11-09",13.59
"2484","2016-11-10",14.21
"2485","2016-11-11",14.45
"2486","2016-11-14",15.11
"2487","2016-11-15",15.14
"2488","2016-11-16",14.48
"2489","2016-11-17",14.84
"2490","2016-11-18",14.68
"2491","2016-11-21",14.62
"2492","2016-11-22",14.21
"2493","2016-11-23",14.57
"2494","2016-11-25",15.22
"2495","2016-11-28",14.43
"2496","2016-11-29",14.3
"2497","2016-11-30",13.65
"2498","2016-12-01",12.58
"2499","2016-12-02",12.58
"2500","2016-12-05",12.95
"2501","2016-12-06",13.1
"2502","2016-12-07",12.48
"2503","2016-12-08",12.74
"2504","2016-12-09",12.83
"2505","2016-12-12",12.89
"2506","2016-12-13",12.67
"2507","2016-12-14",12.79
"2508","2016-12-15",12.8
"2509","2016-12-16",13.19
"2510","2016-12-19",13.7
"2511","2016-12-20",13.71
"2512","2016-12-21",13.3
"2513","2016-12-22",13.35
"2514","2016-12-23",13.92
"2515","2016-12-27",13.76
"2516","2016-12-28",13.47
"2517","2016-12-29",13.36
"2518","2016-12-30",13.23
"2519","2017-01-03",13.08
"2520","2017-01-04",13.7
"2521","2017-01-05",13.67
"2522","2017-01-06",14.06
"2523","2017-01-09",14.22
"2524","2017-01-10",14.33
"2525","2017-01-11",14.14
"2526","2017-01-12",14.91
"2527","2017-01-13",15.4
"2528","2017-01-17",14.75
"2529","2017-01-18",15.12
"2530","2017-01-19",15.12
"2531","2017-01-20",15.36
"2532","2017-01-23",15.42
"2533","2017-01-24",15.41
"2534","2017-01-25",15.2
"2535","2017-01-26",14.72
"2536","2017-01-27",14.81
"2537","2017-01-30",14.04
"2538","2017-01-31",14.77
"2539","2017-02-01",15.11
"2540","2017-02-02",15.59
"2541","2017-02-03",15.75
"2542","2017-02-06",15.8
"2543","2017-02-07",15.49
"2544","2017-02-08",15.06
"2545","2017-02-09",15.56
"2546","2017-02-10",15.61
"2547","2017-02-13",15.45
"2548","2017-02-14",15.57
"2549","2017-02-15",15.4
"2550","2017-02-16",14.98
"2551","2017-02-17",15.43
"2552","2017-02-21",14.95
"2553","2017-02-22",14.55
"2554","2017-02-23",13.86
"2555","2017-02-24",14.39
"2556","2017-02-27",15.41
"2557","2017-02-28",15.93
"2558","2017-03-01",16.469999
"2559","2017-03-02",16.42
"2560","2017-03-03",16.4
"2561","2017-03-06",16.24
"2562","2017-03-07",15.87
"2563","2017-03-08",16.120001
"2564","2017-03-09",16.200001
"2565","2017-03-10",16.33
"2566","2017-03-13",16.190001
"2567","2017-03-14",15.74
"2568","2017-03-15",16.18
"2569","2017-03-16",15.91
"2570","2017-03-17",16.07
"2571","2017-03-20",16.290001
"2572","2017-03-21",15.36
"2573","2017-03-22",15.24
"2574","2017-03-23",15.65
"2575","2017-03-24",15.81
"2576","2017-03-27",16.690001
"2577","2017-03-28",16.77
"2578","2017-03-29",17.360001
"2579","2017-03-30",17.17
"2580","2017-03-31",17.51
"2581","2017-04-03",17.4
"2582","2017-04-04",17.27
"2583","2017-04-05",16.799999
"2584","2017-04-06",16.83
"2585","2017-04-07",16.83
"2586","2017-04-10",16.719999
"2587","2017-04-11",16.790001
"2588","2017-04-12",16.889999
"2589","2017-04-13",17.01
"2590","2017-04-17",17.23
"2591","2017-04-18",17.809999
"2592","2017-04-19",18.26
"2593","2017-04-20",18.34
"2594","2017-04-21",18.219999
"2595","2017-04-24",18.450001
"2596","2017-04-25",19.23
"2597","2017-04-26",19.120001
"2598","2017-04-27",18.77
"2599","2017-04-28",18.450001
"2600","2017-05-01",18.73
"2601","2017-05-02",18.540001
"2602","2017-05-03",18.290001
"2603","2017-05-04",17.940001
"2604","2017-05-05",17.59
"2605","2017-05-08",17.16
"2606","2017-05-09",17.09
"2607","2017-05-10",17.33
"2608","2017-05-11",17.629999
"2609","2017-05-12",17.42
"2610","2017-05-15",17.540001
"2611","2017-05-16",17.68
"2612","2017-05-17",17.16
"2613","2017-05-18",17.389999
"2614","2017-05-19",17.129999
"2615","2017-05-22",17.370001
"2616","2017-05-23",17.24
"2617","2017-05-24",17.35
"2618","2017-05-25",17.139999
"2619","2017-05-26",16.07
"2620","2017-05-30",15.28
"2621","2017-05-31",15.42
"2622","2017-06-01",15.6
"2623","2017-06-02",15.65
"2624","2017-06-05",15.38
"2625","2017-06-06",15.19
"2626","2017-06-07",15.25
"2627","2017-06-08",15.78
"2628","2017-06-09",15.68
"2629","2017-06-12",15.18
"2630","2017-06-13",15.79
"2631","2017-06-14",15.86
"2632","2017-06-15",15.54
"2633","2017-06-16",15.71
"2634","2017-06-19",15.97
"2635","2017-06-20",16.42
"2636","2017-06-21",16.790001
"2637","2017-06-22",17.59
"2638","2017-06-23",17.950001
"2639","2017-06-26",18.030001
"2640","2017-06-27",17.49
"2641","2017-06-28",17.76
"2642","2017-06-29",17.299999
"2643","2017-06-30",17.16
"2644","2017-07-03",17.360001
"2645","2017-07-05",17.709999
"2646","2017-07-06",17.629999
"2647","2017-07-07",17.27
"2648","2017-07-10",16.799999
"2649","2017-07-11",16.950001
"2650","2017-07-12",16.92
"2651","2017-07-13",17.01
"2652","2017-07-14",17
"2653","2017-07-17",17.15
"2654","2017-07-18",16.940001
"2655","2017-07-19",16.780001
"2656","2017-07-20",16.92
"2657","2017-07-21",17.309999
"2658","2017-07-24",17.35
"2659","2017-07-25",17.23
"2660","2017-07-26",17.440001
"2661","2017-07-27",16.59
"2662","2017-07-28",16.360001
"2663","2017-07-31",16.17
"2664","2017-08-01",15.76
"2665","2017-08-02",15.49
"2666","2017-08-03",14.06
"2667","2017-08-04",14.16
"2668","2017-08-07",13.46
"2669","2017-08-08",12.83
"2670","2017-08-09",12.18
"2671","2017-08-10",11.75
"2672","2017-08-11",11.61
"2673","2017-08-14",12.55
"2674","2017-08-15",12.02
"2675","2017-08-16",11.71
"2676","2017-08-17",12.05
"2677","2017-08-18",12.13
"2678","2017-08-21",11.98
"2679","2017-08-22",12.83
"2680","2017-08-23",12.61
"2681","2017-08-24",12.84
"2682","2017-08-25",12.61
"2683","2017-08-28",12.56
"2684","2017-08-29",12.67
"2685","2017-08-30",12.13
"2686","2017-08-31",12.42
"2687","2017-09-01",12.29
"2688","2017-09-05",26.99
"2689","2017-09-06",29.360001
"2690","2017-09-07",30.610001
"2691","2017-09-08",30.040001
"2692","2017-09-11",31.139999
"2693","2017-09-12",29.940001
"2694","2017-09-13",27.6
"2695","2017-09-14",27.99
"2696","2017-09-15",27.629999
"2697","2017-09-18",28.290001
"2698","2017-09-19",28.48
"2699","2017-09-20",29.059999
"2700","2017-09-21",28.84
"2701","2017-09-22",28.5
"2702","2017-09-25",28.42
"2703","2017-09-26",28.110001
"2704","2017-09-27",29.58
"2705","2017-09-28",30.6
"2706","2017-09-29",31.209999
"2707","2017-10-02",31.73
"2708","2017-10-03",31.08
"2709","2017-10-04",31.24
"2710","2017-10-05",31.1
"2711","2017-10-06",31.280001
"2712","2017-10-09",30.620001
"2713","2017-10-10",29.67
"2714","2017-10-11",29.110001
"2715","2017-10-12",27.76
"2716","2017-10-13",28.02
"2717","2017-10-16",28.290001
"2718","2017-10-17",28.01
"2719","2017-10-18",27.82
"2720","2017-10-19",26.98
"2721","2017-10-20",27.549999
"2722","2017-10-23",26.780001
"2723","2017-10-24",26.549999
"2724","2017-10-25",26.43
"2725","2017-10-26",26.83
"2726","2017-10-27",27.4
"2727","2017-10-30",26.950001
"2728","2017-10-31",27.01
"2729","2017-11-01",27.209999
"2730","2017-11-02",27.92
"2731","2017-11-03",30.01
"2732","2017-11-06",30.059999
"2733","2017-11-07",30.15
"2734","2017-11-08",30.15
"2735","2017-11-09",29.4
"2736","2017-11-10",30.82
"2737","2017-11-13",31.780001
"2738","2017-11-14",30.059999
"2739","2017-11-15",31.34
"2740","2017-11-16",30.93
"2741","2017-11-17",30.33
"2742","2017-11-20",30.389999
"2743","2017-11-21",29.700001
"2744","2017-11-22",30.139999
"2745","2017-11-24",30.540001
"2746","2017-11-27",31
"2747","2017-11-28",30.1
"2748","2017-11-29",29.32
"2749","2017-11-30",31.190001
"2750","2017-12-01",30.98
"2751","2017-12-04",28.49
"2752","2017-12-05",28.360001
"2753","2017-12-06",28.08
"2754","2017-12-07",28.870001
"2755","2017-12-08",29.84
"2756","2017-12-11",29.370001
"2757","2017-12-12",29.610001
"2758","2017-12-13",30.700001
"2759","2017-12-14",30.790001
"2760","2017-12-15",30.280001
"2761","2017-12-18",29.389999
"2762","2017-12-19",28.799999
"2763","2017-12-20",29.209999
"2764","2017-12-21",30.700001
"2765","2017-12-22",31.33
"2766","2017-12-26",31.469999
"2767","2017-12-27",31.469999
"2768","2017-12-28",31.4
"2769","2017-12-29",31.18
"2770","2018-01-02",32.459999
"2771","2018-01-03",32.990002
"2772","2018-01-04",30.459999
"2773","2018-01-05",29.51
"2774","2018-01-08",29.790001
"2775","2018-01-09",30.209999
"2776","2018-01-10",31.01
"2777","2018-01-11",31.26
"2778","2018-01-12",31.66
"2779","2018-01-16",29.57
"2780","2018-01-17",30.219999
"2781","2018-01-18",29.5
"2782","2018-01-19",29.280001
"2783","2018-01-22",30.860001
"2784","2018-01-23",29.01
"2785","2018-01-24",28.049999
"2786","2018-01-25",28.15
"2787","2018-01-26",27.76
"2788","2018-01-29",28.030001
"2789","2018-01-30",26.35
"2790","2018-01-31",25.440001
"2791","2018-02-01",26.370001
"2792","2018-02-02",26.59
"2793","2018-02-05",25.57
"2794","2018-02-06",25.719999
"2795","2018-02-07",26.25
"2796","2018-02-08",24.219999
"2797","2018-02-09",23.969999
"2798","2018-02-12",23.93
"2799","2018-02-13",24.09
"2800","2018-02-14",25.26
"2801","2018-02-15",25.370001
"2802","2018-02-16",24.23
"2803","2018-02-20",24.219999
"2804","2018-02-21",24.440001
"2805","2018-02-22",24.41
"2806","2018-02-23",25.870001
"2807","2018-02-26",26.379999
"2808","2018-02-27",25.41
"2809","2018-02-28",24.209999
"2810","2018-03-01",23.48
"2811","2018-03-02",24.290001
"2812","2018-03-05",24.24
"2813","2018-03-06",24.790001
"2814","2018-03-07",25.4
"2815","2018-03-08",25.809999
"2816","2018-03-09",26.23
"2817","2018-03-12",25.42
"2818","2018-03-13",25.41
"2819","2018-03-14",24.91
"2820","2018-03-15",24.290001
"2821","2018-03-16",25.07
"2822","2018-03-19",24.309999
"2823","2018-03-20",24.379999
"2824","2018-03-21",24.85
"2825","2018-03-22",23.57
"2826","2018-03-23",21.690001
"2827","2018-03-26",22.73
"2828","2018-03-27",21.879999
"2829","2018-03-28",22.030001
"2830","2018-03-29",22.52
"2831","2018-04-02",21.040001
"2832","2018-04-03",20.459999
"2833","2018-04-04",20.77
"2834","2018-04-05",20
"2835","2018-04-06",20.059999
"2836","2018-04-09",21.309999
"2837","2018-04-10",22.66
"2838","2018-04-11",23.049999
"2839","2018-04-12",23.85
"2840","2018-04-13",23.33
"2841","2018-04-16",23.77
"2842","2018-04-17",23.83
"2843","2018-04-18",23.620001
"2844","2018-04-19",23.110001
"2845","2018-04-20",23.52
"2846","2018-04-23",26.049999
"2847","2018-04-24",25
"2848","2018-04-25",25.17
"2849","2018-04-26",25.040001
"2850","2018-04-27",24.93
"2851","2018-04-30",24.33
"2852","2018-05-01",25.040001
"2853","2018-05-02",27.42
"2854","2018-05-03",26.02
"2855","2018-05-04",25.51
"2856","2018-05-07",25.540001
"2857","2018-05-08",26.370001
"2858","2018-05-09",26.870001
"2859","2018-05-10",26.690001
"2860","2018-05-11",27.33
"2861","2018-05-14",27.84
"2862","2018-05-15",27.200001
"2863","2018-05-16",27.889999
