"","date","DLPN"
"3212","2019-10-04",4.1
"3213","2019-10-07",3.85
"3214","2019-10-08",4.05
"3215","2019-10-09",3.95
"3216","2019-10-10",3.8
"3217","2019-10-11",3.95
"3218","2019-10-14",3.95
"3219","2019-10-15",3.8
"3220","2019-10-16",3.9
"3221","2019-10-17",3.7
"3222","2019-10-18",3.55
"3223","2019-10-21",3.75
"3224","2019-10-22",3.75
"3225","2019-10-23",3.8
"3226","2019-10-24",3.75
"3227","2019-10-25",3.75
"3228","2019-10-28",3.75
"3229","2019-10-29",3.65
"3230","2019-10-30",3.65
"3231","2019-10-31",3.7
"3232","2019-11-01",3.65
"3233","2019-11-04",3.8
"3234","2019-11-05",3.5
"3235","2019-11-06",3.5
"3236","2019-11-07",3.45
"3237","2019-11-08",3.45
"3238","2019-11-11",3.45
"3239","2019-11-12",3.4
"3240","2019-11-13",3.65
"3241","2019-11-14",3.5
"3242","2019-11-15",3.6
"3243","2019-11-18",3.45
"3244","2019-11-19",3.25
"3245","2019-11-20",3.2
"3246","2019-11-21",2.9
"3247","2019-11-22",2.7
"3248","2019-11-25",2.7
"3249","2019-11-26",2.7
"3250","2019-11-27",2.65
"3251","2019-11-29",2.7
"3252","2019-12-02",2.65
"3253","2019-12-03",3.2
"3254","2019-12-04",3.6
"3255","2019-12-05",3
"3256","2019-12-06",2.7
"3257","2019-12-09",2.7
"3258","2019-12-10",2.65
"3259","2019-12-11",2.55
"3260","2019-12-12",2.65
"3261","2019-12-13",2.6
"3262","2019-12-16",2.65
"3263","2019-12-17",2.85
"3264","2019-12-18",2.75
"3265","2019-12-19",2.7
"3266","2019-12-20",2.75
"3267","2019-12-23",2.85
"3268","2019-12-24",2.85
"3269","2019-12-26",2.85
"3270","2019-12-27",3
"3271","2019-12-30",3.4
"3272","2019-12-31",3.5
"3273","2020-01-02",3.4
"3274","2020-01-03",3.2
"3275","2020-01-06",3.3
"3276","2020-01-07",3.25
"3277","2020-01-08",3.2
"3278","2020-01-09",3.25
"3279","2020-01-10",3.25
"3280","2020-01-13",3.3
"3281","2020-01-14",3.25
"3282","2020-01-15",3.25
"3283","2020-01-16",3.55
"3284","2020-01-17",3.4
"3285","2020-01-21",3.45
"3286","2020-01-22",3.4
"3287","2020-01-23",3.3
"3288","2020-01-24",3.25
"3289","2020-01-27",3.2
"3290","2020-01-28",3.3
"3291","2020-01-29",3.15
"3292","2020-01-30",3.3
"3293","2020-01-31",3.4
"3294","2020-02-03",3.3
"3295","2020-02-04",3.3
"3296","2020-02-05",3.3
"3297","2020-02-06",3.7
"3298","2020-02-07",3.5
"3299","2020-02-10",3.6
"3300","2020-02-11",3.55
"3301","2020-02-12",4.2
"3302","2020-02-13",4.2
"3303","2020-02-14",3.95
"3304","2020-02-18",3.75
"3305","2020-02-19",3.9
"3306","2020-02-20",3.9
"3307","2020-02-21",3.75
"3308","2020-02-24",3.75
"3309","2020-02-25",3.6
"3310","2020-02-26",3.4
"3311","2020-02-27",3.2
"3312","2020-02-28",3.3
"3313","2020-03-02",3.2
"3314","2020-03-03",3.1
"3315","2020-03-04",3.35
"3316","2020-03-05",3.35
"3317","2020-03-06",3.05
"3318","2020-03-09",2.75
"3319","2020-03-10",2.75
"3320","2020-03-11",2.75
"3321","2020-03-12",2.8
"3322","2020-03-13",2.5
"3323","2020-03-16",2
"3324","2020-03-17",2.05
"3325","2020-03-18",1.85
"3326","2020-03-19",1.95
"3327","2020-03-20",2.1
"3328","2020-03-23",1.95
"3329","2020-03-24",2
"3330","2020-03-25",2.5
"3331","2020-03-26",2.8
"3332","2020-03-27",3
"3333","2020-03-30",3.15
"3334","2020-03-31",2.7
"3335","2020-04-01",2.95
"3336","2020-04-02",2.7
"3337","2020-04-03",2.7
"3338","2020-04-06",2.65
"3339","2020-04-07",2.55
"3340","2020-04-08",2.35
"3341","2020-04-09",2.5
"3342","2020-04-13",2.45
"3343","2020-04-14",2.35
"3344","2020-04-15",2.25
"3345","2020-04-16",2.25
"3346","2020-04-17",2.4
"3347","2020-04-20",2.35
"3348","2020-04-21",2.2
"3349","2020-04-22",2.5
"3350","2020-04-23",2.4
"3351","2020-04-24",2.5
"3352","2020-04-27",2.4
"3353","2020-04-28",2.55
"3354","2020-04-29",2.5
"3355","2020-04-30",2.5
"3356","2020-05-01",2.4
"3357","2020-05-04",2.35
"3358","2020-05-05",2.35
"3359","2020-05-06",2.45
"3360","2020-05-07",2.65
"3361","2020-05-08",2.7
"3362","2020-05-11",2.7
"3363","2020-05-12",2.7
"3364","2020-05-13",2.6
"3365","2020-05-14",2.6
"3366","2020-05-15",2.3
"3367","2020-05-18",2.4
"3368","2020-05-19",2.4
"3369","2020-05-20",3.2
"3370","2020-05-21",2.9
"3371","2020-05-22",2.8
"3372","2020-05-26",2.7
"3373","2020-05-27",2.75
"3374","2020-05-28",2.65
"3375","2020-05-29",2.5
"3376","2020-06-01",2.65
"3377","2020-06-02",2.95
"3378","2020-06-03",4.45
"3379","2020-06-04",8.2
"3380","2020-06-05",4.9
"3381","2020-06-08",5.7
"3382","2020-06-09",5.55
"3383","2020-06-10",5.35
"3384","2020-06-11",4.55
"3385","2020-06-12",4.3
"3386","2020-06-15",4.3
"3387","2020-06-16",5.05
"3388","2020-06-17",4.55
"3389","2020-06-18",4.4
"3390","2020-06-19",4.9
"3391","2020-06-22",4.65
"3392","2020-06-23",4.75
"3393","2020-06-24",4.8
"3394","2020-06-25",4.6
"3395","2020-06-26",4.35
"3396","2020-06-29",4.45
"3397","2020-06-30",4.35
"3398","2020-07-01",4.65
"3399","2020-07-02",4.75
"3400","2020-07-06",5.15
"3401","2020-07-07",4.85
"3402","2020-07-08",5.35
"3403","2020-07-09",6.7
"3404","2020-07-10",6.25
"3405","2020-07-13",7.2
"3406","2020-07-14",5.45
"3407","2020-07-15",5.3
"3408","2020-07-16",5.15
"3409","2020-07-17",5.1
"3410","2020-07-20",5.2
"3411","2020-07-21",5.1
"3412","2020-07-22",4.95
"3413","2020-07-23",4.75
"3414","2020-07-24",4.65
"3415","2020-07-27",4.55
"3416","2020-07-28",4.45
"3417","2020-07-29",4.5
"3418","2020-07-30",4.35
"3419","2020-07-31",4.3
"3420","2020-08-03",4.6
"3421","2020-08-04",4.55
"3422","2020-08-05",4.65
"3423","2020-08-06",4.6
"3424","2020-08-07",4.6
"3425","2020-08-10",5.25
"3426","2020-08-11",4.8
"3427","2020-08-12",4.6
"3428","2020-08-13",4.7
"3429","2020-08-14",4.55
"3430","2020-08-17",4.5
"3431","2020-08-18",4.7
"3432","2020-08-19",4.45
"3433","2020-08-20",4.35
"3434","2020-08-21",4.4
"3435","2020-08-24",4.2
"3436","2020-08-25",4.15
"3437","2020-08-26",4.1
"3438","2020-08-27",4.4
"3439","2020-08-28",4.2
"3440","2020-08-31",4.25
"3441","2020-09-01",4.3
"3442","2020-09-02",4.25
"3443","2020-09-03",4
"3444","2020-09-04",3.8
"3445","2020-09-08",3.65
"3446","2020-09-09",3.9
"3447","2020-09-10",3.75
"3448","2020-09-11",3.8
"3449","2020-09-14",3.7
"3450","2020-09-15",3.65
"3451","2020-09-16",3.65
"3452","2020-09-17",3.65
"3453","2020-09-18",3.65
"3454","2020-09-21",3.5
"3455","2020-09-22",3.55
"3456","2020-09-23",3.35
"3457","2020-09-24",3.2
"3458","2020-09-25",3.3
"3459","2020-09-28",3.3
"3460","2020-09-29",3.4
"3461","2020-09-30",3.45
"3462","2020-10-01",3.5
"3463","2020-10-02",3.45
"3464","2020-10-05",3.45
"3465","2020-10-06",3.3
"3466","2020-10-07",3.35
"3467","2020-10-08",3.65
"3468","2020-10-09",3.65
"3469","2020-10-12",3.6
"3470","2020-10-13",3.6
"3471","2020-10-14",3.5
"3472","2020-10-15",3.5
"3473","2020-10-16",3.65
"3474","2020-10-19",3.8
"3475","2020-10-20",3.65
"3476","2020-10-21",3.5
"3477","2020-10-22",3.5
"3478","2020-10-23",3.4
"3479","2020-10-26",3.2
"3480","2020-10-27",3.3
"3481","2020-10-28",3.2
"3482","2020-10-29",3.5
"3483","2020-10-30",3.15
"3484","2020-11-02",3.15
"3485","2020-11-03",3.2
"3486","2020-11-04",3.15
"3487","2020-11-05",3.15
"3488","2020-11-06",3.2
"3489","2020-11-09",3.15
"3490","2020-11-10",3.15
"3491","2020-11-11",3.2
"3492","2020-11-12",3.45
"3493","2020-11-13",3.4
"3494","2020-11-16",3.45
"3495","2020-11-17",3.3
"3496","2020-11-18",3.4
"3497","2020-11-19",3.5
"3498","2020-11-20",3.65
"3499","2020-11-23",3.75
"3500","2020-11-24",3.55
"3501","2020-11-25",3.45
"3502","2020-11-27",3.42
