"","date","LPTH"
"1935","2014-09-09",1.45
"1936","2014-09-10",1.44
"1937","2014-09-11",1.38
"1938","2014-09-12",1.35
"1939","2014-09-15",1.35
"1940","2014-09-16",1.48
"1941","2014-09-17",1.45
"1942","2014-09-18",1.47
"1943","2014-09-19",1.55
"1944","2014-09-22",1.56
"1945","2014-09-23",1.49
"1946","2014-09-24",1.55
"1947","2014-09-25",1.45
"1948","2014-09-26",1.46
"1949","2014-09-29",1.39
"1950","2014-09-30",1.47
"1951","2014-10-01",1.46
"1952","2014-10-02",1.47
"1953","2014-10-03",1.48
"1954","2014-10-06",1.47
"1955","2014-10-07",1.46
"1956","2014-10-08",1.45
"1957","2014-10-09",1.45
"1958","2014-10-10",1.43
"1959","2014-10-13",1.41
"1960","2014-10-14",1.47
"1961","2014-10-15",1.46
"1962","2014-10-16",1.44
"1963","2014-10-17",1.42
"1964","2014-10-20",1.44
"1965","2014-10-21",1.43
"1966","2014-10-22",1.43
"1967","2014-10-23",1.43
"1968","2014-10-24",1.39
"1969","2014-10-27",1.42
"1970","2014-10-28",1.36
"1971","2014-10-29",1.4
"1972","2014-10-30",1.37
"1973","2014-10-31",1.36
"1974","2014-11-03",1.39
"1975","2014-11-04",1.32
"1976","2014-11-05",1.35
"1977","2014-11-06",1.32
"1978","2014-11-07",1.26
"1979","2014-11-10",1.23
"1980","2014-11-11",1.22
"1981","2014-11-12",1.18
"1982","2014-11-13",1.21
"1983","2014-11-14",1.19
"1984","2014-11-17",1.23
"1985","2014-11-18",1.23
"1986","2014-11-19",1.23
"1987","2014-11-20",1.23
"1988","2014-11-21",1.21
"1989","2014-11-24",1.19
"1990","2014-11-25",1.18
"1991","2014-11-26",1.21
"1992","2014-11-28",1.22
"1993","2014-12-01",1.23
"1994","2014-12-02",1.24
"1995","2014-12-03",1.22
"1996","2014-12-04",1.17
"1997","2014-12-05",1.18
"1998","2014-12-08",1.2
"1999","2014-12-09",1.18
"2000","2014-12-10",1.13
"2001","2014-12-11",1.06
"2002","2014-12-12",1.11
"2003","2014-12-15",1.09
"2004","2014-12-16",1.02
"2005","2014-12-17",1.08
"2006","2014-12-18",1.09
"2007","2014-12-19",1.09
"2008","2014-12-22",1.08
"2009","2014-12-23",1.06
"2010","2014-12-24",1.02
"2011","2014-12-26",1.04
"2012","2014-12-29",1
"2013","2014-12-30",0.9
"2014","2014-12-31",0.91
"2015","2015-01-02",0.89
"2016","2015-01-05",0.94
"2017","2015-01-06",1
"2018","2015-01-07",1.09
"2019","2015-01-08",1.2
"2020","2015-01-09",1.19
"2021","2015-01-12",1.27
"2022","2015-01-13",1.32
"2023","2015-01-14",1.27
"2024","2015-01-15",1.27
"2025","2015-01-16",1.3
"2026","2015-01-20",1.18
"2027","2015-01-21",1.06
"2028","2015-01-22",1.13
"2029","2015-01-23",1.13
"2030","2015-01-26",1.15
"2031","2015-01-27",1.16
"2032","2015-01-28",1.14
"2033","2015-01-29",1.15
"2034","2015-01-30",1.19
"2035","2015-02-02",1.24
"2036","2015-02-03",1.23
"2037","2015-02-04",1.2
"2038","2015-02-05",1.2
"2039","2015-02-06",1.23
"2040","2015-02-09",1.2
"2041","2015-02-10",1.19
"2042","2015-02-11",1.18
"2043","2015-02-12",1.18
"2044","2015-02-13",1.18
"2045","2015-02-17",1.13
"2046","2015-02-18",1.12
"2047","2015-02-19",1.06
"2048","2015-02-20",0.99
"2049","2015-02-23",0.99
"2050","2015-02-24",1.02
"2051","2015-02-25",1.04
"2052","2015-02-26",0.99
"2053","2015-02-27",1.03
"2054","2015-03-02",0.97
"2055","2015-03-03",0.96
"2056","2015-03-04",1.01
"2057","2015-03-05",0.99
"2058","2015-03-06",1
"2059","2015-03-09",1.01
"2060","2015-03-10",1.01
"2061","2015-03-11",0.97
"2062","2015-03-12",1
"2063","2015-03-13",0.99
"2064","2015-03-16",0.97
"2065","2015-03-17",1.01
"2066","2015-03-18",1.01
"2067","2015-03-19",0.96
"2068","2015-03-20",0.96
"2069","2015-03-23",0.99
"2070","2015-03-24",0.97
"2071","2015-03-25",0.97
"2072","2015-03-26",0.93
"2073","2015-03-27",0.94
"2074","2015-03-30",0.98
"2075","2015-03-31",0.98
"2076","2015-04-01",0.96
"2077","2015-04-02",0.97
"2078","2015-04-06",0.98
"2079","2015-04-07",0.98
"2080","2015-04-08",0.99
"2081","2015-04-09",0.99
"2082","2015-04-10",1.07
"2083","2015-04-13",1.02
"2084","2015-04-14",1.02
"2085","2015-04-15",1.04
"2086","2015-04-16",1
"2087","2015-04-17",1.05
"2088","2015-04-20",1.05
"2089","2015-04-21",1
"2090","2015-04-22",0.95
"2091","2015-04-23",0.97
"2092","2015-04-24",0.94
"2093","2015-04-27",0.88
"2094","2015-04-28",0.9
"2095","2015-04-29",0.88
"2096","2015-04-30",1.14
"2097","2015-05-01",1.11
"2098","2015-05-04",1.18
"2099","2015-05-05",1.19
"2100","2015-05-06",1.17
"2101","2015-05-07",1.18
"2102","2015-05-08",1.04
"2103","2015-05-11",1.03
"2104","2015-05-12",1.03
"2105","2015-05-13",1.06
"2106","2015-05-14",1.06
"2107","2015-05-15",1.04
"2108","2015-05-18",1.07
"2109","2015-05-19",1
"2110","2015-05-20",0.98
"2111","2015-05-21",0.98
"2112","2015-05-22",0.98
"2113","2015-05-26",0.96
"2114","2015-05-27",0.96
"2115","2015-05-28",0.93
"2116","2015-05-29",0.98
"2117","2015-06-01",1.03
"2118","2015-06-02",1.1
"2119","2015-06-03",1.37
"2120","2015-06-04",1.25
"2121","2015-06-05",1.34
"2122","2015-06-08",1.34
"2123","2015-06-09",1.81
"2124","2015-06-10",1.71
"2125","2015-06-11",1.65
"2126","2015-06-12",1.81
"2127","2015-06-15",1.8
"2128","2015-06-16",1.72
"2129","2015-06-17",1.71
"2130","2015-06-18",1.71
"2131","2015-06-19",1.74
"2132","2015-06-22",1.63
"2133","2015-06-23",1.67
"2134","2015-06-24",1.7
"2135","2015-06-25",1.57
"2136","2015-06-26",1.64
"2137","2015-06-29",1.66
"2138","2015-06-30",1.76
"2139","2015-07-01",2.03
"2140","2015-07-02",2.01
"2141","2015-07-06",1.93
"2142","2015-07-07",1.94
"2143","2015-07-08",2.04
"2144","2015-07-09",1.91
"2145","2015-07-10",1.9
"2146","2015-07-13",1.91
"2147","2015-07-14",1.97
"2148","2015-07-15",1.85
"2149","2015-07-16",1.83
"2150","2015-07-17",1.76
"2151","2015-07-20",1.73
"2152","2015-07-21",1.75
"2153","2015-07-22",1.8
"2154","2015-07-23",1.82
"2155","2015-07-24",1.86
"2156","2015-07-27",1.74
"2157","2015-07-28",1.63
"2158","2015-07-29",1.59
"2159","2015-07-30",1.52
"2160","2015-07-31",1.58
"2161","2015-08-03",1.62
"2162","2015-08-04",1.67
"2163","2015-08-05",1.63
"2164","2015-08-06",1.75
"2165","2015-08-07",1.66
"2166","2015-08-10",1.71
"2167","2015-08-11",1.6
"2168","2015-08-12",1.57
"2169","2015-08-13",1.65
"2170","2015-08-14",1.65
"2171","2015-08-17",1.67
"2172","2015-08-18",1.7
"2173","2015-08-19",1.64
"2174","2015-08-20",1.78
"2175","2015-08-21",1.6
"2176","2015-08-24",1.51
"2177","2015-08-25",1.5
"2178","2015-08-26",1.54
"2179","2015-08-27",1.7
"2180","2015-08-28",1.65
"2181","2015-08-31",1.68
"2182","2015-09-01",1.68
"2183","2015-09-02",1.62
"2184","2015-09-03",1.57
"2185","2015-09-04",1.59
"2186","2015-09-08",1.52
"2187","2015-09-09",1.62
"2188","2015-09-10",1.66
"2189","2015-09-11",1.64
"2190","2015-09-14",1.65
"2191","2015-09-15",1.59
"2192","2015-09-16",1.58
"2193","2015-09-17",1.56
"2194","2015-09-18",1.67
"2195","2015-09-21",1.61
"2196","2015-09-22",1.72
"2197","2015-09-23",1.62
"2198","2015-09-24",1.6
"2199","2015-09-25",1.55
"2200","2015-09-28",1.53
"2201","2015-09-29",1.45
"2202","2015-09-30",1.49
"2203","2015-10-01",1.47
"2204","2015-10-02",1.43
"2205","2015-10-05",1.45
"2206","2015-10-06",1.49
"2207","2015-10-07",1.48
"2208","2015-10-08",1.47
"2209","2015-10-09",1.49
"2210","2015-10-12",1.48
"2211","2015-10-13",1.49
"2212","2015-10-14",1.5
"2213","2015-10-15",1.5
"2214","2015-10-16",1.56
"2215","2015-10-19",1.57
"2216","2015-10-20",1.53
"2217","2015-10-21",1.54
"2218","2015-10-22",1.53
"2219","2015-10-23",1.51
"2220","2015-10-26",1.47
"2221","2015-10-27",1.48
"2222","2015-10-28",1.49
"2223","2015-10-29",1.48
"2224","2015-10-30",1.47
"2225","2015-11-02",1.49
"2226","2015-11-03",1.51
"2227","2015-11-04",1.51
"2228","2015-11-05",1.5
"2229","2015-11-06",1.67
"2230","2015-11-09",1.62
"2231","2015-11-10",1.58
"2232","2015-11-11",1.6
"2233","2015-11-12",1.55
"2234","2015-11-13",1.58
"2235","2015-11-16",1.63
"2236","2015-11-17",1.53
"2237","2015-11-18",1.6
"2238","2015-11-19",1.67
"2239","2015-11-20",1.63
"2240","2015-11-23",1.67
"2241","2015-11-24",1.66
"2242","2015-11-25",1.67
"2243","2015-11-27",1.72
"2244","2015-11-30",1.74
"2245","2015-12-01",1.75
"2246","2015-12-02",1.76
"2247","2015-12-03",1.82
"2248","2015-12-04",1.8
"2249","2015-12-07",1.94
"2250","2015-12-08",1.99
"2251","2015-12-09",2.07
"2252","2015-12-10",2.23
"2253","2015-12-11",2.32
"2254","2015-12-14",2.18
"2255","2015-12-15",2.28
"2256","2015-12-16",2.29
"2257","2015-12-17",2.29
"2258","2015-12-18",2.22
"2259","2015-12-21",2.25
"2260","2015-12-22",2.16
"2261","2015-12-23",2.15
"2262","2015-12-24",2.17
"2263","2015-12-28",2.24
"2264","2015-12-29",2.42
"2265","2015-12-30",2.53
"2266","2015-12-31",2.83
"2267","2016-01-04",3.12
"2268","2016-01-05",3.2
"2269","2016-01-06",3.19
"2270","2016-01-07",3.1
"2271","2016-01-08",2.81
"2272","2016-01-11",3.13
"2273","2016-01-12",3.44
"2274","2016-01-13",2.86
"2275","2016-01-14",3.07
"2276","2016-01-15",3.21
"2277","2016-01-19",3.29
"2278","2016-01-20",3.29
"2279","2016-01-21",3.19
"2280","2016-01-22",3.06
"2281","2016-01-25",3.15
"2282","2016-01-26",2.9
"2283","2016-01-27",2.52
"2284","2016-01-28",2.43
"2285","2016-01-29",2.92
"2286","2016-02-01",3.07
"2287","2016-02-02",3.25
"2288","2016-02-03",3.15
"2289","2016-02-04",3.07
"2290","2016-02-05",2.71
"2291","2016-02-08",2.58
"2292","2016-02-09",2.43
"2293","2016-02-10",2.58
"2294","2016-02-11",2.62
"2295","2016-02-12",2.41
"2296","2016-02-16",2.27
"2297","2016-02-17",2.16
"2298","2016-02-18",2.22
"2299","2016-02-19",2.21
"2300","2016-02-22",2.25
"2301","2016-02-23",2.17
"2302","2016-02-24",2.17
"2303","2016-02-25",2.17
"2304","2016-02-26",2.26
"2305","2016-02-29",2.15
"2306","2016-03-01",2
"2307","2016-03-02",2.08
"2308","2016-03-03",2.04
"2309","2016-03-04",1.92
"2310","2016-03-07",2
"2311","2016-03-08",2.04
"2312","2016-03-09",2.03
"2313","2016-03-10",2.1
"2314","2016-03-11",2.07
"2315","2016-03-14",2.09
"2316","2016-03-15",2.07
"2317","2016-03-16",2.08
"2318","2016-03-17",2.08
"2319","2016-03-18",2.2
"2320","2016-03-21",2.01
"2321","2016-03-22",2.03
"2322","2016-03-23",2.01
"2323","2016-03-24",1.96
"2324","2016-03-28",1.81
"2325","2016-03-29",1.86
"2326","2016-03-30",1.95
"2327","2016-03-31",2.02
"2328","2016-04-01",1.99
"2329","2016-04-04",1.97
"2330","2016-04-05",1.96
"2331","2016-04-06",1.89
"2332","2016-04-07",1.88
"2333","2016-04-08",1.86
"2334","2016-04-11",1.89
"2335","2016-04-12",1.89
"2336","2016-04-13",1.9
"2337","2016-04-14",2
"2338","2016-04-15",2.04
"2339","2016-04-18",2.06
"2340","2016-04-19",1.99
"2341","2016-04-20",1.99
"2342","2016-04-21",1.92
"2343","2016-04-22",1.87
"2344","2016-04-25",1.9
"2345","2016-04-26",1.94
"2346","2016-04-27",1.96
"2347","2016-04-28",1.91
"2348","2016-04-29",1.93
"2349","2016-05-02",1.86
"2350","2016-05-03",1.89
"2351","2016-05-04",1.84
"2352","2016-05-05",1.89
"2353","2016-05-06",1.91
"2354","2016-05-09",1.9
"2355","2016-05-10",1.85
"2356","2016-05-11",1.81
"2357","2016-05-12",1.71
"2358","2016-05-13",1.71
"2359","2016-05-16",1.79
"2360","2016-05-17",1.75
"2361","2016-05-18",1.8
"2362","2016-05-19",1.7
"2363","2016-05-20",1.72
"2364","2016-05-23",1.76
"2365","2016-05-24",1.76
"2366","2016-05-25",1.73
"2367","2016-05-26",1.86
"2368","2016-05-27",1.81
"2369","2016-05-31",1.9
"2370","2016-06-01",1.9
"2371","2016-06-02",1.81
"2372","2016-06-03",1.8
"2373","2016-06-06",1.9
"2374","2016-06-07",1.9
"2375","2016-06-08",1.9
"2376","2016-06-09",1.89
"2377","2016-06-10",1.89
"2378","2016-06-13",1.86
"2379","2016-06-14",1.83
"2380","2016-06-15",1.87
"2381","2016-06-16",1.86
"2382","2016-06-17",1.85
"2383","2016-06-20",1.86
"2384","2016-06-21",1.82
"2385","2016-06-22",1.76
"2386","2016-06-23",1.72
"2387","2016-06-24",1.71
"2388","2016-06-27",1.74
"2389","2016-06-28",1.77
"2390","2016-06-29",1.75
"2391","2016-06-30",1.74
"2392","2016-07-01",1.74
"2393","2016-07-05",1.64
"2394","2016-07-06",1.65
"2395","2016-07-07",1.64
"2396","2016-07-08",1.65
"2397","2016-07-11",1.63
"2398","2016-07-12",1.63
"2399","2016-07-13",1.64
"2400","2016-07-14",1.62
"2401","2016-07-15",1.61
"2402","2016-07-18",1.6
"2403","2016-07-19",1.61
"2404","2016-07-20",1.61
"2405","2016-07-21",1.6
"2406","2016-07-22",1.62
"2407","2016-07-25",1.9
"2408","2016-07-26",1.9
"2409","2016-07-27",1.9
"2410","2016-07-28",1.86
"2411","2016-07-29",1.84
"2412","2016-08-01",1.89
"2413","2016-08-02",1.83
"2414","2016-08-03",1.83
"2415","2016-08-04",1.78
"2416","2016-08-05",1.85
"2417","2016-08-08",1.91
"2418","2016-08-09",1.92
"2419","2016-08-10",1.95
"2420","2016-08-11",1.9
"2421","2016-08-12",1.9
"2422","2016-08-15",1.95
"2423","2016-08-16",1.96
"2424","2016-08-17",1.96
"2425","2016-08-18",2
"2426","2016-08-19",2.04
"2427","2016-08-22",1.98
"2428","2016-08-23",1.96
"2429","2016-08-24",1.95
"2430","2016-08-25",1.95
"2431","2016-08-26",1.92
"2432","2016-08-29",1.9
"2433","2016-08-30",1.88
"2434","2016-08-31",1.9
"2435","2016-09-01",1.91
"2436","2016-09-02",1.94
"2437","2016-09-06",1.91
"2438","2016-09-07",1.86
"2439","2016-09-08",1.9
"2440","2016-09-09",1.88
"2441","2016-09-12",1.92
"2442","2016-09-13",1.94
"2443","2016-09-14",2.04
"2444","2016-09-15",2.05
"2445","2016-09-16",1.96
"2446","2016-09-19",1.88
"2447","2016-09-20",1.73
"2448","2016-09-21",1.8
"2449","2016-09-22",1.77
"2450","2016-09-23",1.72
"2451","2016-09-26",1.76
"2452","2016-09-27",1.8
"2453","2016-09-28",1.82
"2454","2016-09-29",1.77
"2455","2016-09-30",1.79
"2456","2016-10-03",1.79
"2457","2016-10-04",1.78
"2458","2016-10-05",1.75
"2459","2016-10-06",1.75
"2460","2016-10-07",1.78
"2461","2016-10-10",1.72
"2462","2016-10-11",1.69
"2463","2016-10-12",1.68
"2464","2016-10-13",1.58
"2465","2016-10-14",1.57
"2466","2016-10-17",1.55
"2467","2016-10-18",1.46
"2468","2016-10-19",1.53
"2469","2016-10-20",1.53
"2470","2016-10-21",1.5
"2471","2016-10-24",1.58
"2472","2016-10-25",1.57
"2473","2016-10-26",1.55
"2474","2016-10-27",1.56
"2475","2016-10-28",1.59
"2476","2016-10-31",1.65
"2477","2016-11-01",1.7
"2478","2016-11-02",1.61
"2479","2016-11-03",1.63
"2480","2016-11-04",1.62
"2481","2016-11-07",1.57
"2482","2016-11-08",1.59
"2483","2016-11-09",1.65
"2484","2016-11-10",1.67
"2485","2016-11-11",1.67
"2486","2016-11-14",1.71
"2487","2016-11-15",1.51
"2488","2016-11-16",1.53
"2489","2016-11-17",1.54
"2490","2016-11-18",1.55
"2491","2016-11-21",1.51
"2492","2016-11-22",1.53
"2493","2016-11-23",1.51
"2494","2016-11-25",1.51
"2495","2016-11-28",1.45
"2496","2016-11-29",1.42
"2497","2016-11-30",1.4
"2498","2016-12-01",1.42
"2499","2016-12-02",1.42
"2500","2016-12-05",1.47
"2501","2016-12-06",1.45
"2502","2016-12-07",1.45
"2503","2016-12-08",1.48
"2504","2016-12-09",1.36
"2505","2016-12-12",1.28
"2506","2016-12-13",1.27
"2507","2016-12-14",1.22
"2508","2016-12-15",1.22
"2509","2016-12-16",1.3
"2510","2016-12-19",1.28
"2511","2016-12-20",1.29
"2512","2016-12-21",1.3
"2513","2016-12-22",1.42
"2514","2016-12-23",1.45
"2515","2016-12-27",1.61
"2516","2016-12-28",1.63
"2517","2016-12-29",1.57
"2518","2016-12-30",1.54
"2519","2017-01-03",1.52
"2520","2017-01-04",1.48
"2521","2017-01-05",1.51
"2522","2017-01-06",1.51
"2523","2017-01-09",1.64
"2524","2017-01-10",1.71
"2525","2017-01-11",1.78
"2526","2017-01-12",1.8
"2527","2017-01-13",1.81
"2528","2017-01-17",1.8
"2529","2017-01-18",1.89
"2530","2017-01-19",1.83
"2531","2017-01-20",1.83
"2532","2017-01-23",1.76
"2533","2017-01-24",1.75
"2534","2017-01-25",1.74
"2535","2017-01-26",1.7
"2536","2017-01-27",1.7
"2537","2017-01-30",1.77
"2538","2017-01-31",1.73
"2539","2017-02-01",1.75
"2540","2017-02-02",1.78
"2541","2017-02-03",1.76
"2542","2017-02-06",1.75
"2543","2017-02-07",1.72
"2544","2017-02-08",1.72
"2545","2017-02-09",1.71
"2546","2017-02-10",1.74
"2547","2017-02-13",1.73
"2548","2017-02-14",2.2
"2549","2017-02-15",2.08
"2550","2017-02-16",1.97
"2551","2017-02-17",2.21
"2552","2017-02-21",2.25
"2553","2017-02-22",2.29
"2554","2017-02-23",2.27
"2555","2017-02-24",2.3
"2556","2017-02-27",2.46
"2557","2017-02-28",2.35
"2558","2017-03-01",2.33
"2559","2017-03-02",2.46
"2560","2017-03-03",2.4
"2561","2017-03-06",2.38
"2562","2017-03-07",2.39
"2563","2017-03-08",2.37
"2564","2017-03-09",2.31
"2565","2017-03-10",2.2
"2566","2017-03-13",2.19
"2567","2017-03-14",2.28
"2568","2017-03-15",2.35
"2569","2017-03-16",2.41
"2570","2017-03-17",2.42
"2571","2017-03-20",2.33
"2572","2017-03-21",2.31
"2573","2017-03-22",2.26
"2574","2017-03-23",2.3
"2575","2017-03-24",2.32
"2576","2017-03-27",2.31
"2577","2017-03-28",2.28
"2578","2017-03-29",2.62
"2579","2017-03-30",3.01
"2580","2017-03-31",2.74
"2581","2017-04-03",2.72
"2582","2017-04-04",2.71
"2583","2017-04-05",2.57
"2584","2017-04-06",2.66
"2585","2017-04-07",2.69
"2586","2017-04-10",2.66
"2587","2017-04-11",2.61
"2588","2017-04-12",2.56
"2589","2017-04-13",2.56
"2590","2017-04-17",2.5
"2591","2017-04-18",2.52
"2592","2017-04-19",2.49
"2593","2017-04-20",2.74
"2594","2017-04-21",2.83
"2595","2017-04-24",2.8
"2596","2017-04-25",2.77
"2597","2017-04-26",2.75
"2598","2017-04-27",2.78
"2599","2017-04-28",2.7
"2600","2017-05-01",2.85
"2601","2017-05-02",2.87
"2602","2017-05-03",2.85
"2603","2017-05-04",2.92
"2604","2017-05-05",2.67
"2605","2017-05-08",2.78
"2606","2017-05-09",2.99
"2607","2017-05-10",3.1
"2608","2017-05-11",3.12
"2609","2017-05-12",3.04
"2610","2017-05-15",2.95
"2611","2017-05-16",2.92
"2612","2017-05-17",2.82
"2613","2017-05-18",2.74
"2614","2017-05-19",2.85
"2615","2017-05-22",2.92
"2616","2017-05-23",2.88
"2617","2017-05-24",3.05
"2618","2017-05-25",3.15
"2619","2017-05-26",3.05
"2620","2017-05-30",3.04
"2621","2017-05-31",3.02
"2622","2017-06-01",3.25
"2623","2017-06-02",3.11
"2624","2017-06-05",3
"2625","2017-06-06",2.95
"2626","2017-06-07",2.9
"2627","2017-06-08",2.94
"2628","2017-06-09",2.84
"2629","2017-06-12",2.81
"2630","2017-06-13",2.74
"2631","2017-06-14",2.61
"2632","2017-06-15",2.61
"2633","2017-06-16",2.66
"2634","2017-06-19",2.81
"2635","2017-06-20",2.74
"2636","2017-06-21",2.71
"2637","2017-06-22",2.69
"2638","2017-06-23",2.79
"2639","2017-06-26",2.77
"2640","2017-06-27",2.64
"2641","2017-06-28",2.69
"2642","2017-06-29",2.72
"2643","2017-06-30",2.7
"2644","2017-07-03",2.68
"2645","2017-07-05",2.69
"2646","2017-07-06",2.69
"2647","2017-07-07",2.75
"2648","2017-07-10",2.69
"2649","2017-07-11",2.57
"2650","2017-07-12",2.59
"2651","2017-07-13",2.59
"2652","2017-07-14",2.63
"2653","2017-07-17",2.67
"2654","2017-07-18",2.69
"2655","2017-07-19",2.7
"2656","2017-07-20",2.72
"2657","2017-07-21",2.7
"2658","2017-07-24",2.68
"2659","2017-07-25",2.62
"2660","2017-07-26",2.61
"2661","2017-07-27",2.58
"2662","2017-07-28",2.56
"2663","2017-07-31",2.58
"2664","2017-08-01",2.58
"2665","2017-08-02",2.52
"2666","2017-08-03",2.56
"2667","2017-08-04",2.64
"2668","2017-08-07",2.65
"2669","2017-08-08",2.68
"2670","2017-08-09",2.65
"2671","2017-08-10",2.56
"2672","2017-08-11",2.52
"2673","2017-08-14",2.6
"2674","2017-08-15",2.56
"2675","2017-08-16",2.53
"2676","2017-08-17",2.51
"2677","2017-08-18",2.54
"2678","2017-08-21",2.54
"2679","2017-08-22",2.46
"2680","2017-08-23",2.35
"2681","2017-08-24",2.47
"2682","2017-08-25",2.56
"2683","2017-08-28",2.51
"2684","2017-08-29",2.49
"2685","2017-08-30",2.6
"2686","2017-08-31",2.61
"2687","2017-09-01",2.65
"2688","2017-09-05",2.68
"2689","2017-09-06",2.64
"2690","2017-09-07",2.68
"2691","2017-09-08",2.69
"2692","2017-09-11",2.5
"2693","2017-09-12",2.55
"2694","2017-09-13",2.58
"2695","2017-09-14",2.41
"2696","2017-09-15",2.61
"2697","2017-09-18",2.67
"2698","2017-09-19",2.64
"2699","2017-09-20",2.66
"2700","2017-09-21",2.57
"2701","2017-09-22",2.55
"2702","2017-09-25",2.42
"2703","2017-09-26",2.44
"2704","2017-09-27",2.51
"2705","2017-09-28",2.55
"2706","2017-09-29",2.56
"2707","2017-10-02",2.58
"2708","2017-10-03",2.63
"2709","2017-10-04",2.67
"2710","2017-10-05",2.68
"2711","2017-10-06",2.8
"2712","2017-10-09",2.79
"2713","2017-10-10",2.84
"2714","2017-10-11",2.81
"2715","2017-10-12",2.77
"2716","2017-10-13",2.74
"2717","2017-10-16",2.75
"2718","2017-10-17",2.87
"2719","2017-10-18",2.93
"2720","2017-10-19",2.83
"2721","2017-10-20",2.95
"2722","2017-10-23",2.95
"2723","2017-10-24",2.97
"2724","2017-10-25",3.41
"2725","2017-10-26",3.69
"2726","2017-10-27",3.75
"2727","2017-10-30",3.94
"2728","2017-10-31",3.98
"2729","2017-11-01",3.75
"2730","2017-11-02",3.84
"2731","2017-11-03",4.01
"2732","2017-11-06",3.67
"2733","2017-11-07",3.75
"2734","2017-11-08",3.71
"2735","2017-11-09",3.74
"2736","2017-11-10",2.91
"2737","2017-11-13",2.73
"2738","2017-11-14",2.59
"2739","2017-11-15",2.67
"2740","2017-11-16",2.57
"2741","2017-11-17",2.57
"2742","2017-11-20",2.49
"2743","2017-11-21",2.51
"2744","2017-11-22",2.49
"2745","2017-11-24",2.52
"2746","2017-11-27",2.47
"2747","2017-11-28",2.46
"2748","2017-11-29",2.45
"2749","2017-11-30",2.5
"2750","2017-12-01",2.45
"2751","2017-12-04",2.39
"2752","2017-12-05",2.33
"2753","2017-12-06",2.3
"2754","2017-12-07",2.34
"2755","2017-12-08",2.35
"2756","2017-12-11",2.43
"2757","2017-12-12",2.37
"2758","2017-12-13",2.45
"2759","2017-12-14",2.4
"2760","2017-12-15",2.39
"2761","2017-12-18",2.41
"2762","2017-12-19",2.21
"2763","2017-12-20",2.12
"2764","2017-12-21",2.16
"2765","2017-12-22",2.13
"2766","2017-12-26",2.1
"2767","2017-12-27",2.2
"2768","2017-12-28",2.33
"2769","2017-12-29",2.22
"2770","2018-01-02",2.3
"2771","2018-01-03",2.42
"2772","2018-01-04",2.37
"2773","2018-01-05",2.33
"2774","2018-01-08",2.31
"2775","2018-01-09",2.32
"2776","2018-01-10",2.31
"2777","2018-01-11",2.33
"2778","2018-01-12",2.42
"2779","2018-01-16",2.36
"2780","2018-01-17",2.41
"2781","2018-01-18",2.36
"2782","2018-01-19",2.42
"2783","2018-01-22",2.6
"2784","2018-01-23",2.63
"2785","2018-01-24",2.53
"2786","2018-01-25",2.48
"2787","2018-01-26",2.47
"2788","2018-01-29",2.44
"2789","2018-01-30",2.41
"2790","2018-01-31",2.4
"2791","2018-02-01",2.37
"2792","2018-02-02",2.22
"2793","2018-02-05",2.18
"2794","2018-02-06",2.24
"2795","2018-02-07",2.27
"2796","2018-02-08",2.19
"2797","2018-02-09",2.18
"2798","2018-02-12",2.27
"2799","2018-02-13",2.29
"2800","2018-02-14",2.38
"2801","2018-02-15",2.23
"2802","2018-02-16",2.28
"2803","2018-02-20",2.24
"2804","2018-02-21",2.18
"2805","2018-02-22",2.16
"2806","2018-02-23",2.18
"2807","2018-02-26",2.15
"2808","2018-02-27",2.19
"2809","2018-02-28",2.13
"2810","2018-03-01",2.09
"2811","2018-03-02",2.16
"2812","2018-03-05",2.15
"2813","2018-03-06",2.1
"2814","2018-03-07",2.16
"2815","2018-03-08",2.19
"2816","2018-03-09",2.17
"2817","2018-03-12",2.23
"2818","2018-03-13",2.29
"2819","2018-03-14",2.29
"2820","2018-03-15",2.23
"2821","2018-03-16",2.27
"2822","2018-03-19",2.27
"2823","2018-03-20",2.36
"2824","2018-03-21",2.36
"2825","2018-03-22",2.47
"2826","2018-03-23",2.25
"2827","2018-03-26",2.28
"2828","2018-03-27",2.18
"2829","2018-03-28",2.15
"2830","2018-03-29",2.2
"2831","2018-04-02",2.09
"2832","2018-04-03",2.13
"2833","2018-04-04",2.21
"2834","2018-04-05",2.26
"2835","2018-04-06",2.25
"2836","2018-04-09",2.3
"2837","2018-04-10",2.17
"2838","2018-04-11",2.23
"2839","2018-04-12",2.22
"2840","2018-04-13",2.21
"2841","2018-04-16",2.12
"2842","2018-04-17",2.2
"2843","2018-04-18",2.16
"2844","2018-04-19",2.14
"2845","2018-04-20",2.14
"2846","2018-04-23",2.1
"2847","2018-04-24",2.1
"2848","2018-04-25",2.04
"2849","2018-04-26",2.05
"2850","2018-04-27",2.06
"2851","2018-04-30",2
"2852","2018-05-01",2.01
"2853","2018-05-02",2.08
"2854","2018-05-03",2.14
"2855","2018-05-04",2.16
"2856","2018-05-07",2.14
"2857","2018-05-08",2.13
"2858","2018-05-09",2.14
"2859","2018-05-10",2.11
"2860","2018-05-11",2.11
"2861","2018-05-14",2.15
"2862","2018-05-15",2.15
"2863","2018-05-16",2.15
"2864","2018-05-17",2.12
"2865","2018-05-18",2.1
"2866","2018-05-21",2.1
"2867","2018-05-22",2.07
"2868","2018-05-23",2.08
