"","date","RDWR"
"1916","2014-08-12",16.629999
"1917","2014-08-13",16.6
"1918","2014-08-14",16.73
"1919","2014-08-15",16.799999
"1920","2014-08-18",17.25
"1921","2014-08-19",17.299999
"1922","2014-08-20",17.299999
"1923","2014-08-21",17.32
"1924","2014-08-22",17.209999
"1925","2014-08-25",17.17
"1926","2014-08-26",17.299999
"1927","2014-08-27",17.299999
"1928","2014-08-28",17.209999
"1929","2014-08-29",17.33
"1930","2014-09-02",17.27
"1931","2014-09-03",17.23
"1932","2014-09-04",17.02
"1933","2014-09-05",16.99
"1934","2014-09-08",17.030001
"1935","2014-09-09",16.959999
"1936","2014-09-10",17
"1937","2014-09-11",17.290001
"1938","2014-09-12",17.18
"1939","2014-09-15",17.139999
"1940","2014-09-16",17.629999
"1941","2014-09-17",17.65
"1942","2014-09-18",17.77
"1943","2014-09-19",17.99
"1944","2014-09-22",17.75
"1945","2014-09-23",17.870001
"1946","2014-09-24",17.85
"1947","2014-09-25",17.559999
"1948","2014-09-26",17.5
"1949","2014-09-29",17.459999
"1950","2014-09-30",17.66
"1951","2014-10-01",17.48
"1952","2014-10-02",17.42
"1953","2014-10-03",17.5
"1954","2014-10-06",17.299999
"1955","2014-10-07",17.030001
"1956","2014-10-08",17.09
"1957","2014-10-09",16.809999
"1958","2014-10-10",16.25
"1959","2014-10-13",16.01
"1960","2014-10-14",15.91
"1961","2014-10-15",15.95
"1962","2014-10-16",16.139999
"1963","2014-10-17",16.48
"1964","2014-10-20",16.389999
"1965","2014-10-21",16.440001
"1966","2014-10-22",16.4
"1967","2014-10-23",16.66
"1968","2014-10-24",17.01
"1969","2014-10-27",17.030001
"1970","2014-10-28",18.77
"1971","2014-10-29",19.08
"1972","2014-10-30",18.809999
"1973","2014-10-31",18.99
"1974","2014-11-03",19.299999
"1975","2014-11-04",19.120001
"1976","2014-11-05",19.1
"1977","2014-11-06",19.17
"1978","2014-11-07",19.07
"1979","2014-11-10",19.16
"1980","2014-11-11",18.969999
"1981","2014-11-12",19.030001
"1982","2014-11-13",20.32
"1983","2014-11-14",20.790001
"1984","2014-11-17",20.469999
"1985","2014-11-18",20.83
"1986","2014-11-19",20.9
"1987","2014-11-20",20.700001
"1988","2014-11-21",20.15
"1989","2014-11-24",20.59
"1990","2014-11-25",20.379999
"1991","2014-11-26",20.52
"1992","2014-11-28",20.26
"1993","2014-12-01",20.51
"1994","2014-12-02",20.790001
"1995","2014-12-03",20.879999
"1996","2014-12-04",22.030001
"1997","2014-12-05",21.870001
"1998","2014-12-08",21.969999
"1999","2014-12-09",21.84
"2000","2014-12-10",21.85
"2001","2014-12-11",22.67
"2002","2014-12-12",22.26
"2003","2014-12-15",21.530001
"2004","2014-12-16",21.51
"2005","2014-12-17",21.700001
"2006","2014-12-18",22.02
"2007","2014-12-19",21.690001
"2008","2014-12-22",21.9
"2009","2014-12-23",21.940001
"2010","2014-12-24",22.18
"2011","2014-12-26",21.92
"2012","2014-12-29",21.799999
"2013","2014-12-30",21.969999
"2014","2014-12-31",22.02
"2015","2015-01-02",21.77
"2016","2015-01-05",21.799999
"2017","2015-01-06",21.309999
"2018","2015-01-07",21.610001
"2019","2015-01-08",21.709999
"2020","2015-01-09",21.549999
"2021","2015-01-12",21.440001
"2022","2015-01-13",22.450001
"2023","2015-01-14",21.99
"2024","2015-01-15",22.889999
"2025","2015-01-16",23.42
"2026","2015-01-20",23.49
"2027","2015-01-21",23.440001
"2028","2015-01-22",22.870001
"2029","2015-01-23",22.99
"2030","2015-01-26",22.59
"2031","2015-01-27",22.389999
"2032","2015-01-28",19.719999
"2033","2015-01-29",19.6
"2034","2015-01-30",19.24
"2035","2015-02-02",19.799999
"2036","2015-02-03",19.75
"2037","2015-02-04",19.93
"2038","2015-02-05",20.02
"2039","2015-02-06",20
"2040","2015-02-09",19.84
"2041","2015-02-10",19.969999
"2042","2015-02-11",20.02
"2043","2015-02-12",20.43
"2044","2015-02-13",20.85
"2045","2015-02-17",20.709999
"2046","2015-02-18",20.530001
"2047","2015-02-19",20.690001
"2048","2015-02-20",21.110001
"2049","2015-02-23",20.82
"2050","2015-02-24",21.219999
"2051","2015-02-25",21.02
"2052","2015-02-26",21.059999
"2053","2015-02-27",21.24
"2054","2015-03-02",22.299999
"2055","2015-03-03",21.99
"2056","2015-03-04",22.299999
"2057","2015-03-05",22.459999
"2058","2015-03-06",22.01
"2059","2015-03-09",22.120001
"2060","2015-03-10",21.389999
"2061","2015-03-11",21.299999
"2062","2015-03-12",21.389999
"2063","2015-03-13",20.98
"2064","2015-03-16",20.98
"2065","2015-03-17",21.030001
"2066","2015-03-18",20.99
"2067","2015-03-19",21.309999
"2068","2015-03-20",21.34
"2069","2015-03-23",21.27
"2070","2015-03-24",20.870001
"2071","2015-03-25",20.290001
"2072","2015-03-26",20.309999
"2073","2015-03-27",20.83
"2074","2015-03-30",21.07
"2075","2015-03-31",20.91
"2076","2015-04-01",20.690001
"2077","2015-04-02",20.889999
"2078","2015-04-06",21.200001
"2079","2015-04-07",21.200001
"2080","2015-04-08",21.469999
"2081","2015-04-09",21.77
"2082","2015-04-10",21.9
"2083","2015-04-13",22.209999
"2084","2015-04-14",22.82
"2085","2015-04-15",23.23
"2086","2015-04-16",23.559999
"2087","2015-04-17",23.41
"2088","2015-04-20",23.440001
"2089","2015-04-21",23.870001
"2090","2015-04-22",24.35
"2091","2015-04-23",23.92
"2092","2015-04-24",24.15
"2093","2015-04-27",23.52
"2094","2015-04-28",23.66
"2095","2015-04-29",23.450001
"2096","2015-04-30",23.67
"2097","2015-05-01",23.780001
"2098","2015-05-04",23.5
"2099","2015-05-05",22.790001
"2100","2015-05-06",22.299999
"2101","2015-05-07",22.76
"2102","2015-05-08",23
"2103","2015-05-11",23.26
"2104","2015-05-12",22.780001
"2105","2015-05-13",23.23
"2106","2015-05-14",23.299999
"2107","2015-05-15",23.559999
"2108","2015-05-18",23.809999
"2109","2015-05-19",23.809999
"2110","2015-05-20",23.75
"2111","2015-05-21",23.82
"2112","2015-05-22",23.809999
"2113","2015-05-26",23.34
"2114","2015-05-27",23.639999
"2115","2015-05-28",23.799999
"2116","2015-05-29",23.610001
"2117","2015-06-01",23.33
"2118","2015-06-02",23.389999
"2119","2015-06-03",23.799999
"2120","2015-06-04",23.540001
"2121","2015-06-05",24.25
"2122","2015-06-08",23.73
"2123","2015-06-09",23.35
"2124","2015-06-10",23.450001
"2125","2015-06-11",23.49
"2126","2015-06-12",23.41
"2127","2015-06-15",23.4
"2128","2015-06-16",23.950001
"2129","2015-06-17",24
"2130","2015-06-18",24.32
"2131","2015-06-19",24.4
"2132","2015-06-22",24.48
"2133","2015-06-23",24.4
"2134","2015-06-24",23.65
"2135","2015-06-25",23.440001
"2136","2015-06-26",22.84
"2137","2015-06-29",21.870001
"2138","2015-06-30",22.200001
"2139","2015-07-01",21.950001
"2140","2015-07-02",21.549999
"2141","2015-07-06",20.75
"2142","2015-07-07",20.639999
"2143","2015-07-08",20.940001
"2144","2015-07-09",20.959999
"2145","2015-07-10",20.709999
"2146","2015-07-13",21.17
"2147","2015-07-14",21.32
"2148","2015-07-15",20.889999
"2149","2015-07-16",20.959999
"2150","2015-07-17",20.620001
"2151","2015-07-20",20.299999
"2152","2015-07-21",20.200001
"2153","2015-07-22",20.379999
"2154","2015-07-23",21.07
"2155","2015-07-24",20.620001
"2156","2015-07-27",20.059999
"2157","2015-07-28",18.379999
"2158","2015-07-29",18.370001
"2159","2015-07-30",19.07
"2160","2015-07-31",19.040001
"2161","2015-08-03",19.1
"2162","2015-08-04",19.24
"2163","2015-08-05",19.370001
"2164","2015-08-06",19.379999
"2165","2015-08-07",19.450001
"2166","2015-08-10",19.68
"2167","2015-08-11",19.4
"2168","2015-08-12",19.34
"2169","2015-08-13",19.450001
"2170","2015-08-14",19.48
"2171","2015-08-17",19.84
"2172","2015-08-18",20.030001
"2173","2015-08-19",19.82
"2174","2015-08-20",19.299999
"2175","2015-08-21",19.01
"2176","2015-08-24",18.08
"2177","2015-08-25",17.85
"2178","2015-08-26",18.219999
"2179","2015-08-27",18.610001
"2180","2015-08-28",18.610001
"2181","2015-08-31",18.610001
"2182","2015-09-01",17.85
"2183","2015-09-02",17.85
"2184","2015-09-03",18.030001
"2185","2015-09-04",17.799999
"2186","2015-09-08",18.27
"2187","2015-09-09",18.209999
"2188","2015-09-10",17.950001
"2189","2015-09-11",17.73
"2190","2015-09-14",17.620001
"2191","2015-09-15",17.52
"2192","2015-09-16",17.98
"2193","2015-09-17",18.190001
"2194","2015-09-18",17.73
"2195","2015-09-21",17.59
"2196","2015-09-22",17.280001
"2197","2015-09-23",17.370001
"2198","2015-09-24",17.290001
"2199","2015-09-25",16.68
"2200","2015-09-28",16.16
"2201","2015-09-29",15.85
"2202","2015-09-30",16.26
"2203","2015-10-01",16.27
"2204","2015-10-02",16.67
"2205","2015-10-05",17.32
"2206","2015-10-06",14.01
"2207","2015-10-07",14.38
"2208","2015-10-08",14.79
"2209","2015-10-09",14.34
"2210","2015-10-12",14.39
"2211","2015-10-13",14.3
"2212","2015-10-14",14.31
"2213","2015-10-15",14.67
"2214","2015-10-16",14.6
"2215","2015-10-19",14.37
"2216","2015-10-20",14.5
"2217","2015-10-21",14.27
"2218","2015-10-22",14.49
"2219","2015-10-23",14.74
"2220","2015-10-26",14.19
"2221","2015-10-27",13.97
"2222","2015-10-28",15.06
"2223","2015-10-29",14.89
"2224","2015-10-30",14.91
"2225","2015-11-02",15.2
"2226","2015-11-03",15.54
"2227","2015-11-04",15.25
"2228","2015-11-05",15.33
"2229","2015-11-06",15.72
"2230","2015-11-09",15.82
"2231","2015-11-10",15.65
"2232","2015-11-11",15.74
"2233","2015-11-12",15.25
"2234","2015-11-13",14.9
"2235","2015-11-16",15.05
"2236","2015-11-17",15
"2237","2015-11-18",15.05
"2238","2015-11-19",15.05
"2239","2015-11-20",15.31
"2240","2015-11-23",15.39
"2241","2015-11-24",15.66
"2242","2015-11-25",16.030001
"2243","2015-11-27",16.129999
"2244","2015-11-30",16.440001
"2245","2015-12-01",16.43
"2246","2015-12-02",16.49
"2247","2015-12-03",15.87
"2248","2015-12-04",16.26
"2249","2015-12-07",16.040001
"2250","2015-12-08",15.78
"2251","2015-12-09",15.45
"2252","2015-12-10",15.38
"2253","2015-12-11",15.08
"2254","2015-12-14",14.9
"2255","2015-12-15",15.2
"2256","2015-12-16",15.49
"2257","2015-12-17",15.41
"2258","2015-12-18",15.4
"2259","2015-12-21",14.89
"2260","2015-12-22",15.12
"2261","2015-12-23",15.33
"2262","2015-12-24",15.38
"2263","2015-12-28",15.1
"2264","2015-12-29",15.42
"2265","2015-12-30",15.13
"2266","2015-12-31",15.34
"2267","2016-01-04",14.76
"2268","2016-01-05",14.48
"2269","2016-01-06",14.23
"2270","2016-01-07",13.59
"2271","2016-01-08",13.27
"2272","2016-01-11",13.16
"2273","2016-01-12",13.32
"2274","2016-01-13",12.93
"2275","2016-01-14",13.27
"2276","2016-01-15",13.47
"2277","2016-01-19",13.11
"2278","2016-01-20",13.27
"2279","2016-01-21",13.32
"2280","2016-01-22",13.49
"2281","2016-01-25",13.12
"2282","2016-01-26",13.36
"2283","2016-01-27",13.11
"2284","2016-01-28",12.73
"2285","2016-01-29",13.36
"2286","2016-02-01",13.06
"2287","2016-02-02",13.08
"2288","2016-02-03",11.38
"2289","2016-02-04",11.33
"2290","2016-02-05",10.94
"2291","2016-02-08",10.59
"2292","2016-02-09",10.33
"2293","2016-02-10",10.3
"2294","2016-02-11",10.18
"2295","2016-02-12",10.25
"2296","2016-02-16",10.38
"2297","2016-02-17",10.85
"2298","2016-02-18",10.74
"2299","2016-02-19",10.81
"2300","2016-02-22",11.2
"2301","2016-02-23",11
"2302","2016-02-24",11.34
"2303","2016-02-25",11.55
"2304","2016-02-26",11.68
"2305","2016-02-29",11.51
"2306","2016-03-01",11.77
"2307","2016-03-02",11.92
"2308","2016-03-03",11.95
"2309","2016-03-04",11.82
"2310","2016-03-07",11.7
"2311","2016-03-08",11.38
"2312","2016-03-09",11.48
"2313","2016-03-10",11.2
"2314","2016-03-11",11.91
"2315","2016-03-14",11.75
"2316","2016-03-15",11.55
"2317","2016-03-16",11.53
"2318","2016-03-17",11.69
"2319","2016-03-18",12.12
"2320","2016-03-21",12.13
"2321","2016-03-22",12.1
"2322","2016-03-23",11.77
"2323","2016-03-24",11.63
"2324","2016-03-28",11.58
"2325","2016-03-29",11.85
"2326","2016-03-30",11.69
"2327","2016-03-31",11.83
"2328","2016-04-01",11.59
"2329","2016-04-04",11.44
"2330","2016-04-05",11.12
"2331","2016-04-06",11.22
"2332","2016-04-07",10.97
"2333","2016-04-08",11.05
"2334","2016-04-11",10.85
"2335","2016-04-12",10.87
"2336","2016-04-13",11.1
"2337","2016-04-14",10.98
"2338","2016-04-15",10.7
"2339","2016-04-18",10.64
"2340","2016-04-19",10.67
"2341","2016-04-20",10.6
"2342","2016-04-21",10.87
"2343","2016-04-22",11.3
"2344","2016-04-25",11.08
"2345","2016-04-26",10.97
"2346","2016-04-27",11.09
"2347","2016-04-28",11
"2348","2016-04-29",10.8
"2349","2016-05-02",10.84
"2350","2016-05-03",10.5
"2351","2016-05-04",10.61
"2352","2016-05-05",10.64
"2353","2016-05-06",10.67
"2354","2016-05-09",10.71
"2355","2016-05-10",10.72
"2356","2016-05-11",10.63
"2357","2016-05-12",10.51
"2358","2016-05-13",10.54
"2359","2016-05-16",10.61
"2360","2016-05-17",10.57
"2361","2016-05-18",10.64
"2362","2016-05-19",10.51
"2363","2016-05-20",10.68
"2364","2016-05-23",10.7
"2365","2016-05-24",11.11
"2366","2016-05-25",11.52
"2367","2016-05-26",11.66
"2368","2016-05-27",11.69
"2369","2016-05-31",11.98
"2370","2016-06-01",12.13
"2371","2016-06-02",12.47
"2372","2016-06-03",12.26
"2373","2016-06-06",12.29
"2374","2016-06-07",12.48
"2375","2016-06-08",12.34
"2376","2016-06-09",12.23
"2377","2016-06-10",12.19
"2378","2016-06-13",11.89
"2379","2016-06-14",11.9
"2380","2016-06-15",12.04
"2381","2016-06-16",11.96
"2382","2016-06-17",11.63
"2383","2016-06-20",11.81
"2384","2016-06-21",11.83
"2385","2016-06-22",11.78
"2386","2016-06-23",12
"2387","2016-06-24",11.3
"2388","2016-06-27",10.93
"2389","2016-06-28",10.93
"2390","2016-06-29",11.06
"2391","2016-06-30",11.26
"2392","2016-07-01",11.25
"2393","2016-07-05",10.97
"2394","2016-07-06",11.33
"2395","2016-07-07",11.43
"2396","2016-07-08",11.87
"2397","2016-07-11",12.16
"2398","2016-07-12",12.5
"2399","2016-07-13",12.63
"2400","2016-07-14",12.5
"2401","2016-07-15",12.3
"2402","2016-07-18",12.32
"2403","2016-07-19",12.22
"2404","2016-07-20",12.49
"2405","2016-07-21",12.42
"2406","2016-07-22",12.46
"2407","2016-07-25",12.48
"2408","2016-07-26",12.45
"2409","2016-07-27",12.43
"2410","2016-07-28",12.39
"2411","2016-07-29",12.31
"2412","2016-08-01",12.36
"2413","2016-08-02",12.28
"2414","2016-08-03",12.39
"2415","2016-08-04",12.4
"2416","2016-08-05",12.64
"2417","2016-08-08",13.15
"2418","2016-08-09",13.17
"2419","2016-08-10",13.18
"2420","2016-08-11",13.22
"2421","2016-08-12",13.3
"2422","2016-08-15",13.43
"2423","2016-08-16",13.36
"2424","2016-08-17",13.37
"2425","2016-08-18",13.69
"2426","2016-08-19",13.46
"2427","2016-08-22",13.62
"2428","2016-08-23",13.64
"2429","2016-08-24",13.37
"2430","2016-08-25",13.53
"2431","2016-08-26",13.39
"2432","2016-08-29",13.42
"2433","2016-08-30",13.39
"2434","2016-08-31",13.55
"2435","2016-09-01",13.49
"2436","2016-09-02",13.49
"2437","2016-09-06",13.42
"2438","2016-09-07",13.58
"2439","2016-09-08",13.63
"2440","2016-09-09",13.43
"2441","2016-09-12",13.39
"2442","2016-09-13",13.39
"2443","2016-09-14",13.77
"2444","2016-09-15",13.75
"2445","2016-09-16",13.79
"2446","2016-09-19",13.87
"2447","2016-09-20",13.69
"2448","2016-09-21",13.77
"2449","2016-09-22",13.79
"2450","2016-09-23",13.77
"2451","2016-09-26",13.63
"2452","2016-09-27",13.79
"2453","2016-09-28",13.79
"2454","2016-09-29",13.65
"2455","2016-09-30",13.74
"2456","2016-10-03",13.75
"2457","2016-10-04",13.61
"2458","2016-10-05",13.43
"2459","2016-10-06",13.43
"2460","2016-10-07",13.15
"2461","2016-10-10",12.59
"2462","2016-10-11",12.61
"2463","2016-10-12",12.48
"2464","2016-10-13",12.48
"2465","2016-10-14",12.29
"2466","2016-10-17",12.31
"2467","2016-10-18",12.35
"2468","2016-10-19",12.41
"2469","2016-10-20",12.43
"2470","2016-10-21",12.45
"2471","2016-10-24",12.95
"2472","2016-10-25",12.95
"2473","2016-10-26",13.18
"2474","2016-10-27",13.12
"2475","2016-10-28",13.35
"2476","2016-10-31",13.51
"2477","2016-11-01",12.33
"2478","2016-11-02",12.01
"2479","2016-11-03",11.96
"2480","2016-11-04",11.85
"2481","2016-11-07",12.29
"2482","2016-11-08",12.25
"2483","2016-11-09",12.48
"2484","2016-11-10",12.55
"2485","2016-11-11",13.14
"2486","2016-11-14",13.21
"2487","2016-11-15",13.11
"2488","2016-11-16",13.13
"2489","2016-11-17",13.26
"2490","2016-11-18",13.41
"2491","2016-11-21",13.55
"2492","2016-11-22",13.68
"2493","2016-11-23",13.64
"2494","2016-11-25",13.58
"2495","2016-11-28",13.54
"2496","2016-11-29",13.55
"2497","2016-11-30",13.41
"2498","2016-12-01",13.43
"2499","2016-12-02",13.47
"2500","2016-12-05",13.57
"2501","2016-12-06",13.64
"2502","2016-12-07",13.55
"2503","2016-12-08",13.72
"2504","2016-12-09",13.8
"2505","2016-12-12",13.63
"2506","2016-12-13",13.76
"2507","2016-12-14",13.67
"2508","2016-12-15",13.43
"2509","2016-12-16",13.49
"2510","2016-12-19",13.72
"2511","2016-12-20",14.13
"2512","2016-12-21",14.31
"2513","2016-12-22",14.79
"2514","2016-12-23",14.83
"2515","2016-12-27",14.85
"2516","2016-12-28",14.5
"2517","2016-12-29",14.55
"2518","2016-12-30",14.58
"2519","2017-01-03",14.68
"2520","2017-01-04",14.76
"2521","2017-01-05",14.69
"2522","2017-01-06",14.65
"2523","2017-01-09",14.5
"2524","2017-01-10",14.59
"2525","2017-01-11",14.75
"2526","2017-01-12",14.65
"2527","2017-01-13",14.48
"2528","2017-01-17",14.52
"2529","2017-01-18",14.69
"2530","2017-01-19",14.62
"2531","2017-01-20",14.69
"2532","2017-01-23",14.59
"2533","2017-01-24",14.73
"2534","2017-01-25",14.73
"2535","2017-01-26",14.38
"2536","2017-01-27",14.49
"2537","2017-01-30",14.47
"2538","2017-01-31",14.69
"2539","2017-02-01",14.58
"2540","2017-02-02",14.55
"2541","2017-02-03",14.7
"2542","2017-02-06",14.68
"2543","2017-02-07",14.68
"2544","2017-02-08",15.48
"2545","2017-02-09",15.49
"2546","2017-02-10",15.54
"2547","2017-02-13",15.88
"2548","2017-02-14",15.97
"2549","2017-02-15",16.25
"2550","2017-02-16",16.370001
"2551","2017-02-17",16.290001
"2552","2017-02-21",15.94
"2553","2017-02-22",15.75
"2554","2017-02-23",15.7
"2555","2017-02-24",15.78
"2556","2017-02-27",15.64
"2557","2017-02-28",15.45
"2558","2017-03-01",15.71
"2559","2017-03-02",15.63
"2560","2017-03-03",15.55
"2561","2017-03-06",15.46
"2562","2017-03-07",15.66
"2563","2017-03-08",15.84
"2564","2017-03-09",15.98
"2565","2017-03-10",16.049999
"2566","2017-03-13",15.95
"2567","2017-03-14",15.91
"2568","2017-03-15",15.96
"2569","2017-03-16",16
"2570","2017-03-17",15.96
"2571","2017-03-20",16.07
"2572","2017-03-21",15.95
"2573","2017-03-22",16.02
"2574","2017-03-23",16.059999
"2575","2017-03-24",16.15
"2576","2017-03-27",15.99
"2577","2017-03-28",16.040001
"2578","2017-03-29",15.98
"2579","2017-03-30",16.1
"2580","2017-03-31",16.16
"2581","2017-04-03",15.94
"2582","2017-04-04",15.77
"2583","2017-04-05",15.6
"2584","2017-04-06",15.84
"2585","2017-04-07",15.83
"2586","2017-04-10",15.63
"2587","2017-04-11",15.59
"2588","2017-04-12",15.36
"2589","2017-04-13",15.19
"2590","2017-04-17",15.51
"2591","2017-04-18",15.42
"2592","2017-04-19",15.4
"2593","2017-04-20",15.3
"2594","2017-04-21",15.17
"2595","2017-04-24",15.42
"2596","2017-04-25",16.57
"2597","2017-04-26",16.65
"2598","2017-04-27",16.5
"2599","2017-04-28",16.33
"2600","2017-05-01",16.450001
"2601","2017-05-02",16.540001
"2602","2017-05-03",16.459999
"2603","2017-05-04",16.559999
"2604","2017-05-05",16.98
"2605","2017-05-08",16.950001
"2606","2017-05-09",17.23
"2607","2017-05-10",17.35
"2608","2017-05-11",17.26
"2609","2017-05-12",17.15
"2610","2017-05-15",17.58
"2611","2017-05-16",17.34
"2612","2017-05-17",17.18
"2613","2017-05-18",17.15
"2614","2017-05-19",17.299999
"2615","2017-05-22",17.360001
"2616","2017-05-23",17.450001
"2617","2017-05-24",17.559999
"2618","2017-05-25",17.540001
"2619","2017-05-26",17.67
"2620","2017-05-30",17.68
"2621","2017-05-31",17.610001
"2622","2017-06-01",17.780001
"2623","2017-06-02",17.799999
"2624","2017-06-05",17.83
"2625","2017-06-06",17.950001
"2626","2017-06-07",18.26
"2627","2017-06-08",18.190001
"2628","2017-06-09",17.75
"2629","2017-06-12",17.75
"2630","2017-06-13",17.870001
"2631","2017-06-14",17.889999
"2632","2017-06-15",17.65
"2633","2017-06-16",17.58
"2634","2017-06-19",17.98
"2635","2017-06-20",17.860001
"2636","2017-06-21",17.9
"2637","2017-06-22",18.01
"2638","2017-06-23",17.98
"2639","2017-06-26",17.940001
"2640","2017-06-27",17.780001
"2641","2017-06-28",17.93
"2642","2017-06-29",17.57
"2643","2017-06-30",17.540001
"2644","2017-07-03",17.57
"2645","2017-07-05",17.58
"2646","2017-07-06",17.370001
"2647","2017-07-07",17.389999
"2648","2017-07-10",17.389999
"2649","2017-07-11",17.700001
"2650","2017-07-12",18
"2651","2017-07-13",18
"2652","2017-07-14",17.950001
"2653","2017-07-17",17.84
"2654","2017-07-18",17.99
"2655","2017-07-19",18.18
"2656","2017-07-20",18.01
"2657","2017-07-21",17.860001
"2658","2017-07-24",17.940001
"2659","2017-07-25",17.879999
"2660","2017-07-26",17.84
"2661","2017-07-27",17.700001
"2662","2017-07-28",17.629999
"2663","2017-07-31",17.32
"2664","2017-08-01",17.35
"2665","2017-08-02",17.26
"2666","2017-08-03",17.360001
"2667","2017-08-04",17.51
"2668","2017-08-07",17.57
"2669","2017-08-08",17.58
"2670","2017-08-09",17.639999
"2671","2017-08-10",17.23
"2672","2017-08-11",17.34
"2673","2017-08-14",17.799999
"2674","2017-08-15",17.629999
"2675","2017-08-16",17.559999
"2676","2017-08-17",17.4
"2677","2017-08-18",17.299999
"2678","2017-08-21",17.299999
"2679","2017-08-22",17.379999
"2680","2017-08-23",17.389999
"2681","2017-08-24",17.4
"2682","2017-08-25",17.4
"2683","2017-08-28",17.379999
"2684","2017-08-29",17.379999
"2685","2017-08-30",17.49
"2686","2017-08-31",17.610001
"2687","2017-09-01",17.469999
"2688","2017-09-05",17.35
"2689","2017-09-06",17.309999
"2690","2017-09-07",17.34
"2691","2017-09-08",17.209999
"2692","2017-09-11",17.129999
"2693","2017-09-12",17.059999
"2694","2017-09-13",16.85
"2695","2017-09-14",16.870001
"2696","2017-09-15",16.32
"2697","2017-09-18",16.84
"2698","2017-09-19",16.67
"2699","2017-09-20",16.48
"2700","2017-09-21",16.639999
"2701","2017-09-22",16.700001
"2702","2017-09-25",16.59
"2703","2017-09-26",16.49
"2704","2017-09-27",16.620001
"2705","2017-09-28",16.610001
"2706","2017-09-29",16.860001
"2707","2017-10-02",17.34
"2708","2017-10-03",17.299999
"2709","2017-10-04",17.26
"2710","2017-10-05",17.200001
"2711","2017-10-06",17.200001
"2712","2017-10-09",17.26
"2713","2017-10-10",17.43
"2714","2017-10-11",17.209999
"2715","2017-10-12",17.23
"2716","2017-10-13",17.16
"2717","2017-10-16",17.08
"2718","2017-10-17",17.07
"2719","2017-10-18",17.290001
"2720","2017-10-19",17.18
"2721","2017-10-20",17.190001
"2722","2017-10-23",17.299999
"2723","2017-10-24",17.299999
"2724","2017-10-25",17.190001
"2725","2017-10-26",16.93
"2726","2017-10-27",17.389999
"2727","2017-10-30",17.35
"2728","2017-10-31",17.540001
"2729","2017-11-01",19.139999
"2730","2017-11-02",19.139999
"2731","2017-11-03",19.450001
"2732","2017-11-06",19.59
"2733","2017-11-07",19.43
"2734","2017-11-08",19.370001
"2735","2017-11-09",19.209999
"2736","2017-11-10",19.309999
"2737","2017-11-13",19.43
"2738","2017-11-14",19.559999
"2739","2017-11-15",19.6
"2740","2017-11-16",19.98
"2741","2017-11-17",19.93
"2742","2017-11-20",20.24
"2743","2017-11-21",20.23
"2744","2017-11-22",20.040001
"2745","2017-11-24",20.24
"2746","2017-11-27",20.120001
"2747","2017-11-28",20.440001
"2748","2017-11-29",20.280001
"2749","2017-11-30",20.24
"2750","2017-12-01",20.290001
"2751","2017-12-04",20.459999
"2752","2017-12-05",20.48
"2753","2017-12-06",20.32
"2754","2017-12-07",20.27
"2755","2017-12-08",20.34
"2756","2017-12-11",20.299999
"2757","2017-12-12",20.34
"2758","2017-12-13",20.26
"2759","2017-12-14",20.120001
"2760","2017-12-15",19.9
"2761","2017-12-18",19.959999
"2762","2017-12-19",19.9
"2763","2017-12-20",19.790001
"2764","2017-12-21",19.799999
"2765","2017-12-22",19.77
"2766","2017-12-26",19.58
"2767","2017-12-27",19.59
"2768","2017-12-28",19.57
"2769","2017-12-29",19.4
"2770","2018-01-02",19.450001
"2771","2018-01-03",19.709999
"2772","2018-01-04",19.969999
"2773","2018-01-05",19.870001
"2774","2018-01-08",20.17
"2775","2018-01-09",20.16
"2776","2018-01-10",19.940001
"2777","2018-01-11",20.030001
"2778","2018-01-12",20.110001
"2779","2018-01-16",19.950001
"2780","2018-01-17",20
"2781","2018-01-18",20
"2782","2018-01-19",20.110001
"2783","2018-01-22",20.43
"2784","2018-01-23",20.209999
"2785","2018-01-24",20.23
"2786","2018-01-25",20.08
"2787","2018-01-26",20.200001
"2788","2018-01-29",20.08
"2789","2018-01-30",20.299999
"2790","2018-01-31",20.110001
"2791","2018-02-01",20.459999
"2792","2018-02-02",20.26
"2793","2018-02-05",19.57
"2794","2018-02-06",19.549999
"2795","2018-02-07",20.700001
"2796","2018-02-08",20.65
"2797","2018-02-09",20.860001
"2798","2018-02-12",20.82
"2799","2018-02-13",21.01
"2800","2018-02-14",21.25
"2801","2018-02-15",21.280001
"2802","2018-02-16",21.34
"2803","2018-02-20",21.09
"2804","2018-02-21",21.01
"2805","2018-02-22",20.84
"2806","2018-02-23",21.049999
"2807","2018-02-26",21.120001
"2808","2018-02-27",20.84
"2809","2018-02-28",20.67
"2810","2018-03-01",20.469999
"2811","2018-03-02",20.790001
"2812","2018-03-05",20.9
"2813","2018-03-06",21.07
"2814","2018-03-07",21.370001
"2815","2018-03-08",21.360001
"2816","2018-03-09",21.43
"2817","2018-03-12",21.76
"2818","2018-03-13",21.610001
"2819","2018-03-14",21.639999
"2820","2018-03-15",21.57
"2821","2018-03-16",21.49
"2822","2018-03-19",21.450001
"2823","2018-03-20",21.719999
"2824","2018-03-21",21.68
"2825","2018-03-22",21.459999
"2826","2018-03-23",21.190001
"2827","2018-03-26",21.67
"2828","2018-03-27",21.309999
"2829","2018-03-28",21.15
"2830","2018-03-29",21.35
"2831","2018-04-02",21.120001
