"","date","GAIN"
"1934","2014-09-08",7.68
"1935","2014-09-09",7.65
"1936","2014-09-10",7.66
"1937","2014-09-11",7.62
"1938","2014-09-12",7.63
"1939","2014-09-15",7.61
"1940","2014-09-16",7.65
"1941","2014-09-17",7.58
"1942","2014-09-18",7.51
"1943","2014-09-19",7.34
"1944","2014-09-22",7.33
"1945","2014-09-23",7.29
"1946","2014-09-24",7.29
"1947","2014-09-25",7.25
"1948","2014-09-26",7.27
"1949","2014-09-29",7.27
"1950","2014-09-30",7.11
"1951","2014-10-01",7.12
"1952","2014-10-02",7.22
"1953","2014-10-03",7.33
"1954","2014-10-06",7.29
"1955","2014-10-07",7.3
"1956","2014-10-08",7.34
"1957","2014-10-09",7.22
"1958","2014-10-10",7.04
"1959","2014-10-13",6.95
"1960","2014-10-14",6.88
"1961","2014-10-15",6.85
"1962","2014-10-16",7.08
"1963","2014-10-17",7.29
"1964","2014-10-20",7.38
"1965","2014-10-21",7.37
"1966","2014-10-22",7.35
"1967","2014-10-23",7.27
"1968","2014-10-24",7.28
"1969","2014-10-27",7.27
"1970","2014-10-28",7.29
"1971","2014-10-29",7.3
"1972","2014-10-30",7.28
"1973","2014-10-31",7.35
"1974","2014-11-03",7.32
"1975","2014-11-04",7.31
"1976","2014-11-05",7.31
"1977","2014-11-06",7.29
"1978","2014-11-07",7.33
"1979","2014-11-10",7.35
"1980","2014-11-11",7.31
"1981","2014-11-12",7.36
"1982","2014-11-13",7.36
"1983","2014-11-14",7.33
"1984","2014-11-17",7.29
"1985","2014-11-18",7.36
"1986","2014-11-19",7.31
"1987","2014-11-20",7.33
"1988","2014-11-21",7.3
"1989","2014-11-24",7.32
"1990","2014-11-25",7.33
"1991","2014-11-26",7.36
"1992","2014-11-28",7.37
"1993","2014-12-01",7.31
"1994","2014-12-02",7.32
"1995","2014-12-03",7.33
"1996","2014-12-04",7.33
"1997","2014-12-05",7.3
"1998","2014-12-08",7.1
"1999","2014-12-09",7.1
"2000","2014-12-10",7.05
"2001","2014-12-11",7.01
"2002","2014-12-12",6.96
"2003","2014-12-15",6.93
"2004","2014-12-16",6.98
"2005","2014-12-17",6.89
"2006","2014-12-18",6.97
"2007","2014-12-19",6.93
"2008","2014-12-22",6.97
"2009","2014-12-23",6.89
"2010","2014-12-24",6.83
"2011","2014-12-26",6.85
"2012","2014-12-29",6.89
"2013","2014-12-30",6.91
"2014","2014-12-31",7
"2015","2015-01-02",7.11
"2016","2015-01-05",7.26
"2017","2015-01-06",7.24
"2018","2015-01-07",7.26
"2019","2015-01-08",7.34
"2020","2015-01-09",7.32
"2021","2015-01-12",7.31
"2022","2015-01-13",7.33
"2023","2015-01-14",7.36
"2024","2015-01-15",7.27
"2025","2015-01-16",7.35
"2026","2015-01-20",7.4
"2027","2015-01-21",7.26
"2028","2015-01-22",7.3
"2029","2015-01-23",7.33
"2030","2015-01-26",7.3
"2031","2015-01-27",7.35
"2032","2015-01-28",7.3
"2033","2015-01-29",7.33
"2034","2015-01-30",7.32
"2035","2015-02-02",7.35
"2036","2015-02-03",7.37
"2037","2015-02-04",7.37
"2038","2015-02-05",7.5
"2039","2015-02-06",7.65
"2040","2015-02-09",7.77
"2041","2015-02-10",7.86
"2042","2015-02-11",7.64
"2043","2015-02-12",7.64
"2044","2015-02-13",7.69
"2045","2015-02-17",7.77
"2046","2015-02-18",7.78
"2047","2015-02-19",7.75
"2048","2015-02-20",7.8
"2049","2015-02-23",7.83
"2050","2015-02-24",7.83
"2051","2015-02-25",7.88
"2052","2015-02-26",7.91
"2053","2015-02-27",7.96
"2054","2015-03-02",7.94
"2055","2015-03-03",7.8
"2056","2015-03-04",7.78
"2057","2015-03-05",7.7
"2058","2015-03-06",7.72
"2059","2015-03-09",7.6
"2060","2015-03-10",7.31
"2061","2015-03-11",7.37
"2062","2015-03-12",7.39
"2063","2015-03-13",7.42
"2064","2015-03-16",7.39
"2065","2015-03-17",7.41
"2066","2015-03-18",7.41
"2067","2015-03-19",7.4
"2068","2015-03-20",7.4
"2069","2015-03-23",7.38
"2070","2015-03-24",7.44
"2071","2015-03-25",7.43
"2072","2015-03-26",7.44
"2073","2015-03-27",7.48
"2074","2015-03-30",7.5
"2075","2015-03-31",7.4
"2076","2015-04-01",7.42
"2077","2015-04-02",7.48
"2078","2015-04-06",7.48
"2079","2015-04-07",7.47
"2080","2015-04-08",7.41
"2081","2015-04-09",7.46
"2082","2015-04-10",7.46
"2083","2015-04-13",7.49
"2084","2015-04-14",7.52
"2085","2015-04-15",7.52
"2086","2015-04-16",7.62
"2087","2015-04-17",7.57
"2088","2015-04-20",7.59
"2089","2015-04-21",7.61
"2090","2015-04-22",7.57
"2091","2015-04-23",7.59
"2092","2015-04-24",7.56
"2093","2015-04-27",7.58
"2094","2015-04-28",7.61
"2095","2015-04-29",7.56
"2096","2015-04-30",7.57
"2097","2015-05-01",7.66
"2098","2015-05-04",7.66
"2099","2015-05-05",7.59
"2100","2015-05-06",7.5
"2101","2015-05-07",7.46
"2102","2015-05-08",7.45
"2103","2015-05-11",7.58
"2104","2015-05-12",7.5
"2105","2015-05-13",7.5
"2106","2015-05-14",7.58
"2107","2015-05-15",7.54
"2108","2015-05-18",7.51
"2109","2015-05-19",7.54
"2110","2015-05-20",7.55
"2111","2015-05-21",7.56
"2112","2015-05-22",7.56
"2113","2015-05-26",7.53
"2114","2015-05-27",7.53
"2115","2015-05-28",7.65
"2116","2015-05-29",7.58
"2117","2015-06-01",7.63
"2118","2015-06-02",7.62
"2119","2015-06-03",7.66
"2120","2015-06-04",7.73
"2121","2015-06-05",7.77
"2122","2015-06-08",7.8
"2123","2015-06-09",7.78
"2124","2015-06-10",7.77
"2125","2015-06-11",7.76
"2126","2015-06-12",7.8
"2127","2015-06-15",7.9
"2128","2015-06-16",7.89
"2129","2015-06-17",7.77
"2130","2015-06-18",7.57
"2131","2015-06-19",7.71
"2132","2015-06-22",7.78
"2133","2015-06-23",7.73
"2134","2015-06-24",7.74
"2135","2015-06-25",7.76
"2136","2015-06-26",7.73
"2137","2015-06-29",7.93
"2138","2015-06-30",7.95
"2139","2015-07-01",7.95
"2140","2015-07-02",7.98
"2141","2015-07-06",8.07
"2142","2015-07-07",8.1
"2143","2015-07-08",8.01
"2144","2015-07-09",8.02
"2145","2015-07-10",8.03
"2146","2015-07-13",8.06
"2147","2015-07-14",8.16
"2148","2015-07-15",8.14
"2149","2015-07-16",8.13
"2150","2015-07-17",8.23
"2151","2015-07-20",8.25
"2152","2015-07-21",8.25
"2153","2015-07-22",8.15
"2154","2015-07-23",8.1
"2155","2015-07-24",7.95
"2156","2015-07-27",7.73
"2157","2015-07-28",7.69
"2158","2015-07-29",7.83
"2159","2015-07-30",7.94
"2160","2015-07-31",8
"2161","2015-08-03",7.84
"2162","2015-08-04",7.9
"2163","2015-08-05",7.9
"2164","2015-08-06",7.84
"2165","2015-08-07",7.89
"2166","2015-08-10",7.99
"2167","2015-08-11",7.92
"2168","2015-08-12",7.91
"2169","2015-08-13",7.9
"2170","2015-08-14",7.96
"2171","2015-08-17",7.97
"2172","2015-08-18",7.92
"2173","2015-08-19",7.83
"2174","2015-08-20",7.64
"2175","2015-08-21",7.47
"2176","2015-08-24",7.26
"2177","2015-08-25",7.24
"2178","2015-08-26",7.3
"2179","2015-08-27",7.38
"2180","2015-08-28",7.47
"2181","2015-08-31",7.5
"2182","2015-09-01",7.36
"2183","2015-09-02",7.45
"2184","2015-09-03",7.46
"2185","2015-09-04",7.44
"2186","2015-09-08",7.47
"2187","2015-09-09",7.38
"2188","2015-09-10",7.4
"2189","2015-09-11",7.37
"2190","2015-09-14",7.4
"2191","2015-09-15",7.42
"2192","2015-09-16",7.42
"2193","2015-09-17",7.34
"2194","2015-09-18",7.27
"2195","2015-09-21",7.24
"2196","2015-09-22",7.25
"2197","2015-09-23",7.29
"2198","2015-09-24",7.28
"2199","2015-09-25",7.21
"2200","2015-09-28",7.02
"2201","2015-09-29",6.76
"2202","2015-09-30",7.04
"2203","2015-10-01",7.12
"2204","2015-10-02",7.03
"2205","2015-10-05",7.15
"2206","2015-10-06",7.2
"2207","2015-10-07",7.26
"2208","2015-10-08",7.38
"2209","2015-10-09",7.45
"2210","2015-10-12",7.47
"2211","2015-10-13",7.36
"2212","2015-10-14",7.35
"2213","2015-10-15",7.41
"2214","2015-10-16",7.46
"2215","2015-10-19",7.49
"2216","2015-10-20",7.59
"2217","2015-10-21",7.61
"2218","2015-10-22",7.53
"2219","2015-10-23",7.57
"2220","2015-10-26",7.56
"2221","2015-10-27",7.49
"2222","2015-10-28",7.55
"2223","2015-10-29",7.65
"2224","2015-10-30",7.49
"2225","2015-11-02",7.61
"2226","2015-11-03",7.61
"2227","2015-11-04",7.75
"2228","2015-11-05",7.81
"2229","2015-11-06",7.72
"2230","2015-11-09",7.68
"2231","2015-11-10",7.66
"2232","2015-11-11",7.51
"2233","2015-11-12",7.5
"2234","2015-11-13",7.52
"2235","2015-11-16",7.51
"2236","2015-11-17",7.47
"2237","2015-11-18",7.69
"2238","2015-11-19",7.63
"2239","2015-11-20",7.6
"2240","2015-11-23",7.67
"2241","2015-11-24",7.8
"2242","2015-11-25",7.76
"2243","2015-11-27",7.73
"2244","2015-11-30",7.82
"2245","2015-12-01",7.69
"2246","2015-12-02",7.67
"2247","2015-12-03",7.49
"2248","2015-12-04",7.57
"2249","2015-12-07",7.46
"2250","2015-12-08",7.38
"2251","2015-12-09",7.35
"2252","2015-12-10",7.32
"2253","2015-12-11",7.19
"2254","2015-12-14",7.49
"2255","2015-12-15",7.65
"2256","2015-12-16",7.61
"2257","2015-12-17",7.59
"2258","2015-12-18",7.48
"2259","2015-12-21",7.78
"2260","2015-12-22",7.78
"2261","2015-12-23",7.9
"2262","2015-12-24",7.85
"2263","2015-12-28",7.87
"2264","2015-12-29",7.96
"2265","2015-12-30",7.83
"2266","2015-12-31",7.67
"2267","2016-01-04",7.95
"2268","2016-01-05",7.91
"2269","2016-01-06",7.92
"2270","2016-01-07",7.66
"2271","2016-01-08",7.79
"2272","2016-01-11",7.73
"2273","2016-01-12",7.5
"2274","2016-01-13",7.49
"2275","2016-01-14",7.38
"2276","2016-01-15",7.16
"2277","2016-01-19",7.32
"2278","2016-01-20",7.02
"2279","2016-01-21",7.07
"2280","2016-01-22",7.23
"2281","2016-01-25",7.07
"2282","2016-01-26",7.17
"2283","2016-01-27",7.18
"2284","2016-01-28",7.3
"2285","2016-01-29",7.26
"2286","2016-02-01",7.34
"2287","2016-02-02",7.22
"2288","2016-02-03",7.24
"2289","2016-02-04",6.98
"2290","2016-02-05",6.87
"2291","2016-02-08",6.71
"2292","2016-02-09",6.6
"2293","2016-02-10",6.59
"2294","2016-02-11",6.46
"2295","2016-02-12",6.54
"2296","2016-02-16",6.54
"2297","2016-02-17",6.56
"2298","2016-02-18",6.77
"2299","2016-02-19",6.67
"2300","2016-02-22",6.58
"2301","2016-02-23",6.61
"2302","2016-02-24",6.58
"2303","2016-02-25",6.65
"2304","2016-02-26",6.73
"2305","2016-02-29",6.93
"2306","2016-03-01",7.02
"2307","2016-03-02",7.01
"2308","2016-03-03",6.99
"2309","2016-03-04",6.97
"2310","2016-03-07",7.11
"2311","2016-03-08",7.02
"2312","2016-03-09",7.06
"2313","2016-03-10",7.05
"2314","2016-03-11",7.09
"2315","2016-03-14",7.1
"2316","2016-03-15",7.11
"2317","2016-03-16",7.06
"2318","2016-03-17",7.05
"2319","2016-03-18",7.04
"2320","2016-03-21",7.08
"2321","2016-03-22",7.02
"2322","2016-03-23",7
"2323","2016-03-24",6.99
"2324","2016-03-28",6.99
"2325","2016-03-29",6.99
"2326","2016-03-30",6.98
"2327","2016-03-31",7.02
"2328","2016-04-01",6.99
"2329","2016-04-04",7.01
"2330","2016-04-05",6.97
"2331","2016-04-06",7
"2332","2016-04-07",6.99
"2333","2016-04-08",6.97
"2334","2016-04-11",6.96
"2335","2016-04-12",6.98
"2336","2016-04-13",7
"2337","2016-04-14",7
"2338","2016-04-15",7
"2339","2016-04-18",7.02
"2340","2016-04-19",7.03
"2341","2016-04-20",6.99
"2342","2016-04-21",6.99
"2343","2016-04-22",6.99
"2344","2016-04-25",7
"2345","2016-04-26",7
"2346","2016-04-27",7
"2347","2016-04-28",6.99
"2348","2016-04-29",6.95
"2349","2016-05-02",6.84
"2350","2016-05-03",6.8
"2351","2016-05-04",6.7
"2352","2016-05-05",6.79
"2353","2016-05-06",6.74
"2354","2016-05-09",6.75
"2355","2016-05-10",6.75
"2356","2016-05-11",6.74
"2357","2016-05-12",6.75
"2358","2016-05-13",6.77
"2359","2016-05-16",6.77
"2360","2016-05-17",6.78
"2361","2016-05-18",6.83
"2362","2016-05-19",6.79
"2363","2016-05-20",6.75
"2364","2016-05-23",6.93
"2365","2016-05-24",6.92
"2366","2016-05-25",6.98
"2367","2016-05-26",7
"2368","2016-05-27",7.05
"2369","2016-05-31",7.02
"2370","2016-06-01",7
"2371","2016-06-02",7.03
"2372","2016-06-03",7.01
"2373","2016-06-06",7.09
"2374","2016-06-07",7.11
"2375","2016-06-08",7.09
"2376","2016-06-09",7.07
"2377","2016-06-10",7.04
"2378","2016-06-13",7.06
"2379","2016-06-14",7.07
"2380","2016-06-15",7.02
"2381","2016-06-16",7.06
"2382","2016-06-17",7.07
"2383","2016-06-20",7.13
"2384","2016-06-21",7.12
"2385","2016-06-22",7.1
"2386","2016-06-23",7.15
"2387","2016-06-24",7.1
"2388","2016-06-27",7.01
"2389","2016-06-28",7.07
"2390","2016-06-29",7.16
"2391","2016-06-30",7.16
"2392","2016-07-01",7.23
"2393","2016-07-05",7.26
"2394","2016-07-06",7.31
"2395","2016-07-07",7.34
"2396","2016-07-08",7.33
"2397","2016-07-11",7.33
"2398","2016-07-12",7.36
"2399","2016-07-13",7.4
"2400","2016-07-14",7.45
"2401","2016-07-15",7.51
"2402","2016-07-18",7.55
"2403","2016-07-19",7.58
"2404","2016-07-20",7.51
"2405","2016-07-21",7.41
"2406","2016-07-22",7.5
"2407","2016-07-25",7.58
"2408","2016-07-26",7.58
"2409","2016-07-27",7.55
"2410","2016-07-28",7.6
"2411","2016-07-29",7.61
"2412","2016-08-01",7.5
"2413","2016-08-02",7.8
"2414","2016-08-03",8.14
"2415","2016-08-04",8.05
"2416","2016-08-05",8.05
"2417","2016-08-08",8.38
"2418","2016-08-09",8.57
"2419","2016-08-10",8.57
"2420","2016-08-11",8.65
"2421","2016-08-12",8.68
"2422","2016-08-15",8.74
"2423","2016-08-16",8.85
"2424","2016-08-17",8.88
"2425","2016-08-18",8.87
"2426","2016-08-19",8.86
"2427","2016-08-22",8.9
"2428","2016-08-23",9.09
"2429","2016-08-24",9.04
"2430","2016-08-25",8.98
"2431","2016-08-26",9.04
"2432","2016-08-29",9.22
"2433","2016-08-30",9.24
"2434","2016-08-31",9.18
"2435","2016-09-01",9.18
"2436","2016-09-02",9.18
"2437","2016-09-06",9.18
"2438","2016-09-07",8.88
"2439","2016-09-08",8.93
"2440","2016-09-09",8.77
"2441","2016-09-12",8.68
"2442","2016-09-13",8.59
"2443","2016-09-14",8.67
"2444","2016-09-15",8.8
"2445","2016-09-16",8.77
"2446","2016-09-19",8.84
"2447","2016-09-20",8.89
"2448","2016-09-21",8.89
"2449","2016-09-22",8.9
"2450","2016-09-23",8.89
"2451","2016-09-26",8.8
"2452","2016-09-27",8.77
"2453","2016-09-28",8.86
"2454","2016-09-29",8.85
"2455","2016-09-30",8.89
"2456","2016-10-03",8.91
"2457","2016-10-04",8.95
"2458","2016-10-05",8.96
"2459","2016-10-06",8.97
"2460","2016-10-07",8.95
"2461","2016-10-10",9.02
"2462","2016-10-11",8.91
"2463","2016-10-12",9.05
"2464","2016-10-13",9.1
"2465","2016-10-14",8.99
"2466","2016-10-17",8.62
"2467","2016-10-18",8.78
"2468","2016-10-19",8.73
"2469","2016-10-20",8.79
"2470","2016-10-21",8.69
"2471","2016-10-24",8.82
"2472","2016-10-25",8.82
"2473","2016-10-26",8.59
"2474","2016-10-27",8.61
"2475","2016-10-28",8.69
"2476","2016-10-31",8.53
"2477","2016-11-01",8.53
"2478","2016-11-02",8.4
"2479","2016-11-03",7.51
"2480","2016-11-04",7.58
"2481","2016-11-07",7.62
"2482","2016-11-08",7.6
"2483","2016-11-09",7.74
"2484","2016-11-10",7.89
"2485","2016-11-11",7.96
"2486","2016-11-14",8.12
"2487","2016-11-15",8.05
"2488","2016-11-16",8.1
"2489","2016-11-17",8.15
"2490","2016-11-18",8.16
"2491","2016-11-21",8.14
"2492","2016-11-22",8.09
"2493","2016-11-23",8.07
"2494","2016-11-25",8.13
"2495","2016-11-28",7.98
"2496","2016-11-29",8.14
"2497","2016-11-30",8.14
"2498","2016-12-01",8.19
"2499","2016-12-02",8.13
"2500","2016-12-05",8.09
"2501","2016-12-06",8.14
"2502","2016-12-07",8.19
"2503","2016-12-08",8.24
"2504","2016-12-09",8.45
"2505","2016-12-12",8.5
"2506","2016-12-13",8.52
"2507","2016-12-14",8.56
"2508","2016-12-15",8.57
"2509","2016-12-16",8.38
"2510","2016-12-19",8.38
"2511","2016-12-20",8.41
"2512","2016-12-21",8.4
"2513","2016-12-22",8.39
"2514","2016-12-23",8.4
"2515","2016-12-27",8.57
"2516","2016-12-28",8.43
"2517","2016-12-29",8.47
"2518","2016-12-30",8.46
"2519","2017-01-03",8.6
"2520","2017-01-04",8.76
"2521","2017-01-05",8.77
"2522","2017-01-06",8.56
"2523","2017-01-09",8.53
"2524","2017-01-10",8.62
"2525","2017-01-11",8.59
"2526","2017-01-12",8.63
"2527","2017-01-13",8.68
"2528","2017-01-17",8.79
"2529","2017-01-18",8.67
"2530","2017-01-19",8.56
"2531","2017-01-20",8.77
"2532","2017-01-23",8.67
"2533","2017-01-24",8.76
"2534","2017-01-25",8.84
"2535","2017-01-26",8.82
"2536","2017-01-27",8.88
"2537","2017-01-30",8.8
"2538","2017-01-31",8.76
"2539","2017-02-01",8.93
"2540","2017-02-02",8.83
"2541","2017-02-03",8.86
"2542","2017-02-06",9
"2543","2017-02-07",9.11
"2544","2017-02-08",9.2
"2545","2017-02-09",9.23
"2546","2017-02-10",9.28
"2547","2017-02-13",9.2
"2548","2017-02-14",9.15
"2549","2017-02-15",9.21
"2550","2017-02-16",9.21
"2551","2017-02-17",9.11
"2552","2017-02-21",9.13
"2553","2017-02-22",9.14
"2554","2017-02-23",9.22
"2555","2017-02-24",9.18
"2556","2017-02-27",9.22
"2557","2017-02-28",9.18
"2558","2017-03-01",9.16
"2559","2017-03-02",9.13
"2560","2017-03-03",9.2
"2561","2017-03-06",9.18
"2562","2017-03-07",8.93
"2563","2017-03-08",8.63
"2564","2017-03-09",8.51
"2565","2017-03-10",8.69
"2566","2017-03-13",8.77
"2567","2017-03-14",8.81
"2568","2017-03-15",8.94
"2569","2017-03-16",8.99
"2570","2017-03-17",9.1
"2571","2017-03-20",8.95
"2572","2017-03-21",8.84
"2573","2017-03-22",8.77
"2574","2017-03-23",8.78
"2575","2017-03-24",8.81
"2576","2017-03-27",8.75
"2577","2017-03-28",8.8
"2578","2017-03-29",8.89
"2579","2017-03-30",9.05
"2580","2017-03-31",9.07
"2581","2017-04-03",9.05
"2582","2017-04-04",8.98
"2583","2017-04-05",8.91
"2584","2017-04-06",9.05
"2585","2017-04-07",8.97
"2586","2017-04-10",9
"2587","2017-04-11",9.09
"2588","2017-04-12",9.3
"2589","2017-04-13",9.39
"2590","2017-04-17",9.71
"2591","2017-04-18",9.54
"2592","2017-04-19",9.34
"2593","2017-04-20",9.42
"2594","2017-04-21",9.47
"2595","2017-04-24",9.6
"2596","2017-04-25",9.6
"2597","2017-04-26",9.7
"2598","2017-04-27",9.69
"2599","2017-04-28",9.68
"2600","2017-05-01",9.73
"2601","2017-05-02",9.75
"2602","2017-05-03",9.63
"2603","2017-05-04",9.48
"2604","2017-05-05",9.72
"2605","2017-05-08",9.65
"2606","2017-05-09",9.09
"2607","2017-05-10",9.05
"2608","2017-05-11",9.13
"2609","2017-05-12",9.2
"2610","2017-05-15",9.2
"2611","2017-05-16",9.12
"2612","2017-05-17",9.1
"2613","2017-05-18",9.11
"2614","2017-05-19",9.12
"2615","2017-05-22",9.1
"2616","2017-05-23",9.1
"2617","2017-05-24",9.08
"2618","2017-05-25",9.2
"2619","2017-05-26",9.26
"2620","2017-05-30",9.26
"2621","2017-05-31",9.21
"2622","2017-06-01",9.26
"2623","2017-06-02",9.28
"2624","2017-06-05",9.27
"2625","2017-06-06",9.24
"2626","2017-06-07",9.24
"2627","2017-06-08",9.26
"2628","2017-06-09",9.14
"2629","2017-06-12",9.19
"2630","2017-06-13",9.22
"2631","2017-06-14",9.34
"2632","2017-06-15",9.39
"2633","2017-06-16",9.45
"2634","2017-06-19",9.35
"2635","2017-06-20",9.3
"2636","2017-06-21",9.32
"2637","2017-06-22",9.36
"2638","2017-06-23",9.39
"2639","2017-06-26",9.39
"2640","2017-06-27",9.3
"2641","2017-06-28",9.29
"2642","2017-06-29",9.34
"2643","2017-06-30",9.4
"2644","2017-07-03",9.44
"2645","2017-07-05",9.39
"2646","2017-07-06",9.36
"2647","2017-07-07",9.44
"2648","2017-07-10",9.44
"2649","2017-07-11",9.43
"2650","2017-07-12",9.35
"2651","2017-07-13",9.39
"2652","2017-07-14",9.44
"2653","2017-07-17",9.45
"2654","2017-07-18",9.52
"2655","2017-07-19",9.54
"2656","2017-07-20",9.46
"2657","2017-07-21",9.49
"2658","2017-07-24",9.52
"2659","2017-07-25",9.55
"2660","2017-07-26",9.48
"2661","2017-07-27",9.51
"2662","2017-07-28",9.57
"2663","2017-07-31",9.68
"2664","2017-08-01",9.58
"2665","2017-08-02",9.54
"2666","2017-08-03",9.67
"2667","2017-08-04",9.72
"2668","2017-08-07",9.79
"2669","2017-08-08",9.72
"2670","2017-08-09",9.63
"2671","2017-08-10",9.44
"2672","2017-08-11",9.36
"2673","2017-08-14",9.56
"2674","2017-08-15",9.54
"2675","2017-08-16",9.59
"2676","2017-08-17",9.5
"2677","2017-08-18",9.3
"2678","2017-08-21",9.14
"2679","2017-08-22",9.22
"2680","2017-08-23",9.32
"2681","2017-08-24",9.25
"2682","2017-08-25",9.21
"2683","2017-08-28",9.27
"2684","2017-08-29",9.26
"2685","2017-08-30",9.27
"2686","2017-08-31",9.21
"2687","2017-09-01",9.26
"2688","2017-09-05",9.22
"2689","2017-09-06",9.24
"2690","2017-09-07",9.28
"2691","2017-09-08",9.23
"2692","2017-09-11",9.21
"2693","2017-09-12",9.18
"2694","2017-09-13",9.21
"2695","2017-09-14",9.22
"2696","2017-09-15",9.23
"2697","2017-09-18",9.34
"2698","2017-09-19",9.21
"2699","2017-09-20",9.25
"2700","2017-09-21",9.25
"2701","2017-09-22",9.3
"2702","2017-09-25",9.29
"2703","2017-09-26",9.37
"2704","2017-09-27",9.43
"2705","2017-09-28",9.42
"2706","2017-09-29",9.49
"2707","2017-10-02",9.59
"2708","2017-10-03",9.56
"2709","2017-10-04",9.53
"2710","2017-10-05",9.54
"2711","2017-10-06",9.53
"2712","2017-10-09",9.59
"2713","2017-10-10",9.63
"2714","2017-10-11",9.66
"2715","2017-10-12",9.78
"2716","2017-10-13",9.84
"2717","2017-10-16",9.95
"2718","2017-10-17",9.91
"2719","2017-10-18",9.89
"2720","2017-10-19",9.81
"2721","2017-10-20",10.14
"2722","2017-10-23",10.27
"2723","2017-10-24",10.32
"2724","2017-10-25",10.15
"2725","2017-10-26",10.19
"2726","2017-10-27",10.27
"2727","2017-10-30",10.12
"2728","2017-10-31",10.09
"2729","2017-11-01",10.26
"2730","2017-11-02",10.45
"2731","2017-11-03",10.55
"2732","2017-11-06",10.73
"2733","2017-11-07",10.81
"2734","2017-11-08",11.08
"2735","2017-11-09",11.05
"2736","2017-11-10",10.93
"2737","2017-11-13",10.98
"2738","2017-11-14",11.08
"2739","2017-11-15",10.94
"2740","2017-11-16",11.05
"2741","2017-11-17",11.15
"2742","2017-11-20",10.74
"2743","2017-11-21",10.84
"2744","2017-11-22",10.89
"2745","2017-11-24",10.83
"2746","2017-11-27",10.83
"2747","2017-11-28",10.83
"2748","2017-11-29",10.8
"2749","2017-11-30",10.85
"2750","2017-12-01",10.85
"2751","2017-12-04",10.87
"2752","2017-12-05",10.78
"2753","2017-12-06",11.13
"2754","2017-12-07",11.02
"2755","2017-12-08",11.09
"2756","2017-12-11",11.06
"2757","2017-12-12",10.98
"2758","2017-12-13",11.14
"2759","2017-12-14",11.1
"2760","2017-12-15",11.39
"2761","2017-12-18",11.33
"2762","2017-12-19",11.19
"2763","2017-12-20",11.16
"2764","2017-12-21",11.2
"2765","2017-12-22",11.19
"2766","2017-12-26",11.13
"2767","2017-12-27",11.18
"2768","2017-12-28",11.21
"2769","2017-12-29",11.16
"2770","2018-01-02",11.27
"2771","2018-01-03",11
"2772","2018-01-04",11
"2773","2018-01-05",11.04
"2774","2018-01-08",11.17
"2775","2018-01-09",11.2
"2776","2018-01-10",11.11
"2777","2018-01-11",11.21
"2778","2018-01-12",11.29
"2779","2018-01-16",11.27
"2780","2018-01-17",11.3
"2781","2018-01-18",11.28
"2782","2018-01-19",11.21
"2783","2018-01-22",11.09
"2784","2018-01-23",11.1
"2785","2018-01-24",11.06
"2786","2018-01-25",11.06
"2787","2018-01-26",10.98
"2788","2018-01-29",10.52
"2789","2018-01-30",10.11
"2790","2018-01-31",9.87
"2791","2018-02-01",9.94
"2792","2018-02-02",9.66
"2793","2018-02-05",9.25
"2794","2018-02-06",9.4
"2795","2018-02-07",10.42
"2796","2018-02-08",10.23
"2797","2018-02-09",10.29
"2798","2018-02-12",10.41
"2799","2018-02-13",10.46
"2800","2018-02-14",10.46
"2801","2018-02-15",10.36
"2802","2018-02-16",10.41
"2803","2018-02-20",10.08
"2804","2018-02-21",10.09
"2805","2018-02-22",10.05
"2806","2018-02-23",9.99
"2807","2018-02-26",10.06
"2808","2018-02-27",10.04
"2809","2018-02-28",9.95
"2810","2018-03-01",9.77
"2811","2018-03-02",9.65
"2812","2018-03-05",9.56
"2813","2018-03-06",10.09
"2814","2018-03-07",10.26
"2815","2018-03-08",10.34
"2816","2018-03-09",10.4
"2817","2018-03-12",10.4
"2818","2018-03-13",10.37
"2819","2018-03-14",10.47
"2820","2018-03-15",10.31
"2821","2018-03-16",10.41
"2822","2018-03-19",10.34
"2823","2018-03-20",10.42
"2824","2018-03-21",10.26
"2825","2018-03-22",10.29
"2826","2018-03-23",10.05
"2827","2018-03-26",10.12
"2828","2018-03-27",10.05
"2829","2018-03-28",10.03
"2830","2018-03-29",10.1
"2831","2018-04-02",10.12
"2832","2018-04-03",10.16
"2833","2018-04-04",10.21
"2834","2018-04-05",10.35
"2835","2018-04-06",10.29
"2836","2018-04-09",10.25
"2837","2018-04-10",10.31
"2838","2018-04-11",10.46
"2839","2018-04-12",10.54
"2840","2018-04-13",10.58
"2841","2018-04-16",10.88
"2842","2018-04-17",10.97
"2843","2018-04-18",10.91
"2844","2018-04-19",10.82
"2845","2018-04-20",10.9
"2846","2018-04-23",11
"2847","2018-04-24",11
"2848","2018-04-25",10.91
"2849","2018-04-26",11
"2850","2018-04-27",11.05
"2851","2018-04-30",11.07
"2852","2018-05-01",11.09
"2853","2018-05-02",11.11
"2854","2018-05-03",11.18
"2855","2018-05-04",11.13
"2856","2018-05-07",11.38
"2857","2018-05-08",11.27
"2858","2018-05-09",11.2
"2859","2018-05-10",11.23
"2860","2018-05-11",11.25
"2861","2018-05-14",11.25
"2862","2018-05-15",11.27
"2863","2018-05-16",11.01
"2864","2018-05-17",11.25
"2865","2018-05-18",11.43
"2866","2018-05-21",11.41
"2867","2018-05-22",11.49
"2868","2018-05-23",11.54
