"","date","ASYS"
"1929","2014-08-29",10.64
"1930","2014-09-02",10.67
"1931","2014-09-03",10.93
"1932","2014-09-04",10.8
"1933","2014-09-05",11.25
"1934","2014-09-08",11.31
"1935","2014-09-09",10.65
"1936","2014-09-10",10.84
"1937","2014-09-11",10.9
"1938","2014-09-12",10.84
"1939","2014-09-15",10.68
"1940","2014-09-16",10.66
"1941","2014-09-17",11.12
"1942","2014-09-18",11.3
"1943","2014-09-19",11.55
"1944","2014-09-22",10.74
"1945","2014-09-23",10.66
"1946","2014-09-24",10.82
"1947","2014-09-25",10.79
"1948","2014-09-26",10.62
"1949","2014-09-29",10.6
"1950","2014-09-30",10.7
"1951","2014-10-01",11
"1952","2014-10-02",10.77
"1953","2014-10-03",10.66
"1954","2014-10-06",10.29
"1955","2014-10-07",9.63
"1956","2014-10-08",9.66
"1957","2014-10-09",9.39
"1958","2014-10-10",9.36
"1959","2014-10-13",9.26
"1960","2014-10-14",9.23
"1961","2014-10-15",9.19
"1962","2014-10-16",9.85
"1963","2014-10-17",10.04
"1964","2014-10-20",10.05
"1965","2014-10-21",10.13
"1966","2014-10-22",10.07
"1967","2014-10-23",10.14
"1968","2014-10-24",10.16
"1969","2014-10-27",10.16
"1970","2014-10-28",10.19
"1971","2014-10-29",10.11
"1972","2014-10-30",10.11
"1973","2014-10-31",10.53
"1974","2014-11-03",10.42
"1975","2014-11-04",10.2
"1976","2014-11-05",10.15
"1977","2014-11-06",9.94
"1978","2014-11-07",10.28
"1979","2014-11-10",10.09
"1980","2014-11-11",10.11
"1981","2014-11-12",9.92
"1982","2014-11-13",9.75
"1983","2014-11-14",9.9
"1984","2014-11-17",9.74
"1985","2014-11-18",9.98
"1986","2014-11-19",9.96
"1987","2014-11-20",10.25
"1988","2014-11-21",9.67
"1989","2014-11-24",9.54
"1990","2014-11-25",9.2
"1991","2014-11-26",9.08
"1992","2014-11-28",8.85
"1993","2014-12-01",8.4
"1994","2014-12-02",8.64
"1995","2014-12-03",8.47
"1996","2014-12-04",8.4
"1997","2014-12-05",8.4
"1998","2014-12-08",7.99
"1999","2014-12-09",7.87
"2000","2014-12-10",7.69
"2001","2014-12-11",7.82
"2002","2014-12-12",8.08
"2003","2014-12-15",7.71
"2004","2014-12-16",8.01
"2005","2014-12-17",8.29
"2006","2014-12-18",8.29
"2007","2014-12-19",8.17
"2008","2014-12-22",8.5
"2009","2014-12-23",8.29
"2010","2014-12-24",8.45
"2011","2014-12-26",8.27
"2012","2014-12-29",8.48
"2013","2014-12-30",9.65
"2014","2014-12-31",10.2
"2015","2015-01-02",10.27
"2016","2015-01-05",9.62
"2017","2015-01-06",9.51
"2018","2015-01-07",9.38
"2019","2015-01-08",9.57
"2020","2015-01-09",9.55
"2021","2015-01-12",9.23
"2022","2015-01-13",9.29
"2023","2015-01-14",9.19
"2024","2015-01-15",8.74
"2025","2015-01-16",9.53
"2026","2015-01-20",9.35
"2027","2015-01-21",8.95
"2028","2015-01-22",9.03
"2029","2015-01-23",9.01
"2030","2015-01-26",8.97
"2031","2015-01-27",8.75
"2032","2015-01-28",8.51
"2033","2015-01-29",8.26
"2034","2015-01-30",8.2
"2035","2015-02-02",8.07
"2036","2015-02-03",8.41
"2037","2015-02-04",8.61
"2038","2015-02-05",8.75
"2039","2015-02-06",9.16
"2040","2015-02-09",9.28
"2041","2015-02-10",9.37
"2042","2015-02-11",9.52
"2043","2015-02-12",9.57
"2044","2015-02-13",9.87
"2045","2015-02-17",9.65
"2046","2015-02-18",9.85
"2047","2015-02-19",9.93
"2048","2015-02-20",10.49
"2049","2015-02-23",10.57
"2050","2015-02-24",11.16
"2051","2015-02-25",10.94
"2052","2015-02-26",10.81
"2053","2015-02-27",10.82
"2054","2015-03-02",11
"2055","2015-03-03",10.72
"2056","2015-03-04",10.64
"2057","2015-03-05",11.31
"2058","2015-03-06",10.96
"2059","2015-03-09",11.01
"2060","2015-03-10",10.58
"2061","2015-03-11",10.91
"2062","2015-03-12",11.02
"2063","2015-03-13",11.16
"2064","2015-03-16",11.06
"2065","2015-03-17",11.04
"2066","2015-03-18",11.05
"2067","2015-03-19",11.96
"2068","2015-03-20",11.85
"2069","2015-03-23",11.98
"2070","2015-03-24",11.85
"2071","2015-03-25",11.26
"2072","2015-03-26",10.9
"2073","2015-03-27",10.91
"2074","2015-03-30",11.2
"2075","2015-03-31",11.18
"2076","2015-04-01",11.21
"2077","2015-04-02",11.32
"2078","2015-04-06",11.07
"2079","2015-04-07",10.77
"2080","2015-04-08",10.71
"2081","2015-04-09",10.73
"2082","2015-04-10",10.77
"2083","2015-04-13",10.55
"2084","2015-04-14",10.38
"2085","2015-04-15",11.24
"2086","2015-04-16",11.09
"2087","2015-04-17",11.68
"2088","2015-04-20",11.58
"2089","2015-04-21",11.61
"2090","2015-04-22",12.01
"2091","2015-04-23",12.2
"2092","2015-04-24",12.04
"2093","2015-04-27",11.94
"2094","2015-04-28",12.5
"2095","2015-04-29",12.44
"2096","2015-04-30",12.5
"2097","2015-05-01",12.43
"2098","2015-05-04",12.06
"2099","2015-05-05",11.44
"2100","2015-05-06",11.14
"2101","2015-05-07",11.27
"2102","2015-05-08",10.81
"2103","2015-05-11",11.05
"2104","2015-05-12",10.79
"2105","2015-05-13",10.52
"2106","2015-05-14",10.58
"2107","2015-05-15",10.51
"2108","2015-05-18",10.43
"2109","2015-05-19",10.64
"2110","2015-05-20",11.19
"2111","2015-05-21",11.7
"2112","2015-05-22",12.11
"2113","2015-05-26",11.94
"2114","2015-05-27",11.57
"2115","2015-05-28",11.38
"2116","2015-05-29",11.19
"2117","2015-06-01",10.99
"2118","2015-06-02",10.74
"2119","2015-06-03",11.15
"2120","2015-06-04",11.06
"2121","2015-06-05",10.85
"2122","2015-06-08",10.99
"2123","2015-06-09",10.82
"2124","2015-06-10",10.9
"2125","2015-06-11",10.75
"2126","2015-06-12",10.55
"2127","2015-06-15",10.43
"2128","2015-06-16",10.63
"2129","2015-06-17",10.71
"2130","2015-06-18",10.61
"2131","2015-06-19",10.6
"2132","2015-06-22",10.55
"2133","2015-06-23",10.32
"2134","2015-06-24",10.17
"2135","2015-06-25",10.16
"2136","2015-06-26",10.23
"2137","2015-06-29",10.2
"2138","2015-06-30",10.39
"2139","2015-07-01",10.32
"2140","2015-07-02",10.74
"2141","2015-07-06",10.64
"2142","2015-07-07",10.46
"2143","2015-07-08",10.31
"2144","2015-07-09",10.31
"2145","2015-07-10",9.87
"2146","2015-07-13",10.03
"2147","2015-07-14",9.96
"2148","2015-07-15",9.88
"2149","2015-07-16",9.5
"2150","2015-07-17",9.29
"2151","2015-07-20",9
"2152","2015-07-21",8.99
"2153","2015-07-22",8.82
"2154","2015-07-23",8.07
"2155","2015-07-24",7.38
"2156","2015-07-27",6.58
"2157","2015-07-28",6.51
"2158","2015-07-29",6.56
"2159","2015-07-30",6.49
"2160","2015-07-31",6.61
"2161","2015-08-03",6.88
"2162","2015-08-04",6.91
"2163","2015-08-05",7.06
"2164","2015-08-06",6.59
"2165","2015-08-07",6
"2166","2015-08-10",5.85
"2167","2015-08-11",5.82
"2168","2015-08-12",6.06
"2169","2015-08-13",6.26
"2170","2015-08-14",5.83
"2171","2015-08-17",5.78
"2172","2015-08-18",5.69
"2173","2015-08-19",5.57
"2174","2015-08-20",5.35
"2175","2015-08-21",5.18
"2176","2015-08-24",4.97
"2177","2015-08-25",4.91
"2178","2015-08-26",4.97
"2179","2015-08-27",5.4
"2180","2015-08-28",5.39
"2181","2015-08-31",5.46
"2182","2015-09-01",5.45
"2183","2015-09-02",5.34
"2184","2015-09-03",5.45
"2185","2015-09-04",5.36
"2186","2015-09-08",5.28
"2187","2015-09-09",5.23
"2188","2015-09-10",5.1
"2189","2015-09-11",4.99
"2190","2015-09-14",4.92
"2191","2015-09-15",4.81
"2192","2015-09-16",5.1
"2193","2015-09-17",5.16
"2194","2015-09-18",5.2
"2195","2015-09-21",4.96
"2196","2015-09-22",4.57
"2197","2015-09-23",4.65
"2198","2015-09-24",4.79
"2199","2015-09-25",4.69
"2200","2015-09-28",4.48
"2201","2015-09-29",4.36
"2202","2015-09-30",4.3
"2203","2015-10-01",4.28
"2204","2015-10-02",4.36
"2205","2015-10-05",4.63
"2206","2015-10-06",4.63
"2207","2015-10-07",4.75
"2208","2015-10-08",5.08
"2209","2015-10-09",5.21
"2210","2015-10-12",5.22
"2211","2015-10-13",4.81
"2212","2015-10-14",4.9
"2213","2015-10-15",4.98
"2214","2015-10-16",5.25
"2215","2015-10-19",5.31
"2216","2015-10-20",5.24
"2217","2015-10-21",5.2
"2218","2015-10-22",5.27
"2219","2015-10-23",5.58
"2220","2015-10-26",5.52
"2221","2015-10-27",5.45
"2222","2015-10-28",5.47
"2223","2015-10-29",5.2
"2224","2015-10-30",5.15
"2225","2015-11-02",5.21
"2226","2015-11-03",5.29
"2227","2015-11-04",5.37
"2228","2015-11-05",5.4
"2229","2015-11-06",5.4
"2230","2015-11-09",5.54
"2231","2015-11-10",5.4
"2232","2015-11-11",5.39
"2233","2015-11-12",5.28
"2234","2015-11-13",5.27
"2235","2015-11-16",5.25
"2236","2015-11-17",5.28
"2237","2015-11-18",5.11
"2238","2015-11-19",4.95
"2239","2015-11-20",4.44
"2240","2015-11-23",4.3
"2241","2015-11-24",4.33
"2242","2015-11-25",4.33
"2243","2015-11-27",4.29
"2244","2015-11-30",4.42
"2245","2015-12-01",4.39
"2246","2015-12-02",4.36
"2247","2015-12-03",4.35
"2248","2015-12-04",4.38
"2249","2015-12-07",4.28
"2250","2015-12-08",4.26
"2251","2015-12-09",4.7
"2252","2015-12-10",4.88
"2253","2015-12-11",4.62
"2254","2015-12-14",4.64
"2255","2015-12-15",4.75
"2256","2015-12-16",5.82
"2257","2015-12-17",5.81
"2258","2015-12-18",6.25
"2259","2015-12-21",8.31
"2260","2015-12-22",6.42
"2261","2015-12-23",6.57
"2262","2015-12-24",6.38
"2263","2015-12-28",5.9
"2264","2015-12-29",5.76
"2265","2015-12-30",5.76
"2266","2015-12-31",6.26
"2267","2016-01-04",6.2
"2268","2016-01-05",5.94
"2269","2016-01-06",5.87
"2270","2016-01-07",5.66
"2271","2016-01-08",5.75
"2272","2016-01-11",5.69
"2273","2016-01-12",5.56
"2274","2016-01-13",5.32
"2275","2016-01-14",5.4
"2276","2016-01-15",5.26
"2277","2016-01-19",4.74
"2278","2016-01-20",4.63
"2279","2016-01-21",4.85
"2280","2016-01-22",5.19
"2281","2016-01-25",5.25
"2282","2016-01-26",5.41
"2283","2016-01-27",5.48
"2284","2016-01-28",5.47
"2285","2016-01-29",5.67
"2286","2016-02-01",5.54
"2287","2016-02-02",5.33
"2288","2016-02-03",5.44
"2289","2016-02-04",5.5
"2290","2016-02-05",5.18
"2291","2016-02-08",5.06
"2292","2016-02-09",5.04
"2293","2016-02-10",4.69
"2294","2016-02-11",4.82
"2295","2016-02-12",4.8
"2296","2016-02-16",4.95
"2297","2016-02-17",5.29
"2298","2016-02-18",5.29
"2299","2016-02-19",5.1
"2300","2016-02-22",4.99
"2301","2016-02-23",4.99
"2302","2016-02-24",5.08
"2303","2016-02-25",5.41
"2304","2016-02-26",5.1
"2305","2016-02-29",5.1
"2306","2016-03-01",5.49
"2307","2016-03-02",5.57
"2308","2016-03-03",5.27
"2309","2016-03-04",5.55
"2310","2016-03-07",5.7
"2311","2016-03-08",5.9
"2312","2016-03-09",6.02
"2313","2016-03-10",6.04
"2314","2016-03-11",6.05
"2315","2016-03-14",6.04
"2316","2016-03-15",6.08
"2317","2016-03-16",5.96
"2318","2016-03-17",6.65
"2319","2016-03-18",6.97
"2320","2016-03-21",7.59
"2321","2016-03-22",7.21
"2322","2016-03-23",6.63
"2323","2016-03-24",6.52
"2324","2016-03-28",6.47
"2325","2016-03-29",6.78
"2326","2016-03-30",6.77
"2327","2016-03-31",6.49
"2328","2016-04-01",6.11
"2329","2016-04-04",6.03
"2330","2016-04-05",6.06
"2331","2016-04-06",6.19
"2332","2016-04-07",6.39
"2333","2016-04-08",6.5
"2334","2016-04-11",6.33
"2335","2016-04-12",6.98
"2336","2016-04-13",6.79
"2337","2016-04-14",6.68
"2338","2016-04-15",6.47
"2339","2016-04-18",6.47
"2340","2016-04-19",6.33
"2341","2016-04-20",6.37
"2342","2016-04-21",6.43
"2343","2016-04-22",6.57
"2344","2016-04-25",6.42
"2345","2016-04-26",6.42
"2346","2016-04-27",6.36
"2347","2016-04-28",6.34
"2348","2016-04-29",6.25
"2349","2016-05-02",6.06
"2350","2016-05-03",5.65
"2351","2016-05-04",6.09
"2352","2016-05-05",5.8
"2353","2016-05-06",5.77
"2354","2016-05-09",6.02
"2355","2016-05-10",5.97
"2356","2016-05-11",5.75
"2357","2016-05-12",5.67
"2358","2016-05-13",5.69
"2359","2016-05-16",5.8
"2360","2016-05-17",5.73
"2361","2016-05-18",5.66
"2362","2016-05-19",5.68
"2363","2016-05-20",5.81
"2364","2016-05-23",6.27
"2365","2016-05-24",6.61
"2366","2016-05-25",6.58
"2367","2016-05-26",6.71
"2368","2016-05-27",6.72
"2369","2016-05-31",7
"2370","2016-06-01",7
"2371","2016-06-02",6.96
"2372","2016-06-03",6.79
"2373","2016-06-06",6.91
"2374","2016-06-07",6.59
"2375","2016-06-08",6.76
"2376","2016-06-09",6.59
"2377","2016-06-10",6.62
"2378","2016-06-13",6.54
"2379","2016-06-14",6.65
"2380","2016-06-15",6.77
"2381","2016-06-16",6.82
"2382","2016-06-17",6.92
"2383","2016-06-20",6.94
"2384","2016-06-21",6.88
"2385","2016-06-22",6.55
"2386","2016-06-23",6.7
"2387","2016-06-24",6.17
"2388","2016-06-27",5.9
"2389","2016-06-28",5.96
"2390","2016-06-29",5.99
"2391","2016-06-30",5.97
"2392","2016-07-01",5.84
"2393","2016-07-05",5.58
"2394","2016-07-06",5.49
"2395","2016-07-07",5.46
"2396","2016-07-08",5.61
"2397","2016-07-11",5.78
"2398","2016-07-12",5.92
"2399","2016-07-13",5.73
"2400","2016-07-14",5.76
"2401","2016-07-15",5.69
"2402","2016-07-18",5.76
"2403","2016-07-19",5.88
"2404","2016-07-20",5.99
"2405","2016-07-21",5.98
"2406","2016-07-22",5.87
"2407","2016-07-25",5.99
"2408","2016-07-26",6.13
"2409","2016-07-27",6.15
"2410","2016-07-28",6.11
"2411","2016-07-29",6.09
"2412","2016-08-01",6.18
"2413","2016-08-02",6.1
"2414","2016-08-03",6.16
"2415","2016-08-04",6.08
"2416","2016-08-05",6.15
"2417","2016-08-08",6.05
"2418","2016-08-09",5.75
"2419","2016-08-10",5.75
"2420","2016-08-11",5.53
"2421","2016-08-12",5.4
"2422","2016-08-15",5.5
"2423","2016-08-16",5.66
"2424","2016-08-17",5.6
"2425","2016-08-18",5.67
"2426","2016-08-19",5.7
"2427","2016-08-22",5.68
"2428","2016-08-23",5.64
"2429","2016-08-24",5.46
"2430","2016-08-25",5.29
"2431","2016-08-26",5.39
"2432","2016-08-29",5.35
"2433","2016-08-30",5.36
"2434","2016-08-31",5.36
"2435","2016-09-01",5.32
"2436","2016-09-02",5.39
"2437","2016-09-06",5.4
"2438","2016-09-07",5.19
"2439","2016-09-08",5.23
"2440","2016-09-09",5.11
"2441","2016-09-12",5.02
"2442","2016-09-13",4.91
"2443","2016-09-14",5
"2444","2016-09-15",5.07
"2445","2016-09-16",5.12
"2446","2016-09-19",5.06
"2447","2016-09-20",5.03
"2448","2016-09-21",4.88
"2449","2016-09-22",4.89
"2450","2016-09-23",4.87
"2451","2016-09-26",4.85
"2452","2016-09-27",4.87
"2453","2016-09-28",4.96
"2454","2016-09-29",4.93
"2455","2016-09-30",4.96
"2456","2016-10-03",4.87
"2457","2016-10-04",4.78
"2458","2016-10-05",4.82
"2459","2016-10-06",4.79
"2460","2016-10-07",4.74
"2461","2016-10-10",4.71
"2462","2016-10-11",4.65
"2463","2016-10-12",4.58
"2464","2016-10-13",4.55
"2465","2016-10-14",4.6
"2466","2016-10-17",4.51
"2467","2016-10-18",4.57
"2468","2016-10-19",4.54
"2469","2016-10-20",4.43
"2470","2016-10-21",4.56
"2471","2016-10-24",4.53
"2472","2016-10-25",4.41
"2473","2016-10-26",4.44
"2474","2016-10-27",4.47
"2475","2016-10-28",4.51
"2476","2016-10-31",4.51
"2477","2016-11-01",4.57
"2478","2016-11-02",4.44
"2479","2016-11-03",4.43
"2480","2016-11-04",4.43
"2481","2016-11-07",4.46
"2482","2016-11-08",4.57
"2483","2016-11-09",4.71
"2484","2016-11-10",5
"2485","2016-11-11",5.4
"2486","2016-11-14",5.07
"2487","2016-11-15",5.31
"2488","2016-11-16",5.48
"2489","2016-11-17",5.35
"2490","2016-11-18",5.06
"2491","2016-11-21",4.83
"2492","2016-11-22",4.91
"2493","2016-11-23",4.68
"2494","2016-11-25",4.43
"2495","2016-11-28",4.29
"2496","2016-11-29",4.28
"2497","2016-11-30",4.34
"2498","2016-12-01",4.26
"2499","2016-12-02",4.25
"2500","2016-12-05",4.26
"2501","2016-12-06",4.36
"2502","2016-12-07",4.29
"2503","2016-12-08",4.02
"2504","2016-12-09",4.08
"2505","2016-12-12",4.1
"2506","2016-12-13",4.29
"2507","2016-12-14",4.08
"2508","2016-12-15",4.42
"2509","2016-12-16",4.2
"2510","2016-12-19",4.31
"2511","2016-12-20",4.2
"2512","2016-12-21",4.38
"2513","2016-12-22",4.37
"2514","2016-12-23",4.28
"2515","2016-12-27",4.26
"2516","2016-12-28",4.18
"2517","2016-12-29",4.02
"2518","2016-12-30",4.25
"2519","2017-01-03",4.16
"2520","2017-01-04",4
"2521","2017-01-05",4.07
"2522","2017-01-06",4.11
"2523","2017-01-09",4.33
"2524","2017-01-10",4.52
"2525","2017-01-11",4.49
"2526","2017-01-12",4.2
"2527","2017-01-13",4.33
"2528","2017-01-17",4.18
"2529","2017-01-18",4.3
"2530","2017-01-19",4.13
"2531","2017-01-20",4.26
"2532","2017-01-23",4.11
"2533","2017-01-24",5.83
"2534","2017-01-25",5.38
"2535","2017-01-26",5.5
"2536","2017-01-27",5.4
"2537","2017-01-30",5.4
"2538","2017-01-31",5.4
"2539","2017-02-01",5.51
"2540","2017-02-02",5.56
"2541","2017-02-03",5.49
"2542","2017-02-06",5.97
"2543","2017-02-07",5.97
"2544","2017-02-08",5.76
"2545","2017-02-09",5.55
"2546","2017-02-10",5.89
"2547","2017-02-13",6.22
"2548","2017-02-14",6.32
"2549","2017-02-15",6.43
"2550","2017-02-16",6.23
"2551","2017-02-17",6.5
"2552","2017-02-21",6.6
"2553","2017-02-22",6.44
"2554","2017-02-23",6.24
"2555","2017-02-24",6.48
"2556","2017-02-27",6.26
"2557","2017-02-28",6.28
"2558","2017-03-01",6.48
"2559","2017-03-02",6.27
"2560","2017-03-03",6.12
"2561","2017-03-06",5.95
"2562","2017-03-07",5.89
"2563","2017-03-08",5.76
"2564","2017-03-09",5.75
"2565","2017-03-10",5.64
"2566","2017-03-13",5.7
"2567","2017-03-14",5.72
"2568","2017-03-15",5.55
"2569","2017-03-16",5.75
"2570","2017-03-17",5.75
"2571","2017-03-20",5.65
"2572","2017-03-21",5.57
"2573","2017-03-22",5.58
"2574","2017-03-23",5.57
"2575","2017-03-24",5.59
"2576","2017-03-27",5.6
"2577","2017-03-28",5.37
"2578","2017-03-29",5.49
"2579","2017-03-30",5.47
"2580","2017-03-31",5.5
"2581","2017-04-03",5.38
"2582","2017-04-04",5.37
"2583","2017-04-05",5.22
"2584","2017-04-06",5.27
"2585","2017-04-07",5.35
"2586","2017-04-10",5.48
"2587","2017-04-11",5.43
"2588","2017-04-12",5.41
"2589","2017-04-13",5.26
"2590","2017-04-17",5.18
"2591","2017-04-18",5.28
"2592","2017-04-19",5.3
"2593","2017-04-20",5.43
"2594","2017-04-21",5.36
"2595","2017-04-24",5.55
"2596","2017-04-25",5.5
"2597","2017-04-26",6.11
"2598","2017-04-27",6.6
"2599","2017-04-28",7.04
"2600","2017-05-01",7.45
"2601","2017-05-02",6.88
"2602","2017-05-03",7.13
"2603","2017-05-04",7.14
"2604","2017-05-05",7.23
"2605","2017-05-08",8.19
"2606","2017-05-09",8.43
"2607","2017-05-10",8.51
"2608","2017-05-11",7.69
"2609","2017-05-12",7.75
"2610","2017-05-15",7.85
"2611","2017-05-16",7.66
"2612","2017-05-17",7.42
"2613","2017-05-18",7.44
"2614","2017-05-19",8.03
"2615","2017-05-22",8.23
"2616","2017-05-23",8.3
"2617","2017-05-24",8.16
"2618","2017-05-25",8.33
"2619","2017-05-26",8.25
"2620","2017-05-30",8.38
"2621","2017-05-31",8.07
"2622","2017-06-01",8.1
"2623","2017-06-02",8.27
"2624","2017-06-05",8.11
"2625","2017-06-06",8.25
"2626","2017-06-07",8.67
"2627","2017-06-08",9.05
"2628","2017-06-09",8.4
"2629","2017-06-12",8.71
"2630","2017-06-13",8.58
"2631","2017-06-14",8.42
"2632","2017-06-15",7.98
"2633","2017-06-16",8.09
"2634","2017-06-19",8.17
"2635","2017-06-20",8.01
"2636","2017-06-21",8.11
"2637","2017-06-22",8.28
"2638","2017-06-23",8.29
"2639","2017-06-26",8.03
"2640","2017-06-27",8.09
"2641","2017-06-28",8.3
"2642","2017-06-29",8.4
"2643","2017-06-30",8.44
"2644","2017-07-03",8.31
"2645","2017-07-05",8.48
"2646","2017-07-06",8.55
"2647","2017-07-07",8.51
"2648","2017-07-10",8.5
"2649","2017-07-11",8.28
"2650","2017-07-12",8.42
"2651","2017-07-13",8.41
"2652","2017-07-14",9.01
"2653","2017-07-17",8.93
"2654","2017-07-18",8.98
"2655","2017-07-19",9.31
"2656","2017-07-20",9.14
"2657","2017-07-21",9.06
"2658","2017-07-24",8.97
"2659","2017-07-25",8.97
"2660","2017-07-26",9.45
"2661","2017-07-27",8.78
"2662","2017-07-28",9.11
"2663","2017-07-31",8.83
"2664","2017-08-01",8.81
"2665","2017-08-02",8.73
"2666","2017-08-03",8.22
"2667","2017-08-04",8.97
"2668","2017-08-07",9.27
"2669","2017-08-08",9.44
"2670","2017-08-09",9.64
"2671","2017-08-10",10.5
"2672","2017-08-11",10.5
"2673","2017-08-14",11.03
"2674","2017-08-15",10.99
"2675","2017-08-16",10.65
"2676","2017-08-17",10.14
"2677","2017-08-18",9.68
"2678","2017-08-21",10.14
"2679","2017-08-22",10.24
"2680","2017-08-23",9.94
"2681","2017-08-24",10.37
"2682","2017-08-25",10.27
"2683","2017-08-28",10.39
"2684","2017-08-29",10.57
"2685","2017-08-30",10.93
"2686","2017-08-31",11.05
"2687","2017-09-01",10.86
"2688","2017-09-05",10.99
"2689","2017-09-06",11.23
"2690","2017-09-07",11.14
"2691","2017-09-08",10.22
"2692","2017-09-11",10.74
"2693","2017-09-12",11.36
"2694","2017-09-13",11.6
"2695","2017-09-14",11.68
"2696","2017-09-15",11.23
"2697","2017-09-18",11.8
"2698","2017-09-19",12.3
"2699","2017-09-20",11.38
"2700","2017-09-21",11.59
"2701","2017-09-22",11.51
"2702","2017-09-25",11.06
"2703","2017-09-26",11.58
"2704","2017-09-27",11.46
"2705","2017-09-28",11.71
"2706","2017-09-29",11.98
"2707","2017-10-02",12.64
"2708","2017-10-03",12.37
"2709","2017-10-04",12.54
"2710","2017-10-05",12.59
"2711","2017-10-06",12.44
"2712","2017-10-09",12.44
"2713","2017-10-10",12.62
"2714","2017-10-11",12.68
"2715","2017-10-12",13.05
"2716","2017-10-13",13.25
"2717","2017-10-16",14.36
"2718","2017-10-17",15.25
"2719","2017-10-18",14.9
"2720","2017-10-19",14.92
"2721","2017-10-20",13.73
"2722","2017-10-23",14.26
"2723","2017-10-24",14.2
"2724","2017-10-25",13.69
"2725","2017-10-26",13.93
"2726","2017-10-27",13.67
"2727","2017-10-30",14.16
"2728","2017-10-31",14.56
"2729","2017-11-01",13.67
"2730","2017-11-02",14.12
"2731","2017-11-03",13.98
"2732","2017-11-06",13.19
"2733","2017-11-07",12.94
"2734","2017-11-08",13.61
"2735","2017-11-09",13.41
"2736","2017-11-10",13.11
"2737","2017-11-13",12.86
"2738","2017-11-14",13.58
"2739","2017-11-15",12.9
"2740","2017-11-16",13.37
"2741","2017-11-17",13.19
"2742","2017-11-20",14.12
"2743","2017-11-21",13.23
"2744","2017-11-22",12.95
"2745","2017-11-24",13.26
"2746","2017-11-27",10.72
"2747","2017-11-28",11.26
"2748","2017-11-29",10.21
"2749","2017-11-30",9.88
"2750","2017-12-01",9.93
"2751","2017-12-04",9.45
"2752","2017-12-05",9.85
"2753","2017-12-06",9.89
"2754","2017-12-07",10
"2755","2017-12-08",9.85
"2756","2017-12-11",10.01
"2757","2017-12-12",9.94
"2758","2017-12-13",10.19
"2759","2017-12-14",10.34
"2760","2017-12-15",10.41
"2761","2017-12-18",10.32
"2762","2017-12-19",10.63
"2763","2017-12-20",10.55
"2764","2017-12-21",10.43
"2765","2017-12-22",10.16
"2766","2017-12-26",10.07
"2767","2017-12-27",9.84
"2768","2017-12-28",10.15
"2769","2017-12-29",10.07
"2770","2018-01-02",10.61
"2771","2018-01-03",10.46
"2772","2018-01-04",10.31
"2773","2018-01-05",10.98
"2774","2018-01-08",10.91
"2775","2018-01-09",10.63
"2776","2018-01-10",10.78
"2777","2018-01-11",10.83
"2778","2018-01-12",10.7
"2779","2018-01-16",10.5
"2780","2018-01-17",10.95
"2781","2018-01-18",11.37
"2782","2018-01-19",11.28
"2783","2018-01-22",10.99
"2784","2018-01-23",11.35
"2785","2018-01-24",10.97
"2786","2018-01-25",10.49
"2787","2018-01-26",10.6
"2788","2018-01-29",10.37
"2789","2018-01-30",10.15
"2790","2018-01-31",10.03
"2791","2018-02-01",9.99
"2792","2018-02-02",9.53
"2793","2018-02-05",8.79
"2794","2018-02-06",8.98
"2795","2018-02-07",8.89
"2796","2018-02-08",8.61
"2797","2018-02-09",8.49
"2798","2018-02-12",8.43
"2799","2018-02-13",8.12
"2800","2018-02-14",8.17
"2801","2018-02-15",8.27
"2802","2018-02-16",7.93
"2803","2018-02-20",8.14
"2804","2018-02-21",7.76
"2805","2018-02-22",7.6
"2806","2018-02-23",7.69
"2807","2018-02-26",7.83
"2808","2018-02-27",7.64
"2809","2018-02-28",7.59
"2810","2018-03-01",7.65
"2811","2018-03-02",7.69
"2812","2018-03-05",7.75
"2813","2018-03-06",7.93
"2814","2018-03-07",8.38
"2815","2018-03-08",8.14
"2816","2018-03-09",8.27
"2817","2018-03-12",8.29
"2818","2018-03-13",8.11
"2819","2018-03-14",8.18
"2820","2018-03-15",8.18
"2821","2018-03-16",8.26
"2822","2018-03-19",8.18
"2823","2018-03-20",7.98
"2824","2018-03-21",8.11
"2825","2018-03-22",7.77
"2826","2018-03-23",7.44
"2827","2018-03-26",7.65
"2828","2018-03-27",7.17
"2829","2018-03-28",6.93
"2830","2018-03-29",7.32
"2831","2018-04-02",7.7
"2832","2018-04-03",7.77
"2833","2018-04-04",7.83
"2834","2018-04-05",7.65
"2835","2018-04-06",7.31
"2836","2018-04-09",7.46
"2837","2018-04-10",7.72
"2838","2018-04-11",7.73
"2839","2018-04-12",7.77
"2840","2018-04-13",7.74
"2841","2018-04-16",7.64
"2842","2018-04-17",7.68
"2843","2018-04-18",7.62
"2844","2018-04-19",7.35
"2845","2018-04-20",7.49
"2846","2018-04-23",7.46
"2847","2018-04-24",7.05
"2848","2018-04-25",7.11
"2849","2018-04-26",7.11
"2850","2018-04-27",6.88
"2851","2018-04-30",6.93
"2852","2018-05-01",7.06
"2853","2018-05-02",7.02
"2854","2018-05-03",6.95
"2855","2018-05-04",7.02
"2856","2018-05-07",7.28
"2857","2018-05-08",7.4
"2858","2018-05-09",7.35
"2859","2018-05-10",7.4
"2860","2018-05-11",8.22
"2861","2018-05-14",8.91
"2862","2018-05-15",8.96
