"","date","APTS"
"1931","2018-11-30",14.96
"1932","2018-12-03",15.13
"1933","2018-12-04",14.54
"1934","2018-12-06",15.34
"1935","2018-12-07",15.03
"1936","2018-12-10",15.11
"1937","2018-12-11",14.97
"1938","2018-12-12",14.96
"1939","2018-12-13",14.85
"1940","2018-12-14",14.75
"1941","2018-12-17",14.54
"1942","2018-12-18",14.81
"1943","2018-12-19",14.58
"1944","2018-12-20",14.18
"1945","2018-12-21",14.02
"1946","2018-12-24",13.24
"1947","2018-12-26",14
"1948","2018-12-27",13.86
"1949","2018-12-28",14.15
"1950","2018-12-31",14.06
"1951","2019-01-02",14.04
"1952","2019-01-03",14.22
"1953","2019-01-04",15.29
"1954","2019-01-07",15.46
"1955","2019-01-08",15.85
"1956","2019-01-09",16
"1957","2019-01-10",16.389999
"1958","2019-01-11",16.530001
"1959","2019-01-14",16.52
"1960","2019-01-15",16.549999
"1961","2019-01-16",16.84
"1962","2019-01-17",16.48
"1963","2019-01-18",15.93
"1964","2019-01-22",16.530001
"1965","2019-01-23",16.41
"1966","2019-01-24",16.129999
"1967","2019-01-25",15.99
"1968","2019-01-28",15.93
"1969","2019-01-29",15.95
"1970","2019-01-30",15.86
"1971","2019-01-31",15.9
"1972","2019-02-01",15.79
"1973","2019-02-04",15.94
"1974","2019-02-05",15.98
"1975","2019-02-06",15.9
"1976","2019-02-07",15.96
"1977","2019-02-08",15.9
"1978","2019-02-11",16.01
"1979","2019-02-12",15.89
"1980","2019-02-13",15.7
"1981","2019-02-14",15.65
"1982","2019-02-15",15.72
"1983","2019-02-19",15.99
"1984","2019-02-20",15.91
"1985","2019-02-21",15.99
"1986","2019-02-22",15.99
"1987","2019-02-25",15.95
"1988","2019-02-26",15.54
"1989","2019-02-27",15.35
"1990","2019-02-28",15.24
"1991","2019-03-01",15.36
"1992","2019-03-04",15.64
"1993","2019-03-05",15.63
"1994","2019-03-06",15.6
"1995","2019-03-07",15.64
"1996","2019-03-08",15.82
"1997","2019-03-11",16.17
"1998","2019-03-12",16.1
"1999","2019-03-13",16.15
"2000","2019-03-14",15.61
"2001","2019-03-15",15.9
"2002","2019-03-18",15.81
"2003","2019-03-19",15.67
"2004","2019-03-20",15.46
"2005","2019-03-21",15.46
"2006","2019-03-22",15.06
"2007","2019-03-25",14.82
"2008","2019-03-26",14.85
"2009","2019-03-27",14.69
"2010","2019-03-28",14.8
"2011","2019-03-29",14.82
"2012","2019-04-01",15.12
"2013","2019-04-02",15.39
"2014","2019-04-03",14.88
"2015","2019-04-04",14.7
"2016","2019-04-05",15.14
"2017","2019-04-08",15.16
"2018","2019-04-09",14.8
"2019","2019-04-10",15.12
"2020","2019-04-11",15.25
"2021","2019-04-12",15.43
"2022","2019-04-15",15.22
"2023","2019-04-16",15.04
"2024","2019-04-17",15.04
"2025","2019-04-18",15.18
"2026","2019-04-22",15.1
"2027","2019-04-23",15.1
"2028","2019-04-24",15.24
"2029","2019-04-25",15.02
"2030","2019-04-26",15.13
"2031","2019-04-29",15.08
"2032","2019-04-30",15.64
"2033","2019-05-01",15.88
"2034","2019-05-02",15.74
"2035","2019-05-03",16.059999
"2036","2019-05-06",16.1
"2037","2019-05-07",15.92
"2038","2019-05-08",15.93
"2039","2019-05-09",15.88
"2040","2019-05-10",16.17
"2041","2019-05-13",16.08
"2042","2019-05-14",16.09
"2043","2019-05-15",16.389999
"2044","2019-05-16",16.73
"2045","2019-05-17",16.799999
"2046","2019-05-20",16.49
"2047","2019-05-21",16.450001
"2048","2019-05-22",16.540001
"2049","2019-05-23",16.299999
"2050","2019-05-24",16.370001
"2051","2019-05-28",16.23
"2052","2019-05-29",15.99
"2053","2019-05-30",15.9
"2054","2019-05-31",15.7
"2055","2019-06-03",15.64
"2056","2019-06-04",15.9
"2057","2019-06-05",16
"2058","2019-06-06",16.120001
"2059","2019-06-07",16.200001
"2060","2019-06-10",16.08
"2061","2019-06-11",15.76
"2062","2019-06-12",15.72
"2063","2019-06-13",15.54
"2064","2019-06-14",15.3
"2065","2019-06-17",15.23
"2066","2019-06-18",15.03
"2067","2019-06-19",15.29
"2068","2019-06-20",15.2
"2069","2019-06-21",14.92
"2070","2019-06-24",14.69
"2071","2019-06-25",14.5
"2072","2019-06-26",14.44
"2073","2019-06-27",14.61
"2074","2019-06-28",14.95
"2075","2019-07-01",14.56
"2076","2019-07-02",15.16
"2077","2019-07-03",15.24
"2078","2019-07-05",15.29
"2079","2019-07-08",15.04
"2080","2019-07-09",15.05
"2081","2019-07-10",15.1
"2082","2019-07-11",14.88
"2083","2019-07-12",14.88
"2084","2019-07-15",14.79
"2085","2019-07-16",14.75
"2086","2019-07-17",14.88
"2087","2019-07-18",14.76
"2088","2019-07-19",14.38
"2089","2019-07-22",14.55
"2090","2019-07-23",14.46
"2091","2019-07-24",14.43
"2092","2019-07-25",14.02
"2093","2019-07-26",14.24
"2094","2019-07-29",14.22
"2095","2019-07-30",14.68
"2096","2019-07-31",14.49
"2097","2019-08-01",14.62
"2098","2019-08-02",14.38
"2099","2019-08-05",14.04
"2100","2019-08-06",14.08
"2101","2019-08-07",14.32
"2102","2019-08-08",14.51
"2103","2019-08-09",14.6
"2104","2019-08-12",14.48
"2105","2019-08-13",14.34
"2106","2019-08-14",14
"2107","2019-08-15",14.15
"2108","2019-08-16",14.32
"2109","2019-08-19",14.3
"2110","2019-08-20",14.37
"2111","2019-08-21",14.25
"2112","2019-08-22",14.07
"2113","2019-08-23",13.58
"2114","2019-08-26",13.76
"2115","2019-08-27",13.75
"2116","2019-08-28",13.74
"2117","2019-08-29",13.64
"2118","2019-08-30",13.46
"2119","2019-09-03",13.62
"2120","2019-09-04",13.77
"2121","2019-09-05",13.86
"2122","2019-09-06",14.15
"2123","2019-09-09",14.3
"2124","2019-09-10",14.61
"2125","2019-09-11",15.13
"2126","2019-09-12",14.6
"2127","2019-09-13",14.44
"2128","2019-09-16",14.51
"2129","2019-09-17",14.52
"2130","2019-09-18",14.27
"2131","2019-09-19",14.36
"2132","2019-09-20",14.46
"2133","2019-09-23",14.34
"2134","2019-09-24",14.38
"2135","2019-09-25",14.58
"2136","2019-09-26",14.67
"2137","2019-09-27",14.52
"2138","2019-09-30",14.45
"2139","2019-10-01",14.33
"2140","2019-10-02",14.36
"2141","2019-10-03",14.32
"2142","2019-10-04",14.46
"2143","2019-10-07",14.43
"2144","2019-10-08",14.37
"2145","2019-10-09",14.28
"2146","2019-10-10",14.28
"2147","2019-10-11",14.33
"2148","2019-10-14",14.42
"2149","2019-10-15",14.34
"2150","2019-10-16",14.42
"2151","2019-10-17",14.58
"2152","2019-10-18",14.61
"2153","2019-10-21",14.52
"2154","2019-10-22",14.51
"2155","2019-10-23",14.61
"2156","2019-10-24",14.63
"2157","2019-10-25",14.53
"2158","2019-10-28",14.37
"2159","2019-10-29",14.35
"2160","2019-10-30",14.37
"2161","2019-10-31",14.32
"2162","2019-11-01",14.29
"2163","2019-11-04",14.21
"2164","2019-11-05",13.12
"2165","2019-11-06",13.32
"2166","2019-11-07",12.99
"2167","2019-11-08",13.04
"2168","2019-11-11",13.09
"2169","2019-11-12",12.93
"2170","2019-11-13",12.96
"2171","2019-11-14",13.34
"2172","2019-11-15",13.61
"2173","2019-11-18",13.69
"2174","2019-11-19",13.62
"2175","2019-11-20",13.61
"2176","2019-11-21",13.44
"2177","2019-11-22",13.45
"2178","2019-11-25",13.61
"2179","2019-11-26",13.56
"2180","2019-11-27",13.76
"2181","2019-11-29",13.77
"2182","2019-12-02",13.64
"2183","2019-12-03",13.63
"2184","2019-12-04",13.63
"2185","2019-12-05",13.72
"2186","2019-12-06",13.8
"2187","2019-12-09",13.98
"2188","2019-12-10",13.94
"2189","2019-12-11",13.74
"2190","2019-12-12",13.24
"2191","2019-12-13",13.03
"2192","2019-12-16",13.27
"2193","2019-12-17",13.37
"2194","2019-12-18",13.36
"2195","2019-12-19",13.36
"2196","2019-12-20",13.32
"2197","2019-12-23",13.26
"2198","2019-12-24",13.32
"2199","2019-12-26",13.16
"2200","2019-12-27",13.18
"2201","2019-12-30",13.08
"2202","2019-12-31",13.32
"2203","2020-01-02",12.99
"2204","2020-01-03",12.98
"2205","2020-01-06",13
"2206","2020-01-07",12.84
"2207","2020-01-08",12.98
"2208","2020-01-09",13.03
"2209","2020-01-10",12.99
"2210","2020-01-13",13.26
"2211","2020-01-14",13.35
"2212","2020-01-15",13.62
"2213","2020-01-16",13.51
"2214","2020-01-17",13.38
"2215","2020-01-21",13.39
"2216","2020-01-22",13.34
"2217","2020-01-23",13.46
"2218","2020-01-24",13.21
"2219","2020-01-27",13.11
"2220","2020-01-28",12.91
"2221","2020-01-29",12.45
"2222","2020-01-30",12.06
"2223","2020-01-31",11.78
"2224","2020-02-03",11.89
"2225","2020-02-04",11.56
"2226","2020-02-05",11.62
"2227","2020-02-06",11.79
"2228","2020-02-07",11.64
"2229","2020-02-10",11.68
"2230","2020-02-11",11.85
"2231","2020-02-12",11.38
"2232","2020-02-13",11.8
"2233","2020-02-14",12.1
"2234","2020-02-18",11.95
"2235","2020-02-19",11.78
"2236","2020-02-20",12.53
"2237","2020-02-21",12.37
"2238","2020-02-24",11.94
"2239","2020-02-25",10.48
"2240","2020-02-26",10
"2241","2020-02-27",9.71
"2242","2020-02-28",9.54
"2243","2020-03-02",9.96
"2244","2020-03-03",9.67
"2245","2020-03-04",10
"2246","2020-03-05",9.77
"2247","2020-03-06",9.87
"2248","2020-03-09",8.8
"2249","2020-03-10",9.8
"2250","2020-03-11",9.01
"2251","2020-03-12",8.33
"2252","2020-03-13",8.13
"2253","2020-03-16",7.59
"2254","2020-03-17",8.5
"2255","2020-03-18",6.53
"2256","2020-03-19",7.49
"2257","2020-03-20",7.4
"2258","2020-03-23",6.89
"2259","2020-03-24",6.82
"2260","2020-03-25",7.39
"2261","2020-03-26",7.75
"2262","2020-03-27",7.51
"2263","2020-03-30",7.09
"2264","2020-03-31",7.18
"2265","2020-04-01",6.31
"2266","2020-04-02",5.86
"2267","2020-04-03",5.5
"2268","2020-04-06",6.09
"2269","2020-04-07",6.36
"2270","2020-04-08",6.64
"2271","2020-04-09",7.69
"2272","2020-04-13",7.4
"2273","2020-04-14",7.42
"2274","2020-04-15",6.92
"2275","2020-04-16",6.97
"2276","2020-04-17",7.01
"2277","2020-04-20",6.52
"2278","2020-04-21",6.49
"2279","2020-04-22",6.43
"2280","2020-04-23",6.56
"2281","2020-04-24",6.74
"2282","2020-04-27",7.09
"2283","2020-04-28",7.44
"2284","2020-04-29",7.74
"2285","2020-04-30",7.41
"2286","2020-05-01",7.14
"2287","2020-05-04",7.23
"2288","2020-05-05",7.06
"2289","2020-05-06",7.09
"2290","2020-05-07",7.31
"2291","2020-05-08",7.7
"2292","2020-05-11",7.11
"2293","2020-05-12",6.51
"2294","2020-05-13",6.11
"2295","2020-05-14",6.46
"2296","2020-05-15",6.71
"2297","2020-05-18",7.32
"2298","2020-05-19",7.26
"2299","2020-05-20",7.16
"2300","2020-05-21",7.47
"2301","2020-05-22",7.27
"2302","2020-05-26",7.84
"2303","2020-05-27",7.53
"2304","2020-05-28",7.43
"2305","2020-05-29",6.99
"2306","2020-06-01",7.21
"2307","2020-06-02",7.42
"2308","2020-06-03",7.86
"2309","2020-06-04",8.23
"2310","2020-06-05",8.75
"2311","2020-06-08",9.36
"2312","2020-06-09",8.55
"2313","2020-06-10",8.33
"2314","2020-06-11",7.41
"2315","2020-06-12",7.96
"2316","2020-06-15",7.96
"2317","2020-06-16",8.05
"2318","2020-06-17",7.78
"2319","2020-06-18",7.6
"2320","2020-06-19",7.48
"2321","2020-06-22",7.37
"2322","2020-06-23",7.38
"2323","2020-06-24",7.22
"2324","2020-06-25",7.41
"2325","2020-06-26",7.36
"2326","2020-06-29",7.65
"2327","2020-06-30",7.6
"2328","2020-07-01",7.56
"2329","2020-07-02",7.59
"2330","2020-07-06",7.57
"2331","2020-07-07",7.29
"2332","2020-07-08",7.14
"2333","2020-07-09",6.97
"2334","2020-07-10",7.26
"2335","2020-07-13",7.18
"2336","2020-07-14",7.26
"2337","2020-07-15",7.37
"2338","2020-07-16",7.31
"2339","2020-07-17",7.37
"2340","2020-07-20",7.2
"2341","2020-07-21",7.26
"2342","2020-07-22",7.38
"2343","2020-07-23",7.45
"2344","2020-07-24",7.25
"2345","2020-07-27",7.22
"2346","2020-07-28",7.36
"2347","2020-07-29",7.36
"2348","2020-07-30",7.3
"2349","2020-07-31",7.23
"2350","2020-08-03",7.04
"2351","2020-08-04",7.34
"2352","2020-08-05",7.35
"2353","2020-08-06",7.32
"2354","2020-08-07",7.41
"2355","2020-08-10",7.54
"2356","2020-08-11",7.35
"2357","2020-08-12",7.4
"2358","2020-08-13",7.2
"2359","2020-08-14",7.09
"2360","2020-08-17",7.11
"2361","2020-08-18",6.92
"2362","2020-08-19",6.73
"2363","2020-08-20",6.77
"2364","2020-08-21",6.68
"2365","2020-08-24",6.84
"2366","2020-08-25",6.74
"2367","2020-08-26",6.56
"2368","2020-08-27",6.52
"2369","2020-08-28",6.69
"2370","2020-08-31",6.6
"2371","2020-09-01",6.49
"2372","2020-09-02",6.56
"2373","2020-09-03",6.72
"2374","2020-09-04",6.76
"2375","2020-09-08",6.61
"2376","2020-09-09",6.6
"2377","2020-09-10",6.51
"2378","2020-09-11",6.44
"2379","2020-09-14",6.38
"2380","2020-09-15",6.4
"2381","2020-09-16",6.28
"2382","2020-09-17",6.19
"2383","2020-09-18",5.84
"2384","2020-09-21",5.56
"2385","2020-09-22",5.34
"2386","2020-09-23",5.08
"2387","2020-09-24",5.4
"2388","2020-09-25",5.42
"2389","2020-09-28",5.71
"2390","2020-09-29",5.43
"2391","2020-09-30",5.4
"2392","2020-10-01",5.65
"2393","2020-10-02",5.79
"2394","2020-10-05",5.67
"2395","2020-10-06",5.66
"2396","2020-10-07",5.67
"2397","2020-10-08",5.95
"2398","2020-10-09",5.85
"2399","2020-10-12",5.84
"2400","2020-10-13",5.74
"2401","2020-10-14",5.47
"2402","2020-10-15",5.52
"2403","2020-10-16",5.42
"2404","2020-10-19",5.3
"2405","2020-10-20",5.44
"2406","2020-10-21",5.44
"2407","2020-10-22",5.47
"2408","2020-10-23",5.57
"2409","2020-10-26",5.68
"2410","2020-10-27",5.64
"2411","2020-10-28",5.42
"2412","2020-10-29",5.41
"2413","2020-10-30",5.4
"2414","2020-11-02",5.35
"2415","2020-11-03",5.39
"2416","2020-11-04",5.26
"2417","2020-11-05",5.44
"2418","2020-11-06",5.38
"2419","2020-11-09",5.97
"2420","2020-11-10",7.36
"2421","2020-11-11",6.78
"2422","2020-11-12",6.8
"2423","2020-11-13",7.38
"2424","2020-11-16",7.86
"2425","2020-11-17",8.12
"2426","2020-11-18",8.11
"2427","2020-11-19",8.57
"2428","2020-11-20",8.45
"2429","2020-11-23",8.39
"2430","2020-11-24",8.43
"2431","2020-11-25",8.18
"2432","2020-11-27",8.04
