"","date","IONS"
"1917","2014-08-13",35.84
"1918","2014-08-14",36.580002
"1919","2014-08-15",36.130001
"1920","2014-08-18",35.959999
"1921","2014-08-19",35.709999
"1922","2014-08-20",35.279999
"1923","2014-08-21",34.169998
"1924","2014-08-22",34.330002
"1925","2014-08-25",36.119999
"1926","2014-08-26",40.009998
"1927","2014-08-27",39.580002
"1928","2014-08-28",39.900002
"1929","2014-08-29",40.759998
"1930","2014-09-02",40.73
"1931","2014-09-03",40.25
"1932","2014-09-04",39.080002
"1933","2014-09-05",38.25
"1934","2014-09-08",38.549999
"1935","2014-09-09",37.639999
"1936","2014-09-10",39.740002
"1937","2014-09-11",40.869999
"1938","2014-09-12",41.290001
"1939","2014-09-15",38.84
"1940","2014-09-16",39.5
"1941","2014-09-17",41.200001
"1942","2014-09-18",41.880001
"1943","2014-09-19",42.279999
"1944","2014-09-22",40.709999
"1945","2014-09-23",40.169998
"1946","2014-09-24",41.93
"1947","2014-09-25",40.299999
"1948","2014-09-26",39.93
"1949","2014-09-29",40.18
"1950","2014-09-30",38.830002
"1951","2014-10-01",37.860001
"1952","2014-10-02",38.450001
"1953","2014-10-03",39.310001
"1954","2014-10-06",38.41
"1955","2014-10-07",37
"1956","2014-10-08",39.130001
"1957","2014-10-09",37.25
"1958","2014-10-10",36.459999
"1959","2014-10-13",36.580002
"1960","2014-10-14",36.84
"1961","2014-10-15",38.970001
"1962","2014-10-16",40.560001
"1963","2014-10-17",39.869999
"1964","2014-10-20",41.18
"1965","2014-10-21",41.119999
"1966","2014-10-22",40.48
"1967","2014-10-23",42.369999
"1968","2014-10-24",45
"1969","2014-10-27",45.860001
"1970","2014-10-28",46.43
"1971","2014-10-29",45.009998
"1972","2014-10-30",45.880001
"1973","2014-10-31",46.060001
"1974","2014-11-03",45.93
"1975","2014-11-04",45.599998
"1976","2014-11-05",44.119999
"1977","2014-11-06",45.25
"1978","2014-11-07",44.59
"1979","2014-11-10",47.23
"1980","2014-11-11",51.389999
"1981","2014-11-12",51.080002
"1982","2014-11-13",50.709999
"1983","2014-11-14",49.009998
"1984","2014-11-17",49.009998
"1985","2014-11-18",49.709999
"1986","2014-11-19",50.060001
"1987","2014-11-20",51.619999
"1988","2014-11-21",50.939999
"1989","2014-11-24",52.419998
"1990","2014-11-25",51.509998
"1991","2014-11-26",52.75
"1992","2014-11-28",51.790001
"1993","2014-12-01",50.970001
"1994","2014-12-02",53.040001
"1995","2014-12-03",53.610001
"1996","2014-12-04",52.68
"1997","2014-12-05",52.759998
"1998","2014-12-08",56.990002
"1999","2014-12-09",57.990002
"2000","2014-12-10",60.849998
"2001","2014-12-11",61.869999
"2002","2014-12-12",62.32
"2003","2014-12-15",56.93
"2004","2014-12-16",54.939999
"2005","2014-12-17",57.48
"2006","2014-12-18",59.549999
"2007","2014-12-19",65.089996
"2008","2014-12-22",62.880001
"2009","2014-12-23",57.610001
"2010","2014-12-24",59.490002
"2011","2014-12-26",63.650002
"2012","2014-12-29",63.139999
"2013","2014-12-30",61.73
"2014","2014-12-31",61.740002
"2015","2015-01-02",61.57
"2016","2015-01-05",68.169998
"2017","2015-01-06",65.440002
"2018","2015-01-07",68.589996
"2019","2015-01-08",71.93
"2020","2015-01-09",72.260002
"2021","2015-01-12",73.339996
"2022","2015-01-13",71.629997
"2023","2015-01-14",72.290001
"2024","2015-01-15",68.839996
"2025","2015-01-16",69.370003
"2026","2015-01-20",72.330002
"2027","2015-01-21",69.720001
"2028","2015-01-22",70.980003
"2029","2015-01-23",71.279999
"2030","2015-01-26",72.900002
"2031","2015-01-27",72.400002
"2032","2015-01-28",68.580002
"2033","2015-01-29",69.860001
"2034","2015-01-30",68.510002
"2035","2015-02-02",68.669998
"2036","2015-02-03",64.699997
"2037","2015-02-04",59.720001
"2038","2015-02-05",61.400002
"2039","2015-02-06",59.009998
"2040","2015-02-09",58.830002
"2041","2015-02-10",61.290001
"2042","2015-02-11",61.040001
"2043","2015-02-12",64.300003
"2044","2015-02-13",63.860001
"2045","2015-02-17",63.43
"2046","2015-02-18",65.220001
"2047","2015-02-19",65.349998
"2048","2015-02-20",67.010002
"2049","2015-02-23",66.139999
"2050","2015-02-24",67.849998
"2051","2015-02-25",68.150002
"2052","2015-02-26",67.330002
"2053","2015-02-27",68.559998
"2054","2015-03-02",66.800003
"2055","2015-03-03",68.660004
"2056","2015-03-04",70.160004
"2057","2015-03-05",71.760002
"2058","2015-03-06",70.440002
"2059","2015-03-09",69.959999
"2060","2015-03-10",69.349998
"2061","2015-03-11",68.910004
"2062","2015-03-12",70.599998
"2063","2015-03-13",70.660004
"2064","2015-03-16",71.980003
"2065","2015-03-17",72.089996
"2066","2015-03-18",71.879997
"2067","2015-03-19",77.080002
"2068","2015-03-20",73.589996
"2069","2015-03-23",69.230003
"2070","2015-03-24",68.220001
"2071","2015-03-25",62.389999
"2072","2015-03-26",61.150002
"2073","2015-03-27",63.369999
"2074","2015-03-30",64.809998
"2075","2015-03-31",63.669998
"2076","2015-04-01",63.18
"2077","2015-04-02",61.630001
"2078","2015-04-06",61.380001
"2079","2015-04-07",61.48
"2080","2015-04-08",62
"2081","2015-04-09",64.059998
"2082","2015-04-10",65.699997
"2083","2015-04-13",66.580002
"2084","2015-04-14",64.809998
"2085","2015-04-15",65.339996
"2086","2015-04-16",66.309998
"2087","2015-04-17",65.330002
"2088","2015-04-20",65.160004
"2089","2015-04-21",66.290001
"2090","2015-04-22",66.260002
"2091","2015-04-23",67.75
"2092","2015-04-24",66.370003
"2093","2015-04-27",62.02
"2094","2015-04-28",60.080002
"2095","2015-04-29",59.310001
"2096","2015-04-30",56.720001
"2097","2015-05-01",58.240002
"2098","2015-05-04",59.66
"2099","2015-05-05",58.34
"2100","2015-05-06",60.369999
"2101","2015-05-07",60.43
"2102","2015-05-08",61.939999
"2103","2015-05-11",62.119999
"2104","2015-05-12",61.900002
"2105","2015-05-13",60.84
"2106","2015-05-14",62.450001
"2107","2015-05-15",62.549999
"2108","2015-05-18",64.330002
"2109","2015-05-19",64.209999
"2110","2015-05-20",67.559998
"2111","2015-05-21",67.169998
"2112","2015-05-22",67.760002
"2113","2015-05-26",66.989998
"2114","2015-05-27",67.720001
"2115","2015-05-28",66.709999
"2116","2015-05-29",67.32
"2117","2015-06-01",66.940002
"2118","2015-06-02",66.300003
"2119","2015-06-03",66.449997
"2120","2015-06-04",64.330002
"2121","2015-06-05",66.150002
"2122","2015-06-08",66.940002
"2123","2015-06-09",65.790001
"2124","2015-06-10",66.599998
"2125","2015-06-11",68
"2126","2015-06-12",64.959999
"2127","2015-06-15",62.450001
"2128","2015-06-16",62.18
"2129","2015-06-17",61.459999
"2130","2015-06-18",63.09
"2131","2015-06-19",62.549999
"2132","2015-06-22",64.639999
"2133","2015-06-23",63.959999
"2134","2015-06-24",62.040001
"2135","2015-06-25",61.990002
"2136","2015-06-26",58.889999
"2137","2015-06-29",56.049999
"2138","2015-06-30",57.549999
"2139","2015-07-01",57.16
"2140","2015-07-02",56.130001
"2141","2015-07-06",55.43
"2142","2015-07-07",55.360001
"2143","2015-07-08",53.150002
"2144","2015-07-09",53.080002
"2145","2015-07-10",53.5
"2146","2015-07-13",53.689999
"2147","2015-07-14",56.200001
"2148","2015-07-15",55.32
"2149","2015-07-16",57.080002
"2150","2015-07-17",57.23
"2151","2015-07-20",55.68
"2152","2015-07-21",56.18
"2153","2015-07-22",55.380001
"2154","2015-07-23",55.080002
"2155","2015-07-24",53.150002
"2156","2015-07-27",53.68
"2157","2015-07-28",54.400002
"2158","2015-07-29",53.049999
"2159","2015-07-30",53.169998
"2160","2015-07-31",54.93
"2161","2015-08-03",53.959999
"2162","2015-08-04",55.299999
"2163","2015-08-05",54.52
"2164","2015-08-06",50.740002
"2165","2015-08-07",49.740002
"2166","2015-08-10",50.509998
"2167","2015-08-11",50.509998
"2168","2015-08-12",52.049999
"2169","2015-08-13",50.939999
"2170","2015-08-14",50
"2171","2015-08-17",51.560001
"2172","2015-08-18",51.330002
"2173","2015-08-19",50.669998
"2174","2015-08-20",46.580002
"2175","2015-08-21",46.66
"2176","2015-08-24",44.150002
"2177","2015-08-25",46.450001
"2178","2015-08-26",49.02
"2179","2015-08-27",51.560001
"2180","2015-08-28",51.540001
"2181","2015-08-31",50.18
"2182","2015-09-01",48.75
"2183","2015-09-02",51.75
"2184","2015-09-03",51.57
"2185","2015-09-04",52.099998
"2186","2015-09-08",54.240002
"2187","2015-09-09",52.740002
"2188","2015-09-10",53.009998
"2189","2015-09-11",54.080002
"2190","2015-09-14",54.389999
"2191","2015-09-15",55.18
"2192","2015-09-16",54.540001
"2193","2015-09-17",55.169998
"2194","2015-09-18",54.560001
"2195","2015-09-21",50.200001
"2196","2015-09-22",48.23
"2197","2015-09-23",47.419998
"2198","2015-09-24",45.889999
"2199","2015-09-25",43.98
"2200","2015-09-28",40.32
"2201","2015-09-29",38.040001
"2202","2015-09-30",40.419998
"2203","2015-10-01",40.900002
"2204","2015-10-02",43.32
"2205","2015-10-05",41.48
"2206","2015-10-06",40.169998
"2207","2015-10-07",42.439999
"2208","2015-10-08",42.380001
"2209","2015-10-09",43.240002
"2210","2015-10-12",42.200001
"2211","2015-10-13",40.799999
"2212","2015-10-14",40.790001
"2213","2015-10-15",43.939999
"2214","2015-10-16",44.619999
"2215","2015-10-19",44.110001
"2216","2015-10-20",41.330002
"2217","2015-10-21",42.970001
"2218","2015-10-22",42.98
"2219","2015-10-23",45.52
"2220","2015-10-26",46.610001
"2221","2015-10-27",51.900002
"2222","2015-10-28",51.040001
"2223","2015-10-29",49.209999
"2224","2015-10-30",48.150002
"2225","2015-11-02",51.950001
"2226","2015-11-03",51.27
"2227","2015-11-04",53.009998
"2228","2015-11-05",53.950001
"2229","2015-11-06",55.869999
"2230","2015-11-09",62.77
"2231","2015-11-10",64.120003
"2232","2015-11-11",62.349998
"2233","2015-11-12",62.040001
"2234","2015-11-13",62.650002
"2235","2015-11-16",60.27
"2236","2015-11-17",61.32
"2237","2015-11-18",60.84
"2238","2015-11-19",61.77
"2239","2015-11-20",61.240002
"2240","2015-11-23",62.060001
"2241","2015-11-24",61.73
"2242","2015-11-25",62.43
"2243","2015-11-27",62.459999
"2244","2015-11-30",61.040001
"2245","2015-12-01",61.880001
"2246","2015-12-02",60.700001
"2247","2015-12-03",58
"2248","2015-12-04",59.610001
"2249","2015-12-07",56.849998
"2250","2015-12-08",59.099998
"2251","2015-12-09",57.200001
"2252","2015-12-10",57.669998
"2253","2015-12-11",53.950001
"2254","2015-12-14",53.049999
"2255","2015-12-15",56.419998
"2256","2015-12-16",59.360001
"2257","2015-12-17",58.200001
"2258","2015-12-18",57.84
"2259","2015-12-21",57.560001
"2260","2015-12-22",57.849998
"2261","2015-12-23",58.619999
"2262","2015-12-24",59.639999
"2263","2015-12-28",60.540001
"2264","2015-12-29",60.889999
"2265","2015-12-30",61.32
"2266","2015-12-31",61.93
"2267","2016-01-04",61.68
"2268","2016-01-05",60.939999
"2269","2016-01-06",58.720001
"2270","2016-01-07",55.43
"2271","2016-01-08",56.880001
"2272","2016-01-11",50.189999
"2273","2016-01-12",48.57
"2274","2016-01-13",43.779999
"2275","2016-01-14",47.91
"2276","2016-01-15",43.880001
"2277","2016-01-19",40.630001
"2278","2016-01-20",42.830002
"2279","2016-01-21",43.139999
"2280","2016-01-22",45.470001
"2281","2016-01-25",46.189999
"2282","2016-01-26",46.389999
"2283","2016-01-27",42.490002
"2284","2016-01-28",39.73
"2285","2016-01-29",38.93
"2286","2016-02-01",39.279999
"2287","2016-02-02",35.610001
"2288","2016-02-03",35.490002
"2289","2016-02-04",35.560001
"2290","2016-02-05",35.389999
"2291","2016-02-08",32.849998
"2292","2016-02-09",33.169998
"2293","2016-02-10",33.029999
"2294","2016-02-11",34.25
"2295","2016-02-12",35.740002
"2296","2016-02-16",36.040001
"2297","2016-02-17",38.740002
"2298","2016-02-18",36.990002
"2299","2016-02-19",37
"2300","2016-02-22",36.799999
"2301","2016-02-23",34.849998
"2302","2016-02-24",35.130001
"2303","2016-02-25",33.57
"2304","2016-02-26",33.5
"2305","2016-02-29",34.560001
"2306","2016-03-01",35.93
"2307","2016-03-02",37.75
"2308","2016-03-03",38.41
"2309","2016-03-04",39.810001
"2310","2016-03-07",41.490002
"2311","2016-03-08",39.290001
"2312","2016-03-09",38
"2313","2016-03-10",37.080002
"2314","2016-03-11",39.07
"2315","2016-03-14",40.34
"2316","2016-03-15",36.509998
"2317","2016-03-16",36.880001
"2318","2016-03-17",36.939999
"2319","2016-03-18",38.650002
"2320","2016-03-21",40.630001
"2321","2016-03-22",41.75
"2322","2016-03-23",39.799999
"2323","2016-03-24",41.619999
"2324","2016-03-28",38.310001
"2325","2016-03-29",38.959999
"2326","2016-03-30",38.630001
"2327","2016-03-31",40.5
"2328","2016-04-01",41.02
"2329","2016-04-04",42.259998
"2330","2016-04-05",42.560001
"2331","2016-04-06",46.529999
"2332","2016-04-07",41.400002
"2333","2016-04-08",40.389999
"2334","2016-04-11",40.669998
"2335","2016-04-12",40.57
"2336","2016-04-13",42.610001
"2337","2016-04-14",42.700001
"2338","2016-04-15",42.48
"2339","2016-04-18",43.32
"2340","2016-04-19",42.509998
"2341","2016-04-20",43.619999
"2342","2016-04-21",43.779999
"2343","2016-04-22",43.439999
"2344","2016-04-25",43.080002
"2345","2016-04-26",42
"2346","2016-04-27",41.369999
"2347","2016-04-28",40.990002
"2348","2016-04-29",40.970001
"2349","2016-05-02",40.400002
"2350","2016-05-03",38.220001
"2351","2016-05-04",35.25
"2352","2016-05-05",34.91
"2353","2016-05-06",34.009998
"2354","2016-05-09",34.380001
"2355","2016-05-10",34.110001
"2356","2016-05-11",32.93
"2357","2016-05-12",30.49
"2358","2016-05-13",31.42
"2359","2016-05-16",32.630001
"2360","2016-05-17",32.59
"2361","2016-05-18",33.490002
"2362","2016-05-19",32.790001
"2363","2016-05-20",33.59
"2364","2016-05-23",34.080002
"2365","2016-05-24",33.369999
"2366","2016-05-25",35.259998
"2367","2016-05-26",21.360001
"2368","2016-05-27",22.01
"2369","2016-05-31",22.690001
"2370","2016-06-01",22.52
"2371","2016-06-02",23.75
"2372","2016-06-03",22.959999
"2373","2016-06-06",24.290001
"2374","2016-06-07",22.33
"2375","2016-06-08",21.57
"2376","2016-06-09",21.450001
"2377","2016-06-10",21.75
"2378","2016-06-13",21.469999
"2379","2016-06-14",22.35
"2380","2016-06-15",22.860001
"2381","2016-06-16",23.32
"2382","2016-06-17",22.459999
"2383","2016-06-20",23.040001
"2384","2016-06-21",22.41
"2385","2016-06-22",22.59
"2386","2016-06-23",23.6
"2387","2016-06-24",21.969999
"2388","2016-06-27",20.620001
"2389","2016-06-28",22.49
"2390","2016-06-29",23.15
"2391","2016-06-30",23.290001
"2392","2016-07-01",24.42
"2393","2016-07-05",24.48
"2394","2016-07-06",25.08
"2395","2016-07-07",25.139999
"2396","2016-07-08",25.360001
"2397","2016-07-11",25.280001
"2398","2016-07-12",25.49
"2399","2016-07-13",24.68
"2400","2016-07-14",24.52
"2401","2016-07-15",27.280001
"2402","2016-07-18",27.690001
"2403","2016-07-19",26.66
"2404","2016-07-20",27.280001
"2405","2016-07-21",27.75
"2406","2016-07-22",27.84
"2407","2016-07-25",28.379999
"2408","2016-07-26",28.190001
"2409","2016-07-27",29.18
"2410","2016-07-28",28.84
"2411","2016-07-29",29.190001
"2412","2016-08-01",38.009998
"2413","2016-08-02",37.740002
"2414","2016-08-03",37.73
"2415","2016-08-04",36.630001
"2416","2016-08-05",36.119999
"2417","2016-08-08",35.91
"2418","2016-08-09",36.330002
"2419","2016-08-10",35.959999
"2420","2016-08-11",35.900002
"2421","2016-08-12",35.029999
"2422","2016-08-15",35.450001
"2423","2016-08-16",33.959999
"2424","2016-08-17",34.34
"2425","2016-08-18",34.470001
"2426","2016-08-19",33.389999
"2427","2016-08-22",33.869999
"2428","2016-08-23",33.709999
"2429","2016-08-24",31.639999
"2430","2016-08-25",30.370001
"2431","2016-08-26",30.9
"2432","2016-08-29",30.32
"2433","2016-08-30",29.690001
"2434","2016-08-31",29.65
"2435","2016-09-01",30.040001
"2436","2016-09-02",29.459999
"2437","2016-09-06",29.370001
"2438","2016-09-07",30.110001
"2439","2016-09-08",30.83
"2440","2016-09-09",29.01
"2441","2016-09-12",30.02
"2442","2016-09-13",29.42
"2443","2016-09-14",30.459999
"2444","2016-09-15",30.860001
"2445","2016-09-16",31.75
"2446","2016-09-19",31.639999
"2447","2016-09-20",34.009998
"2448","2016-09-21",35.380001
"2449","2016-09-22",35.02
"2450","2016-09-23",35.119999
"2451","2016-09-26",34.880001
"2452","2016-09-27",36.720001
"2453","2016-09-28",36.200001
"2454","2016-09-29",35.57
"2455","2016-09-30",36.639999
"2456","2016-10-03",36.029999
"2457","2016-10-04",35.66
"2458","2016-10-05",36.380001
"2459","2016-10-06",34.259998
"2460","2016-10-07",34.259998
"2461","2016-10-10",34.32
"2462","2016-10-11",32.330002
"2463","2016-10-12",30.65
"2464","2016-10-13",30.1
"2465","2016-10-14",29
"2466","2016-10-17",28.870001
"2467","2016-10-18",28.620001
"2468","2016-10-19",27.82
"2469","2016-10-20",28.59
"2470","2016-10-21",28.07
"2471","2016-10-24",27.65
"2472","2016-10-25",27.16
"2473","2016-10-26",27.219999
"2474","2016-10-27",25.690001
"2475","2016-10-28",26.09
"2476","2016-10-31",25.98
"2477","2016-11-01",27.32
"2478","2016-11-02",27
"2479","2016-11-03",27
"2480","2016-11-04",27.129999
"2481","2016-11-07",32.119999
"2482","2016-11-08",31.459999
"2483","2016-11-09",38.380001
"2484","2016-11-10",40.950001
"2485","2016-11-11",42.57
"2486","2016-11-14",47.490002
"2487","2016-11-15",48.16
"2488","2016-11-16",45.57
"2489","2016-11-17",46.400002
"2490","2016-11-18",45.119999
"2491","2016-11-21",45.77
"2492","2016-11-22",43.610001
"2493","2016-11-23",45.389999
"2494","2016-11-25",46.009998
"2495","2016-11-28",45.75
"2496","2016-11-29",46.27
"2497","2016-11-30",43.759998
"2498","2016-12-01",41.330002
"2499","2016-12-02",43
"2500","2016-12-05",46
"2501","2016-12-06",47.450001
"2502","2016-12-07",46
"2503","2016-12-08",46.560001
"2504","2016-12-09",45.57
"2505","2016-12-12",45.099998
"2506","2016-12-13",46.27
"2507","2016-12-14",47.32
"2508","2016-12-15",49.650002
"2509","2016-12-16",49.299999
"2510","2016-12-19",49.169998
"2511","2016-12-20",51.919998
"2512","2016-12-21",52.150002
"2513","2016-12-22",51.59
"2514","2016-12-23",53.41
"2515","2016-12-27",55.119999
"2516","2016-12-28",51.540001
"2517","2016-12-29",48.619999
"2518","2016-12-30",47.830002
"2519","2017-01-03",47.34
"2520","2017-01-04",49.34
"2521","2017-01-05",47.09
"2522","2017-01-06",47.830002
"2523","2017-01-09",48.139999
"2524","2017-01-10",50.07
"2525","2017-01-11",48.919998
"2526","2017-01-12",49.540001
"2527","2017-01-13",48.09
"2528","2017-01-17",46.619999
"2529","2017-01-18",47.139999
"2530","2017-01-19",46.700001
"2531","2017-01-20",46.970001
"2532","2017-01-23",43.939999
"2533","2017-01-24",42.360001
"2534","2017-01-25",42.900002
"2535","2017-01-26",41.860001
"2536","2017-01-27",42.41
"2537","2017-01-30",41.810001
"2538","2017-01-31",44.5
"2539","2017-02-01",44.389999
"2540","2017-02-02",44.439999
"2541","2017-02-03",46.419998
"2542","2017-02-06",46.669998
"2543","2017-02-07",44.82
"2544","2017-02-08",45.279999
"2545","2017-02-09",46.080002
"2546","2017-02-10",45.419998
"2547","2017-02-13",46.09
"2548","2017-02-14",46.990002
"2549","2017-02-15",46.970001
"2550","2017-02-16",46.790001
"2551","2017-02-17",46.939999
"2552","2017-02-21",46.200001
"2553","2017-02-22",45.669998
"2554","2017-02-23",44.349998
"2555","2017-02-24",44.59
"2556","2017-02-27",46.900002
"2557","2017-02-28",49.77
"2558","2017-03-01",49.439999
"2559","2017-03-02",53.560001
"2560","2017-03-03",54.700001
"2561","2017-03-06",50.18
"2562","2017-03-07",46.509998
"2563","2017-03-08",47.130001
"2564","2017-03-09",45.799999
"2565","2017-03-10",41.84
"2566","2017-03-13",41.740002
"2567","2017-03-14",40.57
"2568","2017-03-15",41.470001
"2569","2017-03-16",41.720001
"2570","2017-03-17",40.220001
"2571","2017-03-20",40.07
"2572","2017-03-21",38.240002
"2573","2017-03-22",38.139999
"2574","2017-03-23",37.93
"2575","2017-03-24",38.98
"2576","2017-03-27",39.889999
"2577","2017-03-28",38.849998
"2578","2017-03-29",38.59
"2579","2017-03-30",40.41
"2580","2017-03-31",40.200001
"2581","2017-04-03",38.450001
"2582","2017-04-04",38.919998
"2583","2017-04-05",37.91
"2584","2017-04-06",37.959999
"2585","2017-04-07",38.849998
"2586","2017-04-10",38.709999
"2587","2017-04-11",39.139999
"2588","2017-04-12",39.349998
"2589","2017-04-13",42.27
"2590","2017-04-17",42.16
"2591","2017-04-18",42.34
"2592","2017-04-19",41.869999
"2593","2017-04-20",42.91
"2594","2017-04-21",44.259998
"2595","2017-04-24",45.740002
"2596","2017-04-25",47.880001
"2597","2017-04-26",46.959999
"2598","2017-04-27",47.560001
"2599","2017-04-28",48.189999
"2600","2017-05-01",48.720001
"2601","2017-05-02",47.439999
"2602","2017-05-03",47.970001
"2603","2017-05-04",47.880001
"2604","2017-05-05",47.720001
"2605","2017-05-08",45.299999
"2606","2017-05-09",46.799999
"2607","2017-05-10",44.099998
"2608","2017-05-11",44.919998
"2609","2017-05-12",47.080002
"2610","2017-05-15",43.900002
"2611","2017-05-16",44.939999
"2612","2017-05-17",43.16
"2613","2017-05-18",42.240002
"2614","2017-05-19",43.549999
"2615","2017-05-22",44.759998
"2616","2017-05-23",45.139999
"2617","2017-05-24",46.549999
"2618","2017-05-25",46.349998
"2619","2017-05-26",46.380001
"2620","2017-05-30",44.98
"2621","2017-05-31",45.790001
"2622","2017-06-01",48.23
"2623","2017-06-02",49.360001
"2624","2017-06-05",48.529999
"2625","2017-06-06",48.310001
"2626","2017-06-07",48.360001
"2627","2017-06-08",49.98
"2628","2017-06-09",49.880001
"2629","2017-06-12",49.860001
"2630","2017-06-13",50.540001
"2631","2017-06-14",50.799999
"2632","2017-06-15",50.25
"2633","2017-06-16",49.68
"2634","2017-06-19",52.130001
"2635","2017-06-20",52.150002
"2636","2017-06-21",54.200001
"2637","2017-06-22",54.720001
"2638","2017-06-23",54.970001
"2639","2017-06-26",55.5
"2640","2017-06-27",52.490002
"2641","2017-06-28",53.93
"2642","2017-06-29",51.799999
"2643","2017-06-30",50.869999
"2644","2017-07-03",52.220001
"2645","2017-07-05",54.759998
"2646","2017-07-06",53.220001
"2647","2017-07-07",53.43
"2648","2017-07-10",51.5
"2649","2017-07-11",52.310001
"2650","2017-07-12",51.970001
"2651","2017-07-13",51.720001
"2652","2017-07-14",51.599998
"2653","2017-07-17",53.009998
"2654","2017-07-18",53.939999
"2655","2017-07-19",54.419998
"2656","2017-07-20",55.860001
"2657","2017-07-21",56.389999
"2658","2017-07-24",59.560001
"2659","2017-07-25",54.709999
"2660","2017-07-26",54.330002
"2661","2017-07-27",52.080002
"2662","2017-07-28",52.77
"2663","2017-07-31",52.400002
"2664","2017-08-01",50.939999
"2665","2017-08-02",50.779999
"2666","2017-08-03",51.02
"2667","2017-08-04",52.360001
"2668","2017-08-07",52.560001
"2669","2017-08-08",48.310001
"2670","2017-08-09",48.060001
"2671","2017-08-10",45.560001
"2672","2017-08-11",46.759998
"2673","2017-08-14",47.16
"2674","2017-08-15",46.529999
"2675","2017-08-16",47.41
"2676","2017-08-17",47.150002
"2677","2017-08-18",46.98
"2678","2017-08-21",46.48
"2679","2017-08-22",48.880001
"2680","2017-08-23",48.450001
"2681","2017-08-24",49.450001
"2682","2017-08-25",47.990002
"2683","2017-08-28",48.93
"2684","2017-08-29",48.860001
"2685","2017-08-30",50.990002
"2686","2017-08-31",53.619999
"2687","2017-09-01",54.189999
"2688","2017-09-05",54.849998
"2689","2017-09-06",55.169998
"2690","2017-09-07",56.43
"2691","2017-09-08",56.16
"2692","2017-09-11",56.73
"2693","2017-09-12",57.75
"2694","2017-09-13",57.740002
"2695","2017-09-14",58.369999
"2696","2017-09-15",59.23
"2697","2017-09-18",59.57
"2698","2017-09-19",59.07
"2699","2017-09-20",53.880001
"2700","2017-09-21",51.830002
"2701","2017-09-22",51.32
"2702","2017-09-25",52.720001
"2703","2017-09-26",52.400002
"2704","2017-09-27",51.889999
"2705","2017-09-28",52.610001
"2706","2017-09-29",50.700001
"2707","2017-10-02",52.91
"2708","2017-10-03",52.689999
"2709","2017-10-04",54.310001
"2710","2017-10-05",56.009998
"2711","2017-10-06",55.549999
"2712","2017-10-09",55.119999
"2713","2017-10-10",55.84
"2714","2017-10-11",57.310001
"2715","2017-10-12",57.73
"2716","2017-10-13",59.099998
"2717","2017-10-16",61.150002
"2718","2017-10-17",63.849998
"2719","2017-10-18",63.889999
"2720","2017-10-19",63.66
"2721","2017-10-20",64.389999
"2722","2017-10-23",62.799999
"2723","2017-10-24",55.009998
"2724","2017-10-25",54.02
"2725","2017-10-26",54.32
"2726","2017-10-27",56.400002
"2727","2017-10-30",58.310001
"2728","2017-10-31",57.110001
"2729","2017-11-01",57.759998
"2730","2017-11-02",51.82
"2731","2017-11-03",54.16
"2732","2017-11-06",54.25
"2733","2017-11-07",52.299999
"2734","2017-11-08",54.759998
"2735","2017-11-09",55.119999
"2736","2017-11-10",55.880001
"2737","2017-11-13",54.84
"2738","2017-11-14",53.529999
"2739","2017-11-15",53.650002
"2740","2017-11-16",54.360001
"2741","2017-11-17",54.150002
"2742","2017-11-20",53.740002
"2743","2017-11-21",54.52
"2744","2017-11-22",54.34
"2745","2017-11-24",54.529999
"2746","2017-11-27",52.48
"2747","2017-11-28",52.93
"2748","2017-11-29",53.07
"2749","2017-11-30",55.490002
"2750","2017-12-01",56.93
"2751","2017-12-04",52.259998
"2752","2017-12-05",52.459999
"2753","2017-12-06",52.540001
"2754","2017-12-07",53.93
"2755","2017-12-08",54.599998
"2756","2017-12-11",53.139999
"2757","2017-12-12",53.349998
"2758","2017-12-13",53.57
"2759","2017-12-14",51.560001
"2760","2017-12-15",52.43
"2761","2017-12-18",52.290001
"2762","2017-12-19",50.93
"2763","2017-12-20",50.73
"2764","2017-12-21",51.400002
"2765","2017-12-22",50.860001
"2766","2017-12-26",50.73
"2767","2017-12-27",50.880001
"2768","2017-12-28",50.720001
"2769","2017-12-29",50.299999
"2770","2018-01-02",49.25
"2771","2018-01-03",50.02
"2772","2018-01-04",49.48
"2773","2018-01-05",49.889999
"2774","2018-01-08",51.66
"2775","2018-01-09",53.849998
"2776","2018-01-10",53.75
"2777","2018-01-11",53.169998
"2778","2018-01-12",53.220001
"2779","2018-01-16",51.049999
"2780","2018-01-17",51.610001
"2781","2018-01-18",49.689999
"2782","2018-01-19",50.220001
"2783","2018-01-22",51.700001
"2784","2018-01-23",51.82
"2785","2018-01-24",53.34
"2786","2018-01-25",52.369999
"2787","2018-01-26",52.950001
"2788","2018-01-29",52.959999
"2789","2018-01-30",52.759998
"2790","2018-01-31",52.52
"2791","2018-02-01",52.689999
"2792","2018-02-02",51.110001
"2793","2018-02-05",48.610001
"2794","2018-02-06",50.919998
"2795","2018-02-07",50.259998
"2796","2018-02-08",47.470001
"2797","2018-02-09",46.75
"2798","2018-02-12",46.529999
"2799","2018-02-13",47.59
"2800","2018-02-14",48.34
"2801","2018-02-15",49.779999
"2802","2018-02-16",50.049999
"2803","2018-02-20",49.990002
"2804","2018-02-21",49.860001
"2805","2018-02-22",49.880001
"2806","2018-02-23",51.029999
"2807","2018-02-26",51.369999
"2808","2018-02-27",51.470001
