"","date","UFPT"
"1915","2014-08-11",24.879999
"1916","2014-08-12",24.52
"1917","2014-08-13",24.049999
"1918","2014-08-14",24.1
"1919","2014-08-15",23.110001
"1920","2014-08-18",23.790001
"1921","2014-08-19",23.98
"1922","2014-08-20",24.360001
"1923","2014-08-21",23.969999
"1924","2014-08-22",23.690001
"1925","2014-08-25",23.74
"1926","2014-08-26",23.73
"1927","2014-08-27",23.34
"1928","2014-08-28",23.459999
"1929","2014-08-29",23.33
"1930","2014-09-02",23.09
"1931","2014-09-03",23
"1932","2014-09-04",23.120001
"1933","2014-09-05",22.940001
"1934","2014-09-08",22.82
"1935","2014-09-09",22.780001
"1936","2014-09-10",22.549999
"1937","2014-09-11",22.700001
"1938","2014-09-12",22.65
"1939","2014-09-15",22.139999
"1940","2014-09-16",22.18
"1941","2014-09-17",22.469999
"1942","2014-09-18",22.309999
"1943","2014-09-19",21.76
"1944","2014-09-22",21.32
"1945","2014-09-23",21.799999
"1946","2014-09-24",22.110001
"1947","2014-09-25",21.85
"1948","2014-09-26",21.92
"1949","2014-09-29",22.07
"1950","2014-09-30",21.98
"1951","2014-10-01",21.9
"1952","2014-10-02",21.83
"1953","2014-10-03",21.879999
"1954","2014-10-06",21.469999
"1955","2014-10-07",21.24
"1956","2014-10-08",21.9
"1957","2014-10-09",21.200001
"1958","2014-10-10",20.93
"1959","2014-10-13",21.02
"1960","2014-10-14",21.07
"1961","2014-10-15",21.190001
"1962","2014-10-16",21.08
"1963","2014-10-17",21.860001
"1964","2014-10-20",21.290001
"1965","2014-10-21",21.360001
"1966","2014-10-22",21.280001
"1967","2014-10-23",21.290001
"1968","2014-10-24",21.290001
"1969","2014-10-27",21.389999
"1970","2014-10-28",22.200001
"1971","2014-10-29",21.940001
"1972","2014-10-30",22.360001
"1973","2014-10-31",22.02
"1974","2014-11-03",21.91
"1975","2014-11-04",21.9
"1976","2014-11-05",22.1
"1977","2014-11-06",22.549999
"1978","2014-11-07",22.9
"1979","2014-11-10",22.9
"1980","2014-11-11",23.26
"1981","2014-11-12",23.209999
"1982","2014-11-13",22.34
"1983","2014-11-14",21.639999
"1984","2014-11-17",21.67
"1985","2014-11-18",21.530001
"1986","2014-11-19",21.35
"1987","2014-11-20",21.530001
"1988","2014-11-21",21.719999
"1989","2014-11-24",22.299999
"1990","2014-11-25",21.73
"1991","2014-11-26",21.950001
"1992","2014-11-28",21.84
"1993","2014-12-01",21.26
"1994","2014-12-02",21.76
"1995","2014-12-03",22.120001
"1996","2014-12-04",21.93
"1997","2014-12-05",22.15
"1998","2014-12-08",22
"1999","2014-12-09",22.18
"2000","2014-12-10",21.92
"2001","2014-12-11",22.08
"2002","2014-12-12",21.799999
"2003","2014-12-15",22
"2004","2014-12-16",22.190001
"2005","2014-12-17",22.99
"2006","2014-12-18",23
"2007","2014-12-19",23.040001
"2008","2014-12-22",23.43
"2009","2014-12-23",23.67
"2010","2014-12-24",24.110001
"2011","2014-12-26",24.41
"2012","2014-12-29",25.32
"2013","2014-12-30",24.98
"2014","2014-12-31",24.59
"2015","2015-01-02",23.85
"2016","2015-01-05",23.42
"2017","2015-01-06",22.43
"2018","2015-01-07",22.83
"2019","2015-01-08",23.15
"2020","2015-01-09",22.99
"2021","2015-01-12",23.07
"2022","2015-01-13",24.120001
"2023","2015-01-14",24.610001
"2024","2015-01-15",23.34
"2025","2015-01-16",23.59
"2026","2015-01-20",23
"2027","2015-01-21",22.59
"2028","2015-01-22",23.120001
"2029","2015-01-23",22.940001
"2030","2015-01-26",23.120001
"2031","2015-01-27",22.700001
"2032","2015-01-28",22.24
"2033","2015-01-29",22.879999
"2034","2015-01-30",22.280001
"2035","2015-02-02",22.5
"2036","2015-02-03",22.799999
"2037","2015-02-04",22.67
"2038","2015-02-05",22.860001
"2039","2015-02-06",22.9
"2040","2015-02-09",22.65
"2041","2015-02-10",22.9
"2042","2015-02-11",23.040001
"2043","2015-02-12",23.41
"2044","2015-02-13",23.42
"2045","2015-02-17",23.49
"2046","2015-02-18",23.639999
"2047","2015-02-19",24.040001
"2048","2015-02-20",23.360001
"2049","2015-02-23",23.41
"2050","2015-02-24",23.459999
"2051","2015-02-25",23.52
"2052","2015-02-26",23.860001
"2053","2015-02-27",23.16
"2054","2015-03-02",23.860001
"2055","2015-03-03",22.219999
"2056","2015-03-04",22.059999
"2057","2015-03-05",22.379999
"2058","2015-03-06",21.780001
"2059","2015-03-09",22.030001
"2060","2015-03-10",20.870001
"2061","2015-03-11",20.290001
"2062","2015-03-12",20.92
"2063","2015-03-13",20.32
"2064","2015-03-16",20.530001
"2065","2015-03-17",21.629999
"2066","2015-03-18",21.85
"2067","2015-03-19",21.780001
"2068","2015-03-20",21.98
"2069","2015-03-23",22.040001
"2070","2015-03-24",21.75
"2071","2015-03-25",21.639999
"2072","2015-03-26",21.639999
"2073","2015-03-27",22.02
"2074","2015-03-30",22.700001
"2075","2015-03-31",22.780001
"2076","2015-04-01",23.07
"2077","2015-04-02",22.83
"2078","2015-04-06",22.6
"2079","2015-04-07",21.700001
"2080","2015-04-08",21.969999
"2081","2015-04-09",21
"2082","2015-04-10",20.719999
"2083","2015-04-13",20.299999
"2084","2015-04-14",21.16
"2085","2015-04-15",21.67
"2086","2015-04-16",21.440001
"2087","2015-04-17",21.16
"2088","2015-04-20",21.190001
"2089","2015-04-21",20.74
"2090","2015-04-22",20.719999
"2091","2015-04-23",21.030001
"2092","2015-04-24",21.209999
"2093","2015-04-27",21.030001
"2094","2015-04-28",21.120001
"2095","2015-04-29",21
"2096","2015-04-30",20.290001
"2097","2015-05-01",20.110001
"2098","2015-05-04",20.51
"2099","2015-05-05",20.07
"2100","2015-05-06",19.950001
"2101","2015-05-07",19.9
"2102","2015-05-08",20.049999
"2103","2015-05-11",20
"2104","2015-05-12",19.559999
"2105","2015-05-13",19.73
"2106","2015-05-14",19.700001
"2107","2015-05-15",19.65
"2108","2015-05-18",19.91
"2109","2015-05-19",19.959999
"2110","2015-05-20",19.959999
"2111","2015-05-21",20.030001
"2112","2015-05-22",20.040001
"2113","2015-05-26",20.07
"2114","2015-05-27",20.08
"2115","2015-05-28",20
"2116","2015-05-29",19.83
"2117","2015-06-01",19.66
"2118","2015-06-02",19.549999
"2119","2015-06-03",20.15
"2120","2015-06-04",20.26
"2121","2015-06-05",20
"2122","2015-06-08",19.98
"2123","2015-06-09",20
"2124","2015-06-10",19.969999
"2125","2015-06-11",20.030001
"2126","2015-06-12",20.1
"2127","2015-06-15",20.030001
"2128","2015-06-16",20.379999
"2129","2015-06-17",21.030001
"2130","2015-06-18",21.280001
"2131","2015-06-19",21
"2132","2015-06-22",21.99
"2133","2015-06-23",21.83
"2134","2015-06-24",21.43
"2135","2015-06-25",21.09
"2136","2015-06-26",21.110001
"2137","2015-06-29",20.99
"2138","2015-06-30",20.92
"2139","2015-07-01",20.82
"2140","2015-07-02",20.59
"2141","2015-07-06",20.09
"2142","2015-07-07",20.34
"2143","2015-07-08",19.99
"2144","2015-07-09",20.08
"2145","2015-07-10",20.620001
"2146","2015-07-13",20.76
"2147","2015-07-14",20.209999
"2148","2015-07-15",20
"2149","2015-07-16",20.030001
"2150","2015-07-17",20
"2151","2015-07-20",19.98
"2152","2015-07-21",19.91
"2153","2015-07-22",19.969999
"2154","2015-07-23",19.700001
"2155","2015-07-24",19.690001
"2156","2015-07-27",19.42
"2157","2015-07-28",19.51
"2158","2015-07-29",19.57
"2159","2015-07-30",19.790001
"2160","2015-07-31",19.889999
"2161","2015-08-03",19.82
"2162","2015-08-04",21.450001
"2163","2015-08-05",22.33
"2164","2015-08-06",21.4
"2165","2015-08-07",21.309999
"2166","2015-08-10",21.450001
"2167","2015-08-11",21.530001
"2168","2015-08-12",21.68
"2169","2015-08-13",21.809999
"2170","2015-08-14",21.690001
"2171","2015-08-17",21.73
"2172","2015-08-18",21.969999
"2173","2015-08-19",22.459999
"2174","2015-08-20",21.809999
"2175","2015-08-21",21.74
"2176","2015-08-24",20.9
"2177","2015-08-25",20.6
"2178","2015-08-26",20.610001
"2179","2015-08-27",20.860001
"2180","2015-08-28",21.24
"2181","2015-08-31",21.52
"2182","2015-09-01",21.610001
"2183","2015-09-02",21.709999
"2184","2015-09-03",21.790001
"2185","2015-09-04",21.75
"2186","2015-09-08",21.68
"2187","2015-09-09",21.67
"2188","2015-09-10",21.68
"2189","2015-09-11",21.700001
"2190","2015-09-14",21.799999
"2191","2015-09-15",22.07
"2192","2015-09-16",22.52
"2193","2015-09-17",22.73
"2194","2015-09-18",22.889999
"2195","2015-09-21",23
"2196","2015-09-22",23.09
"2197","2015-09-23",23.030001
"2198","2015-09-24",22.92
"2199","2015-09-25",23.200001
"2200","2015-09-28",22.26
"2201","2015-09-29",22.440001
"2202","2015-09-30",22.85
"2203","2015-10-01",23.73
"2204","2015-10-02",24.68
"2205","2015-10-05",24.200001
"2206","2015-10-06",24.5
"2207","2015-10-07",24.93
"2208","2015-10-08",25.379999
"2209","2015-10-09",25.34
"2210","2015-10-12",24.26
"2211","2015-10-13",24.719999
"2212","2015-10-14",24.559999
"2213","2015-10-15",24.77
"2214","2015-10-16",24.75
"2215","2015-10-19",24.84
"2216","2015-10-20",24.6
"2217","2015-10-21",24.51
"2218","2015-10-22",24.52
"2219","2015-10-23",24.139999
"2220","2015-10-26",24.16
"2221","2015-10-27",24.15
"2222","2015-10-28",24.73
"2223","2015-10-29",24.799999
"2224","2015-10-30",24.51
"2225","2015-11-02",25.18
"2226","2015-11-03",25.1
"2227","2015-11-04",24.950001
"2228","2015-11-05",24.959999
"2229","2015-11-06",24.98
"2230","2015-11-09",24.66
"2231","2015-11-10",24.5
"2232","2015-11-11",24.48
"2233","2015-11-12",24.18
"2234","2015-11-13",24.379999
"2235","2015-11-16",24.440001
"2236","2015-11-17",24.18
"2237","2015-11-18",23.59
"2238","2015-11-19",23.700001
"2239","2015-11-20",23.200001
"2240","2015-11-23",23.66
"2241","2015-11-24",23.639999
"2242","2015-11-25",23.709999
"2243","2015-11-27",23.91
"2244","2015-11-30",24.41
"2245","2015-12-01",23.950001
"2246","2015-12-02",23.98
"2247","2015-12-03",23.25
"2248","2015-12-04",22.99
"2249","2015-12-07",23.469999
"2250","2015-12-08",22.870001
"2251","2015-12-09",22.49
"2252","2015-12-10",22.02
"2253","2015-12-11",22.51
"2254","2015-12-14",22.469999
"2255","2015-12-15",22.540001
"2256","2015-12-16",22.360001
"2257","2015-12-17",22.379999
"2258","2015-12-18",22.540001
"2259","2015-12-21",22.58
"2260","2015-12-22",22.870001
"2261","2015-12-23",23.27
"2262","2015-12-24",20.629999
"2263","2015-12-28",22.25
"2264","2015-12-29",23.01
"2265","2015-12-30",23.33
"2266","2015-12-31",23.82
"2267","2016-01-04",23.940001
"2268","2016-01-05",23.530001
"2269","2016-01-06",23.83
"2270","2016-01-07",23.67
"2271","2016-01-08",23.49
"2272","2016-01-11",23.049999
"2273","2016-01-12",23.34
"2274","2016-01-13",23.02
"2275","2016-01-14",22.389999
"2276","2016-01-15",21.799999
"2277","2016-01-19",22.360001
"2278","2016-01-20",21.93
"2279","2016-01-21",21.870001
"2280","2016-01-22",21.799999
"2281","2016-01-25",22
"2282","2016-01-26",21.809999
"2283","2016-01-27",21.99
"2284","2016-01-28",21.950001
"2285","2016-01-29",21.67
"2286","2016-02-01",21.450001
"2287","2016-02-02",21.76
"2288","2016-02-03",21.540001
"2289","2016-02-04",21.639999
"2290","2016-02-05",21.639999
"2291","2016-02-08",21.110001
"2292","2016-02-09",21.1
"2293","2016-02-10",21.290001
"2294","2016-02-11",20.52
"2295","2016-02-12",20.76
"2296","2016-02-16",21.18
"2297","2016-02-17",21.15
"2298","2016-02-18",20.99
"2299","2016-02-19",20.85
"2300","2016-02-22",21.639999
"2301","2016-02-23",22.27
"2302","2016-02-24",22.309999
"2303","2016-02-25",22.18
"2304","2016-02-26",22.43
"2305","2016-02-29",22.370001
"2306","2016-03-01",22.82
"2307","2016-03-02",23.620001
"2308","2016-03-03",23.440001
"2309","2016-03-04",22.799999
"2310","2016-03-07",23.1
"2311","2016-03-08",22.860001
"2312","2016-03-09",23.129999
"2313","2016-03-10",22.42
"2314","2016-03-11",22.780001
"2315","2016-03-14",22.98
"2316","2016-03-15",22.75
"2317","2016-03-16",22.290001
"2318","2016-03-17",22.34
"2319","2016-03-18",21.84
"2320","2016-03-21",21.98
"2321","2016-03-22",22.17
"2322","2016-03-23",21.92
"2323","2016-03-24",21.74
"2324","2016-03-28",21.389999
"2325","2016-03-29",21.68
"2326","2016-03-30",21.709999
"2327","2016-03-31",22.27
"2328","2016-04-01",22.860001
"2329","2016-04-04",22.84
"2330","2016-04-05",22.889999
"2331","2016-04-06",22.83
"2332","2016-04-07",22.77
"2333","2016-04-08",22.959999
"2334","2016-04-11",22.66
"2335","2016-04-12",22.98
"2336","2016-04-13",22.969999
"2337","2016-04-14",22.799999
"2338","2016-04-15",22.629999
"2339","2016-04-18",22.83
"2340","2016-04-19",22.809999
"2341","2016-04-20",22.969999
"2342","2016-04-21",24.18
"2343","2016-04-22",24.450001
"2344","2016-04-25",24.459999
"2345","2016-04-26",24.27
"2346","2016-04-27",24.57
"2347","2016-04-28",24.610001
"2348","2016-04-29",24.85
"2349","2016-05-02",25.02
"2350","2016-05-03",24.58
"2351","2016-05-04",24.290001
"2352","2016-05-05",24.91
"2353","2016-05-06",25.190001
"2354","2016-05-09",25
"2355","2016-05-10",24.93
"2356","2016-05-11",24.379999
"2357","2016-05-12",22.879999
"2358","2016-05-13",22.51
"2359","2016-05-16",22.639999
"2360","2016-05-17",21.559999
"2361","2016-05-18",21.93
"2362","2016-05-19",21.41
"2363","2016-05-20",21.139999
"2364","2016-05-23",21
"2365","2016-05-24",21.049999
"2366","2016-05-25",21.110001
"2367","2016-05-26",21.110001
"2368","2016-05-27",21.26
"2369","2016-05-31",21.549999
"2370","2016-06-01",21.450001
"2371","2016-06-02",20.9
"2372","2016-06-03",21.09
"2373","2016-06-06",21.48
"2374","2016-06-07",21.440001
"2375","2016-06-08",21.75
"2376","2016-06-09",22.02
"2377","2016-06-10",22.41
"2378","2016-06-13",21.01
"2379","2016-06-14",20.92
"2380","2016-06-15",21.24
"2381","2016-06-16",20.98
"2382","2016-06-17",20.620001
"2383","2016-06-20",20.459999
"2384","2016-06-21",20.85
"2385","2016-06-22",20.65
"2386","2016-06-23",21.68
"2387","2016-06-24",21.030001
"2388","2016-06-27",20.719999
"2389","2016-06-28",20.700001
"2390","2016-06-29",21.35
"2391","2016-06-30",22.540001
"2392","2016-07-01",22.629999
"2393","2016-07-05",22.43
"2394","2016-07-06",22.66
"2395","2016-07-07",22.66
"2396","2016-07-08",23.200001
"2397","2016-07-11",23.799999
"2398","2016-07-12",23.99
"2399","2016-07-13",22.940001
"2400","2016-07-14",22.75
"2401","2016-07-15",23.09
"2402","2016-07-18",22.870001
"2403","2016-07-19",22.940001
"2404","2016-07-20",23.200001
"2405","2016-07-21",23.209999
"2406","2016-07-22",23.059999
"2407","2016-07-25",23.290001
"2408","2016-07-26",23.309999
"2409","2016-07-27",23.950001
"2410","2016-07-28",23.219999
"2411","2016-07-29",22.889999
"2412","2016-08-01",23.33
"2413","2016-08-02",24.08
"2414","2016-08-03",24.110001
"2415","2016-08-04",23.940001
"2416","2016-08-05",24.01
"2417","2016-08-08",23.65
"2418","2016-08-09",23.52
"2419","2016-08-10",23.540001
"2420","2016-08-11",23.450001
"2421","2016-08-12",23.4
"2422","2016-08-15",23.700001
"2423","2016-08-16",23.76
"2424","2016-08-17",23.870001
"2425","2016-08-18",24.040001
"2426","2016-08-19",24.139999
"2427","2016-08-22",23.9
"2428","2016-08-23",24.16
"2429","2016-08-24",24.280001
"2430","2016-08-25",24.58
"2431","2016-08-26",24.469999
"2432","2016-08-29",25.139999
"2433","2016-08-30",25.1
"2434","2016-08-31",24.84
"2435","2016-09-01",25.07
"2436","2016-09-02",25.25
"2437","2016-09-06",25.459999
"2438","2016-09-07",26.530001
"2439","2016-09-08",26.98
"2440","2016-09-09",25.209999
"2441","2016-09-12",25.92
"2442","2016-09-13",24.98
"2443","2016-09-14",24.700001
"2444","2016-09-15",25.459999
"2445","2016-09-16",26.1
"2446","2016-09-19",26.84
"2447","2016-09-20",26.9
"2448","2016-09-21",27.02
"2449","2016-09-22",26.82
"2450","2016-09-23",26.84
"2451","2016-09-26",26.879999
"2452","2016-09-27",26.790001
"2453","2016-09-28",26.73
"2454","2016-09-29",26.42
"2455","2016-09-30",26.5
"2456","2016-10-03",26.51
"2457","2016-10-04",26.309999
"2458","2016-10-05",26.530001
"2459","2016-10-06",26.129999
"2460","2016-10-07",25.559999
"2461","2016-10-10",25.549999
"2462","2016-10-11",25.790001
"2463","2016-10-12",26.370001
"2464","2016-10-13",25.690001
"2465","2016-10-14",26.08
"2466","2016-10-17",26.299999
"2467","2016-10-18",26.1
"2468","2016-10-19",26.5
"2469","2016-10-20",26.35
"2470","2016-10-21",26.549999
"2471","2016-10-24",26.799999
"2472","2016-10-25",26.950001
"2473","2016-10-26",26.75
"2474","2016-10-27",26.75
"2475","2016-10-28",26.85
"2476","2016-10-31",26.700001
"2477","2016-11-01",26.049999
"2478","2016-11-02",26.049999
"2479","2016-11-03",25.549999
"2480","2016-11-04",24.85
"2481","2016-11-07",25.25
"2482","2016-11-08",25.15
"2483","2016-11-09",25.5
"2484","2016-11-10",25.4
"2485","2016-11-11",25.799999
"2486","2016-11-14",25.85
"2487","2016-11-15",25.700001
"2488","2016-11-16",25.75
"2489","2016-11-17",25.700001
"2490","2016-11-18",26.1
"2491","2016-11-21",26.15
"2492","2016-11-22",25.549999
"2493","2016-11-23",25.5
"2494","2016-11-25",25.5
"2495","2016-11-28",25.1
"2496","2016-11-29",25.15
"2497","2016-11-30",25.1
"2498","2016-12-01",24.950001
"2499","2016-12-02",24.85
"2500","2016-12-05",25
"2501","2016-12-06",24.950001
"2502","2016-12-07",25.450001
"2503","2016-12-08",26
"2504","2016-12-09",26.049999
"2505","2016-12-12",25.6
"2506","2016-12-13",25.9
"2507","2016-12-14",25.200001
"2508","2016-12-15",25.9
"2509","2016-12-16",25.950001
"2510","2016-12-19",25.950001
"2511","2016-12-20",26.1
"2512","2016-12-21",25.950001
"2513","2016-12-22",25.75
"2514","2016-12-23",25.950001
"2515","2016-12-27",25.950001
"2516","2016-12-28",25.5
"2517","2016-12-29",25.450001
"2518","2016-12-30",25.450001
"2519","2017-01-03",25.75
"2520","2017-01-04",25.75
"2521","2017-01-05",25.450001
"2522","2017-01-06",25.299999
"2523","2017-01-09",25.15
"2524","2017-01-10",25.200001
"2525","2017-01-11",25
"2526","2017-01-12",24.049999
"2527","2017-01-13",24.65
"2528","2017-01-17",24.450001
"2529","2017-01-18",24.65
"2530","2017-01-19",24.35
"2531","2017-01-20",24.549999
"2532","2017-01-23",24.25
"2533","2017-01-24",24.5
"2534","2017-01-25",24.700001
"2535","2017-01-26",24.799999
"2536","2017-01-27",25.15
"2537","2017-01-30",25.049999
"2538","2017-01-31",24.950001
"2539","2017-02-01",24.5
"2540","2017-02-02",23.799999
"2541","2017-02-03",23.799999
"2542","2017-02-06",23.200001
"2543","2017-02-07",23.15
"2544","2017-02-08",23.1
"2545","2017-02-09",23.65
"2546","2017-02-10",24.35
"2547","2017-02-13",24.700001
"2548","2017-02-14",24.4
"2549","2017-02-15",24.5
"2550","2017-02-16",24.450001
"2551","2017-02-17",24.450001
"2552","2017-02-21",24.700001
"2553","2017-02-22",24.35
"2554","2017-02-23",24.25
"2555","2017-02-24",23.85
"2556","2017-02-27",24.1
"2557","2017-02-28",24
"2558","2017-03-01",24.5
"2559","2017-03-02",24.15
"2560","2017-03-03",24.6
"2561","2017-03-06",24.9
"2562","2017-03-07",24.799999
"2563","2017-03-08",24.700001
"2564","2017-03-09",24.85
"2565","2017-03-10",25.799999
"2566","2017-03-13",25.700001
"2567","2017-03-14",25.65
"2568","2017-03-15",25.65
"2569","2017-03-16",25.6
"2570","2017-03-17",25.549999
"2571","2017-03-20",25.549999
"2572","2017-03-21",25.299999
"2573","2017-03-22",24.75
"2574","2017-03-23",25.1
"2575","2017-03-24",25
"2576","2017-03-27",24.75
"2577","2017-03-28",25.25
"2578","2017-03-29",25
"2579","2017-03-30",25
"2580","2017-03-31",25.9
"2581","2017-04-03",25.35
"2582","2017-04-04",25
"2583","2017-04-05",25
"2584","2017-04-06",25.049999
"2585","2017-04-07",24.9
"2586","2017-04-10",24.799999
"2587","2017-04-11",24.950001
"2588","2017-04-12",24.5
"2589","2017-04-13",24.950001
"2590","2017-04-17",25.799999
"2591","2017-04-18",25.700001
"2592","2017-04-19",25.5
"2593","2017-04-20",26
"2594","2017-04-21",26.200001
"2595","2017-04-24",26.299999
"2596","2017-04-25",26
"2597","2017-04-26",26.85
"2598","2017-04-27",26.75
"2599","2017-04-28",26.700001
"2600","2017-05-01",26.85
"2601","2017-05-02",26.450001
"2602","2017-05-03",26.5
"2603","2017-05-04",26.9
"2604","2017-05-05",26.450001
"2605","2017-05-08",26.75
"2606","2017-05-09",26.5
"2607","2017-05-10",26.65
"2608","2017-05-11",26.799999
"2609","2017-05-12",26.65
"2610","2017-05-15",26.85
"2611","2017-05-16",26.9
"2612","2017-05-17",26.700001
"2613","2017-05-18",26.75
"2614","2017-05-19",26.950001
"2615","2017-05-22",27.299999
"2616","2017-05-23",27.450001
"2617","2017-05-24",27.4
"2618","2017-05-25",27.4
"2619","2017-05-26",27.450001
"2620","2017-05-30",27.5
"2621","2017-05-31",27.35
"2622","2017-06-01",27.6
"2623","2017-06-02",27.75
"2624","2017-06-05",27.65
"2625","2017-06-06",27.049999
"2626","2017-06-07",27.299999
"2627","2017-06-08",27.5
"2628","2017-06-09",27.5
"2629","2017-06-12",27.75
"2630","2017-06-13",27.75
"2631","2017-06-14",27.65
"2632","2017-06-15",27.65
"2633","2017-06-16",27.700001
"2634","2017-06-19",27.700001
"2635","2017-06-20",27.75
"2636","2017-06-21",27.799999
"2637","2017-06-22",27.75
"2638","2017-06-23",27.9
"2639","2017-06-26",27.9
"2640","2017-06-27",27.799999
"2641","2017-06-28",27.950001
"2642","2017-06-29",28.299999
"2643","2017-06-30",28.299999
"2644","2017-07-03",28.35
"2645","2017-07-05",27.9
"2646","2017-07-06",27.549999
"2647","2017-07-07",27.9
"2648","2017-07-10",27.65
"2649","2017-07-11",27.9
"2650","2017-07-12",27.9
"2651","2017-07-13",28.049999
"2652","2017-07-14",27.9
"2653","2017-07-17",27.9
"2654","2017-07-18",27.75
"2655","2017-07-19",27.799999
"2656","2017-07-20",27.65
"2657","2017-07-21",27.35
"2658","2017-07-24",27.35
"2659","2017-07-25",27.5
"2660","2017-07-26",28
"2661","2017-07-27",28.1
"2662","2017-07-28",28.4
"2663","2017-07-31",28.85
"2664","2017-08-01",28.9
"2665","2017-08-02",28.700001
"2666","2017-08-03",27.950001
"2667","2017-08-04",28.049999
"2668","2017-08-07",27.799999
"2669","2017-08-08",28
"2670","2017-08-09",27.950001
"2671","2017-08-10",27.9
"2672","2017-08-11",27.950001
"2673","2017-08-14",28.35
"2674","2017-08-15",28.200001
"2675","2017-08-16",28.200001
"2676","2017-08-17",27.549999
"2677","2017-08-18",27.700001
"2678","2017-08-21",27.75
"2679","2017-08-22",27.799999
"2680","2017-08-23",27.5
"2681","2017-08-24",27.4
"2682","2017-08-25",27.299999
"2683","2017-08-28",26.75
"2684","2017-08-29",26.950001
"2685","2017-08-30",27
"2686","2017-08-31",26.6
"2687","2017-09-01",26.6
"2688","2017-09-05",26.75
"2689","2017-09-06",26.75
"2690","2017-09-07",26.15
"2691","2017-09-08",26.049999
"2692","2017-09-11",26.450001
"2693","2017-09-12",26.5
"2694","2017-09-13",26.9
"2695","2017-09-14",27
"2696","2017-09-15",26.549999
"2697","2017-09-18",26.65
"2698","2017-09-19",27.5
"2699","2017-09-20",28
"2700","2017-09-21",28.049999
"2701","2017-09-22",28.5
"2702","2017-09-25",27.9
"2703","2017-09-26",28.25
"2704","2017-09-27",28.85
"2705","2017-09-28",28.549999
"2706","2017-09-29",28.1
"2707","2017-10-02",28.75
"2708","2017-10-03",28.950001
"2709","2017-10-04",28.35
"2710","2017-10-05",28.200001
"2711","2017-10-06",28.35
"2712","2017-10-09",28.25
"2713","2017-10-10",28.35
"2714","2017-10-11",28.15
"2715","2017-10-12",28.700001
"2716","2017-10-13",30.25
"2717","2017-10-16",30.1
"2718","2017-10-17",29.75
"2719","2017-10-18",30.25
"2720","2017-10-19",30.049999
"2721","2017-10-20",30.15
"2722","2017-10-23",29.9
"2723","2017-10-24",30.549999
"2724","2017-10-25",31.15
"2725","2017-10-26",31.450001
"2726","2017-10-27",31.1
"2727","2017-10-30",30.049999
"2728","2017-10-31",30.85
"2729","2017-11-01",30.1
"2730","2017-11-02",27.299999
"2731","2017-11-03",27.049999
"2732","2017-11-06",26.700001
"2733","2017-11-07",26.75
"2734","2017-11-08",26.85
"2735","2017-11-09",26.700001
"2736","2017-11-10",26.25
"2737","2017-11-13",26.25
"2738","2017-11-14",26.4
"2739","2017-11-15",26.15
"2740","2017-11-16",26.35
"2741","2017-11-17",26.799999
"2742","2017-11-20",27.200001
"2743","2017-11-21",27.049999
"2744","2017-11-22",26.450001
"2745","2017-11-24",26.35
"2746","2017-11-27",26.700001
"2747","2017-11-28",27.549999
"2748","2017-11-29",28.25
"2749","2017-11-30",27.549999
"2750","2017-12-01",27.4
"2751","2017-12-04",28.5
"2752","2017-12-05",28.25
"2753","2017-12-06",27.85
"2754","2017-12-07",27.950001
"2755","2017-12-08",27.4
"2756","2017-12-11",27
"2757","2017-12-12",28.299999
"2758","2017-12-13",28.700001
"2759","2017-12-14",27.4
"2760","2017-12-15",27.35
"2761","2017-12-18",28.049999
"2762","2017-12-19",27.549999
"2763","2017-12-20",27.299999
"2764","2017-12-21",27.75
"2765","2017-12-22",26.700001
"2766","2017-12-26",27
"2767","2017-12-27",27.15
"2768","2017-12-28",27.549999
"2769","2017-12-29",27.799999
"2770","2018-01-02",27.549999
"2771","2018-01-03",27.950001
"2772","2018-01-04",28.799999
"2773","2018-01-05",28.950001
"2774","2018-01-08",28.700001
"2775","2018-01-09",28.4
"2776","2018-01-10",28.4
"2777","2018-01-11",28.549999
"2778","2018-01-12",28.6
"2779","2018-01-16",27.799999
"2780","2018-01-17",28.4
"2781","2018-01-18",28.450001
"2782","2018-01-19",28.9
"2783","2018-01-22",29
"2784","2018-01-23",29
"2785","2018-01-24",28.85
"2786","2018-01-25",29.1
"2787","2018-01-26",28.9
"2788","2018-01-29",28.700001
"2789","2018-01-30",28.799999
"2790","2018-01-31",29.15
"2791","2018-02-01",29.15
"2792","2018-02-02",29.15
"2793","2018-02-05",28.5
"2794","2018-02-06",28.799999
"2795","2018-02-07",28.6
"2796","2018-02-08",28.700001
"2797","2018-02-09",28.549999
"2798","2018-02-12",28.450001
"2799","2018-02-13",28.6
"2800","2018-02-14",28.4
"2801","2018-02-15",28.9
"2802","2018-02-16",29.65
"2803","2018-02-20",29.25
"2804","2018-02-21",29.299999
"2805","2018-02-22",29.049999
"2806","2018-02-23",29.5
"2807","2018-02-26",29.950001
"2808","2018-02-27",29.700001
"2809","2018-02-28",28.450001
"2810","2018-03-01",27.6
"2811","2018-03-02",27.5
"2812","2018-03-05",27.65
"2813","2018-03-06",28.049999
"2814","2018-03-07",28.700001
"2815","2018-03-08",28.5
"2816","2018-03-09",29.25
"2817","2018-03-12",29.700001
"2818","2018-03-13",30.049999
"2819","2018-03-14",30.049999
"2820","2018-03-15",30.700001
"2821","2018-03-16",30.1
"2822","2018-03-19",29.75
"2823","2018-03-20",29.950001
"2824","2018-03-21",30
