"","date","PFLT"
"1935","2018-12-14",12.08
"1936","2018-12-17",11.56
"1937","2018-12-18",11.6
"1938","2018-12-19",11.61
"1939","2018-12-20",11.2
"1940","2018-12-21",11.3
"1941","2018-12-24",11.33
"1942","2018-12-26",11.68
"1943","2018-12-27",11.76
"1944","2018-12-28",11.87
"1945","2018-12-31",11.57
"1946","2019-01-02",11.8
"1947","2019-01-03",11.85
"1948","2019-01-04",11.99
"1949","2019-01-07",12.26
"1950","2019-01-08",12.28
"1951","2019-01-09",12.38
"1952","2019-01-10",12.39
"1953","2019-01-11",12.44
"1954","2019-01-14",12.47
"1955","2019-01-15",12.59
"1956","2019-01-16",12.49
"1957","2019-01-17",12.54
"1958","2019-01-18",12.59
"1959","2019-01-22",12.53
"1960","2019-01-23",12.62
"1961","2019-01-24",12.73
"1962","2019-01-25",12.77
"1963","2019-01-28",12.79
"1964","2019-01-29",12.82
"1965","2019-01-30",12.88
"1966","2019-01-31",12.96
"1967","2019-02-01",12.95
"1968","2019-02-04",13.03
"1969","2019-02-05",13.08
"1970","2019-02-06",13.06
"1971","2019-02-07",12.99
"1972","2019-02-08",13.06
"1973","2019-02-11",13.14
"1974","2019-02-12",13.19
"1975","2019-02-13",13.19
"1976","2019-02-14",13.14
"1977","2019-02-15",13.1
"1978","2019-02-19",13.2
"1979","2019-02-20",13.19
"1980","2019-02-21",13.22
"1981","2019-02-22",13.38
"1982","2019-02-25",13.37
"1983","2019-02-26",13.26
"1984","2019-02-27",13.18
"1985","2019-02-28",13.1
"1986","2019-03-01",12.91
"1987","2019-03-04",12.91
"1988","2019-03-05",12.85
"1989","2019-03-06",12.9
"1990","2019-03-07",12.92
"1991","2019-03-08",12.91
"1992","2019-03-11",12.99
"1993","2019-03-12",12.88
"1994","2019-03-13",12.89
"1995","2019-03-14",12.91
"1996","2019-03-15",12.98
"1997","2019-03-18",13.05
"1998","2019-03-19",12.97
"1999","2019-03-20",12.93
"2000","2019-03-21",12.87
"2001","2019-03-22",12.85
"2002","2019-03-25",12.81
"2003","2019-03-26",12.91
"2004","2019-03-27",12.8
"2005","2019-03-28",12.86
"2006","2019-03-29",12.81
"2007","2019-04-01",12.83
"2008","2019-04-02",12.86
"2009","2019-04-03",12.85
"2010","2019-04-04",12.81
"2011","2019-04-05",12.98
"2012","2019-04-08",13
"2013","2019-04-09",12.94
"2014","2019-04-10",13
"2015","2019-04-11",12.98
"2016","2019-04-12",13.05
"2017","2019-04-15",13.06
"2018","2019-04-16",12.98
"2019","2019-04-17",13
"2020","2019-04-18",12.98
"2021","2019-04-22",12.99
"2022","2019-04-23",13.07
"2023","2019-04-24",13.1
"2024","2019-04-25",13.12
"2025","2019-04-26",13.18
"2026","2019-04-29",13.2
"2027","2019-04-30",13.19
"2028","2019-05-01",13.17
"2029","2019-05-02",13.23
"2030","2019-05-03",13.35
"2031","2019-05-06",13.33
"2032","2019-05-07",13.22
"2033","2019-05-08",13.32
"2034","2019-05-09",12
"2035","2019-05-10",12.17
"2036","2019-05-13",12.09
"2037","2019-05-14",12.04
"2038","2019-05-15",12.13
"2039","2019-05-16",12.1
"2040","2019-05-17",12
"2041","2019-05-20",12
"2042","2019-05-21",12.08
"2043","2019-05-22",12.13
"2044","2019-05-23",12.04
"2045","2019-05-24",11.94
"2046","2019-05-28",11.95
"2047","2019-05-29",11.89
"2048","2019-05-30",11.94
"2049","2019-05-31",11.69
"2050","2019-06-03",11.66
"2051","2019-06-04",11.66
"2052","2019-06-05",11.62
"2053","2019-06-06",11.7
"2054","2019-06-07",11.68
"2055","2019-06-10",11.75
"2056","2019-06-11",11.72
"2057","2019-06-12",11.71
"2058","2019-06-13",11.76
"2059","2019-06-14",11.62
"2060","2019-06-17",11.6
"2061","2019-06-18",11.69
"2062","2019-06-19",11.63
"2063","2019-06-20",11.53
"2064","2019-06-21",11.52
"2065","2019-06-24",11.52
"2066","2019-06-25",11.46
"2067","2019-06-26",11.44
"2068","2019-06-27",11.46
"2069","2019-06-28",11.56
"2070","2019-07-01",11.61
"2071","2019-07-02",11.53
"2072","2019-07-03",11.63
"2073","2019-07-05",11.65
"2074","2019-07-08",11.62
"2075","2019-07-09",11.61
"2076","2019-07-10",11.63
"2077","2019-07-11",11.66
"2078","2019-07-12",11.71
"2079","2019-07-15",11.72
"2080","2019-07-16",11.74
"2081","2019-07-17",11.63
"2082","2019-07-18",11.6
"2083","2019-07-19",11.64
"2084","2019-07-22",11.65
"2085","2019-07-23",11.68
"2086","2019-07-24",11.7
"2087","2019-07-25",11.66
"2088","2019-07-26",11.73
"2089","2019-07-29",11.71
"2090","2019-07-30",11.79
"2091","2019-07-31",11.72
"2092","2019-08-01",11.68
"2093","2019-08-02",11.61
"2094","2019-08-05",11.26
"2095","2019-08-06",11.33
"2096","2019-08-07",11.22
"2097","2019-08-08",11.55
"2098","2019-08-09",11.64
"2099","2019-08-12",11.58
"2100","2019-08-13",11.72
"2101","2019-08-14",11.56
"2102","2019-08-15",11.47
"2103","2019-08-16",11.5
"2104","2019-08-19",11.63
"2105","2019-08-20",11.6
"2106","2019-08-21",11.6
"2107","2019-08-22",11.57
"2108","2019-08-23",11.46
"2109","2019-08-26",11.46
"2110","2019-08-27",11.35
"2111","2019-08-28",11.38
"2112","2019-08-29",11.42
"2113","2019-08-30",11.4
"2114","2019-09-03",11.33
"2115","2019-09-04",11.37
"2116","2019-09-05",11.58
"2117","2019-09-06",11.61
"2118","2019-09-09",11.67
"2119","2019-09-10",11.62
"2120","2019-09-11",11.63
"2121","2019-09-12",11.68
"2122","2019-09-13",11.74
"2123","2019-09-16",11.63
"2124","2019-09-17",11.63
"2125","2019-09-18",11.64
"2126","2019-09-19",11.6
"2127","2019-09-20",11.72
"2128","2019-09-23",11.7
"2129","2019-09-24",11.66
"2130","2019-09-25",11.62
"2131","2019-09-26",11.63
"2132","2019-09-27",11.61
"2133","2019-09-30",11.6
"2134","2019-10-01",11.49
"2135","2019-10-02",11.35
"2136","2019-10-03",11.33
"2137","2019-10-04",11.39
"2138","2019-10-07",11.45
"2139","2019-10-08",11.44
"2140","2019-10-09",11.41
"2141","2019-10-10",11.46
"2142","2019-10-11",11.52
"2143","2019-10-14",11.48
"2144","2019-10-15",11.53
"2145","2019-10-16",11.44
"2146","2019-10-17",11.49
"2147","2019-10-18",11.46
"2148","2019-10-21",11.47
"2149","2019-10-22",11.51
"2150","2019-10-23",11.54
"2151","2019-10-24",11.53
"2152","2019-10-25",11.48
"2153","2019-10-28",11.51
"2154","2019-10-29",11.48
"2155","2019-10-30",11.49
"2156","2019-10-31",11.48
"2157","2019-11-01",11.56
"2158","2019-11-04",11.65
"2159","2019-11-05",11.68
"2160","2019-11-06",11.71
"2161","2019-11-07",11.68
"2162","2019-11-08",11.69
"2163","2019-11-11",11.67
"2164","2019-11-12",11.72
"2165","2019-11-13",11.65
"2166","2019-11-14",11.66
"2167","2019-11-15",11.65
"2168","2019-11-18",11.67
"2169","2019-11-19",11.75
"2170","2019-11-20",11.89
"2171","2019-11-21",11.7
"2172","2019-11-22",11.77
"2173","2019-11-25",12.09
"2174","2019-11-26",12.31
"2175","2019-11-27",12.44
"2176","2019-11-29",12.56
"2177","2019-12-02",12.41
"2178","2019-12-03",12.43
"2179","2019-12-04",12.43
"2180","2019-12-05",12.45
"2181","2019-12-06",12.48
"2182","2019-12-09",12.43
"2183","2019-12-10",12.4
"2184","2019-12-11",12.36
"2185","2019-12-12",12.35
"2186","2019-12-13",12.43
"2187","2019-12-16",12.54
"2188","2019-12-17",12.56
"2189","2019-12-18",12.46
"2190","2019-12-19",12.4
"2191","2019-12-20",12.31
"2192","2019-12-23",12.22
"2193","2019-12-24",12.24
"2194","2019-12-26",12.29
"2195","2019-12-27",12.26
"2196","2019-12-30",12.21
"2197","2019-12-31",12.18
"2198","2020-01-02",12.24
"2199","2020-01-03",12.25
"2200","2020-01-06",12.32
"2201","2020-01-07",12.31
"2202","2020-01-08",12.37
"2203","2020-01-09",12.4
"2204","2020-01-10",12.35
"2205","2020-01-13",12.32
"2206","2020-01-14",12.29
"2207","2020-01-15",12.22
"2208","2020-01-16",12.22
"2209","2020-01-17",12.2
"2210","2020-01-21",12.2
"2211","2020-01-22",12.25
"2212","2020-01-23",12.32
"2213","2020-01-24",12.17
"2214","2020-01-27",12.01
"2215","2020-01-28",12.08
"2216","2020-01-29",12.18
"2217","2020-01-30",12.16
"2218","2020-01-31",12.11
"2219","2020-02-03",12.09
"2220","2020-02-04",12.07
"2221","2020-02-05",12.28
"2222","2020-02-06",12.26
"2223","2020-02-07",12.42
"2224","2020-02-10",12.51
"2225","2020-02-11",12.51
"2226","2020-02-12",12.56
"2227","2020-02-13",12.67
"2228","2020-02-14",12.59
"2229","2020-02-18",12.47
"2230","2020-02-19",12.37
"2231","2020-02-20",12.47
"2232","2020-02-21",12.32
"2233","2020-02-24",12.18
"2234","2020-02-25",11.69
"2235","2020-02-26",11.7
"2236","2020-02-27",11.48
"2237","2020-02-28",10.74
"2238","2020-03-02",11.32
"2239","2020-03-03",11.46
"2240","2020-03-04",11.69
"2241","2020-03-05",11.54
"2242","2020-03-06",11.23
"2243","2020-03-09",9.97
"2244","2020-03-10",10.13
"2245","2020-03-11",9.65
"2246","2020-03-12",7.85
"2247","2020-03-13",7.84
"2248","2020-03-16",6.48
"2249","2020-03-17",5.32
"2250","2020-03-18",3.75
"2251","2020-03-19",4.68
"2252","2020-03-20",4.41
"2253","2020-03-23",3.9
"2254","2020-03-24",4.53
"2255","2020-03-25",4.67
"2256","2020-03-26",5.28
"2257","2020-03-27",5.53
"2258","2020-03-30",4.95
"2259","2020-03-31",4.86
"2260","2020-04-01",4.52
"2261","2020-04-02",4.49
"2262","2020-04-03",4.46
"2263","2020-04-06",4.67
"2264","2020-04-07",5.1
"2265","2020-04-08",5.66
"2266","2020-04-09",6.53
"2267","2020-04-13",6.44
"2268","2020-04-14",6.73
"2269","2020-04-15",6.27
"2270","2020-04-16",6.03
"2271","2020-04-17",6.01
"2272","2020-04-20",6.1
"2273","2020-04-21",6.07
"2274","2020-04-22",5.72
"2275","2020-04-23",5.9
"2276","2020-04-24",6.47
"2277","2020-04-27",7.03
"2278","2020-04-28",6.7
"2279","2020-04-29",7.13
"2280","2020-04-30",7.25
"2281","2020-05-01",6.77
"2282","2020-05-04",6.41
"2283","2020-05-05",6.33
"2284","2020-05-06",6.58
"2285","2020-05-07",6.75
"2286","2020-05-08",6.81
"2287","2020-05-11",6.82
"2288","2020-05-12",7.35
"2289","2020-05-13",7.04
"2290","2020-05-14",7.16
"2291","2020-05-15",7.2
"2292","2020-05-18",7.44
"2293","2020-05-19",7.75
"2294","2020-05-20",8.01
"2295","2020-05-21",8.06
"2296","2020-05-22",8.18
"2297","2020-05-26",8.45
"2298","2020-05-27",8.51
"2299","2020-05-28",8.28
"2300","2020-05-29",8.32
"2301","2020-06-01",8.36
"2302","2020-06-02",8.37
"2303","2020-06-03",8.58
"2304","2020-06-04",8.72
"2305","2020-06-05",8.9
"2306","2020-06-08",9.48
"2307","2020-06-09",9.42
"2308","2020-06-10",8.82
"2309","2020-06-11",7.97
"2310","2020-06-12",8.84
"2311","2020-06-15",9.02
"2312","2020-06-16",9
"2313","2020-06-17",8.61
"2314","2020-06-18",8.41
"2315","2020-06-19",8.24
"2316","2020-06-22",8.32
"2317","2020-06-23",8.25
"2318","2020-06-24",8.16
"2319","2020-06-25",8.3
"2320","2020-06-26",8.18
"2321","2020-06-29",8.41
"2322","2020-06-30",8.4
"2323","2020-07-01",8.36
"2324","2020-07-02",8.37
"2325","2020-07-06",8.52
"2326","2020-07-07",8.28
"2327","2020-07-08",8.39
"2328","2020-07-09",8.16
"2329","2020-07-10",8.37
"2330","2020-07-13",8.33
"2331","2020-07-14",8.41
"2332","2020-07-15",8.43
"2333","2020-07-16",8.3
"2334","2020-07-17",8.28
"2335","2020-07-20",8.18
"2336","2020-07-21",8.34
"2337","2020-07-22",8.45
"2338","2020-07-23",8.47
"2339","2020-07-24",8.41
"2340","2020-07-27",8.42
"2341","2020-07-28",8.45
"2342","2020-07-29",8.46
"2343","2020-07-30",8.42
"2344","2020-07-31",8.29
"2345","2020-08-03",8.32
"2346","2020-08-04",8.46
"2347","2020-08-05",8.69
"2348","2020-08-06",8.25
"2349","2020-08-07",8.32
"2350","2020-08-10",8.51
"2351","2020-08-11",8.58
"2352","2020-08-12",8.72
"2353","2020-08-13",8.7
"2354","2020-08-14",8.79
"2355","2020-08-17",8.82
"2356","2020-08-18",8.54
"2357","2020-08-19",8.32
"2358","2020-08-20",8.26
"2359","2020-08-21",8.28
"2360","2020-08-24",8.48
"2361","2020-08-25",8.5
"2362","2020-08-26",8.31
"2363","2020-08-27",8.43
"2364","2020-08-28",8.56
"2365","2020-08-31",8.51
"2366","2020-09-01",8.53
"2367","2020-09-02",8.73
"2368","2020-09-03",8.6
"2369","2020-09-04",8.55
"2370","2020-09-08",8.66
"2371","2020-09-09",8.61
"2372","2020-09-10",8.6
"2373","2020-09-11",8.62
"2374","2020-09-14",8.78
"2375","2020-09-15",8.8
"2376","2020-09-16",8.59
"2377","2020-09-17",8.52
"2378","2020-09-18",8.37
"2379","2020-09-21",8.26
"2380","2020-09-22",8.29
"2381","2020-09-23",8.08
"2382","2020-09-24",7.98
"2383","2020-09-25",8.2
"2384","2020-09-28",8.61
"2385","2020-09-29",8.46
"2386","2020-09-30",8.44
"2387","2020-10-01",8.54
"2388","2020-10-02",8.63
"2389","2020-10-05",8.67
"2390","2020-10-06",8.67
"2391","2020-10-07",8.68
"2392","2020-10-08",8.77
"2393","2020-10-09",8.7
"2394","2020-10-12",8.7
"2395","2020-10-13",8.65
"2396","2020-10-14",8.66
"2397","2020-10-15",8.65
"2398","2020-10-16",8.69
"2399","2020-10-19",8.63
"2400","2020-10-20",8.33
"2401","2020-10-21",8.17
"2402","2020-10-22",8.32
"2403","2020-10-23",8.42
"2404","2020-10-26",8.16
"2405","2020-10-27",8.21
"2406","2020-10-28",7.84
"2407","2020-10-29",7.9
"2408","2020-10-30",7.8
"2409","2020-11-02",8.06
"2410","2020-11-03",8.1
"2411","2020-11-04",8.19
"2412","2020-11-05",8.51
"2413","2020-11-06",8.39
"2414","2020-11-09",8.68
"2415","2020-11-10",8.97
"2416","2020-11-11",9.12
"2417","2020-11-12",9.1
"2418","2020-11-13",9.34
"2419","2020-11-16",9.27
"2420","2020-11-17",9.27
"2421","2020-11-18",9.31
"2422","2020-11-19",10.09
"2423","2020-11-20",10.32
"2424","2020-11-23",10.35
"2425","2020-11-24",10.53
"2426","2020-11-25",10.54
"2427","2020-11-27",10.6
