"","date","SVVC"
"1911","2018-11-28",12.9
"1912","2018-11-29",12.95
"1913","2018-11-30",12.54
"1914","2018-12-03",12.8
"1915","2018-12-04",12.6
"1916","2018-12-06",12.71
"1917","2018-12-07",12.52
"1918","2018-12-10",12.39
"1919","2018-12-11",12.28
"1920","2018-12-12",12.32
"1921","2018-12-13",12.2
"1922","2018-12-14",11.8
"1923","2018-12-17",11.43
"1924","2018-12-18",11.06
"1925","2018-12-19",11.02
"1926","2018-12-20",10.34
"1927","2018-12-21",9.86
"1928","2018-12-24",9.87
"1929","2018-12-26",10.26
"1930","2018-12-27",10.64
"1931","2018-12-28",10.84
"1932","2018-12-31",11.2
"1933","2019-01-02",11.25
"1934","2019-01-03",11.7
"1935","2019-01-04",13.5
"1936","2019-01-07",13.5
"1937","2019-01-08",13.2
"1938","2019-01-09",13.26
"1939","2019-01-10",13.25
"1940","2019-01-11",13.22
"1941","2019-01-14",12.9
"1942","2019-01-15",13.03
"1943","2019-01-16",13.4
"1944","2019-01-17",12.99
"1945","2019-01-18",13.33
"1946","2019-01-22",13.2
"1947","2019-01-23",12.87
"1948","2019-01-24",12.87
"1949","2019-01-25",13.4
"1950","2019-01-28",13.21
"1951","2019-01-29",13.04
"1952","2019-01-30",13.22
"1953","2019-01-31",13.6
"1954","2019-02-01",13.74
"1955","2019-02-04",14.23
"1956","2019-02-05",14.93
"1957","2019-02-06",14.67
"1958","2019-02-07",14.37
"1959","2019-02-08",14.1
"1960","2019-02-11",14.05
"1961","2019-02-12",14.3
"1962","2019-02-13",14.6
"1963","2019-02-14",13.89
"1964","2019-02-15",13.58
"1965","2019-02-19",13.24
"1966","2019-02-20",13.16
"1967","2019-02-21",13.05
"1968","2019-02-22",13.37
"1969","2019-02-25",13.51
"1970","2019-02-26",13.31
"1971","2019-02-27",13.1
"1972","2019-02-28",13.18
"1973","2019-03-01",13.14
"1974","2019-03-04",13.42
"1975","2019-03-05",13.08
"1976","2019-03-06",12.92
"1977","2019-03-07",12.88
"1978","2019-03-08",12.71
"1979","2019-03-11",12.89
"1980","2019-03-12",13.7
"1981","2019-03-13",13.73
"1982","2019-03-14",13.5
"1983","2019-03-15",13.3
"1984","2019-03-18",13.35
"1985","2019-03-19",13.5
"1986","2019-03-20",13.48
"1987","2019-03-21",13.42
"1988","2019-03-22",13.38
"1989","2019-03-25",13.29
"1990","2019-03-26",13.05
"1991","2019-03-27",12.93
"1992","2019-03-28",13.21
"1993","2019-03-29",13.27
"1994","2019-04-01",13.18
"1995","2019-04-02",13.11
"1996","2019-04-03",12.63
"1997","2019-04-04",12.77
"1998","2019-04-05",12.65
"1999","2019-04-08",12.2
"2000","2019-04-09",12.56
"2001","2019-04-10",12.2
"2002","2019-04-11",12.24
"2003","2019-04-12",12.45
"2004","2019-04-15",12.08
"2005","2019-04-16",11.95
"2006","2019-04-17",12
"2007","2019-04-18",11.94
"2008","2019-04-22",12.16
"2009","2019-04-23",12.02
"2010","2019-04-24",11.95
"2011","2019-04-25",11.94
"2012","2019-04-26",11.93
"2013","2019-04-29",11.77
"2014","2019-04-30",11.62
"2015","2019-05-01",11.75
"2016","2019-05-02",11.21
"2017","2019-05-03",11.36
"2018","2019-05-06",11.22
"2019","2019-05-07",11.09
"2020","2019-05-08",10.95
"2021","2019-05-09",10.9
"2022","2019-05-10",10.96
"2023","2019-05-13",10.68
"2024","2019-05-14",10.6
"2025","2019-05-15",10.52
"2026","2019-05-16",10.45
"2027","2019-05-17",10.33
"2028","2019-05-20",10.16
"2029","2019-05-21",10.33
"2030","2019-05-22",10.15
"2031","2019-05-23",10.04
"2032","2019-05-24",10.4
"2033","2019-05-28",10.58
"2034","2019-05-29",10.21
"2035","2019-05-30",10.11
"2036","2019-05-31",9.9
"2037","2019-06-03",10.15
"2038","2019-06-04",10.12
"2039","2019-06-05",10.54
"2040","2019-06-06",10.54
"2041","2019-06-07",10.43
"2042","2019-06-10",10.14
"2043","2019-06-11",10.24
"2044","2019-06-12",10.12
"2045","2019-06-13",9.95
"2046","2019-06-14",9.67
"2047","2019-06-17",9.39
"2048","2019-06-18",9.98
"2049","2019-06-19",9.88
"2050","2019-06-20",9.5
"2051","2019-06-21",9.5
"2052","2019-06-24",9.54
"2053","2019-06-25",9.49
"2054","2019-06-26",9.32
"2055","2019-06-27",9.41
"2056","2019-06-28",9.31
"2057","2019-07-01",9.21
"2058","2019-07-02",9.11
"2059","2019-07-03",9.2
"2060","2019-07-05",8.89
"2061","2019-07-08",9.04
"2062","2019-07-09",8.75
"2063","2019-07-10",8.8
"2064","2019-07-11",8.86
"2065","2019-07-12",9.02
"2066","2019-07-15",9.31
"2067","2019-07-16",9.03
"2068","2019-07-17",9.15
"2069","2019-07-18",8.93
"2070","2019-07-19",9.1
"2071","2019-07-22",8.93
"2072","2019-07-23",8.85
"2073","2019-07-24",8.91
"2074","2019-07-25",8.88
"2075","2019-07-26",8.9
"2076","2019-07-29",8.83
"2077","2019-07-30",8.83
"2078","2019-07-31",8.92
"2079","2019-08-01",8.88
"2080","2019-08-02",8.81
"2081","2019-08-05",8.77
"2082","2019-08-06",8.71
"2083","2019-08-07",8.56
"2084","2019-08-08",8.65
"2085","2019-08-09",8.56
"2086","2019-08-12",8.51
"2087","2019-08-13",8.52
"2088","2019-08-14",8.39
"2089","2019-08-15",8.26
"2090","2019-08-16",8.11
"2091","2019-08-19",7.67
"2092","2019-08-20",7.74
"2093","2019-08-21",7.65
"2094","2019-08-22",7.57
"2095","2019-08-23",7.53
"2096","2019-08-26",7.45
"2097","2019-08-27",7.5
"2098","2019-08-28",7.38
"2099","2019-08-29",7.68
"2100","2019-08-30",7.66
"2101","2019-09-03",7.64
"2102","2019-09-04",7.59
"2103","2019-09-05",7.58
"2104","2019-09-06",7.58
"2105","2019-09-09",7.48
"2106","2019-09-10",7.42
"2107","2019-09-11",7.52
"2108","2019-09-12",7.66
"2109","2019-09-13",7.66
"2110","2019-09-16",7.66
"2111","2019-09-17",7.66
"2112","2019-09-18",7.66
"2113","2019-09-19",7.54
"2114","2019-09-20",7.59
"2115","2019-09-23",7.59
"2116","2019-09-24",7.51
"2117","2019-09-25",7.51
"2118","2019-09-26",7.58
"2119","2019-09-27",7.72
"2120","2019-09-30",7.65
"2121","2019-10-01",7.47
"2122","2019-10-02",7.58
"2123","2019-10-03",7.65
"2124","2019-10-04",7.55
"2125","2019-10-07",7.48
"2126","2019-10-08",7.35
"2127","2019-10-09",7.43
"2128","2019-10-10",7.23
"2129","2019-10-11",7.23
"2130","2019-10-14",7.18
"2131","2019-10-15",7.25
"2132","2019-10-16",7.25
"2133","2019-10-17",7.29
"2134","2019-10-18",7.11
"2135","2019-10-21",7.03
"2136","2019-10-22",7.02
"2137","2019-10-23",7.08
"2138","2019-10-24",6.88
"2139","2019-10-25",6.99
"2140","2019-10-28",7.02
"2141","2019-10-29",6.93
"2142","2019-10-30",6.99
"2143","2019-10-31",6.87
"2144","2019-11-01",6.9
"2145","2019-11-04",6.83
"2146","2019-11-05",6.86
"2147","2019-11-06",6.83
"2148","2019-11-07",6.9
"2149","2019-11-08",6.83
"2150","2019-11-11",6.93
"2151","2019-11-12",6.93
"2152","2019-11-13",6.81
"2153","2019-11-14",6.82
"2154","2019-11-15",6.75
"2155","2019-11-18",6.6
"2156","2019-11-19",6.48
"2157","2019-11-20",6.33
"2158","2019-11-21",6.05
"2159","2019-11-22",6.2
"2160","2019-11-25",6.03
"2161","2019-11-26",5.95
"2162","2019-11-27",5.96
"2163","2019-11-29",5.97
"2164","2019-12-02",5.81
"2165","2019-12-03",5.75
"2166","2019-12-04",5.65
"2167","2019-12-05",5.64
"2168","2019-12-06",5.64
"2169","2019-12-09",5.52
"2170","2019-12-10",5.65
"2171","2019-12-11",5.6
"2172","2019-12-12",5.65
"2173","2019-12-13",5.59
"2174","2019-12-16",5.73
"2175","2019-12-17",6.39
"2176","2019-12-18",6.38
"2177","2019-12-19",6.37
"2178","2019-12-20",6.39
"2179","2019-12-23",6.38
"2180","2019-12-24",6.39
"2181","2019-12-26",6.37
"2182","2019-12-27",6.37
"2183","2019-12-30",6.44
"2184","2019-12-31",6.43
"2185","2020-01-02",6.38
"2186","2020-01-03",6.38
"2187","2020-01-06",6.4
"2188","2020-01-07",6.44
"2189","2020-01-08",6.43
"2190","2020-01-09",6.44
"2191","2020-01-10",6.49
"2192","2020-01-13",6.43
"2193","2020-01-14",6.55
"2194","2020-01-15",6.53
"2195","2020-01-16",6.71
"2196","2020-01-17",6.62
"2197","2020-01-21",6.74
"2198","2020-01-22",6.71
"2199","2020-01-23",6.83
"2200","2020-01-24",6.77
"2201","2020-01-27",6.72
"2202","2020-01-28",6.68
"2203","2020-01-29",6.64
"2204","2020-01-30",6.54
"2205","2020-01-31",6.58
"2206","2020-02-03",6.55
"2207","2020-02-04",6.69
"2208","2020-02-05",6.74
"2209","2020-02-06",6.63
"2210","2020-02-07",6.6
"2211","2020-02-10",6.72
"2212","2020-02-11",6.77
"2213","2020-02-12",6.74
"2214","2020-02-13",6.62
"2215","2020-02-14",6.65
"2216","2020-02-18",6.61
"2217","2020-02-19",6.4
"2218","2020-02-20",6.31
"2219","2020-02-21",6.24
"2220","2020-02-24",6.17
"2221","2020-02-25",6.04
"2222","2020-02-26",6.13
"2223","2020-02-27",6.03
"2224","2020-02-28",5.9
"2225","2020-03-02",5.84
"2226","2020-03-03",5.75
"2227","2020-03-04",5.91
"2228","2020-03-05",5.78
"2229","2020-03-06",5.63
"2230","2020-03-09",5.2
"2231","2020-03-10",5.14
"2232","2020-03-11",5.04
"2233","2020-03-12",4.7
"2234","2020-03-13",4.57
"2235","2020-03-16",3.99
"2236","2020-03-17",3.87
"2237","2020-03-18",3.12
"2238","2020-03-19",2.93
"2239","2020-03-20",3.03
"2240","2020-03-23",3.05
"2241","2020-03-24",2.96
"2242","2020-03-25",3.09
"2243","2020-03-26",3.46
"2244","2020-03-27",3.41
"2245","2020-03-30",3.6
"2246","2020-03-31",3.71
"2247","2020-04-01",3.48
"2248","2020-04-02",3.52
"2249","2020-04-03",3.15
"2250","2020-04-06",3.37
"2251","2020-04-07",3.44
"2252","2020-04-08",3.39
"2253","2020-04-09",3.5
"2254","2020-04-13",3.33
"2255","2020-04-14",3.31
"2256","2020-04-15",3.34
"2257","2020-04-16",3.48
"2258","2020-04-17",3.56
"2259","2020-04-20",3.5
"2260","2020-04-21",3.46
"2261","2020-04-22",3.5
"2262","2020-04-23",3.48
"2263","2020-04-24",3.42
"2264","2020-04-27",3.42
"2265","2020-04-28",3.46
"2266","2020-04-29",3.68
"2267","2020-04-30",3.47
"2268","2020-05-01",3.5
"2269","2020-05-04",3.6
"2270","2020-05-05",3.58
"2271","2020-05-06",3.47
"2272","2020-05-07",3.51
"2273","2020-05-08",3.45
"2274","2020-05-11",3.44
"2275","2020-05-12",3.36
"2276","2020-05-13",3.37
"2277","2020-05-14",3.33
"2278","2020-05-15",3.32
"2279","2020-05-18",3.63
"2280","2020-05-19",3.75
"2281","2020-05-20",3.79
"2282","2020-05-21",3.85
"2283","2020-05-22",3.9
"2284","2020-05-26",3.72
"2285","2020-05-27",3.76
"2286","2020-05-28",3.66
"2287","2020-05-29",3.64
"2288","2020-06-01",3.51
"2289","2020-06-02",3.37
"2290","2020-06-03",3.36
"2291","2020-06-04",3.35
"2292","2020-06-05",3.39
"2293","2020-06-08",3.39
"2294","2020-06-09",3.44
"2295","2020-06-10",3.66
"2296","2020-06-11",3.34
"2297","2020-06-12",3.57
"2298","2020-06-15",3.54
"2299","2020-06-16",3.58
"2300","2020-06-17",3.84
"2301","2020-06-18",3.75
"2302","2020-06-19",3.83
"2303","2020-06-22",4.02
"2304","2020-06-23",3.96
"2305","2020-06-24",3.89
"2306","2020-06-25",4.35
"2307","2020-06-26",4.41
"2308","2020-06-29",4.18
"2309","2020-06-30",4.09
"2310","2020-07-01",4.16
"2311","2020-07-02",4.1
"2312","2020-07-06",3.95
"2313","2020-07-07",4.85
"2314","2020-07-08",4.8
"2315","2020-07-09",4.61
"2316","2020-07-10",4.8
"2317","2020-07-13",5.4
"2318","2020-07-14",5.31
"2319","2020-07-15",5.35
"2320","2020-07-16",5.15
"2321","2020-07-17",5.13
"2322","2020-07-20",4.85
"2323","2020-07-21",4.75
"2324","2020-07-22",4.68
"2325","2020-07-23",4.59
"2326","2020-07-24",4.61
"2327","2020-07-27",4.92
"2328","2020-07-28",4.79
"2329","2020-07-29",4.77
"2330","2020-07-30",4.81
"2331","2020-07-31",4.88
"2332","2020-08-03",4.94
"2333","2020-08-04",4.92
"2334","2020-08-05",5.05
"2335","2020-08-06",4.75
"2336","2020-08-07",4.96
"2337","2020-08-10",5.04
"2338","2020-08-11",5.03
"2339","2020-08-12",5.19
"2340","2020-08-13",5.13
"2341","2020-08-14",5
"2342","2020-08-17",5.08
"2343","2020-08-18",5.03
"2344","2020-08-19",4.94
"2345","2020-08-20",4.89
"2346","2020-08-21",4.84
"2347","2020-08-24",4.84
"2348","2020-08-25",4.81
"2349","2020-08-26",4.81
"2350","2020-08-27",4.82
"2351","2020-08-28",4.91
"2352","2020-08-31",4.75
"2353","2020-09-01",4.68
"2354","2020-09-02",4.69
"2355","2020-09-03",4.45
"2356","2020-09-04",4.39
"2357","2020-09-08",4.32
"2358","2020-09-09",4.33
"2359","2020-09-10",4.3
"2360","2020-09-11",4.26
"2361","2020-09-14",4.24
"2362","2020-09-15",4.22
"2363","2020-09-16",4.3
"2364","2020-09-17",4.39
"2365","2020-09-18",4.35
"2366","2020-09-21",4.16
"2367","2020-09-22",4.15
"2368","2020-09-23",4.11
"2369","2020-09-24",4.15
"2370","2020-09-25",4.24
"2371","2020-09-28",4.33
"2372","2020-09-29",4.13
"2373","2020-09-30",4.13
"2374","2020-10-01",4.03
"2375","2020-10-02",4.01
"2376","2020-10-05",3.98
"2377","2020-10-06",3.98
"2378","2020-10-07",3.97
"2379","2020-10-08",4
"2380","2020-10-09",3.92
"2381","2020-10-12",3.85
"2382","2020-10-13",3.63
"2383","2020-10-14",3.48
"2384","2020-10-15",3.39
"2385","2020-10-16",3.46
"2386","2020-10-19",3.38
"2387","2020-10-20",3.39
"2388","2020-10-21",3.29
"2389","2020-10-22",3.25
"2390","2020-10-23",3.31
"2391","2020-10-26",3.19
"2392","2020-10-27",3.16
"2393","2020-10-28",3.1
"2394","2020-10-29",3.19
"2395","2020-10-30",3.09
"2396","2020-11-02",3.07
"2397","2020-11-03",3.16
"2398","2020-11-04",3.23
"2399","2020-11-05",3.22
"2400","2020-11-06",3.16
"2401","2020-11-09",3.23
"2402","2020-11-10",3.4
"2403","2020-11-11",3.31
"2404","2020-11-12",3.26
"2405","2020-11-13",3.36
"2406","2020-11-16",3.7
"2407","2020-11-17",3.76
"2408","2020-11-18",3.9
"2409","2020-11-19",3.88
"2410","2020-11-20",3.97
"2411","2020-11-23",4.09
"2412","2020-11-24",4.44
"2413","2020-11-25",4.91
"2414","2020-11-27",5.11
