"","date","GNMK"
"1938","2018-02-07",5.12
"1939","2018-02-08",4.79
"1940","2018-02-09",4.82
"1941","2018-02-12",4.74
"1942","2018-02-13",4.56
"1943","2018-02-14",4.24
"1944","2018-02-15",4.75
"1945","2018-02-16",4.49
"1946","2018-02-20",4.39
"1947","2018-02-21",4.46
"1948","2018-02-22",4.25
"1949","2018-02-23",4.25
"1950","2018-02-26",4.53
"1951","2018-02-27",4.85
"1952","2018-02-28",4.12
"1953","2018-03-01",4.01
"1954","2018-03-02",4.27
"1955","2018-03-05",4.57
"1956","2018-03-06",4.79
"1957","2018-03-07",4.73
"1958","2018-03-08",4.58
"1959","2018-03-09",4.95
"1960","2018-03-12",5.15
"1961","2018-03-13",5.48
"1962","2018-03-14",5.32
"1963","2018-03-15",5.32
"1964","2018-03-16",5.78
"1965","2018-03-19",5.46
"1966","2018-03-20",5.38
"1967","2018-03-21",5.56
"1968","2018-03-22",5.47
"1969","2018-03-23",5.4
"1970","2018-03-26",5.45
"1971","2018-03-27",5.34
"1972","2018-03-28",5.35
"1973","2018-03-29",5.44
"1974","2018-04-02",5.13
"1975","2018-04-03",5.02
"1976","2018-04-04",5.18
"1977","2018-04-05",5.46
"1978","2018-04-06",5.35
"1979","2018-04-09",5.37
"1980","2018-04-10",5.45
"1981","2018-04-11",5.5
"1982","2018-04-12",5.38
"1983","2018-04-13",5.45
"1984","2018-04-16",5.49
"1985","2018-04-17",5.48
"1986","2018-04-18",6.45
"1987","2018-04-19",6.16
"1988","2018-04-20",6.14
"1989","2018-04-23",6.19
"1990","2018-04-24",6.32
"1991","2018-04-25",6.57
"1992","2018-04-26",6.65
"1993","2018-04-27",6.49
"1994","2018-04-30",6.26
"1995","2018-05-01",6.24
"1996","2018-05-02",6.69
"1997","2018-05-03",6.81
"1998","2018-05-04",7.07
"1999","2018-05-07",7.27
"2000","2018-05-08",6.97
"2001","2018-05-09",7.1
"2002","2018-05-10",7.09
"2003","2018-05-11",6.87
"2004","2018-05-14",6.66
"2005","2018-05-15",6.62
"2006","2018-05-16",6.9
"2007","2018-05-17",6.89
"2008","2018-05-18",6.95
"2009","2018-05-21",7.04
"2010","2018-05-22",6.92
"2011","2018-05-23",6.94
"2012","2018-05-24",7
"2013","2018-05-25",7.03
"2014","2018-05-29",7.08
"2015","2018-05-30",7.7
"2016","2018-05-31",7.33
"2017","2018-06-01",7.26
"2018","2018-06-04",7.41
"2019","2018-06-05",7.4
"2020","2018-06-06",7.31
"2021","2018-06-07",7.08
"2022","2018-06-08",7.06
"2023","2018-06-11",7.02
"2024","2018-06-12",7.13
"2025","2018-06-13",7.22
"2026","2018-06-14",7.31
"2027","2018-06-15",7.28
"2028","2018-06-18",7.3
"2029","2018-06-19",7.23
"2030","2018-06-20",7.19
"2031","2018-06-21",7.11
"2032","2018-06-22",7.07
"2033","2018-06-25",6.72
"2034","2018-06-26",6.91
"2035","2018-06-27",6.65
"2036","2018-06-28",6.3
"2037","2018-06-29",6.38
"2038","2018-07-02",6.59
"2039","2018-07-03",6.64
"2040","2018-07-05",6.73
"2041","2018-07-06",6.8
"2042","2018-07-09",6.96
"2043","2018-07-10",7
"2044","2018-07-11",6.96
"2045","2018-07-12",7.22
"2046","2018-07-13",7.06
"2047","2018-07-16",6.98
"2048","2018-07-17",6.9
"2049","2018-07-18",6.45
"2050","2018-07-19",6.79
"2051","2018-07-20",6.75
"2052","2018-07-23",6.7
"2053","2018-07-24",6.06
"2054","2018-07-25",6.28
"2055","2018-07-26",6.53
"2056","2018-07-27",5.96
"2057","2018-07-30",6.04
"2058","2018-07-31",6.68
"2059","2018-08-01",6.92
"2060","2018-08-02",7.29
"2061","2018-08-03",7.31
"2062","2018-08-06",7.27
"2063","2018-08-07",6.97
"2064","2018-08-08",7.04
"2065","2018-08-09",7.1
"2066","2018-08-10",7.38
"2067","2018-08-13",7.46
"2068","2018-08-14",7.39
"2069","2018-08-15",7.2
"2070","2018-08-16",7.42
"2071","2018-08-17",7.47
"2072","2018-08-20",7.42
"2073","2018-08-21",7.36
"2074","2018-08-22",7.44
"2075","2018-08-23",7.16
"2076","2018-08-24",7.62
"2077","2018-08-27",7.64
"2078","2018-08-28",7.92
"2079","2018-08-29",8.42
"2080","2018-08-30",8.49
"2081","2018-08-31",8.56
"2082","2018-09-04",8.38
"2083","2018-09-05",8.2
"2084","2018-09-06",8.17
"2085","2018-09-07",8.14
"2086","2018-09-10",8.08
"2087","2018-09-11",8.15
"2088","2018-09-12",8.02
"2089","2018-09-13",8.02
"2090","2018-09-14",7.91
"2091","2018-09-17",7.54
"2092","2018-09-18",7.64
"2093","2018-09-19",7.59
"2094","2018-09-20",7.61
"2095","2018-09-21",7.85
"2096","2018-09-24",7.96
"2097","2018-09-25",8.06
"2098","2018-09-26",7.65
"2099","2018-09-27",7.6
"2100","2018-09-28",7.35
"2101","2018-10-01",7
"2102","2018-10-02",6.86
"2103","2018-10-03",6.75
"2104","2018-10-04",6.84
"2105","2018-10-05",6.93
"2106","2018-10-08",6.28
"2107","2018-10-09",6.16
"2108","2018-10-10",6.02
"2109","2018-10-11",6.12
"2110","2018-10-12",6.14
"2111","2018-10-15",6.11
"2112","2018-10-16",6.24
"2113","2018-10-17",6.31
"2114","2018-10-18",6.31
"2115","2018-10-19",5.84
"2116","2018-10-22",5.89
"2117","2018-10-23",5.65
"2118","2018-10-24",5.17
"2119","2018-10-25",5.26
"2120","2018-10-26",5.19
"2121","2018-10-29",5.22
"2122","2018-10-30",5.15
"2123","2018-10-31",5.33
"2124","2018-11-01",5.05
"2125","2018-11-02",4.9
"2126","2018-11-05",4.74
"2127","2018-11-06",4.42
"2128","2018-11-07",4.85
"2129","2018-11-08",4.81
"2130","2018-11-09",4.85
"2131","2018-11-12",4.42
"2132","2018-11-13",4.45
"2133","2018-11-14",4.54
"2134","2018-11-15",4.74
"2135","2018-11-16",5
"2136","2018-11-19",5
"2137","2018-11-20",5
"2138","2018-11-21",5.01
"2139","2018-11-23",5.02
"2140","2018-11-26",5.09
"2141","2018-11-27",5.07
"2142","2018-11-28",5.18
"2143","2018-11-29",5.15
"2144","2018-11-30",5.21
"2145","2018-12-03",5.21
"2146","2018-12-04",5.13
"2147","2018-12-06",5.16
"2148","2018-12-07",5.03
"2149","2018-12-10",4.82
"2150","2018-12-11",4.75
"2151","2018-12-12",4.81
"2152","2018-12-13",4.69
"2153","2018-12-14",4.58
"2154","2018-12-17",4.21
"2155","2018-12-18",4.19
"2156","2018-12-19",4.11
"2157","2018-12-20",3.93
"2158","2018-12-21",3.74
"2159","2018-12-24",3.83
"2160","2018-12-26",4.39
"2161","2018-12-27",4.61
"2162","2018-12-28",4.78
"2163","2018-12-31",4.86
"2164","2019-01-02",4.82
"2165","2019-01-03",4.94
"2166","2019-01-04",5.22
"2167","2019-01-07",5.22
"2168","2019-01-08",5.75
"2169","2019-01-09",6.18
"2170","2019-01-10",6.39
"2171","2019-01-11",6.32
"2172","2019-01-14",6.03
"2173","2019-01-15",5.99
"2174","2019-01-16",5.99
"2175","2019-01-17",5.95
"2176","2019-01-18",6.01
"2177","2019-01-22",6
"2178","2019-01-23",5.99
"2179","2019-01-24",5.98
"2180","2019-01-25",6.26
"2181","2019-01-28",6.19
"2182","2019-01-29",6.49
"2183","2019-01-30",6.48
"2184","2019-01-31",6.64
"2185","2019-02-01",6.25
"2186","2019-02-04",6.24
"2187","2019-02-05",6.12
"2188","2019-02-06",6.07
"2189","2019-02-07",5.91
"2190","2019-02-08",5.81
"2191","2019-02-11",5.85
"2192","2019-02-12",6.01
"2193","2019-02-13",6.1
"2194","2019-02-14",6.07
"2195","2019-02-15",6.31
"2196","2019-02-19",6.26
"2197","2019-02-20",6.73
"2198","2019-02-21",6.82
"2199","2019-02-22",7.31
"2200","2019-02-25",7.64
"2201","2019-02-26",7.7
"2202","2019-02-27",7.96
"2203","2019-02-28",7.69
"2204","2019-03-01",7.78
"2205","2019-03-04",7.59
"2206","2019-03-05",7.4
"2207","2019-03-06",7.14
"2208","2019-03-07",7.03
"2209","2019-03-08",7.05
"2210","2019-03-11",7.12
"2211","2019-03-12",7.14
"2212","2019-03-13",7.1
"2213","2019-03-14",6.96
"2214","2019-03-15",7.03
"2215","2019-03-18",7.23
"2216","2019-03-19",7.41
"2217","2019-03-20",7.46
"2218","2019-03-21",7.5
"2219","2019-03-22",7.3
"2220","2019-03-25",7.23
"2221","2019-03-26",7.17
"2222","2019-03-27",7.19
"2223","2019-03-28",7.11
"2224","2019-03-29",7.09
"2225","2019-04-01",7.03
"2226","2019-04-02",7.12
"2227","2019-04-03",7.06
"2228","2019-04-04",7.11
"2229","2019-04-05",7.31
"2230","2019-04-08",7.36
"2231","2019-04-09",7.21
"2232","2019-04-10",7.47
"2233","2019-04-11",7.44
"2234","2019-04-12",7.51
"2235","2019-04-15",7.44
"2236","2019-04-16",7.32
"2237","2019-04-17",6.92
"2238","2019-04-18",7
"2239","2019-04-22",7
"2240","2019-04-23",7.22
"2241","2019-04-24",7.1
"2242","2019-04-25",7.18
"2243","2019-04-26",7.33
"2244","2019-04-29",7.39
"2245","2019-04-30",7.24
"2246","2019-05-01",7.76
"2247","2019-05-02",7.79
"2248","2019-05-03",7.96
"2249","2019-05-06",8.01
"2250","2019-05-07",7.7
"2251","2019-05-08",7.56
"2252","2019-05-09",7.51
"2253","2019-05-10",7.55
"2254","2019-05-13",7.09
"2255","2019-05-14",7.25
"2256","2019-05-15",7.19
"2257","2019-05-16",7.09
"2258","2019-05-17",6.88
"2259","2019-05-20",6.87
"2260","2019-05-21",6.99
"2261","2019-05-22",6.96
"2262","2019-05-23",6.67
"2263","2019-05-24",6.67
"2264","2019-05-28",6.7
"2265","2019-05-29",6.64
"2266","2019-05-30",6.7
"2267","2019-05-31",6.69
"2268","2019-06-03",6.65
"2269","2019-06-04",6.81
"2270","2019-06-05",6.75
"2271","2019-06-06",6.81
"2272","2019-06-07",6.72
"2273","2019-06-10",6.87
"2274","2019-06-11",6.92
"2275","2019-06-12",6.99
"2276","2019-06-13",6.9
"2277","2019-06-14",6.76
"2278","2019-06-17",6.82
"2279","2019-06-18",6.88
"2280","2019-06-19",6.87
"2281","2019-06-20",6.71
"2282","2019-06-21",6.68
"2283","2019-06-24",6.43
"2284","2019-06-25",6.28
"2285","2019-06-26",6.22
"2286","2019-06-27",6.36
"2287","2019-06-28",6.49
"2288","2019-07-01",6.46
"2289","2019-07-02",6.43
"2290","2019-07-03",6.53
"2291","2019-07-05",6.49
"2292","2019-07-08",6.41
"2293","2019-07-09",6.45
"2294","2019-07-10",6.64
"2295","2019-07-11",6.66
"2296","2019-07-12",6.44
"2297","2019-07-15",6.33
"2298","2019-07-16",6.24
"2299","2019-07-17",6.27
"2300","2019-07-18",6.19
"2301","2019-07-19",6.16
"2302","2019-07-22",6.15
"2303","2019-07-23",6.16
"2304","2019-07-24",6.33
"2305","2019-07-25",6.29
"2306","2019-07-26",6.35
"2307","2019-07-29",6.22
"2308","2019-07-30",6.39
"2309","2019-07-31",6.26
"2310","2019-08-01",6.38
"2311","2019-08-02",6.03
"2312","2019-08-05",5.74
"2313","2019-08-06",6.65
"2314","2019-08-07",6.64
"2315","2019-08-08",6.73
"2316","2019-08-09",6.59
"2317","2019-08-12",6.5
"2318","2019-08-13",6.62
"2319","2019-08-14",6.52
"2320","2019-08-15",6.42
"2321","2019-08-16",6.49
"2322","2019-08-19",6.38
"2323","2019-08-20",6.37
"2324","2019-08-21",6.28
"2325","2019-08-22",6.35
"2326","2019-08-23",6.11
"2327","2019-08-26",6.09
"2328","2019-08-27",6.01
"2329","2019-08-28",6.03
"2330","2019-08-29",6.1
"2331","2019-08-30",5.99
"2332","2019-09-03",5.89
"2333","2019-09-04",5.89
"2334","2019-09-05",5.9
"2335","2019-09-06",6.01
"2336","2019-09-09",5.88
"2337","2019-09-10",5.82
"2338","2019-09-11",6.12
"2339","2019-09-12",5.95
"2340","2019-09-13",6.01
"2341","2019-09-16",5.88
"2342","2019-09-17",5.75
"2343","2019-09-18",5.89
"2344","2019-09-19",6.01
"2345","2019-09-20",6.18
"2346","2019-09-23",6.42
"2347","2019-09-24",6.33
"2348","2019-09-25",6.24
"2349","2019-09-26",6.22
"2350","2019-09-27",6.05
"2351","2019-09-30",6.06
"2352","2019-10-01",5.64
"2353","2019-10-02",5.51
"2354","2019-10-03",5.73
"2355","2019-10-04",5.83
"2356","2019-10-07",5.82
"2357","2019-10-08",5.63
"2358","2019-10-09",5.57
"2359","2019-10-10",5.42
"2360","2019-10-11",5.45
"2361","2019-10-14",5.21
"2362","2019-10-15",5.2
"2363","2019-10-16",5.46
"2364","2019-10-17",5.59
"2365","2019-10-18",5.74
"2366","2019-10-21",5.79
"2367","2019-10-22",5.96
"2368","2019-10-23",5.83
"2369","2019-10-24",5.8
"2370","2019-10-25",5.81
"2371","2019-10-28",5.94
"2372","2019-10-29",5.96
"2373","2019-10-30",5.8
"2374","2019-10-31",5.61
"2375","2019-11-01",5.7
"2376","2019-11-04",5.68
"2377","2019-11-05",5.8
"2378","2019-11-06",5.82
"2379","2019-11-07",5.61
"2380","2019-11-08",5.44
"2381","2019-11-11",5.6
"2382","2019-11-12",5.64
"2383","2019-11-13",5.41
"2384","2019-11-14",5.45
"2385","2019-11-15",5.52
"2386","2019-11-18",5.52
"2387","2019-11-19",5.61
"2388","2019-11-20",5.58
"2389","2019-11-21",5.44
"2390","2019-11-22",5.5
"2391","2019-11-25",5.56
"2392","2019-11-26",5.62
"2393","2019-11-27",5.63
"2394","2019-11-29",5.58
"2395","2019-12-02",5.51
"2396","2019-12-03",5.45
"2397","2019-12-04",5.52
"2398","2019-12-05",5.55
"2399","2019-12-06",5.64
"2400","2019-12-09",5.62
"2401","2019-12-10",5.59
"2402","2019-12-11",5.41
"2403","2019-12-12",5.36
"2404","2019-12-13",5.31
"2405","2019-12-16",5.45
"2406","2019-12-17",5.43
"2407","2019-12-18",5.41
"2408","2019-12-19",5.32
"2409","2019-12-20",5.14
"2410","2019-12-23",5.02
"2411","2019-12-24",4.9
"2412","2019-12-26",4.93
"2413","2019-12-27",4.88
"2414","2019-12-30",4.76
"2415","2019-12-31",4.81
"2416","2020-01-02",4.72
"2417","2020-01-03",4.7
"2418","2020-01-06",4.82
"2419","2020-01-07",5.17
"2420","2020-01-08",5.26
"2421","2020-01-09",5.31
"2422","2020-01-10",5.07
"2423","2020-01-13",4.77
"2424","2020-01-14",4.63
"2425","2020-01-15",4.68
"2426","2020-01-16",4.96
"2427","2020-01-17",4.95
"2428","2020-01-21",5.06
"2429","2020-01-22",5.11
"2430","2020-01-23",5.14
"2431","2020-01-24",5.34
"2432","2020-01-27",5.44
"2433","2020-01-28",5.52
"2434","2020-01-29",5.41
"2435","2020-01-30",5.5
"2436","2020-01-31",5.39
"2437","2020-02-03",5.37
"2438","2020-02-04",5.35
"2439","2020-02-05",5.32
"2440","2020-02-06",5.29
"2441","2020-02-07",5.06
"2442","2020-02-10",5.05
"2443","2020-02-11",4.43
"2444","2020-02-12",4.51
"2445","2020-02-13",4.52
"2446","2020-02-14",4.35
"2447","2020-02-18",4.17
"2448","2020-02-19",3.99
"2449","2020-02-20",3.99
"2450","2020-02-21",4.08
"2451","2020-02-24",3.83
"2452","2020-02-25",3.71
"2453","2020-02-26",3.64
"2454","2020-02-27",3.62
"2455","2020-02-28",3.49
"2456","2020-03-02",3.51
"2457","2020-03-03",4.29
"2458","2020-03-04",4.57
"2459","2020-03-05",5.63
"2460","2020-03-06",4.75
"2461","2020-03-09",4.91
"2462","2020-03-10",4.75
"2463","2020-03-11",5.42
"2464","2020-03-12",6
"2465","2020-03-13",4.97
"2466","2020-03-16",4.54
"2467","2020-03-17",4.24
"2468","2020-03-18",3.56
"2469","2020-03-19",4.13
"2470","2020-03-20",5.36
"2471","2020-03-23",4.24
"2472","2020-03-24",4.41
"2473","2020-03-25",4.19
"2474","2020-03-26",4.11
"2475","2020-03-27",4.16
"2476","2020-03-30",4.06
"2477","2020-03-31",4.12
"2478","2020-04-01",4.19
"2479","2020-04-02",4.3
"2480","2020-04-03",4.41
"2481","2020-04-06",4.58
"2482","2020-04-07",4.5
"2483","2020-04-08",6.04
"2484","2020-04-09",6.13
"2485","2020-04-13",6.2
"2486","2020-04-14",6.82
"2487","2020-04-15",7.2
"2488","2020-04-16",7.7
"2489","2020-04-17",7.74
"2490","2020-04-20",8.26
"2491","2020-04-21",8.39
"2492","2020-04-22",8.91
"2493","2020-04-23",10.55
"2494","2020-04-24",11.12
"2495","2020-04-27",11.6
"2496","2020-04-28",11.75
"2497","2020-04-29",12.53
"2498","2020-04-30",12.51
"2499","2020-05-01",12.6
"2500","2020-05-04",11.74
"2501","2020-05-05",11.38
"2502","2020-05-06",9.71
"2503","2020-05-07",12.84
"2504","2020-05-08",11.96
"2505","2020-05-11",12.71
"2506","2020-05-12",11.88
"2507","2020-05-13",11.76
"2508","2020-05-14",11.98
"2509","2020-05-15",11.6
"2510","2020-05-18",10.6
"2511","2020-05-19",10.2
"2512","2020-05-20",10.16
"2513","2020-05-21",9.79
"2514","2020-05-22",9.98
"2515","2020-05-26",9.57
"2516","2020-05-27",9.63
"2517","2020-05-28",9.63
"2518","2020-05-29",9.49
"2519","2020-06-01",9.95
"2520","2020-06-02",9.58
"2521","2020-06-03",9.55
"2522","2020-06-04",9.61
"2523","2020-06-05",9.14
"2524","2020-06-08",9.12
"2525","2020-06-09",9.05
"2526","2020-06-10",9.67
"2527","2020-06-11",9.77
"2528","2020-06-12",10.36
"2529","2020-06-15",12.05
"2530","2020-06-16",11.99
"2531","2020-06-17",12.46
"2532","2020-06-18",12.31
"2533","2020-06-19",13.09
"2534","2020-06-22",13.83
"2535","2020-06-23",13.49
"2536","2020-06-24",13.33
"2537","2020-06-25",14.7
"2538","2020-06-26",14.09
"2539","2020-06-29",13.58
"2540","2020-06-30",14.71
"2541","2020-07-01",14.92
"2542","2020-07-02",14.93
"2543","2020-07-06",15.42
"2544","2020-07-07",15.59
"2545","2020-07-08",18.860001
"2546","2020-07-09",18.690001
"2547","2020-07-10",17.440001
"2548","2020-07-13",16.940001
"2549","2020-07-14",17.15
"2550","2020-07-15",18.08
"2551","2020-07-16",17.66
"2552","2020-07-17",18.27
"2553","2020-07-20",18.610001
"2554","2020-07-21",18.129999
"2555","2020-07-22",18.23
"2556","2020-07-23",17.93
"2557","2020-07-24",16.799999
"2558","2020-07-27",17.41
"2559","2020-07-28",16.92
"2560","2020-07-29",17.09
"2561","2020-07-30",17.92
"2562","2020-07-31",17.860001
"2563","2020-08-03",18.809999
"2564","2020-08-04",19.1
"2565","2020-08-05",19.059999
"2566","2020-08-06",16.4
"2567","2020-08-07",16.18
"2568","2020-08-10",15.47
"2569","2020-08-11",15.1
"2570","2020-08-12",15.54
"2571","2020-08-13",15.95
"2572","2020-08-14",15.23
"2573","2020-08-17",15.85
"2574","2020-08-18",15.97
"2575","2020-08-19",15.42
"2576","2020-08-20",15.82
"2577","2020-08-21",15.31
"2578","2020-08-24",14.46
"2579","2020-08-25",14.99
"2580","2020-08-26",15.04
"2581","2020-08-27",13.12
"2582","2020-08-28",13.09
"2583","2020-08-31",12.97
"2584","2020-09-01",12
"2585","2020-09-02",12.36
"2586","2020-09-03",11.72
"2587","2020-09-04",11.49
"2588","2020-09-08",11.25
"2589","2020-09-09",11.57
"2590","2020-09-10",11.91
"2591","2020-09-11",12.12
"2592","2020-09-14",12.54
"2593","2020-09-15",12.39
"2594","2020-09-16",12.67
"2595","2020-09-17",12.17
"2596","2020-09-18",13.62
"2597","2020-09-21",14.5
"2598","2020-09-22",14.13
"2599","2020-09-23",13.55
"2600","2020-09-24",13.08
"2601","2020-09-25",13.32
"2602","2020-09-28",13.65
"2603","2020-09-29",14
"2604","2020-09-30",14.2
"2605","2020-10-01",14.09
"2606","2020-10-02",14
"2607","2020-10-05",13.75
"2608","2020-10-06",14.14
"2609","2020-10-07",15.11
"2610","2020-10-08",14.3
"2611","2020-10-09",14.11
"2612","2020-10-12",12.31
"2613","2020-10-13",12.33
"2614","2020-10-14",11.9
"2615","2020-10-15",12.3
"2616","2020-10-16",11.72
"2617","2020-10-19",11.32
"2618","2020-10-20",11.41
"2619","2020-10-21",11.09
"2620","2020-10-22",11.3
"2621","2020-10-23",11.52
"2622","2020-10-26",11.41
"2623","2020-10-27",11.74
"2624","2020-10-28",11.58
"2625","2020-10-29",12.5
"2626","2020-10-30",12.22
"2627","2020-11-02",12.66
"2628","2020-11-03",13.19
"2629","2020-11-04",13.77
"2630","2020-11-05",13.72
"2631","2020-11-06",13.84
"2632","2020-11-09",12.36
"2633","2020-11-10",12.34
"2634","2020-11-11",13.59
"2635","2020-11-12",13.6
"2636","2020-11-13",13.13
"2637","2020-11-16",13.56
"2638","2020-11-17",13.68
"2639","2020-11-18",13.95
"2640","2020-11-19",13.17
"2641","2020-11-20",13.46
"2642","2020-11-23",13.27
"2643","2020-11-24",12.69
"2644","2020-11-25",12.42
"2645","2020-11-27",12.95
