"","date","RDHL"
"1937","2020-09-15",10.76
"1938","2020-09-16",10.83
"1939","2020-09-17",10.53
"1940","2020-09-18",10.56
"1941","2020-09-21",10.22
"1942","2020-09-22",10.46
"1943","2020-09-23",10.39
"1944","2020-09-24",9.98
"1945","2020-09-25",10.09
"1946","2020-09-28",9.98
"1947","2020-09-29",10.23
"1948","2020-09-30",10.22
"1949","2020-10-01",10.19
"1950","2020-10-02",10.17
"1951","2020-10-05",10.29
"1952","2020-10-06",9.45
"1953","2020-10-07",9.57
"1954","2020-10-08",9.71
"1955","2020-10-09",9.93
"1956","2020-10-12",9.96
"1957","2020-10-13",10.39
"1958","2020-10-14",10.08
"1959","2020-10-15",10.01
"1960","2020-10-16",10.14
"1961","2020-10-19",10.36
"1962","2020-10-20",9.82
"1963","2020-10-21",9.39
"1964","2020-10-22",9.58
"1965","2020-10-23",9.68
"1966","2020-10-26",9.81
"1967","2020-10-27",9.74
"1968","2020-10-28",8.51
"1969","2020-10-29",8.74
"1970","2020-10-30",8.36
"1971","2020-11-02",8.11
"1972","2020-11-03",8.25
"1973","2020-11-04",8.59
"1974","2020-11-05",8.72
"1975","2020-11-06",8.73
"1976","2020-11-09",8
"1977","2020-11-10",8.2
"1978","2020-11-11",8.22
"1979","2020-11-12",7.81
"1980","2020-11-13",8.19
"1981","2020-11-16",8.04
"1982","2020-11-17",8.1
"1983","2020-11-18",7.9
"1984","2020-11-19",8.97
"1985","2020-11-20",9
"1986","2020-11-23",8.79
"1987","2020-11-24",8.37
"1988","2020-11-25",8.56
"1989","2020-11-27",8.85
