"","date","DHX"
"2875","2018-12-24",1.36
"2876","2018-12-26",1.41
"2877","2018-12-27",1.53
"2878","2018-12-28",1.51
"2879","2018-12-31",1.52
"2880","2019-01-02",1.71
"2881","2019-01-03",1.76
"2882","2019-01-04",1.72
"2883","2019-01-07",1.88
"2884","2019-01-08",1.91
"2885","2019-01-09",1.97
"2886","2019-01-10",1.93
"2887","2019-01-11",1.96
"2888","2019-01-14",1.96
"2889","2019-01-15",2.01
"2890","2019-01-16",2.01
"2891","2019-01-17",2.01
"2892","2019-01-18",2.06
"2893","2019-01-22",2.1
"2894","2019-01-23",2.09
"2895","2019-01-24",2.06
"2896","2019-01-25",2.06
"2897","2019-01-28",2.07
"2898","2019-01-29",2.07
"2899","2019-01-30",2.01
"2900","2019-01-31",1.96
"2901","2019-02-01",1.93
"2902","2019-02-04",1.93
"2903","2019-02-05",1.92
"2904","2019-02-06",1.88
"2905","2019-02-07",2.08
"2906","2019-02-08",2.28
"2907","2019-02-11",2.32
"2908","2019-02-12",2.28
"2909","2019-02-13",2.32
"2910","2019-02-14",2.31
"2911","2019-02-15",2.35
"2912","2019-02-19",2.53
"2913","2019-02-20",2.78
"2914","2019-02-21",2.93
"2915","2019-02-22",3.04
"2916","2019-02-25",3.22
"2917","2019-02-26",3.22
"2918","2019-02-27",2.63
"2919","2019-02-28",2.65
"2920","2019-03-01",2.69
"2921","2019-03-04",2.69
"2922","2019-03-05",2.79
"2923","2019-03-06",2.77
"2924","2019-03-07",2.64
"2925","2019-03-08",2.64
"2926","2019-03-11",2.51
"2927","2019-03-12",2.63
"2928","2019-03-13",2.55
"2929","2019-03-14",2.55
"2930","2019-03-15",2.35
"2931","2019-03-18",2.43
"2932","2019-03-19",2.38
"2933","2019-03-20",2.46
"2934","2019-03-21",2.52
"2935","2019-03-22",2.38
"2936","2019-03-25",2.34
"2937","2019-03-26",2.37
"2938","2019-03-27",2.33
"2939","2019-03-28",2.43
"2940","2019-03-29",2.43
"2941","2019-04-01",2.45
"2942","2019-04-02",2.5
"2943","2019-04-03",2.61
"2944","2019-04-04",2.63
"2945","2019-04-05",2.69
"2946","2019-04-08",2.85
"2947","2019-04-09",3
"2948","2019-04-10",3
"2949","2019-04-11",3.07
"2950","2019-04-12",3.17
"2951","2019-04-15",3.09
"2952","2019-04-16",3.12
"2953","2019-04-17",2.96
"2954","2019-04-18",2.85
"2955","2019-04-22",2.72
"2956","2019-04-23",2.73
"2957","2019-04-24",3
"2958","2019-04-25",2.89
"2959","2019-04-26",2.93
"2960","2019-04-29",3
"2961","2019-04-30",3.05
"2962","2019-05-01",3.03
"2963","2019-05-02",3.12
"2964","2019-05-03",3.4
"2965","2019-05-06",3.8
"2966","2019-05-07",3.79
"2967","2019-05-08",3.94
"2968","2019-05-09",3.73
"2969","2019-05-10",3.89
"2970","2019-05-13",3.87
"2971","2019-05-14",4.15
"2972","2019-05-15",4.23
"2973","2019-05-16",4.3
"2974","2019-05-17",3.97
"2975","2019-05-20",3.75
"2976","2019-05-21",3.9
"2977","2019-05-22",3.64
"2978","2019-05-23",3.67
"2979","2019-05-24",3.61
"2980","2019-05-28",3.48
"2981","2019-05-29",3.48
"2982","2019-05-30",3.56
"2983","2019-05-31",3.44
"2984","2019-06-03",3.33
"2985","2019-06-04",3.41
"2986","2019-06-05",3.39
"2987","2019-06-06",3.5
"2988","2019-06-07",3.56
"2989","2019-06-10",3.63
"2990","2019-06-11",3.77
"2991","2019-06-12",3.88
"2992","2019-06-13",4.02
"2993","2019-06-14",4.03
"2994","2019-06-17",3.99
"2995","2019-06-18",4.15
"2996","2019-06-19",4.2
"2997","2019-06-20",4.11
"2998","2019-06-21",4.14
"2999","2019-06-24",4.06
"3000","2019-06-25",3.98
"3001","2019-06-26",3.87
"3002","2019-06-27",3.87
"3003","2019-06-28",3.57
"3004","2019-07-01",3.83
"3005","2019-07-02",3.91
"3006","2019-07-03",3.94
"3007","2019-07-05",3.99
"3008","2019-07-08",3.94
"3009","2019-07-09",3.84
"3010","2019-07-10",3.9
"3011","2019-07-11",3.82
"3012","2019-07-12",3.85
"3013","2019-07-15",3.95
"3014","2019-07-16",3.93
"3015","2019-07-17",3.68
"3016","2019-07-18",3.55
"3017","2019-07-19",3.5
"3018","2019-07-22",3.48
"3019","2019-07-23",3.5
"3020","2019-07-24",3.55
"3021","2019-07-25",3.5
"3022","2019-07-26",3.53
"3023","2019-07-29",3.54
"3024","2019-07-30",3.65
"3025","2019-07-31",3.68
"3026","2019-08-01",3.72
"3027","2019-08-02",3.47
"3028","2019-08-05",3.41
"3029","2019-08-06",3.4
"3030","2019-08-07",3.35
"3031","2019-08-08",3.46
"3032","2019-08-09",3.41
"3033","2019-08-12",3.35
"3034","2019-08-13",3.3
"3035","2019-08-14",3.19
"3036","2019-08-15",3.11
"3037","2019-08-16",3.35
"3038","2019-08-19",3.5
"3039","2019-08-20",3.5
"3040","2019-08-21",3.57
"3041","2019-08-22",3.64
"3042","2019-08-23",3.64
"3043","2019-08-26",3.7
"3044","2019-08-27",3.63
"3045","2019-08-28",3.67
"3046","2019-08-29",3.68
"3047","2019-08-30",3.63
"3048","2019-09-03",3.56
"3049","2019-09-04",3.64
"3050","2019-09-05",3.69
"3051","2019-09-06",3.65
"3052","2019-09-09",3.68
"3053","2019-09-10",3.98
"3054","2019-09-11",4.12
"3055","2019-09-12",4.22
"3056","2019-09-13",4.14
"3057","2019-09-16",4.09
"3058","2019-09-17",4.14
"3059","2019-09-18",4.15
"3060","2019-09-19",4.01
"3061","2019-09-20",4.08
"3062","2019-09-23",4.12
"3063","2019-09-24",4.04
"3064","2019-09-25",4
"3065","2019-09-26",3.86
"3066","2019-09-27",3.89
"3067","2019-09-30",3.85
"3068","2019-10-01",3.64
"3069","2019-10-02",3.66
"3070","2019-10-03",3.53
"3071","2019-10-04",3.64
"3072","2019-10-07",3.55
"3073","2019-10-08",3.58
"3074","2019-10-09",3.67
"3075","2019-10-10",3.66
"3076","2019-10-11",3.72
"3077","2019-10-14",3.72
"3078","2019-10-15",3.51
"3079","2019-10-16",3.44
"3080","2019-10-17",3.46
"3081","2019-10-18",3.49
"3082","2019-10-21",3.63
"3083","2019-10-22",3.55
"3084","2019-10-23",3.66
"3085","2019-10-24",3.68
"3086","2019-10-25",3.74
"3087","2019-10-28",3.76
"3088","2019-10-29",3.78
"3089","2019-10-30",3.72
"3090","2019-10-31",3.62
"3091","2019-11-01",3.66
"3092","2019-11-04",3.7
"3093","2019-11-05",3.79
"3094","2019-11-06",3.79
"3095","2019-11-07",3.82
"3096","2019-11-08",3
"3097","2019-11-11",3.14
"3098","2019-11-12",3.28
"3099","2019-11-13",3.3
"3100","2019-11-14",3.14
"3101","2019-11-15",3.27
"3102","2019-11-18",3.27
"3103","2019-11-19",3.26
"3104","2019-11-20",3.14
"3105","2019-11-21",3.11
"3106","2019-11-22",3.12
"3107","2019-11-25",3.38
"3108","2019-11-26",3.4
"3109","2019-11-27",3.35
"3110","2019-11-29",3.37
"3111","2019-12-02",3.31
"3112","2019-12-03",3.23
"3113","2019-12-04",3.22
"3114","2019-12-05",3.24
"3115","2019-12-06",3.23
"3116","2019-12-09",3.19
"3117","2019-12-10",3.16
"3118","2019-12-11",3.17
"3119","2019-12-12",3.27
"3120","2019-12-13",3.26
"3121","2019-12-16",3.3
"3122","2019-12-17",3.39
"3123","2019-12-18",3.31
"3124","2019-12-19",3.15
"3125","2019-12-20",3.18
"3126","2019-12-23",3.09
"3127","2019-12-24",3.06
"3128","2019-12-26",3.05
"3129","2019-12-27",2.99
"3130","2019-12-30",3
"3131","2019-12-31",3.01
"3132","2020-01-02",3.09
"3133","2020-01-03",3.09
"3134","2020-01-06",3.07
"3135","2020-01-07",3.05
"3136","2020-01-08",3.04
"3137","2020-01-09",3.05
"3138","2020-01-10",3.01
"3139","2020-01-13",3.04
"3140","2020-01-14",3.01
"3141","2020-01-15",2.98
"3142","2020-01-16",3.07
"3143","2020-01-17",3.03
"3144","2020-01-21",2.98
"3145","2020-01-22",2.99
"3146","2020-01-23",3.02
"3147","2020-01-24",2.97
"3148","2020-01-27",2.93
"3149","2020-01-28",2.91
"3150","2020-01-29",2.92
"3151","2020-01-30",2.97
"3152","2020-01-31",2.8
"3153","2020-02-03",2.82
"3154","2020-02-04",2.91
"3155","2020-02-05",2.94
"3156","2020-02-06",3.06
"3157","2020-02-07",2.97
"3158","2020-02-10",2.93
"3159","2020-02-11",2.91
"3160","2020-02-12",2.84
"3161","2020-02-13",2.85
"3162","2020-02-14",2.92
"3163","2020-02-18",2.91
"3164","2020-02-19",2.9
"3165","2020-02-20",2.87
"3166","2020-02-21",2.85
"3167","2020-02-24",2.66
"3168","2020-02-25",2.43
"3169","2020-02-26",2.39
"3170","2020-02-27",2.31
"3171","2020-02-28",2.28
"3172","2020-03-02",2.26
"3173","2020-03-03",2.16
"3174","2020-03-04",2.31
"3175","2020-03-05",2.23
"3176","2020-03-06",2.21
"3177","2020-03-09",2.13
"3178","2020-03-10",2.36
"3179","2020-03-11",2.25
"3180","2020-03-12",2.09
"3181","2020-03-13",2.36
"3182","2020-03-16",2.16
"3183","2020-03-17",2.28
"3184","2020-03-18",2.12
"3185","2020-03-19",2.5
"3186","2020-03-20",2.5
"3187","2020-03-23",2.49
"3188","2020-03-24",2.6
"3189","2020-03-25",2.46
"3190","2020-03-26",2.62
"3191","2020-03-27",2.37
"3192","2020-03-30",1.84
"3193","2020-03-31",2.16
"3194","2020-04-01",2.13
"3195","2020-04-02",2.42
"3196","2020-04-03",2.45
"3197","2020-04-06",2.41
"3198","2020-04-07",2.48
"3199","2020-04-08",2.41
"3200","2020-04-09",2.47
"3201","2020-04-13",2.43
"3202","2020-04-14",2.46
"3203","2020-04-15",2.33
"3204","2020-04-16",2.25
"3205","2020-04-17",2.37
"3206","2020-04-20",2.39
"3207","2020-04-21",2.27
"3208","2020-04-22",2.37
"3209","2020-04-23",2.38
"3210","2020-04-24",2.51
"3211","2020-04-27",2.69
"3212","2020-04-28",2.72
"3213","2020-04-29",2.99
"3214","2020-04-30",2.78
"3215","2020-05-01",2.71
"3216","2020-05-04",2.67
"3217","2020-05-05",2.53
"3218","2020-05-06",2.58
"3219","2020-05-07",2.65
"3220","2020-05-08",2.85
"3221","2020-05-11",2.66
"3222","2020-05-12",2.7
"3223","2020-05-13",2.71
"3224","2020-05-14",2.73
"3225","2020-05-15",2.8
"3226","2020-05-18",2.81
"3227","2020-05-19",2.67
"3228","2020-05-20",2.74
"3229","2020-05-21",2.72
"3230","2020-05-22",2.77
"3231","2020-05-26",2.77
"3232","2020-05-27",2.9
"3233","2020-05-28",2.68
"3234","2020-05-29",2.67
"3235","2020-06-01",2.6
"3236","2020-06-02",2.56
"3237","2020-06-03",2.63
"3238","2020-06-04",2.67
"3239","2020-06-05",2.75
"3240","2020-06-08",3.06
"3241","2020-06-09",2.91
"3242","2020-06-10",3
"3243","2020-06-11",2.61
"3244","2020-06-12",2.63
"3245","2020-06-15",2.67
"3246","2020-06-16",2.69
"3247","2020-06-17",2.57
"3248","2020-06-18",2.5
"3249","2020-06-19",2.55
"3250","2020-06-22",2.57
"3251","2020-06-23",2.5
"3252","2020-06-24",2.2
"3253","2020-06-25",2.1
"3254","2020-06-26",1.95
"3255","2020-06-29",2.09
"3256","2020-06-30",2.1
"3257","2020-07-01",2.04
"3258","2020-07-02",2.13
"3259","2020-07-06",2.14
"3260","2020-07-07",2.05
"3261","2020-07-08",2.05
"3262","2020-07-09",2.03
"3263","2020-07-10",2.13
"3264","2020-07-13",2.16
"3265","2020-07-14",2.16
"3266","2020-07-15",2.34
"3267","2020-07-16",2.28
"3268","2020-07-17",2.32
"3269","2020-07-20",2.34
"3270","2020-07-21",2.57
"3271","2020-07-22",2.59
"3272","2020-07-23",2.7
"3273","2020-07-24",2.65
"3274","2020-07-27",2.58
"3275","2020-07-28",2.46
"3276","2020-07-29",2.53
"3277","2020-07-30",2.53
"3278","2020-07-31",2.5
"3279","2020-08-03",2.59
"3280","2020-08-04",2.5
"3281","2020-08-05",2.54
"3282","2020-08-06",2.51
"3283","2020-08-07",2.65
"3284","2020-08-10",2.78
"3285","2020-08-11",2.76
"3286","2020-08-12",2.74
"3287","2020-08-13",2.63
"3288","2020-08-14",2.62
"3289","2020-08-17",2.7
"3290","2020-08-18",2.7
"3291","2020-08-19",2.73
"3292","2020-08-20",2.7
"3293","2020-08-21",2.52
"3294","2020-08-24",2.7
"3295","2020-08-25",2.74
"3296","2020-08-26",2.61
"3297","2020-08-27",2.52
"3298","2020-08-28",2.57
"3299","2020-08-31",2.43
"3300","2020-09-01",2.56
"3301","2020-09-02",2.61
"3302","2020-09-03",2.62
"3303","2020-09-04",2.65
"3304","2020-09-08",2.59
"3305","2020-09-09",2.6
"3306","2020-09-10",2.58
"3307","2020-09-11",2.58
"3308","2020-09-14",2.6
"3309","2020-09-15",2.61
"3310","2020-09-16",2.6
"3311","2020-09-17",2.63
"3312","2020-09-18",2.65
"3313","2020-09-21",2.44
"3314","2020-09-22",2.43
"3315","2020-09-23",2.23
"3316","2020-09-24",2.2
"3317","2020-09-25",2.26
"3318","2020-09-28",2.28
"3319","2020-09-29",2.26
"3320","2020-09-30",2.26
"3321","2020-10-01",2.39
"3322","2020-10-02",2.48
"3323","2020-10-05",2.54
"3324","2020-10-06",2.56
"3325","2020-10-07",2.55
"3326","2020-10-08",2.42
"3327","2020-10-09",2.4
"3328","2020-10-12",2.38
"3329","2020-10-13",2.27
"3330","2020-10-14",2.23
"3331","2020-10-15",2.28
"3332","2020-10-16",2.27
"3333","2020-10-19",2.17
"3334","2020-10-20",2.13
"3335","2020-10-21",2.11
"3336","2020-10-22",2.07
"3337","2020-10-23",2.06
"3338","2020-10-26",1.9
"3339","2020-10-27",1.84
"3340","2020-10-28",1.81
"3341","2020-10-29",1.71
"3342","2020-10-30",1.69
"3343","2020-11-02",1.71
"3344","2020-11-03",1.75
"3345","2020-11-04",1.78
"3346","2020-11-05",1.79
"3347","2020-11-06",1.73
"3348","2020-11-09",1.73
"3349","2020-11-10",1.95
"3350","2020-11-11",1.85
"3351","2020-11-12",1.83
"3352","2020-11-13",1.85
"3353","2020-11-16",1.86
"3354","2020-11-17",1.93
"3355","2020-11-18",1.83
"3356","2020-11-19",1.89
"3357","2020-11-20",1.92
"3358","2020-11-23",1.89
"3359","2020-11-24",1.96
"3360","2020-11-25",1.95
"3361","2020-11-27",1.95
