"","date","QADA"
"1899","2018-07-03",50.700001
"1900","2018-07-05",50.700001
"1901","2018-07-06",50.75
"1902","2018-07-09",51.599998
"1903","2018-07-10",50.950001
"1904","2018-07-11",51.349998
"1905","2018-07-12",51.650002
"1906","2018-07-13",51.299999
"1907","2018-07-16",51.150002
"1908","2018-07-17",52
"1909","2018-07-18",51.599998
"1910","2018-07-19",51.099998
"1911","2018-07-20",50.599998
"1912","2018-07-23",50.349998
"1913","2018-07-24",49.650002
"1914","2018-07-25",52.849998
"1915","2018-07-26",51.950001
"1916","2018-07-27",51
"1917","2018-07-30",49.400002
"1918","2018-07-31",49.799999
"1919","2018-08-01",50.450001
"1920","2018-08-02",50.75
"1921","2018-08-03",50.25
"1922","2018-08-06",51.25
"1923","2018-08-07",51.700001
"1924","2018-08-08",52.200001
"1925","2018-08-09",52
"1926","2018-08-10",52.25
"1927","2018-08-13",51.900002
"1928","2018-08-14",52.5
"1929","2018-08-15",51.450001
"1930","2018-08-16",51.5
"1931","2018-08-17",51.150002
"1932","2018-08-20",52.75
"1933","2018-08-21",52.799999
"1934","2018-08-22",55.099998
"1935","2018-08-23",57.900002
"1936","2018-08-24",58.900002
"1937","2018-08-27",61
"1938","2018-08-28",60.650002
"1939","2018-08-29",60.549999
"1940","2018-08-30",60.5
"1941","2018-08-31",60.650002
"1942","2018-09-04",61.5
"1943","2018-09-05",61
"1944","2018-09-06",60.700001
"1945","2018-09-07",60.549999
"1946","2018-09-10",60.549999
"1947","2018-09-11",60
"1948","2018-09-12",59.650002
"1949","2018-09-13",59.099998
"1950","2018-09-14",59
"1951","2018-09-17",57.650002
"1952","2018-09-18",58.5
"1953","2018-09-19",57.650002
"1954","2018-09-20",56.849998
"1955","2018-09-21",58.5
"1956","2018-09-24",57.450001
"1957","2018-09-25",57.650002
"1958","2018-09-26",57.099998
"1959","2018-09-27",56.900002
"1960","2018-09-28",56.650002
"1961","2018-10-01",57.029999
"1962","2018-10-02",55.349998
"1963","2018-10-03",55.029999
"1964","2018-10-04",54.189999
"1965","2018-10-05",53.5
"1966","2018-10-08",51.900002
"1967","2018-10-09",50.860001
"1968","2018-10-10",47.799999
"1969","2018-10-11",46.75
"1970","2018-10-12",46.950001
"1971","2018-10-15",46.380001
"1972","2018-10-16",47.529999
"1973","2018-10-17",47.549999
"1974","2018-10-18",45.98
"1975","2018-10-19",45.049999
"1976","2018-10-22",44.57
"1977","2018-10-23",43.959999
"1978","2018-10-24",41.790001
"1979","2018-10-25",42.049999
"1980","2018-10-26",41.400002
"1981","2018-10-29",41.369999
"1982","2018-10-30",42.07
"1983","2018-10-31",42.43
"1984","2018-11-01",42.169998
"1985","2018-11-02",41.59
"1986","2018-11-05",40.669998
"1987","2018-11-06",41.950001
"1988","2018-11-07",43.23
"1989","2018-11-08",43.43
"1990","2018-11-09",42.900002
"1991","2018-11-12",40.830002
"1992","2018-11-13",40.779999
"1993","2018-11-14",41.669998
"1994","2018-11-15",42.119999
"1995","2018-11-16",41.880001
"1996","2018-11-19",40.25
"1997","2018-11-20",39.779999
"1998","2018-11-21",46.610001
"1999","2018-11-23",45.080002
"2000","2018-11-26",43.720001
"2001","2018-11-27",42.380001
"2002","2018-11-28",44.18
"2003","2018-11-29",43.130001
"2004","2018-11-30",42.43
"2005","2018-12-03",42.869999
"2006","2018-12-04",41.130001
"2007","2018-12-06",40.950001
"2008","2018-12-07",40.57
"2009","2018-12-10",40.880001
"2010","2018-12-11",41.080002
"2011","2018-12-12",41.529999
"2012","2018-12-13",41.57
"2013","2018-12-14",41.25
"2014","2018-12-17",40.330002
"2015","2018-12-18",40.240002
"2016","2018-12-19",40.25
"2017","2018-12-20",40.380001
"2018","2018-12-21",40.25
"2019","2018-12-24",39.52
"2020","2018-12-26",40.349998
"2021","2018-12-27",39.98
"2022","2018-12-28",39.27
"2023","2018-12-31",39.330002
"2024","2019-01-02",39.470001
"2025","2019-01-03",38.98
"2026","2019-01-04",40.32
"2027","2019-01-07",41.099998
"2028","2019-01-08",40.889999
"2029","2019-01-09",40.43
"2030","2019-01-10",40.82
"2031","2019-01-11",41.09
"2032","2019-01-14",40.389999
"2033","2019-01-15",40.869999
"2034","2019-01-16",40.98
"2035","2019-01-17",40.720001
"2036","2019-01-18",40.880001
"2037","2019-01-22",41.18
"2038","2019-01-23",41.529999
"2039","2019-01-24",41.740002
"2040","2019-01-25",43.009998
"2041","2019-01-28",43.259998
"2042","2019-01-29",41.43
"2043","2019-01-30",41.950001
"2044","2019-01-31",42.16
"2045","2019-02-01",42.52
"2046","2019-02-04",43.75
"2047","2019-02-05",43.84
"2048","2019-02-06",42.889999
"2049","2019-02-07",41.970001
"2050","2019-02-08",42.18
"2051","2019-02-11",41.970001
"2052","2019-02-12",42.369999
"2053","2019-02-13",42.169998
"2054","2019-02-14",42.470001
"2055","2019-02-15",42.43
"2056","2019-02-19",43.200001
"2057","2019-02-20",44.259998
"2058","2019-02-21",43.73
"2059","2019-02-22",43.84
"2060","2019-02-25",43.369999
"2061","2019-02-26",43.84
"2062","2019-02-27",45.189999
"2063","2019-02-28",45.259998
"2064","2019-03-01",46.299999
"2065","2019-03-04",45.360001
"2066","2019-03-05",45.279999
"2067","2019-03-06",43.970001
"2068","2019-03-07",44.389999
"2069","2019-03-08",45.220001
"2070","2019-03-11",46.709999
"2071","2019-03-12",46.470001
"2072","2019-03-13",46.5
"2073","2019-03-14",45.650002
"2074","2019-03-15",45.669998
"2075","2019-03-18",45.25
"2076","2019-03-19",45.16
"2077","2019-03-20",46.080002
"2078","2019-03-21",42.349998
"2079","2019-03-22",41.669998
"2080","2019-03-25",41.650002
"2081","2019-03-26",42.619999
"2082","2019-03-27",42.080002
"2083","2019-03-28",42
"2084","2019-03-29",43.07
"2085","2019-04-01",43.09
"2086","2019-04-02",43.150002
"2087","2019-04-03",43.130001
"2088","2019-04-04",43.18
"2089","2019-04-05",43.52
"2090","2019-04-08",43.5
"2091","2019-04-09",43.650002
"2092","2019-04-10",44.25
"2093","2019-04-11",45
"2094","2019-04-12",44.5
"2095","2019-04-15",44.650002
"2096","2019-04-16",45.549999
"2097","2019-04-17",45.119999
"2098","2019-04-18",45.110001
"2099","2019-04-22",44.400002
"2100","2019-04-23",45.470001
"2101","2019-04-24",46
"2102","2019-04-25",46.580002
"2103","2019-04-26",46.93
"2104","2019-04-29",47.25
"2105","2019-04-30",46.869999
"2106","2019-05-01",46.799999
"2107","2019-05-02",46.98
"2108","2019-05-03",47.790001
"2109","2019-05-06",47.34
"2110","2019-05-07",46.5
"2111","2019-05-08",46.759998
"2112","2019-05-09",47.009998
"2113","2019-05-10",47.68
"2114","2019-05-13",46.529999
"2115","2019-05-14",47.150002
"2116","2019-05-15",47.59
"2117","2019-05-16",49.360001
"2118","2019-05-17",48.279999
"2119","2019-05-20",48.18
"2120","2019-05-21",49.23
"2121","2019-05-22",49.470001
"2122","2019-05-23",48.549999
"2123","2019-05-24",48.509998
"2124","2019-05-28",47.560001
"2125","2019-05-29",46.799999
"2126","2019-05-30",42.900002
"2127","2019-05-31",43.200001
"2128","2019-06-03",42.18
"2129","2019-06-04",42.82
"2130","2019-06-05",42.560001
"2131","2019-06-06",42.099998
"2132","2019-06-07",42.5
"2133","2019-06-10",42.23
"2134","2019-06-11",42.139999
"2135","2019-06-12",41.75
"2136","2019-06-13",41.389999
"2137","2019-06-14",41.150002
"2138","2019-06-17",41.389999
"2139","2019-06-18",40.91
"2140","2019-06-19",41.439999
"2141","2019-06-20",41.700001
"2142","2019-06-21",40.790001
"2143","2019-06-24",40.380001
"2144","2019-06-25",39.400002
"2145","2019-06-26",38.529999
"2146","2019-06-27",39.790001
"2147","2019-06-28",40.209999
"2148","2019-07-01",41.799999
"2149","2019-07-02",41.990002
"2150","2019-07-03",42.5
"2151","2019-07-05",42.34
"2152","2019-07-08",42.439999
"2153","2019-07-09",42.299999
"2154","2019-07-10",42.330002
"2155","2019-07-11",42.220001
"2156","2019-07-12",42.330002
"2157","2019-07-15",42.650002
"2158","2019-07-16",42.740002
"2159","2019-07-17",43.189999
"2160","2019-07-18",42.509998
"2161","2019-07-19",42.009998
"2162","2019-07-22",42.509998
"2163","2019-07-23",43.150002
"2164","2019-07-24",43.650002
"2165","2019-07-25",42.669998
"2166","2019-07-26",43.16
"2167","2019-07-29",43.279999
"2168","2019-07-30",43.549999
"2169","2019-07-31",43.139999
"2170","2019-08-01",42.5
"2171","2019-08-02",41.73
"2172","2019-08-05",40.48
"2173","2019-08-06",40.029999
"2174","2019-08-07",39.73
"2175","2019-08-08",39.889999
"2176","2019-08-09",39.189999
"2177","2019-08-12",38.84
"2178","2019-08-13",38.5
"2179","2019-08-14",37.290001
"2180","2019-08-15",36.869999
"2181","2019-08-16",37.389999
"2182","2019-08-19",37.490002
"2183","2019-08-20",37.150002
"2184","2019-08-21",36.939999
"2185","2019-08-22",38.200001
"2186","2019-08-23",37.830002
"2187","2019-08-26",39.279999
"2188","2019-08-27",38.630001
"2189","2019-08-28",39.02
"2190","2019-08-29",40.220001
"2191","2019-08-30",40.52
"2192","2019-09-03",40.330002
"2193","2019-09-04",41.290001
"2194","2019-09-05",42.09
"2195","2019-09-06",40.91
"2196","2019-09-09",40.77
"2197","2019-09-10",41.360001
"2198","2019-09-11",41.880001
"2199","2019-09-12",42.619999
"2200","2019-09-13",42.919998
"2201","2019-09-16",43.720001
"2202","2019-09-17",44.599998
"2203","2019-09-18",44.919998
"2204","2019-09-19",45.369999
"2205","2019-09-20",44.93
"2206","2019-09-23",44.919998
"2207","2019-09-24",45.049999
"2208","2019-09-25",45.709999
"2209","2019-09-26",45.549999
"2210","2019-09-27",46.07
"2211","2019-09-30",46.18
"2212","2019-10-01",45.43
"2213","2019-10-02",45
"2214","2019-10-03",45.419998
"2215","2019-10-04",45.720001
"2216","2019-10-07",46.040001
"2217","2019-10-08",45.299999
"2218","2019-10-09",45.830002
"2219","2019-10-10",45.450001
"2220","2019-10-11",45.669998
"2221","2019-10-14",45.509998
"2222","2019-10-15",45.400002
"2223","2019-10-16",44.82
"2224","2019-10-17",45.060001
"2225","2019-10-18",44.779999
"2226","2019-10-21",45.02
"2227","2019-10-22",44.540001
"2228","2019-10-23",44.560001
"2229","2019-10-24",44.98
"2230","2019-10-25",44.950001
"2231","2019-10-28",44.91
"2232","2019-10-29",45.029999
"2233","2019-10-30",46.439999
"2234","2019-10-31",46.48
"2235","2019-11-01",47.599998
"2236","2019-11-04",47.860001
"2237","2019-11-05",48.150002
"2238","2019-11-06",48
"2239","2019-11-07",48.099998
"2240","2019-11-08",48.099998
"2241","2019-11-11",48.110001
"2242","2019-11-12",48.060001
"2243","2019-11-13",48.18
"2244","2019-11-14",48.709999
"2245","2019-11-15",48.82
"2246","2019-11-18",48.560001
"2247","2019-11-19",48.23
"2248","2019-11-20",48.209999
"2249","2019-11-21",48.119999
"2250","2019-11-22",48
"2251","2019-11-25",50
"2252","2019-11-26",50.119999
"2253","2019-11-27",51.02
"2254","2019-11-29",51.110001
"2255","2019-12-02",49.330002
"2256","2019-12-03",49.389999
"2257","2019-12-04",48.439999
"2258","2019-12-05",48.509998
"2259","2019-12-06",48.299999
"2260","2019-12-09",48.040001
"2261","2019-12-10",48.18
"2262","2019-12-11",49
"2263","2019-12-12",49.259998
"2264","2019-12-13",49.400002
"2265","2019-12-16",49.59
"2266","2019-12-17",49.689999
"2267","2019-12-18",50.360001
"2268","2019-12-19",51.049999
"2269","2019-12-20",50.779999
"2270","2019-12-23",51.139999
"2271","2019-12-24",51.23
"2272","2019-12-26",51.459999
"2273","2019-12-27",51.240002
"2274","2019-12-30",51.16
"2275","2019-12-31",50.93
"2276","2020-01-02",51.02
"2277","2020-01-03",51.5
"2278","2020-01-06",51.490002
"2279","2020-01-07",50.830002
"2280","2020-01-08",51.189999
"2281","2020-01-09",51.32
"2282","2020-01-10",51
"2283","2020-01-13",51.360001
"2284","2020-01-14",51.16
"2285","2020-01-15",51.810001
"2286","2020-01-16",52.799999
"2287","2020-01-17",53.240002
"2288","2020-01-21",53.779999
"2289","2020-01-22",53.860001
"2290","2020-01-23",53.630001
"2291","2020-01-24",53.34
"2292","2020-01-27",52.470001
"2293","2020-01-28",52.330002
"2294","2020-01-29",52.029999
"2295","2020-01-30",52.279999
"2296","2020-01-31",51.450001
"2297","2020-02-03",51.27
"2298","2020-02-04",51.509998
"2299","2020-02-05",50.57
"2300","2020-02-06",50.139999
"2301","2020-02-07",49.279999
"2302","2020-02-10",49.970001
"2303","2020-02-11",51.209999
"2304","2020-02-12",52.02
"2305","2020-02-13",52.540001
"2306","2020-02-14",52.360001
"2307","2020-02-18",52.5
"2308","2020-02-19",53.68
"2309","2020-02-20",54.16
"2310","2020-02-21",53.470001
"2311","2020-02-24",51.209999
"2312","2020-02-25",49.82
"2313","2020-02-26",48.970001
"2314","2020-02-27",47.790001
"2315","2020-02-28",49.049999
"2316","2020-03-02",49.669998
"2317","2020-03-03",49.32
"2318","2020-03-04",49.650002
"2319","2020-03-05",48.48
"2320","2020-03-06",47.990002
"2321","2020-03-09",42.959999
"2322","2020-03-10",42.82
"2323","2020-03-11",40.740002
"2324","2020-03-12",34.98
"2325","2020-03-13",36.220001
"2326","2020-03-16",33.110001
"2327","2020-03-17",34.68
"2328","2020-03-18",30.309999
"2329","2020-03-19",31.75
"2330","2020-03-20",31.85
"2331","2020-03-23",33.41
"2332","2020-03-24",37.099998
"2333","2020-03-25",38.110001
"2334","2020-03-26",40.630001
"2335","2020-03-27",38.07
"2336","2020-03-30",40.029999
"2337","2020-03-31",39.93
"2338","2020-04-01",37.849998
"2339","2020-04-02",38.91
"2340","2020-04-03",38.189999
"2341","2020-04-06",42.099998
"2342","2020-04-07",42.25
"2343","2020-04-08",42.419998
"2344","2020-04-09",42.400002
"2345","2020-04-13",42.27
"2346","2020-04-14",42.52
"2347","2020-04-15",40.43
"2348","2020-04-16",39.189999
"2349","2020-04-17",39.860001
"2350","2020-04-20",40.82
"2351","2020-04-21",40.169998
"2352","2020-04-22",41.939999
"2353","2020-04-23",41.790001
"2354","2020-04-24",42.080002
"2355","2020-04-27",43.439999
"2356","2020-04-28",43.450001
"2357","2020-04-29",45.220001
"2358","2020-04-30",42.32
"2359","2020-05-01",41.09
"2360","2020-05-04",40.790001
"2361","2020-05-05",41.439999
"2362","2020-05-06",40.880001
"2363","2020-05-07",42.470001
"2364","2020-05-08",44.049999
"2365","2020-05-11",43.369999
"2366","2020-05-12",40.73
"2367","2020-05-13",39
"2368","2020-05-14",39.07
"2369","2020-05-15",39.66
"2370","2020-05-18",40.990002
"2371","2020-05-19",40.279999
"2372","2020-05-20",42.139999
"2373","2020-05-21",41.950001
"2374","2020-05-22",42.630001
"2375","2020-05-26",43.959999
"2376","2020-05-27",44.990002
"2377","2020-05-28",45.080002
"2378","2020-05-29",45.669998
"2379","2020-06-01",44.939999
"2380","2020-06-02",45.25
"2381","2020-06-03",45.799999
"2382","2020-06-04",45.290001
"2383","2020-06-05",46.669998
"2384","2020-06-08",45.560001
"2385","2020-06-09",45.189999
"2386","2020-06-10",44.73
"2387","2020-06-11",40.970001
"2388","2020-06-12",41.75
"2389","2020-06-15",42.57
"2390","2020-06-16",43
"2391","2020-06-17",42.119999
"2392","2020-06-18",41.830002
"2393","2020-06-19",41.18
"2394","2020-06-22",41.16
"2395","2020-06-23",42.099998
"2396","2020-06-24",41.080002
"2397","2020-06-25",41.16
"2398","2020-06-26",38.98
"2399","2020-06-29",40.869999
"2400","2020-06-30",41.279999
"2401","2020-07-01",41.490002
"2402","2020-07-02",41.740002
"2403","2020-07-06",41
"2404","2020-07-07",40.07
"2405","2020-07-08",40.68
"2406","2020-07-09",40.27
"2407","2020-07-10",40
"2408","2020-07-13",39.669998
"2409","2020-07-14",39.939999
"2410","2020-07-15",41.200001
"2411","2020-07-16",40.619999
"2412","2020-07-17",40.950001
"2413","2020-07-20",41.57
"2414","2020-07-21",41.91
"2415","2020-07-22",40.540001
"2416","2020-07-23",39.939999
"2417","2020-07-24",40.119999
"2418","2020-07-27",41.029999
"2419","2020-07-28",40.459999
"2420","2020-07-29",41.560001
"2421","2020-07-30",40.599998
"2422","2020-07-31",39.509998
"2423","2020-08-03",39.849998
"2424","2020-08-04",41.189999
"2425","2020-08-05",41.470001
"2426","2020-08-06",41.98
"2427","2020-08-07",41.560001
"2428","2020-08-10",42.23
"2429","2020-08-11",42.57
"2430","2020-08-12",42.630001
"2431","2020-08-13",42.68
"2432","2020-08-14",42.529999
"2433","2020-08-17",42.09
"2434","2020-08-18",42.950001
"2435","2020-08-19",43.889999
"2436","2020-08-20",44.41
"2437","2020-08-21",44.259998
"2438","2020-08-24",44.18
"2439","2020-08-25",44.040001
"2440","2020-08-26",44.5
"2441","2020-08-27",46.150002
"2442","2020-08-28",48.139999
"2443","2020-08-31",45.48
"2444","2020-09-01",44.990002
"2445","2020-09-02",45.48
"2446","2020-09-03",42.669998
"2447","2020-09-04",41.099998
"2448","2020-09-08",41.049999
"2449","2020-09-09",41.389999
"2450","2020-09-10",41.709999
"2451","2020-09-11",41.169998
"2452","2020-09-14",41.68
"2453","2020-09-15",41.970001
"2454","2020-09-16",42.549999
"2455","2020-09-17",42.169998
"2456","2020-09-18",42.639999
"2457","2020-09-21",41.650002
"2458","2020-09-22",42.009998
"2459","2020-09-23",41.59
"2460","2020-09-24",41.700001
"2461","2020-09-25",41.240002
"2462","2020-09-28",42.639999
"2463","2020-09-29",42.099998
"2464","2020-09-30",42.200001
"2465","2020-10-01",42.950001
"2466","2020-10-02",42.119999
"2467","2020-10-05",42.439999
"2468","2020-10-06",43.099998
"2469","2020-10-07",43.57
"2470","2020-10-08",44.459999
"2471","2020-10-09",44.98
"2472","2020-10-12",45.459999
"2473","2020-10-13",44.939999
"2474","2020-10-14",43.68
"2475","2020-10-15",44.040001
"2476","2020-10-16",44.200001
"2477","2020-10-19",43.869999
"2478","2020-10-20",43.57
"2479","2020-10-21",43.5
"2480","2020-10-22",44.150002
"2481","2020-10-23",45.290001
"2482","2020-10-26",43.68
"2483","2020-10-27",43.630001
"2484","2020-10-28",42.049999
"2485","2020-10-29",42.779999
"2486","2020-10-30",41.84
"2487","2020-11-02",42.110001
"2488","2020-11-03",44.220001
"2489","2020-11-04",44.490002
"2490","2020-11-05",45.299999
"2491","2020-11-06",44.610001
"2492","2020-11-09",46.299999
"2493","2020-11-10",47.349998
"2494","2020-11-11",47.970001
"2495","2020-11-12",46.490002
"2496","2020-11-13",46.669998
"2497","2020-11-16",47.82
"2498","2020-11-17",48.029999
"2499","2020-11-18",48.029999
"2500","2020-11-19",48.709999
"2501","2020-11-20",49.299999
"2502","2020-11-23",49.119999
"2503","2020-11-24",49.689999
"2504","2020-11-25",54.700001
"2505","2020-11-27",57.419998
